
[00:00:00.000 --> 00:00:03.080]  我們開始之前我們同心的祈禱
[00:15:21.000 --> 00:15:24.000]  拿著花圈來到門前
[00:15:24.000 --> 00:15:27.000]  要和眾人向仕途獻祭
[00:15:27.000 --> 00:15:29.000]  巴拿巴保羅爾人聽見
[00:15:29.000 --> 00:15:31.000]  就撕開衣裳
[00:15:31.000 --> 00:15:34.000]  跳進眾人中間喊著說
[00:15:34.000 --> 00:15:36.000]  主君為什麼做這事呢
[00:15:36.000 --> 00:15:38.000]  我們也是人
[00:15:38.000 --> 00:15:40.000]  性情和你們一樣
[00:15:40.000 --> 00:15:42.000]  我們傳福音給你們
[00:15:42.000 --> 00:15:45.000]  是叫你們離棄這些虛妄
[00:15:45.000 --> 00:15:51.000]  歸向那創造天地海和其中萬物的永生神
[00:15:51.000 --> 00:15:54.000]  他們在從前的世代
[00:15:54.000 --> 00:15:55.000]  他在從前的世代
[00:15:55.000 --> 00:15:58.000]  任憑萬國各行其道
[00:15:58.000 --> 00:16:01.000]  然而為自己未嘗不顯出證據來
[00:16:01.000 --> 00:16:03.000]  就如嘗思恩惠
[00:16:03.000 --> 00:16:05.000]  從天降雨
[00:16:05.000 --> 00:16:06.000]  賞賜豐年
[00:16:06.000 --> 00:16:11.000]  叫你們飲食飽足滿心喜樂
[00:16:11.000 --> 00:16:15.000]  原來人面對一些不同的事件
[00:16:15.000 --> 00:16:18.000]  都有自己的解釋
[00:16:18.000 --> 00:16:20.000]  自己的詮釋
[00:16:20.000 --> 00:16:25.000]  而這一班祭司貂獅的祭司
[00:16:25.000 --> 00:16:27.000]  和當時城裏的人
[00:16:27.000 --> 00:16:31.000]  他們誤解了保羅是神的化身
[00:16:31.000 --> 00:16:33.000]  他們所拜的神的化身
[00:16:33.000 --> 00:16:35.000]  就當他們是神般拜
[00:16:35.000 --> 00:16:38.000]  但是保羅很清楚自己不是神
[00:16:38.000 --> 00:16:45.000]  他也沒有因為自己能夠在自己的宣講裏
[00:16:45.000 --> 00:16:48.000]  叫那個跛的人能夠再重新站立
[00:16:48.000 --> 00:16:54.000]  而在那個機會覺得沾沾自喜
[00:16:54.000 --> 00:16:58.000]  這個給我們都是一個很重要的提醒
[00:16:58.000 --> 00:17:02.000]  第一 保羅和巴拿巴在那個處境
[00:17:02.000 --> 00:17:06.000]  真的被人誤會
[00:17:06.000 --> 00:17:08.000]  我想我們的人生
[00:17:08.000 --> 00:17:10.000]  無論是家人也好
[00:17:10.000 --> 00:17:12.000]  或者甚至配偶
[00:17:12.000 --> 00:17:14.000]  都可以被對方誤會
[00:17:14.000 --> 00:17:15.000]  因為你講一些東西
[00:17:15.000 --> 00:17:16.000]  你做一些事
[00:17:16.000 --> 00:17:20.000]  對方都可以誤解了你的意思
[00:17:20.000 --> 00:17:22.000]  因為可能溝通不夠
[00:17:22.000 --> 00:17:26.000]  或者按照對方接收的背景誤解了
[00:17:26.000 --> 00:17:30.000]  我們可能做的事都被人誤會
[00:17:30.000 --> 00:17:34.000]  有些人認為基督教是騙神騙鬼的
[00:17:34.000 --> 00:17:37.000]  有些人認為基督徒很有智慧
[00:17:37.000 --> 00:17:39.000]  有些人認為基督徒愚昧無知
[00:17:39.000 --> 00:17:42.000]  有些人認為基督徒其實都很自私
[00:17:42.000 --> 00:17:45.000]  有些人認為基督徒真的很有愛心
[00:17:45.000 --> 00:17:52.000]  其實原來可以說我們一天還沒回天府
[00:17:52.000 --> 00:17:54.000]  原來我們其實可能都是一個混合體
[00:17:54.000 --> 00:17:56.000]  我們自己內心裏面
[00:17:56.000 --> 00:17:59.000]  有時是魔鬼 有時是天使
[00:17:59.000 --> 00:18:01.000]  所以我們都會有掙扎
[00:18:01.000 --> 00:18:05.000]  就好像耶穌在曠野都要接受魔鬼的試探
[00:18:05.000 --> 00:18:07.000]  即是說祂不會完全免疫
[00:18:07.000 --> 00:18:09.000]  何況我們都會一樣
[00:18:09.000 --> 00:18:11.000]  可能面對一些試探
[00:18:11.000 --> 00:18:13.000]  我們都可能有機會軟弱
[00:18:13.000 --> 00:18:14.000]  有機會跌倒
[00:18:14.000 --> 00:18:16.000]  在這樣的時候
[00:18:16.000 --> 00:18:19.000]  其實我們都是在面對這個掙扎
[00:18:19.000 --> 00:18:24.000]  不過在這些所謂順境逆境裏面
[00:18:24.000 --> 00:18:26.000]  就看你怎樣看
[00:18:26.000 --> 00:18:30.000]  即是說保羅好像很成功
[00:18:30.000 --> 00:18:33.000]  能夠有這個醫治的恩賜
[00:18:33.000 --> 00:18:34.000]  有這個權柄
[00:18:34.000 --> 00:18:37.000]  將生來跛了的人醫好
[00:18:37.000 --> 00:18:39.000]  但另外一個危機 一個試探
[00:18:39.000 --> 00:18:43.000]  你想想當時是一個很轟動的一件事
[00:18:43.000 --> 00:18:48.000]  你想想當時可能那個生來跛腿的人
[00:18:48.000 --> 00:18:50.000]  很多人認識
[00:18:50.000 --> 00:18:54.000]  如果大家住過一些地方
[00:18:54.000 --> 00:18:56.000]  或者一個小社區
[00:18:56.000 --> 00:18:59.000]  可能某一些人你經常都見到他
[00:18:59.000 --> 00:19:00.000]  你都會認識他的
[00:19:00.000 --> 00:19:01.000]  大概他的狀況
[00:19:01.000 --> 00:19:03.000]  如果一個人不知道幾多歲
[00:19:03.000 --> 00:19:07.000]  十幾二十年都有一些狀況
[00:19:07.000 --> 00:19:10.000]  或者盲的 或者行動不便的
[00:19:10.000 --> 00:19:12.000]  有一天見到他走得走得
[00:19:12.000 --> 00:19:15.000]  你會說為甚麼會這樣
[00:19:15.000 --> 00:19:19.000]  我們平洲其實都不是很多的居民
[00:19:19.000 --> 00:19:23.000]  當中的街坊其實很多都認識的
[00:19:23.000 --> 00:19:25.000]  大家都知道大家的
[00:19:25.000 --> 00:19:30.000]  如果用一個平洲的地方來比喻
[00:19:30.000 --> 00:19:33.000]  即是說如果當中有一個跛了幾十年的人
[00:19:33.000 --> 00:19:35.000]  在那裏跛的個個都認識的
[00:19:35.000 --> 00:19:37.000]  突然間他一日行走
[00:19:37.000 --> 00:19:39.000]  平洲有很多廟
[00:19:39.000 --> 00:19:40.000]  教堂只有兩間
[00:19:40.000 --> 00:19:42.000]  廟就十間八間
[00:19:42.000 --> 00:19:44.000]  民間宗教好似的
[00:19:44.000 --> 00:19:48.000]  我相信那些人一見到某個人
[00:19:48.000 --> 00:19:51.000]  就叫他立即起身就行
[00:19:51.000 --> 00:19:53.000]  都當他神這樣拜
[00:19:53.000 --> 00:19:55.000]  這個時候
[00:19:55.000 --> 00:19:59.000]  就是在保羅在面對一個
[00:19:59.000 --> 00:20:03.000]  好像很受人歡迎的一個時刻
[00:20:03.000 --> 00:20:06.000]  大家我相信每一個人
[00:20:06.000 --> 00:20:09.000]  心底裏面都渴望自己受人歡迎
[00:20:09.000 --> 00:20:12.000]  所以為有這個prime achievement
[00:20:12.000 --> 00:20:15.000]  有些優越的成就感
[00:20:15.000 --> 00:20:16.000]  都希望有的
[00:20:16.000 --> 00:20:20.000]  即是說可以做一些事是很多人欣賞的
[00:20:20.000 --> 00:20:21.000]  現在比較容易一些
[00:20:21.000 --> 00:20:23.000]  你有facebook 有instagram
[00:20:23.000 --> 00:20:25.000]  有人跟著你的
[00:20:25.000 --> 00:20:30.000]  有很多人like你post出來的貼的
[00:20:30.000 --> 00:20:32.000]  都幾好
[00:20:32.000 --> 00:20:35.000]  但是如果
[00:20:35.000 --> 00:20:38.000]  舉例當時如果保羅巴拿巴他們有facebook
[00:20:38.000 --> 00:20:40.000]  他們有一個紀錄
[00:20:40.000 --> 00:20:43.000]  某日某日就在這個
[00:20:43.000 --> 00:20:44.000]  真是有紀錄的
