
[00:00:00.000 --> 00:00:02.520]  今日我去到第二個門徒
[00:03:27.120 --> 00:03:28.120]  很有意思的
[00:03:28.120 --> 00:03:30.280]  《約翰福音》第一章我們看到
[00:03:30.280 --> 00:03:33.520]  就是當肥歷一見到耶穌之後
[00:03:33.520 --> 00:03:37.560]  他就立刻回去見拿旦頁
[00:03:37.560 --> 00:03:39.520]  帶拿旦頁去見耶穌
[00:03:39.520 --> 00:03:43.560]  所以在過程中拿旦頁才能信耶穌
[00:03:43.560 --> 00:03:47.920]  極有可能是來自肥歷的傳福音
[00:03:47.920 --> 00:03:51.160]  我們十二月是福音月
[00:03:51.160 --> 00:03:53.760]  所以今天我們得到這個救恩
[00:03:53.760 --> 00:03:58.640]  我們是不是應該將這個救恩帶給我們的朋友
[00:03:58.640 --> 00:03:59.920]  是不是應該
[00:03:59.920 --> 00:04:01.760]  你看看旁邊還有沒有吉登
[00:04:01.760 --> 00:04:03.920]  其實還有兩張
[00:04:03.920 --> 00:04:06.160]  坐滿它好不好
[00:04:06.160 --> 00:04:09.560]  多帶一些未信的人來聆聽耶穌基督的福音
[00:04:09.560 --> 00:04:11.680]  因為你信耶穌,我信耶穌
[00:04:11.680 --> 00:04:14.960]  我們有責任將這個福音帶給身邊的人
[00:04:14.960 --> 00:04:19.520]  就好像肥歷將這個福音帶給拿旦頁
[00:04:19.520 --> 00:04:21.240]  所以在他們的研究當中
[00:04:21.240 --> 00:04:25.680]  他們覺得拿旦頁其實就是巴多羅脈
[00:04:25.680 --> 00:04:28.760]  所以我又接受了這個解釋
[00:04:28.760 --> 00:04:30.640]  就算錯,不關我的事
[00:04:30.640 --> 00:04:32.280]  是學者研究的
[00:04:32.280 --> 00:04:33.800]  所以錯了不要賴我
[00:04:33.800 --> 00:04:34.800]  是學者研究
[00:04:34.800 --> 00:04:37.240]  我是來自學者
[00:04:37.240 --> 00:04:39.560]  如果真的當他是同一個人
[00:04:39.560 --> 00:04:43.120]  我們就從《約翰福音》去看這個拿旦頁
[00:04:43.120 --> 00:04:45.840]  這個巴多羅脈究竟是一個什麼人
[00:04:45.840 --> 00:04:47.560]  第一,他的背景
[00:04:47.560 --> 00:04:49.680]  從《約翰福音》第21章第2節
[00:04:49.680 --> 00:04:51.400]  聖經說得很清楚
[00:04:51.400 --> 00:04:56.240]  他是加尼尼·加拿的人
[00:04:56.240 --> 00:04:57.560]  加拿很重要
[00:04:57.560 --> 00:05:00.600]  因為加拿是耶穌《約翰福音》第2章
[00:05:00.600 --> 00:05:01.880]  做了一個神蹟
[00:05:01.880 --> 00:05:03.000]  是第一個神蹟
[00:05:03.000 --> 00:05:06.600]  是以水變酒的神蹟
[00:05:06.600 --> 00:05:08.280]  在哪裡發生?
[00:05:08.280 --> 00:05:09.600]  加拿
[00:05:09.600 --> 00:05:14.880]  即是說是在拿旦頁的家鄉發生這個神蹟
[00:05:14.880 --> 00:05:17.360]  所以這個進程很重要
[00:05:17.360 --> 00:05:19.320]  以水變酒的神蹟
[00:05:19.320 --> 00:05:20.680]  為什麼是第一個神蹟?
[00:05:20.680 --> 00:05:22.480]  很重要,我一會兒會解釋
[00:05:22.480 --> 00:05:27.240]  很明顯第一個神蹟是發生在拿旦頁的家鄉
[00:05:27.240 --> 00:05:30.400]  而耶穌曾經在和拿旦頁對話裡
[00:05:30.400 --> 00:05:32.280]  和巴多羅脈的對話裡
[00:05:32.280 --> 00:05:33.160]  祂曾經說過
[00:05:33.160 --> 00:05:35.760]  祂說你今天這麼單純的信心
[00:05:35.760 --> 00:05:37.400]  你將來會見到更大的事
[00:05:37.400 --> 00:05:39.760]  所以去到第2章已經見到一個神蹟
[00:05:39.760 --> 00:05:42.120]  就是以水變酒的神蹟
[00:05:42.120 --> 00:05:43.600]  所以我們讀聖經要很有趣
[00:05:43.600 --> 00:05:45.560]  我們讀聖經千萬不要斷章取義
[00:05:45.560 --> 00:05:48.360]  我們讀聖經一定要由第1章、第2章、第3章
[00:05:48.360 --> 00:05:49.960]  慢慢延伸下去
[00:05:49.960 --> 00:05:52.680]  為什麼會有這樣的說話出現
[00:05:52.680 --> 00:05:54.480]  是前後對照的
[00:05:54.480 --> 00:05:57.720]  所以千萬不要讀聖經是斬繭式讀聖經
[00:05:57.720 --> 00:05:59.400]  千萬不要只是憑感動
[00:05:59.400 --> 00:06:00.400]  早上起床祈禱
[00:06:00.400 --> 00:06:02.120]  一打開聖經一刺就讀那一段
[00:06:02.120 --> 00:06:03.360]  千萬不要這樣
[00:06:03.360 --> 00:06:05.000]  我覺得這樣讀是很危險的
[00:06:05.000 --> 00:06:09.400]  因為隨時去到一個地步誤解了上帝的心意
[00:06:09.400 --> 00:06:10.520]  就等於一個笑話
[00:06:10.520 --> 00:06:12.400]  有一個新的牧師
[00:06:12.400 --> 00:06:14.720]  他有一次要去主持一個婚禮
[00:06:14.720 --> 00:06:16.240]  他就問一個老牧師
[00:06:16.240 --> 00:06:18.480]  在婚禮裡應該說什麼要讀
[00:06:18.480 --> 00:06:19.480]  這個老牧師就說
[00:06:19.480 --> 00:06:20.680]  哎 無所謂
[00:06:20.680 --> 00:06:21.880]  聖經都是神的說話
[00:06:21.880 --> 00:06:24.560]  你到時一打開聖經一刺就照讀
[00:06:24.560 --> 00:06:25.480]  都是神的說話
[00:06:25.480 --> 00:06:27.640]  於是這個老牧師就很信服
[00:06:27.640 --> 00:06:28.880]  就去到婚禮的時候
[00:06:28.880 --> 00:06:30.560]  他一打開聖經一讀
[00:06:30.560 --> 00:06:31.600]  他想都不敢
[00:06:31.600 --> 00:06:32.400]  他就讀
[00:06:32.400 --> 00:06:33.600]  赦免他們吧
[00:06:33.600 --> 00:06:35.520]  因為他們所作的他們不知道
[00:06:35.520 --> 00:06:39.600]  很危險
[00:06:39.600 --> 00:06:42.440]  所以我們讀聖經是有一個順序
[00:06:42.440 --> 00:06:45.040]  你不要以為前面的東西好像沒有什麼關係
[00:06:45.040 --> 00:06:45.920]  其實有關係的
[00:06:45.920 --> 00:06:48.520]  為什麼耶穌會跟拿丹葉說
[00:06:48.520 --> 00:06:50.760]  你今天這麼單純信我
[00:06:50.760 --> 00:06:52.960]  你將來會見更大的事
[00:06:52.960 --> 00:06:56.400]  第二章已經出現了以水變酒
[00:06:56.400 --> 00:06:58.480]  這個神蹟
[00:06:58.480 --> 00:06:59.640]  背景很簡單
[00:06:59.640 --> 00:07:00.960]  他是加拿大人
[00:07:00.960 --> 00:07:04.000]  但是為什麼我說他的表現
[00:07:04.000 --> 00:07:06.320]  他是一個真誠的人
[00:07:06.320 --> 00:07:07.120]  這個拿丹葉
[00:07:07.120 --> 00:07:08.960]  這個巴德羅馬真的很真誠
[00:07:08.960 --> 00:07:11.080]  我們從兩方面可以看得到
[00:07:11.080 --> 00:07:11.840]  第一
[00:07:11.840 --> 00:07:14.320]  是耶穌直接跟他說
[00:07:14.320 --> 00:07:16.360]  他說你是沒有鬼扎的人
[00:07:16.360 --> 00:07:17.520]  聖經說
[00:07:17.520 --> 00:07:21.920]  看那這是個真以色列人
[00:07:21.920 --> 00:07:24.680]  他心裡沒有什麼人
[00:07:24.680 --> 00:07:25.600]  一起讀
[00:07:25.600 --> 00:07:27.440]  鬼扎
[00:07:27.440 --> 00:07:29.640]  耶穌親口跟他說
[00:07:29.640 --> 00:07:31.440]  他說這個拿丹葉
[00:07:31.440 --> 00:07:32.800]  這個巴德羅馬
[00:07:32.800 --> 00:07:34.840]  他是一個真以色列人
[00:07:34.840 --> 00:07:36.080]  為什麼這麼強調
[00:07:36.080 --> 00:07:38.080]  他是真以色列人
[00:07:38.080 --> 00:07:40.760]  證明可能有假以色列人
[00:07:40.760 --> 00:07:41.680]  你望一望旁邊
[00:07:41.680 --> 00:07:43.040]  你是真基督徒
[00:07:43.040 --> 00:07:45.240]  他跟你說你是真基督徒
[00:07:45.240 --> 00:07:46.640]  真以色列人
[00:07:46.640 --> 00:07:48.000]  他說他心裡沒有鬼扎
[00:07:48.000 --> 00:07:50.600]  鬼扎的原文意思就是
[00:07:50.600 --> 00:07:53.320]  釣魚的魚餌
[00:07:53.320 --> 00:07:54.600]  為什麼要有魚餌
[00:07:54.600 --> 00:07:56.200]  為什麼不只是魚鉤就夠
[00:07:56.200 --> 00:07:57.880]  為什麼要弄一些幽隱在這裡
[00:07:57.880 --> 00:08:01.600]  因為是騙魚去吃
[00:08:01.600 --> 00:08:03.320]  一吃一咬一戳
[00:08:03.320 --> 00:08:04.400]  整條魚就回去了
[00:08:04.400 --> 00:08:07.960]  成為了我們土福裡面的食物
[00:08:07.960 --> 00:08:10.760]  一些手法去騙人
[00:08:10.760 --> 00:08:13.240]  所以他說這個巴德羅馬
[00:08:13.240 --> 00:08:14.160]  這個拿丹葉
[00:08:14.160 --> 00:08:18.720]  是從來沒有任何的心去騙人
[00:08:18.720 --> 00:08:21.280]  沒有任何的心去欺騙人
[00:08:21.280 --> 00:08:23.640]  也不會用任何方法去欺騙人
[00:08:23.640 --> 00:08:24.320]  直接來說
[00:08:24.320 --> 00:08:25.320]  他是一個不虛假
[00:08:25.320 --> 00:08:26.120]  很單純
[00:08:26.120 --> 00:08:27.520]  也都是很誠實
[00:08:27.520 --> 00:08:29.080]  也都是很中肯的人
[00:08:29.080 --> 00:08:32.560]  甚至他仍然可以很坦誠
[00:08:32.560 --> 00:08:34.800]  將他自己的偏見說出來
[00:08:34.800 --> 00:08:36.000]  為什麼他的偏見呢
[00:08:36.000 --> 00:08:37.720]  就是當這個腓力
[00:08:37.720 --> 00:08:40.280]  去找這個拿丹葉的時候
[00:08:40.280 --> 00:08:41.080]  他就說
[00:08:41.080 --> 00:08:42.200]  拿丹葉 拿丹葉
[00:08:42.200 --> 00:08:43.880]  摩西上面的法
[00:08:43.880 --> 00:08:45.040]  和所寫的
[00:08:45.040 --> 00:08:49.960]  和眾仙之所記載的那一位
[00:08:49.960 --> 00:08:50.880]  那一位
[00:08:50.880 --> 00:08:52.080]  我們見到的
[00:08:52.080 --> 00:08:53.640]  這個腓力見到耶穌
[00:08:53.640 --> 00:08:54.520]  他就很興奮
[00:08:54.520 --> 00:08:55.120]  見到耶穌
[00:08:55.120 --> 00:08:56.400]  這個就是尼塞亞
[00:08:56.400 --> 00:08:57.680]  於是就回去跟拿丹葉說
[00:08:57.680 --> 00:08:58.760]  喂 你知不知道
[00:08:58.760 --> 00:08:59.760]  摩西所講
[00:08:59.760 --> 00:09:01.280]  和仙之所講的
[00:09:01.280 --> 00:09:03.240]  所記載的那一位
[00:09:03.240 --> 00:09:04.320]  我們遇到
[00:09:04.320 --> 00:09:05.400]  我們遇見了
[00:09:05.400 --> 00:09:06.840]  如果腓力
[00:09:06.840 --> 00:09:08.680]  只是單單停在這裡
[00:09:08.680 --> 00:09:10.200]  我相信這個拿丹葉
[00:09:10.200 --> 00:09:11.160]  這個巴多羅馬
[00:09:11.160 --> 00:09:11.720]  會很興奮
[00:09:11.720 --> 00:09:12.760]  馬上跳起來
[00:09:12.760 --> 00:09:13.600]  哇
[00:09:13.600 --> 00:09:15.120]  尼塞亞終於來了
[00:09:15.120 --> 00:09:15.960]  為什麼
[00:09:15.960 --> 00:09:19.040]  因為他是真以色列人
[00:09:19.040 --> 00:09:21.320]  真以色列人一直在期待
[00:09:21.320 --> 00:09:22.720]  尼塞亞的來臨
[00:09:22.720 --> 00:09:23.840]  但是很可惜
[00:09:23.840 --> 00:09:24.880]  這個腓力
[00:09:24.880 --> 00:09:26.160]  多說了一句
[00:09:26.160 --> 00:09:27.480]  多說了一句什麼
[00:09:27.480 --> 00:09:30.280]  他說他就是約瑟的兒子
[00:09:30.280 --> 00:09:32.520]  那撒勒人耶穌
[00:09:32.520 --> 00:09:33.920]  哇 這句話真是
[00:09:33.920 --> 00:09:35.120]  整杯冷水
[00:09:35.120 --> 00:09:37.480]  潑到拿丹葉身上
[00:09:37.480 --> 00:09:38.560]  為什麼
[00:09:38.560 --> 00:09:40.320]  因為拿丹葉馬上回應
[00:09:40.320 --> 00:09:42.400]  那撒勒有什麼好東西出
[00:09:42.400 --> 00:09:44.040]  大家明白我的意思嗎
[00:09:44.040 --> 00:09:45.080]  他有偏見
[00:09:45.080 --> 00:09:46.880]  他對那撒勒有偏見
[00:09:46.880 --> 00:09:48.000]  前幾天英國
[00:09:48.000 --> 00:09:49.360]  英國有一個大主教
[00:09:49.360 --> 00:09:51.360]  堪培
[00:09:51.360 --> 00:09:51.840]  堪培
[00:09:51.840 --> 00:09:52.080]  不是
[00:09:52.080 --> 00:09:54.280]  堪特伯雷大主教
[00:09:54.280 --> 00:09:55.160]  這個Justin
[00:09:55.160 --> 00:09:56.200]  因為我的女兒叫Justin
[00:09:56.200 --> 00:09:57.880]  所以我特別敏感
[00:09:57.880 --> 00:09:59.520]  這個大主教說什麼
[00:09:59.520 --> 00:10:02.320]  他就抨擊首相約翰遜
[00:10:02.320 --> 00:10:03.440]  他說約翰遜
[00:10:03.440 --> 00:10:07.120]  如果你通過現在一個新的移民法例
[00:10:07.120 --> 00:10:10.680]  耶穌都不能夠移民去英國
[00:10:10.680 --> 00:10:12.320]  他真的這麼說
[00:10:12.320 --> 00:10:15.400]  他說耶穌都沒有資格移民去英國
[00:10:15.400 --> 00:10:16.120]  為什麼
[00:10:16.120 --> 00:10:19.360]  因為他想通過一條移民法例計分
[00:10:19.360 --> 00:10:20.120]  計分就是說
[00:10:20.120 --> 00:10:22.720]  如果某某行業就計分
[00:10:22.720 --> 00:10:24.160]  某某行業就計分
[00:10:24.160 --> 00:10:25.680]  耶穌只是什麼
[00:10:25.680 --> 00:10:28.080]  木匠的兒子
[00:10:28.080 --> 00:10:29.480]  可能只有零分
[00:10:29.480 --> 00:10:31.120]  當然他是嘲笑
[00:10:31.120 --> 00:10:32.760]  他是抨擊約翰遜
[00:10:32.760 --> 00:10:39.240]  因為很多人說約翰遜是Donald Trump的兒子
[00:10:39.240 --> 00:10:40.360]  第一次會
[00:10:40.360 --> 00:10:42.680]  他嘲笑這個約翰遜
[00:10:42.680 --> 00:10:44.240]  他說如果你通過這條法例
[00:10:44.240 --> 00:10:47.480]  耶穌都不能夠移民去英國
[00:10:47.480 --> 00:10:48.400]  第一次會
[00:10:48.400 --> 00:10:49.640]  人看人
[00:10:49.640 --> 00:10:50.960]  我們看他的外在
[00:10:50.960 --> 00:10:51.960]  看他的地位
[00:10:51.960 --> 00:10:52.960]  看他一切
[00:10:52.960 --> 00:10:54.680]  所以拿撒亞
[00:10:54.680 --> 00:10:57.160]  這個是名不經傳的一個
[00:10:57.160 --> 00:10:59.240]  小小都不小的一個地方
[00:10:59.240 --> 00:11:01.800]  怎麼會出一個耶穌
[00:11:01.800 --> 00:11:03.320]  怎麼會出一個尼采瓦
[00:11:03.320 --> 00:11:05.080]  不可能
[00:11:05.080 --> 00:11:07.360]  我小時候最喜歡說
[00:11:07.360 --> 00:11:10.920]  沙頭角的女兒李愛
[00:11:10.920 --> 00:11:11.520]  你們不懂的
[00:11:11.520 --> 00:11:13.000]  你們不聽
[00:11:13.000 --> 00:11:13.720]  沙頭角
[00:11:13.720 --> 00:11:16.920]  我小時候沙頭角在哪裡都不知道
[00:11:16.920 --> 00:11:19.200]  在沙頭角怎麼會出一個好人
[00:11:19.200 --> 00:11:20.920]  我們有偏見
[00:11:20.920 --> 00:11:23.600]  這個拿丹葉
[00:11:23.600 --> 00:11:24.760]  他真的很坦白
[00:11:24.760 --> 00:11:27.400]  他說我有偏見
[00:11:27.400 --> 00:11:29.720]  拿撒亞城出不了好人
[00:11:29.720 --> 00:11:31.040]  不過
[00:11:31.040 --> 00:11:32.800]  我說他真誠
[00:11:32.800 --> 00:11:36.600]  第一他表達他的偏心
[00:11:36.600 --> 00:11:38.200]  他表達他自己的偏思
[00:11:38.200 --> 00:11:39.120]  他表達了
[00:11:39.120 --> 00:11:40.680]  但是這個人很特別
[00:11:40.680 --> 00:11:42.720]  這個人的真誠到一個地步
[00:11:42.720 --> 00:11:45.000]  他是願意去突破他自己
[00:11:45.000 --> 00:11:46.000]  什麼意思呢
[00:11:46.000 --> 00:11:48.800]  就是當弗利聽完他說之後
[00:11:48.800 --> 00:11:50.880]  拿撒亞有什麼好人之後
[00:11:50.880 --> 00:11:53.120]  弗利說了三個字
[00:11:53.120 --> 00:11:57.120]  你來看
[00:11:57.120 --> 00:11:59.280]  你來看一看
[00:11:59.280 --> 00:12:02.840]  因為他很期待尼采瓦
[00:12:02.840 --> 00:12:05.360]  所以當弗利說
[00:12:05.360 --> 00:12:06.800]  你來看
[00:12:06.800 --> 00:12:08.040]  他真的去看
[00:12:08.040 --> 00:12:12.160]  證明他不是固定在一個固定的思維裡面
[00:12:12.160 --> 00:12:13.760]  在這裡我想介紹一本書給大家
[00:12:13.760 --> 00:12:16.040]  就是《心態自成》這本書
[00:12:16.040 --> 00:12:19.080]  這本書是史丹福大學的教授
[00:12:19.080 --> 00:12:20.960]  他所寫的一本書
[00:12:20.960 --> 00:12:23.400]  他說人很有趣
[00:12:23.400 --> 00:12:25.640]  人有一個固定的心態
[00:12:25.640 --> 00:12:26.800]  這個固定的心態就是
[00:12:26.800 --> 00:12:28.680]  當你一聽到拿撒亞
[00:12:28.680 --> 00:12:30.040]  就固定到心態
[00:12:30.040 --> 00:12:31.960]  沒有好人出
[00:12:31.960 --> 00:12:32.680]  沒有人出
[00:12:32.680 --> 00:12:36.240]  就是說如果今天我們永遠有一個固定的心態的時候
[00:12:36.240 --> 00:12:37.400]  我們很危險
[00:12:37.400 --> 00:12:38.600]  為什麼我們很危險
[00:12:38.600 --> 00:12:41.000]  意思就是我們被這個心態
[00:12:41.000 --> 00:12:44.480]  去影主宰了我自己的成功和失敗
[00:12:44.480 --> 00:12:45.680]  就是說如果今天
[00:12:45.680 --> 00:12:47.840]  我小時候爸爸媽媽跟我說
[00:12:47.840 --> 00:12:50.040]  Peter Ho 你要做醫生
[00:12:50.040 --> 00:12:51.560]  你要做醫師
[00:12:51.560 --> 00:12:53.160]  我就覺得我要做醫師
[00:12:53.160 --> 00:12:57.360]  我就帶著這個醫師去衡量我自己的成功失敗
[00:12:57.360 --> 00:12:59.120]  我要去印證我自己的成功
[00:12:59.120 --> 00:13:00.200]  我就做了醫師
[00:13:00.200 --> 00:13:01.560]  我失敗就做不了醫師
[00:13:01.560 --> 00:13:02.320]  就做了牧師
[00:13:02.320 --> 00:13:03.480]  不好意思
[00:13:03.480 --> 00:13:05.440]  很明顯
[00:13:05.440 --> 00:13:08.200]  這個是變成了一個固有的心態
[00:13:08.200 --> 00:13:09.360]  他說不行的
[00:13:09.360 --> 00:13:12.080]  固有心態我們要轉變
[00:13:12.080 --> 00:13:14.000]  我們要轉變我們的思維
[00:13:14.000 --> 00:13:15.920]  我們要用一個Growth Mindset
[00:13:15.920 --> 00:13:17.840]  我們不能夠用一個Fixed Mindset
[00:13:17.840 --> 00:13:19.000]  一個Growth Mindset
[00:13:19.000 --> 00:13:20.040]  就是說我們今天
[00:13:20.040 --> 00:13:22.480]  我們要看著我們自己
[00:13:22.480 --> 00:13:24.960]  是可以轉變的
[00:13:24.960 --> 00:13:25.920]  很坦白說
[00:13:25.920 --> 00:13:29.200]  這個世界不是每個人都能讀書的
[00:13:29.200 --> 00:13:31.160]  就是哈維加納他曾經說過
[00:13:31.160 --> 00:13:32.800]  有九種的智能
[00:13:32.800 --> 00:13:35.280]  我們不能夠每個人都有同一個智能
[00:13:35.280 --> 00:13:36.240]  有些人讀到書
[00:13:36.240 --> 00:13:39.520]  有些人喜歡種大自然的那種智能
[00:13:39.520 --> 00:13:41.320]  他看著大自然就很開心
[00:13:41.320 --> 00:13:44.400]  他看到花草樹木就可以很有感情
[00:13:44.400 --> 00:13:45.960]  我就絕對不會有這個智能
[00:13:45.960 --> 00:13:49.480]  所以我家裡的花全部都死了
[00:13:49.480 --> 00:13:51.200]  我沒有這種智能
[00:13:51.200 --> 00:13:53.160]  但是有些智能的人
[00:13:53.160 --> 00:13:54.160]  我們欣賞他
[00:13:54.160 --> 00:13:56.640]  就是說我們每個人有不同的智能
[00:13:56.640 --> 00:13:57.880]  所以換言之
[00:13:57.880 --> 00:13:59.320]  我們要有一個Growth Mindset
[00:13:59.320 --> 00:14:00.480]  我今天讀不了書
[00:14:00.480 --> 00:14:02.600]  可能我可以泡咖啡
[00:14:02.600 --> 00:14:03.400]  我可以泡咖啡
[00:14:03.400 --> 00:14:04.200]  我泡不了咖啡
[00:14:04.200 --> 00:14:05.240]  可能我可以畫畫
[00:14:05.240 --> 00:14:07.480]  但等於每個人都有不同的
[00:14:07.480 --> 00:14:08.800]  上帝給我們的智能
[00:14:08.800 --> 00:14:12.280]  我們可以好好地運用上帝給我們的智能
[00:14:12.280 --> 00:14:14.440]  我們不要給一個Fixed Mindset
[00:14:14.440 --> 00:14:16.800]  就是說我是這樣
[00:14:16.800 --> 00:14:18.360]  今天香港是這樣
[00:14:18.360 --> 00:14:19.800]  香港死了
[00:14:19.800 --> 00:14:20.680]  我經常都說
[00:14:20.680 --> 00:14:22.560]  千萬不要說死了
[00:14:22.560 --> 00:14:24.880]  我們要轉變說住下
[00:14:24.880 --> 00:14:29.000]  如果你看著香港死了
[00:14:29.000 --> 00:14:30.920]  真的會死的
[00:14:30.920 --> 00:14:33.240]  明天比今天還要死
[00:14:33.240 --> 00:14:35.000]  但是如果我說住下
[00:14:35.000 --> 00:14:38.680]  我仍然深信上帝會拯救香港
[00:14:38.680 --> 00:14:40.200]  上帝會加入香港
[00:14:40.200 --> 00:14:44.080]  我們的思維有個盼望
[00:14:44.080 --> 00:14:45.480]  10月31日
[00:14:45.480 --> 00:14:47.240]  我們去了一個聽音樂會
[00:14:47.240 --> 00:14:48.800]  我和師妹聽音樂會
[00:14:48.800 --> 00:14:51.080]  你知道10月31日有多危險嗎
[00:14:51.080 --> 00:14:52.800]  就是那一晚什麼節日
[00:14:52.800 --> 00:14:54.920]  那一晚是Halloween
[00:14:54.920 --> 00:14:57.240]  我們去到四點半五點鐘左右
[00:14:57.240 --> 00:15:01.080]  那個音樂會堅持繼續
[00:15:01.080 --> 00:15:03.080]  堅持繼續不改期
[00:15:03.080 --> 00:15:04.920]  於是我和師妹就決定去
[00:15:04.920 --> 00:15:08.080]  既然主辦單位去唱歌
[00:15:08.080 --> 00:15:10.200]  我們支持他 就是馬俊偉
