
[00:00:00.000 --> 00:00:04.200]  很高興看到各位身心健康
[00:28:51.240 --> 00:28:57.240]  並且你的生命有意義、有目的
[00:28:57.240 --> 00:29:01.240]  剛才分享過當人遇到困苦的時候
[00:29:01.240 --> 00:29:07.240]  有三個不同的心態和經驗
[00:29:07.240 --> 00:29:14.240]  你的心態、你的經驗是屬於哪一個
[00:29:14.240 --> 00:29:23.240]  第一個是先解決了苦難,然後找到安慰
[00:29:23.240 --> 00:29:29.240]  第二個憑著信心靈得到安慰
[00:29:29.240 --> 00:29:35.240]  同時看見苦難得到救助
[00:29:35.240 --> 00:29:42.240]  第三個憑著信心靈得到安慰
[00:29:42.240 --> 00:29:46.240]  苦難同時得到救助
[00:29:46.240 --> 00:29:57.240]  更加體驗到永恆的安慰和歡樂
[00:29:57.240 --> 00:29:59.240]  再問一問
[00:29:59.240 --> 00:30:03.240]  你走完這個世界的路程之後
[00:30:03.240 --> 00:30:10.240]  你將會進入怎樣的世界
[00:30:10.240 --> 00:30:19.240]  今天這個信息我們可以應用在我們的生活上
[00:30:19.240 --> 00:30:24.240]  困境中得到安慰是今早的信息
[00:30:24.240 --> 00:30:32.240]  也可以成為你討論人生的話題
[00:30:32.240 --> 00:30:40.240]  先問一問別人
[00:30:40.240 --> 00:30:43.240]  你在生活上遇到困難時
[00:30:43.240 --> 00:30:49.240]  你的心態和你的體驗是甚麼呢?
[00:30:49.240 --> 00:30:55.240]  漸漸談到不同的心態
[00:30:55.240 --> 00:30:58.240]  人生是甚麼?
[00:30:58.240 --> 00:31:08.240]  人生的路程的終點在哪裡?
[00:31:08.240 --> 00:31:15.240]  是否營救在煙霧中間呢?
[00:31:15.240 --> 00:31:20.240]  世界上暫時的享樂和成就
[00:31:20.240 --> 00:31:26.240]  雖然使人快樂和滿足
[00:31:26.240 --> 00:31:42.240]  但也會使人對生天生地的景象模糊不清
[00:31:42.240 --> 00:31:47.240]  你先分享你自己的經驗
[00:31:47.240 --> 00:31:51.240]  如果別人追問
[00:31:51.240 --> 00:32:00.240]  這就是全福音的機會
[00:32:00.240 --> 00:32:07.240]  最後你分享你自己得救的經驗
[00:32:07.240 --> 00:32:13.240]  然後跟別人談論
[00:32:13.240 --> 00:32:21.240]  究竟永恆的安慰是如何得到的
[00:32:21.240 --> 00:32:23.240]  願神祝福各位
[00:32:23.240 --> 00:32:26.240]  請大家低頭祈禱
[00:32:26.240 --> 00:32:31.240]  請天父感謝你給我們永恆的安慰
[00:32:31.240 --> 00:32:36.240]  不論我們的選擇是甚麼地步
[00:32:36.240 --> 00:32:38.240]  但願聖靈幫助我們
[00:32:38.240 --> 00:32:43.240]  知道我們有一位救主為我們預備
[00:32:43.240 --> 00:32:46.240]  一個永恆的角度
[00:32:46.240 --> 00:32:50.240]  這個安慰是永恆的安慰
[00:32:50.240 --> 00:32:52.240]  奉主耶穌的名構
[00:32:52.240 --> 00:32:53.240]  阿們
