
[00:00:00.000 --> 00:00:03.120]  好,大師妹,讓我們在聆聽主導以前
[00:04:17.040 --> 00:04:21.440]  這是一個平台讓上帝提供祂的信念
[00:04:21.440 --> 00:04:25.840]  所以今天當我們來看這段經文的時候
[00:04:25.840 --> 00:04:28.560]  在《馬太福音》第八章
[00:04:28.560 --> 00:04:31.440]  從第五節至第十三節裡面
[00:04:31.440 --> 00:04:35.040]  我就希望跟大家一起思想這個題目
[00:04:35.040 --> 00:04:37.800]  神的指紋的信
[00:04:37.800 --> 00:04:42.120]  原來正正就是神施工的平台
[00:04:42.120 --> 00:04:43.760]  我給一個英文的題目去
[00:04:44.000 --> 00:04:48.880]  "God's people's faith is God's working platform"
[00:04:48.880 --> 00:04:54.120]  好了,讓我們再次仔細去了解這個題目
[00:04:54.120 --> 00:04:55.560]  或者在這段經文裡面
[00:04:55.560 --> 00:04:59.000]  究竟上帝怎樣藉著耶穌的講話
[00:04:59.000 --> 00:05:01.760]  或者祂的工作來教導我們
[00:05:01.760 --> 00:05:04.320]  去明白怎樣去履行神的工作
[00:05:04.320 --> 00:05:06.920]  不如我們再次打開這段聖經
[00:05:06.920 --> 00:05:08.720]  讀多一次好不好?
[00:05:08.720 --> 00:05:14.160]  第八章從第五節至第十三節
[00:05:14.160 --> 00:05:16.720]  我們回到聖經
[00:05:16.720 --> 00:05:19.920]  《馬太福音》第八章
[00:05:19.920 --> 00:05:26.720]  從第五節到第十三節重溫這段經文
[00:05:26.720 --> 00:05:30.680]  讓我們更加能夠熟悉這段經文的內容
[00:05:30.680 --> 00:05:33.080]  找到之後我們會一起
[00:05:33.080 --> 00:05:36.720]  和合本的版本去讀出
[00:05:36.720 --> 00:05:38.720]  如果你是用其他的版本
[00:05:38.720 --> 00:05:40.920]  或者用英語的版本的話
[00:05:40.920 --> 00:05:44.120]  那你緊隨去讀也可以的
[00:05:44.120 --> 00:05:45.960]  好,我們一起打開之後
[00:05:45.960 --> 00:05:47.000]  我們一起讀了
[00:05:47.000 --> 00:05:50.920]  耶穌進了加伯隆
[00:05:50.920 --> 00:05:55.760]  有一個伯夫長進前來求他說
[00:05:55.760 --> 00:05:59.920]  主啊,我的僕人害癱悶病
[00:05:59.920 --> 00:06:03.920]  躺在家裡心是痛苦
[00:06:03.920 --> 00:06:07.120]  耶穌說,我去醫治他
[00:06:07.120 --> 00:06:09.320]  伯夫長回答說
[00:06:09.320 --> 00:06:13.720]  主啊,你到我舍下,我不敢當
[00:06:13.720 --> 00:06:16.120]  只要你說一句話
[00:06:16.120 --> 00:06:18.720]  我的僕人就必好了
[00:06:18.720 --> 00:06:22.120]  因為我的人的權下
[00:06:22.120 --> 00:06:24.520]  也有兵在我以下
[00:06:24.520 --> 00:06:27.920]  對這個說去,他就去
[00:06:27.920 --> 00:06:30.920]  對那個說來,他就來
[00:06:30.920 --> 00:06:32.720]  對我的僕人說
[00:06:32.720 --> 00:06:35.920]  你做這事,他就去做
[00:06:35.920 --> 00:06:38.720]  耶穌聽見就稀奇
[00:06:38.720 --> 00:06:41.320]  對跟從的人說
[00:06:41.320 --> 00:06:43.920]  我實在告訴你們
[00:06:43.920 --> 00:06:45.920]  這麼大的信心
[00:06:45.920 --> 00:06:48.120]  就是在以色列中
[00:06:48.120 --> 00:06:50.720]  我也沒有遇見過
[00:06:50.720 --> 00:06:52.920]  我又告訴你們
[00:06:52.920 --> 00:06:54.920]  從東從西
[00:06:54.920 --> 00:06:56.720]  將有許多人來
[00:06:56.720 --> 00:07:00.120]  在天國裡與阿伯拉罕
[00:07:00.120 --> 00:07:03.520]  以撒,那國,一同坐直
[00:07:03.520 --> 00:07:05.920]  唯有本國的子民
[00:07:05.920 --> 00:07:09.320]  竟被趕到外邊黑暗裡去
[00:07:09.320 --> 00:07:12.720]  在那裡必要哀哭徹始了
[00:07:12.720 --> 00:07:15.120]  耶穌對伯夫長說
[00:07:15.120 --> 00:07:18.720]  你回去吧,照你的信心
[00:07:18.720 --> 00:07:20.720]  給你成全了
[00:07:20.720 --> 00:07:24.720]  那時,他的僕人就好了
[00:07:24.720 --> 00:07:26.320]  今天這段經文
[00:07:26.320 --> 00:07:29.520]  我會和大家透過三個的部分
[00:07:29.520 --> 00:07:32.120]  一起去思想
[00:07:32.120 --> 00:07:33.520]  第一個部分
[00:07:33.520 --> 00:07:36.520]  是從第八章的第五節
[00:07:36.520 --> 00:07:38.520]  至到第七節
[00:07:38.520 --> 00:07:41.520]  我們會看到一個題目
[00:07:41.520 --> 00:07:44.120]  叫做求,就給他
[00:07:44.120 --> 00:07:45.920]  尋,就尋見
[00:07:45.920 --> 00:07:49.520]  叩門,就給他開門
[00:07:49.520 --> 00:07:52.320]  你說,穆斯理翻炒
[00:07:52.320 --> 00:07:54.520]  沒有時間預備講章
[00:07:54.520 --> 00:07:56.120]  不是
[00:07:56.120 --> 00:07:57.720]  其實這段聖經
[00:07:57.720 --> 00:08:00.520]  是延續回去在
[00:08:00.520 --> 00:08:02.520]  登山寶訓的第七章
[00:08:02.520 --> 00:08:04.120]  第七節,第八節
[00:08:04.120 --> 00:08:05.920]  剛才我所讀到
[00:08:05.920 --> 00:08:10.120]  耶穌向當時的門徒講到的
[00:08:10.120 --> 00:08:13.120]  一個很重要的主題
[00:08:13.120 --> 00:08:14.920]  尋,就尋見
[00:08:14.920 --> 00:08:17.120]  求,就會給他
[00:08:17.120 --> 00:08:20.120]  叩門,就會給他開門
[00:08:20.120 --> 00:08:22.520]  只不過來到第八章的
[00:08:22.520 --> 00:08:23.720]  這段經文
[00:08:23.720 --> 00:08:29.720]  從第五節至到第十三節的時候
[00:08:29.720 --> 00:08:32.720]  就給了一個真真實實的
[00:08:32.720 --> 00:08:34.720]  一個真人例子
[00:08:34.720 --> 00:08:35.720]  去告訴我
[00:08:35.720 --> 00:08:37.720]  他怎樣去求
[00:08:37.720 --> 00:08:39.720]  就是耶穌會給
[00:08:39.720 --> 00:08:42.720]  他尋,就怎樣尋見
[00:08:42.720 --> 00:08:44.720]  他叩門,就怎樣去
[00:08:44.720 --> 00:08:46.720]  得到耶穌基督
[00:08:46.720 --> 00:08:49.720]  打開這個救嬰的門給他
[00:08:49.720 --> 00:08:52.720]  不過,最大特點的是
[00:08:52.720 --> 00:08:56.720]  原來這段聖經的主角
[00:08:56.720 --> 00:08:59.720]  不是猶太人
[00:08:59.720 --> 00:09:02.720]  和耶穌基督的門徒
[00:09:02.720 --> 00:09:05.720]  他們都是猶太人
[00:09:05.720 --> 00:09:08.720]  形成了一個很大的對比
[00:09:08.720 --> 00:09:11.720]  這個也打開了耶穌基督
[00:09:11.720 --> 00:09:14.720]  將福音,或者救嬰
[00:09:14.720 --> 00:09:17.720]  怎樣擴展到
[00:09:17.720 --> 00:09:22.720]  非猶太人的第一個活動裏面
[00:09:22.720 --> 00:09:25.720]  而這個人在聖經裏面
[00:09:25.720 --> 00:09:27.720]  就是介紹給我們知道
[00:09:27.720 --> 00:09:31.720]  原來他是一個百夫長
[00:09:31.720 --> 00:09:33.720]  這個百夫長在哪裏
[00:09:33.720 --> 00:09:35.720]  遇見耶穌呢?
[00:09:35.720 --> 00:09:37.720]  按照第八章的第五節說
[00:09:37.720 --> 00:09:41.720]  當耶穌進入到加伯隆的時候
[00:09:41.720 --> 00:09:46.720]  就遇上這個百夫長
[00:09:46.720 --> 00:09:48.720]  加伯隆是一個地方
[00:09:48.720 --> 00:09:55.720]  可以說是加利利海西北的地區
[00:09:55.720 --> 00:09:59.720]  是當時巴勒斯坦地
[00:09:59.720 --> 00:10:03.720]  一個講為人知的城市
[00:10:03.720 --> 00:10:07.720]  甚至可以說是加利利海域
[00:10:07.720 --> 00:10:09.720]  或者這個大湖,其實是淡水湖
[00:10:09.720 --> 00:10:12.720]  在這個海域裏面
[00:10:12.720 --> 00:10:15.720]  一個出名的城市
[00:10:15.720 --> 00:10:19.720]  當中包括了主要的商業
[00:10:19.720 --> 00:10:22.720]  以及軍事的活動
[00:10:22.720 --> 00:10:26.720]  所以當我們去看見這段聖經的時候
[00:10:26.720 --> 00:10:29.720]  介紹有一個百夫長在這裏出現
[00:10:29.720 --> 00:10:31.720]  絕不出奇
[00:10:31.720 --> 00:10:35.720]  因為我們在聖經的研究裏面
[00:10:35.720 --> 00:10:38.720]  特別對初期羅馬人
[00:10:38.720 --> 00:10:41.720]  在巴勒斯坦的管治的時候
[00:10:41.720 --> 00:10:45.720]  他們就選擇了在加伯隆
[00:10:45.720 --> 00:10:48.720]  成為了他們在整個巴勒斯坦地區
[00:10:48.720 --> 00:10:53.720]  羅馬政府的財務稅收的中心點
[00:10:53.720 --> 00:10:55.720]  所以很多的官員
[00:10:55.720 --> 00:10:58.720]  很多的兵士會來到這個城市
[00:10:58.720 --> 00:11:01.720]  是絕不出奇的事
[00:11:01.720 --> 00:11:03.720]  你也可以這樣說
[00:11:03.720 --> 00:11:09.720]  是一個對於當時羅馬管治之下的社會
[00:11:09.720 --> 00:11:12.720]  每個人都熟悉的一個環境
[00:11:12.720 --> 00:11:17.720]  耶穌就去了一個這樣的城市裏面
[00:11:17.720 --> 00:11:19.720]  這個城市其實還有很多傳統
[00:11:19.720 --> 00:11:22.720]  很多故事留待將來再跟大家講
[00:11:22.720 --> 00:11:25.720]  因為接下來會更加的告訴我們
[00:11:25.720 --> 00:11:28.720]  原來耶穌其中一個門徒彼得
[00:11:28.720 --> 00:11:30.720]  他的家鄉也在這個地方
[00:11:30.720 --> 00:11:32.720]  有一個百夫長
[00:11:32.720 --> 00:11:34.720]  百夫長來到見耶穌
[00:11:34.720 --> 00:11:38.720]  一個非猶太裔的地方官員
[00:11:38.720 --> 00:11:41.720]  什麼叫做百夫長呢
[00:11:41.720 --> 00:11:43.720]  百夫長很簡單
[00:11:43.720 --> 00:11:45.720]  管100個人
[00:11:45.720 --> 00:11:48.720]  無端端會有管100個人
[00:11:48.720 --> 00:11:51.720]  這個運作在羅馬
[00:11:51.720 --> 00:11:54.720]  非羅馬人的地區裏面有
[00:11:54.720 --> 00:11:58.720]  原來百夫長主要的工作
[00:11:58.720 --> 00:12:02.720]  是作為軍事的將領
[00:12:02.720 --> 00:12:04.720]  而他們主要的工作
[00:12:04.720 --> 00:12:08.720]  就從這個攻佔的軍隊
[00:12:08.720 --> 00:12:12.720]  就轉移成為一個守軍
[00:12:12.720 --> 00:12:14.720]  一個攻佔的軍隊
[00:12:14.720 --> 00:12:16.720]  和一個守軍是很不同的
[00:12:16.720 --> 00:12:19.720]  它的運作完全是不同的
[00:12:19.720 --> 00:12:22.720]  用今天的現代用語
[00:12:22.720 --> 00:12:24.720]  一個守軍其實等同於
[00:12:24.720 --> 00:12:27.720]  就是一些軍事警察
[00:12:27.720 --> 00:12:29.720]  當一個軍隊
[00:12:29.720 --> 00:12:30.720]  來到這個地方
[00:12:30.720 --> 00:12:33.720]  已經攻取了城市之後
[00:12:33.720 --> 00:12:36.720]  他們需要治理那個地方
[00:12:36.720 --> 00:12:39.720]  就不會用直接由軍隊
[00:12:39.720 --> 00:12:42.720]  那些攻擊的軍隊來治理
[00:12:42.720 --> 00:12:45.720]  轉移就會派一些守軍
[00:12:45.720 --> 00:12:49.720]  而這些守軍是需要人去管理的
[00:12:49.720 --> 00:12:52.720]  在這段時間就有一個
[00:12:52.720 --> 00:12:55.720]  稱之為百夫長的人士
[00:12:55.720 --> 00:12:58.720]  一個公職來安排
[00:12:58.720 --> 00:13:00.720]  所以簡單一點來說
[00:13:00.720 --> 00:13:02.720]  百夫長這個身份
[00:13:02.720 --> 00:13:07.720]  其實是比一般羅馬軍隊的職銜
[00:13:07.720 --> 00:13:09.720]  是低一些的
[00:13:09.720 --> 00:13:11.720]  所以很多時候
[00:13:11.720 --> 00:13:14.720]  百夫長他們的委任
[00:13:14.720 --> 00:13:17.720]  也都不是直接由羅馬中央政府
[00:13:17.720 --> 00:13:20.720]  去委派的一個軍人
[00:13:20.720 --> 00:13:23.720]  沒錯他屬於軍隊的其中一個編制
[00:13:23.720 --> 00:13:25.720]  但是他來到這個地方
[00:13:25.720 --> 00:13:27.720]  是在地方的時候
[00:13:27.720 --> 00:13:33.720]  再受其他地方的羅馬直接委派的官員
[00:13:33.720 --> 00:13:37.720]  去分派去按職去做事的
[00:13:37.720 --> 00:13:40.720]  所以一般來講
[00:13:40.720 --> 00:13:44.720]  百夫長是屬於一個地方官員
[00:13:44.720 --> 00:13:50.720]  他們對於羅馬政府那個直接的管治
[00:13:50.720 --> 00:13:53.720]  其實也都沒有什麼直接的交往
[00:13:53.720 --> 00:13:55.720]  他只有接收命令
[00:13:55.720 --> 00:13:58.720]  來維持治安在這裏運作
[00:13:58.720 --> 00:14:01.720]  所以作為百夫長
[00:14:01.720 --> 00:14:07.720]  很多時候他們未必是直接屬於羅馬的公民
[00:14:07.720 --> 00:14:09.720]  可能他需要在這個軍隊裏面
[00:14:09.720 --> 00:14:11.720]  做了好一段時間
[00:14:11.720 --> 00:14:14.720]  他才可以賺取到
[00:14:14.720 --> 00:14:19.720]  或者買到一個羅馬公民的身份
[00:14:19.720 --> 00:14:22.720]  那個時候他就可以藉此提高
[00:14:22.720 --> 00:14:24.720]  他在這個軍隊裏面
[00:14:24.720 --> 00:14:29.720]  或者羅馬政府的運作裏面身份的地位
[00:14:29.720 --> 00:14:31.720]  他來到做什麼事
[00:14:31.720 --> 00:14:33.720]  我們看回這段聖經
[00:14:33.720 --> 00:14:37.720]  他主動來到進前來
[00:14:37.720 --> 00:14:39.720]  他主動來的
[00:14:39.720 --> 00:14:42.720]  求他說
[00:14:42.720 --> 00:14:48.720]  他主動來到向耶穌作出一個請求
[00:14:48.720 --> 00:14:51.720]  我們讀讀他的請求是什麼
[00:14:51.720 --> 00:14:57.720]  他說主啊 我的僕人害癱患病
[00:14:57.720 --> 00:15:03.720]  躺在家裏 甚是痛苦
[00:15:03.720 --> 00:15:09.720]  他來到向耶穌作出一個呈請的要求
[00:15:09.720 --> 00:15:11.720]  呈請這個字眼
[00:15:11.720 --> 00:15:16.720]  在希臘文裏面叫parakaleo這個字眼
[00:15:16.720 --> 00:15:20.720]  其實大家應該絕對不會陌生
[00:15:20.720 --> 00:15:22.720]  因為parakaleo這個字眼
[00:15:22.720 --> 00:15:24.720]  在馬太福音來到這裏的時候
[00:15:24.720 --> 00:15:26.720]  已經不是第一次出現
[00:15:26.720 --> 00:15:27.720]  第一次出現的時候
[00:15:27.720 --> 00:15:30.720]  在第二章的第十八節的時候
[00:15:30.720 --> 00:15:32.720]  已經出現過了
[00:15:32.720 --> 00:15:34.720]  或者我們揭一揭去看
[00:15:34.720 --> 00:15:37.720]  在馬太福音的第二章
[00:15:37.720 --> 00:15:40.720]  第十八節
[00:15:40.720 --> 00:15:42.720]  在這裏這樣說的
[00:15:42.720 --> 00:15:49.720]  他說在拉馬聽見號嘯大哭的聲音
[00:15:49.720 --> 00:15:52.720]  是拉揭哭他的兒女
[00:15:52.720 --> 00:15:54.720]  不肯受安慰
[00:15:54.720 --> 00:16:00.720]  因為他們都不在那裏
[00:16:00.720 --> 00:16:02.720]  其實這句經文其實在當中
[00:16:02.720 --> 00:16:06.720]  已經說到有關於當時希律王
[00:16:06.720 --> 00:16:11.720]  在他的受到博士
[00:16:11.720 --> 00:16:12.720]  或者那幾個王
[00:16:12.720 --> 00:16:15.720]  從東方而來的王去欺騙了之後
[00:16:15.720 --> 00:16:22.720]  他們覺得耶穌這次抓不到新生的嬰孩
[00:16:22.720 --> 00:16:23.720]  於是他就在這個時候
[00:16:23.720 --> 00:16:30.720]  應驗當時耶利米當中先知所說的話
[00:16:30.720 --> 00:16:31.720]  而這個字眼
[00:16:31.720 --> 00:16:34.720]  接著在第五章第四節又再次出現
[00:16:34.720 --> 00:16:36.720]  第五章第四節在哪裏
[00:16:36.720 --> 00:16:43.720]  是我們所熟悉的登山寶墳
[00:16:43.720 --> 00:16:45.720]  在這裏他說
[00:16:45.720 --> 00:16:46.720]  第五章第四節
[00:16:46.720 --> 00:16:47.720]  哀動的人有福利
[00:16:47.720 --> 00:16:50.720]  因為他們必得安慰
[00:16:50.720 --> 00:16:54.720]  帕勒喀利奧這個字也同樣出現在這裏
[00:16:54.720 --> 00:16:58.720]  當我們回看這裏的聖經的時候
[00:16:58.720 --> 00:17:03.720]  也再次使用到帕勒喀利奧懇求呈請
[00:17:03.720 --> 00:17:05.720]  但在這裏最大的特色是
[00:17:05.720 --> 00:17:07.720]  在單單第八章裏面
[00:17:07.720 --> 00:17:11.720]  連續用了三次這個字眼呈請
[00:17:11.720 --> 00:17:13.720]  分別就在第八章第五節
[00:17:13.720 --> 00:17:15.720]  我們所看的這段經文
[00:17:15.720 --> 00:17:17.720]  接著第三十一節的時候
[00:17:17.720 --> 00:17:23.720]  那段聖經談論到有一個烏鬼
[00:17:23.720 --> 00:17:29.720]  兩個被鬼附的人走來求
[00:17:29.720 --> 00:17:31.720]  央求耶穌基督
[00:17:31.720 --> 00:17:34.720]  不過在這段聖經第三十一節裏面說
[00:17:34.720 --> 00:17:36.720]  是鬼來求耶穌的
[00:17:36.720 --> 00:17:39.720]  而去到最後第三次使用的
[00:17:39.720 --> 00:17:40.720]  就是第三十四節
[00:17:40.720 --> 00:17:46.720]  就是在當地被鬼附的人所處的地方的人民
[00:17:46.720 --> 00:17:51.720]  那些市民求耶穌趕他離開
[00:17:51.720 --> 00:17:53.720]  在這段聖經裏面
[00:17:53.720 --> 00:17:56.720]  講到呈請這個字眼
[00:17:56.720 --> 00:17:58.720]  或者懇求
[00:17:58.720 --> 00:18:01.720]  其實有三個不同的用法同時出現過
[00:18:01.720 --> 00:18:03.720]  在這段聖經裏面
[00:18:03.720 --> 00:18:06.720]  是一種很誠懇的呈請
[00:18:06.720 --> 00:18:10.720]  第二種就是烏鬼很無奈地
[00:18:10.720 --> 00:18:12.720]  在面對耶穌的時候
[00:18:12.720 --> 00:18:14.720]  他作出一個要求
[00:18:14.720 --> 00:18:17.720]  無奈的一定要受的
[00:18:17.720 --> 00:18:21.720]  不過都希望有個要求作出
[00:18:21.720 --> 00:18:22.720]  就去入諸群
[00:18:22.720 --> 00:18:26.720]  這個遲些我們會講的一個經文
[00:18:26.720 --> 00:18:30.720]  而到最後就是在城裏面的人
[00:18:30.720 --> 00:18:31.720]  要趕耶穌走
[00:18:31.720 --> 00:18:34.720]  他是一種拒絕性的呈請
[00:18:34.720 --> 00:18:39.720]  在整本的《馬太福音》的記載裏面
[00:18:39.720 --> 00:18:43.720]  其實我們都會留意到一件事件
[00:18:43.720 --> 00:18:48.720]  很多時候耶穌要行一些神蹟歧視
[00:18:48.720 --> 00:18:52.720]  都不是耶穌自己主動去行的
[00:18:52.720 --> 00:18:54.720]  是那些要求的人
[00:18:54.720 --> 00:18:57.720]  來到耶穌基督的面前
[00:18:57.720 --> 00:19:03.720]  懇求耶穌去作出一些神蹟歧視在他身上
[00:19:03.720 --> 00:19:07.720]  這個陳述或者這個發現
[00:19:07.720 --> 00:19:09.720]  其實就給我們今天作為信徒
[00:19:09.720 --> 00:19:12.720]  一個很重要的功課
[00:19:12.720 --> 00:19:16.720]  就是我們今天作為相信主的人
[00:19:16.720 --> 00:19:19.720]  甚至去侍奉主的人
[00:19:19.720 --> 00:19:22.720]  其實上帝從來都沒有透過耶穌
[00:19:22.720 --> 00:19:26.720]  希望以顯神蹟來表現出
[00:19:26.720 --> 00:19:28.720]  你要來相信我
[00:19:28.720 --> 00:19:33.720]  或者用神蹟來吸引人去相信耶穌基督
[00:19:33.720 --> 00:19:35.720]  甚至在舊約的聖經裏面
[00:19:35.720 --> 00:19:37.720]  我們都會留意到
[00:19:37.720 --> 00:19:42.720]  往往上帝的神蹟的發出或者出現
[00:19:42.720 --> 00:19:44.720]  很多時候是因為人的罪
[00:19:44.720 --> 00:19:46.720]  而做到無可奈何
[00:19:46.720 --> 00:19:50.720]  逼到上帝而要這樣去做
[00:19:50.720 --> 00:19:52.720]  所以第一點
[00:19:52.720 --> 00:19:54.720]  從這裏我們已經看到的
[00:19:54.720 --> 00:19:59.720]  耶穌基督從來沒有以自己行神蹟這件事
[00:19:59.720 --> 00:20:02.720]  來成為祂招來的手段
[00:20:02.720 --> 00:20:04.720]  不過很可惜的就是
[00:20:04.720 --> 00:20:06.720]  今天我們教會的信徒
[00:20:06.720 --> 00:20:10.720]  很喜歡的就是用神蹟歧視
[00:20:10.720 --> 00:20:13.720]  或者有什麼事件發生在一個信徒的身上
[00:20:13.720 --> 00:20:14.720]  然後就說
[00:20:14.720 --> 00:20:17.720]  上帝又在我身上彰顯了
[00:20:17.720 --> 00:20:19.720]  所以我說的話
[00:20:19.720 --> 00:20:20.720]  你就要相信
[00:20:20.720 --> 00:20:22.720]  因為上帝與我同在
[00:20:22.720 --> 00:20:25.720]  那就增強自己的說服力
[00:20:25.720 --> 00:20:27.720]  去吸引人跟從自己
[00:20:27.720 --> 00:20:28.720]  這種的做法
[00:20:28.720 --> 00:20:33.720]  原來在這段聖經已經作了一個很清楚的否定
[00:20:33.720 --> 00:20:37.720]  百夫長要求的是什麼事情
[00:20:37.720 --> 00:20:38.720]  我剛才講過
[00:20:38.720 --> 00:20:40.720]  他要求的是
[00:20:40.720 --> 00:20:43.720]  我的僕人害癱患病
[00:20:43.720 --> 00:20:45.720]  躺在家裏
[00:20:45.720 --> 00:20:48.720]  甚是痛苦
[00:20:50.720 --> 00:20:52.720]  他的請求
[00:20:52.720 --> 00:20:56.720]  不是為自己
[00:20:56.720 --> 00:20:59.720]  他的請求
[00:20:59.720 --> 00:21:02.720]  是為他家裏裏面
[00:21:02.720 --> 00:21:04.720]  一個什麼人
[00:21:04.720 --> 00:21:06.720]  僕人
[00:21:06.720 --> 00:21:10.720]  害了癱患病
[00:21:10.720 --> 00:21:12.720]  躺在家裏的人
[00:21:12.720 --> 00:21:14.720]  他現在天天受到痛苦的時候
[00:21:14.720 --> 00:21:20.720]  他主動去為這個僕人祈求
[00:21:20.720 --> 00:21:23.720]  不過我們不要漏掉第一個字眼
[00:21:23.720 --> 00:21:26.720]  百夫長怎麼稱呼耶穌
[00:21:26.720 --> 00:21:28.720]  主
[00:21:28.720 --> 00:21:30.720]  我已經講過很多次
[00:21:30.720 --> 00:21:31.720]  這個主這個字眼
[00:21:31.720 --> 00:21:35.720]  應該我們不會陌生
[00:21:35.720 --> 00:21:37.720]  稱呼主
[00:21:37.720 --> 00:21:38.720]  或者主
[00:21:38.720 --> 00:21:41.720]  或者主啊主
[00:21:41.720 --> 00:21:44.720]  並不一定反映出那個人他的靈性
[00:21:44.720 --> 00:21:48.720]  是真的跟上主很親密
[00:21:48.720 --> 00:21:51.720]  反而可能你越表現得親密的
[00:21:51.720 --> 00:21:54.720]  反而可能更加顯露出
[00:21:54.720 --> 00:21:56.720]  或者嘗試掩蓋著
[00:21:56.720 --> 00:21:59.720]  你那種對主那份的疏離
[00:21:59.720 --> 00:22:03.720]  這位的百夫長
[00:22:03.720 --> 00:22:06.720]  一個外邦的人
[00:22:06.720 --> 00:22:08.720]  不屬於猶太的人
[00:22:08.720 --> 00:22:10.720]  他來到向耶穌
[00:22:10.720 --> 00:22:12.720]  第一句就說主
[00:22:12.720 --> 00:22:14.720]  究竟他的心路歷程
[00:22:14.720 --> 00:22:15.720]  他跟耶穌的關係
[00:22:15.720 --> 00:22:19.720]  是不是真的好像主和僕的關係呢
[00:22:19.720 --> 00:22:21.720]  我們拭目以待
