
[00:00:00.000 --> 00:00:03.080]  我們開始聽今天的訊息
[00:05:17.880 --> 00:05:19.320]  我們一起來讀這段經文
[00:05:19.320 --> 00:05:22.600]  《馬太福音》21章第23節
[00:05:22.600 --> 00:05:23.760]  我們一起來讀出
[00:05:23.760 --> 00:05:27.760]  「耶穌正了奠正教訓人的時候
[00:05:27.760 --> 00:05:31.600]  祭司長和民間的長老來問他說
[00:05:31.600 --> 00:05:35.080]  你著著什麼權柄做這些事呢?
[00:05:35.080 --> 00:05:37.880]  給你這權柄的是誰?」
[00:05:37.880 --> 00:05:40.840]  他在問這班人去挑戰耶穌
[00:05:40.840 --> 00:05:42.720]  你做這些事
[00:05:42.720 --> 00:05:44.640]  這些就是我剛才所說的那些事
[00:05:44.640 --> 00:05:48.720]  就是誰給你這個權柄
[00:05:48.720 --> 00:05:51.600]  因為耶穌有潔淨聖殿
[00:05:51.600 --> 00:05:54.040]  耶穌醫好一些病人
[00:05:54.040 --> 00:05:56.160]  但最令他們討厭的是什麼呢?
[00:05:56.160 --> 00:05:58.800]  因為耶穌宣告自己就是彌賽亞
[00:05:58.800 --> 00:06:00.880]  將要來的君王
[00:06:00.880 --> 00:06:02.560]  是大衛的子孫
[00:06:02.560 --> 00:06:05.600]  如果耶穌直接回答他
[00:06:05.600 --> 00:06:09.120]  就是神給我這個權柄的時候
[00:06:09.120 --> 00:06:11.360]  馬上會引起衝突
[00:06:11.360 --> 00:06:15.680]  這班人就會即時將耶穌帶去處置
[00:06:15.680 --> 00:06:18.800]  耶穌絕對不是懼怕死亡
[00:06:18.800 --> 00:06:21.280]  祂知道自己要面對死亡
[00:06:21.280 --> 00:06:23.720]  但是祂很清楚知道
[00:06:23.720 --> 00:06:25.720]  這個時候還未到
[00:06:25.720 --> 00:06:29.040]  所以耶穌很有智慧地來回應他
[00:06:29.040 --> 00:06:30.600]  有時候我們要想
[00:06:30.600 --> 00:06:31.720]  我們要等候
[00:06:31.720 --> 00:06:34.160]  等候一些事情來帶去發生
[00:06:34.160 --> 00:06:36.360]  所需要的勇氣
[00:06:36.360 --> 00:06:40.040]  是比起將自己交付在敵人的手上
[00:06:40.040 --> 00:06:41.080]  是更加大
[00:06:41.080 --> 00:06:42.840]  所以絕對不容易
[00:06:42.840 --> 00:06:47.760]  所以耶穌就沒有直接地來回答這班人的問題
[00:06:47.760 --> 00:06:49.360]  這班人誰給你有權柄
[00:06:49.360 --> 00:06:52.360]  耶穌就用他們慣常的方法
[00:06:52.360 --> 00:06:54.360]  反問他們
[00:06:54.360 --> 00:06:56.280]  如果你回答到我這個問題
[00:06:56.280 --> 00:06:57.360]  我就會回答你
[00:06:57.360 --> 00:06:59.000]  耶穌怎樣反問他們呢?
[00:06:59.000 --> 00:07:00.880]  我們一起來看《馬達福音》二十一章
[00:07:00.880 --> 00:07:03.080]  二十五、二十六兩節
[00:07:03.080 --> 00:07:04.280]  我們一起來看
[00:07:04.280 --> 00:07:05.320]  再按下去
[00:07:05.320 --> 00:07:06.760]  《馬達福音》二十一章
[00:07:06.760 --> 00:07:08.200]  二十五、二十六兩節
[00:07:08.200 --> 00:07:09.320]  我們一起來讀出
[00:07:09.320 --> 00:07:33.000]  「耶穌回答說,我也要問你們一句話,你們若告訴我,我就告訴你們我將著什麼權柄做這些事。」
[00:07:33.000 --> 00:07:40.440]  「浴汗的施洗從哪裡來的呢?是從天上來的,是從人間來的呢?」
[00:07:40.440 --> 00:07:42.200]  這班人就問耶穌
[00:07:42.200 --> 00:07:44.680]  誰給你權力去做這些事
[00:07:44.680 --> 00:07:45.960]  去潔淨聖殿
[00:07:45.960 --> 00:07:48.680]  誰給你權力去醫治病人
[00:07:48.680 --> 00:07:51.480]  誰給你權力說自己是尼塞亞
[00:07:51.480 --> 00:07:53.000]  耶穌就問回去
[00:07:53.000 --> 00:08:00.400]  「不如你先告訴我吧,浴汗、施洗浴汗,它的權柄從哪裡來?」
[00:08:00.400 --> 00:08:03.480]  「你能回答我,我就會回答你了。」
[00:08:03.480 --> 00:08:07.560]  為什麼耶穌這樣去反問呢?
[00:08:07.560 --> 00:08:09.880]  耶穌很有智慧
[00:08:09.880 --> 00:08:13.960]  因為當時施洗浴汗
[00:08:13.960 --> 00:08:18.120]  是被人民非常非常尊崇
[00:08:18.120 --> 00:08:22.120]  施洗浴汗它的出生是很特別
[00:08:22.120 --> 00:08:23.880]  如果大家記得的時候
[00:08:23.880 --> 00:08:26.640]  在《馬拉基書籍教育》最後一本書
[00:08:26.640 --> 00:08:29.800]  到《馬達福音》中間就叫做「四百年黑暗時期」
[00:08:29.800 --> 00:08:33.120]  當時神尼達可以不斷地教導他們
[00:08:33.120 --> 00:08:35.760]  這班人都沒有好好地遵從神的心意
[00:08:35.760 --> 00:08:38.640]  雖然他們當時已經不再拜偶像
[00:08:38.640 --> 00:08:41.520]  但只是有外在的行動,沒有內在的經典
[00:08:41.520 --> 00:08:45.800]  結果神就四百年沉默不再跟他們說話
[00:08:45.800 --> 00:08:48.760]  而在這四百年裡面,他們經歷了很多的苦楚
[00:08:48.760 --> 00:08:53.680]  神再一次向撒加利亞顯現
[00:08:53.680 --> 00:08:55.520]  就是施洗浴汗的爸爸
[00:08:55.520 --> 00:08:57.160]  他年紀很大
[00:08:57.160 --> 00:09:00.160]  當他們在聖殿建制的時候
[00:09:00.160 --> 00:09:01.880]  神猜派天使跟他說
[00:09:01.880 --> 00:09:03.480]  你會有一個兒子
[00:09:03.480 --> 00:09:08.480]  他將會為將要來的君王作先鋒
[00:09:08.480 --> 00:09:10.240]  撒加利亞說
[00:09:10.240 --> 00:09:11.360]  我年紀這麼大
[00:09:11.360 --> 00:09:14.160]  我看哪有可能有兒子生
[00:09:14.160 --> 00:09:16.640]  但神說要有就有
[00:09:16.640 --> 00:09:19.720]  還說你要改他的名字叫約翰
[00:09:19.720 --> 00:09:21.120]  撒加利亞說
[00:09:21.120 --> 00:09:24.120]  我們的族譜沒有這個名字
[00:09:24.120 --> 00:09:26.280]  我說神要你這樣改你就這樣改吧
[00:09:26.280 --> 00:09:27.640]  你這麼多嘴
[00:09:27.640 --> 00:09:29.720]  後來神要他怎樣?
[00:09:29.720 --> 00:09:31.320]  啞了
[00:09:31.320 --> 00:09:33.480]  他突然之間失聲了
[00:09:33.480 --> 00:09:37.120]  當他出去的時候,人們看到他
[00:09:37.120 --> 00:09:40.480]  (叫喊)
[00:09:40.480 --> 00:09:42.720]  當他用了方法表達了這件事
[00:09:42.720 --> 00:09:44.600]  人們就很興奮了
[00:09:44.600 --> 00:09:47.200]  原來神再一次向他們顯現
[00:09:47.200 --> 00:09:51.240]  所以施洗浴汗一出生的時候已經眾目所至
[00:09:51.240 --> 00:09:52.880]  每個人都很重視他
[00:09:52.880 --> 00:09:56.440]  後來他就在約旦河裡面帶到全港神的那裡
[00:09:56.440 --> 00:09:58.560]  叫人來悔改
[00:09:58.560 --> 00:10:01.520]  所以如果這班人說
[00:10:01.520 --> 00:10:07.560]  如果我們說約翰的能力是從神而來
[00:10:07.560 --> 00:10:09.240]  就很大件事了
[00:10:09.240 --> 00:10:10.480]  為什麼呢?
[00:10:10.480 --> 00:10:15.760]  約翰也承認耶穌是神所差派下來
[00:10:15.760 --> 00:10:17.080]  是彌賽亞
[00:10:17.080 --> 00:10:21.320]  我們一起讀下面26兩節
[00:10:21.320 --> 00:10:26.200]  這裡又指出他們如果答約翰的能力是從神而來
[00:10:26.200 --> 00:10:27.480]  或者不是
[00:10:27.480 --> 00:10:29.120]  都一樣死的
[00:10:29.120 --> 00:10:30.920]  我們一起讀這兩節經文
[00:10:30.920 --> 00:10:33.600]  他們以彼此相依說
[00:10:33.600 --> 00:10:36.200]  我們若說從天上來
[00:10:36.200 --> 00:10:37.760]  他必對我們說
[00:10:37.760 --> 00:10:40.960]  這樣你們為什麼不信他呢?
[00:10:40.960 --> 00:10:42.960]  若說從人間來
[00:10:42.960 --> 00:10:44.880]  我們又怕百姓
[00:10:44.880 --> 00:10:48.240]  因為他們都以約翰為先知
[00:10:48.240 --> 00:10:51.520]  這裡很清楚的說到
[00:10:51.520 --> 00:10:55.120]  如果我們說他從天上來的時候
[00:10:55.120 --> 00:10:56.840]  我們很大件事
[00:10:56.840 --> 00:10:57.720]  為什麼呢?
[00:10:57.720 --> 00:11:01.320]  原來施洗約翰都很尊崇耶穌
[00:11:01.320 --> 00:11:04.440]  甚至公開承認耶穌的身份
[00:11:04.440 --> 00:11:06.640]  我們一起來讀約翰福音第一章
[00:11:06.640 --> 00:11:08.920]  26到34節
[00:11:08.920 --> 00:11:11.120]  26到34節我們一起來讀出
[00:11:11.120 --> 00:11:13.000]  約翰回答說
[00:11:13.000 --> 00:11:15.000]  我是用水施洗
[00:11:15.000 --> 00:11:19.800]  但有一位站在你們中間是你們不認識的
[00:11:19.800 --> 00:11:22.320]  就是那在我耳後來的
[00:11:22.320 --> 00:11:25.080]  我給他解鞋帶也不配
[00:11:25.080 --> 00:11:27.960]  這是在約旦河外百大里
[00:11:27.960 --> 00:11:31.280]  約翰施洗的地方作的見證
[00:11:31.280 --> 00:11:36.120]  昔日約翰看見耶穌來到他那裡就說
[00:11:36.120 --> 00:11:38.080]  看那神的羔羊
[00:11:38.080 --> 00:11:40.160]  除去世人罪孽的
[00:11:40.160 --> 00:11:46.560]  這就是我曾說有一位在我耳後來反成了在我耳前的
[00:11:46.560 --> 00:11:49.160]  因他本來在我耳前
[00:11:49.160 --> 00:11:51.280]  我先前不認識他
[00:11:51.280 --> 00:11:53.920]  如今我來用水施洗
[00:11:53.920 --> 00:11:57.320]  為要叫他顯明給以色列人
[00:11:57.320 --> 00:11:59.840]  約翰又作見證說
[00:11:59.840 --> 00:12:04.240]  我曾看見聖靈彷彿甲子從天降下
[00:12:04.240 --> 00:12:06.240]  住在他的身上
[00:12:06.240 --> 00:12:08.320]  我先前不認識他
[00:12:08.320 --> 00:12:11.320]  只是那差我來用水施洗的
[00:12:11.320 --> 00:12:12.520]  對我說
[00:12:12.520 --> 00:12:14.880]  你看見聖靈降下來
[00:12:14.880 --> 00:12:16.720]  住在誰的身上
[00:12:16.720 --> 00:12:19.280]  誰就是用聖靈施洗的
[00:12:19.280 --> 00:12:20.600]  我看見了
[00:12:20.600 --> 00:12:23.320]  就證明這是神的兒子
[00:12:23.320 --> 00:12:25.040]  看見沒有?施洗約翰
[00:12:25.040 --> 00:12:28.040]  當眾的來高舉耶穌
[00:12:28.040 --> 00:12:33.400]  宣告我連幫他解鞋帶、玩鞋都不配
[00:12:33.400 --> 00:12:36.360]  耶穌基督就是要來的君王
[00:12:36.360 --> 00:12:41.160]  現在當時眾人都很尊崇施洗約翰
[00:12:41.160 --> 00:12:43.800]  所以施洗約翰所講的說話很有效
[00:12:43.800 --> 00:12:45.280]  就好像今日的廣告
[00:12:45.280 --> 00:12:48.360]  多數用明星來賣廣告
[00:12:48.360 --> 00:12:50.040]  因為有很多粉絲
[00:12:50.040 --> 00:12:53.880]  那些人說我喜歡明星海都來用這東西
[00:12:53.880 --> 00:12:55.880]  於是我就會用
[00:12:55.880 --> 00:12:58.280]  現在大家都說
[00:12:58.280 --> 00:13:00.960]  如果我們承認約翰
[00:13:00.960 --> 00:13:04.200]  真的權柄從神而來的時候
[00:13:04.200 --> 00:13:07.920]  耶穌就會問:約翰都信我,為甚麼你不信我呢?
[00:13:07.920 --> 00:13:08.920]  那就糟糕了
[00:13:08.920 --> 00:13:11.880]  但我們又不可以說
[00:13:11.880 --> 00:13:14.120]  約翰不是從神而來
[00:13:14.120 --> 00:13:16.120]  因為每個人都認同他
[00:13:16.120 --> 00:13:20.160]  再過多下星期
[00:13:20.160 --> 00:13:22.720]  有一場球賽很可惜
[00:13:22.720 --> 00:13:24.240]  我沒有機會看到
[00:13:24.240 --> 00:13:25.680]  大家知不知道是甚麼?
[00:13:25.680 --> 00:13:28.520]  就是香港對中國
[00:13:28.520 --> 00:13:30.520]  世界盃外圍賽
[00:13:30.520 --> 00:13:32.720]  很不幸地不是在我們的主場
[00:13:32.720 --> 00:13:34.720]  是在深圳來打的
[00:13:34.720 --> 00:13:36.080]  現在甚麼都要實名
[00:13:36.080 --> 00:13:40.000]  大家有沒有留意到昨天無線日報的新聞
[00:13:40.000 --> 00:13:43.720]  有些人實名買球票
[00:13:43.720 --> 00:13:46.200]  但原來要有審查的
[00:13:46.200 --> 00:13:48.720]  有些人給了錢但買不到票
[00:13:48.720 --> 00:13:50.200]  就說他不合資格
[00:13:50.200 --> 00:13:52.200]  但為甚麼不合資格呢?
[00:13:52.200 --> 00:13:53.720]  是沒有解釋的
[00:13:53.720 --> 00:13:55.720]  總之是不能夠上去看
[00:13:55.720 --> 00:13:58.200]  他說我參加過車一遊行
[00:13:58.200 --> 00:14:00.200]  我參加過雨傘運動
[00:14:00.200 --> 00:14:02.520]  是否因為這個原因於是不讓我去看呢?
[00:14:02.520 --> 00:14:05.520]  如果你留意到我們香港的球迷
[00:14:05.520 --> 00:14:08.520]  是被困在一個地方的
[00:14:08.520 --> 00:14:11.120]  如果整班人都是捧香港的
[00:14:11.120 --> 00:14:13.520]  那另外那些是捧國內的
[00:14:13.520 --> 00:14:15.520]  很自然的我們會接受這件事
[00:14:15.520 --> 00:14:17.520]  你想想如果有個香港的球迷
[00:14:17.520 --> 00:14:21.320]  傻乎乎走去全部擁中國的當中
[00:14:21.320 --> 00:14:22.520]  然後他就說
[00:14:22.520 --> 00:14:23.720]  香港贏!
[00:14:23.720 --> 00:14:25.520]  我想他一定會被人打死的
[00:14:25.520 --> 00:14:27.120]  因為個個都捧中國的
[00:14:27.120 --> 00:14:29.320]  同樣相反如果有個國內同胞
[00:14:29.320 --> 00:14:30.920]  在我們香港球迷當中
[00:14:30.920 --> 00:14:32.520]  在那裏說中國必勝
[00:14:32.520 --> 00:14:34.320]  我想他一定會被人打死的
[00:14:34.320 --> 00:14:36.920]  好了,你留意到當時是個個都
[00:14:36.920 --> 00:14:39.720]  在欣賞、尊崇著約翰
[00:14:39.720 --> 00:14:42.520]  如果他們說約翰是沒有實力的
[00:14:42.520 --> 00:14:44.320]  我們不相信是從神而來
[00:14:44.320 --> 00:14:46.120]  是我們死定的
[00:14:46.120 --> 00:14:49.920]  一定會被群眾否定我們,怎麼辦?
[00:14:49.920 --> 00:14:52.320]  所以耶穌很有智慧就問他
[00:14:52.320 --> 00:14:54.120]  你問我權柄從何而來
[00:14:54.120 --> 00:14:55.120]  那我問你
[00:14:55.120 --> 00:14:57.720]  施洗約翰的權柄從何而來?
[00:14:57.720 --> 00:14:58.920]  他發覺
[00:14:58.920 --> 00:15:00.720]  答是從神而來
[00:15:00.720 --> 00:15:02.320]  不是從神而來
[00:15:02.320 --> 00:15:04.320]  都一樣死
[00:15:04.320 --> 00:15:05.520]  於是
[00:15:05.520 --> 00:15:06.920]  他就回答
[00:15:06.920 --> 00:15:09.120]  一個類似剛清的答案
[00:15:09.120 --> 00:15:11.320]  我們一起來看馬太福音
[00:15:11.320 --> 00:15:13.520]  第21章的第27節
[00:15:13.520 --> 00:15:15.520]  我們一起來讀出好嗎?
[00:15:15.520 --> 00:15:17.720]  耶穌回答
[00:15:17.720 --> 00:15:19.120]  我們不知道
[00:15:19.120 --> 00:15:20.720]  大家知不知道我在說什麼?
[00:15:20.720 --> 00:15:22.120]  四人幫的剛清
[00:15:22.120 --> 00:15:23.920]  我什麼也不知道
[00:15:23.920 --> 00:15:25.520]  就是這樣
[00:15:25.520 --> 00:15:27.720]  他就來到說什麼呢?
[00:15:27.720 --> 00:15:33.520]  他說了一個完全違背自己良心的答案
[00:15:33.520 --> 00:15:35.120]  他只是說
[00:15:35.120 --> 00:15:37.120]  我是不知道
[00:15:37.120 --> 00:15:40.920]  但其實這個答案已經定了他們的罪
[00:15:40.920 --> 00:15:42.520]  這班是文士
[00:15:42.520 --> 00:15:44.520]  是宗教領袖
[00:15:44.520 --> 00:15:46.720]  他們有一個責任
[00:15:46.720 --> 00:15:50.320]  是去護衛他們一班的子民
[00:15:50.320 --> 00:15:53.920]  去分辨信仰的真與假
[00:15:53.920 --> 00:15:56.320]  哪些信仰是真實
[00:15:56.320 --> 00:15:59.120]  哪些信仰是迷惑人
[00:15:59.120 --> 00:16:02.720]  他要指出他們應該當行的路
[00:16:02.720 --> 00:16:06.720]  但竟然在這一刻去說不知道的時候就有危險
[00:16:06.720 --> 00:16:08.520]  很可能大家
[00:16:08.520 --> 00:16:10.720]  有人來問我們目者
[00:16:10.720 --> 00:16:14.120]  我們經常都會收到大紀元報的
[00:16:14.120 --> 00:16:17.320]  其實法輪功究竟是真是假的
[00:16:17.320 --> 00:16:19.320]  如果我們目者告訴你
[00:16:19.320 --> 00:16:20.920]  我不知道
[00:16:20.920 --> 00:16:22.120]  你通知我一聲
[00:16:22.120 --> 00:16:23.520]  我會叫他離職
[00:16:23.520 --> 00:16:24.520]  為什麼呢?
[00:16:24.520 --> 00:16:26.120]  你這些這麼基本的東西你都不知道
[00:16:26.120 --> 00:16:27.520]  那怎麼辦?
[00:16:27.520 --> 00:16:31.320]  這班人竟然說我不知道的時候
[00:16:31.320 --> 00:16:34.520]  其實他們已經用自己的說話
[00:16:34.520 --> 00:16:36.520]  定了自己的罪
[00:16:36.520 --> 00:16:39.520]  這班人其實很愚蠍
[00:16:39.520 --> 00:16:44.120]  他們不夠膽去說出真理
[00:16:44.120 --> 00:16:47.320]  至少他們認為真理
[00:16:47.320 --> 00:16:51.320]  這就顯出他們的那種懦弱
[00:16:51.320 --> 00:16:53.320]  這種懦弱的沉默
[00:16:53.320 --> 00:16:55.320]  是非常可悲
[00:16:55.320 --> 00:16:56.720]  可恥
[00:16:56.720 --> 00:16:58.920]  如果我們知道什麼是真理
[00:16:58.920 --> 00:17:00.920]  至少我認為是真理的時候
[00:17:00.920 --> 00:17:03.920]  我就要為這個真理來發聲
[00:17:03.920 --> 00:17:06.920]  我不會因為懼怕惡勢力
[00:17:06.920 --> 00:17:08.920]  而來沉默
[00:17:08.920 --> 00:17:11.520]  如果我認為這是真理的時候
[00:17:11.520 --> 00:17:13.120]  有一句說話,為什麼?
[00:17:13.120 --> 00:17:15.120]  據理力爭
[00:17:15.120 --> 00:17:17.920]  你就認為這是真實的時候
[00:17:17.920 --> 00:17:20.320]  你就要去爭辯,要去爭取
[00:17:20.320 --> 00:17:22.920]  向人來認同
[00:17:22.920 --> 00:17:25.920]  但是這班人是這樣的時候
[00:17:25.920 --> 00:17:28.320]  於是耶穌就回答他們
[00:17:28.320 --> 00:17:30.920]  我們一起來讀,今天是第21章第27節
[00:17:30.920 --> 00:17:32.920]  我們一起來讀出
[00:17:32.920 --> 00:17:38.520]  「你我將著什麼權柄做這些事?」
[00:17:38.520 --> 00:17:39.720]  於是耶穌就說
[00:17:39.720 --> 00:17:41.720]  你們都答不出嗎?
[00:17:41.720 --> 00:17:42.920]  那我就不回答你了
[00:17:42.920 --> 00:17:44.920]  為什麼要回答你呢?
[00:17:44.920 --> 00:17:48.920]  正正就是因為這班人挑戰耶穌
[00:17:48.920 --> 00:17:51.920]  耶穌看到這班人的那種冥頑不寧
[00:17:51.920 --> 00:17:54.920]  耶穌很無奈,看到這班人是這樣的時候
[00:17:54.920 --> 00:17:57.920]  於是祂就說了一個比喻
[00:17:57.920 --> 00:18:00.920]  就是今天我們要看的這個比喻
[00:18:00.920 --> 00:18:03.920]  這個比喻很明顯就是針對他們
[00:18:03.920 --> 00:18:05.920]  這個比喻其實很簡單
[00:18:05.920 --> 00:18:07.920]  我們很快的讀一讀這個比喻
[00:18:07.920 --> 00:18:10.920]  馬利福音21章第28到32節
