
[00:00:00.000 --> 00:00:02.560]  今天是美好的一天
[00:03:52.080 --> 00:03:56.240]  因為他不能夠忘記這個災難
[00:03:56.240 --> 00:04:00.720]  這個災難好像成為一個絕望的災難
[00:04:00.720 --> 00:04:05.120]  深深的印在以色列的心靈裡面
[00:04:05.120 --> 00:04:07.120]  他不能夠再唱歌
[00:04:07.120 --> 00:04:12.240]  但在那個時候也是新約教會開始的時候
[00:04:12.240 --> 00:04:17.120]  保羅傳福音教會慢慢開始
[00:04:17.120 --> 00:04:24.160]  歌唱就成為了新約教會的特色
[00:04:24.160 --> 00:04:26.480]  新約教會的信徒
[00:04:26.480 --> 00:04:29.600]  他們親身經歷到耶穌基督的死薄活
[00:04:29.600 --> 00:04:31.920]  知道自己所信的是真神
[00:04:31.920 --> 00:04:34.480]  這個真神有能力有慈愛的
[00:04:34.480 --> 00:04:36.480]  是他們的高台避難所
[00:04:36.480 --> 00:04:38.480]  所以面對任何的困難
[00:04:38.480 --> 00:04:41.200]  面對羅馬帝國的逼迫
[00:04:41.200 --> 00:04:42.160]  猶太人的逼迫
[00:04:42.160 --> 00:04:43.360]  他們都不害怕
[00:04:43.360 --> 00:04:44.880]  他一直這樣歌唱
[00:04:44.880 --> 00:04:49.360]  譬如我們看《使徒行傳》第十六章
[00:04:49.360 --> 00:04:53.840]  在半夜保羅和西拉被困在監獄裡
[00:04:53.840 --> 00:04:55.600]  他們都歌唱
[00:04:55.600 --> 00:04:58.320]  囚犯們都質疑傾聽
[00:04:58.320 --> 00:05:02.720]  而哥林多前書十四章十五節
[00:05:02.720 --> 00:05:04.960]  保羅說我要用靈禱告
[00:05:04.960 --> 00:05:06.640]  要用理智來禱告
[00:05:06.640 --> 00:05:08.240]  我要用靈歌唱
[00:05:08.240 --> 00:05:09.680]  要用禱告歌唱
[00:05:09.680 --> 00:05:14.480]  在哥林多前書十四章十五節
[00:05:14.480 --> 00:05:17.920]  保羅也說你們各人聚會的時候
[00:05:17.920 --> 00:05:20.640]  有詩歌有教訓有啟示有謊言
[00:05:20.640 --> 00:05:22.480]  一切都應該來詛咒人
[00:05:22.480 --> 00:05:24.080]  你看到整個新約
[00:05:24.080 --> 00:05:27.680]  當舊約的會堂停止了歌唱
[00:05:27.680 --> 00:05:30.960]  因為他心裡充滿絕望黑暗的時候
[00:05:30.960 --> 00:05:34.720]  新約教會在困難在逼迫當中
[00:05:34.720 --> 00:05:36.400]  保持歌唱
[00:05:36.400 --> 00:05:39.120]  教會不僅在地上歌唱
[00:05:39.120 --> 00:05:41.520]  將來有一天在永恆的天國裡面
[00:05:41.520 --> 00:05:43.680]  耶穌基督回來接我們回來的時候
[00:05:43.680 --> 00:05:45.600]  我們一路會繼續歌唱
[00:05:45.600 --> 00:05:51.680]  我們如果看啟示六十五章
[00:05:51.680 --> 00:05:53.280]  他們唱著新歌
[00:05:53.280 --> 00:05:56.880]  這就是天堂的一個意象
[00:05:56.880 --> 00:05:58.080]  他們唱著新歌說
[00:05:58.080 --> 00:06:01.360]  你配取書卷要拆開封印
[00:06:01.360 --> 00:06:02.560]  因為你曾被殺
[00:06:02.560 --> 00:06:05.120]  曾用你的血從各支派各邦誼
[00:06:05.120 --> 00:06:09.440]  各民族各邦國把人買了來歸向神
[00:06:09.440 --> 00:06:11.040]  所以弟兄姊妹
[00:06:11.040 --> 00:06:15.120]  今天我們雖然面對香港有很大的困境
[00:06:15.120 --> 00:06:17.040]  但是我們信耶穌的人
[00:06:17.040 --> 00:06:19.920]  不要失去這個盼望和喜樂
[00:06:19.920 --> 00:06:23.280]  不要像舊約的猶太人那樣停止歌唱
[00:06:23.280 --> 00:06:24.320]  我們是新約的
[00:06:24.320 --> 00:06:26.080]  我們有主耶穌基督
[00:06:26.080 --> 00:06:30.000]  祂仍然是掌權讓我們傳一個快樂的新歌唱
[00:06:30.000 --> 00:06:30.880]  讚美神
[00:06:30.880 --> 00:06:34.960]  因為教會就是一個歌唱的群體
[00:06:34.960 --> 00:06:39.200]  教會也是一個禱告的群體
[00:06:39.200 --> 00:06:42.160]  在第五章
[00:06:42.160 --> 00:06:47.040]  雅各就鼓勵我們以禱告來面對苦難
[00:06:47.040 --> 00:06:49.440]  以禱告來醫治疾病
[00:06:49.440 --> 00:06:53.920]  以禱告來挽回迷失的人
[00:06:53.920 --> 00:06:58.000]  我們看看第五章十三到十六節
[00:06:58.000 --> 00:07:00.880]  「你們中間有人受苦嗎?他就應該禱告
[00:07:00.880 --> 00:07:04.560]  你們中間有人患病嗎?他就應該請教會的長老來
[00:07:04.560 --> 00:07:08.240]  讓他們奉主的名為他,沒有祈禱
[00:07:08.240 --> 00:07:12.400]  出於信心的祈禱,可以使病人康復
[00:07:12.400 --> 00:07:16.000]  主必叫得起來,他若犯了罪也必蒙赦免
[00:07:16.000 --> 00:07:19.520]  所以你們應當彼此認罪,互相代求
[00:07:19.520 --> 00:07:21.520]  這樣你們就可以痊癒
[00:07:21.520 --> 00:07:25.200]  二人祈禱發出的力量大有功效」
[00:07:25.200 --> 00:07:29.360]  大家知道有些教會是靈恩派
[00:07:29.360 --> 00:07:31.360]  他們標榜神跡醫治
[00:07:31.360 --> 00:07:33.360]  這是不合聖經的
[00:07:33.360 --> 00:07:35.360]  這個我們稍後會講
[00:07:35.360 --> 00:07:38.080]  用禱告醫治
[00:07:38.080 --> 00:07:40.560]  怎樣為之正確,怎樣為之不正確
[00:07:40.560 --> 00:07:45.520]  這裡有提到要禱告來挽回犯錯的人
[00:07:45.520 --> 00:07:46.880]  我們一會兒也會講
[00:07:46.880 --> 00:07:49.680]  現在在這個段落我們特別想想
[00:07:49.680 --> 00:07:53.040]  我們怎樣以禱告來面對苦難
[00:07:53.040 --> 00:07:56.240]  教會怎樣成為一個禱告的群體
[00:07:56.240 --> 00:08:02.000]  上個星期四,播道會、總會
[00:08:02.000 --> 00:08:04.000]  我是總會總幹事
[00:08:04.000 --> 00:08:05.440]  我們安排了一個禱告
[00:08:05.440 --> 00:08:07.440]  為香港禱告,是第二次
[00:08:07.440 --> 00:08:09.440]  第一次是六月
[00:08:09.440 --> 00:08:12.000]  上個星期第二次,也有千多人參加
[00:08:12.000 --> 00:08:14.480]  我們一起來為香港禱告
[00:08:14.480 --> 00:08:18.080]  我知道我們弟兄姊妹
[00:08:18.080 --> 00:08:22.000]  我相信你也有為香港禱告
[00:08:22.000 --> 00:08:25.600]  你信不信上帝聽你的禱告
[00:08:25.600 --> 00:08:29.280]  你禱告是否因為傳道人叫你禱告
[00:08:29.280 --> 00:08:32.640]  因為你自己沒有其他好事做去禱告
[00:08:32.640 --> 00:08:35.120]  你的神學思想是怎樣
[00:08:35.120 --> 00:08:37.120]  禱告的原則是甚麼
[00:08:37.120 --> 00:08:39.120]  我們首先看看
[00:08:39.120 --> 00:08:43.360]  禱告的屬靈原則有三樣東西
[00:08:43.360 --> 00:08:46.080]  第一,上帝有能力
[00:08:46.080 --> 00:08:49.600]  第二,上帝有愛
[00:08:49.600 --> 00:08:51.600]  上帝自己在愛
[00:08:51.600 --> 00:08:55.760]  第三,上帝是信實的
[00:08:55.760 --> 00:08:57.760]  即是說,祂會垂聽我們的禱告
[00:08:57.760 --> 00:08:59.760]  祂應許祂垂聽我們的禱告
[00:08:59.760 --> 00:09:01.360]  祂就垂聽我們的禱告
[00:09:01.360 --> 00:09:05.040]  所以我們基於這個屬靈的原則
[00:09:05.040 --> 00:09:08.160]  知道上帝有能力的上帝
[00:09:08.160 --> 00:09:10.160]  有愛的上帝
[00:09:10.160 --> 00:09:12.640]  誠實的上帝,祂聽我們的禱告
[00:09:12.640 --> 00:09:15.760]  有這個原則
[00:09:15.760 --> 00:09:21.840]  我們的禱告就有力量
[00:09:21.840 --> 00:09:26.160]  在《馬國書》第一章五至六節
[00:09:26.160 --> 00:09:29.680]  你可能在第一章都看過
[00:09:29.680 --> 00:09:33.840]  它說:你們中間若有人缺少智慧
[00:09:33.840 --> 00:09:36.480]  就當向那厚似眾人
[00:09:36.480 --> 00:09:38.880]  而且不斥責人的神祈求
[00:09:38.880 --> 00:09:40.080]  他就必得著
[00:09:40.080 --> 00:09:42.080]  但是他要憑信心求
[00:09:42.080 --> 00:09:43.040]  不要疑惑
[00:09:43.040 --> 00:09:48.160]  因為疑惑的人就好像被風吹蕩翻騰的海浪
[00:09:48.160 --> 00:09:53.120]  禱告能夠將我們與神拉近
[00:09:53.120 --> 00:09:54.720]  加深他的關係
[00:09:54.720 --> 00:09:57.440]  當我們與神的認識越來越深
[00:09:57.440 --> 00:09:58.880]  我們經歷祂越來越深
[00:09:58.880 --> 00:10:02.000]  我們對祂的信心也會越來越大
[00:10:02.000 --> 00:10:05.920]  所以有些人問
[00:10:05.920 --> 00:10:07.680]  我怎樣可以增加信心?
[00:10:07.680 --> 00:10:11.120]  上帝說:你憑信心,我就聽你
[00:10:11.120 --> 00:10:16.480]  耶穌說你有信心,你可以叫這個山移到海裡
[00:10:16.480 --> 00:10:18.000]  那怎樣有信心?
[00:10:18.000 --> 00:10:20.720]  如果你與神親近的時候
[00:10:20.720 --> 00:10:23.840]  你對祂的信心就越來越大
[00:10:23.840 --> 00:10:25.760]  我們以前中國人做生意
[00:10:25.760 --> 00:10:26.800]  就不去找律師
[00:10:26.800 --> 00:10:28.720]  我們是講信
[00:10:28.720 --> 00:10:30.000]  怎樣講信呢?
[00:10:30.000 --> 00:10:31.920]  信就是建立起你的關係
[00:10:31.920 --> 00:10:33.680]  你與祂做生意
[00:10:33.680 --> 00:10:35.840]  第一次生意
[00:10:35.840 --> 00:10:37.360]  就不知道祂給不給你錢
[00:10:37.360 --> 00:10:39.840]  你的貨運了出去有沒有錢回來
[00:10:39.840 --> 00:10:41.520]  所以就要抓緊一點
[00:10:41.520 --> 00:10:42.880]  第二次就好一點
[00:10:42.880 --> 00:10:46.240]  做了十幾二十年、三十年的生意的話
[00:10:46.240 --> 00:10:50.240]  老友記講一句話就可以了
[00:10:50.240 --> 00:10:54.080]  因為信是建立在關係上
[00:10:54.080 --> 00:10:58.800]  所以如果你與上帝的關係越來越親密的話
[00:10:58.800 --> 00:11:01.040]  你對祂的信心也會大
[00:11:01.040 --> 00:11:02.480]  你對祂的信心大的時候
[00:11:02.480 --> 00:11:04.480]  耶穌基督就聽你的禱告
[00:11:04.480 --> 00:11:06.720]  當我們患難的時候
[00:11:06.720 --> 00:11:09.280]  很多時候我們的信心就軟弱
[00:11:09.280 --> 00:11:13.760]  滿途坐船過海
[00:11:13.760 --> 00:11:16.720]  風浪搖動的時候
[00:11:16.720 --> 00:11:18.000]  他們就害怕
[00:11:18.000 --> 00:11:23.120]  你可能面對人生的困難
[00:11:23.120 --> 00:11:24.640]  我健康的問題
[00:11:24.640 --> 00:11:26.880]  我的生意的問題
[00:11:26.880 --> 00:11:29.760]  我的關係的問題
[00:11:29.760 --> 00:11:32.800]  我親人的問題
[00:11:32.800 --> 00:11:36.480]  或者是香港社會的問題
[00:11:36.480 --> 00:11:43.040]  我的房子如果香港倒塌了怎麼辦
[00:11:43.040 --> 00:11:44.560]  現在值一千萬
[00:11:44.560 --> 00:11:46.080]  會不會將來變成五百萬呢
[00:11:46.080 --> 00:11:48.000]  你開始害怕
[00:11:48.000 --> 00:11:49.520]  在這個患難的時候
[00:11:49.520 --> 00:11:52.560]  你要回到上帝那裡
[00:11:52.560 --> 00:11:55.040]  你的心就定了
[00:11:55.040 --> 00:11:58.400]  因為上帝有能力、有愛
[00:11:58.400 --> 00:12:01.280]  去允許他聽你的禱告
[00:12:01.280 --> 00:12:02.560]  所以弟兄姊妹
[00:12:02.560 --> 00:12:04.960]  這個時候就是我們回來的時候
[00:12:04.960 --> 00:12:13.360]  這個時候就是我們教會一起禱告的時候
[00:12:13.360 --> 00:12:14.880]  第三
[00:12:14.880 --> 00:12:21.040]  教會是一個醫治的群體
[00:12:21.040 --> 00:12:23.520]  在猶太人的眼中
[00:12:23.520 --> 00:12:26.320]  病的原因就是因為有罪
[00:12:26.320 --> 00:12:27.440]  這是錯的
[00:12:27.440 --> 00:12:29.120]  但他如果有病的話
[00:12:29.120 --> 00:12:31.200]  他就會說這個人犯了罪
[00:12:31.200 --> 00:12:32.320]  或者他沒有犯罪
[00:12:32.320 --> 00:12:33.840]  他父母犯了罪
[00:12:33.840 --> 00:12:35.120]  或者他父母沒有犯罪
[00:12:35.120 --> 00:12:36.400]  他爺爺犯了罪
[00:12:36.400 --> 00:12:37.920]  所以弄到他現在病
[00:12:37.920 --> 00:12:40.960]  我們知道這是錯的
[00:12:40.960 --> 00:12:42.160]  不過這樣
[00:12:42.160 --> 00:12:44.160]  如果說到最終
[00:12:44.160 --> 00:12:46.160]  當下如果沒有犯罪的話
[00:12:46.160 --> 00:12:47.760]  的確是你和我都沒有病
[00:12:47.760 --> 00:12:50.400]  不過這個就不要說了
[00:12:50.400 --> 00:12:52.560]  因為已經是事實了
[00:12:52.560 --> 00:12:54.640]  在四十年之前
[00:12:54.640 --> 00:12:57.440]  美國有一個出名的牧師
[00:12:57.440 --> 00:12:59.520]  叫做John Wimber
[00:12:59.520 --> 00:13:00.960]  溫若康
[00:13:00.960 --> 00:13:05.760]  這個牧師是靈嬰運動的一個主導者
[00:13:05.760 --> 00:13:07.840]  叫做靈嬰運動第三波
[00:13:07.840 --> 00:13:10.400]  有1、2、3、4、4波的
[00:13:10.400 --> 00:13:14.400]  這個如果詳情我們遲些再說
[00:13:14.400 --> 00:13:17.120]  他是一個很出名的牧師
[00:13:17.120 --> 00:13:20.560]  他也是Vina教會的創辦人
[00:13:20.560 --> 00:13:23.200]  是一個增長得很快的教會
[00:13:23.200 --> 00:13:25.200]  他就有一個強調
[00:13:25.200 --> 00:13:28.240]  他說每一個基督徒都可以醫病
[00:13:28.240 --> 00:13:31.440]  每一個基督徒都可以講預言的
[00:13:31.440 --> 00:13:38.400]  他做了很多年牧師
[00:13:38.400 --> 00:13:42.560]  宣揚了很多這種靈嬰醫病的信息
[00:13:42.560 --> 00:13:44.560]  他晚年的時候
[00:13:44.560 --> 00:13:45.840]  他就覺悟
[00:13:45.840 --> 00:13:48.880]  他承認其實自己過去
[00:13:48.880 --> 00:13:53.440]  幫人醫病的成功率也不是很高
[00:13:53.440 --> 00:13:54.960]  相當低
[00:13:54.960 --> 00:13:58.800]  他就開始糾正自己的說法
[00:13:58.800 --> 00:14:03.680]  他說醫病不是每一個基督徒都有的能力
[00:14:03.680 --> 00:14:05.520]  以前說如果你有能力
[00:14:05.520 --> 00:14:07.520]  如果是好的基督徒你就可以醫病
[00:14:07.520 --> 00:14:12.720]  你不懂醫病就說你是一個不夠成熟的基督徒
[00:14:12.720 --> 00:14:14.720]  就是沒那麼多實力的基督徒
[00:14:14.720 --> 00:14:16.000]  他現在說不是了
[00:14:16.000 --> 00:14:16.960]  我錯了
[00:14:16.960 --> 00:14:20.560]  醫病不是每一個基督徒都可以做
[00:14:20.560 --> 00:14:21.920]  是一個恩賜
[00:14:21.920 --> 00:14:23.920]  一個屬靈的恩賜
[00:14:23.920 --> 00:14:25.920]  一個屬靈的恩賜
[00:14:25.920 --> 00:14:28.960]  還有這個病能不能治好
[00:14:28.960 --> 00:14:30.960]  都是上帝的主權
[00:14:30.960 --> 00:14:32.640]  不是人可以決定
[00:14:32.640 --> 00:14:36.160]  到晚年的時候他就說對了
[00:14:36.160 --> 00:14:39.920]  亞國書14-15節是怎麼說的
[00:14:39.920 --> 00:14:40.880]  第五章
[00:14:40.880 --> 00:14:43.200]  你們中間有人患病嗎
[00:14:43.200 --> 00:14:45.520]  他就應該請教會的長老來
[00:14:45.520 --> 00:14:48.240]  用他奉主的名為他沒有祈禱
[00:14:48.240 --> 00:14:49.760]  出於信心的祈禱
[00:14:49.760 --> 00:14:51.760]  可以使病人康復
[00:14:51.760 --> 00:14:53.760]  這裡所說的病
[00:14:53.760 --> 00:14:55.520]  是指身體的病
[00:14:55.520 --> 00:14:56.560]  不是指屬靈的病
[00:14:56.560 --> 00:14:58.560]  有些解經家就說
[00:14:58.560 --> 00:15:01.040]  為什麼我們現代教會沒有這樣做
[00:15:01.040 --> 00:15:03.680]  長老是不是真的可以
[00:15:03.680 --> 00:15:05.280]  可能這是指屬靈的病
[00:15:05.280 --> 00:15:05.840]  其實不是
[00:15:05.840 --> 00:15:07.360]  這是指身體的病
[00:15:07.360 --> 00:15:08.880]  或者你問
[00:15:08.880 --> 00:15:10.720]  既然這個病是指身體的病
[00:15:10.720 --> 00:15:12.960]  聖經就叫我們有病找長老來
[00:15:12.960 --> 00:15:17.040]  但是為什麼我們教會好像沒怎麼這樣做
[00:15:17.040 --> 00:15:20.480]  還有是不是就等於不用看醫生呢
[00:15:20.480 --> 00:15:22.480]  我們傳音堂也有幾個醫生
[00:15:22.480 --> 00:15:24.480]  醫也有,失醫也有
[00:15:24.480 --> 00:15:27.120]  那究竟怎麼做呢
[00:15:27.120 --> 00:15:29.120]  我們看看聖經怎麼說
[00:15:29.120 --> 00:15:31.920]  教會怎麼是一個醫病的群體
[00:15:31.920 --> 00:15:36.880]  哥倫多前書十二章九節
[00:15:36.880 --> 00:15:41.280]  這裡提到醫病是一個恩慈
[00:15:41.280 --> 00:15:42.480]  屬靈恩慈
[00:15:42.480 --> 00:15:47.440]  又有人因著同一位聖靈領受了信心
[00:15:47.440 --> 00:15:49.440]  信心是一個恩慈
[00:15:49.440 --> 00:15:54.000]  又有人因著同一位聖靈領受了醫病的恩慈
[00:15:54.000 --> 00:15:56.000]  這個不是我說的
[00:15:56.000 --> 00:15:57.440]  是保羅說的
[00:15:57.440 --> 00:15:59.440]  所以你不要說我錯
[00:15:59.440 --> 00:16:03.200]  我每句都是白紙黑字醫書直說
[00:16:03.200 --> 00:16:06.480]  還有哥倫多前書十二章二十八節
[00:16:06.480 --> 00:16:08.080]  神在教會所設立的
[00:16:08.080 --> 00:16:09.120]  第一就是使徒
[00:16:09.120 --> 00:16:10.080]  第二先知
[00:16:10.080 --> 00:16:11.520]  第三是教師
[00:16:11.520 --> 00:16:13.280]  然後就是行神職的
[00:16:13.280 --> 00:16:15.920]  再其次是醫病恩慈的
[00:16:15.920 --> 00:16:16.720]  幫助人的
[00:16:16.720 --> 00:16:17.760]  治理事的
[00:16:17.760 --> 00:16:19.760]  說各種謊言
[00:16:19.760 --> 00:16:24.800]  我兩個月前在柏林的一間堂會講到恩慈的運用發掘
[00:16:24.800 --> 00:16:29.040]  你知不知道行神職是恩慈
[00:16:29.040 --> 00:16:30.640]  醫病是恩慈
[00:16:30.640 --> 00:16:32.080]  幫助人是恩慈
[00:16:32.080 --> 00:16:34.480]  治理事即是有領導的恩慈
[00:16:34.480 --> 00:16:36.480]  講謊言的恩慈
[00:16:36.480 --> 00:16:38.240]  這些那麼多的恩慈
[00:16:38.240 --> 00:16:41.600]  我總共數出來是差不多二十種的
[00:16:41.600 --> 00:16:44.640]  但是聖經都強調這些恩慈
[00:16:44.640 --> 00:16:46.160]  如果沒有了愛
[00:16:46.160 --> 00:16:47.840]  全部都沒有用
[00:16:47.840 --> 00:16:50.240]  在哥倫多前書十三章
[00:16:50.240 --> 00:16:51.760]  大家很熟悉這段經文
[00:16:51.760 --> 00:16:55.680]  我若能說世人和天使的謊言
[00:16:55.680 --> 00:16:58.400]  天上的天使講的謊言我都會講
[00:16:58.400 --> 00:17:02.160]  他沒有愛我就成了命的來享的不一樣
[00:17:02.160 --> 00:17:04.480]  我又有先知講道的恩慈
[00:17:04.480 --> 00:17:06.320]  又明白各樣的奧秘
[00:17:06.320 --> 00:17:07.280]  各樣的知識
[00:17:07.280 --> 00:17:08.640]  並有傳備的信
[00:17:08.640 --> 00:17:09.920]  叫我能夠移山
[00:17:09.920 --> 00:17:11.280]  嘩,很厲害
[00:17:11.280 --> 00:17:14.480]  獅子山下
[00:17:14.480 --> 00:17:16.640]  下了太平洋就不能唱我的歌
[00:17:16.640 --> 00:17:17.920]  你移了它
[00:17:17.920 --> 00:17:21.840]  如果有這樣傳備的信叫我能夠移山
[00:17:21.840 --> 00:17:23.120]  但如果沒有了愛
[00:17:23.120 --> 00:17:24.400]  我也算不得什麼
[00:17:24.400 --> 00:17:26.160]  所以有那麼多的恩慈
[00:17:26.160 --> 00:17:29.120]  在教會裏面來運用
[00:17:29.120 --> 00:17:32.080]  但是如果沒有了愛都是假的
[00:17:32.080 --> 00:17:33.680]  我們回到這裏
[00:17:33.680 --> 00:17:35.120]  治病是一個恩慈
[00:17:35.120 --> 00:17:37.520]  而亞國書剛才我們所看到
[00:17:37.520 --> 00:17:40.960]  如果有病就請教會的長老來
[00:17:40.960 --> 00:17:43.440]  為信徒禱告
[00:17:43.440 --> 00:17:47.840]  如果這個長老沒有醫病的恩慈
[00:17:47.840 --> 00:17:49.200]  有沒有用呢?
[00:17:49.200 --> 00:17:52.720]  是不是每個長老都要有醫病的恩慈呢?
[00:17:52.720 --> 00:17:57.680]  我告訴大家
[00:17:57.680 --> 00:18:01.360]  我們怎樣應用這一句聖經呢?
[00:18:01.360 --> 00:18:06.480]  無論教會的長老有沒有醫病的恩慈
[00:18:06.480 --> 00:18:10.080]  他都是最適合為患病者祈禱
[00:18:10.080 --> 00:18:14.720]  無論不是每一個長老都有醫病的恩慈
[00:18:14.720 --> 00:18:19.040]  但是他在教會裏面最適合為患病者祈禱
[00:18:19.040 --> 00:18:22.880]  等於不是每一個基督徒都有傳福音的恩慈
[00:18:22.880 --> 00:18:26.000]  但是每一個基督徒都應該傳福音
[00:18:26.000 --> 00:18:27.520]  有些人有傳福音的恩慈
[00:18:27.520 --> 00:18:28.960]  特別多人信耶穌
[00:18:28.960 --> 00:18:32.080]  我們播道會有一位江維明牧師的朋友
[00:18:32.080 --> 00:18:33.040]  他在元朗住
[00:18:33.040 --> 00:18:34.000]  是一位女士
[00:18:34.000 --> 00:18:37.280]  她坐的士
[00:18:37.280 --> 00:18:38.880]  又帶著的士司機信耶穌
[00:18:38.880 --> 00:18:40.720]  去超市買菜
[00:18:40.720 --> 00:18:41.760]  又帶了人信耶穌
[00:18:41.760 --> 00:18:42.720]  現在還在那裏
[00:18:42.720 --> 00:18:44.640]  這些人有傳福音的恩慈
[00:18:44.640 --> 00:18:46.080]  你可能沒有這個恩慈
[00:18:46.080 --> 00:18:48.080]  但不是等於我沒有這個恩慈
[00:18:48.080 --> 00:18:49.120]  我就不傳福音
[00:18:49.120 --> 00:18:50.160]  你都要傳福音
[00:18:50.160 --> 00:18:51.680]  上帝都會恩待你的
[00:18:51.680 --> 00:18:53.520]  講回醫病
[00:18:53.520 --> 00:18:55.200]  上帝說
[00:18:55.200 --> 00:19:00.320]  如果你教會裏面有人患病
[00:19:00.320 --> 00:19:02.320]  就請長老為他祈禱
[00:19:02.320 --> 00:19:06.560]  不論這個長老有沒有恩慈
[00:19:06.560 --> 00:19:10.160]  他都應該為信徒祈禱
[00:19:10.160 --> 00:19:12.080]  而雅各就說
[00:19:12.080 --> 00:19:13.680]  出於信心的祈禱
