
[00:00:00.000 --> 00:00:03.940]  現在這個年代有很多困苦的人
[00:09:00.920 --> 00:09:02.920]  以致令到
[00:09:02.920 --> 00:09:04.920]  提摩太太要講福音都覺得不好意思
[00:09:04.920 --> 00:09:06.920]  或者不好
[00:09:06.920 --> 00:09:08.920]  這些羞恥的意思
[00:09:08.920 --> 00:09:10.920]  總之保羅是想起他
[00:09:10.920 --> 00:09:12.920]  對他很了解,很有情感
[00:09:12.920 --> 00:09:14.920]  是想起他的困苦
[00:09:14.920 --> 00:09:18.920]  我覺得在現在我們的時代
[00:09:18.920 --> 00:09:20.920]  即是年代生活
[00:09:20.920 --> 00:09:22.920]  周圍都很多困苦的人
[00:09:22.920 --> 00:09:24.920]  我們有沒有
[00:09:24.920 --> 00:09:26.920]  空間
[00:09:26.920 --> 00:09:28.920]  時間去想起
[00:09:28.920 --> 00:09:30.920]  我問大家一個問題
[00:09:30.920 --> 00:09:32.920]  都是問我自己
[00:09:32.920 --> 00:09:34.920]  如果現在有個人
[00:09:34.920 --> 00:09:36.920]  或者突然有個人
[00:09:36.920 --> 00:09:38.920]  需要你去接觸,不是現在
[00:09:38.920 --> 00:09:40.920]  即是未來的時候
[00:09:40.920 --> 00:09:42.920]  是在困苦
[00:09:42.920 --> 00:09:44.920]  或者一些需要當中
[00:09:44.920 --> 00:09:46.920]  我們有沒有空間
[00:09:46.920 --> 00:09:48.920]  預備好
[00:09:48.920 --> 00:09:50.920]  去會一會
[00:09:50.920 --> 00:09:52.920]  以致可以給出一些
[00:09:52.920 --> 00:09:54.920]  鼓勵安慰
[00:09:54.920 --> 00:09:56.920]  想一想
[00:09:56.920 --> 00:09:58.920]  如果真的這樣
[00:09:58.920 --> 00:10:00.920]  彈人出來,有沒有
[00:10:00.920 --> 00:10:02.920]  行不行
[00:10:02.920 --> 00:10:04.920]  問一問隔離
[00:10:04.920 --> 00:10:06.920]  如果有的時候
[00:10:06.920 --> 00:10:08.920]  有沒有
[00:10:08.920 --> 00:10:10.920]  在這麼繁忙的工作
[00:10:10.920 --> 00:10:12.920]  家庭這麼多困難
[00:10:12.920 --> 00:10:14.920]  這個時局這麼動盪的時候
[00:10:14.920 --> 00:10:16.920]  如果有的時候
[00:10:16.920 --> 00:10:18.920]  有空間
[00:10:18.920 --> 00:10:20.920]  按煮給你的恩賜等等
[00:10:20.920 --> 00:10:22.920]  真的祝福一下
[00:10:22.920 --> 00:10:24.920]  有沒有
[00:10:24.920 --> 00:10:26.920]  真的不是很多人有空
[00:10:26.920 --> 00:10:28.920]  我這樣說是要預備大家
[00:10:28.920 --> 00:10:30.920]  聽完之後就要
[00:10:30.920 --> 00:10:32.920]  出去
[00:10:32.920 --> 00:10:34.920]  這個星期
[00:10:34.920 --> 00:10:36.920]  我星期一和一個
[00:10:36.920 --> 00:10:38.920]  舊同學,中學同學聊天
[00:10:38.920 --> 00:10:40.920]  幾十年了
[00:10:40.920 --> 00:10:42.920]  聊著聊著
[00:10:42.920 --> 00:10:44.920]  挺好的
[00:10:44.920 --> 00:10:46.920]  聽到他的祝福
[00:10:46.920 --> 00:10:48.920]  他也是一個很專業的人士
[00:10:48.920 --> 00:10:50.920]  我講一下我現在的事
[00:10:50.920 --> 00:10:52.920]  講著講著原來都被祝福
[00:10:52.920 --> 00:10:54.920]  覺得有些亮光
[00:10:54.920 --> 00:10:56.920]  其實我們都需要
[00:10:56.920 --> 00:10:58.920]  大家都需要
[00:10:58.920 --> 00:11:00.920]  講完之後
[00:11:00.920 --> 00:11:02.920]  他就說
[00:11:02.920 --> 00:11:04.920]  某某牧師跟我說
[00:11:04.920 --> 00:11:06.920]  我有個弟兄
[00:11:06.920 --> 00:11:08.920]  現在很困苦
[00:11:08.920 --> 00:11:10.920]  很需要有人
[00:11:10.920 --> 00:11:12.920]  來跟他聊天
[00:11:12.920 --> 00:11:14.920]  他現在出入醫院
[00:11:14.920 --> 00:11:16.920]  要照顧人
[00:11:16.920 --> 00:11:18.920]  你可不可以和我或一些人一起探望他
[00:11:18.920 --> 00:11:20.920]  以致
[00:11:20.920 --> 00:11:22.920]  給他祝福
[00:11:22.920 --> 00:11:24.920]  當時我的回應
[00:11:24.920 --> 00:11:26.920]  好像很理性
[00:11:26.920 --> 00:11:28.920]  我就說
[00:11:28.920 --> 00:11:30.920]  其實你們也探望他,教會也很多人探望他
[00:11:30.920 --> 00:11:32.920]  其實
[00:11:32.920 --> 00:11:34.920]  我又不認識他,他又不認識我
[00:11:34.920 --> 00:11:36.920]  貿貿然去醫院探望他
[00:11:36.920 --> 00:11:38.920]  其實都未必做到什麼
[00:11:38.920 --> 00:11:40.920]  這樣
[00:11:40.920 --> 00:11:42.920]  很客觀
[00:11:42.920 --> 00:11:44.920]  很有理由
[00:11:44.920 --> 00:11:46.920]  我就說
[00:11:46.920 --> 00:11:48.920]  除非這樣,如果我真的見他
[00:11:48.920 --> 00:11:50.920]  大家約個時間
[00:11:50.920 --> 00:11:52.920]  長時間我見他
[00:11:52.920 --> 00:11:54.920]  做一些你們可能
[00:11:54.920 --> 00:11:56.920]  沒做或不是這樣的情況
[00:11:56.920 --> 00:11:58.920]  那我就很願意
[00:11:58.920 --> 00:12:00.920]  他知道我是做輔導
[00:12:00.920 --> 00:12:02.920]  這樣不收錢
[00:12:02.920 --> 00:12:04.920]  那沒問題
[00:12:04.920 --> 00:12:06.920]  如果是探望我就覺得
[00:12:06.920 --> 00:12:08.920]  不需要
[00:12:08.920 --> 00:12:10.920]  很愕然
[00:12:10.920 --> 00:12:12.920]  OK,就這樣定了
[00:12:12.920 --> 00:12:14.920]  禮拜二
[00:12:14.920 --> 00:12:16.920]  舊同學給我WhatsApp訊息
[00:12:16.920 --> 00:12:18.920]  他就說我這個朋友
[00:12:18.920 --> 00:12:20.920]  覺得他自己不需要
[00:12:20.920 --> 00:12:22.920]  心理輔導
[00:12:22.920 --> 00:12:24.920]  在這個時間
[00:12:24.920 --> 00:12:26.920]  有些人關心他就行
[00:12:26.920 --> 00:12:28.920]  我聽到之後就心裏
[00:12:28.920 --> 00:12:30.920]  覺得好像有些罪疚
[00:12:30.920 --> 00:12:32.920]  應該多走一步
[00:12:32.920 --> 00:12:34.920]  這樣就好了
[00:12:34.920 --> 00:12:36.920]  但我又放下心情
[00:12:36.920 --> 00:12:38.920]  一日兩日
[00:12:38.920 --> 00:12:40.920]  到星期四早上
[00:12:40.920 --> 00:12:42.920]  早上起床
[00:12:42.920 --> 00:12:44.920]  通常我都會安靜
[00:12:44.920 --> 00:12:46.920]  祈禱
[00:12:46.920 --> 00:12:48.920]  特別是會為
[00:12:48.920 --> 00:12:50.920]  這個禮拜要講道
[00:12:50.920 --> 00:12:52.920]  禮拜四晚又要講
[00:12:52.920 --> 00:12:54.920]  禮拜五晚又要講,禮拜六晚又要講
[00:12:54.920 --> 00:12:56.920]  等等要祈禱
[00:12:56.920 --> 00:12:58.920]  在祈禱裏又想起這段經文
[00:12:58.920 --> 00:13:00.920]  有什麼來光
[00:13:00.920 --> 00:13:02.920]  這些困苦的人
[00:13:02.920 --> 00:13:04.920]  我都想到
[00:13:04.920 --> 00:13:06.920]  如果在你的紙裏
[00:13:06.920 --> 00:13:08.920]  給一些困苦的人
[00:13:08.920 --> 00:13:10.920]  我見下,用得著我
[00:13:10.920 --> 00:13:12.920]  我都很願意
[00:13:12.920 --> 00:13:14.920]  這樣的祈禱,又預備一下經文
[00:13:14.920 --> 00:13:16.920]  這樣就應該完結了
[00:13:16.920 --> 00:13:18.920]  完結之後
[00:13:18.920 --> 00:13:20.920]  大家通常會做什麼動作
[00:13:20.920 --> 00:13:22.920]  又拿起手機
[00:13:22.920 --> 00:13:24.920]  有一個新的WhatsApp
[00:13:24.920 --> 00:13:26.920]  來了
[00:13:26.920 --> 00:13:28.920]  這個WhatsApp就是我的舊同學
[00:13:28.920 --> 00:13:30.920]  那個朋友給我的
[00:13:30.920 --> 00:13:32.920]  即是他已經將我的
[00:13:32.920 --> 00:13:34.920]  電話給了別人
[00:13:34.920 --> 00:13:36.920]  這個
[00:13:36.920 --> 00:13:38.920]  這個朋友
[00:13:38.920 --> 00:13:40.920]  男士來的
[00:13:40.920 --> 00:13:42.920]  就說我現在很想
[00:13:42.920 --> 00:13:44.920]  約時間見你
[00:13:44.920 --> 00:13:46.920]  真是很開心
[00:13:46.920 --> 00:13:48.920]  我馬上
[00:13:48.920 --> 00:13:50.920]  聽我的時間表
[00:13:50.920 --> 00:13:52.920]  這個禮拜忙到飛起
[00:13:52.920 --> 00:13:54.920]  下個禮拜二
[00:13:54.920 --> 00:13:56.920]  可以何時何時見你
[00:13:56.920 --> 00:13:58.920]  接著很快又有一個訊息
[00:13:58.920 --> 00:14:00.920]  他說不行
[00:14:00.920 --> 00:14:02.920]  我很想這個禮拜見你
[00:14:02.920 --> 00:14:04.920]  我說不是吧
[00:14:04.920 --> 00:14:06.920]  這個禮拜見我
[00:14:06.920 --> 00:14:08.920]  他打了幾句
[00:14:08.920 --> 00:14:10.920]  他說他在醫院很忙碌
[00:14:10.920 --> 00:14:12.920]  他說很怕
[00:14:12.920 --> 00:14:14.920]  他照顧的人
[00:14:14.920 --> 00:14:16.920]  要離開
[00:14:16.920 --> 00:14:18.920]  我聽到之後就覺得應該很危急
[00:14:18.920 --> 00:14:20.920]  所以我又
[00:14:20.920 --> 00:14:22.920]  給了一個訊息,我剛剛想到
[00:14:22.920 --> 00:14:24.920]  怎樣見他,找找時間
[00:14:24.920 --> 00:14:26.920]  我就給他兩個時間
[00:14:26.920 --> 00:14:28.920]  一是今早
[00:14:28.920 --> 00:14:30.920]  11點到1點
[00:14:30.920 --> 00:14:32.920]  一是禮拜六下午兩個小時
[00:14:32.920 --> 00:14:34.920]  又給了一個訊息
[00:14:34.920 --> 00:14:36.920]  接著他就回覆
[00:14:36.920 --> 00:14:38.920]  他說不行了不行了
[00:14:38.920 --> 00:14:40.920]  現在有醫生來巡訪,我要見醫生
[00:14:40.920 --> 00:14:42.920]  就丟下了
[00:14:42.920 --> 00:14:44.920]  我等到,其實沒有等
[00:14:44.920 --> 00:14:46.920]  打算算了
[00:14:46.920 --> 00:14:48.920]  9點,10點
[00:14:48.920 --> 00:14:50.920]  10點半的時候,訊息就出現了
[00:14:50.920 --> 00:14:52.920]  他說我10點半
[00:14:52.920 --> 00:14:54.920]  早上
[00:14:54.920 --> 00:14:56.920]  他說
[00:14:56.920 --> 00:14:58.920]  10點半
[00:14:58.920 --> 00:15:00.920]  他說我現在可以見你了
[00:15:00.920 --> 00:15:02.920]  因為找到一個人幫我照顧
[00:15:02.920 --> 00:15:04.920]  那個人
[00:15:04.920 --> 00:15:06.920]  你行不行
[00:15:06.920 --> 00:15:08.920]  我說不行
[00:15:08.920 --> 00:15:10.920]  OK
[00:15:10.920 --> 00:15:12.920]  我就馬上
[00:15:12.920 --> 00:15:14.920]  搭車就去要見他的地方
[00:15:14.920 --> 00:15:16.920]  他也應該搭車就去
[00:15:16.920 --> 00:15:18.920]  我們終於在11點15分
[00:15:18.920 --> 00:15:20.920]  大家見面
[00:15:20.920 --> 00:15:22.920]  也談了一個小時還是九個小時
[00:15:22.920 --> 00:15:24.920]  兩個小時
[00:15:24.920 --> 00:15:26.920]  我自己也很感恩
[00:15:26.920 --> 00:15:28.920]  見到這個男士,五十多歲
[00:15:28.920 --> 00:15:30.920]  一會兒我會再說說他
[00:15:30.920 --> 00:15:34.920]  主原來
[00:15:34.920 --> 00:15:36.920]  有一些人
[00:15:36.920 --> 00:15:38.920]  給你見
[00:15:38.920 --> 00:15:40.920]  其實你是要去的
[00:15:40.920 --> 00:15:42.920]  無論如何
[00:15:42.920 --> 00:15:44.920]  搞到你都要
[00:15:44.920 --> 00:15:46.920]  都要去
[00:15:46.920 --> 00:15:48.920]  我就想,原來
[00:15:48.920 --> 00:15:50.920]  在我們周圍有很多需要的人
[00:15:50.920 --> 00:15:52.920]  其實
[00:15:52.920 --> 00:15:54.920]  主可能預備我們去見
[00:15:54.920 --> 00:15:56.920]  或者要給一些祝福
[00:15:56.920 --> 00:15:58.920]  而我們有主
[00:15:58.920 --> 00:16:00.920]  可以在這個時代安慰一些人
[00:16:00.920 --> 00:16:02.920]  我們有沒有這樣的
[00:16:02.920 --> 00:16:04.920]  準備好呢
[00:16:04.920 --> 00:16:06.920]  如果當我們真的要見一些困苦的人
[00:16:06.920 --> 00:16:08.920]  其實
[00:16:08.920 --> 00:16:10.920]  有一件事,做到就可以了
[00:16:10.920 --> 00:16:12.920]  這段經文也提到
[00:16:12.920 --> 00:16:14.920]  你做到就可以了
[00:16:14.920 --> 00:16:16.920]  困苦的人很需要一件事
[00:16:16.920 --> 00:16:18.920]  就是要定一個位置
[00:16:18.920 --> 00:16:20.920]  跟他定一個位置
[00:16:22.920 --> 00:16:24.920]  保羅在第九第十節
