
[00:00:00.000 --> 00:00:04.000]  今天我們看十屆的第二屆
[00:02:07.000 --> 00:02:11.000]  中國人說人是萬物之靈
[00:02:11.000 --> 00:02:17.000]  大家留意耶利米在這裡講了一句話
[00:02:17.000 --> 00:02:22.000]  他說各人卻成了畜類
[00:02:22.000 --> 00:02:25.000]  毫無知識
[00:02:25.000 --> 00:02:30.000]  大家有沒有被人說過我們禽獸不如?
[00:02:30.000 --> 00:02:34.000]  這句話真的相當侮辱性和侵犯性
[00:02:34.000 --> 00:02:37.000]  這句話有侮辱性和侵犯性
[00:02:37.000 --> 00:02:42.000]  但是耶利米為什麼要這樣說呢?
[00:02:42.000 --> 00:02:45.000]  耶利米的解釋是這樣的
[00:02:45.000 --> 00:02:51.000]  他說因為銀匠雕刻偶像
[00:02:51.000 --> 00:02:54.000]  偶像本身是虛假的
[00:02:54.000 --> 00:02:58.000]  毫無氣息
[00:02:58.000 --> 00:03:02.000]  而且是迷惑人的
[00:03:02.000 --> 00:03:08.000]  我相信大家很多人都聽過孫中山的故事
[00:03:08.000 --> 00:03:10.000]  孫中山曾經有一個經歷
[00:03:10.000 --> 00:03:16.000]  他跟他的母親去廟宇裡拜神
[00:03:16.000 --> 00:03:19.000]  他就跟著他的母親去廟宇裡拜神
[00:03:19.000 --> 00:03:21.000]  那時候和現在都一樣
[00:03:21.000 --> 00:03:24.000]  他就拿著肥雞等等去拜神
[00:03:24.000 --> 00:03:26.000]  那時候和現在都一樣
[00:03:26.000 --> 00:03:28.000]  拜神的時候會拿著一些肥雞
[00:03:28.000 --> 00:03:31.000]  將肥雞擺在匠面前去拜神
[00:03:31.000 --> 00:03:33.000]  將肥雞擺在匠面前去拜
[00:03:33.000 --> 00:03:35.000]  年幼的孫中山就想
[00:03:35.000 --> 00:03:37.000]  為什麼偶像還不下來吃那些雞
[00:03:37.000 --> 00:03:40.000]  年幼的孫中山就想
[00:03:40.000 --> 00:03:41.000]  為什麼偶像還不下來吃那些雞
[00:03:41.000 --> 00:03:42.000]  年幼的孫中山就想
[00:03:42.000 --> 00:03:45.000]  為什麼偶像還不下來吃那些雞
[00:03:45.000 --> 00:03:46.000]  他就很有熱心
[00:03:46.000 --> 00:03:47.000]  看到偶像不下來吃
[00:03:47.000 --> 00:03:51.000]  就拿著肥雞帶到匠面前給他吃
[00:03:51.000 --> 00:03:52.000]  他就很有熱心
[00:03:52.000 --> 00:03:56.000]  拿著肥雞遞到偶像的嘴邊上去吃
[00:03:56.000 --> 00:03:58.000]  還張開嘴巴
[00:03:58.000 --> 00:03:59.000]  偶像還不張開嘴巴
[00:03:59.000 --> 00:04:01.000]  他就塞進去
[00:04:01.000 --> 00:04:05.000]  整個匠面都是肥雞油
[00:04:05.000 --> 00:04:06.000]  塞了幾個進去
[00:04:06.000 --> 00:04:08.000]  整個匠面都是肥雞油
[00:04:08.000 --> 00:04:10.000]  不吃就走了
[00:04:10.000 --> 00:04:13.000]  匠不吃就走了
[00:04:13.000 --> 00:04:15.000]  第二天回到佛像的時候
[00:04:15.000 --> 00:04:16.000]  第二天回到佛像的時候
[00:04:16.000 --> 00:04:18.000]  第二天孫中山再跑到廟裡去看匠的時候
[00:04:18.000 --> 00:04:19.000]  第二天孫中山再跑到廟裡去看匠的時候
[00:04:19.000 --> 00:04:21.000]  匠的嘴被老鼠咬爛了
[00:04:21.000 --> 00:04:25.000]  發現匠的嘴被老鼠咬爛了
[00:04:25.000 --> 00:04:27.000]  年幼的孫中山就說
[00:04:27.000 --> 00:04:30.000]  這些偶像不可信
[00:04:30.000 --> 00:04:33.000]  看不到摸不到
[00:04:33.000 --> 00:04:36.000]  雖然聖經裡面所說的神看不見摸不見
[00:04:36.000 --> 00:04:38.000]  但他知道這是一個又真又活的神
[00:04:38.000 --> 00:04:40.000]  但他知道這是一個又真又活的神
[00:04:40.000 --> 00:04:41.000]  但他知道這是一個又真又活的神
[00:04:41.000 --> 00:04:43.000]  可能有些人就會這樣說
[00:04:43.000 --> 00:04:45.000]  可能有些人就會這樣說
[00:04:45.000 --> 00:04:46.000]  千萬不要這樣說
[00:04:46.000 --> 00:04:47.000]  千萬不要這樣說
[00:04:47.000 --> 00:04:51.000]  因為世界上有很多神靈是很靈驗的
[00:04:51.000 --> 00:04:52.000]  因為世界上有很多神靈是很靈驗的
[00:04:52.000 --> 00:04:54.000]  世界上有很多神靈是很靈驗的
[00:04:54.000 --> 00:04:55.000]  世界上有很多神靈是很靈驗的
[00:04:55.000 --> 00:04:56.000]  我相信在整個世界裡
[00:04:56.000 --> 00:04:57.000]  我相信在整個世界裡
[00:04:57.000 --> 00:04:59.000]  差不多每一個國家都有他們所拜的偶像
[00:04:59.000 --> 00:05:00.000]  差不多每一個國家都有他們所拜的偶像
[00:05:00.000 --> 00:05:03.000]  我相信在整個世界裡
[00:05:03.000 --> 00:05:04.000]  我相信在整個世界裡
[00:05:04.000 --> 00:05:05.000]  我相信在整個世界裡
[00:05:05.000 --> 00:05:06.000]  我相信在整個世界裡
[00:05:06.000 --> 00:05:07.000]  我相信在整個世界裡
[00:05:07.000 --> 00:05:08.000]  我相信在整個世界裡
[00:05:08.000 --> 00:05:09.000]  我相信在整個世界裡
[00:05:09.000 --> 00:05:10.000]  我相信在整個世界裡
[00:05:10.000 --> 00:05:11.000]  我相信在整個世界裡
[00:05:11.000 --> 00:05:12.000]  我相信在整個世界裡
[00:05:12.000 --> 00:05:13.000]  我相信在整個世界裡
[00:05:13.000 --> 00:05:14.000]  我相信在整個世界裡
[00:05:14.000 --> 00:05:15.000]  我相信在整個世界裡
[00:05:15.000 --> 00:05:16.000]  我相信在整個世界裡
[00:05:16.000 --> 00:05:17.000]  我相信在整個世界裡
[00:05:17.000 --> 00:05:18.000]  我相信在整個世界裡
[00:05:18.000 --> 00:05:19.000]  我相信在整個世界裡
[00:05:19.000 --> 00:05:20.000]  我相信在整個世界裡
[00:05:20.000 --> 00:05:21.000]  我相信在整個世界裡
[00:05:21.000 --> 00:05:22.000]  我相信在整個世界裡
[00:05:22.000 --> 00:05:23.000]  我相信在整個世界裡
[00:05:23.000 --> 00:05:24.000]  我相信在整個世界裡
[00:05:24.000 --> 00:05:25.000]  我相信在整個世界裡
[00:05:25.000 --> 00:05:26.000]  我相信在整個世界裡
[00:05:26.000 --> 00:05:32.000]  我相信在整個世界裡
[00:05:50.000 --> 00:05:56.000]  我相信在整個世界裡
[00:05:56.000 --> 00:05:58.000]  我相信在整個世界裡
[00:05:58.000 --> 00:05:59.000]  我相信在整個世界裡
[00:05:59.000 --> 00:06:00.000]  我相信在整個世界裡
[00:06:00.000 --> 00:06:01.000]  我相信在整個世界裡
[00:06:01.000 --> 00:06:02.000]  我相信在整個世界裡
[00:06:02.000 --> 00:06:03.000]  我相信在整個世界裡
[00:06:03.000 --> 00:06:04.000]  我相信在整個世界裡
[00:06:04.000 --> 00:06:05.000]  我相信在整個世界裡
[00:06:05.000 --> 00:06:06.000]  我相信在整個世界裡
[00:06:06.000 --> 00:06:07.000]  我相信在整個世界裡
[00:06:07.000 --> 00:06:08.000]  我相信在整個世界裡
[00:06:08.000 --> 00:06:09.000]  我相信在整個世界裡
[00:06:09.000 --> 00:06:10.000]  我相信在整個世界裡
[00:06:10.000 --> 00:06:11.000]  我相信在整個世界裡
[00:06:11.000 --> 00:06:12.000]  我相信在整個世界裡
[00:06:12.000 --> 00:06:13.000]  我相信在整個世界裡
[00:06:13.000 --> 00:06:14.000]  我相信在整個世界裡
[00:06:14.000 --> 00:06:15.000]  我相信在整個世界裡
[00:06:15.000 --> 00:06:16.000]  我相信在整個世界裡
[00:06:16.000 --> 00:06:17.000]  我相信在整個世界裡
[00:06:17.000 --> 00:06:18.000]  我相信在整個世界裡
[00:06:18.000 --> 00:06:19.000]  我相信在整個世界裡
[00:06:19.000 --> 00:06:20.000]  我相信在整個世界裡
[00:06:20.000 --> 00:06:21.000]  我相信在整個世界裡
[00:06:21.000 --> 00:06:22.000]  我相信在整個世界裡
[00:06:22.000 --> 00:06:23.000]  我相信在整個世界裡
[00:06:23.000 --> 00:06:24.000]  我相信在整個世界裡
[00:06:24.000 --> 00:06:25.000]  我相信在整個世界裡
[00:06:25.000 --> 00:06:26.000]  我相信在整個世界裡
[00:06:26.000 --> 00:06:27.000]  我相信在整個世界裡
[00:06:27.000 --> 00:06:28.000]  我相信在整個世界裡
[00:06:28.000 --> 00:06:29.000]  我相信在整個世界裡
[00:06:29.000 --> 00:06:30.000]  我相信在整個世界裡
[00:06:30.000 --> 00:06:31.000]  我相信在整個世界裡
[00:06:31.000 --> 00:06:32.000]  我相信在整個世界裡
[00:06:32.000 --> 00:06:33.000]  我相信在整個世界裡
[00:06:33.000 --> 00:06:34.000]  我相信在整個世界裡
[00:06:34.000 --> 00:06:35.000]  我相信在整個世界裡
[00:06:35.000 --> 00:06:36.000]  我相信在整個世界裡
[00:06:36.000 --> 00:06:37.000]  我相信在整個世界裡
[00:06:37.000 --> 00:06:38.000]  我相信在整個世界裡
[00:06:38.000 --> 00:06:39.000]  我相信在整個世界裡
[00:06:39.000 --> 00:06:40.000]  我相信在整個世界裡
[00:06:40.000 --> 00:06:41.000]  我相信在整個世界裡
[00:06:41.000 --> 00:06:42.000]  我相信在整個世界裡
[00:06:42.000 --> 00:06:43.000]  我相信在整個世界裡
[00:06:43.000 --> 00:06:53.000]  我相信在整個世界裡
[00:07:13.000 --> 00:07:14.000]  我相信在整個世界裡
[00:07:14.000 --> 00:07:15.000]  我相信在整個世界裡
[00:07:15.000 --> 00:07:16.000]  我相信在整個世界裡
[00:07:16.000 --> 00:07:17.000]  我相信在整個世界裡
[00:07:17.000 --> 00:07:18.000]  我相信在整個世界裡
[00:07:18.000 --> 00:07:19.000]  我相信在整個世界裡
[00:07:19.000 --> 00:07:20.000]  我相信在整個世界裡
[00:07:20.000 --> 00:07:21.000]  我相信在整個世界裡
[00:07:21.000 --> 00:07:22.000]  我相信在整個世界裡
[00:07:22.000 --> 00:07:23.000]  我相信在整個世界裡
[00:07:23.000 --> 00:07:24.000]  我相信在整個世界裡
[00:07:24.000 --> 00:07:25.000]  我相信在整個世界裡
[00:07:25.000 --> 00:07:26.000]  我相信在整個世界裡
[00:07:26.000 --> 00:07:27.000]  我相信在整個世界裡
[00:07:27.000 --> 00:07:28.000]  我相信在整個世界裡
[00:07:28.000 --> 00:07:29.000]  我相信在整個世界裡
[00:07:29.000 --> 00:07:30.000]  我相信在整個世界裡
[00:07:30.000 --> 00:07:31.000]  我相信在整個世界裡
[00:07:31.000 --> 00:07:32.000]  我相信在整個世界裡
[00:07:32.000 --> 00:07:33.000]  我相信在整個世界裡
[00:07:33.000 --> 00:07:34.000]  我相信在整個世界裡
[00:07:34.000 --> 00:07:35.000]  我相信在整個世界裡
[00:07:35.000 --> 00:07:36.000]  我相信在整個世界裡
[00:07:36.000 --> 00:07:37.000]  我相信在整個世界裡
[00:07:37.000 --> 00:07:43.000]  我相信在整個世界裡
[00:07:43.000 --> 00:07:44.000]  我相信在整個世界裡
[00:07:44.000 --> 00:07:45.000]  我相信在整個世界裡
[00:07:45.000 --> 00:07:46.000]  我相信在整個世界裡
[00:07:46.000 --> 00:07:47.000]  我相信在整個世界裡
[00:07:47.000 --> 00:07:48.000]  我相信在整個世界裡
[00:07:48.000 --> 00:07:49.000]  我相信在整個世界裡
[00:07:49.000 --> 00:07:50.000]  我相信在整個世界裡
[00:07:50.000 --> 00:07:51.000]  我相信在整個世界裡
[00:07:51.000 --> 00:07:52.000]  我相信在整個世界裡
[00:07:52.000 --> 00:07:53.000]  我相信在整個世界裡
[00:07:53.000 --> 00:07:54.000]  我相信在整個世界裡
[00:07:54.000 --> 00:07:55.000]  我相信在整個世界裡
[00:07:55.000 --> 00:07:56.000]  我相信在整個世界裡
[00:07:56.000 --> 00:07:57.000]  我相信在整個世界裡
[00:07:57.000 --> 00:07:58.000]  我相信在整個世界裡
[00:07:58.000 --> 00:07:59.000]  我相信在整個世界裡
[00:07:59.000 --> 00:08:00.000]  我相信在整個世界裡
[00:08:00.000 --> 00:08:01.000]  我相信在整個世界裡
[00:08:01.000 --> 00:08:02.000]  我相信在整個世界裡
[00:08:02.000 --> 00:08:03.000]  我相信在整個世界裡
[00:08:03.000 --> 00:08:04.000]  我相信在整個世界裡
[00:08:04.000 --> 00:08:05.000]  我相信在整個世界裡
[00:08:05.000 --> 00:08:06.000]  我相信在整個世界裡
[00:08:06.000 --> 00:08:35.500]  他看到那些邪靈在等著他 他突然之間 莽然醒覺了 他祈禱之後一直以來都沒有見到邪靈 他唯有回到廟宇才見到那些邪靈 他知道主耶穌已經聽了他的祈禱 他已經不再受到邪靈的打擾 他已經不再受到邪靈的打擾了
[00:08:36.000 --> 00:09:00.500]  但那一次不同 是他自己走到別人的邪靈的地頭 是他自己走回去邪靈的那些地頭 跟著他講了一個見證 他從這些經驗裏面告訴他一件事 他拜了這麼多年的邪靈 其實那些根本不是真正的神
[00:09:00.500 --> 00:09:21.500]  聖經說這些是污鬼邪靈 是裝扮已故的先人來迷惑世人 所以那天晚上 他就回到家做了一個很認真的祈禱
[00:09:21.500 --> 00:09:47.000]  接受主耶穌基督 成為他個人的救主 求主耶穌基督不要讓他再受邪靈的打擾 他的見證就是說 在那一次之後 他就再也沒有跟邪靈有任何的接觸
[00:09:47.000 --> 00:10:13.500]  弟兄姊妹 這個世界有眾多的偶像邪靈 偶像是人所做出來的 當人去敬拜某一樣偶像的時候 無論那樣東西是什麼 你隨便找世界上的東西去敬拜的時候
[00:10:13.500 --> 00:10:34.500]  邪靈就會依附在那樣被敬拜的事物上面 偶像有時候可能會給人一些好處 甚至給我們有力量 但是就好像這個Thomas一樣
[00:10:34.500 --> 00:10:52.500]  邪靈是永遠不會給人真正的平安的 所以我們要很小心 我們不要犯Thomas以前犯過的錯誤 縱然我們很認真的去拜神
[00:10:52.500 --> 00:11:12.500]  縱然我們很認真去拜神的時候 如果那個神不是真的 無論我們怎樣認真 我們都是拜錯了神 同樣的 我們也都需要用錯誤的方式去拜一個真正的神
[00:11:12.500 --> 00:11:30.500]  我們也不要用錯誤的方式去拜一個真正的神 在剛才我們所讀的經文裏面 摩西提醒我們 不要挑戰偶像 不要用一些偶像好像天上或地下或水中的百物
[00:11:30.500 --> 00:11:45.500]  不要去雕刻一個天上地下或水中的百物 你可以說摩西真是有先見之明 因為如果你看回人類的偶像 摩西所講的差不多全部都發生過
[00:11:45.500 --> 00:12:10.500]  我們如果看人類所雕刻的偶像 摩西講的這些其實全部都發生過 天上的偶像大家可不可以想到什麼 太陽神 月亮神 星宿占卜 什麼都有 地上呢 地上有什麼神呢 如果你看古埃及的話 什麼類型的動物的神都有
[00:12:10.500 --> 00:12:30.500]  就算你今天走到印度廟那裏 都有一些人人瘦不瘦的偶像在那裏 如果你去印度的一些廟宇裏面 你都會看到人不人瘦不瘦的那些偶像在那裏 地下呢 地下有什麼偶像呢 今天中國人最喜歡拜土地公
[00:12:30.500 --> 00:12:46.500]  你去到今天很多的餐廳都有這些的雕像 很多餐廳裏面也都有雕刻這些偶像 水中呢 水裏面呢 有魚神 鱷魚神 要什麼有什麼 有魚神 鱷魚神 要什麼有什麼
[00:12:46.500 --> 00:13:00.500]  我們可以說其實當人不相信真正的神的時候 人就會找各種不同類型的偶像來取代心中裏面應該要有的神
[00:13:00.500 --> 00:13:10.500]  人就會找一些各種不同的類型偶像來取代心中真正應該有的神 我們都要明白十誡裏面 其實十誡是賜給神的子民
[00:13:10.500 --> 00:13:21.500]  我們要知道十誡裏面 十誡是賜給神的子民的 即是說十誡的領受者是一班已經信神的人 而十誡的領受者其實應該是已經信了神的人
[00:13:21.500 --> 00:13:44.500]  所以神就提醒我們 當我們去拜神的時候 不要用任何的形象來取代這個神 因為地上無論是什麼人 什麼物件 什麼動物 都沒有一樣東西是可以代表神的
[00:13:44.500 --> 00:13:57.500]  因為地上沒有任何一個物件 任何一個人可以代替了神 所以先知以賽亞這樣說 你們究竟將誰給神呢?
[00:13:57.500 --> 00:14:17.500]  用什麼樣的形象可以與神比較呢? 因為世界上全部都是被造之物 沒有一樣東西是可以代表神的 所以神就很嚴謹地提醒我們
[00:14:17.500 --> 00:14:27.500]  不可為自己雕刻偶像 不可為自己雕刻偶像 都可惜這個第二誡就是以色列人第一條所犯的誡命
[00:14:27.500 --> 00:14:38.500]  不過很可惜這個第二誡就是以色列人第一個所犯的誡命 當摩西在山上領受十誡的時候
[00:14:38.500 --> 00:14:51.500]  下面的百姓就在想 為什麼摩西這麼久沒有下來 摩西又不下來 百姓又不敢上山
[00:14:51.500 --> 00:15:04.500]  所以當時他們就在山下為自己雕刻了一個金牛圖 他們就在那裡敬拜
[00:15:04.500 --> 00:15:18.500]  大家留心一件事 當這群以色列人做了這個金牛像的時候 他們不是拜金牛神
[00:15:18.500 --> 00:15:26.500]  大家看一下聖經怎樣說 當他們做完之後他們就指著這個金牛像
[00:15:26.500 --> 00:15:37.500]  他說以色列人這個就是領你出埃及地的神 就是說他們不是在拜牛神
[00:15:37.500 --> 00:15:42.500]  他們其實不是拜這個牛神 而是將這個神代表了他們所信的耶和華
[00:15:42.500 --> 00:15:54.500]  有人說人對神的信服 很在乎人怎樣理解
[00:15:54.500 --> 00:15:59.500]  理解我們這個神
[00:15:59.500 --> 00:16:12.500]  所以當以色列人獻祭給金牛圖的時候 聖經就說
[00:16:12.500 --> 00:16:20.500]  在第二天他們清早起來 獻完祭之後就坐下吃喝起來玩耍
[00:16:20.500 --> 00:16:24.500]  他們獻完祭之後就坐下吃喝起來玩耍
[00:16:24.500 --> 00:16:27.500]  當然問題不是在於他們玩耍的問題
[00:16:27.500 --> 00:16:30.500]  其實當然問題不是在這裡 玩耍有什麼問題呢
[00:16:30.500 --> 00:16:35.500]  我們要明白在這個金牛像的前後的改變
[00:16:35.500 --> 00:16:38.500]  我們要明白在金牛像的前後有什麼改變
[00:16:38.500 --> 00:16:45.500]  他們在這個金牛像之前 大家看到他們相當的恐懼 相當的憂心
[00:16:45.500 --> 00:16:47.500]  他們相當的恐懼 相當的憂心
[00:16:47.500 --> 00:16:55.500]  但是現在有了這個像之後 開心到不得了 可以吃喝玩樂
[00:16:55.500 --> 00:17:06.500]  換言之 他們將一個無限的神限制在一個金牛像裡面的時候
[00:17:06.500 --> 00:17:09.500]  他們竟然得到了真正的滿足
[00:17:09.500 --> 00:17:19.500]  那就是說他們的喜樂與平安是來自這個金牛像
[00:17:19.500 --> 00:17:24.500]  而不是來自一個真正似平安的神
[00:17:24.500 --> 00:17:26.500]  問題就出於這裡
[00:17:26.500 --> 00:17:34.500]  而事實上當我們基督徒越明白我們所信的神的時候
[00:17:34.500 --> 00:17:38.500]  我們應該越覺得拜偶像其實是一個很愚蠢的事情
[00:17:38.500 --> 00:17:42.500]  我們應該越覺得拜偶像其實是一個很愚蠢的事情
[00:17:42.500 --> 00:17:47.500]  所以大家如果有留意的話 你從來不會在教會裡面看到任何的雕像
[00:17:47.500 --> 00:17:52.500]  所以大家可以留意一下 在教會裡面從來都沒有教課的偶像
[00:17:52.500 --> 00:17:55.500]  不過可能有些人就有不同的看法
[00:17:55.500 --> 00:17:57.500]  可能有些人有不同的看法
[00:17:57.500 --> 00:18:02.500]  不是喔 我去過很多的教堂 裡面有很多的雕像
[00:18:02.500 --> 00:18:05.500]  他說去過很多的教堂 裡面有很多的雕像
[00:18:05.500 --> 00:18:08.500]  有耶穌釘十字架的像
[00:18:08.500 --> 00:18:09.500]  有耶穌釘十字架的像
[00:18:09.500 --> 00:18:11.500]  有聖母瑪利亞的像
[00:18:11.500 --> 00:18:12.500]  有聖母瑪利亞的像
[00:18:12.500 --> 00:18:13.500]  甚至有十二使徒的像
[00:18:13.500 --> 00:18:18.500]  甚至乎有十二使徒的像
[00:18:18.500 --> 00:18:20.500]  不知道大家知不知道一件事呢
[00:18:20.500 --> 00:18:23.500]  不知道大家知不知道這件事
[00:18:23.500 --> 00:18:26.500]  天主教的十誡和基督教的十誡有一點點不同
[00:18:26.500 --> 00:18:30.500]  天主教的十誡和基督教的十誡有一點點的不一樣
[00:18:30.500 --> 00:18:31.500]  大家看不看到有什麼樣的分別呢
[00:18:31.500 --> 00:18:34.500]  大家看到有什麼樣的分別嗎
[00:18:34.500 --> 00:18:41.500]  天主教的十誡是沒有我們的第二誡的
[00:18:41.500 --> 00:18:45.500]  天主教的十誡是沒有我們的第二誡的
[00:18:45.500 --> 00:18:51.500]  我們所看的十誡裡面的第二誡呢
[00:18:51.500 --> 00:18:54.500]  我們所相信的 我們所看到的十誡裡面的第二誡呢
[00:18:54.500 --> 00:18:58.500]  在天主教裡面 它是納入了第一誡裡面
[00:18:58.500 --> 00:19:02.500]  在天主教裡面 它們是列在另一誡裡面
[00:19:02.500 --> 00:19:04.500]  有這樣的一個原因
[00:19:04.500 --> 00:19:05.500]  有這樣的一個原因
[00:19:05.500 --> 00:19:08.500]  所以它們對偶像可能比較寬鬆一點
[00:19:08.500 --> 00:19:12.500]  它們就對拜偶像寬鬆一些
[00:19:12.500 --> 00:19:16.500]  所以可能它們因為這個緣故不覺得是一個問題
[00:19:16.500 --> 00:19:17.500]  所以也有可能因為這個緣故
[00:19:17.500 --> 00:19:19.500]  它們並不覺得有什麼問題
[00:19:19.500 --> 00:19:20.500]  可能對天主教來說
[00:19:20.500 --> 00:19:22.500]  教堂裡面有這些像
[00:19:22.500 --> 00:19:25.500]  只不過是為了裝飾 為了紀念都不一定
[00:19:25.500 --> 00:19:26.500]  可能在天主教看來
[00:19:26.500 --> 00:19:30.500]  在教堂裡面有這些是為了裝飾也不一定
[00:19:30.500 --> 00:19:32.500]  但是當我們這樣講的時候我們都要留意
[00:19:32.500 --> 00:19:34.500]  但是當我們這樣講的時候也需要留意
[00:19:34.500 --> 00:19:38.500]  實際上如果一個像我們不去敬拜它
[00:19:38.500 --> 00:19:41.500]  不去將它成為一個祈禱的對象的時候
[00:19:41.500 --> 00:19:44.500]  如果有一個像我們不去敬拜它
[00:19:44.500 --> 00:19:46.500]  不去做一個祈禱的對象的時候
[00:19:46.500 --> 00:19:47.500]  嚴格來講都不是一個問題
[00:19:47.500 --> 00:19:49.500]  嚴格來講其實也不是一個問題
[00:19:49.500 --> 00:19:52.500]  但是它是一個相當大的危機
[00:19:52.500 --> 00:19:54.500]  但是它是一個相當大的危機
[00:19:54.500 --> 00:19:57.500]  因為人總是喜歡將一些看到的東西
[00:19:57.500 --> 00:19:59.500]  去代替你看不到的東西
[00:19:59.500 --> 00:20:02.500]  因為人很喜歡將看見的東西
[00:20:02.500 --> 00:20:04.500]  代替看不見的東西
[00:20:04.500 --> 00:20:07.500]  所以我並不鼓勵大家在家裡弄一個耶穌像
[00:20:07.500 --> 00:20:11.500]  所以並不鼓勵大家在家裡弄一個耶穌像
[00:20:11.500 --> 00:20:15.500]  我知道香港立法會有一個議員
[00:20:15.500 --> 00:20:18.500]  很高調說自己有基督徒
[00:20:18.500 --> 00:20:21.500]  其實香港有一個立法會的議員
[00:20:21.500 --> 00:20:23.500]  他很高調地說自己是一個基督徒
[00:20:23.500 --> 00:20:26.500]  不過沒多久那些人發現他家裡有一個觀音像
[00:20:26.500 --> 00:20:30.500]  不過沒多久那些人發現他家裡有一個觀音像
[00:20:30.500 --> 00:20:32.500]  基督徒可以拜觀音的嗎?
[00:20:32.500 --> 00:20:33.500]  基督徒可以拜觀音的嗎?
[00:20:33.500 --> 00:20:36.500]  他的解釋就是不是,只不過是裝飾而已
[00:20:36.500 --> 00:20:38.500]  他的解釋就是不是,只是一個裝飾而已
[00:20:38.500 --> 00:20:40.500]  但是這是一個相當大的危險
[00:20:40.500 --> 00:20:42.500]  這是一個相當大的危險
[00:20:42.500 --> 00:20:46.500]  所以等下我們認定主耶穌就是我們所信的神的時候
[00:20:46.500 --> 00:20:49.500]  所以大家如果認定主耶穌是我們所信的神的時候
[00:20:49.500 --> 00:20:52.500]  我們需要和偶像劃清界線
[00:20:52.500 --> 00:20:54.500]  我們需要和偶像劃清界線
[00:20:54.500 --> 00:20:55.500]  一點都不可以含糊
[00:20:55.500 --> 00:20:57.500]  一點都不可以含糊
[00:20:57.500 --> 00:21:03.500]  而且我們也不需要偶像來幫我們去敬拜神
[00:21:03.500 --> 00:21:07.500]  而且我們也不需要通過偶像去幫我們去敬拜神
[00:21:07.500 --> 00:21:08.500]  聖經告訴我們很清楚
[00:21:08.500 --> 00:21:09.500]  聖經告訴我們很清楚
[00:21:09.500 --> 00:21:13.500]  我們敬拜神是用心靈與誠實去敬拜我們的天父上帝
[00:21:13.500 --> 00:21:17.500]  我們敬拜神是用心靈和誠實去敬拜我們的天父上帝
[00:21:17.500 --> 00:21:24.500]  用的途徑就是通過詩章、頌詞、靈歌、彼此教導、心唱口和的讚美神
[00:21:24.500 --> 00:21:30.500]  用的途徑就是通過詩章、頌詞、靈歌、彼此教導、心唱口和的讚美神
[00:21:30.500 --> 00:21:33.500]  這就是神希望我們敬拜祂的方式
[00:21:33.500 --> 00:21:36.500]  這是神希望我們去敬拜祂的方式
[00:21:36.500 --> 00:21:41.500]  而不是用我們以前敬拜偶像的方式來敬拜我們天父上帝
[00:21:41.500 --> 00:21:44.500]  而不是用以前我們敬拜偶像的方式去敬拜祂
[00:21:44.500 --> 00:21:49.500]  不過可能有人會說:神這麼霸道,一定要用這樣的方式去敬拜祂
[00:21:49.500 --> 00:21:54.500]  不過可能有人會說:神這麼霸道,一定要用這樣的方式去敬拜祂
[00:21:54.500 --> 00:21:56.500]  特別是我們後現代社會
[00:21:56.500 --> 00:21:58.500]  特別是我們後現代社會
