
[00:00:00.000 --> 00:00:01.360]  (主持人:請請姐妹平安)
[00:03:29.800 --> 00:03:30.800]  (主持人:我去爬的時候有人說)
[00:03:30.800 --> 00:03:32.800]  (主持人:今天有兩個人掉下去了)
[00:03:32.800 --> 00:03:35.800]  (主持人:掉下去怎麼辦)
[00:03:35.800 --> 00:03:36.800]  (主持人:沒有人理會他們)
[00:03:36.800 --> 00:03:37.800]  (主持人:因為有些雲海)
[00:03:37.800 --> 00:03:38.800]  (主持人:沒有人知道他們掉在哪裡)
[00:03:38.800 --> 00:03:39.800]  (主持人:因為有雲海)
[00:03:39.800 --> 00:03:40.800]  (主持人:不到地上的地方)
[00:03:40.800 --> 00:03:41.800]  (主持人:沒有人去理會他們)
[00:03:41.800 --> 00:03:43.800]  (主持人:為什麼這麼多人還要爬上去)
[00:03:43.800 --> 00:03:45.800]  (主持人:為什麼還有人要爬上去)
[00:03:45.800 --> 00:03:47.800]  (主持人:他們去經歷)
[00:03:47.800 --> 00:03:48.800]  (主持人:他們要去經歷)
[00:03:48.800 --> 00:03:50.800]  (主持人:因為他們覺得自己有信心要爬上去)
[00:03:50.800 --> 00:03:52.800]  (主持人:因為他們覺得有信心要爬上去)
[00:03:52.800 --> 00:03:55.800]  (主持人:很多人都盡力想爬上這個山)
[00:03:55.800 --> 00:04:05.800]  (主持人:我們中國人有句話:欺山莫欺水)
[00:04:05.800 --> 00:04:08.800]  (主持人:欺負山,不要欺負水)
[00:04:08.800 --> 00:04:12.800]  (主持人:因為下水游水很容易淹死)
[00:04:12.800 --> 00:04:19.800]  (主持人:爬山爬高山一樣危險)
[00:04:19.800 --> 00:04:24.800]  (主持人:爬山很容易患上高山症)
[00:04:24.800 --> 00:04:27.800]  (主持人:爬山很容易患上高山症)
[00:04:27.800 --> 00:04:31.800]  (主持人:如果你不知道貿貿然坐飛機)
[00:04:31.800 --> 00:04:33.800]  (主持人:或者去到西藏)
[00:04:33.800 --> 00:04:37.800]  (主持人:近朱木羅馬峰就立刻上去山頂)
[00:04:37.800 --> 00:04:38.800]  (主持人:只要有一個大哥小姐)
[00:04:38.800 --> 00:04:39.800]  (主持人:不知道這些知識的話)
[00:04:39.800 --> 00:04:41.800]  (主持人:比如直接坐飛機到了西藏)
[00:04:41.800 --> 00:04:43.800]  (主持人:就往山頂上去爬的話)
[00:04:43.800 --> 00:04:44.800]  (主持人:是很危險的)
[00:04:44.800 --> 00:04:45.800]  (主持人:是非常危險的)
[00:04:45.800 --> 00:04:48.800]  (主持人:因為去到那個差距太大的時候)
[00:04:48.800 --> 00:04:50.800]  (主持人:去到那個差距很大的時候)
[00:04:50.800 --> 00:04:54.800]  (主持人:我們很容易會有一個缺氧症)
[00:04:54.800 --> 00:04:56.800]  (主持人:經常會有缺氧症)
[00:04:56.800 --> 00:04:59.800]  (主持人:這些常識我們都要有)
[00:04:59.800 --> 00:05:01.800]  (主持人:這些常識我們應該有)
[00:05:01.800 --> 00:05:03.800]  (主持人:因為我將這些常識)
[00:05:03.800 --> 00:05:06.800]  (主持人:一路都去學習亦都去理解)
[00:05:06.800 --> 00:05:08.800]  (主持人:讓我一路去學習這些常識)
[00:05:08.800 --> 00:05:09.800]  (主持人:也試著去理解)
[00:05:09.800 --> 00:05:11.800]  (主持人:我知道神是做人)
[00:05:11.800 --> 00:05:14.800]  (主持人:做這個宇宙萬物都有一個定律)
[00:05:14.800 --> 00:05:18.800]  (主持人:神正常宇宙萬物都有祂的定律)
[00:05:18.800 --> 00:05:19.800]  (主持人:其實我們爬高山)
[00:05:19.800 --> 00:05:21.800]  (主持人:在開頭那兩天)
[00:05:21.800 --> 00:05:23.800]  (主持人:你不超過2700公尺是沒有事的)
[00:05:23.800 --> 00:05:26.800]  (主持人:如果你爬高山在頭兩天)
[00:05:26.800 --> 00:05:28.800]  (主持人:不超過2000公尺應該是沒有問題的)
[00:05:28.800 --> 00:05:30.800]  (主持人:但之後你每一天)
[00:05:30.800 --> 00:05:33.800]  (主持人:你最多可以行600公尺)
[00:05:33.800 --> 00:05:35.800]  (主持人:你才可以保持你的平安)
[00:05:35.800 --> 00:05:36.800]  (主持人:即是沒有事的)
[00:05:36.800 --> 00:05:37.800]  (主持人:就是說以後)
[00:05:37.800 --> 00:05:39.800]  (主持人:然後兩天之後每天)
[00:05:39.800 --> 00:05:41.800]  (主持人:不超過600公尺的話)
[00:05:41.800 --> 00:05:44.800]  (主持人:應該能保持你平安是沒有問題的)
[00:05:44.800 --> 00:05:46.800]  (主持人:我們做教徒行走人生的路)
[00:05:46.800 --> 00:05:49.800]  (主持人:我們做基督徒行走人生的路)
[00:05:49.800 --> 00:05:53.800]  (主持人:其實神也是給我們一些指引和定律)
[00:05:53.800 --> 00:05:56.800]  (主持人:神給我們有相應的指引和定律)
[00:05:56.800 --> 00:05:58.800]  (主持人:特別當我們看聖經的時候)
[00:05:58.800 --> 00:06:03.800]  (主持人:神叫我們用信心去行走我們信仰的道路)
[00:06:03.800 --> 00:06:09.800]  (主持人:如果我們不按這些規矩)
[00:06:09.800 --> 00:06:14.800]  (主持人:我們自己以為自己可以靠我們自己去行走)
[00:06:14.800 --> 00:06:18.800]  (主持人:就很容易出事)
[00:06:18.800 --> 00:06:22.800]  (主持人:就正如你爬這個高山)
[00:06:22.800 --> 00:06:26.800]  (主持人:如果你以為自己一天可以超過可以爬600公尺)
[00:06:26.800 --> 00:06:29.800]  (主持人:你又爬了千幾二千公尺)
[00:06:29.800 --> 00:06:36.800]  (主持人:你以為我身體很強壯)
[00:06:36.800 --> 00:06:39.800]  (主持人:又鍛鍊到周身肌肉)
[00:06:39.800 --> 00:06:43.800]  (主持人:一定可以戰勝這個環境)
[00:06:43.800 --> 00:06:47.800]  (主持人:其實是不行的)
[00:06:47.800 --> 00:06:52.800]  (主持人:如果你越強壯越健康的人)
[00:06:52.800 --> 00:06:58.800]  (主持人:你的細胞需要的氧氣更加多)
[00:06:58.800 --> 00:07:05.800]  (主持人:如果你超過600公尺每天爬高)
[00:07:05.800 --> 00:07:09.800]  (主持人:你比一個老人家更快患上高山症)
[00:07:09.800 --> 00:07:13.800]  (主持人:這些定律)
[00:07:13.800 --> 00:07:17.800]  (主持人:就算你知道如果你不遵守你一樣會出事)
[00:07:17.800 --> 00:07:24.800]  (主持人:正如聖經叫我們行走我們信仰的路)
[00:07:24.800 --> 00:07:32.800]  (主持人:我們要用信心去依靠神)
[00:07:32.800 --> 00:07:37.800]  (主持人:如果你說我是一個很聰明的人)
[00:07:37.800 --> 00:07:40.800]  (主持人:我背誦了很多聖經)
[00:07:40.800 --> 00:07:46.800]  (主持人:我滿腦子都是神的話語)
[00:07:46.800 --> 00:07:48.800]  (主持人:是不是這樣你走人生的路)
[00:07:48.800 --> 00:07:51.800]  (主持人:你就一定能勝過這個世界上的一切罪惡)
[00:07:51.800 --> 00:07:53.800]  (主持人:你這樣走人生的路)
[00:07:53.800 --> 00:07:55.800]  (主持人:是不是會勝過世界上的一切罪惡)
[00:07:55.800 --> 00:07:57.800]  (主持人:其實不會)
[00:07:57.800 --> 00:07:58.800]  (主持人:你熟讀聖經)
[00:07:58.800 --> 00:08:01.800]  (主持人:也不可能很有能力去勝過罪惡)
[00:08:01.800 --> 00:08:08.800]  (主持人:你需要依靠神)
[00:08:08.800 --> 00:08:10.800]  (主持人:在生活上每一天去依靠神)
[00:08:10.800 --> 00:08:14.800]  (主持人:希伯來書道十一章一至六節)
[00:08:14.800 --> 00:08:18.800]  (主持人:就講到關於我們怎樣用信心去仰望神)
[00:08:18.800 --> 00:08:27.800]  (主持人:這裡和大家分開有兩個重點和大家分享)
[00:08:27.800 --> 00:08:34.800]  (主持人:我們要親近神)
[00:08:34.800 --> 00:08:42.800]  (主持人:這裡特別是第六節的下半節)
[00:08:42.800 --> 00:08:52.800]  (主持人:因為道神面前來的人必須信有神)
[00:08:52.800 --> 00:08:54.800]  (主持人:我們要去親近神)
[00:08:54.800 --> 00:09:05.800]  (主持人:道神面前的人必須信有神)
[00:09:05.800 --> 00:09:10.800]  (主持人:如果你去看英文那一處)
[00:09:10.800 --> 00:09:16.800]  (主持人:Because anyone who comes to him must believe that he exists)
[00:09:16.800 --> 00:09:22.800]  (主持人:必須相信他的存在)
[00:09:22.800 --> 00:09:24.800]  (主持人:這句說話很奇怪)
[00:09:24.800 --> 00:09:28.800]  (主持人:你到神的面前已經來到他面前了)
[00:09:28.800 --> 00:09:30.800]  (主持人:就已經來到神的面前了)
[00:09:30.800 --> 00:09:33.800]  (主持人:要信他的存在)
[00:09:33.800 --> 00:09:36.800]  (主持人:你到一個人的面前他已經存在了)
[00:09:36.800 --> 00:09:40.800]  (主持人:你到一個人的面前他已經存在了)
[00:09:40.800 --> 00:09:45.800]  (主持人:聖經在這裡講信他的存在有一個意思)
[00:09:45.800 --> 00:09:49.800]  (主持人:在聖經裡面講信他的存在有一個意思)
[00:09:49.800 --> 00:09:53.800]  (主持人:就是我們廣東人講一句說話)
[00:09:53.800 --> 00:09:55.800]  (主持人:我們廣東人說一句話)
[00:09:55.800 --> 00:09:58.800]  (主持人:你有沒有當神有到)
[00:09:58.800 --> 00:10:00.800]  (主持人:你有沒有當神存在)
[00:10:00.800 --> 00:10:02.800]  (主持人:這個存在當他有沒有到)
[00:10:02.800 --> 00:10:04.800]  (主持人:當他有沒有到)
[00:10:04.800 --> 00:10:10.800]  (主持人:我們人比較容易在生活上講這句說話)
[00:10:10.800 --> 00:10:14.800]  (主持人:我們日常生活中可能會說這句話)
[00:10:14.800 --> 00:10:17.800]  (主持人:有時你覺得人當你沒有到)
[00:10:17.800 --> 00:10:21.800]  (主持人:你就當別人當你自己不存在一樣)
[00:10:21.800 --> 00:10:25.800]  (主持人:人雖然跟你在一起但他可以當你沒有到)
[00:10:25.800 --> 00:10:28.800]  (主持人:你跟他在一起他可以當你不存在一樣)
[00:10:28.800 --> 00:10:30.800]  (主持人:我都有一個經歷)
[00:10:30.800 --> 00:10:32.800]  (主持人:我都有這樣一種經歷)
[00:10:32.800 --> 00:10:34.800]  (主持人:我來到加拿大的時候)
[00:10:34.800 --> 00:10:37.800]  (主持人:有些鄰居知道我以前是讀理科的)
[00:10:37.800 --> 00:10:39.800]  (主持人:我來加拿大的時候)
[00:10:39.800 --> 00:10:41.800]  (主持人:我的鄰居知道我以前是讀理科的)
[00:10:41.800 --> 00:10:43.800]  (主持人:他說你的數學一定很好)
[00:10:43.800 --> 00:10:45.800]  (主持人:他說你的社學一定很好)
[00:10:45.800 --> 00:10:48.800]  (主持人:那時我正在讀小學的兒子)
[00:10:48.800 --> 00:10:51.800]  (主持人:他說能不能教教我這個讀小學的兒子)
[00:10:51.800 --> 00:10:52.800]  (主持人:教他數學)
[00:10:52.800 --> 00:10:53.800]  (主持人:教他數學)
[00:10:53.800 --> 00:10:56.800]  (主持人:我很記得我一教他的時候)
[00:10:56.800 --> 00:10:59.800]  (主持人:我問你們學校有沒有叫你背這個成數表)
[00:10:59.800 --> 00:11:01.800]  (主持人:這個九因歌)
[00:11:01.800 --> 00:11:03.800]  (主持人:我一問他們說)
[00:11:03.800 --> 00:11:05.800]  (主持人:你教這個小孩子的時候就問他)
[00:11:05.800 --> 00:11:10.800]  (主持人:學院有沒有教你們背九九成和表)
[00:11:10.800 --> 00:11:12.800]  (主持人:他說這個學校沒有聽過)
[00:11:12.800 --> 00:11:15.800]  (主持人:小孩子說他沒聽過這件事)
[00:11:15.800 --> 00:11:17.800]  (主持人:我就說你不要問理由)
[00:11:17.800 --> 00:11:19.800]  (主持人:我就說你不要問理由)
[00:11:19.800 --> 00:11:21.800]  (主持人:我就給了那些九因歌)
[00:11:21.800 --> 00:11:22.800]  (主持人:我說你背了它)
[00:11:22.800 --> 00:11:25.800]  (主持人:你就把這個九九成和表背下來)
[00:11:25.800 --> 00:11:29.800]  (主持人:誰不知下一次小朋友和他媽媽來)
[00:11:29.800 --> 00:11:32.800]  (主持人:下一次小朋友和他媽媽過來)
[00:11:32.800 --> 00:11:36.800]  (主持人:他媽媽說這裡不需要背這些成數表)
[00:11:36.800 --> 00:11:38.800]  (主持人:他媽媽就跟我說)
[00:11:38.800 --> 00:11:41.800]  (主持人:在加拿大不需要背九九成和表)
[00:11:41.800 --> 00:11:43.800]  (主持人:我說如果你要我教你數學)
[00:11:43.800 --> 00:11:45.800]  (主持人:很重要就是要背這個成數表)
[00:11:45.800 --> 00:11:47.800]  (主持人:我就跟媽媽講)
[00:11:47.800 --> 00:11:49.800]  (主持人:如果你要我教小孩子數學)
[00:11:49.800 --> 00:11:51.800]  (主持人:很重要比起背九九成和表)
[00:11:51.800 --> 00:11:55.800]  (主持人:那個小朋友還帶計數機給我)
[00:11:55.800 --> 00:11:58.800]  (主持人:他說不用我們按計數機)
[00:11:58.800 --> 00:12:00.800]  (主持人:小孩子把計算機帶來)
[00:12:00.800 --> 00:12:02.800]  (主持人:我說我不需要背)
[00:12:02.800 --> 00:12:04.800]  (主持人:按計算機一按就行了)
[00:12:04.800 --> 00:12:06.800]  (主持人:我就說這樣)
[00:12:06.800 --> 00:12:10.800]  (主持人:你回去按計數機就可以了)
[00:12:10.800 --> 00:12:12.800]  (主持人:我就跟他說你以後)
[00:12:12.800 --> 00:12:14.800]  (主持人:去按計算機就行了)
[00:12:14.800 --> 00:12:16.800]  (主持人:我跟他媽媽講)
[00:12:16.800 --> 00:12:18.800]  (主持人:我沒什麼能力教你)
[00:12:18.800 --> 00:12:20.800]  (主持人:我就說這樣)
[00:12:20.800 --> 00:12:22.800]  (主持人:我就沒有能力教你的小孩子了)
[00:12:22.800 --> 00:12:24.800]  (主持人:我都是免費教他數學)
[00:12:24.800 --> 00:12:26.800]  (主持人:因為我是免費教的小孩)
[00:12:26.800 --> 00:12:29.800]  (主持人:我覺得他媽媽)
[00:12:29.800 --> 00:12:31.800]  (主持人:可能在香港背過成數表)
[00:12:31.800 --> 00:12:33.800]  (主持人:我估計母親在香港)
[00:12:33.800 --> 00:12:35.800]  (主持人:可能背過九九成和表)
[00:12:35.800 --> 00:12:37.800]  (主持人:但是他認為現在這個社會)
[00:12:37.800 --> 00:12:38.800]  (主持人:已經進步了)
[00:12:38.800 --> 00:12:41.800]  (主持人:不需要再背九九成和表了)
[00:12:41.800 --> 00:12:43.800]  (主持人:我覺得這個人)
[00:12:43.800 --> 00:12:45.800]  (主持人:根本他都不會尊重我)
[00:12:45.800 --> 00:12:47.800]  (主持人:對數學的認識)
[00:12:47.800 --> 00:12:48.800]  (主持人:我覺得這個人)
[00:12:48.800 --> 00:12:49.800]  (主持人:根本就不尊重我)
[00:12:49.800 --> 00:12:50.800]  (主持人:對數學的認識)
[00:12:50.800 --> 00:12:52.800]  (主持人:他都當我沒有了)
[00:12:52.800 --> 00:12:54.800]  (主持人:當我不存在一樣)
[00:12:54.800 --> 00:12:55.800]  (主持人:其實我也知道)
[00:12:55.800 --> 00:12:56.800]  (主持人:如果你懂得這個成數表)
[00:12:56.800 --> 00:12:58.800]  (主持人:比你那個計數機快)
[00:12:58.800 --> 00:13:00.800]  (主持人:當我知道)
[00:13:00.800 --> 00:13:02.800]  (主持人:能背九九成和表)
[00:13:02.800 --> 00:13:04.800]  (主持人:肯定比計算機來得快)
[00:13:04.800 --> 00:13:08.800]  (主持人:如果你說九九八十一)
[00:13:08.800 --> 00:13:09.800]  (主持人:我已經記得了)
[00:13:09.800 --> 00:13:11.800]  (主持人:八十一他還要慢慢按)
[00:13:11.800 --> 00:13:12.800]  (主持人:九成九)
[00:13:12.800 --> 00:13:14.800]  (主持人:我就知道是八十一)
[00:13:14.800 --> 00:13:16.800]  (主持人:我不需要拿計算機)
[00:13:16.800 --> 00:13:18.800]  (主持人:我們人其實)
[00:13:18.800 --> 00:13:19.800]  (主持人:我們很多時候)
[00:13:19.800 --> 00:13:21.800]  (主持人:我們理性上可能知道很多的東西)
[00:13:21.800 --> 00:13:23.800]  (主持人:我們理性上可能知道很多事情)
[00:13:23.800 --> 00:13:25.800]  (主持人:但我們未必真的能夠)
[00:13:25.800 --> 00:13:29.800]  (主持人:去體驗到背後的真理)
[00:13:29.800 --> 00:13:30.800]  (主持人:在背後)
[00:13:30.800 --> 00:13:31.800]  (主持人:但是我們未必能夠)
[00:13:31.800 --> 00:13:33.800]  (主持人:探測到背後的真理)
[00:13:33.800 --> 00:13:34.800]  (主持人:我們很多時候)
[00:13:34.800 --> 00:13:35.800]  (主持人:我們的頭腦)
[00:13:35.800 --> 00:13:37.800]  (主持人:我們認識有神的存在)
[00:13:37.800 --> 00:13:38.800]  (主持人:我們腦袋的肌肉)
[00:13:38.800 --> 00:13:40.800]  (主持人:肯定是有神的存在)
[00:13:40.800 --> 00:13:41.800]  (主持人:我們很多時候)
[00:13:41.800 --> 00:13:42.800]  (主持人:我們會當神很多)
[00:13:42.800 --> 00:13:43.800]  (主持人:但是我們肌肉)
[00:13:43.800 --> 00:13:45.800]  (主持人:會當神不存在一樣)
[00:13:45.800 --> 00:13:47.800]  (主持人:因為神是見不到我們的)
[00:13:47.800 --> 00:13:49.800]  (主持人:因為神見不到我們)
[00:13:49.800 --> 00:13:50.800]  (主持人:那你很簡單)
[00:13:50.800 --> 00:13:51.800]  (主持人:有些聖經有些例子)
[00:13:51.800 --> 00:13:52.800]  (主持人:我們都知道的)
[00:13:52.800 --> 00:13:53.800]  (主持人:聖經裡面有些例子)
[00:13:53.800 --> 00:14:03.800]  (主持人:我們都知道的)
[00:14:03.800 --> 00:14:04.800]  (主持人:這裡有一個故事)
[00:14:04.800 --> 00:14:05.800]  (主持人:講到聖經一個人物)
[00:14:05.800 --> 00:14:06.800]  (主持人:叫巴蘭)
[00:14:06.800 --> 00:14:13.800]  (主持人:巴蘭是一個先知)
[00:14:13.800 --> 00:14:16.800]  (主持人:聖經講到巴蘭)
[00:14:16.800 --> 00:14:18.800]  (主持人:他是一個貪財的先知)
[00:14:18.800 --> 00:14:19.800]  (主持人:我們之前也談到)
[00:14:19.800 --> 00:14:21.800]  (主持人:巴蘭是一個貪財的先知)
[00:14:21.800 --> 00:14:25.800]  (主持人:他因為貪財走了一個錯誤的道路)
[00:14:25.800 --> 00:14:27.800]  (主持人:他因為貪財走了一個錯誤的道路)
[00:14:27.800 --> 00:14:29.800]  (主持人:這裡有一個故事)
[00:14:29.800 --> 00:14:31.800]  (主持人:在二十二章講到)
[00:14:31.800 --> 00:14:35.800]  (主持人:有一天有一個摩訶人)
[00:14:35.800 --> 00:14:37.800]  (主持人:想找他來救助以色列民)
[00:14:37.800 --> 00:14:44.800]  (主持人:因為舊約裡面的人)
[00:14:44.800 --> 00:14:48.800]  (主持人:如果你按照一個先知)
[00:14:48.800 --> 00:14:50.800]  (主持人:或者一個人去救助)
[00:14:50.800 --> 00:14:52.800]  (主持人:這些救助)
[00:14:52.800 --> 00:14:54.800]  (主持人:就會成為一個日後會發生的事情)
[00:14:54.800 --> 00:14:56.800]  (主持人:就是在舊約的時候)
[00:14:56.800 --> 00:14:57.800]  (主持人:按照一個人去救助)
[00:14:57.800 --> 00:14:59.800]  (主持人:他就會按照他的救助而發生)
[00:14:59.800 --> 00:15:00.800]  (主持人:故事在舊約裡面)
[00:15:00.800 --> 00:15:03.800]  (主持人:很著重救助和祝福的話語)
[00:15:03.800 --> 00:15:08.800]  (主持人:在民族裡面)
[00:15:08.800 --> 00:15:09.800]  (主持人:就像摩訶人)
[00:15:09.800 --> 00:15:11.800]  (主持人:他都是相信這些)
[00:15:11.800 --> 00:15:13.800]  (主持人:祝福和救助的話語)
[00:15:13.800 --> 00:15:15.800]  (主持人:因為當時就是摩訶人)
[00:15:15.800 --> 00:15:18.800]  (主持人:他也很相信這些祝福和救助的話語)
[00:15:18.800 --> 00:15:21.800]  (主持人:所以他就邀請了巴蘭先知)
[00:15:21.800 --> 00:15:22.800]  (主持人:去救助以色列人)
[00:15:22.800 --> 00:15:24.800]  (主持人:他當時是邀請了巴蘭先知)
[00:15:24.800 --> 00:15:25.800]  (主持人:去救助以色列人)
[00:15:25.800 --> 00:15:26.800]  (主持人:那麼巴蘭呢)
[00:15:26.800 --> 00:15:30.800]  (主持人:其實他有沒有去到神明面前呢?)
[00:15:30.800 --> 00:15:32.800]  (主持人:巴蘭有沒有去到神明面前呢?)
[00:15:32.800 --> 00:15:33.800]  (主持人:是有的)
[00:15:33.800 --> 00:15:34.800]  (主持人:是有的)
[00:15:34.800 --> 00:15:37.800]  (主持人:那麼如果你看到聖經裡面)
[00:15:37.800 --> 00:15:39.800]  (主持人:在第八節裡面)
[00:15:39.800 --> 00:15:40.800]  (主持人:22章的第八節)
[00:15:40.800 --> 00:15:44.800]  (主持人:22章第八節的經文裡面)
[00:15:44.800 --> 00:15:48.800]  (主持人:巴蘭就說:你們今夜在這裡祝福)
[00:15:48.800 --> 00:15:51.800]  (主持人:我必照耶和華所小於我的回報你們)
[00:15:51.800 --> 00:15:53.800]  (主持人:你們今天在這裡祝福)
[00:15:53.800 --> 00:15:56.800]  (主持人:我必照耶和華所小於我的回報你們)
[00:15:56.800 --> 00:15:59.800]  (主持人:那麼神有沒有跟他說回報巴蘭呢?)
[00:15:59.800 --> 00:16:02.800]  (主持人:神有沒有回報巴蘭呢?)
[00:16:02.800 --> 00:16:05.800]  (主持人:神有回答巴蘭在第十二節那裡這樣說)
[00:16:05.800 --> 00:16:08.800]  (主持人:神在巴蘭的第十二節所說)
[00:16:08.800 --> 00:16:09.800]  (主持人:神對巴蘭說)
[00:16:09.800 --> 00:16:10.800]  (主持人:神對巴蘭說)
[00:16:10.800 --> 00:16:12.800]  (主持人:你不可跟他們去)
[00:16:12.800 --> 00:16:13.800]  (主持人:你不可跟他們去)
[00:16:13.800 --> 00:16:14.800]  (主持人:也不可詛咒難民)
[00:16:14.800 --> 00:16:16.800]  (主持人:也不可詛咒難民)
[00:16:16.800 --> 00:16:18.800]  (主持人:因為難民是蒙福的)
[00:16:18.800 --> 00:16:20.800]  (主持人:因為難民是蒙福的)
[00:16:20.800 --> 00:16:23.800]  (主持人:神已經說了你不可以跟他們去)
[00:16:23.800 --> 00:16:26.800]  (主持人:所以你就跟他說了你不可跟他們去)
[00:16:26.800 --> 00:16:30.800]  (主持人:巴勒當然不甘心)
[00:16:30.800 --> 00:16:32.800]  (主持人:巴勒當然不甘心)
[00:16:32.800 --> 00:16:37.800]  (主持人:在第十五節巴勒又猜險事神)
[00:16:37.800 --> 00:16:40.800]  (主持人:比先前的人又多又尊貴)
[00:16:40.800 --> 00:16:43.800]  (主持人:巴勒又猜險事神)
[00:16:43.800 --> 00:16:45.800]  (主持人:比先前的人又多又尊貴)
[00:16:45.800 --> 00:16:50.800]  (主持人:摩訶巴勒猜險事神)
[00:16:50.800 --> 00:16:53.800]  (主持人:邀請巴蘭先知去詛咒以色列人)
[00:16:53.800 --> 00:16:56.800]  (主持人:巴勒又猜險事神)
[00:16:56.800 --> 00:16:59.800]  (主持人:邀請巴蘭詛咒以色列人)
[00:16:59.800 --> 00:17:01.800]  (主持人:巴蘭在這裡)
