
[00:00:00.000 --> 00:00:02.560]  各位靈姐妹,平安!
[00:02:12.880 --> 00:02:15.200]  神啊!祢用杖、用肝
[00:02:15.200 --> 00:02:18.440]  帶領了我們進入新的一年
[00:02:18.440 --> 00:02:21.160]  讓我們今天在這個時刻
[00:02:21.160 --> 00:02:22.680]  全謙卑的心
[00:02:22.680 --> 00:02:26.200]  俯伏在祢聖潔羔羊的面前
[00:02:26.200 --> 00:02:29.040]  願祢除去我們的雜念
[00:02:29.040 --> 00:02:34.440]  使我們不自被不同的聲音牽走
[00:02:34.440 --> 00:02:36.520]  叫我們專心一意
[00:02:36.520 --> 00:02:39.280]  就好像瑪利亞一樣
[00:02:39.280 --> 00:02:42.720]  在主的前面敬聽祢的話
[00:02:42.720 --> 00:02:45.000]  叫我們的心被打開
[00:02:45.000 --> 00:02:47.160]  容得下祢自己的話語
[00:02:47.160 --> 00:02:49.840]  而不是只聽到人的聲音
[00:02:49.840 --> 00:02:51.400]  我們這樣的祈禱
[00:02:51.400 --> 00:02:53.400]  是奉群羊大牧者
[00:02:53.400 --> 00:02:55.440]  耶穌基督的名求
[00:02:55.440 --> 00:02:56.440]  阿們
[00:02:56.440 --> 00:02:59.800]  人生智慧之選
[00:02:59.800 --> 00:03:05.840]  記得在早前由於疫情的關係
[00:03:05.840 --> 00:03:07.960]  我們經常要用視像
[00:03:07.960 --> 00:03:11.280]  來作聚會和弟妹相交
[00:03:11.280 --> 00:03:13.200]  所以我們就走進去
[00:03:13.200 --> 00:03:17.840]  買了一個有線的頭戴式耳筒
[00:03:17.840 --> 00:03:20.280]  就好像現在這個一樣
[00:03:20.280 --> 00:03:25.440]  當時當我在店舖看到這麼漂亮的耳筒
[00:03:25.440 --> 00:03:28.640]  看上去價錢也挺吸引的
[00:03:28.640 --> 00:03:35.280]  因為這個總算是一個有品牌的耳筒
[00:03:35.280 --> 00:03:38.000]  所以我就停一停
[00:03:38.000 --> 00:03:40.680]  然後我記住它的型號
[00:03:40.680 --> 00:03:42.280]  記住它的銀碼
[00:03:42.280 --> 00:03:46.640]  然後我就回家打開我的電腦
[00:03:46.640 --> 00:03:48.160]  搜尋一下
[00:03:48.160 --> 00:03:51.200]  現在最流行我們隔一下價
[00:03:51.200 --> 00:03:53.480]  看看它在網上
[00:03:53.480 --> 00:03:55.000]  無論它原廠的
[00:03:55.000 --> 00:03:57.600]  或者香港的一些介紹
[00:03:57.600 --> 00:03:58.560]  是怎麼介紹的
[00:03:58.560 --> 00:04:00.360]  多少顆星的
[00:04:00.360 --> 00:04:01.520]  人們怎麼看的
[00:04:01.520 --> 00:04:04.280]  用過之後怎麼看的
[00:04:04.280 --> 00:04:07.040]  當經過一番搜索之後
[00:04:07.040 --> 00:04:08.760]  我決定去買
[00:04:08.760 --> 00:04:09.600]  可以告訴大家
[00:04:09.600 --> 00:04:13.640]  今天我用這個耳筒用得很開心
[00:04:13.640 --> 00:04:14.920]  因為我感覺到
[00:04:14.920 --> 00:04:18.720]  我叫做有智慧的去揀選到一個
[00:04:18.720 --> 00:04:20.560]  多麼耐用
[00:04:20.560 --> 00:04:24.960]  又便宜、又漂亮、又棒的耳筒
[00:04:24.960 --> 00:04:26.800]  其實在我們的生命裏面
[00:04:26.800 --> 00:04:27.960]  每一天
[00:04:27.960 --> 00:04:33.040]  我們總離不開很多的選擇、揀擇
[00:04:33.040 --> 00:04:34.240]  小智的
[00:04:34.240 --> 00:04:36.840]  就是有些東西你買不買好
[00:04:36.840 --> 00:04:38.040]  大智的
[00:04:38.040 --> 00:04:39.200]  就好像最近的
[00:04:39.200 --> 00:04:40.560]  我們聽到很多人
[00:04:40.560 --> 00:04:42.640]  移不移民好呢?
[00:04:42.640 --> 00:04:44.600]  甚至乎在人生的路上
[00:04:44.600 --> 00:04:46.000]  嫁不嫁這個人
[00:04:46.000 --> 00:04:48.400]  娶不娶這個女人
[00:04:48.400 --> 00:04:50.120]  一起結婚呢?
[00:04:50.120 --> 00:04:51.840]  一切都離不開
[00:04:51.840 --> 00:04:54.520]  決擇、決定
[00:04:54.520 --> 00:04:57.560]  無錯,今天我們用了很多的自由
[00:04:57.560 --> 00:05:01.960]  來去做我們自己認為對的決定
[00:05:01.960 --> 00:05:03.480]  但是今天在這裏
[00:05:03.480 --> 00:05:05.600]  看詩篇第一篇
[00:05:05.600 --> 00:05:07.920]  其實它還想告訴你
[00:05:07.920 --> 00:05:10.280]  你都要選擇
[00:05:10.280 --> 00:05:13.600]  詩篇150篇裏面
[00:05:13.600 --> 00:05:15.440]  它分成五卷
[00:05:15.440 --> 00:05:17.560]  雖然眾說紛紜
[00:05:17.560 --> 00:05:20.600]  每一卷都有一些不同的主題
[00:05:20.600 --> 00:05:23.920]  但是我們知道每一卷的詩篇
[00:05:23.920 --> 00:05:28.400]  41篇、72篇、89篇、106篇、150篇
[00:05:28.400 --> 00:05:33.560]  總是用這個重站作結束的
[00:05:33.560 --> 00:05:34.920]  詩篇讀它
[00:05:34.920 --> 00:05:37.800]  其實真的很需要我們往後
[00:05:37.800 --> 00:05:40.240]  每一篇詩篇輸入的時候
[00:05:40.240 --> 00:05:42.320]  我們能夠看到詩篇
[00:05:42.320 --> 00:05:44.320]  帶出的一個圖畫
[00:05:44.320 --> 00:05:45.760]  通過這個圖畫
[00:05:45.760 --> 00:05:49.240]  你就會掌握到這篇詩篇它說些什麼
[00:05:49.240 --> 00:05:53.200]  就正如今天我們看詩篇第一篇
[00:05:53.200 --> 00:05:55.200]  不知道大家記不記得
[00:05:55.200 --> 00:05:57.160]  在你相當年前
[00:05:57.160 --> 00:05:59.200]  或者你可能說我只記得
[00:05:59.200 --> 00:06:02.320]  就是Super的主持人
[00:06:02.320 --> 00:06:04.880]  經常都問我獎金剩下獎品
[00:06:04.880 --> 00:06:07.520]  但是有些弟兄姊妹應該很記得
[00:06:07.520 --> 00:06:09.120]  特別當我年輕的時候
[00:06:09.120 --> 00:06:10.560]  小孩子的時候
[00:06:10.560 --> 00:06:12.040]  坐在電視機旁
[00:06:12.040 --> 00:06:16.120]  晚上就看一個叫做「花王俱樂部」
[00:06:16.120 --> 00:06:19.560]  主持人他就會問那個
[00:06:19.560 --> 00:06:23.000]  來上來拿獎品、拿獎金的人
[00:06:23.000 --> 00:06:24.600]  他就問他一個問題
[00:06:24.600 --> 00:06:25.760]  要獎金嗎?
[00:06:25.760 --> 00:06:27.480]  自己說獎品
[00:06:27.480 --> 00:06:31.560]  有時他拿的獎品只是一杯水
[00:06:31.560 --> 00:06:33.440]  有時他拿到的獎品
[00:06:33.440 --> 00:06:38.520]  就是一萬元、兩萬元的銀行禮券
[00:06:38.520 --> 00:06:40.400]  嘩!很開心
[00:06:40.400 --> 00:06:43.040]  我們看的時候都很開心
[00:06:43.040 --> 00:06:44.040]  他都告訴我
[00:06:44.040 --> 00:06:49.080]  原來人生是需要學習去做好的抉擇
[00:06:49.080 --> 00:06:53.560]  以致到它會影響你人生的每一步
[00:06:53.560 --> 00:06:55.960]  今天當我們看詩篇第一篇
[00:06:55.960 --> 00:06:57.320]  從它的結構
[00:06:57.320 --> 00:06:58.760]  我們就看到
[00:06:58.760 --> 00:07:02.240]  他想你看一個圖畫
[00:07:02.240 --> 00:07:03.520]  就好像剛才說
[00:07:03.520 --> 00:07:05.360]  那個這樣的主持人問
[00:07:05.360 --> 00:07:06.800]  你愛獎金嗎?
[00:07:06.800 --> 00:07:07.720]  自己說愛獎品
[00:07:07.720 --> 00:07:09.400]  你要選
[00:07:09.400 --> 00:07:11.520]  特別是在新的一年開始
[00:07:11.520 --> 00:07:13.280]  可能我們在座當中
[00:07:13.280 --> 00:07:15.240]  每一個鼎姐妹
[00:07:15.240 --> 00:07:18.360]  我們很多都說我們已經選了
[00:07:18.360 --> 00:07:20.240]  但原來可能選完之後
[00:07:20.240 --> 00:07:25.720]  又會好像那個俱樂部的觀眾
[00:07:25.720 --> 00:07:28.920]  他又會選呀選呀又想打倒藤
[00:07:28.920 --> 00:07:31.080]  今天我們來看看
[00:07:31.080 --> 00:07:32.480]  詩篇第一篇
[00:07:32.480 --> 00:07:35.000]  它有一個工整的結構
[00:07:35.000 --> 00:07:36.840]  我們這裡看到它一個
[00:07:36.840 --> 00:07:39.440]  由A到A派
[00:07:39.440 --> 00:07:42.000]  即是遠離滅亡的道路
[00:07:42.000 --> 00:07:43.440]  相對於第六節
[00:07:43.440 --> 00:07:45.320]  走向滅亡的道路
[00:07:45.320 --> 00:07:46.840]  有福的生命
[00:07:46.840 --> 00:07:49.880]  和有禍的生命的秘訣和因果
[00:07:49.880 --> 00:07:51.000]  然後去到中間
[00:07:51.000 --> 00:07:52.600]  亦都是最重要的
[00:07:52.600 --> 00:07:54.000]  他想告訴我們
[00:07:54.000 --> 00:07:56.800]  原來跟從神的人是怎樣的
[00:07:56.800 --> 00:07:58.440]  那些不跟從神的人
[00:07:58.440 --> 00:08:01.320]  或者那些正經稱為惡人的
[00:08:01.320 --> 00:08:03.560]  罪人的是怎樣的
[00:08:03.560 --> 00:08:08.720]  你看到它自然分了兩個部分
[00:08:08.720 --> 00:08:10.000]  但是這兩個部分
[00:08:10.000 --> 00:08:12.200]  其實我們可以用一個主題
[00:08:12.200 --> 00:08:14.720]  一個字去形容它
[00:08:14.720 --> 00:08:17.040]  第一個就是一至三節
[00:08:17.040 --> 00:08:20.960]  講到異人所走的路
[00:08:20.960 --> 00:08:26.160]  第二就是惡人要走的路
[00:08:26.160 --> 00:08:27.520]  兩個都是走
[00:08:27.520 --> 00:08:29.920]  不過一個是人一個是惡人
[00:08:29.920 --> 00:08:31.440]  怎樣分的呢?
[00:08:31.440 --> 00:08:33.440]  怎樣去區分的呢?
[00:08:33.440 --> 00:08:36.120]  異人是怎樣走它的路的呢?
[00:08:36.120 --> 00:08:38.280]  我們來看看
[00:08:38.280 --> 00:08:39.640]  第一方面
[00:08:39.640 --> 00:08:42.760]  剛才我們在聖經讀到的第一節
[00:08:42.760 --> 00:08:44.640]  「不從惡人的計謀
[00:08:44.640 --> 00:08:46.640]  不站罪人的道路
[00:08:46.640 --> 00:08:49.200]  不坐洩萬人的座位」
[00:08:49.200 --> 00:08:55.880]  是學習、堅持、拒絕一些不應該走的東西
[00:08:55.880 --> 00:08:58.840]  這裡用了三個形容詞
[00:08:58.840 --> 00:09:05.160]  「不從」、「不站」和「不坐」
[00:09:05.160 --> 00:09:09.360]  「不從」是表示「Do not walk」
[00:09:09.360 --> 00:09:12.640]  「不站」是表示「Do not stand」
[00:09:12.640 --> 00:09:15.280]  「不坐」是表示「Do not sit」
[00:09:15.280 --> 00:09:16.720]  你會發覺
[00:09:16.720 --> 00:09:19.480]  「從」、「站」、「坐」
[00:09:19.480 --> 00:09:23.760]  全部都是生活裡面的一些活動、行動
[00:09:23.760 --> 00:09:29.480]  亦都代表了你生活整個人生裡面所有做的事
[00:09:29.480 --> 00:09:31.760]  其實關係缺窄
[00:09:31.760 --> 00:09:34.480]  「不從惡人的計謀」
[00:09:34.480 --> 00:09:38.840]  是表達了有前思想而來
[00:09:38.840 --> 00:09:40.200]  想辦法
[00:09:40.200 --> 00:09:44.040]  有些奸詐的人在你人生的路上出現的時候
[00:09:44.040 --> 00:09:45.400]  你很厭惡
[00:09:45.400 --> 00:09:47.240]  你感受到這樣的人
[00:09:47.240 --> 00:09:48.680]  這樣的想法都有的
[00:09:48.680 --> 00:09:50.440]  這麼奸詐的
[00:09:50.440 --> 00:09:52.440]  這樣的辦法
[00:09:52.440 --> 00:09:54.160]  其實他不單止這樣
[00:09:54.160 --> 00:09:56.160]  他還想你跟著他
[00:09:56.160 --> 00:10:00.840]  「天下烏鴉一樣黑,做吧!」
[00:10:00.840 --> 00:10:02.840]  這個就是他們的心聲
[00:10:02.840 --> 00:10:04.800]  但是「不站」呢?
[00:10:04.800 --> 00:10:08.240]  「不站」的意思是不要站在一起
[00:10:08.240 --> 00:10:12.160]  罪人的道路已經在走
[00:10:12.160 --> 00:10:13.920]  所以其實他在說
[00:10:13.920 --> 00:10:15.720]  從這個計謀
[00:10:15.720 --> 00:10:17.200]  去到有些人
[00:10:17.200 --> 00:10:20.840]  他已經在做很多所謂違法的事情
[00:10:20.840 --> 00:10:23.360]  只要過關就可以了
[00:10:23.360 --> 00:10:25.560]  抓不到就行了
[00:10:25.560 --> 00:10:27.840]  最重要是不理黑貓白貓
[00:10:27.840 --> 00:10:30.160]  只要你抓到老鼠就是好貓
[00:10:30.160 --> 00:10:31.680]  手段的事
[00:10:31.680 --> 00:10:33.680]  看你怎麼看而已
[00:10:33.680 --> 00:10:35.160]  做了很多事
[00:10:35.160 --> 00:10:36.960]  去到「不坐」
[00:10:36.960 --> 00:10:38.520]  「坐者」
[00:10:38.520 --> 00:10:40.240]  意思是一起觀望
[00:10:40.240 --> 00:10:41.840]  一起按按腳
[00:10:41.840 --> 00:10:43.840]  表達了原來
[00:10:43.840 --> 00:10:45.840]  他是一個從思想
[00:10:45.840 --> 00:10:47.360]  去到行為
[00:10:47.360 --> 00:10:49.360]  以致習慣
[00:10:50.640 --> 00:10:52.640]  從思想開始
[00:10:52.640 --> 00:10:54.640]  進到行為
[00:10:54.640 --> 00:10:56.640]  再成為習慣
[00:10:56.640 --> 00:11:00.640]  今天當你作為一個跟從神的人
[00:11:00.640 --> 00:11:02.640]  在新年的開始
[00:11:02.640 --> 00:11:04.640]  我們要看清楚
[00:11:04.640 --> 00:11:06.640]  有沒有一些東西
[00:11:06.640 --> 00:11:08.640]  我們仍然都需要學習去堅決
[00:11:08.640 --> 00:11:11.640]  這個世界確實有很多
[00:11:11.640 --> 00:11:15.640]  半黑半白的東西
[00:11:15.640 --> 00:11:17.640]  灰色地帶的東西
[00:11:17.640 --> 00:11:19.640]  其實看你而已
[00:11:19.640 --> 00:11:22.640]  但當你慢慢好像想通了
[00:11:22.640 --> 00:11:24.640]  然後去行的時候
[00:11:24.640 --> 00:11:26.640]  當你行得多的時候
[00:11:26.640 --> 00:11:28.640]  就會成為一個習慣
[00:11:28.640 --> 00:11:30.640]  沒錯
[00:11:30.640 --> 00:11:32.640]  行了這一步
[00:11:32.640 --> 00:11:34.640]  你就決定了你跟著那一步
[00:11:34.640 --> 00:11:38.640]  但是對於屬神的人
[00:11:38.640 --> 00:11:40.640]  聖經說
[00:11:40.640 --> 00:11:42.640]  二人所行的路是怎樣呢?
[00:11:42.640 --> 00:11:44.640]  他們不單止學懂堅決
[00:11:44.640 --> 00:11:46.640]  他們還懂得
[00:11:46.640 --> 00:11:49.640]  反過來有愛慕
[00:11:49.640 --> 00:11:50.640]  愛慕甚麼?
[00:11:50.640 --> 00:11:52.640]  就是我們時時掛在口邊
[00:11:52.640 --> 00:11:54.640]  但有真實的需要
[00:11:54.640 --> 00:11:57.640]  就是喜愛耶華的律法
[00:11:57.640 --> 00:11:59.640]  晝夜思想
[00:11:59.640 --> 00:12:01.640]  這人變為有福
[00:12:01.640 --> 00:12:04.640]  其實剛才我們看第一節的時候
[00:12:04.640 --> 00:12:06.640]  真正的翻譯是
[00:12:06.640 --> 00:12:08.640]  蒙恩的人是甚麼人呢?
[00:12:08.640 --> 00:12:12.640]  就是那些不從、不讚、不助的人
[00:12:12.640 --> 00:12:14.640]  他開始的時候說到
[00:12:14.640 --> 00:12:16.640]  有福的人是怎樣的
[00:12:16.640 --> 00:12:18.640]  然後在他的譯法裏面
[00:12:18.640 --> 00:12:20.640]  去到第二節中文才譯成
[00:12:20.640 --> 00:12:22.640]  「這人變為有福」
[00:12:22.640 --> 00:12:24.640]  其實這個福字
[00:12:24.640 --> 00:12:26.640]  應該放在第一節的開始
[00:12:26.640 --> 00:12:28.640]  表示了人生的福氣
[00:12:28.640 --> 00:12:30.640]  在於先堅決
[00:12:30.640 --> 00:12:33.640]  然後更加的人生的福氣
[00:12:33.640 --> 00:12:37.640]  就是喜愛耶華的律法
[00:12:37.640 --> 00:12:39.640]  這個律法Torah
[00:12:39.640 --> 00:12:45.640]  他不是單單指到舊約合而來講摩西的律法
[00:12:45.640 --> 00:12:46.640]  五經
[00:12:46.640 --> 00:12:48.640]  他更加是指到
[00:12:48.640 --> 00:12:50.640]  從神而來一切的教誨
[00:12:50.640 --> 00:12:53.640]  甚至是指到神的心意
[00:12:53.640 --> 00:12:56.640]  即是說那些喜歡神心意
[00:12:56.640 --> 00:12:58.640]  跟從神的做法的人
[00:12:58.640 --> 00:13:01.640]  他們時時都想清楚
[00:13:01.640 --> 00:13:03.640]  晝夜思想是甚麼意思呢?
[00:13:03.640 --> 00:13:07.640]  晝夜思想不是叫我們一天24小時
[00:13:07.640 --> 00:13:08.640]  甚麼都不做
[00:13:08.640 --> 00:13:09.640]  放下一些東西
[00:13:09.640 --> 00:13:12.640]  然後只懂得想聖經的話
[00:13:12.640 --> 00:13:13.640]  不是的
[00:13:13.640 --> 00:13:15.640]  今天我們都有靈修的習慣
[00:13:15.640 --> 00:13:17.640]  有研經的習慣
[00:13:17.640 --> 00:13:19.640]  他說我們平時有沒有用心
[00:13:19.640 --> 00:13:23.640]  來很投入地研究聖經
[00:13:23.640 --> 00:13:25.640]  研讀聖經
[00:13:25.640 --> 00:13:26.640]  靈修聖經
[00:13:26.640 --> 00:13:29.640]  又或者當我們去默想聖經的時候
[00:13:29.640 --> 00:13:31.640]  我們跟神有一個對話
[00:13:31.640 --> 00:13:33.640]  一個溝通
[00:13:33.640 --> 00:13:35.640]  這些就是晝夜思想的意思
[00:13:35.640 --> 00:13:38.640]  表示了我們用心
[00:13:38.640 --> 00:13:43.640]  重視我們所經歷到神的說話的幫助
[00:13:43.640 --> 00:13:45.640]  他說這個人有福
[00:13:45.640 --> 00:13:49.640]  聖經有一句說話
[00:13:49.640 --> 00:13:51.640]  《尊賢四章》二十三節
[00:13:51.640 --> 00:13:52.640]  他說甚麼呢各位?
[00:13:52.640 --> 00:13:55.640]  他說你要保守你的心
[00:13:55.640 --> 00:13:57.640]  勝過保守一切
[00:13:57.640 --> 00:13:59.640]  因為一生的果效
[00:13:59.640 --> 00:14:02.640]  是由心發出的
[00:14:02.640 --> 00:14:06.640]  原來聖經永遠告訴我們
[00:14:06.640 --> 00:14:10.640]  一個人當他去做抉擇的時候
[00:14:10.640 --> 00:14:13.640]  他很多時候都是先經過心的
[00:14:13.640 --> 00:14:16.640]  然後才有想清楚
[00:14:16.640 --> 00:14:18.640]  然後才行為
[00:14:18.640 --> 00:14:21.640]  然後行為慢慢就會成為一種生活的形態
[00:14:21.640 --> 00:14:23.640]  就是習慣
[00:14:23.640 --> 00:14:24.640]  所以第一節裏面
[00:14:24.640 --> 00:14:27.640]  他叫你先從思想開始
[00:14:27.640 --> 00:14:29.640]  其實就是心
[00:14:29.640 --> 00:14:32.640]  聖經真的提醒我們
[00:14:32.640 --> 00:14:34.640]  保守理心
[00:14:34.640 --> 00:14:37.640]  我時時都看原文字的聖經
[00:14:37.640 --> 00:14:38.640]  告訴我們
[00:14:38.640 --> 00:14:40.640]  就伊熙就是一個護衛
[00:14:40.640 --> 00:14:41.640]  一個守衛
[00:14:41.640 --> 00:14:43.640]  一個羅馬的兵丁
[00:14:43.640 --> 00:14:47.640]  他拿著一個很堅硬的盾牌
[00:14:47.640 --> 00:14:50.640]  綁著敵人的揮劍
[00:14:50.640 --> 00:14:51.640]  那些箭
[00:14:51.640 --> 00:14:52.640]  刀
[00:14:52.640 --> 00:14:54.640]  免受傷
[00:14:54.640 --> 00:14:57.640]  不知道我們今天的心
[00:14:57.640 --> 00:15:01.640]  會不會受著種種社會生活的事情
[00:15:01.640 --> 00:15:03.640]  無論是政情
[00:15:03.640 --> 00:15:05.640]  無論是疫情
[00:15:05.640 --> 00:15:07.640]  很多不同的事情
[00:15:07.640 --> 00:15:08.640]  無聲的時候
[00:15:08.640 --> 00:15:10.640]  我們的心保不住
[00:15:10.640 --> 00:15:12.640]  以致被抓到
[00:15:12.640 --> 00:15:15.640]  甚至被牽走
[00:15:15.640 --> 00:15:16.640]  聖經說
[00:15:16.640 --> 00:15:18.640]  不是的
[00:15:18.640 --> 00:15:20.640]  要保守
[00:15:20.640 --> 00:15:21.640]  所以今天
[00:15:21.640 --> 00:15:24.640]  我相信每一個作為屬神的人
[00:15:24.640 --> 00:15:26.640]  我們今天在生命裏面
[00:15:26.640 --> 00:15:28.640]  我們都要立志一件事
[00:15:28.640 --> 00:15:30.640]  神啊,幫助我
[00:15:30.640 --> 00:15:32.640]  保守著自己的心
[00:15:32.640 --> 00:15:34.640]  免受一切的侵害
[00:15:34.640 --> 00:15:37.640]  讓我積極地跟從神的時候
[00:15:37.640 --> 00:15:39.640]  懂得說NO
[00:15:39.640 --> 00:15:40.640]  對一些事情
[00:15:40.640 --> 00:15:41.640]  不對的事情
[00:15:41.640 --> 00:15:43.640]  說NO
[00:15:43.640 --> 00:15:46.640]  不單止這樣
[00:15:46.640 --> 00:15:49.640]  從學習堅決
[00:15:49.640 --> 00:15:51.640]  學習愛慕
[00:15:51.640 --> 00:15:53.640]  在這裏的第三節
[00:15:53.640 --> 00:15:55.640]  他還告訴我
[00:15:55.640 --> 00:15:57.640]  那些跟從神的人
[00:15:57.640 --> 00:15:58.640]  二人
[00:15:58.640 --> 00:16:00.640]  他們的結局
[00:16:00.640 --> 00:16:03.640]  「他們要像一果樹栽在溪水旁」
[00:16:03.640 --> 00:16:05.640]  「按時候結果指」
[00:16:05.640 --> 00:16:08.640]  「葉子也不枯幹」
[00:16:08.640 --> 00:16:11.640]  「凡他所做的盡都順利」
[00:16:11.640 --> 00:16:13.640]  我們留意到
[00:16:13.640 --> 00:16:15.640]  聖經很多時候是用樹
[00:16:15.640 --> 00:16:18.640]  來表達那些跟從神的人
[00:16:18.640 --> 00:16:22.640]  他們的樹可以栽在溪水旁
[00:16:22.640 --> 00:16:24.640]  一幅甚麼圖畫
[00:16:24.640 --> 00:16:26.640]  就是得到公認
[00:16:26.640 --> 00:16:30.640]  因為樹在溪水旁
[00:16:30.640 --> 00:16:32.640]  確實會長得很茂盛
[00:16:32.640 --> 00:16:35.640]  因為它可以吸收很多水分
[00:16:35.640 --> 00:16:38.640]  以致它的樹可以壯大
[00:16:38.640 --> 00:16:40.640]  樹大可以遮陰
[00:16:40.640 --> 00:16:43.640]  甚至很多的東西都可以
[00:16:43.640 --> 00:16:46.640]  很多的動物、小鳥都可以棲息
[00:16:46.640 --> 00:16:48.640]  樹
[00:16:48.640 --> 00:16:51.640]  在耶利米斯裏面更加告訴我
[00:16:51.640 --> 00:16:56.640]  是表達了它好像茂盛的結果子
[00:16:56.640 --> 00:16:57.640]  所以
[00:16:57.640 --> 00:16:59.640]  「按時候結果指」
[00:16:59.640 --> 00:17:00.640]  「葉子也不枯幹」
[00:17:00.640 --> 00:17:02.640]  給我們看到一個圖畫
[00:17:02.640 --> 00:17:04.640]  就是那些跟從神的人
[00:17:04.640 --> 00:17:07.640]  他們能夠經歷到神自己的公認
[00:17:07.640 --> 00:17:08.640]  不只是
[00:17:08.640 --> 00:17:10.640]  聖經說
[00:17:10.640 --> 00:17:13.640]  「凡他們所做的盡都順利」
[00:17:13.640 --> 00:17:17.640]  可能你會馬上在心裏說
[00:17:17.640 --> 00:17:18.640]  「不是啊」
[00:17:18.640 --> 00:17:20.640]  「你看我信了耶穌,跟了神」
[00:17:20.640 --> 00:17:22.640]  「都不是很順境而已」
[00:17:22.640 --> 00:17:25.640]  聖經說的順利
[00:17:25.640 --> 00:17:29.640]  不只是我們在地上所演繹的生活
[00:17:29.640 --> 00:17:30.640]  確實有的
[00:17:30.640 --> 00:17:33.640]  神在過去一年疫情裏面
[00:17:33.640 --> 00:17:36.640]  我相信神已經保守了很多
[00:17:36.640 --> 00:17:39.640]  在工作裏面的弟兄姊妹
[00:17:39.640 --> 00:17:41.640]  我們會受到疫情的關係
[00:17:41.640 --> 00:17:43.640]  會影響我們的工作
[00:17:43.640 --> 00:17:45.640]  甚至生計
[00:17:45.640 --> 00:17:47.640]  但我們都經歷到
[00:17:47.640 --> 00:17:48.640]  但同一樣
[00:17:48.640 --> 00:17:50.640]  我亦都見到一些弟兄姊妹
[00:17:50.640 --> 00:17:52.640]  被人裁掉了
[00:17:52.640 --> 00:17:54.640]  他可能都在當中
[00:17:54.640 --> 00:17:57.640]  他經歷到要出一半工資
[00:17:57.640 --> 00:17:59.640]  一個星期只能上三天班
[00:17:59.640 --> 00:18:01.640]  怎樣叫順利呢?
[00:18:01.640 --> 00:18:04.640]  其實當詩人說這個順利
[00:18:04.640 --> 00:18:09.640]  他不是說我們在地上一切生活動作那種順利
[00:18:09.640 --> 00:18:11.640]  他是說當神的說話
[00:18:11.640 --> 00:18:14.640]  成為我們生命裏面的幫助的時候
[00:18:14.640 --> 00:18:16.640]  我們就好像能夠引解
[00:18:16.640 --> 00:18:19.640]  見到問題見招拆招
[00:18:19.640 --> 00:18:22.640]  見到有很多困難的日子
