
[00:00:00.000 --> 00:00:01.760]  的確就沒平安
[00:04:10.560 --> 00:04:12.560]  也不斷的告訴我們
[00:04:12.560 --> 00:04:14.560]  要不住的禱告
[00:04:14.560 --> 00:04:16.560]  要橫切的禱告
[00:04:16.560 --> 00:04:18.560]  要持久的禱告
[00:04:18.560 --> 00:04:21.560]  要不斷有禱告的習慣
[00:04:21.560 --> 00:04:23.560]  他是怎麼說呢
[00:04:23.560 --> 00:04:25.560]  他說當我們遇見事情的時候
[00:04:25.560 --> 00:04:27.560]  我們就要禱告
[00:04:27.560 --> 00:04:29.560]  當我們在順境當中
[00:04:29.560 --> 00:04:30.560]  我們也要禱告
[00:04:30.560 --> 00:04:31.560]  意思就是說
[00:04:31.560 --> 00:04:33.560]  無論白天黑夜
[00:04:33.560 --> 00:04:35.560]  只要我們活着的時候
[00:04:35.560 --> 00:04:38.560]  我們就要向上帝來禱告
[00:04:38.560 --> 00:04:40.560]  這是需要操練的
[00:04:40.560 --> 00:04:42.560]  保羅接下來講什麼呢
[00:04:42.560 --> 00:04:44.560]  他說你們在禱告的時候
[00:04:44.560 --> 00:04:46.560]  要存着感恩的心
[00:04:46.560 --> 00:04:48.560]  警醒
[00:04:48.560 --> 00:04:50.560]  更不容易了
[00:04:50.560 --> 00:04:53.560]  接下來講的一件事叫警醒
[00:04:53.560 --> 00:04:56.560]  橫切禱告的當中要警醒
[00:04:56.560 --> 00:05:00.560]  耶穌有好多門徒跟着他
[00:05:00.560 --> 00:05:02.560]  當有一天耶穌去禱告的時候
[00:05:02.560 --> 00:05:04.560]  他的門徒就睡着了
[00:05:04.560 --> 00:05:06.560]  耶穌見到他們的時候
[00:05:06.560 --> 00:05:07.560]  講了什麼
[00:05:07.560 --> 00:05:08.560]  你們要怎麼樣
[00:05:08.560 --> 00:05:10.560]  你們要警醒
[00:05:10.560 --> 00:05:12.560]  免得入了迷惑
[00:05:12.560 --> 00:05:14.560]  他的意思是說
[00:05:14.560 --> 00:05:16.560]  當你在禱告的當中
[00:05:16.560 --> 00:05:19.560]  禱告的時候你就清醒
[00:05:19.560 --> 00:05:20.560]  沒有禱告的時候
[00:05:20.560 --> 00:05:22.560]  我們就會怎麼樣
[00:05:22.560 --> 00:05:24.560]  陷入迷惑當中
[00:05:24.560 --> 00:05:26.560]  我們就會不警醒
[00:05:26.560 --> 00:05:28.560]  所以保羅在這裏繼續講
[00:05:28.560 --> 00:05:30.560]  他說你們要警醒
[00:05:30.560 --> 00:05:32.560]  因爲當我們禱告的時候
[00:05:32.560 --> 00:05:35.560]  我們就避免世界的東西
[00:05:35.560 --> 00:05:37.560]  對我們的騷擾
[00:05:37.560 --> 00:05:39.560]  更重要的是什麼呢
[00:05:39.560 --> 00:05:41.560]  當我們禱告的時候
[00:05:41.560 --> 00:05:46.560]  我們就防避魔鬼對我們的試探
[00:05:46.560 --> 00:05:47.560]  所以在這裏
[00:05:47.560 --> 00:05:48.560]  無論是信徒也好
[00:05:48.560 --> 00:05:49.560]  教會也好
[00:05:49.560 --> 00:05:51.560]  教會的領袖也好
[00:05:51.560 --> 00:05:55.560]  一定是將禱告擺在重要的位置
[00:05:55.560 --> 00:05:58.560]  因爲他要抵擋世俗的世界
[00:05:58.560 --> 00:06:00.560]  甚至是世俗的思想
[00:06:00.560 --> 00:06:02.560]  對我們的影響
[00:06:02.560 --> 00:06:03.560]  所以保羅講
[00:06:03.560 --> 00:06:04.560]  要怎麼樣
[00:06:04.560 --> 00:06:07.560]  警醒的心
[00:06:07.560 --> 00:06:09.560]  接下來保羅講什麼呢
[00:06:09.560 --> 00:06:11.560]  因爲當時的哥羅西書
[00:06:11.560 --> 00:06:13.560]  因爲受到好多異端的影響
[00:06:13.560 --> 00:06:15.560]  因爲異端的影響
[00:06:15.560 --> 00:06:16.560]  會不斷的怎麼樣
[00:06:16.560 --> 00:06:18.560]  衝擊到教會里面
[00:06:18.560 --> 00:06:21.560]  教會要抵擋這些異端邪說
[00:06:21.560 --> 00:06:23.560]  他唯一要做的一件事
[00:06:23.560 --> 00:06:25.560]  其實就是禱告
[00:06:25.560 --> 00:06:26.560]  當我們禱告的時候
[00:06:26.560 --> 00:06:29.560]  上帝就幫助了我們
[00:06:29.560 --> 00:06:31.560]  接下來保羅怎麼說呢
[00:06:31.560 --> 00:06:32.560]  除了警醒之外
[00:06:32.560 --> 00:06:34.560]  在第三節
[00:06:34.560 --> 00:06:36.560]  第三節跟第四節
[00:06:36.560 --> 00:06:38.560]  保羅就講了另外的一件事
[00:06:38.560 --> 00:06:40.560]  這件事是什麼呢
[00:06:40.560 --> 00:06:42.560]  他的意思就是說
[00:06:42.560 --> 00:06:44.560]  他們要怎麼樣
[00:06:44.560 --> 00:06:45.560]  第三節
[00:06:45.560 --> 00:06:48.560]  也要爲我們禱告
[00:06:48.560 --> 00:06:51.560]  求神爲我們開傳道的門
[00:06:51.560 --> 00:06:55.560]  先講基督的奧祕
[00:06:55.560 --> 00:06:57.560]  其實在這裏講什麼呢
[00:06:57.560 --> 00:06:58.560]  保羅就講
[00:06:58.560 --> 00:07:00.560]  因爲當時他的處境是什麼
[00:07:00.560 --> 00:07:02.560]  他在困難的當中
[00:07:02.560 --> 00:07:04.560]  他希望弟兄姐妹
[00:07:04.560 --> 00:07:06.560]  能夠爲他禱告
[00:07:06.560 --> 00:07:08.560]  禱告的內容是什麼
[00:07:08.560 --> 00:07:12.560]  讓他能夠開傳道的門
[00:07:12.560 --> 00:07:13.560]  意思就是說
[00:07:13.560 --> 00:07:15.560]  讓上帝的話語
[00:07:15.560 --> 00:07:16.560]  無論在保羅
[00:07:16.560 --> 00:07:18.560]  在任何的環境裏面
[00:07:18.560 --> 00:07:22.560]  都能夠先講上帝的福音
[00:07:22.560 --> 00:07:24.560]  當我們要去先講的時候
[00:07:24.560 --> 00:07:25.560]  傳道的時候
[00:07:25.560 --> 00:07:28.560]  是不是要好的時機
[00:07:28.560 --> 00:07:29.560]  什麼
[00:07:29.560 --> 00:07:30.560]  是不是要好的時機
[00:07:30.560 --> 00:07:31.560]  有好的時機
[00:07:31.560 --> 00:07:33.560]  當對方有需要
[00:07:33.560 --> 00:07:34.560]  我們有好的時機
[00:07:34.560 --> 00:07:36.560]  那個時候福音
[00:07:36.560 --> 00:07:38.560]  加上這個人內心的需要
[00:07:38.560 --> 00:07:40.560]  它就配合在一起
[00:07:40.560 --> 00:07:41.560]  它就會怎麼樣
[00:07:41.560 --> 00:07:44.560]  它就會發生果效
[00:07:44.560 --> 00:07:46.560]  保羅在這裏說
[00:07:46.560 --> 00:07:47.560]  要爲我們禱告
[00:07:47.560 --> 00:07:53.560]  求上帝爲我們開傳道的門
[00:07:53.560 --> 00:07:55.560]  什麼叫做開呢
[00:07:55.560 --> 00:07:58.560]  我們的教會都是敞開的嘛
[00:07:58.560 --> 00:08:00.560]  敞開代表什麼
[00:08:00.560 --> 00:08:03.560]  敞開代表是坦率直言
[00:08:03.560 --> 00:08:05.560]  而且在這裏的話
[00:08:05.560 --> 00:08:06.560]  叫哥羅西的信徒
[00:08:06.560 --> 00:08:08.560]  能夠爲保羅禱告
[00:08:08.560 --> 00:08:12.560]  讓他能夠先講基督的奧祕
[00:08:12.560 --> 00:08:14.560]  因爲當時的保羅
[00:08:14.560 --> 00:08:16.560]  處境非常不好
[00:08:16.560 --> 00:08:17.560]  他希望弟兄姐妹
[00:08:17.560 --> 00:08:18.560]  能夠爲他禱告
[00:08:18.560 --> 00:08:20.560]  禱告的過程當中
[00:08:20.560 --> 00:08:22.560]  他能夠將這個奧祕
[00:08:22.560 --> 00:08:24.560]  福音的上帝的話語
[00:08:24.560 --> 00:08:25.560]  這個奧祕
[00:08:25.560 --> 00:08:27.560]  藉着他的工作
[00:08:27.560 --> 00:08:29.560]  能夠先講出去
[00:08:29.560 --> 00:08:33.560]  有的時候有很多的地方
[00:08:33.560 --> 00:08:34.560]  我們上帝的話語
[00:08:34.560 --> 00:08:36.560]  沒有辦法被先講
[00:08:36.560 --> 00:08:37.560]  爲什麼
[00:08:37.560 --> 00:08:39.560]  因爲我們被捆綁住了
[00:08:39.560 --> 00:08:41.560]  當然那個捆綁
[00:08:41.560 --> 00:08:42.560]  對保羅來講
[00:08:42.560 --> 00:08:44.560]  第一個是人生方面
[00:08:44.560 --> 00:08:46.560]  因爲當時他在監獄的當中
[00:08:46.560 --> 00:08:48.560]  被關起來就沒有辦法講
[00:08:48.560 --> 00:08:51.560]  所以要叫弟兄姐妹爲他禱告
[00:08:51.560 --> 00:08:53.560]  當他遇見每一個不同的人
[00:08:53.560 --> 00:08:56.560]  他就可以將他上帝的話語
[00:08:56.560 --> 00:08:58.560]  跟他們先講
[00:08:58.560 --> 00:08:59.560]  另外一個呢
[00:08:59.560 --> 00:09:01.560]  被捆綁是什麼意思呢
[00:09:01.560 --> 00:09:02.560]  當我們在一個
[00:09:02.560 --> 00:09:04.560]  異教的世界裏面的時候
[00:09:04.560 --> 00:09:06.560]  他們傳的都是異教
[00:09:06.560 --> 00:09:07.560]  我們怎麼樣能夠
[00:09:07.560 --> 00:09:09.560]  將上帝的話語傳出去
[00:09:09.560 --> 00:09:10.560]  意思是說
[00:09:10.560 --> 00:09:11.560]  上帝的話語
[00:09:11.560 --> 00:09:15.560]  不受周圍世界的捆綁
[00:09:15.560 --> 00:09:16.560]  所以保羅在這裏講
[00:09:16.560 --> 00:09:18.560]  你們哥羅西的教會
[00:09:18.560 --> 00:09:19.560]  要爲我禱告
[00:09:19.560 --> 00:09:21.560]  這奧祕
[00:09:21.560 --> 00:09:22.560]  什麼奧祕
[00:09:22.560 --> 00:09:24.560]  上帝的話語的奧祕
[00:09:24.560 --> 00:09:26.560]  雖然我坐在監牢裏面
[00:09:26.560 --> 00:09:28.560]  我也要把這個奧祕
[00:09:28.560 --> 00:09:32.560]  上帝的話語給先講出去
[00:09:32.560 --> 00:09:34.560]  靠他自己有沒有能力
[00:09:34.560 --> 00:09:36.560]  他需要更多的弟兄姐妹
[00:09:36.560 --> 00:09:38.560]  爲他禱告
[00:09:38.560 --> 00:09:40.560]  使他能夠得到
[00:09:40.560 --> 00:09:42.560]  這個屬靈的這種能力
[00:09:42.560 --> 00:09:43.560]  釋放他
[00:09:43.560 --> 00:09:44.560]  讓他能夠在
[00:09:44.560 --> 00:09:46.560]  不同的環境裏面
[00:09:46.560 --> 00:09:49.560]  去先講基督的奧祕
[00:09:49.560 --> 00:09:51.560]  到了第四節
[00:09:51.560 --> 00:09:53.560]  使我照着我所應當說的
[00:09:53.560 --> 00:09:58.560]  把這奧祕顯明出來
[00:09:58.560 --> 00:10:00.560]  保羅叫他們禱告兩件事
[00:10:00.560 --> 00:10:02.560]  第一,開傳道的門
[00:10:02.560 --> 00:10:06.560]  第二,讓他先講奧祕
[00:10:06.560 --> 00:10:07.560]  意思是什麼呢
[00:10:07.560 --> 00:10:09.560]  讓保羅無論在監獄裏面
[00:10:09.560 --> 00:10:12.560]  無論他面對不同的官長
[00:10:12.560 --> 00:10:13.560]  甚至他自己在
[00:10:13.560 --> 00:10:15.560]  被審判的過程當中
[00:10:15.560 --> 00:10:18.560]  他能夠將上帝的話語
[00:10:18.560 --> 00:10:22.560]  解釋清楚
[00:10:22.560 --> 00:10:23.560]  怎麼解釋
[00:10:23.560 --> 00:10:24.560]  當解釋清楚
[00:10:24.560 --> 00:10:27.560]  他就需要勇氣
[00:10:27.560 --> 00:10:28.560]  當解釋清楚
[00:10:28.560 --> 00:10:30.560]  在衆人的面前
[00:10:30.560 --> 00:10:32.560]  在官長的面前
[00:10:32.560 --> 00:10:34.560]  他是不是要放膽
[00:10:34.560 --> 00:10:37.560]  膽量要不要放出來
[00:10:37.560 --> 00:10:39.560]  怎麼樣在這樣的一個世界裏面
[00:10:39.560 --> 00:10:42.560]  能夠放膽講上帝的話語
[00:10:42.560 --> 00:10:44.560]  因爲保羅很明白
[00:10:44.560 --> 00:10:48.560]  自己在被審訊的日子近了
[00:10:48.560 --> 00:10:50.560]  所以他就要求弟兄姐妹
[00:10:50.560 --> 00:10:52.560]  爲他禱告
[00:10:52.560 --> 00:10:54.560]  使上帝能夠幫助他
[00:10:54.560 --> 00:10:56.560]  將上帝的話語
[00:10:56.560 --> 00:10:58.560]  能夠解釋清楚
[00:10:58.560 --> 00:10:59.560]  有勇氣
[00:10:59.560 --> 00:11:03.560]  清清楚楚地去表達出來
[00:11:03.560 --> 00:11:05.560]  這是保羅需要弟兄姐妹
[00:11:05.560 --> 00:11:08.560]  爲他禱告的兩件事
[00:11:08.560 --> 00:11:10.560]  接下來我們繼續看
[00:11:10.560 --> 00:11:12.560]  其實當保羅這樣講的時候
[00:11:12.560 --> 00:11:14.560]  其實在另外的一個方面
[00:11:14.560 --> 00:11:16.560]  是什麼呢
[00:11:16.560 --> 00:11:18.560]  保羅叫你們禱告的時候
[00:11:18.560 --> 00:11:20.560]  要警醒
[00:11:20.560 --> 00:11:21.560]  什麼叫警醒
[00:11:21.560 --> 00:11:23.560]  警醒的意思
[00:11:23.560 --> 00:11:28.560]  使我們的身體不要睡着
[00:11:28.560 --> 00:11:30.560]  你知道無論我們坐禮拜也好
[00:11:30.560 --> 00:11:32.560]  或者坐地鐵也好
[00:11:32.560 --> 00:11:33.560]  你經常有沒有看到
[00:11:33.560 --> 00:11:35.560]  一些人在點頭的
[00:11:35.560 --> 00:11:37.560]  牧師最害怕信徒
[00:11:37.560 --> 00:11:38.560]  牧師在上面講到
[00:11:38.560 --> 00:11:40.560]  信徒在下面點頭
[00:11:40.560 --> 00:11:41.560]  好像在講阿們
[00:11:41.560 --> 00:11:44.560]  其實在幹嘛
[00:11:44.560 --> 00:11:45.560]  在睡覺嘛
[00:11:45.560 --> 00:11:46.560]  點頭
[00:11:46.560 --> 00:11:47.560]  所以他一點頭
[00:11:47.560 --> 00:11:49.560]  我們就知道他在講阿們
[00:11:49.560 --> 00:11:50.560]  其實在幹嘛
[00:11:50.560 --> 00:11:52.560]  其實等於睡着了嘛
[00:11:52.560 --> 00:11:53.560]  你明白嗎
[00:11:53.560 --> 00:11:54.560]  不夠警醒
[00:11:54.560 --> 00:11:55.560]  睡着
[00:11:55.560 --> 00:11:57.560]  心靈很靈性
[00:11:57.560 --> 00:12:02.560]  包括身體都比較疲憊
[00:12:02.560 --> 00:12:03.560]  但保羅說
[00:12:03.560 --> 00:12:05.560]  我們禱告的時候要怎麼樣
[00:12:05.560 --> 00:12:07.560]  要警醒
[00:12:07.560 --> 00:12:08.560]  意思就是說
[00:12:08.560 --> 00:12:09.560]  我們禱告的時候
[00:12:09.560 --> 00:12:12.560]  不能夠粗心大意
[00:12:12.560 --> 00:12:15.560]  不能夠心不在焉
[00:12:15.560 --> 00:12:17.560]  不能夠機械化
[00:12:17.560 --> 00:12:20.560]  不能夠沒有生氣
[00:12:20.560 --> 00:12:22.560]  沒有活力
[00:12:22.560 --> 00:12:24.560]  我們繼續接下來看
[00:12:24.560 --> 00:12:25.560]  其實保羅呢
[00:12:25.560 --> 00:12:27.560]  接下來講什麼呢
[00:12:27.560 --> 00:12:29.560]  在第五節
[00:12:29.560 --> 00:12:30.560]  第五節就這樣說
[00:12:30.560 --> 00:12:33.560]  你們要把握時機
[00:12:33.560 --> 00:12:37.560]  用智慧與外人來往
[00:12:37.560 --> 00:12:38.560]  保羅在這裏講的
[00:12:38.560 --> 00:12:40.560]  其中的一件事
[00:12:40.560 --> 00:12:41.560]  我們基督徒
[00:12:41.560 --> 00:12:44.560]  怎麼樣能夠跟外人來往
[00:12:44.560 --> 00:12:47.560]  他講到了幾個重要的原則
[00:12:47.560 --> 00:12:48.560]  第一
[00:12:48.560 --> 00:12:51.560]  要把握機會
[00:12:51.560 --> 00:12:55.560]  和合本翻譯成要愛惜光陰
[00:12:55.560 --> 00:12:57.560]  什麼意思
[00:12:57.560 --> 00:12:59.560]  聖經在羅馬書裏面
[00:12:59.560 --> 00:13:02.560]  十二章十七節也這樣講
[00:13:02.560 --> 00:13:05.560]  衆人以爲美的事
[00:13:05.560 --> 00:13:08.560]  我們要留心去做
[00:13:08.560 --> 00:13:10.560]  留心去做怎麼做
[00:13:10.560 --> 00:13:13.560]  其實當你留心去做的話
[00:13:13.560 --> 00:13:16.560]  機會是不是越來越多
[00:13:16.560 --> 00:13:19.560]  越留心機會是不是越來越多
[00:13:19.560 --> 00:13:21.560]  衆人以爲美的事
[00:13:21.560 --> 00:13:24.560]  我們要留心去做
[00:13:24.560 --> 00:13:26.560]  當我們留心去做
[00:13:26.560 --> 00:13:28.560]  願意去付出的時候
[00:13:28.560 --> 00:13:32.560]  是不是得到別人的尊敬
[00:13:32.560 --> 00:13:33.560]  沒有人做
[00:13:33.560 --> 00:13:34.560]  但是我們願意做
[00:13:34.560 --> 00:13:36.560]  你知道在澳門的話
[00:13:36.560 --> 00:13:37.560]  澳門的宣道會
[00:13:37.560 --> 00:13:38.560]  爲什麼那麼出名
[00:13:38.560 --> 00:13:40.560]  因爲早在二十幾年前
[00:13:40.560 --> 00:13:41.560]  他們開展了一個運動
[00:13:41.560 --> 00:13:43.560]  叫清潔澳門
[00:13:43.560 --> 00:13:44.560]  讓澳門所有的基督徒
[00:13:44.560 --> 00:13:45.560]  他們教會的基督徒
[00:13:45.560 --> 00:13:48.560]  一出門就怎麼樣
[00:13:48.560 --> 00:13:50.560]  清理澳門的垃圾
[00:13:50.560 --> 00:13:52.560]  最後就慢慢成爲一個運動
[00:13:52.560 --> 00:13:54.560]  你明白嗎
[00:13:54.560 --> 00:13:55.560]  衆人以爲美的事
[00:13:55.560 --> 00:13:57.560]  我們要留心去做
[00:13:57.560 --> 00:13:59.560]  因爲當我們去做的時候
[00:13:59.560 --> 00:14:04.560]  我們就會得到別人的尊敬
[00:14:04.560 --> 00:14:06.560]  保羅在這裏也講
[00:14:06.560 --> 00:14:08.560]  他說當我們跟外人接觸的時候
[00:14:08.560 --> 00:14:13.560]  我們也要在凡事上都尊榮這位上帝
[00:14:13.560 --> 00:14:15.560]  你們要愛惜光陰
[00:14:15.560 --> 00:14:16.560]  什麼意思
[00:14:16.560 --> 00:14:17.560]  他的意思是說
[00:14:17.560 --> 00:14:21.560]  你們要把時間給贖回來
[00:14:21.560 --> 00:14:22.560]  因爲對我們來講
[00:14:22.560 --> 00:14:25.560]  時間是重要的
[00:14:25.560 --> 00:14:28.560]  一到每一次十二月
[00:14:28.560 --> 00:14:31.560]  跨入到一月的時候
[00:14:31.560 --> 00:14:33.560]  我有的時候會送不同的掛禮
[00:14:33.560 --> 00:14:35.560]  給我的朋友
[00:14:35.560 --> 00:14:37.560]  給他之前我總會講一句話
[00:14:37.560 --> 00:14:40.560]  好好過日子
[00:14:40.560 --> 00:14:42.560]  你知道什麼意思嗎
[00:14:42.560 --> 00:14:43.560]  給你新的掛禮
[00:14:43.560 --> 00:14:46.560]  2019年我只交代一句話
[00:14:46.560 --> 00:14:48.560]  好好過日子
[00:14:48.560 --> 00:14:49.560]  什麼意思
[00:14:49.560 --> 00:14:50.560]  我的意思就是說
[00:14:50.560 --> 00:14:53.560]  你知道這個時間是寶貴的
[00:14:53.560 --> 00:14:55.560]  如果你知道在詩篇裏面
[00:14:55.560 --> 00:14:58.560]  摩西的禱告是怎麼禱告
[00:14:58.560 --> 00:15:02.560]  叫我們懂得數算自己的日子
[00:15:02.560 --> 00:15:05.560]  叫我們得着智慧的心
[00:15:05.560 --> 00:15:07.560]  我們爲什麼要數日子
[00:15:07.560 --> 00:15:11.560]  就是叫我們珍惜那個日子
[00:15:11.560 --> 00:15:12.560]  意思就是說
[00:15:12.560 --> 00:15:13.560]  讓我們基督徒
[00:15:13.560 --> 00:15:15.560]  在我們的價值觀的當中
[00:15:15.560 --> 00:15:18.560]  我們要愛惜光陰
[00:15:18.560 --> 00:15:20.560]  我們要愛惜時間
[00:15:20.560 --> 00:15:22.560]  抓住各種機會
[00:15:22.560 --> 00:15:24.560]  跟周圍的人接觸
[00:15:24.560 --> 00:15:26.560]  然後把福音怎麼樣
[00:15:26.560 --> 00:15:30.560]  宣講給他們
[00:15:30.560 --> 00:15:32.560]  聖誕節每一年都在過
[00:15:32.560 --> 00:15:34.560]  所以我們都要抓住這個機會
[00:15:34.560 --> 00:15:37.560]  跟我們周圍的人
[00:15:37.560 --> 00:15:40.560]  分享上帝的喜樂
[00:15:40.560 --> 00:15:44.560]  分享上帝給我們的恩典
[00:15:44.560 --> 00:15:45.560]  我們接下來看
[00:15:45.560 --> 00:15:47.560]  其實保羅在這裏講
