
[00:00:00.000 --> 00:00:02.380]  今天早上回來的時候
[00:10:02.600 --> 00:10:06.600]  約翰這裡所講到的懲罰
[00:10:06.600 --> 00:10:11.600]  他是很獨特地講到末日審判的懲罰
[00:10:11.600 --> 00:10:14.600]  大家知道我們現今的日子
[00:10:14.600 --> 00:10:17.600]  是等候一件很重要的事發生
[00:10:17.600 --> 00:10:22.600]  那件事就是耶穌基督有一天會肉身地再回來這個世界
[00:10:22.600 --> 00:10:26.600]  到時候他會進行一個對萬民的審判
[00:10:26.600 --> 00:10:29.600]  他會將義人和惡人分開
[00:10:29.600 --> 00:10:32.600]  義人就是指那些相信了耶穌基督的人
[00:10:32.600 --> 00:10:35.600]  惡人就是指那些一直不肯悔改
[00:10:35.600 --> 00:10:38.600]  不肯相信耶穌基督的人
[00:10:38.600 --> 00:10:41.600]  他們會被冰在火壺裡
[00:10:41.600 --> 00:10:43.600]  在一個懲罰的裡邊
[00:10:44.600 --> 00:10:48.600]  約翰在這一節的經文想告訴他的讀者
[00:10:48.600 --> 00:10:50.600]  你們不用怕
[00:10:50.600 --> 00:10:53.600]  因為你們已經相信了耶穌基督
[00:10:53.600 --> 00:10:56.600]  你不需要再怕這個末日的懲罰
[00:10:56.600 --> 00:11:00.600]  因為基督已經為我們的罪獻上了贖罪制
[00:11:00.600 --> 00:11:03.600]  在他早前四章十節的時候
[00:11:03.600 --> 00:11:06.600]  他已經提過一節這麼重要的經文
[00:11:06.600 --> 00:11:08.600]  我們一起讀這一節
[00:11:08.600 --> 00:11:11.600]  這一節經文我今天會重覆三次
[00:11:11.600 --> 00:11:13.600]  第一次,一二三
[00:11:13.600 --> 00:11:15.600]  不是我們愛神
[00:11:15.600 --> 00:11:17.600]  而是神愛我們
[00:11:17.600 --> 00:11:22.600]  猜他的兒子為我們的罪作了贖罪制
[00:11:22.600 --> 00:11:24.600]  這就是愛
[00:11:24.600 --> 00:11:27.600]  大家留意這裡說
[00:11:27.600 --> 00:11:30.600]  基督已經為我們獻上了贖罪制
[00:11:30.600 --> 00:11:32.600]  所以我們不需要再懼怕
[00:11:32.600 --> 00:11:35.600]  在末日的時候面對的審判
[00:11:35.600 --> 00:11:39.600]  在這裡我又一次要解釋一些
[00:11:39.600 --> 00:11:41.600]  比較神學性的東西
[00:11:41.600 --> 00:11:43.600]  但是又很重要的東西
[00:11:43.600 --> 00:11:45.600]  什麼叫贖罪制呢?
[00:11:45.600 --> 00:11:48.600]  說到贖罪制
[00:11:48.600 --> 00:11:50.600]  我一定要提到神的憤怒
[00:11:50.600 --> 00:11:52.600]  弟兄姊妹
[00:11:52.600 --> 00:11:54.600]  我們的神是聖潔的神
[00:11:54.600 --> 00:11:57.600]  他萬不以有罪的為無罪
[00:11:57.600 --> 00:11:59.600]  當我們犯罪的時候
[00:11:59.600 --> 00:12:01.600]  我們是會惹動神的憤怒
[00:12:01.600 --> 00:12:04.600]  這個我們必須要知道
[00:12:04.600 --> 00:12:08.600]  所以我們必須要做一些事
[00:12:08.600 --> 00:12:10.600]  才可以釋去神的憤怒
[00:12:11.600 --> 00:12:14.600]  在舊約的時候
[00:12:14.600 --> 00:12:18.600]  那些人就會帶著一隻羊或者一隻牛
[00:12:18.600 --> 00:12:21.600]  來殺了他
[00:12:21.600 --> 00:12:22.600]  然後就流血
[00:12:22.600 --> 00:12:25.600]  然後大祭司就會將這些血
[00:12:25.600 --> 00:12:28.600]  彈在會幕的萬寺那裡
[00:12:28.600 --> 00:12:31.600]  聖經就說
[00:12:31.600 --> 00:12:33.600]  神看到這些血
[00:12:33.600 --> 00:12:35.600]  就會釋去憤怒
[00:12:35.600 --> 00:12:37.600]  但是其實這種方法
[00:12:37.600 --> 00:12:42.600]  並不能夠徹底地去赦免一個人的罪
[00:12:42.600 --> 00:12:45.600]  所以唯有神選擇用的方法
[00:12:45.600 --> 00:12:49.600]  就是差遣他的兒子耶穌基督
[00:12:49.600 --> 00:12:51.600]  他就是那個
[00:12:51.600 --> 00:12:55.600]  除去世人罪孽的羔羊
[00:12:55.600 --> 00:12:59.600]  他獻上自己釘在十字架上
[00:12:59.600 --> 00:13:03.600]  才能夠徹底地釋去神的憤怒
[00:13:05.600 --> 00:13:09.600]  如今上帝在天上看我們的時候
[00:13:09.600 --> 00:13:12.600]  其實中間有一個十字架
[00:13:12.600 --> 00:13:14.600]  他看到這個十字架
[00:13:14.600 --> 00:13:18.600]  就是他的愛子已經釘死在十字架上
[00:13:18.600 --> 00:13:20.600]  已經獻上了贖罪祭
[00:13:20.600 --> 00:13:24.600]  已經成為了代罪羔羊的時候
[00:13:24.600 --> 00:13:26.600]  他就會滿足了
[00:13:26.600 --> 00:13:30.600]  這個就是贖罪祭的意思
[00:13:30.600 --> 00:13:32.600]  I am satisfied
[00:13:32.600 --> 00:13:35.600]  上帝看著我們的時候
[00:13:35.600 --> 00:13:37.600]  不是因為我們好
[00:13:37.600 --> 00:13:41.600]  而是因為他中間看到耶穌基督的十字架
[00:13:41.600 --> 00:13:43.600]  他已經承擔了那個罪
[00:13:43.600 --> 00:13:48.600]  所以他說我已經滿足了
[00:13:48.600 --> 00:13:50.600]  釋去了上帝的憤怒
[00:13:50.600 --> 00:13:53.600]  第一姐妹
[00:13:53.600 --> 00:13:56.600]  懼怕和羞恥
[00:13:56.600 --> 00:14:00.600]  是我們每個人犯罪之後的原始反應
[00:14:01.600 --> 00:14:05.600]  我又想把鏡頭放回創世紀第三章
[00:14:05.600 --> 00:14:09.600]  我們始祖亞當犯罪的時候
[00:14:09.600 --> 00:14:11.600]  他吃了禁果
[00:14:11.600 --> 00:14:15.600]  你有沒有發現兩夫婦突然間有一個新發現
[00:14:15.600 --> 00:14:19.600]  他發現原來自己是赤身露體的
[00:14:19.600 --> 00:14:21.600]  其實他們一向都是赤身露體
[00:14:21.600 --> 00:14:24.600]  但是他突然間發現自己是赤身露體
[00:14:24.600 --> 00:14:28.600]  於是他們要用這個無花果樹葉
[00:14:28.600 --> 00:14:31.600]  來遮蓋自己
[00:14:31.600 --> 00:14:34.600]  這種就叫做羞恥
[00:14:34.600 --> 00:14:36.600]  羞恥是什麼意思
[00:14:36.600 --> 00:14:38.600]  羞恥是來自一個人
[00:14:38.600 --> 00:14:43.600]  當他發現自己失去了一些圓滿的東西的時候
[00:14:43.600 --> 00:14:45.600]  他感到遺憾
[00:14:45.600 --> 00:14:47.600]  他覺得羞恥
[00:14:47.600 --> 00:14:49.600]  在亞當夏娃的個案
[00:14:49.600 --> 00:14:53.600]  他失去了的就是和上帝最親密
[00:14:53.600 --> 00:14:55.600]  最透明的關係
[00:14:55.600 --> 00:14:57.600]  所以他有這一份羞恥感
[00:14:57.600 --> 00:15:01.600]  於是他就要用樹葉來遮蓋自己的身軀
[00:15:01.600 --> 00:15:03.600]  而第二個感覺
[00:15:03.600 --> 00:15:07.600]  亞當夏娃發現自己的就是懼怕
[00:15:07.600 --> 00:15:10.600]  她知道自己違背了神的命令
[00:15:10.600 --> 00:15:12.600]  於是她要找地方躲起來
[00:15:12.600 --> 00:15:14.600]  因為她很怕神憤怒
[00:15:14.600 --> 00:15:16.600]  懲罰她
[00:15:16.600 --> 00:15:17.600]  這個就是懼怕
[00:15:17.600 --> 00:15:18.600]  弟姐妹
[00:15:18.600 --> 00:15:20.600]  這個是不是我們的剛警呢
[00:15:20.600 --> 00:15:21.600]  絕對是
[00:15:21.600 --> 00:15:22.600]  我們犯罪之後
[00:15:22.600 --> 00:15:24.600]  我們會感到羞恥
[00:15:24.600 --> 00:15:26.600]  我們會感到懼怕
[00:15:26.600 --> 00:15:29.600]  但是剛才那次經文告訴她
[00:15:29.600 --> 00:15:32.600]  基督所獻上的贖罪祭
[00:15:32.600 --> 00:15:38.600]  已經一次過將這份羞恥、懼怕驅逐出去
[00:15:38.600 --> 00:15:41.600]  我發覺約翰用驅逐這個字
[00:15:41.600 --> 00:15:43.600]  是很生動
[00:15:43.600 --> 00:15:45.600]  踢走了她
[00:15:45.600 --> 00:15:50.600]  只要你當這間屋是我們心的時候
[00:15:50.600 --> 00:15:54.600]  當神的愛佔據了我們生命裡面的時候
[00:15:54.600 --> 00:16:01.600]  這個懼怕不會再在我們心裡面有任何蠟燭之地
[00:16:01.600 --> 00:16:06.600]  在神的無條件主動犧牲的愛裡面
[00:16:06.600 --> 00:16:12.600]  我們所有虧欠神、虧欠人帶來的羞恥、懼怕
[00:16:12.600 --> 00:16:15.600]  藉著基督都可以驅走
[00:16:15.600 --> 00:16:20.600]  神的愛在我們裡面得以圓滿的時候
[00:16:20.600 --> 00:16:27.600]  我們就能夠坦然無懼的來到至聖所去敬拜、去服侍
[00:16:27.600 --> 00:16:30.600]  我又想大家留意第17節的下半節
[00:16:30.600 --> 00:16:33.600]  剛才我沒有讀到
[00:16:33.600 --> 00:16:39.600]  他說「因為基督如何,我們在這世上也如何」
[00:16:39.600 --> 00:16:43.600]  他說到基督在世上的時候
[00:16:43.600 --> 00:16:47.600]  祂正正就是活出一個圓滿的愛的生命
[00:16:47.600 --> 00:16:53.600]  祂和天父之間是一個完全透明、充滿、圓滿的關係
[00:16:53.600 --> 00:16:56.600]  沒有任何懼怕
[00:16:56.600 --> 00:17:00.600]  耶穌基督祂如何顯出那種坦然無懼
[00:17:00.600 --> 00:17:04.600]  我們記得耶穌在面對宗教領袖的迫害
[00:17:04.600 --> 00:17:07.600]  甚至是政治的領袖迫害的時候
[00:17:07.600 --> 00:17:10.600]  祂真的顯出那種坦然無懼
[00:17:10.600 --> 00:17:14.600]  當比拉多去指控祂的時候
[00:17:14.600 --> 00:17:18.600]  祂怎麼說呢?祂說「我的國不屬於這個世界」
[00:17:18.600 --> 00:17:22.600]  「我的國如果屬於這個世界,我的部下就會為我戰鬥」
[00:17:22.600 --> 00:17:25.600]  「我的國不是屬於這個世界」
[00:17:25.600 --> 00:17:29.600]  「我是為此而生,也為此來到世界」
[00:17:29.600 --> 00:17:32.600]  「我為了真理去作見證」
[00:17:32.600 --> 00:17:37.600]  耶穌基督面對這個總督巡撫
[00:17:37.600 --> 00:17:40.600]  祂能夠坦然無懼
[00:17:40.600 --> 00:17:44.600]  因為祂的立足點、祂的生命根源
[00:17:44.600 --> 00:17:46.600]  單單在天父那裡
[00:17:46.600 --> 00:17:49.600]  今天我們同樣作為神的兒女
[00:17:49.600 --> 00:17:52.600]  我們也可以像基督一樣
[00:17:52.600 --> 00:17:56.600]  因為我們的根在神裡面
[00:17:56.600 --> 00:17:58.600]  事實上
[00:17:58.600 --> 00:18:03.600]  基督已經幫我們脫離了任何懲罰的懼怕
[00:18:03.600 --> 00:18:05.600]  但是很多弟兄姊妹
[00:18:05.600 --> 00:18:08.600]  我發現仍然被這件事捆綁著
[00:18:08.600 --> 00:18:12.600]  很影響我們和神和人的關係
[00:18:12.600 --> 00:18:14.600]  可能我們來自我們的成長背景
[00:18:14.600 --> 00:18:16.600]  或者我們人生的際遇
[00:18:16.600 --> 00:18:19.600]  甚至很多撒旦的控訴
[00:18:19.600 --> 00:18:23.600]  我們經常都在這種自責和自我控訴裡
[00:18:23.600 --> 00:18:25.600]  無法挑離
[00:18:25.600 --> 00:18:28.600]  其實除非我們向上望
[00:18:28.600 --> 00:18:29.600]  我們去轉念
[00:18:29.600 --> 00:18:32.600]  我們真真正正明白天父的愛
[00:18:32.600 --> 00:18:34.600]  否則我們真的沒有出路
[00:18:34.600 --> 00:18:39.600]  所以在這裡我很想用浪子裡面的小兒子
[00:18:39.600 --> 00:18:42.600]  來做一個例子
[00:18:42.600 --> 00:18:47.600]  當小兒子用盡父親給他的錢
[00:18:47.600 --> 00:18:51.600]  去到一個很墮落的光景
[00:18:51.600 --> 00:18:54.600]  甚至連豬所吃的豆腐
[00:18:54.600 --> 00:18:56.600]  來衝擊的時候
[00:18:56.600 --> 00:18:59.600]  他有一個醒悟
[00:18:59.600 --> 00:19:00.600]  我想弟兄姊妹
[00:19:00.600 --> 00:19:05.600]  如果你們可以幫我讀路加坊15章的17-21節
[00:19:05.600 --> 00:19:06.600]  在這個powerpoint裡
[00:19:06.600 --> 00:19:08.600]  123
[00:19:08.600 --> 00:19:12.600]  我想大家留意一下
[00:19:12.600 --> 00:19:17.600]  這個小兒子去到一個五窮六絕的光景的時候
[00:19:17.600 --> 00:19:20.600]  他發覺什麼都沒有了
[00:19:20.600 --> 00:19:22.600]  他突然間有一個醒悟
[00:19:22.600 --> 00:19:25.600]  他發現自己有一個很重要的身份
[00:19:25.600 --> 00:19:27.600]  是他一直忘記了
[00:19:27.600 --> 00:19:29.600]  他是他爸爸的兒子
[00:19:29.600 --> 00:19:31.600]  所以你看到這段經文裡面
[00:19:31.600 --> 00:19:33.600]  我特別用紅色
[00:19:33.600 --> 00:19:34.600]  他父親
[00:19:34.600 --> 00:19:35.600]  父親
[00:19:35.600 --> 00:19:37.600]  他你的兒子
[00:19:37.600 --> 00:19:39.600]  他突然間醒悟到
[00:19:39.600 --> 00:19:42.600]  其實我是家裡爸爸的兒子
[00:19:42.600 --> 00:19:46.600]  但是他同時間又有一個很強的內疚感
[00:19:46.600 --> 00:19:49.600]  你看看黃色這些highlight了的字
[00:19:49.600 --> 00:19:53.600]  他心裡面第一次就在裡面
[00:19:53.600 --> 00:19:55.600]  他rehearse一次
[00:19:55.600 --> 00:19:56.600]  父親我得罪了天
[00:19:56.600 --> 00:19:57.600]  又得罪了你
[00:19:57.600 --> 00:20:00.600]  從今以後我不配稱為你的兒子
[00:20:00.600 --> 00:20:02.600]  把我當作一個故宮吧
[00:20:02.600 --> 00:20:04.600]  然後他見到爸爸的時候
[00:20:04.600 --> 00:20:06.600]  就重複這句說話
[00:20:06.600 --> 00:20:08.600]  這句說話裡面充滿什麼呢
[00:20:08.600 --> 00:20:10.600]  一種自責
[00:20:10.600 --> 00:20:12.600]  我不再配稱為你的兒子
[00:20:12.600 --> 00:20:15.600]  不如你當我是你的傭人吧
[00:20:15.600 --> 00:20:17.600]  一種自我審判
[00:20:17.600 --> 00:20:20.600]  一種恐懼和一種羞恥的裡面
[00:20:20.600 --> 00:20:23.600]  但是我們又看看他的爸爸怎樣回應
[00:20:23.600 --> 00:20:27.600]  我弄一頂帽子幫我讀
[00:20:27.600 --> 00:20:35.600]  你發覺這個爸爸的反應是很不中國人的
[00:20:35.600 --> 00:20:36.600]  是不是
