
[00:00:00.000 --> 00:00:04.460]  使徒保羅在《哥林多前書》裏面說過一句這樣的說話
[00:03:24.800 --> 00:03:28.400]  我們就按照詩歌的分段
[00:03:28.400 --> 00:03:30.000]  它很工整的
[00:03:30.000 --> 00:03:32.200]  每六節就一段
[00:03:32.200 --> 00:03:33.700]  分開了四個段落
[00:03:33.700 --> 00:03:37.100]  這樣吧,我們就由我先讀一至六節
[00:03:37.100 --> 00:03:39.200]  請大家讀七至十二節
[00:03:39.200 --> 00:03:41.800]  接著輪流讀,ok?
[00:03:41.800 --> 00:03:43.000]  ok了
[00:03:43.000 --> 00:03:45.000]  那我們開始了,我先讀
[00:03:45.000 --> 00:03:46.100]  第一節
[00:03:46.100 --> 00:03:48.900]  耶和華,你監察了我
[00:03:48.900 --> 00:03:50.100]  你認識我
[00:03:50.100 --> 00:03:52.100]  我坐下,我起來
[00:03:52.100 --> 00:03:53.400]  你都知道
[00:03:53.400 --> 00:03:56.900]  你在遠處就明白我的意念
[00:03:56.900 --> 00:03:58.900]  我行路,我躺臥
[00:03:58.900 --> 00:04:00.300]  你都細察
[00:04:00.300 --> 00:04:01.900]  我的一切行為
[00:04:01.900 --> 00:04:03.700]  你都熟悉
[00:04:03.700 --> 00:04:07.300]  耶和華,我的舌頭還沒有發言
[00:04:07.300 --> 00:04:09.800]  你已經完全知道了
[00:04:09.800 --> 00:04:12.500]  你在我前後圍繞著我
[00:04:12.500 --> 00:04:15.500]  你的手按在我身上
[00:04:15.500 --> 00:04:17.600]  這樣的知識奇妙
[00:04:17.600 --> 00:04:19.500]  是我不能理解的
[00:04:19.500 --> 00:04:22.500]  高超是我不能達到的
[00:04:37.500 --> 00:04:39.500]  我的狀況
[00:04:39.500 --> 00:04:41.600]  和你的狀況
[00:04:41.600 --> 00:04:43.600]  是完全不同的
[00:04:43.600 --> 00:04:45.600]  我的狀況
[00:04:45.600 --> 00:04:47.600]  和你的狀況
[00:04:47.600 --> 00:04:49.600]  是完全不一樣的
[00:04:49.600 --> 00:04:51.600]  我的狀況
[00:04:51.600 --> 00:04:53.600]  和你的狀況
[00:04:53.600 --> 00:04:55.600]  是完全不一樣的
[00:04:55.600 --> 00:04:57.600]  我的狀況
[00:04:57.600 --> 00:04:59.600]  和你的狀況
[00:04:59.600 --> 00:05:01.600]  是完全不一樣的
[00:05:01.600 --> 00:05:03.600]  我的狀況
[00:05:03.600 --> 00:05:05.600]  和你的狀況
[00:05:05.600 --> 00:05:07.600]  是完全不一樣的
[00:05:07.600 --> 00:05:09.600]  我的狀況
[00:05:09.600 --> 00:05:11.600]  和你的狀況
[00:05:11.600 --> 00:05:13.600]  是完全不一樣的
[00:05:13.600 --> 00:05:15.600]  我的狀況
[00:05:15.600 --> 00:05:17.600]  和你的狀況
[00:05:17.600 --> 00:05:19.600]  是完全不一樣的
[00:05:19.600 --> 00:05:21.600]  我的狀況
[00:05:21.600 --> 00:05:23.600]  和你的狀況
[00:05:23.600 --> 00:05:25.600]  是完全不一樣的
[00:05:25.600 --> 00:05:27.600]  我的狀況
[00:05:27.600 --> 00:05:29.600]  和你的狀況
[00:05:29.600 --> 00:05:31.600]  是完全不一樣的
[00:05:31.600 --> 00:05:33.600]  我的狀況
[00:05:33.600 --> 00:05:35.600]  和你的狀況
[00:05:35.600 --> 00:05:37.600]  是完全不一樣的
[00:05:37.600 --> 00:05:39.600]  我的狀況
[00:05:39.600 --> 00:05:41.600]  和你的狀況
[00:05:41.600 --> 00:05:43.600]  是完全不一樣的
[00:05:43.600 --> 00:05:45.600]  我的狀況
[00:05:45.600 --> 00:05:47.600]  和你的狀況
[00:05:47.600 --> 00:05:49.600]  是完全不一樣的
[00:05:49.600 --> 00:05:51.600]  我的狀況
[00:05:51.600 --> 00:05:53.600]  和你的狀況
[00:05:53.600 --> 00:05:55.600]  是完全不一樣的
[00:05:55.600 --> 00:05:57.600]  我的狀況
[00:05:57.600 --> 00:05:59.600]  和你的狀況
[00:05:59.600 --> 00:06:01.600]  是完全不一樣的
[00:06:01.600 --> 00:06:03.600]  我的狀況
[00:06:03.600 --> 00:06:05.600]  和你的狀況
[00:06:05.600 --> 00:06:07.600]  是完全不一樣的
[00:06:07.600 --> 00:06:09.600]  我的狀況
[00:06:09.600 --> 00:06:11.600]  和你的狀況
[00:06:11.600 --> 00:06:13.600]  是完全不一樣的
[00:06:13.600 --> 00:06:15.600]  我的狀況
[00:06:15.600 --> 00:06:17.600]  和你的狀況
[00:06:17.600 --> 00:06:19.600]  是完全不一樣的
[00:06:19.600 --> 00:06:21.600]  我的狀況
[00:06:21.600 --> 00:06:23.600]  和你的狀況
[00:06:23.600 --> 00:06:25.600]  是完全不一樣的
[00:06:25.600 --> 00:06:27.600]  我的狀況
[00:06:27.600 --> 00:06:29.600]  和你的狀況
[00:06:29.600 --> 00:06:31.600]  是完全不一樣的
[00:06:59.600 --> 00:07:01.600]  也帶著一份自我審查
[00:07:01.600 --> 00:07:03.600]  也帶著一份自我審查
[00:07:03.600 --> 00:07:05.600]  第一十八節
[00:07:05.600 --> 00:07:07.600]  他們宣認什麼呢
[00:07:07.600 --> 00:07:09.600]  詩人其實是用一些
[00:07:09.600 --> 00:07:11.600]  詩歌的語言
[00:07:11.600 --> 00:07:13.600]  去描述上帝有
[00:07:13.600 --> 00:07:15.600]  三大屬性
[00:07:15.600 --> 00:07:17.600]  什麼屬性呢?
[00:07:17.600 --> 00:07:19.600]  就是神的性情、神的性格
[00:07:19.600 --> 00:07:21.600]  他是怎樣的一個
[00:07:21.600 --> 00:07:23.600]  上帝等等
[00:07:23.600 --> 00:07:25.600]  他是用一些
[00:07:25.600 --> 00:07:27.600]  神學的宣言
[00:07:27.600 --> 00:07:29.600]  我記得讀神學的時候
[00:07:29.600 --> 00:07:31.600]  說到神的屬性
[00:07:31.600 --> 00:07:33.600]  都是用一些很抽象
[00:07:33.600 --> 00:07:35.600]  很概念
[00:07:35.600 --> 00:07:37.600]  很硬
[00:07:37.600 --> 00:07:39.600]  很客觀
[00:07:39.600 --> 00:07:41.600]  也很精準的字眼
[00:07:41.600 --> 00:07:43.600]  去說神的屬性
[00:07:43.600 --> 00:07:45.600]  大家一會兒會知道是什麼
[00:07:45.600 --> 00:07:47.600]  不過當我們看
[00:07:47.600 --> 00:07:49.600]  這篇詩歌的時候
[00:07:49.600 --> 00:07:51.600]  我們發覺他的寫法很不同
[00:07:51.600 --> 00:07:53.600]  很傳神
[00:07:53.600 --> 00:07:55.600]  裡面你會看到很多
[00:07:55.600 --> 00:07:57.600]  展示給我們看的圖畫
[00:07:57.600 --> 00:07:59.600]  我們會看到很多幅圖畫
[00:07:59.600 --> 00:08:01.600]  而且這些圖畫
[00:08:01.600 --> 00:08:03.600]  裡面不只是一些客觀的描述
[00:08:03.600 --> 00:08:05.600]  這些圖畫裡面
[00:08:05.600 --> 00:08:07.600]  我們看到詩人說
[00:08:07.600 --> 00:08:09.600]  你的同時
[00:08:09.600 --> 00:08:11.600]  也在說有情
[00:08:11.600 --> 00:08:13.600]  在說我們和上帝之間的情
[00:08:13.600 --> 00:08:15.600]  所以當我每一次
[00:08:15.600 --> 00:08:17.600]  去重溫這篇詩歌的時候
[00:08:17.600 --> 00:08:19.600]  我都覺得很感動
[00:08:19.600 --> 00:08:21.600]  因為我們和上帝原來
[00:08:21.600 --> 00:08:23.600]  不只是一個很客觀的
[00:08:23.600 --> 00:08:25.600]  我和他的關係
[00:08:25.600 --> 00:08:27.600]  原來是一個我和你
[00:08:27.600 --> 00:08:29.600]  很親密的關係
[00:08:29.600 --> 00:08:31.600]  一至六節
[00:08:31.600 --> 00:08:33.600]  一至六節是說
[00:08:33.600 --> 00:08:35.600]  上帝的無所不知
[00:08:35.600 --> 00:08:37.600]  無所不知就是一個
[00:08:37.600 --> 00:08:39.600]  神學的語言
[00:08:39.600 --> 00:08:41.600]  在頭四節裡面
[00:08:41.600 --> 00:08:43.600]  詩人就三次用了一個字眼
[00:08:43.600 --> 00:08:45.600]  叫做知道
[00:08:45.600 --> 00:08:47.600]  你說只有兩個
[00:08:47.600 --> 00:08:49.600]  第三個其實
[00:08:49.600 --> 00:08:51.600]  在認識第一節裡面
[00:08:51.600 --> 00:08:53.600]  其實這個也是一個
[00:08:53.600 --> 00:08:55.600]  知道的字
[00:08:55.600 --> 00:08:57.600]  這個字不只是說我知道一些東西
[00:08:57.600 --> 00:08:59.600]  不是說我對一些資料
[00:08:59.600 --> 00:09:01.600]  知道了,好像我讀完書
[00:09:01.600 --> 00:09:03.600]  那種那樣的知道
[00:09:03.600 --> 00:09:05.600]  而是說很透徹的了解
[00:09:05.600 --> 00:09:07.600]  關係非常深刻
[00:09:07.600 --> 00:09:09.600]  這個字
[00:09:09.600 --> 00:09:11.600]  在舊約聖經裡面
[00:09:11.600 --> 00:09:13.600]  甚至是用在男女之間
[00:09:13.600 --> 00:09:15.600]  的性行為上
[00:09:15.600 --> 00:09:17.600]  就是說
[00:09:17.600 --> 00:09:19.600]  人和神之間
[00:09:19.600 --> 00:09:21.600]  其實是毫無隱藏
[00:09:21.600 --> 00:09:23.600]  非常的透徹
[00:09:23.600 --> 00:09:25.600]  是一種很密切的
[00:09:25.600 --> 00:09:27.600]  關係
[00:09:27.600 --> 00:09:29.600]  其實除了知道這個字
[00:09:29.600 --> 00:09:31.600]  之外,你在六節裡面
[00:09:31.600 --> 00:09:33.600]  會看到一些類似意思的字眼
[00:09:33.600 --> 00:09:35.600]  你會看到監察
[00:09:35.600 --> 00:09:37.600]  明白,細察
[00:09:37.600 --> 00:09:39.600]  熟悉等等
[00:09:39.600 --> 00:09:41.600]  這些字眼,都是說
[00:09:41.600 --> 00:09:43.600]  上帝對人那種絕對的
[00:09:43.600 --> 00:09:45.600]  認識,不論那個人
[00:09:45.600 --> 00:09:47.600]  有幾個對比
[00:09:47.600 --> 00:09:49.600]  不論他是坐下
[00:09:49.600 --> 00:09:51.600]  或者是站起來
[00:09:51.600 --> 00:09:53.600]  不論他是在走路
[00:09:53.600 --> 00:09:55.600]  或者是
[00:09:55.600 --> 00:09:57.600]  躺著睡覺
[00:09:57.600 --> 00:09:59.600]  順帶一提,其中一個
[00:09:59.600 --> 00:10:01.600]  的譯本,呂鎮忠牧師的譯本
[00:10:01.600 --> 00:10:03.600]  他不是用
[00:10:03.600 --> 00:10:05.600]  躺臥的
[00:10:05.600 --> 00:10:07.600]  他用的字眼翻譯是
[00:10:07.600 --> 00:10:09.600]  伸懶腰
[00:10:09.600 --> 00:10:11.600]  他不是說睡覺的動作,而是說
[00:10:11.600 --> 00:10:13.600]  睡醒覺裡面第一個的動作
[00:10:13.600 --> 00:10:15.600]  所以
[00:10:15.600 --> 00:10:17.600]  在伸懶腰的時候,上帝與你同在
[00:10:17.600 --> 00:10:19.600]  當你一會兒
[00:10:19.600 --> 00:10:21.600]  睡著,釣魚的時候
[00:10:21.600 --> 00:10:23.600]  上帝都與你同在
[00:10:23.600 --> 00:10:25.600]  上帝對人
[00:10:25.600 --> 00:10:27.600]  是一清二楚,第五節更加說到
[00:10:27.600 --> 00:10:29.600]  你在我前後圍繞著我
[00:10:29.600 --> 00:10:31.600]  你的手按在我身上
[00:10:31.600 --> 00:10:33.600]  不是說
[00:10:33.600 --> 00:10:35.600]  上帝與我們按摩
[00:10:35.600 --> 00:10:37.600]  他是用另一幅圖畫
[00:10:37.600 --> 00:10:39.600]  就是說一個圖像
[00:10:39.600 --> 00:10:41.600]  他是用他的雙手
[00:10:41.600 --> 00:10:43.600]  在搓一些
[00:10:43.600 --> 00:10:45.600]  塗泥
[00:10:45.600 --> 00:10:47.600]  塗像搓塗泥,是否想
[00:10:47.600 --> 00:10:49.600]  弄壞那塊塗泥呢?不是的
[00:10:49.600 --> 00:10:51.600]  上帝這個塗像
[00:10:51.600 --> 00:10:53.600]  去搓塗泥,其實是想
[00:10:53.600 --> 00:10:55.600]  去搓出一個合適的
[00:10:55.600 --> 00:10:57.600]  器皿,這個比喻
[00:10:57.600 --> 00:10:59.600]  就是說上帝很悉心的
[00:10:59.600 --> 00:11:01.600]  很細緻的,很仔細地
[00:11:01.600 --> 00:11:03.600]  去栽培
[00:11:03.600 --> 00:11:05.600]  每一個人的生命
[00:11:05.600 --> 00:11:07.600]  就好像一個圖像一樣
[00:11:07.600 --> 00:11:11.600]  原來這位無所不知的
[00:11:11.600 --> 00:11:13.600]  上帝,他是
[00:11:13.600 --> 00:11:15.600]  照透了人生命裏面的
[00:11:15.600 --> 00:11:17.600]  本質,是巨細無遺
[00:11:17.600 --> 00:11:19.600]  是無一遺漏的
[00:11:19.600 --> 00:11:21.600]  接著去到
[00:11:21.600 --> 00:11:23.600]  第七,第十二節
[00:11:23.600 --> 00:11:25.600]  之前就說到
[00:11:25.600 --> 00:11:27.600]  不論我走到哪裏
[00:11:27.600 --> 00:11:29.600]  去到哪個地方,上帝都不會缺席
[00:11:29.600 --> 00:11:31.600]  上帝都不會
[00:11:31.600 --> 00:11:33.600]  讓人被拒入境
[00:11:33.600 --> 00:11:35.600]  不論我們
[00:11:35.600 --> 00:11:37.600]  坐直升機去到天上
[00:11:37.600 --> 00:11:39.600]  或者我們坐電梯
[00:11:39.600 --> 00:11:41.600]  降落到最黑暗的
[00:11:41.600 --> 00:11:43.600]  陰間的地方
[00:11:43.600 --> 00:11:45.600]  說的是一個垂直的距離
[00:11:45.600 --> 00:11:47.600]  又或者另一個說法
[00:11:47.600 --> 00:11:49.600]  就是不論我們
[00:11:49.600 --> 00:11:51.600]  好像穿掛上
[00:11:51.600 --> 00:11:53.600]  一對翅膀
[00:11:53.600 --> 00:11:55.600]  青神的翅膀,說的是哪一邊
[00:11:55.600 --> 00:11:57.600]  東方
[00:11:57.600 --> 00:11:59.600]  東方,一直去到
[00:11:59.600 --> 00:12:01.600]  海極居住
[00:12:01.600 --> 00:12:03.600]  去到希伯來人的海極
[00:12:03.600 --> 00:12:05.600]  就是西邊
[00:12:05.600 --> 00:12:07.600]  無論是垂直的上天下地
[00:12:07.600 --> 00:12:09.600]  又或者是
[00:12:09.600 --> 00:12:11.600]  由極東去到極西
[00:12:11.600 --> 00:12:13.600]  這個水平的距離
[00:12:13.600 --> 00:12:15.600]  詩人都說
[00:12:15.600 --> 00:12:17.600]  無一個地方是上帝不會在的
[00:12:17.600 --> 00:12:19.600]  接著詩人說
[00:12:19.600 --> 00:12:21.600]  那我去到陰間
[00:12:21.600 --> 00:12:23.600]  陰間那麼黑暗,上帝你不會去吧
[00:12:23.600 --> 00:12:25.600]  不是的
[00:12:25.600 --> 00:12:27.600]  詩人告訴你
[00:12:27.600 --> 00:12:29.600]  上帝在黑暗的裏邊
[00:12:29.600 --> 00:12:31.600]  祂都是光
[00:12:31.600 --> 00:12:33.600]  上帝是光
[00:12:33.600 --> 00:12:35.600]  黑暗的地方
[00:12:35.600 --> 00:12:37.600]  陰間的地方
[00:12:37.600 --> 00:12:39.600]  根本無法攔阻
[00:12:39.600 --> 00:12:41.600]  上帝的臨在
[00:12:41.600 --> 00:12:43.600]  但上帝的臨在
[00:12:43.600 --> 00:12:45.600]  不是像我們今天這樣想
[00:12:45.600 --> 00:12:47.600]  嘩,為何要追著我們
[00:12:47.600 --> 00:12:49.600]  是否追債,是否像債主臨門
[00:12:49.600 --> 00:12:51.600]  臨紅柚要鎖鐵閘
[00:12:51.600 --> 00:12:53.600]  不是
[00:12:53.600 --> 00:12:55.600]  經文告訴你
[00:12:55.600 --> 00:12:57.600]  這位上帝
[00:12:57.600 --> 00:12:59.600]  是要用祂充滿能力的手
[00:12:59.600 --> 00:13:01.600]  去引導
[00:13:01.600 --> 00:13:03.600]  和扶持我們
[00:13:03.600 --> 00:13:05.600]  原來這位
[00:13:05.600 --> 00:13:07.600]  無處不在的上帝
[00:13:07.600 --> 00:13:09.600]  他要擴張
[00:13:09.600 --> 00:13:11.600]  我們生命的疆界
[00:13:11.600 --> 00:13:13.600]  很多時候我們有很多的探索
[00:13:13.600 --> 00:13:15.600]  在思想上的探索
[00:13:15.600 --> 00:13:17.600]  在很多的
[00:13:17.600 --> 00:13:19.600]  不同的領域裏邊
[00:13:19.600 --> 00:13:21.600]  的探索,思考
[00:13:21.600 --> 00:13:23.600]  但在那些歷程裏邊
[00:13:23.600 --> 00:13:25.600]  上帝說,祂都會
[00:13:25.600 --> 00:13:27.600]  賜下,眷顧和保守
[00:13:27.600 --> 00:13:31.600]  你這位上帝
[00:13:31.600 --> 00:13:33.600]  在地域上的無處不在
[00:13:33.600 --> 00:13:35.600]  更加不會受到
[00:13:35.600 --> 00:13:37.600]  時空的限制
[00:13:37.600 --> 00:13:39.600]  在第十三到第十八節裏邊
[00:13:39.600 --> 00:13:41.600]  詩人描述
[00:13:41.600 --> 00:13:43.600]  當我們好像一個懷胎
[00:13:43.600 --> 00:13:45.600]  被造的時候
[00:13:45.600 --> 00:13:47.600]  在那個很奇妙很複雜的
[00:13:47.600 --> 00:13:49.600]  一個生命孕育的過程裏邊
[00:13:49.600 --> 00:13:51.600]  甚至在媽媽那個
[00:13:51.600 --> 00:13:53.600]  很隱密
[00:13:53.600 --> 00:13:55.600]  一個子宮的環境裏頭
[00:13:55.600 --> 00:13:59.600]  神已經親自
[00:13:59.600 --> 00:14:01.600]  將很多的意念
[00:14:01.600 --> 00:14:03.600]  將很多生命的潛質
[00:14:03.600 --> 00:14:05.600]  安放了
[00:14:05.600 --> 00:14:07.600]  在我們的生命裏頭
[00:14:07.600 --> 00:14:09.600]  詩人說
[00:14:09.600 --> 00:14:11.600]  這些是神所給我們的禮物
[00:14:11.600 --> 00:14:13.600]  數量多到
[00:14:13.600 --> 00:14:15.600]  好像海裏邊的沙一樣
[00:14:15.600 --> 00:14:17.600]  不要以為因為
[00:14:17.600 --> 00:14:19.600]  海裏邊的沙太多所以很便宜
[00:14:19.600 --> 00:14:21.600]  詩人說這些是
[00:14:21.600 --> 00:14:23.600]  很珍貴的一些禮物
[00:14:23.600 --> 00:14:25.600]  原來創造天地的主
[00:14:25.600 --> 00:14:27.600]  是願意花心思
[00:14:27.600 --> 00:14:29.600]  在每一位
[00:14:29.600 --> 00:14:31.600]  他手所創
[00:14:31.600 --> 00:14:33.600]  心所愛的人的上邊
[00:14:33.600 --> 00:14:35.600]  將很多
[00:14:35.600 --> 00:14:37.600]  很美妙的意念計劃
[00:14:37.600 --> 00:14:39.600]  放在我們的裏頭
[00:14:39.600 --> 00:14:41.600]  無所不能的上帝
[00:14:41.600 --> 00:14:43.600]  豐富了我們的生命的潛質
[00:14:43.600 --> 00:14:45.600]  給了我們很多
[00:14:45.600 --> 00:14:47.600]  寶貴的禮物
[00:14:47.600 --> 00:14:51.600]  不知道大家有沒有機會
[00:14:51.600 --> 00:14:53.600]  很多時間
[00:14:53.600 --> 00:14:55.600]  用這麼全面的角度
[00:14:55.600 --> 00:14:57.600]  去思想
[00:14:57.600 --> 00:14:59.600]  上帝的屬性
[00:14:59.600 --> 00:15:01.600]  不多吧,我也不多
[00:15:01.600 --> 00:15:03.600]  我們也不容易,太忙了
[00:15:03.600 --> 00:15:05.600]  很多時候我們也是很想
[00:15:05.600 --> 00:15:07.600]  不過又無奈
[00:15:07.600 --> 00:15:09.600]  沒有那麼多時間
[00:15:09.600 --> 00:15:11.600]  倘若我們有這樣的時刻,可能我們去退休
[00:15:11.600 --> 00:15:13.600]  可能我們有些比較優質
[00:15:13.600 --> 00:15:15.600]  長一些時間的安靜
[00:15:15.600 --> 00:15:17.600]  我們可能
[00:15:17.600 --> 00:15:19.600]  也會想到,可能也會有
[00:15:19.600 --> 00:15:21.600]  這樣去,用這樣的方式
[00:15:21.600 --> 00:15:23.600]  去思考我們的上帝
[00:15:23.600 --> 00:15:25.600]  我們也很想
[00:15:25.600 --> 00:15:27.600]  其實我們很經常說
[00:15:27.600 --> 00:15:29.600]  如果我們真的可以留在這種境界
[00:15:29.600 --> 00:15:31.600]  就好了
[00:15:31.600 --> 00:15:33.600]  這種和上帝那種
[00:15:33.600 --> 00:15:35.600]  是一個很溫馨,很親密的
[00:15:35.600 --> 00:15:37.600]  境界在裏邊
[00:15:37.600 --> 00:15:39.600]  但我們要留意
[00:15:39.600 --> 00:15:41.600]  經文不是就這樣停在這裏
[00:15:41.600 --> 00:15:43.600]  就算了,第十八節
[00:15:43.600 --> 00:15:45.600]  我睡醒的時候
[00:15:45.600 --> 00:15:47.600]  仍然與你同在
[00:15:51.600 --> 00:15:53.600]  好像剛才描述的那種
[00:15:53.600 --> 00:15:55.600]  是沉醉在
[00:15:55.600 --> 00:15:57.600]  與主同在的夢裏邊
[00:15:57.600 --> 00:15:59.600]  但當我們
[00:15:59.600 --> 00:16:01.600]  猛然驚醒的時候
[00:16:01.600 --> 00:16:03.600]  原來發覺周圍
[00:16:03.600 --> 00:16:05.600]  現實的環境
[00:16:05.600 --> 00:16:07.600]  仍然是一樣的
[00:16:07.600 --> 00:16:09.600]  那種感覺
[00:16:09.600 --> 00:16:11.600]  可能當我們每一次
[00:16:11.600 --> 00:16:13.600]  去完退休營,嘩!很高峰
[00:16:13.600 --> 00:16:15.600]  然後下到山裏邊,回到家裏
[00:16:15.600 --> 00:16:17.600]  一切照舊
[00:16:19.600 --> 00:16:21.600]  沒有什麼特別的改變
[00:16:21.600 --> 00:16:23.600]  是那種狀況
[00:16:23.600 --> 00:16:27.600]  十九到二十二節
[00:16:27.600 --> 00:16:29.600]  可以說是私人對
[00:16:29.600 --> 00:16:31.600]  他身處的現實環境
[00:16:31.600 --> 00:16:33.600]  的描述
[00:16:33.600 --> 00:16:35.600]  周圍充滿了一些流人血的
[00:16:35.600 --> 00:16:37.600]  罔稱上帝名字的
[00:16:37.600 --> 00:16:39.600]  惡人
[00:16:39.600 --> 00:16:41.600]  滿心的怨恨,求上帝
[00:16:41.600 --> 00:16:43.600]  要消滅,除滅這班
[00:16:43.600 --> 00:16:45.600]  的惡人
[00:16:45.600 --> 00:16:47.600]  罔稱神名字的罪
[00:16:47.600 --> 00:16:49.600]  其實是在說
[00:16:49.600 --> 00:16:51.600]  十誡裏邊的第三誡
[00:16:51.600 --> 00:16:53.600]  不可以罔稱
[00:16:53.600 --> 00:16:55.600]  耶和華,你神的名
[00:16:55.600 --> 00:16:59.600]  罔稱神名字
[00:16:59.600 --> 00:17:01.600]  令人容易陷入假冒為善
[00:17:01.600 --> 00:17:03.600]  戴著面具
[00:17:03.600 --> 00:17:05.600]  做人的試探
[00:17:05.600 --> 00:17:07.600]  因為他們人能夠
[00:17:07.600 --> 00:17:09.600]  很誠實面對自己的
[00:17:09.600 --> 00:17:11.600]  本相
[00:17:11.600 --> 00:17:13.600]  於是就借了上帝的名
[00:17:13.600 --> 00:17:15.600]  來為自己
[00:17:15.600 --> 00:17:17.600]  所做的事合理化
[00:17:17.600 --> 00:17:21.600]  借了上帝的名
[00:17:21.600 --> 00:17:23.600]  令自己站在正確的一方
[00:17:23.600 --> 00:17:27.600]  而流人血的罪
[00:17:27.600 --> 00:17:29.600]  在舊約出現了很多次
[00:17:29.600 --> 00:17:31.600]  差不多二十次
[00:17:31.600 --> 00:17:33.600]  除了直接拿人命,直接殺人之外
[00:17:33.600 --> 00:17:35.600]  聖經還將
[00:17:35.600 --> 00:17:37.600]  流人血的罪和一些
[00:17:37.600 --> 00:17:39.600]  壓迫寄居的
[00:17:39.600 --> 00:17:41.600]  欺負孤兒寡婦
[00:17:41.600 --> 00:17:43.600]  說謊
[00:17:43.600 --> 00:17:45.600]  淫亂
[00:17:45.600 --> 00:17:47.600]  欺詐,強暴等等的罪行
[00:17:47.600 --> 00:17:49.600]  並列起來
[00:17:49.600 --> 00:17:51.600]  大家可以參考
