
[00:00:00.000 --> 00:00:02.960]  大家好 我是鄭牧師
[00:01:13.760 --> 00:01:16.400]  再早一點就什麼節
[00:01:16.400 --> 00:01:18.120]  端午節
[00:01:18.120 --> 00:01:19.560]  有沒有人吃過粽子
[00:01:19.560 --> 00:01:20.720]  早段時間
[00:01:20.720 --> 00:01:23.040]  大家都吃過粽子
[00:01:23.040 --> 00:01:28.880]  通常這個節日都有人發一些笑話出來
[00:01:28.880 --> 00:01:30.280]  其中一個笑話
[00:01:30.280 --> 00:01:32.800]  就是一個外國人吃粽子
[00:01:32.800 --> 00:01:34.720]  有沒有人收過這些
[00:01:34.720 --> 00:01:36.320]  有吧
[00:01:36.320 --> 00:01:37.520]  那個外國人說
[00:01:37.520 --> 00:01:41.120]  你們的料和飯好吃
[00:01:41.120 --> 00:01:42.920]  但是外面的生菜
[00:01:42.920 --> 00:01:44.720]  就很硬
[00:01:44.720 --> 00:01:46.040]  很難招
[00:01:46.040 --> 00:01:47.000]  不過呢
[00:01:47.000 --> 00:01:48.240]  都拿到分的
[00:01:48.240 --> 00:01:48.760]  為什麼呢
[00:01:48.760 --> 00:01:51.560]  因為他隨種附送了
[00:01:51.560 --> 00:01:53.080]  一些牙線
[00:01:53.080 --> 00:01:57.000]  然後他就津津樂道
[00:01:57.000 --> 00:01:58.440]  大家只能笑
[00:01:58.440 --> 00:02:01.440]  看完這個笑話
[00:02:01.440 --> 00:02:02.520]  但讓我想起
[00:02:02.520 --> 00:02:05.440]  其實整個疫情過去了
[00:02:05.440 --> 00:02:08.400]  教會都原來開始
[00:02:08.400 --> 00:02:10.920]  很多誤解在當中
[00:02:10.920 --> 00:02:12.600]  我接觸一些朋友的時候
[00:02:12.600 --> 00:02:13.720]  他都會說
[00:02:13.720 --> 00:02:15.240]  你教會
[00:02:15.240 --> 00:02:16.240]  是怎樣的
[00:02:16.240 --> 00:02:17.280]  他會問我
[00:02:17.280 --> 00:02:20.200]  我們教會重開了
[00:02:20.200 --> 00:02:23.600]  他就說給我一條Zoom連結
[00:02:23.600 --> 00:02:26.880]  教會已經變成Zoom了
[00:02:26.880 --> 00:02:29.800]  我們叫做ZoomPastor
[00:02:29.800 --> 00:02:31.920]  我們每個人都在會點
[00:02:31.920 --> 00:02:34.000]  都變成ZoomPastor了
[00:02:34.000 --> 00:02:37.320]  都轉了質
[00:02:37.320 --> 00:02:40.600]  我覺得我們剛剛回來
[00:02:40.600 --> 00:02:42.840]  重開了幾個禮拜
[00:02:42.840 --> 00:02:47.000]  教會在聖經裡面的教導
[00:02:47.000 --> 00:02:49.800]  我們應該再去重溫一下
[00:02:49.800 --> 00:02:56.120]  但他的教導是很玄妙的
[00:02:56.120 --> 00:02:59.160]  要你告訴別人教會是什麼
[00:02:59.160 --> 00:03:01.120]  你會怎麼說呢
[00:03:01.120 --> 00:03:03.160]  聖經通常跟我們說
[00:03:03.160 --> 00:03:04.440]  有很多的
[00:03:04.440 --> 00:03:06.720]  其中是這三個
[00:03:06.720 --> 00:03:08.640]  這三個當中
[00:03:08.640 --> 00:03:10.080]  如果你真的要跟別人分享
[00:03:10.080 --> 00:03:10.880]  什麼是教會
[00:03:10.880 --> 00:03:11.520]  別人問你
[00:03:11.520 --> 00:03:13.520]  你會用哪個呢
[00:03:13.520 --> 00:03:14.720]  第一個就是
[00:03:14.720 --> 00:03:18.040]  教會是聖靈的居所
[00:03:18.040 --> 00:03:20.280]  《耳福所書》那裡說
[00:03:20.280 --> 00:03:23.080]  聖靈透過信徒的侍奉
[00:03:23.080 --> 00:03:25.960]  藉著所賜給我們的恩賜去建造教會
[00:03:25.960 --> 00:03:28.480]  這是所謂的聖靈居所
[00:03:28.480 --> 00:03:31.240]  另外教會在這裡寫
[00:03:31.240 --> 00:03:33.120]  是基督的身體
[00:03:33.120 --> 00:03:35.560]  耶穌基督就是教會的頭
[00:03:35.560 --> 00:03:39.200]  我們應該一切都以耶穌基督為首
[00:03:39.200 --> 00:03:41.520]  這是其中一個教導
[00:03:41.520 --> 00:03:44.080]  也有一個大家都很熟悉的
[00:03:44.080 --> 00:03:47.160]  教會就是基督的身輔
[00:03:47.160 --> 00:03:51.240]  信徒和基督當中是一個愛的關係
[00:03:51.240 --> 00:03:53.680]  是一個忠誠和偉生的關係
[00:03:53.680 --> 00:03:55.600]  這三個如果你要跟別人分享
[00:03:55.600 --> 00:03:57.600]  你會選擇哪個呢
[00:03:57.600 --> 00:03:59.400]  你選擇吧
[00:03:59.400 --> 00:04:03.360]  我自己通常會選擇第三個
[00:04:03.360 --> 00:04:05.880]  教會要嫁給耶穌基督
[00:04:05.880 --> 00:04:07.880]  這是很浪漫的事
[00:04:07.880 --> 00:04:10.760]  教會是很浪漫的
[00:04:10.760 --> 00:04:15.600]  這句在《耳福所書》的五章二十二節
[00:04:15.600 --> 00:04:16.920]  二十五到二十七節
[00:04:16.920 --> 00:04:18.600]  其實他怎麼說呢
[00:04:18.600 --> 00:04:20.360]  如果你看看經文
[00:04:20.360 --> 00:04:22.120]  他也是這麼說
[00:04:22.120 --> 00:04:23.720]  他說
[00:04:23.720 --> 00:04:25.440]  基督愛教會
[00:04:25.440 --> 00:04:27.240]  為教會捨己
[00:04:27.240 --> 00:04:30.520]  要用水藉著渡把教會洗淨
[00:04:30.520 --> 00:04:31.880]  成為聖潔
[00:04:31.880 --> 00:04:33.480]  可以獻給自己
[00:04:33.480 --> 00:04:35.960]  作個榮耀的教會
[00:04:35.960 --> 00:04:37.600]  毫無煎烏
[00:04:37.600 --> 00:04:39.720]  咒文等類的病
[00:04:39.720 --> 00:04:43.280]  乃是聖潔沒有瑕疵的
[00:04:43.280 --> 00:04:47.840]  這句話整個我想你留意的是
[00:04:47.840 --> 00:04:50.040]  他怎麼形容教會
[00:04:50.040 --> 00:04:53.320]  他說榮耀的教會
[00:04:53.320 --> 00:04:56.320]  他說是榮耀的教會
[00:04:56.320 --> 00:04:59.720]  什麼是一個榮耀的教會呢對你來說
[00:04:59.720 --> 00:05:03.600]  一個榮耀的教會的時候你會想起什麼呢
[00:05:03.600 --> 00:05:06.360]  會不會想起一些很漂亮的教會
[00:05:06.360 --> 00:05:09.720]  當然很多都變成文化遺產了
[00:05:09.720 --> 00:05:13.360]  兩年前我們去了台灣做短訓
[00:05:13.360 --> 00:05:16.160]  台灣有很多很多教會
[00:05:16.160 --> 00:05:18.560]  其中一個教會叫做
[00:05:18.560 --> 00:05:21.040]  台北榮耀教會
[00:05:21.040 --> 00:05:23.080]  有沒有人去過
[00:05:23.080 --> 00:05:24.400]  沒有吧
[00:05:24.400 --> 00:05:27.720]  另外有一個教會叫做
[00:05:27.720 --> 00:05:29.600]  三重榮耀教會
[00:05:29.600 --> 00:05:31.040]  我又找到一個
[00:05:31.040 --> 00:05:34.480]  我就想這麼厲害的榮耀也有三重
[00:05:34.480 --> 00:05:37.040]  三重天我聽說過
[00:05:37.040 --> 00:05:39.560]  但是你榮耀也有三重的嗎
[00:05:39.560 --> 00:05:41.040]  原來我再查一下
[00:05:41.040 --> 00:05:47.040]  它是新北市的三重區榮耀教會
[00:05:47.040 --> 00:05:51.560]  其實你也知道不是因為名字
[00:05:51.560 --> 00:05:54.840]  有個榮耀的字就是一個榮耀教會
[00:05:54.840 --> 00:05:56.680]  如果是的話我們匯點很容易
[00:05:56.680 --> 00:05:59.680]  我們叫匯點榮耀教會就可以了
[00:05:59.680 --> 00:06:01.760]  不是因為名字大家就明白了
[00:06:01.760 --> 00:06:05.400]  一定知道的
[00:06:05.400 --> 00:06:07.920]  到底什麼是一個榮耀教會呢
[00:06:07.920 --> 00:06:09.640]  在《新約聖經》裏面
[00:06:09.640 --> 00:06:14.120]  保羅就跟一個教會說了一句話
[00:06:14.120 --> 00:06:16.840]  這句話就告訴這個教會
[00:06:16.840 --> 00:06:19.680]  你是我們的榮耀
[00:06:19.680 --> 00:06:21.960]  在這裏這樣說
[00:06:21.960 --> 00:06:23.560]  這個教會就是貼薩萊加教會
[00:06:23.560 --> 00:06:25.320]  我們一直在說
[00:06:25.320 --> 00:06:27.560]  或者這句話我們一起讀
[00:06:27.560 --> 00:06:30.640]  我們把握這個機會一起讀整個華語
[00:06:30.640 --> 00:06:33.800]  在貼薩萊加的前書2章19到20節
[00:06:33.800 --> 00:06:34.800]  我們一起讀
[00:06:34.800 --> 00:06:36.160]  1 2 3
[00:06:36.160 --> 00:06:38.800]  我們主耶穌在來的時候
[00:06:38.800 --> 00:06:42.320]  我們在他面前的盼望喜樂
[00:06:42.320 --> 00:06:45.640]  或所誇耀的冠冕是什麼呢
[00:06:45.640 --> 00:06:47.360]  不就是你們嗎
[00:06:47.360 --> 00:06:48.480]  是的
[00:06:48.480 --> 00:06:50.680]  你們就是我們的榮耀
[00:06:50.680 --> 00:06:53.240]  我們的喜樂
[00:06:53.240 --> 00:06:56.720]  你們就是我們的榮耀
[00:06:56.720 --> 00:06:59.200]  我們的喜樂
[00:06:59.200 --> 00:07:03.040]  這句話是一句可圈可點的說話
[00:07:03.040 --> 00:07:04.800]  當保羅說這句話的時候
[00:07:04.800 --> 00:07:09.880]  你想不想到他為什麼會說這句話呢
[00:07:09.880 --> 00:07:11.200]  大家都知道
[00:07:11.200 --> 00:07:14.600]  貼薩萊加教會是保羅成立的
[00:07:14.600 --> 00:07:16.400]  但是這個教會成立之後
[00:07:16.400 --> 00:07:19.320]  有沒有問題呢
[00:07:19.320 --> 00:07:20.400]  有啊 有問題
[00:07:20.400 --> 00:07:22.400]  這個也是一個好教會
[00:07:22.400 --> 00:07:24.840]  但是問題也不少
[00:07:24.840 --> 00:07:26.160]  一個有問題的教會
[00:07:26.160 --> 00:07:28.880]  為什麼保羅都會說你是我們的榮耀
[00:07:28.880 --> 00:07:31.080]  我們的喜樂呢
[00:07:31.080 --> 00:07:33.600]  有沒有想過呢
[00:07:33.600 --> 00:07:37.680]  會點教會不知道你會不會都引以為榮呢
[00:07:37.680 --> 00:07:40.360]  有一天你真的可能離開這一區
[00:07:40.360 --> 00:07:41.840]  你去到別的地方
[00:07:41.840 --> 00:07:44.040]  你會不會想起會點教會的時候
[00:07:44.040 --> 00:07:46.240]  這個是一個榮耀教會呢
[00:07:46.240 --> 00:07:48.280]  我們很多學生都回到香港了
[00:07:48.280 --> 00:07:51.440]  諸如此類
[00:07:51.440 --> 00:07:53.440]  但是如果這個教會你離開了之後
[00:07:53.440 --> 00:07:58.360]  突然間聽到這個教會的牧師出了事
[00:07:58.360 --> 00:08:04.160]  就是牧師出軌
[00:08:04.160 --> 00:08:06.480]  不說你了
[00:08:06.480 --> 00:08:09.800]  你聽到牧師有很多問題
[00:08:09.800 --> 00:08:12.680]  這個教會的人又不和
[00:08:12.680 --> 00:08:14.560]  你如果離開了之後
[00:08:14.560 --> 00:08:18.200]  你會不會覺得這個教會都會引以為榮呢
[00:08:18.200 --> 00:08:19.840]  你也不會
[00:08:19.840 --> 00:08:20.880]  一個有問題的教會
[00:08:20.880 --> 00:08:29.520]  為什麼保羅會覺得它是一個榮耀的教會呢
[00:08:29.520 --> 00:08:31.560]  在這節聖經之前
[00:08:31.560 --> 00:08:33.560]  保羅都說了一段說話
[00:08:33.560 --> 00:08:36.400]  在這段說話我們可能都找到
[00:08:36.400 --> 00:08:38.240]  為什麼他都會說這句話
[00:08:38.240 --> 00:08:41.640]  即使貼在內加教會是有什麼問題
[00:08:41.640 --> 00:08:42.760]  這句話他說
[00:08:42.760 --> 00:08:43.960]  弟兄們
[00:08:43.960 --> 00:08:49.840]  你們好像猶太地在基督耶穌女神的宗教會一樣
[00:08:49.840 --> 00:08:53.680]  他們怎樣遭受猶太人的迫害
[00:08:53.680 --> 00:08:58.000]  你們也照樣遭受同族人的迫害
[00:08:58.000 --> 00:09:02.280]  這些猶太人殺了主耶穌的和眾先知
[00:09:02.280 --> 00:09:04.480]  又把我們趕出去
[00:09:04.480 --> 00:09:08.080]  這是在貼索內加的二章十三到十五節
[00:09:08.080 --> 00:09:10.440]  幾節之前說的
[00:09:10.440 --> 00:09:13.760]  原來保羅說貼索內加是一個榮耀的教會
[00:09:13.760 --> 00:09:16.080]  不是因為這個教會有很多事工
[00:09:16.080 --> 00:09:19.160]  做了很多人崇拜
[00:09:19.160 --> 00:09:21.600]  而他在這裡說的是
[00:09:21.600 --> 00:09:26.600]  他們為了主的緣故遭受同族人的迫害
[00:09:26.600 --> 00:09:30.400]  他們甘願去接受這件事情
[00:09:30.400 --> 00:09:34.080]  他甚至說到從前在舊約沒有教會的時候
[00:09:34.080 --> 00:09:38.360]  猶太人就一直迫不及待神的先知
[00:09:38.360 --> 00:09:39.400]  到了新約
[00:09:39.400 --> 00:09:43.040]  當教會要承擔先知的角色的時候
[00:09:43.040 --> 00:09:46.520]  猶太教又去迫害教會
[00:09:46.520 --> 00:09:50.480]  由舊約到新約一直迫害教會
[00:09:50.480 --> 00:09:57.080]  為什麼當時猶太教要迫害當時的基督徒呢
[00:09:57.080 --> 00:10:00.400]  有幾個原因
[00:10:00.400 --> 00:10:02.520]  第一個原因就是
[00:10:02.520 --> 00:10:05.840]  猶太的領袖認為耶穌基督其實是一個假先知
[00:10:05.840 --> 00:10:08.240]  他不想這些教導傳出去
[00:10:08.240 --> 00:10:10.920]  他篤信耶穌是假先知
[00:10:10.920 --> 00:10:14.680]  另外就是他覺得自己有一個特殊身份的地位
[00:10:14.680 --> 00:10:16.680]  猶太人是選民
[00:10:16.680 --> 00:10:22.880]  他拒絕外邦人成為這個教會的一份子
[00:10:22.880 --> 00:10:24.960]  甚至如果是的話又要去割帝
[00:10:24.960 --> 00:10:28.160]  又有很多信用卡的東西要去遵守等等
[00:10:28.160 --> 00:10:31.680]  第三個原因就是當時
[00:10:31.680 --> 00:10:34.760]  雖然羅馬政府和猶太教
[00:10:34.760 --> 00:10:37.080]  視它為一個合法的宗教
[00:10:37.080 --> 00:10:39.560]  但其實他們的關係都很緊張
[00:10:39.560 --> 00:10:46.320]  而基督教當時是猶太教的一個支流
[00:10:46.320 --> 00:10:47.600]  他又不想
[00:10:47.600 --> 00:10:49.920]  他覺得會拖它後腿
[00:10:49.920 --> 00:10:52.840]  跟政府更加緊張
[00:10:52.840 --> 00:10:55.680]  動搖它這個政治地位等等
[00:10:55.680 --> 00:10:58.800]  所以一連串的原因考量
[00:10:58.800 --> 00:11:01.320]  他們是要迫害當時的基督徒
[00:11:01.320 --> 00:11:02.800]  迫害
[00:11:02.800 --> 00:11:08.600]  猶太教要迫害那些猶太人的基督徒
[00:11:08.600 --> 00:11:11.480]  所以是說到同族
[00:11:11.480 --> 00:11:16.600]  我不知道有沒有試過被同類人同族人去逼迫過
[00:11:16.600 --> 00:11:19.800]  這個一定不好受
[00:11:19.800 --> 00:11:22.200]  我認識一個姐妹
[00:11:22.200 --> 00:11:24.600]  她要離開教會
[00:11:24.600 --> 00:11:27.240]  我問她為什麼
[00:11:27.240 --> 00:11:29.120]  我們牧師當然會問
[00:11:29.120 --> 00:11:30.520]  如果有一天你說要離開教會
[00:11:30.520 --> 00:11:32.200]  我都會問你為什麼
[00:11:32.200 --> 00:11:34.960]  我不會說OK BYE BYE
[00:11:34.960 --> 00:11:39.680]  她說很慘很辛苦在教會
[00:11:39.680 --> 00:11:40.720]  我說有什麼那麼辛苦
[00:11:40.720 --> 00:11:42.720]  她說教會迫迫她
[00:11:42.720 --> 00:11:44.520]  我說教會迫迫你
[00:11:44.520 --> 00:11:46.160]  怎樣迫迫你
[00:11:46.160 --> 00:11:48.640]  教會歷史是被迫迫的
[00:11:48.640 --> 00:11:52.560]  我真的很少聽過教會迫迫弟兄姊妹
[00:11:52.560 --> 00:11:53.920]  她說教會迫迫她
[00:11:53.920 --> 00:11:57.200]  因為那些小組的弟兄姊妹經常不同意她
[00:11:57.200 --> 00:11:58.560]  杯葛她
[00:11:58.560 --> 00:12:01.200]  排斥她等等
[00:12:01.200 --> 00:12:05.280]  她說那個小組還有很多姊妹在當中
[00:12:05.280 --> 00:12:06.480]  她是姊妹
[00:12:06.480 --> 00:12:09.920]  她說女人為什麼要難為女人
[00:12:09.920 --> 00:12:12.720]  她說為什麼教會要這樣
[00:12:12.720 --> 00:12:15.120]  總之說了一大輪
[00:12:15.120 --> 00:12:17.040]  我為她禱告
[00:12:17.040 --> 00:12:20.000]  但我都很坦白跟她說
[00:12:20.000 --> 00:12:22.800]  其實我真的不是很體會到你
[00:12:22.800 --> 00:12:25.600]  當然一我不是女人
[00:12:25.600 --> 00:12:34.320]  但我真的體會不到她受迫迫那種感受
[00:12:34.320 --> 00:12:36.640]  她的感受是真實的
[00:12:36.640 --> 00:12:39.040]  但我體會不到
[00:12:39.040 --> 00:12:41.520]  但剛才聖經都可以看到
[00:12:41.520 --> 00:12:45.280]  保羅他真的體會到當時
[00:12:45.280 --> 00:12:49.600]  貼薩羅尼加教會的信徒被迫迫的心情
[00:12:49.600 --> 00:12:50.960]  因為他自己其實
[00:12:50.960 --> 00:12:53.920]  如果你記得他都是被
[00:12:53.920 --> 00:12:56.960]  猶太人 即他以前是猶太教的
[00:12:56.960 --> 00:13:00.960]  但他也是被迫迫過的一個基督徒
[00:13:00.960 --> 00:13:05.840]  在教會的歷史上
[00:13:05.840 --> 00:13:08.000]  其實有沒有迫迫呢
[00:13:08.000 --> 00:13:10.560]  有很多的
[00:13:10.560 --> 00:13:12.240]  今天我們有沒有被迫迫呢
[00:13:12.240 --> 00:13:14.480]  今天我們都有
[00:13:14.480 --> 00:13:17.120]  當然有人都跟我說
[00:13:17.120 --> 00:13:20.400]  戴口罩現在就是最大迫迫
[00:13:20.400 --> 00:13:26.080]  沒辦法 遲些可以解封之後就沒那麼大迫迫了
[00:13:26.080 --> 00:13:28.000]  但其實過去教會歷史
[00:13:28.000 --> 00:13:32.480]  有很多信仰的迫迫是跟生命有關的
[00:13:32.480 --> 00:13:34.320]  你說我戴口罩都是跟生命有關
[00:13:34.320 --> 00:13:36.000]  我都窒息了
[00:13:36.000 --> 00:13:39.120]  那時候真是信仰就是生命
[00:13:39.120 --> 00:13:41.440]  那時候不是說玩的
[00:13:41.440 --> 00:13:44.560]  過去那麼多的迫迫裏面
[00:13:44.560 --> 00:13:46.880]  也有很多同族人
[00:13:46.880 --> 00:13:49.360]  即殺了自己族的基督徒
[00:13:49.360 --> 00:13:51.920]  我曾經有個同事他是英國人
[00:13:51.920 --> 00:13:56.000]  他跟我說他知道我是基督徒
[00:13:56.000 --> 00:13:58.000]  他說你知不知道
[00:13:58.000 --> 00:14:01.680]  很多英國的基督徒被英國人殺死了
[00:14:01.680 --> 00:14:03.760]  你們有沒有聽過
[00:14:03.760 --> 00:14:05.600]  在歐洲我們
[00:14:05.600 --> 00:14:08.800]  猶太人被德國人屠殺
[00:14:08.800 --> 00:14:10.160]  我們都知道
[00:14:10.160 --> 00:14:11.440]  這個一定聽過
[00:14:11.440 --> 00:14:12.880]  都不是同族
[00:14:12.880 --> 00:14:16.000]  他說英國的基督徒很多被英國人屠殺了
[00:14:16.000 --> 00:14:18.320]  他問我知不知道
[00:14:18.320 --> 00:14:22.560]  我知道一點不知道一點
[00:14:22.560 --> 00:14:24.080]  那我都想問一下你
[00:14:24.080 --> 00:14:29.120]  你知不知道英國的國教是甚麼
[00:14:29.120 --> 00:14:30.880]  有沒有人知道
[00:14:30.880 --> 00:14:32.320]  我給你兩個選擇
[00:14:32.320 --> 00:14:36.720]  一是天主教一是基督教
[00:14:36.720 --> 00:14:41.120]  其實他兩個都試過
[00:14:41.120 --> 00:14:44.240]  他又試過天主教又試過基督教
[00:14:44.240 --> 00:14:46.080]  那為甚麼會這樣呢
[00:14:46.080 --> 00:14:48.960]  其實最簡單就是當時歐洲是甚麼
[00:14:48.960 --> 00:14:50.560]  宗教改革
[00:14:50.560 --> 00:14:53.680]  因為宗教改革就變了基督教
[00:14:53.680 --> 00:14:56.800]  但是英國的宗教改革
[00:14:56.800 --> 00:15:01.440]  跟在德國的宗教改革是不同的
[00:15:01.440 --> 00:15:04.640]  德國的宗教改革是馬丁路德
[00:15:04.640 --> 00:15:06.400]  他為了信仰的真理
[00:15:06.400 --> 00:15:12.480]  他去跟天主教拍板
[00:15:12.480 --> 00:15:16.720]  但是英國的宗教改革就不是這樣的
[00:15:16.720 --> 00:15:24.480]  英國的宗教改革是因為一場所謂婚姻的鬧劇
[00:15:24.480 --> 00:15:26.240]  甚麼叫婚姻鬧劇呢
[00:15:26.240 --> 00:15:28.960]  其實就是當時在十六世紀
[00:15:28.960 --> 00:15:31.200]  十六世紀的宗教改革
[00:15:31.200 --> 00:15:36.320]  在英國有個皇帝叫做亨利八世
[00:15:36.320 --> 00:15:39.600]  他當時想離婚
[00:15:39.600 --> 00:15:42.560]  當時他還是天主教的國家
[00:15:42.560 --> 00:15:48.160]  他一定要跟羅馬教廷的教宗舒基
[00:15:48.160 --> 00:15:51.760]  跟他說我要離婚
[00:15:51.760 --> 00:15:53.520]  要申請的
[00:15:53.520 --> 00:15:56.640]  但是當時的教皇拒絕他
[00:15:56.640 --> 00:16:00.080]  他問過很多次問過好幾次
[00:16:00.080 --> 00:16:01.680]  每一兩年都問一次
[00:16:01.680 --> 00:16:03.840]  他都繼續拒絕他
[00:16:03.840 --> 00:16:08.560]  去到這個地步亨利八世很生氣
[00:16:08.560 --> 00:16:10.560]  他一怒之下說好啊
[00:16:10.560 --> 00:16:14.480]  既然現在宗教改革搞得這麼厲害
[00:16:14.480 --> 00:16:17.600]  我現在都離開教皇了
[00:16:17.600 --> 00:16:19.600]  我離開羅馬天主教了
[00:16:19.600 --> 00:16:22.400]  我現在改造成為新教徒
[00:16:22.400 --> 00:16:24.400]  推廣基督教
[00:16:24.400 --> 00:16:25.600]  你猜不到我了
[00:16:25.600 --> 00:16:27.520]  他可以離婚
[00:16:27.520 --> 00:16:31.520]  所以英國的宗教改革的原因導火線
[00:16:31.520 --> 00:16:34.080]  其實是這樣開始的
[00:16:34.080 --> 00:16:40.160]  但是說到屠殺這些推廣基督教在英國
[00:16:40.160 --> 00:16:44.560]  屠殺這一班新教徒基督徒是誰呢
[00:16:44.560 --> 00:16:48.080]  其實就是他的女兒
[00:16:48.080 --> 00:16:49.680]  他的女兒叫什麼名字呢
[00:16:49.680 --> 00:16:53.760]  他的女兒叫做Bloody Mary
[00:16:53.760 --> 00:16:55.760]  就是那個血腥瑪麗
[00:16:55.760 --> 00:16:58.560]  就是最血腥的那個
[00:16:58.560 --> 00:17:00.560]  不知道你認不認識這個人
[00:17:00.560 --> 00:17:02.560]  Queen Bloody Mary
[00:17:02.560 --> 00:17:05.920]  他為什麼會殺了那些基督徒呢
[00:17:05.920 --> 00:17:09.440]  整件事是長話短說
[00:17:09.440 --> 00:17:14.560]  當時他爸爸那個亨利八世要離婚的就是他媽媽
[00:17:14.560 --> 00:17:16.720]  為什麼要和他媽媽離婚呢
[00:17:16.720 --> 00:17:19.040]  因為他媽媽生不了兒子
[00:17:19.040 --> 00:17:20.240]  就是生不了男生
[00:17:20.240 --> 00:17:21.520]  就生了他
[00:17:21.520 --> 00:17:22.560]  就是一個女生
[00:17:22.560 --> 00:17:28.640]  他們要繼承繼續下去
[00:17:28.640 --> 00:17:30.000]  所以他就要和他離婚
[00:17:30.000 --> 00:17:33.680]  去找另一個老婆生一個男生
[00:17:33.680 --> 00:17:35.680]  其實就是這個原因
[00:17:35.680 --> 00:17:41.200]  當然這個Mary當時是一個公主
[00:17:41.200 --> 00:17:43.840]  但是搖身一變就變了一個私生女
[00:17:43.840 --> 00:17:49.760]  又成為被他爸爸放逐了兩母女
[00:17:49.760 --> 00:17:51.760]  整件事很慘
[00:17:51.760 --> 00:17:53.280]  長話短說
[00:17:53.280 --> 00:17:56.480]  他後來又卑躬屈膝
[00:17:56.480 --> 00:17:59.120]  他媽媽死了之後又回到宮廷
[00:17:59.120 --> 00:18:00.720]  接著又有很多宮廷戰
[00:18:00.720 --> 00:18:01.520]  宮廷鬥
[00:18:01.520 --> 00:18:03.520]  你看看歷史
[00:18:03.520 --> 00:18:08.240]  最後他爸爸也後來生了一個叫愛德華
[00:18:08.240 --> 00:18:10.000]  很小的
[00:18:10.000 --> 00:18:11.440]  但是他也死了
[00:18:11.440 --> 00:18:14.480]  他就變成了第一繼承人
[00:18:14.480 --> 00:18:17.440]  所以他後來就做了皇后
[00:18:17.440 --> 00:18:19.440]  我講這個很短
[00:18:19.440 --> 00:18:22.000]  重點就是說他做了皇后之後
[00:18:22.000 --> 00:18:25.280]  他其實本身也是一個虔誠的天主教徒
[00:18:25.280 --> 00:18:27.680]  他想復辟這個天主教
[00:18:27.680 --> 00:18:31.760]  他整個過程當中屠殺了很多的基督徒
[00:18:31.760 --> 00:18:36.000]  所以為什麼歷史上這杯酒叫做Bloody Mary
[00:18:36.000 --> 00:18:38.800]  就是因為他殺了很多基督徒
[00:18:38.800 --> 00:18:42.320]  他最厲害的是用火營不停地燒
[00:18:42.320 --> 00:18:44.320]  燒基督徒燒教會
[00:18:44.320 --> 00:18:46.640]  不停地燒
[00:18:46.640 --> 00:18:52.400]  歷史上這個Queen Bloody Mary
[00:18:52.400 --> 00:18:54.400]  就是這樣屠殺了基督徒
[00:18:54.400 --> 00:18:57.920]  當時很多教會犧牲了
[00:18:57.920 --> 00:19:01.520]  為了堅守他們的信仰
[00:19:01.520 --> 00:19:03.520]  都被燒了
[00:19:03.520 --> 00:19:05.680]  他也不承認耶穌基督是他的主
