
[00:00:00.000 --> 00:00:01.900]  今天我們在第三堂的時候
[00:03:20.740 --> 00:03:22.260]  所以當他們很熱心
[00:03:22.260 --> 00:03:23.340]  又好像很愛主
[00:03:23.340 --> 00:03:24.500]  就會讓他們說
[00:03:24.500 --> 00:03:26.980]  不然你來幫忙侍奉過一段時間
[00:03:26.980 --> 00:03:29.020]  那他們就開始教聖經
[00:03:29.020 --> 00:03:30.300]  教着教着他們就來了
[00:03:30.300 --> 00:03:31.140]  就說你知道嗎
[00:03:31.140 --> 00:03:32.860]  你們的聖經其實不完全
[00:03:32.860 --> 00:03:34.340]  還有另外的你們需要知道
[00:03:34.340 --> 00:03:36.060]  其實基督是女的
[00:03:36.060 --> 00:03:37.540]  就亂教一些東西
[00:03:37.540 --> 00:03:39.980]  所以基本上他們就要教導
[00:03:39.980 --> 00:03:40.940]  所有弟兄姐妹說
[00:03:40.940 --> 00:03:44.260]  如果任何一個聖經的老師
[00:03:44.260 --> 00:03:45.580]  他教你們聖經
[00:03:45.580 --> 00:03:47.340]  無論他怎麼表現
[00:03:47.340 --> 00:03:50.820]  他只要一開口說女基督這個字
[00:03:50.820 --> 00:03:54.420]  你就可以一棍把他打暈
[00:03:54.420 --> 00:03:55.660]  然後就開始拍照
[00:03:55.660 --> 00:03:56.820]  然後就把他的照片
[00:03:56.820 --> 00:03:58.620]  發給小組的每一個組員
[00:03:58.620 --> 00:04:00.180]  說認出這個人
[00:04:00.180 --> 00:04:01.540]  他是東方散電
[00:04:01.540 --> 00:04:02.620]  由他來你的小組
[00:04:02.620 --> 00:04:04.700]  不要讓他進來
[00:04:04.700 --> 00:04:06.420]  還發給其他你認識的牧師
[00:04:06.420 --> 00:04:08.060]  就告訴他
[00:04:08.060 --> 00:04:09.500]  當然約翰醫書沒有教我們
[00:04:09.500 --> 00:04:11.740]  說一棒打他把他打暈
[00:04:11.740 --> 00:04:13.980]  這只是中國大陸的一些家庭教會
[00:04:13.980 --> 00:04:16.700]  爲了保護自己的羊羣
[00:04:16.700 --> 00:04:17.940]  想出來的辦法
[00:04:17.940 --> 00:04:20.220]  不過約翰面對的是同樣的問題
[00:04:20.220 --> 00:04:22.420]  就是在教會里面有一羣人
[00:04:22.420 --> 00:04:24.100]  他不是真的基督徒
[00:04:24.100 --> 00:04:25.740]  他也不是來學習真理
[00:04:25.740 --> 00:04:27.940]  他來鬧事
[00:04:27.940 --> 00:04:30.220]  所以因爲有這羣人在
[00:04:30.220 --> 00:04:32.100]  約翰需要回答一個問題就是
[00:04:32.100 --> 00:04:34.180]  你們怎麼分辨
[00:04:34.180 --> 00:04:36.340]  誰是真的誰是假的
[00:04:36.340 --> 00:04:37.780]  你怎麼分辨
[00:04:37.780 --> 00:04:39.980]  第二個問題爲什麼我們需要分辨
[00:04:39.980 --> 00:04:43.020]  是因爲就算沒有這羣假的
[00:04:43.020 --> 00:04:45.060]  那羣本身是真的基督徒
[00:04:45.060 --> 00:04:48.180]  他們也非常關心一個問題就是
[00:04:48.180 --> 00:04:53.140]  你怎麼知道我真的是一個基督徒呢
[00:04:53.140 --> 00:04:54.300]  或許你說很簡單
[00:04:54.300 --> 00:04:55.380]  就是我受盡了
[00:04:55.380 --> 00:04:57.100]  或者我口裏承認
[00:04:57.100 --> 00:04:59.980]  但約翰回答的不是這個問題
[00:04:59.980 --> 00:05:02.460]  他們問的問題是
[00:05:02.460 --> 00:05:04.700]  他們不是在問說
[00:05:04.700 --> 00:05:06.940]  你怎麼知道他是你父親
[00:05:06.940 --> 00:05:08.460]  就是你可以說
[00:05:08.460 --> 00:05:10.860]  因爲我口頭上承認他是我父親
[00:05:10.860 --> 00:05:12.300]  我也知道很多關於他的事
[00:05:12.300 --> 00:05:13.620]  我能夠叫得出他名字
[00:05:13.620 --> 00:05:14.420]  我知道他年齡
[00:05:14.420 --> 00:05:15.420]  我知道他做過什麼事
[00:05:15.420 --> 00:05:17.540]  我知道他住在哪裏
[00:05:17.540 --> 00:05:18.860]  我不是在問這個
[00:05:18.860 --> 00:05:21.260]  約翰基本上在問一個問題是
[00:05:21.260 --> 00:05:22.980]  你怎麼知道你身上
[00:05:22.980 --> 00:05:26.020]  真的有你父親的DNA
[00:05:26.020 --> 00:05:27.260]  就是你生命裏面
[00:05:27.260 --> 00:05:29.140]  真的有那個遺傳因子
[00:05:29.140 --> 00:05:30.740]  你慢慢成長的時候
[00:05:30.740 --> 00:05:33.060]  你會越來越像你父親
[00:05:33.060 --> 00:05:34.020]  我很久沒有回答了
[00:05:34.020 --> 00:05:35.740]  我這次回答碌碰到所有的親戚朋友
[00:05:35.740 --> 00:05:37.580]  都說你好像你爸
[00:05:37.580 --> 00:05:40.340]  他說你的眼神你的什麼都像你爸
[00:05:40.340 --> 00:05:43.540]  我很久沒有聽人家說過這樣子
[00:05:43.540 --> 00:05:47.180]  所以約翰在回答一個問題就是
[00:05:47.180 --> 00:05:50.420]  你怎麼知道你裏面
[00:05:50.420 --> 00:05:53.220]  真的有神的生命在裏面
[00:05:53.220 --> 00:05:54.500]  就你擁有兩個生命
[00:05:54.500 --> 00:05:55.940]  一個是從你父母而來的
[00:05:55.940 --> 00:05:57.220]  另外一個你信主之後
[00:05:57.220 --> 00:06:00.260]  神說我給你一個生命是全新的
[00:06:00.260 --> 00:06:02.660]  這個生命跟你以前那個不一樣
[00:06:02.660 --> 00:06:04.540]  你需要問這個問題
[00:06:04.540 --> 00:06:06.820]  爲什麼我們會問這個問題
[00:06:06.820 --> 00:06:10.420]  因爲這個是個很現實的問題
[00:06:10.420 --> 00:06:14.060]  因爲神所答應給他的兒女
[00:06:14.060 --> 00:06:16.780]  就真正屬於他兒女的
[00:06:16.780 --> 00:06:21.180]  那個應許的東西實在太寶貴
[00:06:21.180 --> 00:06:23.260]  所以他們說這麼寶貴的東西
[00:06:23.260 --> 00:06:26.300]  我一定要百分之一百確定
[00:06:26.300 --> 00:06:28.580]  我真的可以得到
[00:06:28.580 --> 00:06:30.820]  我不能夠只是說我口裏承認
[00:06:30.820 --> 00:06:34.300]  或許說我這個使徒聖經
[00:06:34.300 --> 00:06:35.460]  我也讀了一遍
[00:06:35.460 --> 00:06:36.100]  我也承認
[00:06:36.100 --> 00:06:38.500]  所以我的信仰觀念都很正確
[00:06:38.500 --> 00:06:40.660]  雅各蘇說撒旦魔鬼
[00:06:40.660 --> 00:06:43.140]  他的神學立場也非常正確的
[00:06:43.140 --> 00:06:45.580]  只不過他就沒有神的生命
[00:06:45.580 --> 00:06:46.860]  所以不是說你口裏承認
[00:06:46.860 --> 00:06:47.580]  你受過禁
[00:06:47.580 --> 00:06:50.140]  你的神學立場都正確
[00:06:50.140 --> 00:06:51.220]  我相信三位一體
[00:06:51.220 --> 00:06:53.780]  我相信耶穌是獨生子
[00:06:53.780 --> 00:06:55.340]  我相信因心稱義
[00:06:55.340 --> 00:06:58.020]  我就一定有那個生命
[00:06:58.020 --> 00:06:59.780]  約翰在回答這個問題
[00:06:59.780 --> 00:07:01.260]  他們也在問這個問題
[00:07:01.260 --> 00:07:03.820]  我到底怎麼樣可以認得出
[00:07:03.820 --> 00:07:05.500]  我可以站在神面前說
[00:07:05.500 --> 00:07:08.980]  我覺得我真的有神的DNA在裏面
[00:07:08.980 --> 00:07:11.060]  我是真的
[00:07:11.060 --> 00:07:12.860]  神所應許的我一定得到
[00:07:12.860 --> 00:07:14.020]  因爲神應許太寶貴
[00:07:14.020 --> 00:07:15.500]  他應許基本上兩樣東西
[00:07:15.500 --> 00:07:17.260]  都是我們很渴望
[00:07:17.260 --> 00:07:19.740]  第一樣他應許我們永恆的基業
[00:07:19.740 --> 00:07:22.180]  就是有一個永恆的家產
[00:07:22.180 --> 00:07:23.900]  他爲我們安排一個永恆的家
[00:07:23.900 --> 00:07:26.300]  在裏面有基業給我們
[00:07:26.300 --> 00:07:27.860]  我不知道你想到
[00:07:27.860 --> 00:07:29.340]  以後神爲你預備的基業
[00:07:29.340 --> 00:07:31.300]  你想到什麼東西
[00:07:31.300 --> 00:07:34.260]  就是我不知道爲什麼
[00:07:34.260 --> 00:07:36.060]  我一想到天國就想到夏威夷
[00:07:36.060 --> 00:07:38.140]  我不知道就是
[00:07:38.140 --> 00:07:39.580]  我以前院長最喜歡的地方
[00:07:39.580 --> 00:07:40.220]  就是夏威夷
[00:07:40.220 --> 00:07:41.860]  他一養病就去夏威夷
[00:07:41.860 --> 00:07:44.060]  我也覺得夏威夷是我去過
[00:07:44.060 --> 00:07:45.820]  基本上感覺最良好的地方
[00:07:45.820 --> 00:07:47.460]  所以我一想到神爲我預備的
[00:07:47.460 --> 00:07:49.260]  我就想到什麼背山面海
[00:07:49.260 --> 00:07:53.460]  就是一個360度海景
[00:07:53.460 --> 00:07:55.300]  然後在當中
[00:07:55.300 --> 00:07:56.980]  每天我醒來都感受到
[00:07:56.980 --> 00:08:00.340]  神的陽光一般的溫暖照在身上
[00:08:00.340 --> 00:08:02.140]  我跟神有個很密切的關係
[00:08:02.140 --> 00:08:03.740]  然後我一出到後院
[00:08:03.740 --> 00:08:05.740]  哇 所有都是果樹
[00:08:05.740 --> 00:08:07.140]  當然這果樹什麼水果都有
[00:08:07.140 --> 00:08:08.300]  都是最新鮮的
[00:08:08.300 --> 00:08:10.300]  而且我喫了之後又不會有三高
[00:08:10.300 --> 00:08:11.140]  什麼都不怕
[00:08:11.140 --> 00:08:13.860]  然後當中還有生命樹最重要
[00:08:13.860 --> 00:08:14.780]  生命樹很重要
[00:08:14.780 --> 00:08:16.860]  因爲生命樹讓你一直喫
[00:08:16.860 --> 00:08:18.140]  那某一天你起來覺得
[00:08:18.140 --> 00:08:19.660]  今天的生命力有點下降
[00:08:19.660 --> 00:08:21.300]  就趕快找一個果子
[00:08:21.300 --> 00:08:22.380]  生命樹果子來喫
[00:08:22.380 --> 00:08:25.260]  喫完生命力就很厲害
[00:08:25.260 --> 00:08:26.100]  你有沒有想過
[00:08:26.100 --> 00:08:28.540]  神爲你預備到底有多好的東西
[00:08:28.540 --> 00:08:32.940]  就是如果我要寫啓示錄
[00:08:32.940 --> 00:08:33.940]  我就會寫說
[00:08:33.940 --> 00:08:36.660]  這個天上的哈羅魯魯降下來
[00:08:36.660 --> 00:08:40.340]  你知道約翰斯在講天上的耶路撒冷
[00:08:40.340 --> 00:08:42.820]  對當時的聽衆聽了很有共鳴
[00:08:42.820 --> 00:08:44.100]  可是耶路撒冷對我來講
[00:08:44.100 --> 00:08:45.060]  我沒概念
[00:08:45.060 --> 00:08:46.580]  我沒去過沒概念
[00:08:46.580 --> 00:08:47.820]  你說天上的哈羅魯魯
[00:08:47.820 --> 00:08:49.420]  我就很嚮往
[00:08:49.420 --> 00:08:51.620]  我就可以撇下一切
[00:08:51.620 --> 00:08:53.180]  就四萬物與糞土
[00:08:53.180 --> 00:08:54.700]  就爲了得到基督
[00:08:54.700 --> 00:08:56.140]  我比較有這個動力
[00:08:56.140 --> 00:08:57.180]  我也想到
[00:08:57.180 --> 00:08:58.820]  我不知道你想到什麼
[00:08:58.820 --> 00:09:01.780]  你想到神將來爲你預備的基業
[00:09:01.780 --> 00:09:04.220]  你想到什麼
[00:09:04.220 --> 00:09:05.940]  我確定的是
[00:09:05.940 --> 00:09:07.380]  因爲聖經講得很清楚
[00:09:07.380 --> 00:09:08.780]  聖經用的比喻是
[00:09:08.780 --> 00:09:11.300]  你們在地上覺得最寶貴的東西
[00:09:11.300 --> 00:09:13.420]  比方說黃金最寶質的
[00:09:13.420 --> 00:09:15.100]  你投資黃金比較保險
[00:09:15.100 --> 00:09:16.300]  它可以保值
[00:09:16.300 --> 00:09:17.820]  你在世上最寶貴的東西
[00:09:17.820 --> 00:09:18.980]  約翰斯說到了天上
[00:09:18.980 --> 00:09:21.060]  它只是地磚而已
[00:09:21.060 --> 00:09:23.380]  就是你覺得最寶貴的東西
[00:09:23.380 --> 00:09:25.180]  到了神爲你預備的天家
[00:09:25.180 --> 00:09:27.100]  那邊是最不值錢的
[00:09:27.100 --> 00:09:29.460]  也比你現在最寶貴的要寶貴
[00:09:29.460 --> 00:09:31.940]  所以很棒 這基業很棒
[00:09:31.940 --> 00:09:32.860]  第二樣
[00:09:32.860 --> 00:09:34.340]  如果有基業
[00:09:34.340 --> 00:09:35.460]  你沒有永恆的生命
[00:09:35.460 --> 00:09:36.660]  那也很慘
[00:09:36.660 --> 00:09:37.900]  你想想看
[00:09:37.900 --> 00:09:41.860]  如果今天王健林中國首富說
[00:09:41.860 --> 00:09:44.180]  我所有的家產都給你
[00:09:44.180 --> 00:09:46.220]  不過你剛剛接手家產
[00:09:46.220 --> 00:09:47.300]  然後醫生說不好意思
[00:09:47.300 --> 00:09:48.740]  你的癌症只有三個月命
[00:09:48.740 --> 00:09:50.220]  那你也很悽慘
[00:09:50.220 --> 00:09:51.380]  你很多的基業
[00:09:51.380 --> 00:09:53.220]  可是你只有三個月命
[00:09:53.220 --> 00:09:55.220]  你沒有辦法享受
[00:09:55.220 --> 00:09:58.980]  所以神把最完美的兩樣東西給你
[00:09:58.980 --> 00:10:00.900]  一個是永恆的基業
[00:10:00.900 --> 00:10:02.900]  一個是永恆的生命
[00:10:02.900 --> 00:10:03.900]  意思是說
[00:10:03.900 --> 00:10:06.540]  你不但有最永恆的東西給你享受
[00:10:06.540 --> 00:10:09.500]  你有最永恆的命去享受
[00:10:09.500 --> 00:10:11.460]  這兩樣東西配在一起
[00:10:11.460 --> 00:10:13.540]  才叫做完美
[00:10:13.540 --> 00:10:15.420]  你知道我們人花了一生的時間
[00:10:15.420 --> 00:10:16.940]  都在追求永恆的
[00:10:16.940 --> 00:10:18.540]  基本上
[00:10:18.540 --> 00:10:19.940]  你知道我到了
[00:10:19.940 --> 00:10:21.180]  我已經到了一個歲數
[00:10:21.180 --> 00:10:22.940]  是沒有辦法喫白飯
[00:10:22.940 --> 00:10:25.700]  我要喫糙米
[00:10:25.700 --> 00:10:27.220]  因爲再喫白飯就
[00:10:27.220 --> 00:10:30.540]  擔心有三高的問題
[00:10:30.540 --> 00:10:31.420]  你不要嚇到
[00:10:31.420 --> 00:10:33.900]  你們也會到那個年齡
[00:10:33.900 --> 00:10:35.140]  總有一天
[00:10:35.140 --> 00:10:36.300]  你們到了那個年齡
[00:10:36.300 --> 00:10:38.220]  你會發現基本上到了某個年齡
[00:10:38.220 --> 00:10:40.220]  你所做的所有事情
[00:10:40.220 --> 00:10:42.260]  無論是你要打太極
[00:10:42.260 --> 00:10:44.340]  你要養生
[00:10:44.340 --> 00:10:46.020]  你買所有的化妝品
[00:10:46.020 --> 00:10:48.140]  使自己沒有皺紋
[00:10:48.140 --> 00:10:49.740]  基本上你發現
[00:10:49.740 --> 00:10:53.100]  你花所有的時間精力
[00:10:53.100 --> 00:10:54.740]  你做的其實爲什麼
[00:10:54.740 --> 00:10:57.460]  只是爲了使你短暫的生命
[00:10:57.460 --> 00:11:00.340]  能夠沒有那麼短暫看起來
[00:11:00.340 --> 00:11:02.500]  有沒有其實就是這樣而已
[00:11:02.500 --> 00:11:05.500]  你知道過幾年我的皺紋會出來
[00:11:05.500 --> 00:11:07.220]  那現在如果我花很多錢打針
[00:11:07.220 --> 00:11:09.020]  暫時保持個五年吧
[00:11:09.020 --> 00:11:11.620]  那五年後再出來再花錢
[00:11:11.620 --> 00:11:14.180]  我們花所有的事情只是爲了說
[00:11:14.180 --> 00:11:16.260]  其實我們內心最渴望是永恆
[00:11:16.260 --> 00:11:17.900]  我們不想說這麼快就老
[00:11:17.900 --> 00:11:19.540]  這麼快就沒了生命
[00:11:19.540 --> 00:11:22.020]  所以我們想所有的方法
[00:11:22.020 --> 00:11:24.340]  都是爲了讓自己覺得
[00:11:24.340 --> 00:11:25.740]  沒有那麼短暫
[00:11:25.740 --> 00:11:28.980]  可以稍微延長一點點都好啊
[00:11:28.980 --> 00:11:29.700]  對不對六四五
[00:11:29.700 --> 00:11:30.940]  所以看起來像五十
[00:11:30.940 --> 00:11:32.980]  至少我也賺了十五年對不對
[00:11:32.980 --> 00:11:33.780]  也不錯
[00:11:33.780 --> 00:11:36.180]  那至少神知道
[00:11:36.180 --> 00:11:39.580]  神知道我們內心其實花最多時間
[00:11:39.580 --> 00:11:40.900]  你到了某個歲數
[00:11:40.900 --> 00:11:42.620]  你發現你花所有的時間精力
[00:11:42.620 --> 00:11:44.580]  都是在追求這樣東西
[00:11:44.580 --> 00:11:47.500]  所以說我一次過幫你解決
[00:11:47.500 --> 00:11:49.580]  我賜給你這個新的生命
[00:11:49.580 --> 00:11:51.820]  當它長出來的時候
[00:11:51.820 --> 00:11:53.580]  它是永恆的
[00:11:53.580 --> 00:11:57.620]  它是不會變老的
[00:11:57.620 --> 00:11:58.820]  很多人有這個經驗
[00:11:58.820 --> 00:12:00.740]  就是有那些死過的經驗
[00:12:00.740 --> 00:12:02.900]  都說到了天上看到親人
[00:12:02.900 --> 00:12:05.060]  都是最美的時候你知道嗎
[00:12:05.060 --> 00:12:05.980]  所以啊
[00:12:05.980 --> 00:12:07.780]  你有沒有想過
[00:12:07.780 --> 00:12:09.460]  你最美的時候會怎麼樣子
[00:12:09.460 --> 00:12:12.020]  那剛剛我們經文讀到他說
[00:12:12.020 --> 00:12:13.740]  將來我們現在是神的兒女
[00:12:13.740 --> 00:12:16.020]  到這將來變成怎麼樣還沒有顯明
[00:12:16.020 --> 00:12:17.740]  就是你不知道
[00:12:17.740 --> 00:12:19.940]  這個生命最後長出來的時候
[00:12:19.940 --> 00:12:21.380]  我在天國碰到你的時候
[00:12:21.380 --> 00:12:22.780]  到底你長什麼樣子
[00:12:22.780 --> 00:12:23.900]  你有多帥
[00:12:23.900 --> 00:12:25.900]  你有多美我不知道
[00:12:25.900 --> 00:12:28.540]  但是你可以開始想象
[00:12:28.540 --> 00:12:29.940]  姐妹你可以開始想
[00:12:29.940 --> 00:12:33.220]  搞不好會是Angela baby呢
[00:12:33.220 --> 00:12:36.540]  男生就你可以想李明浩
[00:12:36.540 --> 00:12:38.300]  我選的是金城武
[00:12:38.300 --> 00:12:39.780]  隨便你怎麼選
[00:12:39.780 --> 00:12:40.620]  你就想
[00:12:40.620 --> 00:12:42.020]  我現在很不滿意
[00:12:42.020 --> 00:12:43.860]  無論是身高 長相
[00:12:43.860 --> 00:12:48.100]  可是我確定有一天
[00:12:48.100 --> 00:12:48.940]  愛美不是問題
[00:12:48.940 --> 00:12:50.460]  因爲神是很愛美的神
[00:12:50.460 --> 00:12:52.780]  神在我們本身就有神美的觀念
[00:12:52.780 --> 00:12:53.740]  所以祂知道
[00:12:53.740 --> 00:12:55.460]  祂也知道當我們看鏡子的時候
[00:12:55.460 --> 00:12:56.540]  到了某種年齡
[00:12:56.540 --> 00:12:58.220]  你看鏡子一天不如一天
[00:12:58.220 --> 00:12:59.580]  祂也知道
[00:12:59.580 --> 00:13:01.420]  所以神在我們這個永恆的生命
[00:13:01.420 --> 00:13:02.860]  長出來的時候
[00:13:02.860 --> 00:13:04.620]  神應許是很美的
[00:13:04.620 --> 00:13:07.340]  是美到你沒有辦法想象
[00:13:07.340 --> 00:13:09.780]  所以這是不單止外在美
[00:13:09.780 --> 00:13:12.220]  內在也非常的美
[00:13:12.220 --> 00:13:13.940]  人內在美外在美拼在一起
[00:13:13.940 --> 00:13:15.180]  又有永恆的生命
[00:13:15.180 --> 00:13:17.700]  然後又有永恆的家業給你
[00:13:17.700 --> 00:13:19.980]  所以基本上神給他兒女的東西
[00:13:19.980 --> 00:13:21.260]  太寶貴
[00:13:21.260 --> 00:13:23.540]  所以他們必須問這個問題
[00:13:23.540 --> 00:13:28.020]  我要確定我一定擁有這個
[00:13:28.020 --> 00:13:29.060]  我不能告訴我說
[00:13:29.060 --> 00:13:30.540]  我口裏承認可以嗎
[00:13:30.540 --> 00:13:32.460]  我神學觀念對就OK嗎
[00:13:32.460 --> 00:13:34.540]  我要談實際的東西
[00:13:34.540 --> 00:13:36.260]  我要確定在神面前說
[00:13:36.260 --> 00:13:39.300]  有一天我這個我要
[00:13:39.300 --> 00:13:40.940]  因爲這是我一直追求的
[00:13:40.940 --> 00:13:43.540]  我必須得到這個
[00:13:43.540 --> 00:13:45.180]  如果你有一個親人過世
[00:13:45.180 --> 00:13:46.940]  留下一筆遺產
[00:13:46.940 --> 00:13:47.660]  但是不多
[00:13:47.660 --> 00:13:49.300]  因爲你的這個親人
[00:13:49.300 --> 00:13:51.620]  一生人兩袖清風
[00:13:51.620 --> 00:13:52.460]  他死了之後
[00:13:52.460 --> 00:13:57.220]  只留下了十張大花九九的庫盤
[00:13:57.220 --> 00:13:58.140]  那基本上你說
[00:13:58.140 --> 00:14:00.100]  我不用花什麼時間驗DNA
[00:14:00.100 --> 00:14:01.860]  怎麼非要證明我是他親戚
[00:14:01.860 --> 00:14:04.060]  算了吧十張庫盤
[00:14:04.060 --> 00:14:05.620]  但是如果你的親人離世
[00:14:05.620 --> 00:14:08.980]  留下的遺產是十間大花九九
[00:14:08.980 --> 00:14:11.660]  你就要很認真的去爭取說
[00:14:11.660 --> 00:14:13.380]  我真的是你的親戚
[00:14:13.380 --> 00:14:15.860]  不然你驗驗DNA看看
[00:14:15.860 --> 00:14:17.420]  你懂我意思嗎
