
[00:00:00.000 --> 00:00:03.940]  今天我們會繼續來看以塞亞書的訊息
[00:01:44.080 --> 00:01:47.120]  來和大家一起去看這段經文
[00:01:47.120 --> 00:01:49.520]  我都邀請麗英姊妹一起去讀
[00:01:49.520 --> 00:01:52.600]  我想讀的時候我們大概都可以比較容易
[00:01:52.600 --> 00:01:54.720]  去領受到這段經文
[00:01:54.720 --> 00:01:57.920]  因為這個譯本就比較容易明白多一些
[00:01:57.920 --> 00:02:01.040]  我們試試一起來讀完這十一節的經文
[00:02:01.040 --> 00:02:03.080]  好 預備
[00:02:03.080 --> 00:02:06.400]  下個家的人聽者話罷
[00:02:06.400 --> 00:02:08.280]  你們是以色列人
[00:02:08.280 --> 00:02:10.520]  是猶大的子孫
[00:02:10.520 --> 00:02:13.760]  你們只著上主的名發誓
[00:02:13.760 --> 00:02:17.360]  說你們敬拜以色列的上帝
[00:02:17.360 --> 00:02:22.000]  其實你們有口無心說說而已
[00:02:22.000 --> 00:02:25.840]  你們還自以為是聖城的人民
[00:02:25.840 --> 00:02:28.960]  所依賴的是以色列的上帝
[00:02:28.960 --> 00:02:33.560]  他的名是上主萬鈞的統帥
[00:02:33.560 --> 00:02:36.000]  上主對以色列說
[00:02:36.000 --> 00:02:39.280]  我早就預言將要發生的事
[00:02:39.280 --> 00:02:42.840]  一瞬間我使這些事實現
[00:02:42.840 --> 00:02:45.440]  我知道你剛愎自辱
[00:02:45.440 --> 00:02:49.080]  頑強如鐵 堅硬如銅
[00:02:49.080 --> 00:02:51.880]  我早就預言你的將來
[00:02:51.880 --> 00:02:55.160]  在事情發生前已經宣佈
[00:02:55.160 --> 00:02:58.720]  使你不能說這些事出於假實
[00:02:58.720 --> 00:03:02.120]  出於你自己著作的偶像
[00:03:02.120 --> 00:03:05.240]  我所預言的事都發生了
[00:03:05.240 --> 00:03:08.240]  你得承認我的預言正確
[00:03:08.240 --> 00:03:12.120]  現在我要告訴你將來的新事
[00:03:12.120 --> 00:03:15.880]  是你以往不知道的隱藏的事
[00:03:15.880 --> 00:03:19.320]  我到現在才使這些事發生
[00:03:19.320 --> 00:03:22.360]  這些事你從來沒有聽過
[00:03:22.360 --> 00:03:26.440]  因此你不能說 你早已知道了
[00:03:26.440 --> 00:03:29.080]  不錯 你沒有聽過
[00:03:29.080 --> 00:03:31.880]  不錯 你定不知道
[00:03:31.880 --> 00:03:35.160]  不錯 你的耳朵關閉著
[00:03:35.160 --> 00:03:38.240]  我早就知道你的鬼詐
[00:03:38.240 --> 00:03:41.480]  你一出舞台就是叛徒
[00:03:41.480 --> 00:03:44.160]  為要使人讚美我的名
[00:03:44.160 --> 00:03:47.360]  我暫且忍住我的怒氣
[00:03:47.360 --> 00:03:50.880]  我一再忍耐 不毀滅你
[00:03:50.880 --> 00:03:55.840]  我試煉你 但不像在牢中煉銀子
[00:03:55.840 --> 00:04:02.720]  我試用痛苦的火鍛煉你
[00:04:02.720 --> 00:04:05.720]  我這麼做是為了自己
[00:04:05.720 --> 00:04:08.560]  我不要自己的名蒙羞
[00:04:08.560 --> 00:04:13.120]  我不讓其他神明共享我的榮耀
[00:04:13.120 --> 00:04:18.240]  再一次先知警告甚至嚴厲指責
[00:04:18.240 --> 00:04:23.680]  這群以色列人的狀況不是真心的
[00:04:23.680 --> 00:04:25.240]  他們有口無心
[00:04:25.240 --> 00:04:26.520]  他們沒有誠意
[00:04:26.520 --> 00:04:27.920]  他們只是自以為是
[00:04:27.920 --> 00:04:30.760]  甚至是剛硬剛愎自用
[00:04:30.760 --> 00:04:35.080]  他們是一種驕傲剛硬的狀態
[00:04:35.080 --> 00:04:38.480]  誰可以預知未來
[00:04:38.480 --> 00:04:43.160]  我不知道大家有沒有想過想知道未來是怎樣的
[00:04:43.160 --> 00:04:45.720]  是不是人人都想知道的呢
[00:04:45.720 --> 00:04:49.560]  這個未來又是一個怎樣的未來
[00:04:49.560 --> 00:04:53.400]  我不知道大家有沒有想過你的未來
[00:04:53.400 --> 00:04:55.520]  最後其實你有沒有想過
[00:04:55.520 --> 00:05:00.160]  由誰掌管你的未來才是最好呢
[00:05:00.160 --> 00:05:02.400]  我今天會從這三方面
[00:05:02.400 --> 00:05:05.480]  跟大家思想這段經文
[00:05:05.480 --> 00:05:08.560]  人人都想知道未來
[00:05:08.560 --> 00:05:10.000]  當大家去想想
[00:05:10.000 --> 00:05:13.440]  如果人人都可以有預知的能力的時候
[00:05:13.440 --> 00:05:15.400]  其實這個世界會怎樣呢
[00:05:15.400 --> 00:05:18.360]  會不會有可能人人都有預知的能力呢
[00:05:18.360 --> 00:05:20.200]  人人都有
[00:05:20.200 --> 00:05:23.200]  其實我們前人的智慧都很早告訴我們
[00:05:23.200 --> 00:05:25.560]  其實不是這樣的
[00:05:25.560 --> 00:05:30.120]  我小時候已經有一句話經常教導我
[00:05:30.120 --> 00:05:32.960]  有早知就會怎樣
[00:05:32.960 --> 00:05:36.560]  我不知道你的年代有沒有人跟你這樣說
[00:05:36.560 --> 00:05:37.960]  有早知就不要乞丐
[00:05:37.960 --> 00:05:40.400]  如果你什麼都知道了
[00:05:40.400 --> 00:05:42.160]  什麼之前已經預知的
[00:05:42.160 --> 00:05:45.160]  其實這個世界就會很不同
[00:05:45.160 --> 00:05:47.040]  所以讓我們知道
[00:05:47.040 --> 00:05:48.280]  其實大家都知道
[00:05:48.280 --> 00:05:50.800]  可能有些人會很喜歡說一下預言
[00:05:50.800 --> 00:05:53.200]  告訴你他早知是這樣
[00:05:53.200 --> 00:05:55.600]  其實我們都要有一點點保留
[00:05:55.600 --> 00:05:58.280]  要很小心去聽
[00:05:58.280 --> 00:06:01.160]  是不是人人都想知道未來呢
[00:06:01.160 --> 00:06:03.040]  我不知道大家有沒有想過
[00:06:03.040 --> 00:06:04.960]  大家有沒有人很喜歡知道未來
[00:06:04.960 --> 00:06:06.720]  很想的
[00:06:06.720 --> 00:06:08.480]  因為大家其實很害怕
[00:06:08.480 --> 00:06:10.240]  很害怕知道未來
[00:06:10.240 --> 00:06:12.280]  其實不知道比知道好
[00:06:12.280 --> 00:06:16.240]  所以其實這個都是我們有時的矛盾
[00:06:16.240 --> 00:06:19.040]  到底你什麼時候想知道
[00:06:19.040 --> 00:06:21.400]  什麼時候不想知道呢
[00:06:21.400 --> 00:06:22.360]  如果真的有一些叫做
[00:06:22.360 --> 00:06:24.560]  擁有預知未來的能力
[00:06:24.560 --> 00:06:26.400]  或者甚至是工具
[00:06:26.400 --> 00:06:28.320]  大家有沒有想過這個世界會變成怎樣
[00:06:28.320 --> 00:06:30.880]  或者你的未來會變成怎樣呢
[00:06:30.880 --> 00:06:34.080]  其實我們都會要和這些
[00:06:34.080 --> 00:06:37.480]  有些生活上高的聯繫
[00:06:37.480 --> 00:06:39.560]  預知未來其實最簡單是什麼呢
[00:06:39.560 --> 00:06:42.520]  我們這兩天天有不測的風雲
[00:06:42.520 --> 00:06:43.760]  你出門的時候
[00:06:43.760 --> 00:06:47.280]  通常我們夏天更加會留意天文台
[00:06:47.280 --> 00:06:48.560]  天文台就是那種
[00:06:48.560 --> 00:06:52.160]  我也覺得它有預測未來天氣的能力
[00:06:52.160 --> 00:06:55.080]  因為它有一些預測未來的工具
[00:06:55.080 --> 00:06:58.760]  知道天氣的轉變、轉向
[00:06:58.760 --> 00:07:02.360]  我也覺得我們都會挺留意一下的
[00:07:02.360 --> 00:07:07.800]  我們大部分時間都會相信天文台的預報
[00:07:07.800 --> 00:07:11.200]  但是最近這兩三年
[00:07:11.200 --> 00:07:13.760]  這一兩年我覺得
[00:07:13.760 --> 00:07:16.280]  尤其遇到一些叫做熱帶氣旋
[00:07:16.280 --> 00:07:19.920]  預備轉做打風、颱風的時候
[00:07:19.920 --> 00:07:25.840]  你會發覺有些網站又會有些預測
[00:07:25.840 --> 00:07:27.520]  這個網站就預測這個風
[00:07:27.520 --> 00:07:30.880]  吹到東…這個預測吹到東北偏東
[00:07:30.880 --> 00:07:31.760]  這個吹到東北
[00:07:31.760 --> 00:07:32.840]  這個吹到東北偏北
[00:07:32.840 --> 00:07:34.040]  這個吹到北
[00:07:34.040 --> 00:07:35.320]  我不知道你有沒有印象
[00:07:35.320 --> 00:07:37.160]  我覺得這幾年多了這些
[00:07:37.160 --> 00:07:38.120]  幾個不同的預測
[00:07:38.120 --> 00:07:40.200]  到底這個颱風會吹到哪裡呢
[00:07:40.200 --> 00:07:41.800]  是不是吹到香港呢
[00:07:41.800 --> 00:07:43.480]  對我們有影響
[00:07:43.480 --> 00:07:44.760]  發覺有時這些預測
[00:07:44.760 --> 00:07:47.400]  有時真的不知道會相信誰
[00:07:47.400 --> 00:07:49.160]  大家可能留意一下
[00:07:49.160 --> 00:07:50.720]  今年這些颱風季節
[00:07:50.720 --> 00:07:54.040]  會不會都是差不多的情況出現
[00:07:54.040 --> 00:07:55.040]  有時候我又想一下
[00:07:55.040 --> 00:07:57.240]  如果真的有這個預知未來的能力
[00:07:57.240 --> 00:07:58.720]  或者有些工具
[00:07:58.720 --> 00:08:01.040]  其實放在我們的傳福音裡面
[00:08:01.040 --> 00:08:03.080]  我不知道大家覺得好不好
[00:08:03.080 --> 00:08:04.480]  可以預計到
[00:08:04.480 --> 00:08:05.480]  有人告訴你
[00:08:05.480 --> 00:08:08.560]  我預計這個預知這個哪個人會信主
[00:08:08.560 --> 00:08:09.960]  那我就去怎樣
[00:08:09.960 --> 00:08:11.880]  跟他傳福音是不是
[00:08:11.880 --> 00:08:13.480]  那就最簡單了
[00:08:13.480 --> 00:08:16.600]  你知道某軍是甚麼時候
[00:08:16.600 --> 00:08:17.520]  甚麼日子信主
[00:08:17.520 --> 00:08:18.640]  你才去的
[00:08:18.640 --> 00:08:20.160]  不用我們每個月
[00:08:20.160 --> 00:08:21.000]  我們都有
[00:08:21.000 --> 00:08:23.640]  有些弟兄姐妹參加個人報道出隊
[00:08:23.640 --> 00:08:25.080]  每次你出隊
[00:08:25.080 --> 00:08:28.040]  你向十個人傳福音有多少個信主
[00:08:28.040 --> 00:08:30.360]  可能只有半個
[00:08:30.360 --> 00:08:31.640]  一個半個
[00:08:31.640 --> 00:08:34.520]  有時會覺得很浪費
[00:08:34.520 --> 00:08:36.520]  如果我們真的預知哪個信主
[00:08:36.520 --> 00:08:40.000]  最好就可以集中我們的資源
[00:08:40.000 --> 00:08:42.280]  可以傳福音也有效
[00:08:42.280 --> 00:08:44.560]  甚至可能我們猜傳
[00:08:44.560 --> 00:08:46.440]  大家都記得這個月
[00:08:46.440 --> 00:08:49.440]  我們猜傳月的主題是甚麼
[00:08:49.440 --> 00:08:51.040]  未得之聞
[00:08:51.040 --> 00:08:54.000]  我們其實剛剛過去兩個星期三
[00:08:54.000 --> 00:08:56.760]  加上下星期三我們有些專題
[00:08:56.760 --> 00:08:58.480]  是講到未得之聞
[00:08:58.480 --> 00:09:01.640]  其實未得之聞的主題是甚麼
[00:09:01.640 --> 00:09:04.200]  未得之聞何時可以得
[00:09:04.200 --> 00:09:07.640]  就是告訴我們未得之聞何時可以得到它們
[00:09:07.640 --> 00:09:10.280]  何時可以有果效
[00:09:10.280 --> 00:09:12.160]  如果有預知的能力
[00:09:12.160 --> 00:09:13.280]  那就最好了
[00:09:13.280 --> 00:09:16.080]  那我就真的知道何時可以得到這些未得之聞
[00:09:16.080 --> 00:09:18.440]  是否這樣就可以
[00:09:18.440 --> 00:09:21.800]  這個其實就關係到更加深的思考
[00:09:21.800 --> 00:09:24.680]  都是神學上說到預定、預知
[00:09:24.680 --> 00:09:28.760]  這些形式
[00:09:28.760 --> 00:09:31.080]  這個要很長時間說
[00:09:31.080 --> 00:09:32.200]  但是我想提出
[00:09:32.200 --> 00:09:34.240]  如果有這些預知能力
[00:09:34.240 --> 00:09:37.280]  預知的工具又會怎樣呢
[00:09:37.280 --> 00:09:40.960]  是否真的我們預知到未來的時候
[00:09:40.960 --> 00:09:42.680]  就會很開心呢
[00:09:42.680 --> 00:09:43.320]  其實我們要想想
[00:09:43.320 --> 00:09:46.680]  預知未來的後果是甚麼
[00:09:46.680 --> 00:09:49.080]  大家有沒有想過
[00:09:49.080 --> 00:09:50.040]  其實有人這樣說的
[00:09:50.040 --> 00:09:50.880]  預知未來
[00:09:50.880 --> 00:09:52.280]  如果你真的預見到未來
[00:09:52.280 --> 00:09:54.000]  將來是怎樣呢
[00:09:54.000 --> 00:09:56.480]  其實你就沒有了那個未來
[00:09:56.480 --> 00:09:59.040]  你的將來就不會再有了
[00:09:59.040 --> 00:10:00.800]  大家可以慢慢去想想為甚麼
[00:10:00.800 --> 00:10:03.320]  因為其實當你預知到未來的時候
[00:10:03.320 --> 00:10:04.520]  你以為那個樣子
[00:10:04.520 --> 00:10:05.600]  那件事會發生
[00:10:05.600 --> 00:10:07.600]  即是將來就是這樣的時候
[00:10:07.600 --> 00:10:12.440]  其實可能你最終那件事情不會發生的
[00:10:12.440 --> 00:10:14.640]  改變了也行
[00:10:14.640 --> 00:10:16.920]  我舉一個例子
[00:10:16.920 --> 00:10:20.320]  我不知道大家喜不喜歡看比賽
[00:10:20.320 --> 00:10:22.400]  如果一場球賽
[00:10:22.400 --> 00:10:25.160]  大家如果讓那隊球隊知道
[00:10:25.160 --> 00:10:28.840]  他甚麼時候就會拿到總冠軍
[00:10:28.840 --> 00:10:31.240]  那麼回來的時候
[00:10:31.240 --> 00:10:33.720]  那些球員會怎樣呢
[00:10:33.720 --> 00:10:38.120]  最近我有時會看美國的MBA籃球賽
[00:10:38.120 --> 00:10:41.720]  MBA總決賽有一隊叫「金塊」
[00:10:41.720 --> 00:10:44.320]  他們贏了總冠軍
[00:10:44.320 --> 00:10:45.880]  如果一早讓他們知道
[00:10:45.880 --> 00:10:47.280]  你剛剛去到星期四
[00:10:47.280 --> 00:10:48.840]  你剛剛去到星期四應該很幸運
[00:10:48.840 --> 00:10:54.880]  他們回到他們的城市丹佛舉行勝利巡遊
[00:10:54.880 --> 00:10:55.760]  如果讓他們知道
[00:10:55.760 --> 00:10:57.120]  原來他們星期四
[00:10:57.120 --> 00:11:00.760]  打球前知道他們星期四會有巡遊慶祝冠軍
[00:11:00.760 --> 00:11:03.960]  你猜他們真的下場的時候打怎麼辦
[00:11:03.960 --> 00:11:07.040]  會不會有不同的想法呢
[00:11:07.040 --> 00:11:10.000]  可能他們想著獎杯都落定袋了
[00:11:10.000 --> 00:11:11.000]  不用怎麼打了
[00:11:11.000 --> 00:11:14.720]  未來都告訴我們已經贏到總冠軍
[00:11:14.720 --> 00:11:15.640]  用不著這麼盡力打
[00:11:15.640 --> 00:11:17.480]  點滴我們
[00:11:17.480 --> 00:11:21.080]  可能最後他們拿不到總冠軍
[00:11:21.080 --> 00:11:22.800]  所以當人預知未來的時候
[00:11:22.800 --> 00:11:25.080]  可能你是沒有了那個未來
[00:11:25.080 --> 00:11:26.640]  有時有些人有另一個看法
[00:11:26.640 --> 00:11:27.960]  就是當你預知未來
[00:11:27.960 --> 00:11:31.320]  某個A國家會攻打B國家的
[00:11:31.320 --> 00:11:32.840]  想毀滅它
[00:11:32.840 --> 00:11:34.360]  如果當你預知的時候
[00:11:34.360 --> 00:11:37.280]  B國家就會立刻開戰線
[00:11:37.280 --> 00:11:39.480]  才打倒了那個A國家
[00:11:39.480 --> 00:11:42.240]  電影都有類似這樣的情節
[00:11:42.240 --> 00:11:45.520]  是不是真的這樣就是一個好呢
[00:11:45.520 --> 00:11:46.360]  預知未來
[00:11:46.360 --> 00:11:50.440]  預知未來的後果可能真的沒有了那個未來
[00:11:50.440 --> 00:11:53.040]  但我想提醒其實當我們講到預測
[00:11:53.040 --> 00:11:55.960]  有這個預知未來能力的時候
[00:11:55.960 --> 00:11:57.560]  其實我們個個都有的
[00:11:57.560 --> 00:12:00.640]  我們個個至少有一種你預知未來會是怎樣
[00:12:00.640 --> 00:12:03.440]  人人都可以有的未來
[00:12:03.440 --> 00:12:04.720]  你一定會有的
[00:12:04.720 --> 00:12:07.440]  大家知道是什麼嗎
[00:12:07.440 --> 00:12:09.160]  死亡
[00:12:09.160 --> 00:12:12.920]  我知道我有這樣的能力預知我會死亡
[00:12:12.920 --> 00:12:14.560]  其實我們每個人都知道的
[00:12:14.560 --> 00:12:18.600]  除非你覺得你有很多的方法在想
[00:12:18.600 --> 00:12:22.120]  但這個未來人的個人的死亡
[00:12:22.120 --> 00:12:27.240]  甚至有些人會更加想知道所謂世界的死亡
[00:12:27.240 --> 00:12:28.920]  末日是什麼
[00:12:28.920 --> 00:12:31.200]  但其實我們每個人都會知道
[00:12:31.200 --> 00:12:34.640]  我們都要人人都有一死
[00:12:34.640 --> 00:12:39.360]  但這個死亡其實我們不知道什麼時候會發生
[00:12:39.360 --> 00:12:43.120]  我們只不過知道我們都要經歷人的生老病死
[00:12:43.120 --> 00:12:45.560]  但我們不知道什麼時候會發生
[00:12:45.560 --> 00:12:50.040]  其實這些是我們有時有某些事可能我們都知道
[00:12:50.040 --> 00:12:53.120]  但當我們想到人想知道未來的時候
[00:12:53.120 --> 00:12:54.560]  其實從以色列人身上
[00:12:54.560 --> 00:12:58.040]  我想跟大家來看看人的心態是怎樣
[00:12:58.040 --> 00:12:59.280]  其實剛才第一第二節
[00:12:59.280 --> 00:13:01.160]  如果大家還有印象是說到
[00:13:01.160 --> 00:13:04.680]  形容那幫以色列人是有口無心
[00:13:04.680 --> 00:13:07.040]  是自以為是
[00:13:07.040 --> 00:13:09.640]  接著在第三到第七節那裡
[00:13:09.640 --> 00:13:12.600]  說這幫以色列人是那種的剛愎自用
[00:13:12.600 --> 00:13:14.560]  是很驕傲的一幫人
[00:13:14.560 --> 00:13:17.080]  驕傲硬頸剛硬
[00:13:17.080 --> 00:13:19.240]  他們完全沒有對神
[00:13:19.240 --> 00:13:21.720]  沒有那份真心沒有那份誠意
[00:13:21.720 --> 00:13:24.240]  更沒有那份謙卑信服
[00:13:24.240 --> 00:13:26.880]  所以這就是以色列人的狀況
[00:13:26.880 --> 00:13:33.000]  如果真的有時我會去聽一些人的預測
[00:13:33.000 --> 00:13:35.880]  他們覺得有時有些預知未來的人的心態
[00:13:35.880 --> 00:13:37.880]  其實有些就是像以色列人
[00:13:37.880 --> 00:13:39.600]  很覺得自己很行
[00:13:39.600 --> 00:13:42.760]  覺得自己能夠掌控一切
[00:13:42.760 --> 00:13:48.160]  甚至在這裡說到神為什麼要將一些事情發生
[00:13:48.160 --> 00:13:52.280]  其實就是要讓這幫以色列人不要這麼驕傲
[00:13:52.280 --> 00:13:54.520]  說這些事情都是出於假神
[00:13:54.520 --> 00:13:57.000]  或者出於他們自己著作的偶像
[00:13:57.000 --> 00:13:58.880]  其實這正是反映人的那種心態
[00:13:58.880 --> 00:14:01.280]  就是很想自己建立權威
[00:14:01.280 --> 00:14:03.000]  自己操控一切
[00:14:03.000 --> 00:14:05.040]  自己能夠話事
[00:14:05.040 --> 00:14:08.640]  所以就會告訴你我是一個預測未來的專家
[00:14:08.640 --> 00:14:10.240]  我有這種預測未來
[00:14:10.240 --> 00:14:12.720]  預知未來的能力
[00:14:12.720 --> 00:14:15.160]  但其實這些都是
[00:14:15.160 --> 00:14:17.200]  有時我們用一個形容詞叫什麼呢
[00:14:17.200 --> 00:14:19.400]  有很多人的預測都是發生了之後
[00:14:19.400 --> 00:14:22.920]  才走出來說早知道的
[00:14:22.920 --> 00:14:25.120]  其實這個我們有時的形容就是馬後炮
[00:14:25.120 --> 00:14:30.040]  就是多過這個所謂有預測的能力
[00:14:30.040 --> 00:14:36.480]  但真正能夠去知道未來的不是人
[00:14:36.480 --> 00:14:40.200]  這裡提醒我們神和以色列人
[00:14:40.200 --> 00:14:44.040]  告訴他們你要承認我的預言正確
[00:14:44.040 --> 00:14:47.920]  神要告訴你將來的新事
[00:14:47.920 --> 00:14:51.200]  告訴他們一些隱藏的事
[00:14:51.200 --> 00:14:58.480]  其實真正能夠讓人可以知道這個預測是什麼呢
[00:14:58.480 --> 00:15:00.440]  是由神來給的
[00:15:00.440 --> 00:15:06.120]  是神可以告訴他的子民知道
[00:15:06.120 --> 00:15:08.400]  所以我會提醒我們作為神的子民
[00:15:08.400 --> 00:15:10.120]  作為天父的兒女
[00:15:10.120 --> 00:15:13.880]  其實我們真的有一些預測到的
[00:15:13.880 --> 00:15:17.040]  知道將來會是怎樣的
[00:15:17.040 --> 00:15:19.160]  但不會是全部
[00:15:19.160 --> 00:15:20.720]  從神的預言
[00:15:20.720 --> 00:15:22.560]  從神的話語
[00:15:22.560 --> 00:15:26.640]  是真的可以讓我們去知道未來
[00:15:26.640 --> 00:15:28.320]  但這個未來
[00:15:28.320 --> 00:15:29.400]  神給我們知道多少
[00:15:29.400 --> 00:15:31.240]  我們就能夠知道多少
[00:15:31.240 --> 00:15:32.160]  神給我們知道
[00:15:32.160 --> 00:15:35.560]  我們就不要妄求
[00:15:35.560 --> 00:15:38.480]  反而如果你知道真正的未來
[00:15:38.480 --> 00:15:39.400]  我也會提醒你
[00:15:39.400 --> 00:15:43.080]  可能你沒有了未來
[00:15:43.080 --> 00:15:44.040]  說到未來的時候
[00:15:44.040 --> 00:15:45.360]  其實我們也有時候要問一下
[00:15:45.360 --> 00:15:47.560]  到底是一個怎樣的未來呢
[00:15:47.560 --> 00:15:50.240]  可能在我們不同的年紀
[00:15:50.240 --> 00:15:51.600]  不同的人生階段
[00:15:51.600 --> 00:15:54.760]  你也可以想不同的未來
[00:15:54.760 --> 00:15:55.600]  可能在不同階段
[00:15:55.600 --> 00:15:57.920]  你也有不同的未來的想法
[00:15:57.920 --> 00:16:00.640]  未來可以是一個等於什麼呢
[00:16:00.640 --> 00:16:01.640]  有時候有些未來
[00:16:01.640 --> 00:16:06.240]  就在想人的理想 人的遠景
[00:16:06.240 --> 00:16:12.680]  一些希望做很多的偉大的事
[00:16:12.680 --> 00:16:14.520]  這些當然是我們的未來
[00:16:14.520 --> 00:16:16.280]  每個人的想法都不同
[00:16:16.280 --> 00:16:18.120]  但有時候我們有某些階段
[00:16:18.120 --> 00:16:21.320]  可能我們在說一些很實際的目標
[00:16:21.320 --> 00:16:25.520]  可能我很想未來有穩定的工作
[00:16:25.520 --> 00:16:28.440]  可以賺到錢 賺到食物
[00:16:28.440 --> 00:16:33.320]  甚至我希望我的未來能夠安居樂業
[00:16:33.320 --> 00:16:36.240]  甚至可能我們作為父母
[00:16:36.240 --> 00:16:39.120]  可能兒女是你的未來
[00:16:39.120 --> 00:16:40.320]  可能你想起未來的時候
[00:16:40.320 --> 00:16:43.440]  你就會想到我的兒女是我的未來
[00:16:43.440 --> 00:16:45.560]  所以很多時候父母會怎樣
[00:16:45.560 --> 00:16:49.400]  會幫子女打造他們的未來
[00:16:49.400 --> 00:16:52.160]  不單是屬於父母的未來
[00:16:52.160 --> 00:16:56.000]  其實可能是他很想幫兒女打造他們的未來
[00:16:56.000 --> 00:17:01.400]  當然這也是為人父母其中一些人生階段要經歷的
[00:17:01.400 --> 00:17:05.840]  我們為兒女打造未來通常從什麼時候開始
[00:17:05.840 --> 00:17:11.080]  現代人通常都是讀幼兒班 幼稚園就開始的
[00:17:11.080 --> 00:17:13.960]  我不知道 以前我們那個年代可能都沒那麼早
[00:17:13.960 --> 00:17:16.000]  越來越早 可能現在
[00:17:16.000 --> 00:17:20.000]  但其實我同時代我中學的一個同學
[00:17:20.000 --> 00:17:21.480]  他都挺厲害的
[00:17:21.480 --> 00:17:24.120]  當然那時候可能都有一些風氣都是這樣的
[00:17:24.120 --> 00:17:27.920]  他幫他的兒女打造他們的未來從什麼時候開始
[00:17:27.920 --> 00:17:29.760]  由他太太懷孕開始
[00:17:29.760 --> 00:17:32.720]  他就幫他的兒女打造他們的未來
[00:17:32.720 --> 00:17:39.480]  他當時很想去美國生一個嬰兒
[00:17:39.480 --> 00:17:41.560]  所以他要做很多的安排
[00:17:41.560 --> 00:17:46.240]  什麼時候出入境 什麼時候怎樣的方式出入境
[00:17:46.240 --> 00:17:49.040]  等他太太可以差不多生之前
[00:17:49.040 --> 00:17:52.640]  某些日子就要入做美國 等生
[00:17:52.640 --> 00:17:54.800]  最後他又真的做到了
[00:17:54.800 --> 00:18:01.840]  他就這樣開始為他的女兒
[00:18:01.840 --> 00:18:07.000]  由他出生地開始打造他的未來
[00:18:07.000 --> 00:18:09.920]  拿到這個護照
[00:18:09.920 --> 00:18:14.400]  所以可能我們會想 未來等於什麼呢
[00:18:14.400 --> 00:18:18.680]  是不是在人生不同階段都有一些未來
[00:18:18.680 --> 00:18:21.280]  未來其中可能有些人會在想什麼呢
[00:18:21.280 --> 00:18:23.480]  就是創新
[00:18:23.480 --> 00:18:24.680]  我不知道大家有沒有想過
[00:18:24.680 --> 00:18:28.600]  假如我們不能夠創新的時候
[00:18:28.600 --> 00:18:31.600]  我們的未來其實都是一般般的
[00:18:31.600 --> 00:18:39.360]  最近蓋茨走去中國跟國家主席聊天的時候
[00:18:39.360 --> 00:18:45.640]  新聞報道說其實他很期望未來要加強創新
[00:18:45.640 --> 00:18:49.080]  我們都知道蓋茨是一個挺創新的人
[00:18:49.080 --> 00:18:53.240]  所以可能我們都會想 未來是否等於創新呢
[00:18:53.240 --> 00:18:54.720]  尤其剛才我們所讀的經文
[00:18:54.720 --> 00:18:58.960]  大家還記得神會做一些新事
[00:18:58.960 --> 00:19:01.400]  有新事 有隱密事
[00:19:01.400 --> 00:19:03.080]  但最重要其實
[00:19:03.080 --> 00:19:06.520]  這些都是我們有一位行其事的神
[00:19:06.520 --> 00:19:08.240]  更加讓我們想到的是什麼
[00:19:08.240 --> 00:19:09.880]  傳道者告訴我們
