
[00:00:00.000 --> 00:00:02.260]  天氣涼了很多,冷不冷?
[00:03:23.580 --> 00:03:24.580]  如果沒有復活
[00:03:24.580 --> 00:03:27.580]  整個基督教的信仰就垮了
[00:03:27.580 --> 00:03:29.580]  沒有死人復活,耶穌基督會復活嗎?
[00:03:29.580 --> 00:03:30.580]  就是沒有
[00:03:30.580 --> 00:03:31.580]  耶穌基督沒有復活
[00:03:31.580 --> 00:03:32.580]  那誰拯救我們?
[00:03:32.580 --> 00:03:35.580]  這個福音未得到完全的拯救
[00:03:35.580 --> 00:03:37.580]  我們仍然在罪裡面
[00:03:37.580 --> 00:03:39.580]  如果耶穌復活
[00:03:39.580 --> 00:03:40.580]  那我們盼望什麼?
[00:03:40.580 --> 00:03:42.580]  我們等候什麼?
[00:03:42.580 --> 00:03:44.580]  耶穌也不再回來了
[00:03:44.580 --> 00:03:46.580]  還有
[00:03:46.580 --> 00:03:48.580]  你們大家都很記掛那些
[00:03:48.580 --> 00:03:50.580]  我們信仰主義裡面的家人
[00:03:50.580 --> 00:03:52.580]  我們弟兄姊妹
[00:03:52.580 --> 00:03:53.580]  我們將來還可以見到嗎?
[00:03:53.580 --> 00:03:54.580]  見不回來了
[00:03:54.580 --> 00:03:55.580]  沒有死亡
[00:03:55.580 --> 00:03:56.580]  沒有復活
[00:03:56.580 --> 00:03:58.580]  沒有死人復活
[00:03:58.580 --> 00:03:59.580]  但是不用怕
[00:03:59.580 --> 00:04:02.580]  所以保羅底十五章裡面
[00:04:02.580 --> 00:04:04.580]  很仔細地說
[00:04:04.580 --> 00:04:07.580]  死人復活是千真萬確
[00:04:07.580 --> 00:04:09.580]  是一定會實現
[00:04:09.580 --> 00:04:12.580]  而且它巨細無遺地告訴你
[00:04:12.580 --> 00:04:13.580]  怎樣復活
[00:04:13.580 --> 00:04:15.580]  最重要的就是
[00:04:15.580 --> 00:04:17.580]  復活的人生觀
[00:04:17.580 --> 00:04:18.580]  當我們明白了
[00:04:18.580 --> 00:04:21.580]  復活是真實的時候
[00:04:21.580 --> 00:04:22.580]  我們的人生觀
[00:04:22.580 --> 00:04:23.580]  必然會比那些
[00:04:23.580 --> 00:04:24.580]  不相信復活
[00:04:24.580 --> 00:04:26.580]  沒有復活的人生觀
[00:04:26.580 --> 00:04:27.580]  是會巨大的不同
[00:04:27.580 --> 00:04:29.580]  有多大不同呢?
[00:04:29.580 --> 00:04:30.580]  讓我們在信息裡面
[00:04:30.580 --> 00:04:32.580]  去宣講和聆聽
[00:04:32.580 --> 00:04:33.580]  求主帶著我們
[00:04:33.580 --> 00:04:35.580]  我們一起有個祈禱
[00:04:35.580 --> 00:04:36.580]  求主幫助我們
[00:04:36.580 --> 00:04:38.580]  去聆聽你的話語
[00:04:38.580 --> 00:04:40.580]  讓我們去感受到
[00:04:40.580 --> 00:04:42.580]  復活那份的真實
[00:04:42.580 --> 00:04:44.580]  對我們的人生觀是怎樣不同
[00:04:44.580 --> 00:04:47.580]  怎樣影響我們未來的人生
[00:04:47.580 --> 00:04:49.580]  怎樣走的路
[00:04:49.580 --> 00:04:50.580]  求主你幫助我們
[00:04:50.580 --> 00:04:52.580]  借著哥倫多前書的十五章
[00:04:52.580 --> 00:04:53.580]  開我們的心
[00:04:53.580 --> 00:04:55.580]  開我們的耳朵
[00:04:55.580 --> 00:04:56.580]  讓我們能夠活出來
[00:04:56.580 --> 00:04:57.580]  求你使用今天的道
[00:04:57.580 --> 00:05:00.580]  禱告 奉耶穌 基督明求 阿們
[00:05:00.580 --> 00:05:02.580]  我用很短的時間
[00:05:02.580 --> 00:05:03.580]  將整個哥倫多前書的
[00:05:03.580 --> 00:05:05.580]  十五章的大綱
[00:05:05.580 --> 00:05:06.580]  告訴大家
[00:05:06.580 --> 00:05:07.580]  讓大家知道
[00:05:07.580 --> 00:05:09.580]  保羅如何將復活這件事
[00:05:09.580 --> 00:05:11.580]  巨細無遺地
[00:05:11.580 --> 00:05:13.580]  向哥倫多教會去宣講
[00:05:13.580 --> 00:05:14.580]  和教導
[00:05:14.580 --> 00:05:16.580]  第一個大段落是
[00:05:16.580 --> 00:05:18.580]  死人復活的證據
[00:05:18.580 --> 00:05:19.580]  我們會看到
[00:05:19.580 --> 00:05:21.580]  在一節十一節
[00:05:21.580 --> 00:05:24.580]  保羅藉著聖經的預言
[00:05:24.580 --> 00:05:27.580]  藉著基法彼得
[00:05:27.580 --> 00:05:29.580]  見過空墳墓
[00:05:29.580 --> 00:05:32.580]  和果實部
[00:05:32.580 --> 00:05:34.580]  有十二使徒見過
[00:05:34.580 --> 00:05:35.580]  耶穌的復活
[00:05:35.580 --> 00:05:36.580]  有五百多人見到
[00:05:36.580 --> 00:05:37.580]  耶穌的升天
[00:05:37.580 --> 00:05:38.580]  而且有一半人
[00:05:38.580 --> 00:05:40.580]  仍然今日存留
[00:05:40.580 --> 00:05:42.580]  而耶穌的親弟弟
[00:05:42.580 --> 00:05:44.580]  也見到耶穌復活
[00:05:44.580 --> 00:05:45.580]  後來成為教會
[00:05:45.580 --> 00:05:47.580]  耶路撒冷的領袖
[00:05:47.580 --> 00:05:48.580]  保羅自己也見過
[00:05:48.580 --> 00:05:49.580]  耶穌的復活
[00:05:49.580 --> 00:05:50.580]  所以他千真萬確
[00:05:50.580 --> 00:05:51.580]  切一般的事實
[00:05:51.580 --> 00:05:53.580]  想告訴教會
[00:05:53.580 --> 00:05:55.580]  復活是千真萬確
[00:05:55.580 --> 00:05:57.580]  是真實的
[00:05:57.580 --> 00:05:58.580]  第二
[00:05:58.580 --> 00:06:01.580]  在十二至三十四節裡說
[00:06:01.580 --> 00:06:02.580]  我們回想
[00:06:02.580 --> 00:06:03.580]  如果沒有復活
[00:06:03.580 --> 00:06:04.580]  會怎樣呢
[00:06:04.580 --> 00:06:05.580]  沒有復活
[00:06:05.580 --> 00:06:07.580]  就是說使徒
[00:06:07.580 --> 00:06:09.580]  一直跟教會說的道理
[00:06:09.580 --> 00:06:11.580]  全部都是謊言
[00:06:11.580 --> 00:06:13.580]  全部都是虛言
[00:06:13.580 --> 00:06:14.580]  如果沒有復活
[00:06:14.580 --> 00:06:15.580]  基督教的信仰
[00:06:15.580 --> 00:06:16.580]  就沒有意思了
[00:06:16.580 --> 00:06:19.580]  我們仍然活在罪惡當中
[00:06:19.580 --> 00:06:26.580]  沒有復活有多荒誕
[00:06:26.580 --> 00:06:28.580]  接著他就說出
[00:06:28.580 --> 00:06:31.580]  其實復活就像一顆種子
[00:06:31.580 --> 00:06:34.580]  耶穌就是那個初熟的果子
[00:06:34.580 --> 00:06:35.580]  耶穌基督復活
[00:06:35.580 --> 00:06:36.580]  我們就會跟著
[00:06:36.580 --> 00:06:37.580]  耶穌基督復活
[00:06:37.580 --> 00:06:38.580]  跟著耶穌
[00:06:38.580 --> 00:06:39.580]  會一樣有復活
[00:06:39.580 --> 00:06:41.580]  而且耶穌已經
[00:06:41.580 --> 00:06:43.580]  打敗一切的魔鬼仇敵
[00:06:43.580 --> 00:06:46.580]  最後死亡將會被打敗
[00:06:46.580 --> 00:06:48.580]  稍後會再說多一點
[00:06:48.580 --> 00:06:50.580]  而在二十九月三十四節
[00:06:50.580 --> 00:06:52.580]  我們再回想
[00:06:52.580 --> 00:06:54.580]  如果沒有復活的話
[00:06:54.580 --> 00:06:56.580]  我們就不能見到
[00:06:56.580 --> 00:06:59.580]  我們將來已死的親人
[00:06:59.580 --> 00:07:01.580]  而在這一刻
[00:07:01.580 --> 00:07:02.580]  保羅和一班使徒
[00:07:02.580 --> 00:07:03.580]  為了信仰
[00:07:03.580 --> 00:07:04.580]  被逼迫
[00:07:04.580 --> 00:07:06.580]  被傷害
[00:07:06.580 --> 00:07:07.580]  還有什麼意思呢
[00:07:07.580 --> 00:07:09.580]  他們還頂著幹什麼呢
[00:07:09.580 --> 00:07:11.580]  還堅持幹什麼呢
[00:07:11.580 --> 00:07:12.580]  我們不如享受
[00:07:12.580 --> 00:07:13.580]  或者生活好過
[00:07:13.580 --> 00:07:15.580]  用不著為主受苦
[00:07:15.580 --> 00:07:17.580]  所以沒有復活是荒誕的
[00:07:17.580 --> 00:07:19.580]  是不可能的
[00:07:19.580 --> 00:07:22.580]  然後在三至四十九節
[00:07:22.580 --> 00:07:24.580]  保羅用了種子的比喻
[00:07:24.580 --> 00:07:25.580]  和亞當的比喻
[00:07:25.580 --> 00:07:26.580]  去帶出
[00:07:26.580 --> 00:07:27.580]  耶穌基督怎樣
[00:07:27.580 --> 00:07:30.580]  巨西無為的復活
[00:07:30.580 --> 00:07:32.580]  就像一顆種子那樣
[00:07:32.580 --> 00:07:34.580]  落在地裡
[00:07:34.580 --> 00:07:36.580]  會重生的生出來
[00:07:36.580 --> 00:07:38.580]  本來你拿著一顆種子
[00:07:38.580 --> 00:07:39.580]  看到一顆種子
[00:07:39.580 --> 00:07:41.580]  一塊黑黑的東西
[00:07:41.580 --> 00:07:43.580]  很硬的
[00:07:43.580 --> 00:07:45.580]  好像沒有生命那樣
[00:07:45.580 --> 00:07:46.580]  就比喻為
[00:07:46.580 --> 00:07:48.580]  我們現在活在地上的生活
[00:07:48.580 --> 00:07:49.580]  但是當一顆種子
[00:07:49.580 --> 00:07:51.580]  埋葬在泥土裡
[00:07:51.580 --> 00:07:52.580]  之後會怎樣
[00:07:52.580 --> 00:07:54.580]  會生什麼出來
[00:07:54.580 --> 00:07:57.580]  有莖、根、樹、枝
[00:07:57.580 --> 00:07:59.580]  有葉、果
[00:07:59.580 --> 00:08:01.580]  有很多不同的花草樹木
[00:08:01.580 --> 00:08:02.580]  有一顆種子
[00:08:02.580 --> 00:08:05.580]  可以有這麼多不同的模式
[00:08:05.580 --> 00:08:07.580]  就告訴我們
[00:08:07.580 --> 00:08:09.580]  原來復活的身體
[00:08:09.580 --> 00:08:11.580]  就是這麼千變萬化
[00:08:11.580 --> 00:08:12.580]  超出我們想像
[00:08:12.580 --> 00:08:13.580]  如果你看著我們
[00:08:13.580 --> 00:08:15.580]  大家都有一顆種子的話
[00:08:15.580 --> 00:08:16.580]  你一定想像不到
[00:08:16.580 --> 00:08:17.580]  將來復活的身體
[00:08:17.580 --> 00:08:20.580]  是多麼千變萬化
[00:08:20.580 --> 00:08:23.580]  而亞當的比喻是什麼意思
[00:08:23.580 --> 00:08:24.580]  亞當的比喻
[00:08:24.580 --> 00:08:25.580]  是有兩個亞當
[00:08:25.580 --> 00:08:26.580]  哪兩個亞當
[00:08:26.580 --> 00:08:28.580]  第一個亞當是在哪裡出現
[00:08:28.580 --> 00:08:30.580]  在創世紀的時候
[00:08:30.580 --> 00:08:31.580]  是一個用塵土做的亞當
[00:08:31.580 --> 00:08:33.580]  是一個肉身的亞當
[00:08:33.580 --> 00:08:34.580]  是一個會惱壞的亞當
[00:08:34.580 --> 00:08:36.580]  是一個羞辱的亞當
[00:08:36.580 --> 00:08:38.580]  是一個軟弱的亞當
[00:08:38.580 --> 00:08:40.580]  因為我們身體都會腐化
[00:08:40.580 --> 00:08:41.580]  我們都會軟弱
[00:08:41.580 --> 00:08:43.580]  但是第二個亞當是誰
[00:08:43.580 --> 00:08:44.580]  就是耶穌基督
[00:08:44.580 --> 00:08:46.580]  他是屬靈的亞當
[00:08:46.580 --> 00:08:47.580]  他是靈性的
[00:08:47.580 --> 00:08:48.580]  他是復活的
[00:08:48.580 --> 00:08:50.580]  他帶給我們一個榮耀的身體
[00:08:50.580 --> 00:08:51.580]  強壯的身體
[00:08:51.580 --> 00:08:53.580]  是一個不惱壞的身體
[00:08:53.580 --> 00:08:55.580]  而這個復活的耶穌基督
[00:08:55.580 --> 00:08:57.580]  其實已經彰顯過一次
[00:08:57.580 --> 00:08:58.580]  他復活的身體是怎樣的了
[00:08:58.580 --> 00:08:59.580]  有沒有見過我們
[00:08:59.580 --> 00:09:01.580]  這本書有沒有記載過
[00:09:01.580 --> 00:09:02.580]  有啊
[00:09:02.580 --> 00:09:04.580]  在哪裡
[00:09:04.580 --> 00:09:06.580]  就是當耶穌在
[00:09:06.580 --> 00:09:08.580]  釘十架之後復活
[00:09:08.580 --> 00:09:10.580]  當那些門徒
[00:09:10.580 --> 00:09:11.580]  正是很害怕
[00:09:11.580 --> 00:09:12.580]  我們可能被捕的時候
[00:09:12.580 --> 00:09:14.580]  躲在房裡祈禱
[00:09:14.580 --> 00:09:15.580]  耶穌會怎樣
[00:09:15.580 --> 00:09:16.580]  突然間出現
[00:09:16.580 --> 00:09:18.580]  可以穿牆過壁
[00:09:18.580 --> 00:09:20.580]  可以無處不在
[00:09:20.580 --> 00:09:22.580]  但是復活的耶穌
[00:09:22.580 --> 00:09:23.580]  會吃東西的
[00:09:23.580 --> 00:09:25.580]  在提比利亞海邊
[00:09:25.580 --> 00:09:27.580]  耶穌和那些門徒在那裡
[00:09:27.580 --> 00:09:28.580]  吃魚
[00:09:28.580 --> 00:09:30.580]  所以復活的身體
[00:09:30.580 --> 00:09:33.580]  是真實的
[00:09:33.580 --> 00:09:35.580]  但是我相信
[00:09:35.580 --> 00:09:37.580]  這也是復活的身體的初形
[00:09:37.580 --> 00:09:39.580]  當到了新天生的時候
[00:09:39.580 --> 00:09:40.580]  這個復活的身體
[00:09:40.580 --> 00:09:41.580]  更加豐富
[00:09:41.580 --> 00:09:43.580]  更加超出我們想像之外
[00:09:43.580 --> 00:09:45.580]  那份優美和榮耀
[00:09:45.580 --> 00:09:46.580]  好了
[00:09:46.580 --> 00:09:48.580]  用了幾分鐘時間
[00:09:48.580 --> 00:09:49.580]  感謝主
[00:09:49.580 --> 00:09:50.580]  我們知道了
[00:09:50.580 --> 00:09:54.580]  1至49節的部分
[00:09:54.580 --> 00:09:55.580]  知道復活是真實的
[00:09:55.580 --> 00:09:57.580]  知道復活是怎樣的
[00:09:57.580 --> 00:09:59.580]  接著保羅想說
[00:09:59.580 --> 00:10:01.580]  既然我們相信復活是真實的時候
[00:10:01.580 --> 00:10:02.580]  對我們的生命
[00:10:02.580 --> 00:10:04.580]  對我們現在的生活
[00:10:04.580 --> 00:10:05.580]  有什麼意義呢
[00:10:05.580 --> 00:10:07.580]  不是想念未來的事
[00:10:07.580 --> 00:10:08.580]  是今天我們就為了
[00:10:08.580 --> 00:10:10.580]  未來的復活而去活著
[00:10:10.580 --> 00:10:11.580]  感謝主
[00:10:11.580 --> 00:10:13.580]  剛才已經讀出了經文
[00:10:13.580 --> 00:10:14.580]  我分了三個段落
[00:10:14.580 --> 00:10:16.580]  50至53節
[00:10:16.580 --> 00:10:17.580]  第一個要留意的字
[00:10:17.580 --> 00:10:19.580]  就是承受神的國
[00:10:19.580 --> 00:10:21.580]  承受神國
[00:10:21.580 --> 00:10:22.580]  什麼叫承受呢
[00:10:22.580 --> 00:10:24.580]  承受意思就是說
[00:10:24.580 --> 00:10:26.580]  能夠繼承產業
[00:10:26.580 --> 00:10:27.580]  能夠成為後子
[00:10:27.580 --> 00:10:29.580]  有兩本經文可以給我們參考
[00:10:29.580 --> 00:10:31.580]  第一本經文是在八福裡面的
[00:10:31.580 --> 00:10:33.580]  馬德福有五章五節
[00:10:33.580 --> 00:10:35.580]  溫柔的人有福鳥
[00:10:35.580 --> 00:10:38.580]  因為湯王必承受地土
[00:10:38.580 --> 00:10:39.580]  承受就是繼承
[00:10:39.580 --> 00:10:41.580]  就是我們能夠進入神的國
[00:10:41.580 --> 00:10:44.580]  我們要進入神的國
[00:10:44.580 --> 00:10:46.580]  是要一個承受權的
[00:10:46.580 --> 00:10:50.580]  這個權就是那些奴隸
[00:10:50.580 --> 00:10:52.580]  或者不是親人
[00:10:52.580 --> 00:10:53.580]  是承受不了的
[00:10:53.580 --> 00:10:55.580]  好像加拿大書四章30節說
[00:10:55.580 --> 00:10:56.580]  經上怎麼說
[00:10:56.580 --> 00:10:58.580]  將那些侍女兒子趕出去
[00:10:58.580 --> 00:11:01.580]  侍女兒子不可與自主婦人的兒子
[00:11:01.580 --> 00:11:03.580]  一同承受產業
[00:11:03.580 --> 00:11:05.580]  就是說
[00:11:05.580 --> 00:11:06.580]  就是這麼說
[00:11:06.580 --> 00:11:08.580]  一個有錢人
[00:11:08.580 --> 00:11:10.580]  他的產業應該留給誰
[00:11:10.580 --> 00:11:12.580]  當然是留給他的下一代
[00:11:12.580 --> 00:11:13.580]  他的子孫
[00:11:13.580 --> 00:11:15.580]  那些勞僕
[00:11:15.580 --> 00:11:17.580]  那些工人的子孫
[00:11:17.580 --> 00:11:18.580]  就不能承受
[00:11:18.580 --> 00:11:20.580]  那天國神的國
[00:11:20.580 --> 00:11:23.580]  的產業由誰承受
[00:11:23.580 --> 00:11:26.580]  耶穌基督
[00:11:26.580 --> 00:11:29.580]  晚堂有個姊妹最喜歡回答耶穌
[00:11:29.580 --> 00:11:30.580]  除了耶穌之外
[00:11:30.580 --> 00:11:32.580]  神的兒女都可以承受
[00:11:32.580 --> 00:11:33.580]  誰是神的兒女
[00:11:33.580 --> 00:11:34.580]  是神的兒女請舉手
[00:11:34.580 --> 00:11:35.580]  爭著舉手
[00:11:35.580 --> 00:11:37.580]  承受神的國
[00:11:37.580 --> 00:11:38.580]  我補充
[00:11:38.580 --> 00:11:40.580]  我們經常說神的國
[00:11:40.580 --> 00:11:42.580]  我經常說天國
[00:11:42.580 --> 00:11:44.580]  我們要在地上彰顯天國
[00:11:44.580 --> 00:11:46.580]  就好像天國在地上
[00:11:46.580 --> 00:11:48.580]  這是對的
[00:11:48.580 --> 00:11:51.580]  不過我們將天國的美好
[00:11:51.580 --> 00:11:53.580]  帶到地上見到天國的美好
[00:11:53.580 --> 00:11:55.580]  但是我現在說的承受神的國
[00:11:55.580 --> 00:11:57.580]  就不是說地上的天國
[00:11:57.580 --> 00:11:59.580]  是說天上的天國
[00:11:59.580 --> 00:12:00.580]  真真正正
[00:12:00.580 --> 00:12:02.580]  耶穌再回來的時候
[00:12:02.580 --> 00:12:07.580]  帶來新天新地的神的國
[00:12:07.580 --> 00:12:08.580]  我們將要進入
[00:12:08.580 --> 00:12:10.580]  將要承受
[00:12:10.580 --> 00:12:11.580]  但是保羅說
[00:12:11.580 --> 00:12:13.580]  綠色的字很重要
[00:12:13.580 --> 00:12:16.580]  血肉之軀不能承受神的國
[00:12:16.580 --> 00:12:17.580]  不能夠
[00:12:17.580 --> 00:12:19.580]  我們現在這些是什麼
[00:12:19.580 --> 00:12:20.580]  這些就是血肉之軀
[00:12:20.580 --> 00:12:22.580]  不能夠承受神的國
[00:12:22.580 --> 00:12:23.580]  這是必拿壞的
[00:12:23.580 --> 00:12:24.580]  這個
[00:12:24.580 --> 00:12:25.580]  這個
[00:12:25.580 --> 00:12:27.580]  這個人們經常說是疲狼
[00:12:27.580 --> 00:12:29.580]  一百年命會衰殘的
[00:12:29.580 --> 00:12:31.580]  不能夠承受的
[00:12:31.580 --> 00:12:33.580]  因為這是不拿壞的國
[00:12:33.580 --> 00:12:34.580]  是一個永遠的國
[00:12:34.580 --> 00:12:35.580]  我們這些有限的身體
[00:12:35.580 --> 00:12:36.580]  承受不了的
[00:12:36.580 --> 00:12:38.580]  明不明白為什麼
[00:12:38.580 --> 00:12:40.580]  我就用了太空衣的比喻
[00:12:40.580 --> 00:12:42.580]  就是我們肉體
[00:12:42.580 --> 00:12:44.580]  可不可以就這樣上太空
[00:12:44.580 --> 00:12:45.580]  不行的
[00:12:45.580 --> 00:12:46.580]  要穿什麼
[00:12:46.580 --> 00:12:48.580]  要穿太空衣
[00:12:48.580 --> 00:12:50.580]  太空衣是用來保護太空人
[00:12:50.580 --> 00:12:51.580]  他可以進入太空裏面
[00:12:51.580 --> 00:12:53.580]  因為外太空是沒有空氣的
[00:12:53.580 --> 00:12:54.580]  是低溫的
[00:12:54.580 --> 00:12:56.580]  是有輻射的
[00:12:56.580 --> 00:12:57.580]  所以有太空衣保護著
[00:12:57.580 --> 00:13:00.580]  才能夠進入太空的狀態
[00:13:00.580 --> 00:13:02.580]  只是一個比喻而已
[00:13:02.580 --> 00:13:03.580]  所以我們穿上神的國
[00:13:03.580 --> 00:13:08.580]  都要穿上一件新的衣服
[00:13:08.580 --> 00:13:09.580]  而保羅形容這個
[00:13:09.580 --> 00:13:11.580]  就是新的肉體
[00:13:11.580 --> 00:13:12.580]  不是新的體
[00:13:12.580 --> 00:13:13.580]  沒有肉體
[00:13:13.580 --> 00:13:14.580]  新的身體
[00:13:14.580 --> 00:13:15.580]  靈性的身體
[00:13:15.580 --> 00:13:16.580]  復活的身體
[00:13:16.580 --> 00:13:17.580]  強壯的身體
[00:13:17.580 --> 00:13:19.580]  什麼時候發生
[00:13:19.580 --> 00:13:20.580]  什麼時候發生
[00:13:20.580 --> 00:13:22.580]  在一剎那間發生
[00:13:22.580 --> 00:13:26.580]  在耶穌基督再來的時候發生
[00:13:26.580 --> 00:13:28.580]  在約爾書二章一節說
[00:13:28.580 --> 00:13:30.580]  你們要在錫安吹國
[00:13:30.580 --> 00:13:32.580]  在我的聖三發出警報
[00:13:32.580 --> 00:13:35.580]  這地所有居民要發戰
[00:13:35.580 --> 00:13:37.580]  因為耶和華的日子快到
[00:13:37.580 --> 00:13:38.580]  已經臨近了
[00:13:38.580 --> 00:13:40.580]  在一個號角聲下
[00:13:40.580 --> 00:13:42.580]  號角其實就好像
[00:13:42.580 --> 00:13:43.580]  今天突然間
[00:13:43.580 --> 00:13:47.580]  譬如我們現在嗶嗶嗶嗶嗶嗶嗶嗶
[00:13:47.580 --> 00:13:48.580]  剛才好在
[00:13:48.580 --> 00:13:50.580]  他們關掉所有的響號裝置
[00:13:50.580 --> 00:13:51.580]  即不是電話
[00:13:51.580 --> 00:13:52.580]  即是什麼
[00:13:52.580 --> 00:13:53.580]  警鐘響
[00:13:53.580 --> 00:13:54.580]  即是有危險
[00:13:54.580 --> 00:13:56.580]  我們要警覺
[00:13:56.580 --> 00:13:57.580]  這個警號
[00:13:57.580 --> 00:13:58.580]  這個號筒吹響
[00:13:58.580 --> 00:14:00.580]  就是在以色列的時候打仗
[00:14:00.580 --> 00:14:01.580]  有危險
[00:14:01.580 --> 00:14:03.580]  或者有大事發生
[00:14:03.580 --> 00:14:04.580]  就要吹響號
[00:14:04.580 --> 00:14:07.580]  而在保羅所說的
[00:14:07.580 --> 00:14:10.580]  一剎那間藍色的字
[00:14:10.580 --> 00:14:12.580]  號筒末節吹響的時候
[00:14:12.580 --> 00:14:15.580]  就是耶穌基督再回來的時候
