
[00:00:00.000 --> 00:00:06.440]  最近英國威廉王子海特王妃傳出喜訊
[00:03:40.000 --> 00:03:45.000]  牠們是特別拿來聖殿獻祭用的
[00:03:45.000 --> 00:03:47.000]  獻給神
[00:03:47.000 --> 00:03:50.000]  所以這些羊都被視為聖潔的
[00:03:50.000 --> 00:03:53.000]  不過諷刺的就是
[00:03:53.000 --> 00:03:57.000]  牧羊這些聖潔的羊的牧羊人
[00:03:57.000 --> 00:03:59.000]  卻被視為不潔
[00:03:59.000 --> 00:04:01.000]  為什麼呢?
[00:04:01.000 --> 00:04:06.000]  牧羊人不僅要照顧羊的起居飲食
[00:04:06.000 --> 00:04:10.000]  還要照顧牠們的生養死葬
[00:04:10.000 --> 00:04:13.000]  要幫羊媽媽接生
[00:04:13.000 --> 00:04:15.000]  羊死了之後
[00:04:15.000 --> 00:04:19.000]  百年歸老就要收拾牠們的屍體
[00:04:19.000 --> 00:04:23.000]  做這些動作的人會被視為不潔
[00:04:23.000 --> 00:04:27.000]  所以這些牧羊人都被人看不起
[00:04:27.000 --> 00:04:31.000]  被視為低下、不潔
[00:04:31.000 --> 00:04:33.000]  還有就是
[00:04:33.000 --> 00:04:36.000]  這些牧羊人不僅要牧放羊群
[00:04:36.000 --> 00:04:38.000]  要流放野外
[00:04:38.000 --> 00:04:41.000]  經歷危險、孤單、貧困
[00:04:41.000 --> 00:04:42.000]  還有就是
[00:04:42.000 --> 00:04:45.000]  牧羊人不能像一般人一樣
[00:04:45.000 --> 00:04:51.000]  去過正常的宗教生活
[00:04:51.000 --> 00:04:53.000]  基於這些種種原因
[00:04:53.000 --> 00:04:59.000]  牧羊人被社會視為低下、低賤
[00:04:59.000 --> 00:05:01.000]  視為不潔
[00:05:01.000 --> 00:05:04.000]  牧羊的羊是聖潔
[00:05:04.000 --> 00:05:08.000]  但牧羊人本身被拒諸門外
[00:05:08.000 --> 00:05:12.000]  這些牧羊人令我想起兩類人
[00:05:12.000 --> 00:05:14.000]  第一類人
[00:05:14.000 --> 00:05:18.000]  像牧羊人一樣去服侍神
[00:05:18.000 --> 00:05:21.000]  牧羊神的羊群
[00:05:21.000 --> 00:05:24.000]  就像今天教會裡的傳道牧者
[00:05:24.000 --> 00:05:28.000]  或者教會裡的其他領袖
[00:05:28.000 --> 00:05:32.000]  今天這些領袖可能都會被看不起
[00:05:32.000 --> 00:05:35.000]  而被看不起可能有兩個原因
[00:05:35.000 --> 00:05:37.000]  第一個原因就是
[00:05:37.000 --> 00:05:40.000]  可能因為人的緣故、人的驕傲
[00:05:40.000 --> 00:05:42.000]  或者他們的偏見、誤解
[00:05:42.000 --> 00:05:46.000]  以致看不起服侍神的人
[00:05:46.000 --> 00:05:48.000]  而另外一個原因也可能
[00:05:48.000 --> 00:05:50.000]  因為這些服侍神的人
[00:05:50.000 --> 00:05:53.000]  生命又軟弱、其身不正
[00:05:53.000 --> 00:05:56.000]  所以不受到尊重
[00:05:56.000 --> 00:06:00.000]  感恩的是在太古城堂這麼久
[00:06:00.000 --> 00:06:02.000]  我都體會到弟兄姊妹
[00:06:02.000 --> 00:06:05.000]  都很尊重傳道牧者
[00:06:05.000 --> 00:06:08.000]  和尊重教會的領袖
[00:06:08.000 --> 00:06:11.000]  我們教會整體的氣氛都很融洽
[00:06:11.000 --> 00:06:14.000]  這不是必然的
[00:06:14.000 --> 00:06:16.000]  不是每間教會都是這樣
[00:06:16.000 --> 00:06:18.000]  所以很值得感恩
[00:06:18.000 --> 00:06:21.000]  但另一方面更加我要警醒
[00:06:21.000 --> 00:06:23.000]  作為一個牧人
[00:06:23.000 --> 00:06:26.000]  我要想想到底我有沒有其身不正
[00:06:26.000 --> 00:06:29.000]  以致不受別人的尊重
[00:06:29.000 --> 00:06:32.000]  在這裡也要請各位弟兄姊妹
[00:06:32.000 --> 00:06:36.000]  來好好為教會的牧者、傳道
[00:06:36.000 --> 00:06:39.000]  為教會其他的領袖去禱告
[00:06:39.000 --> 00:06:42.000]  你們的禱告是可以幫助我們的
[00:06:42.000 --> 00:06:45.000]  是能夠托著我們的侍奉
[00:06:45.000 --> 00:06:48.000]  這些牧羊人也令我想起
[00:06:48.000 --> 00:06:50.000]  第二類的人
[00:06:50.000 --> 00:06:53.000]  這些人就像牧羊人一樣
[00:06:53.000 --> 00:06:56.000]  都是被社會看低的
[00:06:56.000 --> 00:06:57.000]  被視為不潔的
[00:06:57.000 --> 00:07:00.000]  他們很可能是品流複雜
[00:07:00.000 --> 00:07:04.000]  正常人家都可能不願意來接觸他們
[00:07:04.000 --> 00:07:08.000]  他們可以說是社會上的邊緣一族
[00:07:08.000 --> 00:07:10.000]  大概在十天前
[00:07:10.000 --> 00:07:12.000]  有一位姊妹
[00:07:12.000 --> 00:07:14.000]  我認識了她十多年
[00:07:14.000 --> 00:07:18.000]  她是我以前在教會牧羊過的姊妹
[00:07:18.000 --> 00:07:21.000]  那天她專程來找我
[00:07:21.000 --> 00:07:24.000]  她很開心地告訴我一個好消息
[00:07:24.000 --> 00:07:27.000]  就是她的兒子結婚了
[00:07:27.000 --> 00:07:33.000]  她專程拿來一張結婚婚禮邀請卡
[00:07:33.000 --> 00:07:38.000]  希望我能夠出席她兒子的婚禮
[00:07:38.000 --> 00:07:41.000]  這位姊妹之所以這麼開心
[00:07:41.000 --> 00:07:44.000]  不是因為有媳婦茶喝
[00:07:44.000 --> 00:07:49.000]  而是她兒子終於能夠改邪歸正
[00:07:49.000 --> 00:07:52.000]  做回一個正正當當的人
[00:07:52.000 --> 00:07:55.000]  我記得我認識這位姊妹的時候
[00:07:55.000 --> 00:07:58.000]  第一次她是自己走進來教會
[00:07:58.000 --> 00:08:00.000]  參加崇拜
[00:08:00.000 --> 00:08:03.000]  兩三天之後她再來教會找我
[00:08:03.000 --> 00:08:05.000]  找我聊天
[00:08:05.000 --> 00:08:07.000]  在聊天的過程中
[00:08:07.000 --> 00:08:09.000]  她說到自己的身世
[00:08:09.000 --> 00:08:12.000]  自己走過很多崎嶇的道路
[00:08:12.000 --> 00:08:15.000]  在過程中她願意來信耶穌
[00:08:15.000 --> 00:08:17.000]  我幫她決志
[00:08:17.000 --> 00:08:20.000]  她很快就投入教會
[00:08:20.000 --> 00:08:22.000]  回教會回得很好
[00:08:22.000 --> 00:08:27.000]  不久之後她又叫我去探望她先生
[00:08:27.000 --> 00:08:30.000]  在聊天的過程中她先生又決志
[00:08:30.000 --> 00:08:33.000]  於是兩夫婦一起回教會
[00:08:33.000 --> 00:08:35.000]  亦都很投入
[00:08:35.000 --> 00:08:37.000]  過了一段時間之後
[00:08:37.000 --> 00:08:39.000]  她叫她兒子來找我
[00:08:39.000 --> 00:08:40.000]  我們又聊天
[00:08:40.000 --> 00:08:42.000]  她又決志
[00:08:42.000 --> 00:08:45.000]  整件事好像很圓滿、很美好
[00:08:45.000 --> 00:08:49.000]  但問題出在她兒子的身上
[00:08:49.000 --> 00:08:50.000]  我認識她的時候
[00:08:50.000 --> 00:08:51.000]  大概二十多歲
[00:08:51.000 --> 00:08:52.000]  一表人才
[00:08:52.000 --> 00:08:55.000]  很英俊
[00:08:55.000 --> 00:08:59.000]  但可惜的是她艷上獨人
[00:08:59.000 --> 00:09:04.000]  而且不斷戒了又吃
[00:09:04.000 --> 00:09:08.000]  不斷進入戒毒所
[00:09:08.000 --> 00:09:11.000]  她媽媽說她十隻手指加十隻腳指
[00:09:11.000 --> 00:09:13.000]  都數不完
[00:09:13.000 --> 00:09:17.000]  這麼多次進入戒毒所
[00:09:17.000 --> 00:09:20.000]  她不斷沉淪在獨海裡
[00:09:20.000 --> 00:09:22.000]  沉淪到一個地步
[00:09:22.000 --> 00:09:23.000]  她身邊的人
[00:09:23.000 --> 00:09:24.000]  包括我
[00:09:24.000 --> 00:09:26.000]  都覺得她沒得救
[00:09:26.000 --> 00:09:28.000]  我們都勸這位姐妹
[00:09:28.000 --> 00:09:30.000]  不要理她了
[00:09:30.000 --> 00:09:33.000]  先顧好自己
[00:09:33.000 --> 00:09:36.000]  大概兩年前
[00:09:36.000 --> 00:09:39.000]  這位年輕人
[00:09:39.000 --> 00:09:42.000]  終於成功戒除了獨人
[00:09:42.000 --> 00:09:48.000]  並且在福音戒毒所做幹事
[00:09:48.000 --> 00:09:50.000]  不僅在那裡服侍
[00:09:50.000 --> 00:09:52.000]  也到處講見證
[00:09:52.000 --> 00:09:59.000]  最近她還和母子一起到處講見證
[00:09:59.000 --> 00:10:02.000]  我一直聽著這位姐妹
[00:10:02.000 --> 00:10:04.000]  分享這幾年的經歷
[00:10:04.000 --> 00:10:08.000]  一邊看著這張邀請卡
[00:10:08.000 --> 00:10:11.000]  在我心裡有兩個感受
[00:10:11.000 --> 00:10:15.000]  第一個感受是覺得很慚愧
[00:10:15.000 --> 00:10:19.000]  我憑什麼放棄一個人呢?
[00:10:19.000 --> 00:10:24.000]  憑什麼說一個人沒得救呢?
[00:10:24.000 --> 00:10:28.000]  第二是我要稱頌神
[00:10:28.000 --> 00:10:31.000]  第二個感受是我要稱頌神
[00:10:31.000 --> 00:10:33.000]  因為即使人已經放棄了的人
[00:10:33.000 --> 00:10:36.000]  但上帝原來從來沒放棄過他
[00:10:36.000 --> 00:10:38.000]  沒離棄過他
[00:10:38.000 --> 00:10:43.000]  他不僅一直帶領著這位姐妹
[00:10:43.000 --> 00:10:45.000]  也將她的兒子挽回過來
[00:10:45.000 --> 00:10:47.000]  就好像這些牧羊人
[00:10:47.000 --> 00:10:50.000]  上帝都沒有不理他們
[00:10:50.000 --> 00:10:52.000]  沒有放棄他們
[00:10:52.000 --> 00:10:54.000]  甚至差派天使、天君
[00:10:54.000 --> 00:10:55.000]  向他們顯現
[00:10:55.000 --> 00:11:02.000]  揀選他們作為第一批去見證救主降生的人
[00:11:02.000 --> 00:11:05.000]  今天我們可能都覺得自己
[00:11:05.000 --> 00:11:08.000]  好像不太受人重視
[00:11:08.000 --> 00:11:11.000]  好像覺得自己沒什麼價值
[00:11:11.000 --> 00:11:14.000]  但哪怕是最不堪的人
[00:11:14.000 --> 00:11:16.000]  都是上帝所喜悅
[00:11:16.000 --> 00:11:20.000]  是上帝所愛的
[00:11:20.000 --> 00:11:22.000]  上帝必然會拯救
[00:11:22.000 --> 00:11:27.000]  上帝亦是那位黑暗中人的光
[00:11:27.000 --> 00:11:30.000]  今天可能在我們身邊
[00:11:30.000 --> 00:11:34.000]  都有這些在黑暗中的人
[00:11:34.000 --> 00:11:38.000]  你有沒有發現他們呢?
[00:11:38.000 --> 00:11:40.000]  你有沒有想過
[00:11:40.000 --> 00:11:43.000]  你可以和這些在黑暗中的人
[00:11:43.000 --> 00:11:45.000]  分享福音
[00:11:45.000 --> 00:11:47.000]  帶他們來認識神
[00:11:47.000 --> 00:11:51.000]  帶領他們從黑暗走向光明呢?
[00:11:51.000 --> 00:11:58.000]  剛才說了這個大喜的訊息
[00:11:58.000 --> 00:12:01.000]  是向什麼人宣告
[00:12:01.000 --> 00:12:05.000]  接著我們看看這個大喜的訊息
[00:12:05.000 --> 00:12:08.000]  到底內容是什麼呢?
[00:12:08.000 --> 00:12:12.000]  到底是宣告什麼呢?
[00:12:12.000 --> 00:12:15.000]  我們一起讀這節經文
[00:12:15.000 --> 00:12:24.000]  因今天在大衛的城裡,為你們生了救主,就是主基督
[00:12:24.000 --> 00:12:26.000]  在這節聖經裡
[00:12:26.000 --> 00:12:28.000]  我想請大家留意三個字
[00:12:28.000 --> 00:12:30.000]  第一個字是大衛的城
[00:12:30.000 --> 00:12:35.000]  在舊約裡耶路撒冷被稱為大衛的城
[00:12:35.000 --> 00:12:38.000]  但因為有先知尼加
[00:12:38.000 --> 00:12:42.000]  他曾經預言以色列將來的掌權者
[00:12:42.000 --> 00:12:44.000]  是在伯利恆出來的
[00:12:44.000 --> 00:12:48.000]  並且以色列人所尊重的王大衛
[00:12:48.000 --> 00:12:50.000]  也是生在伯利恆
[00:12:50.000 --> 00:12:55.000]  所以伯利恆也被稱為大衛的城
[00:12:55.000 --> 00:12:59.000]  作者在這裡特別提到大衛的城
[00:12:59.000 --> 00:13:01.000]  其實是要指出
[00:13:01.000 --> 00:13:06.000]  神是要向大衛實現他的應許
[00:13:06.000 --> 00:13:09.000]  神曾經向大衛應許過
[00:13:09.000 --> 00:13:12.000]  會為他建立永遠的家室
[00:13:12.000 --> 00:13:18.000]  將他的國度永遠建立
[00:13:18.000 --> 00:13:22.000]  耶穌降生成為大衛的後裔
[00:13:22.000 --> 00:13:26.000]  正是應驗了神對大衛的應許
[00:13:26.000 --> 00:13:30.000]  以色列人長期受到壓迫
[00:13:30.000 --> 00:13:38.000]  他們也在等待大衛的後裔來到世上
[00:13:38.000 --> 00:13:42.000]  作為君王拯救他們
[00:13:42.000 --> 00:13:45.000]  第二個字是「救主」
[00:13:45.000 --> 00:13:49.000]  以色列人當時在羅馬人的統治之下
[00:13:49.000 --> 00:13:52.000]  因為以色列是羅馬人的殖民地
[00:13:52.000 --> 00:13:57.000]  羅馬人稱呼他們的君王為「救主」
[00:13:57.000 --> 00:14:01.000]  而這個宣告正是要告訴世人
[00:14:01.000 --> 00:14:06.000]  真正的救主不是地上的君王
[00:14:06.000 --> 00:14:12.000]  而是生在馬槽的嬰孩
[00:14:12.000 --> 00:14:14.000]  第三個字是「基督」
[00:14:14.000 --> 00:14:17.000]  「基督」是希臘文
[00:14:17.000 --> 00:14:20.000]  舊約是用希伯來文寫成
[00:14:20.000 --> 00:14:24.000]  所以舊約就用「尼塞亞」這個字
[00:14:24.000 --> 00:14:27.000]  「基督」和「尼塞亞」的意思都是一樣
[00:14:27.000 --> 00:14:29.000]  是指受高者
[00:14:29.000 --> 00:14:33.000]  在舊約有三種人要受高納
[00:14:33.000 --> 00:14:36.000]  大家知不知道是哪三種人?
[00:14:36.000 --> 00:14:40.000]  祭司、君王、先知
[00:14:40.000 --> 00:14:43.000]  很漂亮,100分
[00:14:43.000 --> 00:14:47.000]  耶穌被稱為受高者
[00:14:47.000 --> 00:14:51.000]  是顯示祂有這三種身份
[00:14:51.000 --> 00:14:54.000]  同時祂有君王、先知和祭司的身份
[00:14:54.000 --> 00:14:59.000]  但作者提及到大衛的成就「救主」
[00:14:59.000 --> 00:15:05.000]  顯示作者要特別凸顯耶穌君王的身份
[00:15:05.000 --> 00:15:07.000]  整句話的意思是
[00:15:07.000 --> 00:15:11.000]  今天大衛的後裔降生
[00:15:11.000 --> 00:15:15.000]  他是全人類的救主,是榮耀的君王
[00:15:15.000 --> 00:15:19.000]  這句話對以色列人來說有什麼意義呢?
[00:15:19.000 --> 00:15:25.000]  原來以色列人已經做了幾百年的亡國奴
[00:15:25.000 --> 00:15:29.000]  幾百年來他們一直被外族統治
[00:15:29.000 --> 00:15:31.000]  長期受到壓迫
[00:15:31.000 --> 00:15:36.000]  他們正在期待一位救世主君臨天下幫助他們
[00:15:36.000 --> 00:15:37.000]  拯救他們
[00:15:37.000 --> 00:15:42.000]  而這幾百年來也不斷有先知預言
[00:15:42.000 --> 00:15:45.000]  將會有救主的出現
[00:15:45.000 --> 00:15:52.000]  今天天使所宣告的正是應驗這些預言
[00:15:52.000 --> 00:15:56.000]  就是有救主降臨
[00:15:56.000 --> 00:15:57.000]  不過奇怪的是
[00:15:57.000 --> 00:16:03.000]  以色列人正在期待的應該是君臨天下的救世主
[00:16:03.000 --> 00:16:10.000]  但這個救主卻是生在馬槽裡
[00:16:10.000 --> 00:16:14.000]  我相信如果不是因為有天君天使的顯現
[00:16:14.000 --> 00:16:16.000]  那些牧羊人做夢也不會猜到
[00:16:16.000 --> 00:16:21.000]  睡在馬槽裡的寶寶就是救主
[00:16:21.000 --> 00:16:25.000]  一個於尊降貴受盡凌辱
[00:16:25.000 --> 00:16:29.000]  也要去拯救世人的神
[00:16:29.000 --> 00:16:32.000]  卻被世人拒絕
[00:16:32.000 --> 00:16:34.000]  歸根究底
[00:16:34.000 --> 00:16:39.000]  原因就是因為人自以為是
[00:16:39.000 --> 00:16:40.000]  我們自己以為
[00:16:40.000 --> 00:16:44.000]  我們能夠去判斷誰才是真神
[00:16:44.000 --> 00:16:46.000]  甚至人自滿自是
[00:16:46.000 --> 00:16:50.000]  到了一個地步以為自己就是神
[00:16:50.000 --> 00:16:54.000]  才有能力去掌控這個世界
[00:16:54.000 --> 00:16:56.000]  面對一個這樣的世界
[00:16:56.000 --> 00:17:00.000]  我們有什麼訊息可以傳呢?
[00:17:00.000 --> 00:17:03.000]  這個世代的人正在追求成功
[00:17:03.000 --> 00:17:06.000]  追求即時的滿足感
[00:17:06.000 --> 00:17:10.000]  我們是否去找那些出名的講員
[00:17:10.000 --> 00:17:14.000]  或者成功的基督徒去講見證
[00:17:14.000 --> 00:17:17.000]  這樣就可以顯示神的大能呢?
[00:17:17.000 --> 00:17:20.000]  一旦他們軟弱失敗的時候
[00:17:20.000 --> 00:17:24.000]  又視他們為教會的負資產
[00:17:24.000 --> 00:17:30.000]  這個是不是就是要我們傳講的訊息呢?
[00:17:30.000 --> 00:17:36.000]  主耶穌從來沒有以君臨天下的姿態出現
[00:17:36.000 --> 00:17:38.000]  祂是生在馬槽
[00:17:38.000 --> 00:17:40.000]  祂是竇穆老的兒子
[00:17:40.000 --> 00:17:42.000]  祂在世33年
[00:17:42.000 --> 00:17:46.000]  祂一直和那些漁夫、打漁佬、稅吏罪人
[00:17:46.000 --> 00:17:49.000]  三教九流的人為伍
[00:17:49.000 --> 00:17:52.000]  那些社會的名流和宗教領袖
[00:17:52.000 --> 00:17:55.000]  和祂是格格不入的
[00:17:55.000 --> 00:17:57.000]  雖然祂能夠醫病趕鬼
[00:17:57.000 --> 00:17:59.000]  行各樣的神蹟騎士
[00:17:59.000 --> 00:18:02.000]  但是祂最大的能力
[00:18:02.000 --> 00:18:04.000]  卻是在祂的受苦、受死
[00:18:04.000 --> 00:18:11.000]  和死而復活的事情上顯露出來
[00:18:11.000 --> 00:18:14.000]  這個對我們有什麼提醒呢?
[00:18:14.000 --> 00:18:20.000]  對今天我們這些人有什麼提醒呢?
[00:18:20.000 --> 00:18:26.000]  我想是提醒我們要好好地去學習
[00:18:26.000 --> 00:18:30.000]  我們不要像世人一樣急功近利
[00:18:30.000 --> 00:18:34.000]  只著重一時的成敗得失
[00:18:34.000 --> 00:18:37.000]  我們要重視的是整個生命的過程
[00:18:37.000 --> 00:18:43.000]  就好像剛才我所說的那位姊妹為例
[00:18:43.000 --> 00:18:45.000]  今天她的兒子改邪歸正
[00:18:45.000 --> 00:18:49.000]  我當然替她高興
[00:18:49.000 --> 00:18:52.000]  但當我回想她信了耶穌之後
[00:18:52.000 --> 00:18:54.000]  起碼有六、七年的時間
[00:18:54.000 --> 00:18:58.000]  她每天看著她兒子人不像人、鬼不像鬼的時候
[00:18:58.000 --> 00:19:04.000]  但她仍然對神信靠
[00:19:04.000 --> 00:19:07.000]  她沒有懷疑過
[00:19:07.000 --> 00:19:08.000]  即使有時會有怨虐
[00:19:08.000 --> 00:19:13.000]  但她仍然緊緊地依靠神
[00:19:13.000 --> 00:19:15.000]  我想是這個過程
[00:19:15.000 --> 00:19:17.000]  這個艱辛的過程
[00:19:17.000 --> 00:19:20.000]  令她今天所得到的結果
[00:19:20.000 --> 00:19:27.000]  所得到的喜樂更加寶貴
[00:19:27.000 --> 00:19:32.000]  如果我們只著重一時的成敗得失
[00:19:32.000 --> 00:19:35.000]  無論成功或失敗都很容易跌倒
[00:19:35.000 --> 00:19:38.000]  成功的我們會自以為是離開神
[00:19:38.000 --> 00:19:43.000]  失敗的我們都會質疑神到底是否真
[00:19:43.000 --> 00:19:47.000]  所以無論成功或失敗我們都會離開神
[00:19:47.000 --> 00:19:50.000]  因為我們只看重一時的成敗
[00:19:50.000 --> 00:19:53.000]  我們忘記了
[00:19:53.000 --> 00:19:56.000]  其實這是一個過程
[00:19:56.000 --> 00:19:59.000]  是我們一生都要不斷地抓著神
[00:19:59.000 --> 00:20:05.000]  被神抓著的一個過程
[00:20:05.000 --> 00:20:08.000]  今天可能在座中有弟兄姊妹有朋友
[00:20:08.000 --> 00:20:12.000]  可能住在患難的裡面
[00:20:12.000 --> 00:20:14.000]  但我們不要忘記
[00:20:14.000 --> 00:20:17.000]  我們所相信的這位神
[00:20:17.000 --> 00:20:19.000]  祂都是曾經受過苦
[00:20:19.000 --> 00:20:24.000]  而且祂受的苦是比我們有過之而無不及
[00:20:24.000 --> 00:20:26.000]  但祂是一位大能的神
[00:20:26.000 --> 00:20:33.000]  祂的能力足以大到能夠帶領我們走過人生每一個低谷
[00:20:33.000 --> 00:20:44.000]  因為祂就是光
[00:20:44.000 --> 00:20:48.000]  剛才我說了大喜的訊息是向什麼人宣告
[00:20:48.000 --> 00:20:52.000]  也說了這個訊息的內容是什麼
[00:20:52.000 --> 00:20:56.000]  現在我想和大家一起看看
[00:20:56.000 --> 00:20:58.000]  這些牧羊人接收了這個訊息之後
[00:20:58.000 --> 00:21:00.000]  有什麼反應呢?
[00:21:00.000 --> 00:21:02.000]  我們一起來看看
[00:21:02.000 --> 00:21:04.000]  二章十五至十六節
[00:21:04.000 --> 00:21:05.000]  我們一起讀
[00:21:05.000 --> 00:21:08.000]  眾天使離開他們
[00:21:08.000 --> 00:21:10.000]  升天去了
[00:21:10.000 --> 00:21:29.000]  《經文》這裏寫得很生動
[00:21:29.000 --> 00:21:32.000]  我們可以想像當時的景象
[00:21:32.000 --> 00:21:36.000]  經過一連串的天君天使出現
[00:21:36.000 --> 00:21:38.000]  很轟烈的
[00:21:38.000 --> 00:21:41.000]  天君天使消失在空氣中
[00:21:41.000 --> 00:21:44.000]  然後那些牧羊人彼此商量
[00:21:44.000 --> 00:21:45.000]  跟著我們怎麼辦呢?
[00:21:45.000 --> 00:21:50.000]  不如我們一起來看看天使所說的話是否真的
[00:21:50.000 --> 00:21:52.000]  於是他們就馬上去
[00:21:52.000 --> 00:21:54.000]  《經文》說他們是急忙去的
[00:21:54.000 --> 00:22:01.000]  即是第一時間去看看天使所說的話是否真的
[00:22:01.000 --> 00:22:08.000]  結果他們去到那裏真的看到馬槽上有一個鷹鞋
[00:22:08.000 --> 00:22:13.000]  我們千萬不要想得太浪漫
[00:22:13.000 --> 00:22:16.000]  馬槽不是一個浪漫的地方
[00:22:16.000 --> 00:22:18.000]  馬槽是骯髒骯髒
[00:22:18.000 --> 00:22:20.000]  臭氣昏天的地方
[00:22:20.000 --> 00:22:23.000]  絕對不是適宜做產房的地方
[00:22:23.000 --> 00:22:30.000]  也不適宜媽媽和初生嬰兒休息的地方
[00:22:30.000 --> 00:22:33.000]  因為媽媽剛剛分娩
[00:22:33.000 --> 00:22:34.000]  需要休息
[00:22:34.000 --> 00:22:38.000]  所以不適合即時搬走他們
[00:22:38.000 --> 00:22:41.000]  所以他們仍然在馬槽上
[00:22:41.000 --> 00:22:43.000]  而牧羊人在這個時候來到
[00:22:43.000 --> 00:22:46.000]  仍然看到在馬槽中的耶穌
[00:22:46.000 --> 00:22:51.000]  即是說牧羊人在很短的時間就馬上來到
[00:22:51.000 --> 00:22:55.000]  這顯示這群牧羊人真的很認真
[00:22:55.000 --> 00:22:57.000]  聽到天使的說話
[00:22:57.000 --> 00:23:00.000]  就馬上來看究竟
[00:23:00.000 --> 00:23:04.000]  接著在第17至18節說
[00:23:04.000 --> 00:23:09.000]  既然看見就把天使論者孩子的話傳開了
[00:23:09.000 --> 00:23:14.000]  凡聽見的就詫異牧羊之人對他們所說的話
[00:23:14.000 --> 00:23:16.000]  這裏說到牧羊人
[00:23:16.000 --> 00:23:18.000]  我們可以想像到
[00:23:18.000 --> 00:23:21.000]  看到這些景象是很震撼的
