
[00:00:00.000 --> 00:00:03.000]  今天我也繼續在神的面前
[00:04:47.000 --> 00:04:50.000]  請你們離開
[00:04:50.000 --> 00:04:51.000]  法老跟他們說
[00:04:51.000 --> 00:04:55.000]  趕你們離開這個地方
[00:04:55.000 --> 00:04:57.000]  這個經文裡面很特別的地方
[00:04:57.000 --> 00:04:59.000]  不知道大家有沒有看到
[00:04:59.000 --> 00:05:05.000]  在這個經文記載的時間
[00:05:05.000 --> 00:05:07.000]  上帝的計畫
[00:05:07.000 --> 00:05:11.000]  是叫我們能夠在他的旨意中
[00:05:11.000 --> 00:05:13.000]  能夠行走
[00:05:13.000 --> 00:05:18.000]  等候只不過是一種的預備
[00:05:18.000 --> 00:05:20.000]  神行了這個莫大的神吉
[00:05:20.000 --> 00:05:21.000]  極大的神吉
[00:05:21.000 --> 00:05:24.000]  最後的實哉
[00:05:24.000 --> 00:05:27.000]  那時候顯明不僅僅是一個歷史的事實
[00:05:27.000 --> 00:05:29.000]  就是上帝要拯救以下的百姓
[00:05:29.000 --> 00:05:31.000]  也不僅僅是說明
[00:05:31.000 --> 00:05:34.000]  這個哉臨到法老的面前
[00:05:34.000 --> 00:05:36.000]  是提醒我們後代
[00:05:36.000 --> 00:05:40.000]  明白一個不順從神旨意的人的後果
[00:05:40.000 --> 00:05:41.000]  的命運是如何
[00:05:41.000 --> 00:05:43.000]  其實最終的意義
[00:05:43.000 --> 00:05:44.000]  我看到這裡
[00:05:44.000 --> 00:05:47.000]  就是神要預備以下的百姓
[00:05:47.000 --> 00:05:49.000]  走上得勝的道路
[00:05:49.000 --> 00:05:51.000]  今天我們有一種的
[00:05:51.000 --> 00:05:56.000]  很初級的這種想法
[00:05:56.000 --> 00:06:00.000]  就說若是神賜給我有應許的話
[00:06:00.000 --> 00:06:02.000]  我必然得勝
[00:06:02.000 --> 00:06:03.000]  原來不是
[00:06:03.000 --> 00:06:05.000]  原來讓神賜給我們
[00:06:05.000 --> 00:06:06.000]  在話語中
[00:06:06.000 --> 00:06:07.000]  在生活裡面
[00:06:07.000 --> 00:06:09.000]  在永恆中的應許
[00:06:09.000 --> 00:06:14.000]  原來我們要經歷這種得勝的
[00:06:14.000 --> 00:06:15.000]  這種的能力
[00:06:15.000 --> 00:06:16.000]  這種的保守
[00:06:16.000 --> 00:06:20.000]  乃是需要我們預先來做出準備
[00:06:20.000 --> 00:06:22.000]  原來若是我們的生命當中
[00:06:22.000 --> 00:06:25.000]  能夠預備接受神賜給的應許
[00:06:25.000 --> 00:06:27.000]  當應許來臨的時候
[00:06:27.000 --> 00:06:30.000]  我們更能深入的來看見
[00:06:30.000 --> 00:06:33.000]  這種得勝的能力
[00:06:33.000 --> 00:06:34.000]  大家有沒有想過
[00:06:34.000 --> 00:06:35.000]  在這個記載的裡面
[00:06:35.000 --> 00:06:37.000]  有個很特別的地方
[00:06:37.000 --> 00:06:39.000]  這一系列以下的百姓
[00:06:39.000 --> 00:06:43.000]  住在離開家鄉
[00:06:43.000 --> 00:06:45.000]  一個遙遠的道路當中
[00:06:45.000 --> 00:06:48.000]  住在那個地方430年
[00:06:48.000 --> 00:06:50.000]  然後在這個430年的當中
[00:06:50.000 --> 00:06:53.000]  有215年
[00:06:53.000 --> 00:06:58.000]  是成為埃及王底下的奴僕
[00:06:58.000 --> 00:07:00.000]  然後在階段的期間
[00:07:00.000 --> 00:07:01.000]  末端的裡面
[00:07:01.000 --> 00:07:03.000]  大概有六到八月的時間
[00:07:03.000 --> 00:07:05.000]  他們是親眼看見了
[00:07:05.000 --> 00:07:09.000]  上帝的手在他們的生活當中
[00:07:09.000 --> 00:07:11.000]  來彰顯這個災難
[00:07:11.000 --> 00:07:12.000]  你看一下
[00:07:12.000 --> 00:07:15.000]  430年
[00:07:15.000 --> 00:07:17.000]  他們在當中的等候
[00:07:17.000 --> 00:07:18.000]  這種的盼望
[00:07:18.000 --> 00:07:19.000]  這種的焦慮
[00:07:19.000 --> 00:07:22.000]  竟然就在一個晚上當中
[00:07:22.000 --> 00:07:25.000]  就完成了
[00:07:25.000 --> 00:07:28.000]  當神向摩西說話的時候
[00:07:28.000 --> 00:07:30.000]  摩西就把這個話
[00:07:30.000 --> 00:07:33.000]  傳到一些的百姓的裡面
[00:07:33.000 --> 00:07:35.000]  就說準備好 準備好 準備好
[00:07:35.000 --> 00:07:37.000]  今天晚上
[00:07:37.000 --> 00:07:40.000]  就是神施行拯救的時候
[00:07:40.000 --> 00:07:46.000]  為什麼神給我們這種的體驗 體會
[00:07:46.000 --> 00:07:48.000]  就是來得這樣子快
[00:07:48.000 --> 00:07:50.000]  等了430年
[00:07:50.000 --> 00:07:51.000]  忽然間就來了
[00:07:51.000 --> 00:07:53.000]  好像沒有準備的一樣
[00:07:53.000 --> 00:07:55.000]  在他們能夠準備的是什麼
[00:07:55.000 --> 00:07:58.000]  就是向他的名社
[00:07:58.000 --> 00:08:00.000]  來拿金器銀器
[00:08:00.000 --> 00:08:01.000]  沒有什麼的準備
[00:08:01.000 --> 00:08:04.000]  今天在座的裡面有哪些人搬家
[00:08:04.000 --> 00:08:06.000]  就只有一天晚上搬家
[00:08:06.000 --> 00:08:07.000]  大概沒有吧
[00:08:07.000 --> 00:08:09.000]  我們通常都有計畫
[00:08:09.000 --> 00:08:12.000]  然而在那430年裡面
[00:08:12.000 --> 00:08:15.000]  他們的焦慮到最後成為一個神
[00:08:15.000 --> 00:08:19.000]  在當中給他的一種的命令
[00:08:19.000 --> 00:08:24.000]  神為什麼要他們來等待那430年
[00:08:24.000 --> 00:08:27.000]  是因為讓他們在當中經歷了許多
[00:08:27.000 --> 00:08:32.000]  需要做出得勝準備的這個學習
[00:08:32.000 --> 00:08:35.000]  到底在當中他們要學習些什麼
[00:08:35.000 --> 00:08:39.000]  我猜想最少有幾個事情他們要學習
[00:08:39.000 --> 00:08:41.000]  第一個事情
[00:08:41.000 --> 00:08:47.000]  就是需要有勇氣離開他們的過去
[00:08:47.000 --> 00:08:49.000]  原來在神的手中
[00:08:49.000 --> 00:08:52.000]  時間的觀念跟我們不一樣
[00:08:52.000 --> 00:08:57.000]  我們的時間觀念是平均的時間觀念
[00:08:57.000 --> 00:09:00.000]  一天有24個小時
[00:09:00.000 --> 00:09:05.000]  我們的時間快與慢都跟24個小時有關的
[00:09:05.000 --> 00:09:06.000]  這個是我們的觀念
[00:09:06.000 --> 00:09:08.000]  上帝的觀念不是
[00:09:08.000 --> 00:09:10.000]  上帝的觀念就是
[00:09:10.000 --> 00:09:13.000]  當你擁有意義的時候
[00:09:13.000 --> 00:09:18.000]  你的時間就過得非常快
[00:09:18.000 --> 00:09:21.000]  你想一下年輕人到十幾二十歲的時候
[00:09:21.000 --> 00:09:24.000]  你看一下他們是不是一天到晚都叫
[00:09:24.000 --> 00:09:27.000]  很無聊很無聊很無聊對不對
[00:09:27.000 --> 00:09:29.000]  當你找到意義的時候
[00:09:29.000 --> 00:09:31.000]  你的生活就走得很快
[00:09:31.000 --> 00:09:33.000]  所以原來我們的時間觀念
[00:09:33.000 --> 00:09:35.000]  不是一個小時一個小時來算的
[00:09:35.000 --> 00:09:39.000]  原來時間跟意義是很有關係
[00:09:39.000 --> 00:09:43.000]  其實這個就是愛因斯坦在當中
[00:09:43.000 --> 00:09:48.000]  看到物質世界當中的其中一個角落
[00:09:48.000 --> 00:09:50.000]  原來看到當中的對比
[00:09:50.000 --> 00:09:54.000]  不是一個物理學當中的這種的關係
[00:09:54.000 --> 00:09:58.000]  乃是一個意義跟生命的關係
[00:09:58.000 --> 00:10:02.000]  當一個人願意接受神給他的信義的時候
[00:10:02.000 --> 00:10:05.000]  那一段的時間生活就走得快
[00:10:05.000 --> 00:10:06.000]  二十歲的時候呢
[00:10:06.000 --> 00:10:08.000]  那個時間走得很慢
[00:10:08.000 --> 00:10:09.000]  到了六十歲的時候
[00:10:09.000 --> 00:10:12.000]  你就發覺你時間走得很快
[00:10:12.000 --> 00:10:14.000]  你想一下當你結婚的時候
[00:10:14.000 --> 00:10:16.000]  你想一下有沒有說過
[00:10:16.000 --> 00:10:17.000]  我跟這個人結婚
[00:10:17.000 --> 00:10:20.000]  我跟他要準備婚禮六個月
[00:10:20.000 --> 00:10:24.000]  那六個月的時間過得非常非常慢
[00:10:24.000 --> 00:10:26.000]  你總是覺得過得太快了
[00:10:26.000 --> 00:10:28.000]  沒有辦法準備
[00:10:28.000 --> 00:10:30.000]  我們的人生也是一樣
[00:10:30.000 --> 00:10:31.000]  在神的手中
[00:10:31.000 --> 00:10:34.000]  我們怎麼樣可以走得更快
[00:10:34.000 --> 00:10:36.000]  走得更美呢
[00:10:36.000 --> 00:10:39.000]  我們就需要面對一個實在的時刻
[00:10:39.000 --> 00:10:41.000]  這個時刻就是
[00:10:41.000 --> 00:10:45.000]  你是否願意接受神自己的安排
[00:10:45.000 --> 00:10:49.000]  離開過去
[00:10:49.000 --> 00:10:53.000]  原來離開自己是一個很難做的功課
[00:10:53.000 --> 00:10:57.000]  Let go是很難的功課
[00:10:57.000 --> 00:11:02.000]  法老不願意聽從神的話語
[00:11:02.000 --> 00:11:04.000]  受苦了九次
[00:11:04.000 --> 00:11:08.000]  仍然是因為他的自知
[00:11:08.000 --> 00:11:10.000]  沒有辦法過關
[00:11:10.000 --> 00:11:13.000]  若是大家了解一下埃及的文化就曉得
[00:11:13.000 --> 00:11:16.000]  埃及的文化裡面對權力的觀念
[00:11:16.000 --> 00:11:19.000]  跟我們一般的社會不一樣
[00:11:19.000 --> 00:11:22.000]  他們說一個君王能夠有權力
[00:11:22.000 --> 00:11:24.000]  不是因為有軍力
[00:11:24.000 --> 00:11:27.000]  是因為這個人的來源
[00:11:27.000 --> 00:11:29.000]  人生的來源不一樣
[00:11:29.000 --> 00:11:30.000]  意思就是說
[00:11:30.000 --> 00:11:34.000]  我是出生於某一個神靈的安排
[00:11:34.000 --> 00:11:38.000]  所以我在當中有這種特別的權能
[00:11:38.000 --> 00:11:41.000]  所以法老王在過去的歷史記載當中
[00:11:41.000 --> 00:11:43.000]  有另外一個的名字
[00:11:43.000 --> 00:11:45.000]  這個名字我不能翻出來
[00:11:45.000 --> 00:11:47.000]  我只能把這個名字唸出來
[00:11:47.000 --> 00:11:50.000]  這個名字叫做Nitanefer
[00:11:50.000 --> 00:11:52.000]  Nitanefer的意思就是
[00:11:52.000 --> 00:11:57.000]  我就是一個絕對完美的上帝
[00:11:57.000 --> 00:12:00.000]  所以埃及的世界當中看君王
[00:12:00.000 --> 00:12:03.000]  不是看這個是一個治理我們的王
[00:12:03.000 --> 00:12:09.000]  是看這個是一個完全沒有缺陷的神
[00:12:09.000 --> 00:12:13.000]  所以當法老看見自己的權兵
[00:12:13.000 --> 00:12:15.000]  代表了他自己是神的時候
[00:12:15.000 --> 00:12:22.000]  他就產生這種對摩西的這種的輕視
[00:12:22.000 --> 00:12:28.000]  他說你要我把你的百姓從埃及地領出來
[00:12:28.000 --> 00:12:32.000]  你們的上帝只不過是一個圍爐的上帝
[00:12:32.000 --> 00:12:34.000]  所以你回去埃及記第五章第二節
[00:12:34.000 --> 00:12:37.000]  就看到這種的味道
[00:12:37.000 --> 00:12:40.000]  為什麼法老不允許現在的百姓出去
[00:12:40.000 --> 00:12:42.000]  是因為他有的過去
[00:12:42.000 --> 00:12:45.000]  這是他自己的自我
[00:12:45.000 --> 00:12:49.000]  他看到他是真神的代表
[00:12:49.000 --> 00:12:53.000]  所以沒有一個勢力能夠阻擋他
[00:12:53.000 --> 00:12:55.000]  所以因著這個緣故
[00:12:55.000 --> 00:12:58.000]  你看法老學了多年多小的功課
[00:12:58.000 --> 00:13:00.000]  還沒有走過來
[00:13:00.000 --> 00:13:04.000]  是因為他過去有這個自我
[00:13:04.000 --> 00:13:10.000]  因著這個緣故不能夠肯定上帝的話
[00:13:10.000 --> 00:13:12.000]  你知道法老的問題是什麼
[00:13:12.000 --> 00:13:14.000]  他知道上帝
[00:13:14.000 --> 00:13:18.000]  但是每一次掙扎都是反叛上帝
[00:13:18.000 --> 00:13:22.000]  他有些時候願意屈服
[00:13:22.000 --> 00:13:26.000]  但是一回頭又走回到自己的道路
[00:13:26.000 --> 00:13:30.000]  就是他反對了上帝
[00:13:30.000 --> 00:13:34.000]  在這個對比底下你就看見摩西就不一樣
[00:13:34.000 --> 00:13:37.000]  摩西離開他的過去是怎麼樣離開
[00:13:37.000 --> 00:13:41.000]  就是否肯定了神跟他說
[00:13:41.000 --> 00:13:47.000]  你不是一個地上當中曾經殺人的逃犯
[00:13:47.000 --> 00:13:50.000]  你看一下摩西四十年了
[00:13:50.000 --> 00:13:55.000]  一直在肯定神所否定
[00:13:55.000 --> 00:13:59.000]  摩西一直覺得這個生命結束了
[00:13:59.000 --> 00:14:01.000]  四十年流浪的生活
[00:14:01.000 --> 00:14:03.000]  就是因為神在刑罰他
[00:14:03.000 --> 00:14:05.000]  因為他殺人
[00:14:05.000 --> 00:14:07.000]  因為他不按照神的公義
[00:14:07.000 --> 00:14:09.000]  來做神應該做的事情
[00:14:09.000 --> 00:14:11.000]  所以呢四十年的裡面
[00:14:11.000 --> 00:14:13.000]  他飄蕩在人間
[00:14:13.000 --> 00:14:15.000]  甚至於把他的兒子的名字
[00:14:15.000 --> 00:14:19.000]  改名成為我是一個流浪者
[00:14:19.000 --> 00:14:24.000]  但是神卻要肯定他在生活意義當中的地位
[00:14:24.000 --> 00:14:28.000]  當一個人願意接受了神在當中的肯定
[00:14:28.000 --> 00:14:30.000]  就可以否定他的過去
[00:14:30.000 --> 00:14:31.000]  就在那個時候
[00:14:31.000 --> 00:14:37.000]  時間就走得快了
[00:14:37.000 --> 00:14:40.000]  在整個四百三十年的裡面
[00:14:40.000 --> 00:14:43.000]  神只允許這些以色列百姓
[00:14:43.000 --> 00:14:46.000]  一個下午的時候的決定
[00:14:46.000 --> 00:14:49.000]  一個下午
[00:14:49.000 --> 00:14:50.000]  為什麼
[00:14:50.000 --> 00:14:53.000]  是因為神在當中要把他的言語
[00:14:53.000 --> 00:14:54.000]  他的旨意
[00:14:54.000 --> 00:14:58.000]  完全地放在這個百姓的生命裡面
[00:14:58.000 --> 00:15:00.000]  讓他們在當中
[00:15:00.000 --> 00:15:04.000]  立實地來做出決定
[00:15:04.000 --> 00:15:09.000]  有時候神會把他的心意放在我們裡面
[00:15:09.000 --> 00:15:12.000]  在等候的時候不要失望
[00:15:12.000 --> 00:15:15.000]  到了時候你要趕快地回應神
[00:15:15.000 --> 00:15:17.000]  有時候神把一些事情
[00:15:17.000 --> 00:15:20.000]  放在一個特快的地步裡面進行
[00:15:20.000 --> 00:15:22.000]  fast track
[00:15:22.000 --> 00:15:24.000]  但是之前的準備更重要
[00:15:24.000 --> 00:15:27.000]  你看這些以前的百姓等了多久
[00:15:27.000 --> 00:15:30.000]  等了兩百一十五年最少
[00:15:30.000 --> 00:15:32.000]  天天在熬累的當中
[00:15:32.000 --> 00:15:35.000]  你看見他們學的是什麼功課
[00:15:35.000 --> 00:15:38.000]  就學到哪個時候真的得到自由
[00:15:38.000 --> 00:15:40.000]  哪個時候摩西所講的話是真實的
[00:15:40.000 --> 00:15:44.000]  哪個時候神會拆遣他的軍隊來救贖我們
[00:15:44.000 --> 00:15:45.000]  就在那個時候
[00:15:45.000 --> 00:15:48.000]  當神的言語臨到他們的身上說
[00:15:48.000 --> 00:15:49.000]  就在這個晚上
[00:15:49.000 --> 00:15:51.000]  就在這個時候準備好的時候
[00:15:51.000 --> 00:15:53.000]  他們就立刻地回應
[00:15:53.000 --> 00:15:58.000]  離開過去是得勝的一種預備
[00:15:58.000 --> 00:16:02.000]  不僅僅是我們過去的歷史
[00:16:02.000 --> 00:16:08.000]  也需要離開我們世俗的身份
[00:16:08.000 --> 00:16:09.000]  很奇怪的
[00:16:09.000 --> 00:16:12.000]  神要求這些以前的百姓帶些什麼
[00:16:12.000 --> 00:16:15.000]  大家有沒有留意到
[00:16:15.000 --> 00:16:18.000]  沒有要求帶他們的東西
[00:16:18.000 --> 00:16:19.000]  對不對
[00:16:19.000 --> 00:16:21.000]  但是有一個事情特別地告訴他們
[00:16:21.000 --> 00:16:23.000]  就是你要上個人
[00:16:23.000 --> 00:16:26.000]  當然這個個人不是猶太人當中的名稱
[00:16:26.000 --> 00:16:28.000]  是埃及人
[00:16:28.000 --> 00:16:31.000]  要金器銀器
[00:16:31.000 --> 00:16:32.000]  你想一下
[00:16:32.000 --> 00:16:36.000]  為什麼神要讓他們帶金器銀器
[00:16:36.000 --> 00:16:37.000]  就只有兩個原因
[00:16:37.000 --> 00:16:40.000]  第一個原因就是
[00:16:40.000 --> 00:16:44.000]  那個監工還沒有付錢給他們
[00:16:44.000 --> 00:16:48.000]  那個monthly payment還沒有給他
[00:16:48.000 --> 00:16:50.000]  所以神在當中要他們
[00:16:50.000 --> 00:16:52.000]  像做這些人拿金器銀器
[00:16:52.000 --> 00:16:56.000]  是代表了神是一個看顧我們的上帝
[00:16:56.000 --> 00:16:58.000]  神不會讓我們吃虧
[00:16:58.000 --> 00:17:00.000]  當我們離開過去的時候
[00:17:00.000 --> 00:17:01.000]  我們需要有把握
[00:17:01.000 --> 00:17:02.000]  也需要有信心
[00:17:02.000 --> 00:17:06.000]  跟神在當中所說的話語配搭起來
[00:17:06.000 --> 00:17:08.000]  神說你向你的老闆拿錢
[00:17:08.000 --> 00:17:09.000]  你就去拿錢
[00:17:09.000 --> 00:17:10.000]  難嗎
[00:17:10.000 --> 00:17:11.000]  非常難
[00:17:11.000 --> 00:17:12.000]  你知道嗎
[00:17:12.000 --> 00:17:15.000]  這個監督的人是你的老闆
[00:17:15.000 --> 00:17:17.000]  你還要他錢
[00:17:17.000 --> 00:17:19.000]  但是神缺這樣子來說
[00:17:19.000 --> 00:17:23.000]  神要顯露出他是一個公義的上帝
[00:17:23.000 --> 00:17:24.000]  你做工29天
[00:17:24.000 --> 00:17:27.000]  明天才可以有paycheck
[00:17:27.000 --> 00:17:29.000]  神說今天就拿
[00:17:29.000 --> 00:17:31.000]  今天就拿
[00:17:31.000 --> 00:17:33.000]  第二個原因是什麼呢
[00:17:33.000 --> 00:17:36.000]  第二個原因是讓這些人曉得
[00:17:36.000 --> 00:17:42.000]  什麼才是人生當中最寶貴的價值
[00:17:42.000 --> 00:17:44.000]  你知道這個金器銀器
[00:17:44.000 --> 00:17:50.000]  他們在曠野的道路當中有使用嗎
[00:17:50.000 --> 00:17:51.000]  有使用嗎
[00:17:51.000 --> 00:17:53.000]  沒有使用
[00:17:53.000 --> 00:17:57.000]  你在曠野可以找到銀行嗎
[00:17:57.000 --> 00:18:00.000]  他們需要的是牛羊食物麵粉
[00:18:00.000 --> 00:18:01.000]  這個是需要
[00:18:01.000 --> 00:18:03.000]  神處處都供應
[00:18:03.000 --> 00:18:07.000]  但為什麼神要把這個金器銀器的要求
[00:18:07.000 --> 00:18:08.000]  放在他們的裡面
[00:18:08.000 --> 00:18:10.000]  是給他們成為
[00:18:10.000 --> 00:18:11.000]  讓他們走這個道路當中
[00:18:11.000 --> 00:18:15.000]  讓他們知道明白確認
[00:18:15.000 --> 00:18:20.000]  神的應許跟信使是真實的
[00:18:20.000 --> 00:18:22.000]  從來沒有用過這個金器銀器
[00:18:22.000 --> 00:18:25.000]  在座的當中有哪些姊妹結婚了以後
[00:18:25.000 --> 00:18:28.000]  還常常帶著你的金器銀器出門
[00:18:28.000 --> 00:18:29.000]  很小吧
[00:18:29.000 --> 00:18:31.000]  除了一些重要的
[00:18:31.000 --> 00:18:33.000]  都在你們家裡面
[00:18:33.000 --> 00:18:36.000]  那麼這個價值不小的
[00:18:36.000 --> 00:18:37.000]  對不對
[00:18:37.000 --> 00:18:38.000]  有多小我不知道
[00:18:38.000 --> 00:18:39.000]  一定很多
[00:18:39.000 --> 00:18:42.000]  但是你經常不會常用
[00:18:42.000 --> 00:18:45.000]  那為什麼這個金器銀器是重要
[00:18:45.000 --> 00:18:48.000]  是因為當中讓你能夠看見
[00:18:48.000 --> 00:18:51.000]  你的生活裡面原來有一個人珍貴你
[00:18:51.000 --> 00:18:53.000]  就是你的老公
[00:18:53.000 --> 00:18:57.000]  把這個錢財放在你的裡面
[00:18:57.000 --> 00:18:59.000]  讓你來看守
[00:18:59.000 --> 00:19:02.000]  神為什麼要把這個金器銀器拿
[00:19:02.000 --> 00:19:05.000]  從埃及人手中拿起來
[00:19:05.000 --> 00:19:08.000]  是因為當中讓這些的百姓曉得
[00:19:08.000 --> 00:19:11.000]  原來這個金器銀器
[00:19:11.000 --> 00:19:13.000]  以後成為一個實在
[00:19:13.000 --> 00:19:15.000]  屬靈中的一個奉獻
[00:19:15.000 --> 00:19:18.000]  出埃及記二十五章
[00:19:18.000 --> 00:19:20.000]  出埃及記二十五章
[00:19:20.000 --> 00:19:22.000]  當中講到
[00:19:22.000 --> 00:19:27.000]  以現在的百姓聽到摩西的說話
[00:19:27.000 --> 00:19:31.000]  就把金器銀器送來做禮物
[00:19:31.000 --> 00:19:33.000]  見什麼
