
[00:00:00.000 --> 00:00:04.700]  好,各位親愛的弟兄朋友,平安!下午好!
[00:04:00.540 --> 00:04:06.140]  沒有兩個神,是以前的天父上帝,現在降世為人
[00:04:06.140 --> 00:04:11.940]  他在他的教訓裡面,好多次,在約翰福音有七次
[00:04:11.940 --> 00:04:17.340]  七,大家都應該了解,七在聖經裡面是完全的數目
[00:04:17.340 --> 00:04:22.340]  七,很多事情都是用七,變成一個系列
[00:04:22.340 --> 00:04:26.940]  耶穌在約翰福音,或者說,寫約翰福音書
[00:04:26.940 --> 00:04:33.340]  特別用這個七,大的我是,介紹我們的主耶穌基督
[00:04:33.340 --> 00:04:37.740]  在這個比喻裡面,耶穌說我是好牧人
[00:04:37.740 --> 00:04:43.140]  我是羊的門,我是好牧人,也是跟大家說
[00:04:43.140 --> 00:04:48.140]  在新約的聖經,有三段的聖經,三句話
[00:04:48.140 --> 00:04:51.540]  介紹耶穌是牧人,這是第一次
[00:04:51.540 --> 00:04:56.540]  約翰福音,耶穌自己說的,我是好牧人,good shepherd
[00:04:56.540 --> 00:05:01.740]  重點就是在這個好字,好,不是漂亮,不是好看
[00:05:01.740 --> 00:05:09.340]  不是美麗,這個好是在倫理道的方面,在本質方面,是好
[00:05:09.340 --> 00:05:13.540]  另外一句,在希伯來書十三章二十節
[00:05:13.540 --> 00:05:18.140]  希伯來書的作者說,我們的主耶穌是大牧人
[00:05:18.140 --> 00:05:22.740]  大牧人,great shepherd,著重他這個大
[00:05:22.740 --> 00:05:29.140]  這個大不只是不死字,不是指聲量的大,體積的大
[00:05:29.140 --> 00:05:35.140]  這個大是他的本性,他的地位,大great shepherd
[00:05:35.140 --> 00:05:40.540]  耶穌是非常非常的大,偉大,無限大
[00:05:40.540 --> 00:05:45.140]  最後,在彼得前書第五章,彼得跟我們說
[00:05:45.140 --> 00:05:49.740]  我們的主耶穌是將來要顯現的大牧長
[00:05:49.740 --> 00:05:53.540]  大牧長,chief shepherd,牧長
[00:05:53.540 --> 00:05:57.340]  所有牧人中間,他是那個為首的
[00:05:57.340 --> 00:06:03.540]  他是大牧好牧人,他是大牧人,他是大牧長
[00:06:03.540 --> 00:06:08.340]  今天我們就思想這第一句,耶穌自己介紹
[00:06:08.340 --> 00:06:10.940]  在這個羊圈的比喻裡面
[00:06:10.940 --> 00:06:16.540]  耶穌用一個古代的一般的生活,現在也大概比較少
[00:06:16.540 --> 00:06:21.940]  一個牧人,帶領一般的一群的羊
[00:06:21.940 --> 00:06:29.140]  在這些古代的農業的社會,田園的一種的文化背景,生活背景
[00:06:29.140 --> 00:06:34.340]  誰都明白,有一個牧人,耶穌說我是好牧人
[00:06:34.340 --> 00:06:37.940]  既然耶穌強調我是好牧人
[00:06:37.940 --> 00:06:40.940]  今天的信息就跟大家思想
[00:06:40.940 --> 00:06:43.340]  耶穌這個牧人好在哪裡?
[00:06:43.340 --> 00:06:47.940]  他自己說我是好牧人,好在哪裡?
[00:06:47.940 --> 00:06:51.740]  好在第一方面,耶穌是真的牧人
[00:06:51.740 --> 00:06:54.140]  非常真的,不是假的
[00:06:54.140 --> 00:06:56.940]  你留意,耶穌在這個比喻裡面
[00:06:56.940 --> 00:07:02.940]  他講到這個羊圈,有一些別的角色,有沒有留意?
[00:07:02.940 --> 00:07:05.740]  別的反對派的角色
[00:07:05.740 --> 00:07:11.540]  有一個賊,有一個強盜,有一個只是看門的
[00:07:11.540 --> 00:07:15.340]  有一個人,不過是陌生人
[00:07:15.340 --> 00:07:17.940]  沒有人認識他,羊不認識他
[00:07:17.940 --> 00:07:22.940]  還有一個角色叫做故宮,打工而已
[00:07:22.940 --> 00:07:27.740]  都很危險,非常危險的就是那些賊,強盜
[00:07:27.740 --> 00:07:32.740]  要來傷害,要來偷,要來搶,要來殺害
[00:07:32.740 --> 00:07:36.740]  有一些比較中性一點,沒有什麼特別
[00:07:36.740 --> 00:07:42.340]  不過是打一份工而已,只是注重他這個薪水
[00:07:42.340 --> 00:07:48.140]  有一些是陌生,根本沒有羊認識這個人究竟是誰
[00:07:48.140 --> 00:07:52.540]  各位弟兄姊妹,在這裡,耶穌我相信他是在影射
[00:07:52.540 --> 00:07:55.940]  當時的一些猶太教的領袖
[00:07:55.940 --> 00:07:58.740]  從舊約到耶穌的時候
[00:07:58.740 --> 00:08:06.340]  這個選民上帝接著亞伯拉罕以撒跟雅各
[00:08:06.340 --> 00:08:11.740]  造成一個選民要透過這個選民祝福給萬民
[00:08:11.740 --> 00:08:15.740]  選民在選民裡面將來有救恩
[00:08:15.740 --> 00:08:18.940]  但是這個選民後來怎麼樣大家都知道
[00:08:18.940 --> 00:08:20.940]  離開上帝
[00:08:20.940 --> 00:08:24.940]  到耶穌的時候這個選民是一個怎麼樣的選民
[00:08:24.940 --> 00:08:28.940]  過去都認很多假的一些的領袖
[00:08:28.940 --> 00:08:32.740]  在選民的中間出了很多假的領袖
[00:08:32.740 --> 00:08:34.740]  傷害自己的同胞
[00:08:34.740 --> 00:08:38.940]  這些的君王沒有好好帶領自己的國家
[00:08:38.940 --> 00:08:42.940]  牧養這個選民離開神的道
[00:08:42.940 --> 00:08:45.540]  去敬拜別的偶像
[00:08:45.540 --> 00:08:48.740]  耶穌在這裡其實直接見解
[00:08:48.740 --> 00:08:53.340]  在指導,在他的指明的整個過程
[00:08:53.340 --> 00:08:56.940]  建立的過程裡面以前有很多是賊
[00:08:56.940 --> 00:09:01.540]  是強盜,是陌生的人,是看門的
[00:09:01.540 --> 00:09:03.140]  是個故宮
[00:09:03.140 --> 00:09:08.740]  沒有一個,幾乎沒有一個是真的牧人
[00:09:08.740 --> 00:09:13.540]  當然過去也有很多忠心的神用的僕人
[00:09:13.540 --> 00:09:15.540]  很多是真的
[00:09:15.540 --> 00:09:19.540]  但是最後最後誰是最真最真最真
[00:09:19.540 --> 00:09:23.540]  是耶穌基督,是神自己的兒子
[00:09:23.540 --> 00:09:27.940]  上帝差遣他的懷裡的獨生子
[00:09:27.940 --> 00:09:31.140]  耶穌基督現在來到這個世界
[00:09:31.140 --> 00:09:34.940]  不只是要拯救這個離開背道的
[00:09:34.940 --> 00:09:40.340]  離開神背道的就業的選民也要拯救我們
[00:09:40.340 --> 00:09:43.540]  所以耶穌跟我們說
[00:09:43.540 --> 00:09:47.140]  大家要認定你生命裡面
[00:09:47.140 --> 00:09:51.740]  你跟我生命裡面誰都要有一個好的領袖
[00:09:51.740 --> 00:09:55.740]  你出來工作,你幹政治的,幹商業的
[00:09:55.740 --> 00:09:57.940]  幹什麼什麼行業的
[00:09:57.940 --> 00:10:01.940]  大家都希望有一個人生裡面一個好的領袖
[00:10:01.940 --> 00:10:07.340]  來帶領你,誰都願意在人生中間
[00:10:07.340 --> 00:10:10.140]  裡面找一個好的目標
[00:10:10.140 --> 00:10:15.340]  來跟隨這個目標來走人生的道路
[00:10:15.340 --> 00:10:17.340]  耶穌今天跟我們說
[00:10:17.340 --> 00:10:19.340]  誰是真的牧人
[00:10:19.340 --> 00:10:23.740]  誰是那個真真正正帶領他的羊群
[00:10:23.740 --> 00:10:26.140]  到一個真是好的地方
[00:10:26.140 --> 00:10:30.740]  永恆的地方,耶穌就跟我們說我是好牧人
[00:10:30.740 --> 00:10:33.140]  我是那個真的牧人
[00:10:33.140 --> 00:10:36.540]  因為只有透過耶穌進到這個羊圈的
[00:10:36.540 --> 00:10:38.540]  才是真的羊
[00:10:38.540 --> 00:10:41.740]  才是能夠認識耶穌基督
[00:10:41.740 --> 00:10:44.940]  得到下面所說寶貴的生命
[00:10:44.940 --> 00:10:46.740]  而且豐盛的生命
[00:10:46.740 --> 00:10:49.140]  因此第一點跟大家分享
[00:10:49.140 --> 00:10:51.740]  當我念這一個比喻的時候
[00:10:51.740 --> 00:10:54.340]  先認識耶穌的地位
[00:10:54.340 --> 00:10:56.140]  耶穌的身份
[00:10:56.140 --> 00:10:58.140]  祂是你跟我人生
[00:10:58.140 --> 00:11:00.940]  你不要再想去找別人
[00:11:00.940 --> 00:11:02.540]  只有耶穌基督
[00:11:02.540 --> 00:11:07.540]  才是我們真正生命人生的標竿
[00:11:07.540 --> 00:11:09.540]  人生的領導
[00:11:09.540 --> 00:11:11.340]  祂引導我們
[00:11:11.340 --> 00:11:13.540]  耶穌說好的牧人
[00:11:13.540 --> 00:11:15.140]  認識他的羊
[00:11:15.140 --> 00:11:16.740]  而且每一隻羊
[00:11:16.740 --> 00:11:19.740]  他都按名來呼叫他
[00:11:19.740 --> 00:11:21.340]  叫他的名
[00:11:21.340 --> 00:11:23.740]  這位好牧人就是好在這裡
[00:11:23.740 --> 00:11:26.140]  他認識羊圈裡面
[00:11:26.140 --> 00:11:28.140]  每一隻羊
[00:11:28.140 --> 00:11:30.140]  每一隻羊的名字
[00:11:30.140 --> 00:11:33.140]  耶穌都能夠叫出來
[00:11:33.140 --> 00:11:35.740]  叫牠是我的羊
[00:11:35.740 --> 00:11:40.140]  這個按名叫自己的羊
[00:11:40.140 --> 00:11:41.940]  當著牧羊每一天
[00:11:41.940 --> 00:11:44.140]  來牧羊這個羊群
[00:11:44.140 --> 00:11:46.140]  就要把牠們帶出去
[00:11:46.140 --> 00:11:47.540]  他就呼叫
[00:11:47.540 --> 00:11:50.140]  某某羊某某羊跟我來
[00:11:50.140 --> 00:11:52.540]  我們開始今天的活動
[00:11:52.540 --> 00:11:54.540]  到外面去
[00:11:54.540 --> 00:11:56.740]  就帶牠到溪水旁
[00:11:56.740 --> 00:11:58.340]  到青草地
[00:11:58.340 --> 00:12:00.140]  到各個地方去活動
[00:12:00.140 --> 00:12:02.940]  去吃東西等等
[00:12:02.940 --> 00:12:04.140]  活動一天完了
[00:12:04.140 --> 00:12:06.740]  就回到這個羊圈的裡面
[00:12:06.740 --> 00:12:09.740]  每天早上都呼叫這個羊跟我來
[00:12:09.740 --> 00:12:12.340]  每天回來的時候點名
[00:12:12.340 --> 00:12:15.940]  這個羊有沒有回到羊圈的裡面
[00:12:15.940 --> 00:12:18.540]  有一次只有一百隻羊
[00:12:18.540 --> 00:12:20.140]  吃了一隻怎麼樣
[00:12:20.140 --> 00:12:21.540]  他就去找
[00:12:21.540 --> 00:12:23.740]  叫牠的名字叫不到
[00:12:23.740 --> 00:12:26.140]  他就把牠找回來
[00:12:26.140 --> 00:12:28.140]  這個好牧羊
[00:12:28.140 --> 00:12:30.740]  在羊圈裡面每一隻羊
[00:12:30.740 --> 00:12:32.740]  牠都認識
[00:12:32.740 --> 00:12:34.740]  神最認識你
[00:12:34.740 --> 00:12:36.140]  最認識我
[00:12:36.140 --> 00:12:38.340]  耶穌說好牧人
[00:12:38.340 --> 00:12:40.940]  認識牠的羊
[00:12:40.940 --> 00:12:42.940]  叫牠的名字
[00:12:42.940 --> 00:12:44.340]  在舊約的聖經
[00:12:44.340 --> 00:12:46.740]  我很記得在初埃及記
[00:12:46.740 --> 00:12:49.140]  上帝跟摩西說
[00:12:49.140 --> 00:12:51.740]  我按你的名認識你
[00:12:51.740 --> 00:12:54.740]  你在我的眼前蒙恩
[00:12:54.740 --> 00:12:57.340]  弟兄姊妹朋友
[00:12:57.340 --> 00:12:59.740]  上帝認識每一個人
[00:12:59.740 --> 00:13:02.140]  特別是他的兒女們
[00:13:02.140 --> 00:13:05.140]  從你的頭頂的頭髮
[00:13:05.140 --> 00:13:07.340]  耶穌說什麼天父上帝
[00:13:07.340 --> 00:13:09.340]  連你的頭髮多少根
[00:13:09.340 --> 00:13:10.540]  他都數過了
[00:13:10.540 --> 00:13:12.540]  你有沒有數過你的頭髮
[00:13:12.540 --> 00:13:14.140]  多少根頭髮有沒有
[00:13:14.140 --> 00:13:14.940]  沒有
[00:13:14.940 --> 00:13:16.340]  上帝有
[00:13:16.340 --> 00:13:18.540]  上帝數過你的頭髮
[00:13:18.540 --> 00:13:21.540]  他知道你的頭髮有多少根的毛
[00:13:21.540 --> 00:13:23.740]  這個頭髮
[00:13:23.740 --> 00:13:25.140]  你早上梳
[00:13:25.140 --> 00:13:26.540]  我每天早上
[00:13:26.540 --> 00:13:28.340]  我相信每一個人都做
[00:13:28.340 --> 00:13:29.940]  梳我們的頭髮
[00:13:29.940 --> 00:13:32.140]  都會掉幾根
[00:13:32.140 --> 00:13:35.340]  你知道那天早上掉了幾根
[00:13:35.340 --> 00:13:37.740]  我們很緊張
[00:13:37.740 --> 00:13:40.140]  特別是年紀越大
[00:13:40.140 --> 00:13:42.340]  梳頭髮越掉越多
[00:13:42.340 --> 00:13:45.340]  到有一天連頭髮半根都沒有
[00:13:45.340 --> 00:13:47.140]  但是弟兄姊妹朋友
[00:13:47.140 --> 00:13:48.940]  你的頭髮上帝
[00:13:48.940 --> 00:13:51.540]  連這個數目都數過了
[00:13:51.540 --> 00:13:53.340]  到你的腳
[00:13:53.340 --> 00:13:54.540]  從頭到腳
[00:13:54.540 --> 00:13:59.340]  你的腳走什麼路
[00:13:59.340 --> 00:14:00.540]  每一步
[00:14:00.540 --> 00:14:03.140]  上帝老早知道
[00:14:03.140 --> 00:14:06.340]  你整個人從上面到下面
[00:14:06.340 --> 00:14:07.940]  裡裡外外
[00:14:07.940 --> 00:14:09.940]  你外面整個樣子
[00:14:09.940 --> 00:14:11.140]  神都知道
[00:14:11.140 --> 00:14:14.140]  你裡面整個心
[00:14:14.140 --> 00:14:16.940]  我們的心腸肺腑等等
[00:14:16.940 --> 00:14:20.340]  上帝都清楚的不得了
[00:14:20.340 --> 00:14:21.940]  你知道嗎
[00:14:21.940 --> 00:14:23.140]  想起這件事
[00:14:23.140 --> 00:14:25.940]  很多時候是非常的震驚
[00:14:25.940 --> 00:14:28.140]  也提醒自己
[00:14:28.140 --> 00:14:29.340]  提醒各位
[00:14:29.340 --> 00:14:32.140]  你以為是認識你自己
[00:14:32.140 --> 00:14:34.540]  認識自己認識別人
[00:14:34.540 --> 00:14:36.740]  認識這個宇宙萬物
[00:14:36.740 --> 00:14:39.140]  特別是認識一個神
[00:14:39.140 --> 00:14:40.340]  去敬拜他
[00:14:40.340 --> 00:14:42.140]  都是我們人追求的一個
[00:14:42.140 --> 00:14:43.740]  重大的課題
[00:14:43.740 --> 00:14:45.140]  認識自己
[00:14:45.140 --> 00:14:46.940]  希臘的哲學家就說
[00:14:46.940 --> 00:14:48.140]  你要認識自己
[00:14:48.140 --> 00:14:49.740]  Know thyself
[00:14:49.740 --> 00:14:51.740]  你認識自己嗎
[00:14:51.740 --> 00:14:52.940]  你認識別人嗎
[00:14:52.940 --> 00:14:54.740]  我們這些過來人
[00:14:54.740 --> 00:14:56.140]  已經結婚的
[00:14:56.140 --> 00:14:58.140]  我認識師母嗎
[00:14:58.140 --> 00:14:59.940]  我自以為認識她
[00:14:59.940 --> 00:15:00.940]  相當了
[00:15:00.940 --> 00:15:02.940]  她認識我嗎
[00:15:02.940 --> 00:15:03.940]  我們有兒女的
[00:15:03.940 --> 00:15:06.140]  你認識的你每一個
[00:15:06.140 --> 00:15:08.140]  你的兒女嗎
[00:15:08.140 --> 00:15:10.140]  我們做交朋友的
[00:15:10.140 --> 00:15:12.340]  你認識你的朋友嗎
[00:15:12.340 --> 00:15:13.540]  你知多少
[00:15:13.540 --> 00:15:14.940]  我知多少
[00:15:14.940 --> 00:15:17.140]  我們知很少
[00:15:17.140 --> 00:15:20.140]  知一點點皮毛的東西
[00:15:20.140 --> 00:15:22.140]  但是神耶穌說
[00:15:22.140 --> 00:15:24.340]  祂是好牧人
[00:15:24.340 --> 00:15:27.740]  祂按你這個人叫什麼名字
[00:15:27.740 --> 00:15:30.140]  祂認識你
[00:15:30.140 --> 00:15:31.940]  有沒有跟大家說過
[00:15:31.940 --> 00:15:33.340]  解釋我的名字
[00:15:33.340 --> 00:15:35.540]  為什麼叫萊位
[00:15:35.540 --> 00:15:39.540]  萊位很多人都好奇
[00:15:39.540 --> 00:15:40.340]  問我
[00:15:40.340 --> 00:15:43.340]  牧師你為什麼叫做萊位
[00:15:43.340 --> 00:15:44.540]  我就跟他解釋
[00:15:44.540 --> 00:15:46.140]  萊安位
[00:15:46.140 --> 00:15:47.940]  因為我前面
[00:15:47.940 --> 00:15:49.540]  我出生之前
[00:15:49.540 --> 00:15:52.540]  有四位的姐姐
[00:15:52.540 --> 00:15:54.340]  四個都是女的
[00:15:54.340 --> 00:15:55.740]  四個姐姐
[00:15:55.740 --> 00:15:57.540]  然後我是第五個
[00:15:57.540 --> 00:15:59.140]  是男的
[00:15:59.140 --> 00:16:01.340]  爸爸就非常高興
[00:16:01.340 --> 00:16:04.140]  把我的名字叫做萊位
[00:16:04.140 --> 00:16:05.740]  萊安位我
[00:16:05.740 --> 00:16:09.140]  前面四個沒有安位
[00:16:09.140 --> 00:16:10.140]  就是我們
[00:16:10.140 --> 00:16:12.140]  我是潮州人
[00:16:12.140 --> 00:16:15.140]  我們潮州人重男輕女
[00:16:15.140 --> 00:16:17.340]  男的特別最寶貴
[00:16:17.340 --> 00:16:19.740]  女的都是我們香港人叫做
[00:16:19.740 --> 00:16:21.340]  血本佛
[00:16:21.340 --> 00:16:22.740]  虧本的
[00:16:22.740 --> 00:16:24.540]  女的都要嫁出去的
[00:16:24.540 --> 00:16:25.940]  只有男的怎麼樣
[00:16:25.940 --> 00:16:27.940]  是賺錢的
[00:16:27.940 --> 00:16:29.140]  然後我出生
[00:16:29.140 --> 00:16:30.740]  爸爸就很高興
[00:16:30.740 --> 00:16:32.940]  就把我的名字叫做萊位
[00:16:32.940 --> 00:16:34.340]  萊安位
[00:16:34.340 --> 00:16:36.340]  我的弟弟叫什麼名字
[00:16:36.340 --> 00:16:37.940]  叫再位
[00:16:37.940 --> 00:16:40.340]  再安位一次
[00:16:40.340 --> 00:16:41.940]  前面四個女的
[00:16:41.940 --> 00:16:44.540]  下面兩個男的
[00:16:44.540 --> 00:16:46.540]  名字很重要
[00:16:46.540 --> 00:16:48.740]  名字你的父母親
[00:16:48.740 --> 00:16:51.140]  叫你這個名字一定是
[00:16:51.140 --> 00:16:52.940]  有一些的意義
[00:16:52.940 --> 00:16:55.140]  基於一些的盼望
[00:16:55.140 --> 00:16:57.540]  神也是在基督的裡面
[00:16:57.540 --> 00:16:59.340]  拯救你拯救我
[00:16:59.340 --> 00:17:01.540]  他老早認識你
[00:17:01.540 --> 00:17:03.540]  老早認識我
[00:17:03.540 --> 00:17:05.540]  從頭到腳
[00:17:05.540 --> 00:17:07.340]  裡裡外外
[00:17:07.340 --> 00:17:08.940]  從出生還沒有出生
[00:17:08.940 --> 00:17:10.740]  以前聖經說
[00:17:10.740 --> 00:17:12.340]  還沒有出生
[00:17:12.340 --> 00:17:13.940]  我一生的年日
[00:17:13.940 --> 00:17:16.140]  還沒有度一天
[00:17:16.140 --> 00:17:20.140]  你就把我的生命寫在你的冊上
[00:17:20.140 --> 00:17:22.140]  上帝對你對我的人生
[00:17:22.140 --> 00:17:25.340]  整個人通通透透的
[00:17:25.340 --> 00:17:27.740]  都清清楚楚
[00:17:27.740 --> 00:17:29.940]  認識你認識我
[00:17:29.940 --> 00:17:33.140]  你還要找誰做你的領袖
[00:17:33.140 --> 00:17:35.140]  做你人生的目標
[00:17:35.140 --> 00:17:37.940]  把你整個生命交託給誰
[00:17:37.940 --> 00:17:39.740]  交託給上帝
[00:17:39.740 --> 00:17:41.940]  交託給耶穌基督
[00:17:41.940 --> 00:17:45.340]  他不只是那個真正的牧人
[00:17:45.340 --> 00:17:47.740]  他也是那個認識你
[00:17:47.740 --> 00:17:52.540]  按名叫你叫我的那一位舅舅
[00:17:52.540 --> 00:17:54.140]  他好在哪裡
[00:17:54.140 --> 00:17:56.340]  他跟我們說他每天
[00:17:56.340 --> 00:17:58.140]  帶領他的羊
[00:17:58.140 --> 00:18:01.340]  呼叫他們出來跟我
[00:18:01.340 --> 00:18:03.940]  今天早上天亮了
[00:18:03.940 --> 00:18:05.140]  早晨了
[00:18:05.140 --> 00:18:08.340]  我們開始這個一天的活動
[00:18:08.340 --> 00:18:10.140]  他把門打開
[00:18:10.140 --> 00:18:12.340]  他就領我們一隻一隻
[00:18:12.340 --> 00:18:15.140]  叫我們的名字跟著我來
[00:18:15.140 --> 00:18:17.140]  我帶你們出去
[00:18:17.140 --> 00:18:19.540]  開始一天的活動
[00:18:19.540 --> 00:18:20.940]  晚上回來
[00:18:20.940 --> 00:18:23.740]  他在前面引導我們
[00:18:23.740 --> 00:18:25.340]  聖經常常說
[00:18:25.340 --> 00:18:27.940]  我們的神就是用這個比喻
[00:18:27.940 --> 00:18:31.140]  舊約大家非常熟悉
[00:18:31.140 --> 00:18:33.340]  十篇二十三篇是嗎
[00:18:33.340 --> 00:18:36.140]  耶和華是我的牧者
[00:18:36.140 --> 00:18:39.140]  整個人生每天的活動
[00:18:39.140 --> 00:18:40.940]  吃什麼喝什麼
[00:18:40.940 --> 00:18:42.940]  有危難的時候
[00:18:42.940 --> 00:18:45.740]  甚至經過死因的幽谷
[00:18:45.740 --> 00:18:48.940]  上帝在前面引導
[00:18:48.940 --> 00:18:51.940]  因著他本名的緣故
[00:18:51.940 --> 00:18:54.540]  引導我走易路
[00:18:54.540 --> 00:18:57.740]  你只要跟著他
[00:18:57.740 --> 00:19:00.140]  緊緊跟著天父上帝
[00:19:00.140 --> 00:19:01.940]  跟著耶穌基督
[00:19:01.940 --> 00:19:05.140]  他帶領我們走在前面
[00:19:05.140 --> 00:19:06.340]  請大家特別留意
[00:19:06.340 --> 00:19:07.940]  耶穌好幾次都說
[00:19:07.940 --> 00:19:09.740]  他走在前面
[00:19:09.740 --> 00:19:11.940]  但是我們的毛病在哪裡
[00:19:11.940 --> 00:19:15.540]  我們的毛病常常走在耶穌的前面
[00:19:15.540 --> 00:19:17.740]  耶穌啊 你跟著我來
[00:19:17.740 --> 00:19:19.140]  耶穌說不是
[00:19:19.140 --> 00:19:21.340]  你跟從我
[00:19:21.340 --> 00:19:25.140]  我們人生的這個前後的位置
[00:19:25.140 --> 00:19:27.140]  大小的位置
[00:19:27.140 --> 00:19:28.740]  什麼重要什麼不重要
[00:19:28.740 --> 00:19:29.940]  這一些的東西
[00:19:29.940 --> 00:19:32.140]  大家要好好思想
[00:19:32.140 --> 00:19:33.540]  不要亂來
[00:19:33.540 --> 00:19:36.740]  耶穌永遠說我在前面走
[00:19:36.740 --> 00:19:39.940]  後面羊群跟著他
[00:19:39.940 --> 00:19:42.140]  一隻好的羊
[00:19:42.140 --> 00:19:45.740]  要配一個好的牧人
[00:19:45.740 --> 00:19:48.740]  你跟我就不能夠走在耶穌的前面
[00:19:48.740 --> 00:19:51.940]  一定要跟在他的後面
[00:19:51.940 --> 00:19:54.740]  做主的門徒永遠是
[00:19:54.740 --> 00:19:56.740]  這樣的一個意義
[00:19:56.740 --> 00:20:00.340]  不是要耶穌要上帝跟著我
[00:20:00.340 --> 00:20:03.940]  我向上帝做很多很多的禱告
[00:20:03.940 --> 00:20:06.740]  提出很多很多我自己以為的
[00:20:06.740 --> 00:20:08.540]  偉大的人生的計畫
[00:20:08.540 --> 00:20:11.540]  然後求神祝福我所想的
[00:20:11.540 --> 00:20:12.940]  不是
[00:20:12.940 --> 00:20:14.540]  來到神的面前
[00:20:14.540 --> 00:20:15.940]  求問
[00:20:15.940 --> 00:20:18.340]  神啊 你的心意在哪裡
[00:20:18.340 --> 00:20:20.740]  耶穌啊 你的心意在哪裡
[00:20:20.740 --> 00:20:22.940]  我人生很多的問題
[00:20:22.940 --> 00:20:24.340]  大大小小
[00:20:24.340 --> 00:20:27.540]  從自己個人的健康也好
[00:20:27.540 --> 00:20:30.140]  然後受教育
[00:20:30.140 --> 00:20:32.140]  要念什麼書
[00:20:32.140 --> 00:20:34.140]  要念什麼專業
[00:20:34.140 --> 00:20:36.740]  要受什麼的栽培
[00:20:36.740 --> 00:20:40.540]  準備進修什麼的事情
[00:20:40.540 --> 00:20:42.140]  建立家庭
