
[00:00:00.000 --> 00:00:04.000]  讓我們繼續打開神話 再次同心低頭了禱告
[00:02:06.000 --> 00:02:08.000]  你在神的國度裏邊
[00:02:08.000 --> 00:02:10.000]  在神的國度擴展的上面
[00:02:10.000 --> 00:02:13.000]  你回應神給你的召命的上面
[00:02:13.000 --> 00:02:16.000]  你有沒有好好地預備你自己
[00:02:16.000 --> 00:02:19.000]  去回應神給你的召命呢?
[00:02:19.000 --> 00:02:23.000]  今天就讓我們能夠藉著約書亞這段經文
[00:02:23.000 --> 00:02:26.000]  讓我們看看究竟這段經文裏邊
[00:02:26.000 --> 00:02:29.000]  給我們有些什麼的提醒和學習
[00:02:29.000 --> 00:02:31.000]  在剛才大家讀的經文
[00:02:31.000 --> 00:02:33.000]  第一章第十節開始的時候
[00:02:33.000 --> 00:02:35.000]  就有兩個字
[00:02:35.000 --> 00:02:37.000]  這兩個字叫做「於是」
[00:02:37.000 --> 00:02:41.000]  也就是說「於是」在前面一節到九節裏邊
[00:02:41.000 --> 00:02:43.000]  所發生的事情
[00:02:43.000 --> 00:02:47.000]  是約書亞和神之間一個很重要的相交的片段
[00:02:47.000 --> 00:02:49.000]  帶來第十節以後
[00:02:49.000 --> 00:02:51.000]  約書亞一生裏面所做的事情
[00:02:51.000 --> 00:02:55.000]  怎樣去實踐 怎樣去回應
[00:02:55.000 --> 00:03:00.000]  當我們看回第一章一節到九節的時候
[00:03:00.000 --> 00:03:03.000]  神和約書亞這個相遇裏邊
[00:03:03.000 --> 00:03:06.000]  給我們見到什麼的景象呢?
[00:03:06.000 --> 00:03:08.000]  神就告訴約書亞
[00:03:08.000 --> 00:03:10.000]  我的僕人摩西死了
[00:03:10.000 --> 00:03:12.000]  今天你要接棒了
[00:03:12.000 --> 00:03:14.000]  今天你要成為這個以色列人的領袖了
[00:03:14.000 --> 00:03:17.000]  今天你要繼續帶著這200萬的以色列人
[00:03:17.000 --> 00:03:20.000]  向著這個迦南地前進
[00:03:20.000 --> 00:03:24.000]  約書亞心裏邊有些什麼的反應呢?
[00:03:24.000 --> 00:03:26.000]  我相信約書亞心裏邊很驚惶
[00:03:26.000 --> 00:03:30.000]  我相信約書亞心裏邊很多的憂慮
[00:03:30.000 --> 00:03:33.000]  以致在短短的九節的經文裏邊
[00:03:33.000 --> 00:03:35.000]  神一次一次又一次的告訴他
[00:03:35.000 --> 00:03:41.000]  你要剛強壯膽 你要剛強壯膽
[00:03:41.000 --> 00:03:44.000]  神更加在一章第五節裏邊
[00:03:44.000 --> 00:03:47.000]  給約書亞一個很寶貴的保證
[00:03:47.000 --> 00:03:50.000]  他說我怎樣與摩西同在
[00:03:50.000 --> 00:03:54.000]  也必照樣與你同在
[00:03:54.000 --> 00:03:58.000]  神的話就進入到約書亞的心裏邊
[00:03:58.000 --> 00:04:01.000]  以致約書亞在第十節一路開始裏邊
[00:04:01.000 --> 00:04:04.000]  約書亞就去回應 就去實踐
[00:04:04.000 --> 00:04:08.000]  就去進行神給他的挑戰
[00:04:08.000 --> 00:04:11.000]  約書亞帶著這二百萬的以色列人
[00:04:11.000 --> 00:04:16.000]  怎樣踏上這條回應呼召的路上邊呢?
[00:04:16.000 --> 00:04:18.000]  我相信第一樣東西
[00:04:18.000 --> 00:04:23.000]  約書亞是要帶著他們去遵從上帝的吩咐
[00:04:23.000 --> 00:04:24.000]  第十節裏邊
[00:04:24.000 --> 00:04:26.000]  約書亞就吩咐百姓的官長說
[00:04:26.000 --> 00:04:28.000]  你們要走遍營中
[00:04:28.000 --> 00:04:31.000]  吩咐百姓說 當預備食物
[00:04:31.000 --> 00:04:34.000]  因為三日之內你們要過這約旦河
[00:04:34.000 --> 00:04:39.000]  進去得耶和華你們臣次你們遺孽之地
[00:04:39.000 --> 00:04:41.000]  約書亞就對這班以色列的百姓
[00:04:41.000 --> 00:04:44.000]  發出第一個的命令
[00:04:44.000 --> 00:04:46.000]  這個命令對著甚麼人說?
[00:04:46.000 --> 00:04:50.000]  就對著以色列的官長
[00:04:50.000 --> 00:04:51.000]  如果你熟悉聖經
[00:04:51.000 --> 00:04:54.000]  你看回生命記第十六章的時候
[00:04:54.000 --> 00:04:55.000]  這些以色列的官長
[00:04:55.000 --> 00:04:58.000]  並不是那些軍事的領袖
[00:04:58.000 --> 00:05:00.000]  這些官長只不過是日常的事務裏邊
[00:05:00.000 --> 00:05:03.000]  幫助他們排難解分的人
[00:05:03.000 --> 00:05:07.000]  約書亞就吩咐這班以色列的官長
[00:05:07.000 --> 00:05:08.000]  做些甚麼呢?
[00:05:08.000 --> 00:05:11.000]  叫他們預備食物
[00:05:11.000 --> 00:05:13.000]  為甚麼要預備食物呢?
[00:05:13.000 --> 00:05:15.000]  過去四十年在抗約裏邊
[00:05:15.000 --> 00:05:17.000]  從來未預備過食物
[00:05:17.000 --> 00:05:21.000]  因為神天天供應他們有馬拿的需要
[00:05:21.000 --> 00:05:23.000]  神就告訴他們
[00:05:23.000 --> 00:05:24.000]  接下來
[00:05:24.000 --> 00:05:26.000]  接下來你們就要進入到
[00:05:26.000 --> 00:05:27.000]  你們要過約旦河
[00:05:27.000 --> 00:05:30.000]  進入到神為他們預備的地方
[00:05:30.000 --> 00:05:33.000]  馬拿的供應將要停止
[00:05:33.000 --> 00:05:35.000]  你們要預備你們的食物
[00:05:35.000 --> 00:05:41.000]  去進入到神為你們預備的地方
[00:05:41.000 --> 00:05:42.000]  他們的目的
[00:05:42.000 --> 00:05:47.000]  是要去到神要去到的地方
[00:05:47.000 --> 00:05:49.000]  在整個過程裏邊
[00:05:49.000 --> 00:05:52.000]  約書亞就吩咐這班官長
[00:05:52.000 --> 00:05:55.000]  官長就吩咐這班百姓
[00:05:55.000 --> 00:05:58.000]  他們將要進入整個以色列民族裏邊
[00:05:58.000 --> 00:06:01.000]  一個新的里程
[00:06:01.000 --> 00:06:05.000]  事實上他們面對的是迦南
[00:06:05.000 --> 00:06:07.000]  迦南地是一個甚麼地方呢?
[00:06:07.000 --> 00:06:11.000]  迦南地仍然是一個外邦人佔據的地方
[00:06:11.000 --> 00:06:13.000]  基本上沒有任何的分別
[00:06:13.000 --> 00:06:15.000]  他們的誠意仍然是堅固高大
[00:06:15.000 --> 00:06:18.000]  他們的戰士仍然是高大威猛
[00:06:18.000 --> 00:06:23.000]  但是迦南地仍然是一個流奶與物質地
[00:06:23.000 --> 00:06:27.000]  仍然是神給以色列一個祝福的地方
[00:06:27.000 --> 00:06:30.000]  過去四百四十年裏邊
[00:06:30.000 --> 00:06:34.000]  為甚麼他們這班以色列人不敢進入去呢?
[00:06:34.000 --> 00:06:37.000]  現在這個迦南地在外在的環境裏邊
[00:06:37.000 --> 00:06:39.000]  從來沒有改變過
[00:06:39.000 --> 00:06:44.000]  為甚麼今天他們這麼有信心去進行神的吩咐和命令呢?
[00:06:44.000 --> 00:06:48.000]  我相信是因為他們的心態都改變了
[00:06:48.000 --> 00:06:50.000]  過去他們很多的憂慮
[00:06:50.000 --> 00:06:51.000]  過去很多的疑惑
[00:06:51.000 --> 00:06:53.000]  過去很多的不信
[00:06:53.000 --> 00:06:57.000]  但是今天他們的心已經完全的降伏在神的面前
[00:06:57.000 --> 00:07:02.000]  他們願意聽從約書雅去進行上帝的吩咐
[00:07:02.000 --> 00:07:08.000]  他們深信神的應許一定會實現
[00:07:08.000 --> 00:07:11.000]  人心態的改變
[00:07:11.000 --> 00:07:14.000]  我相信真的都不容易
[00:07:14.000 --> 00:07:16.000]  你想想你在甚麼事情上
[00:07:16.000 --> 00:07:19.000]  你的心態曾經改變過呢?
[00:07:19.000 --> 00:07:21.000]  在過去的一年
[00:07:21.000 --> 00:07:23.000]  當我回望數算的時候
[00:07:23.000 --> 00:07:26.000]  我覺得我很多東西都改變了
[00:07:26.000 --> 00:07:30.000]  其中一個片段和大家分享
[00:07:30.000 --> 00:07:34.000]  我常常留意我的年青的男童工
[00:07:34.000 --> 00:07:37.000]  你猜我留意他們甚麼呢?
[00:07:37.000 --> 00:07:39.000]  我不知道你有沒有留意教會的童工
[00:07:39.000 --> 00:07:42.000]  你見到我們的童工你留意到他們甚麼?
[00:07:42.000 --> 00:07:44.000]  我常常留意那些年青的男童工
[00:07:44.000 --> 00:07:47.000]  究竟穿著甚麼皮鞋?
[00:07:47.000 --> 00:07:49.000]  你有沒有留意?
[00:07:49.000 --> 00:07:53.000]  那些年青的男童工穿著尖頭皮鞋
[00:07:53.000 --> 00:07:55.000]  我很好奇問他們
[00:07:55.000 --> 00:07:56.000]  會不會跌倒?
[00:07:56.000 --> 00:07:57.000]  會不會很難走路?
[00:07:57.000 --> 00:07:58.000]  會不會頂住?
[00:07:58.000 --> 00:07:59.000]  會不會很窄?
[00:07:59.000 --> 00:08:01.000]  因為他們全部都穿著闊頭鞋
[00:08:01.000 --> 00:08:03.000]  我聽完他們的分享
[00:08:03.000 --> 00:08:05.000]  聽完他們的表達
[00:08:05.000 --> 00:08:06.000]  在去年
[00:08:06.000 --> 00:08:08.000]  去年的農曆新年
[00:08:08.000 --> 00:08:10.000]  我和太太走過商場
[00:08:10.000 --> 00:08:11.000]  見到大減價
[00:08:11.000 --> 00:08:15.000]  很有興趣買一隻尖頭的皮鞋
[00:08:15.000 --> 00:08:17.000]  結果買了
[00:08:17.000 --> 00:08:19.000]  買了就放在家裡
[00:08:19.000 --> 00:08:21.000]  很多個月
[00:08:21.000 --> 00:08:22.000]  很多個月
[00:08:22.000 --> 00:08:23.000]  很多個月
[00:08:23.000 --> 00:08:24.000]  到上個月
[00:08:24.000 --> 00:08:26.000]  我見到還有個鞋盒放在那裡
[00:08:26.000 --> 00:08:28.000]  拿隻鞋出來看看
[00:08:28.000 --> 00:08:29.000]  穿一下
[00:08:29.000 --> 00:08:30.000]  擦一下油
[00:08:30.000 --> 00:08:33.000]  結果就穿上去
[00:08:33.000 --> 00:08:39.000]  今天我穿著這雙尖頭的皮鞋
[00:08:39.000 --> 00:08:41.000]  我不知道你有沒有留意
[00:08:41.000 --> 00:08:43.000]  剛才我怎樣表達
[00:08:43.000 --> 00:08:45.000]  是年青的男童工
[00:08:45.000 --> 00:08:48.000]  才好像要穿尖頭的鞋
[00:08:48.000 --> 00:08:49.000]  我這個快一把年紀
[00:08:49.000 --> 00:08:51.000]  快六十歲的人
[00:08:51.000 --> 00:08:53.000]  是不是要穿尖頭皮鞋呢?
[00:08:53.000 --> 00:08:57.000]  這是我心裡的障礙
[00:08:57.000 --> 00:08:59.000]  原來心的調教
[00:08:59.000 --> 00:09:00.000]  心的突破
[00:09:00.000 --> 00:09:01.000]  是需要勇氣
[00:09:01.000 --> 00:09:03.000]  是需要去面對
[00:09:03.000 --> 00:09:06.000]  踏出信心的一步
[00:09:06.000 --> 00:09:07.000]  兄弟姐妹
[00:09:07.000 --> 00:09:09.000]  今天約書亞就告訴
[00:09:09.000 --> 00:09:11.000]  這群以色列的百姓
[00:09:11.000 --> 00:09:12.000]  過去日子裡
[00:09:12.000 --> 00:09:14.000]  這群以色列人
[00:09:14.000 --> 00:09:15.000]  進入到迦南地
[00:09:15.000 --> 00:09:17.000]  曾經探過迦南地
[00:09:17.000 --> 00:09:18.000]  見到的景象
[00:09:18.000 --> 00:09:20.000]  和現在一模一樣
[00:09:20.000 --> 00:09:23.000]  但是今天你們要相信
[00:09:23.000 --> 00:09:24.000]  你們要進行
[00:09:24.000 --> 00:09:25.000]  你們要繼續的
[00:09:25.000 --> 00:09:27.000]  持守神給我們的應許
[00:09:27.000 --> 00:09:32.000]  我們憑信心來遵從上帝的吩咐
[00:09:32.000 --> 00:09:34.000]  他們能夠遵從上帝的吩咐
[00:09:34.000 --> 00:09:36.000]  是因為第八節
[00:09:36.000 --> 00:09:37.000]  我們一起讀好不好?
[00:09:37.000 --> 00:09:40.000]  「這律法書不可離開你的口
[00:09:40.000 --> 00:09:42.000]  總要晝夜思想
[00:09:42.000 --> 00:09:44.000]  好使你謹守遵行
[00:09:44.000 --> 00:09:47.000]  這書上所寫的一切話
[00:09:47.000 --> 00:09:50.000]  如此你的道路就可以亨通
[00:09:50.000 --> 00:09:52.000]  凡事順利」
[00:09:52.000 --> 00:09:54.000]  是因為他們能夠相信
[00:09:54.000 --> 00:09:56.000]  再一次認定
[00:09:56.000 --> 00:09:57.000]  當神的律法
[00:09:57.000 --> 00:09:58.000]  神的話語
[00:09:58.000 --> 00:10:01.000]  在他們生命裡晝夜的思想
[00:10:01.000 --> 00:10:04.000]  他們又願意謹守遵行的時候
[00:10:04.000 --> 00:10:07.000]  他們就會凡事都順利
[00:10:07.000 --> 00:10:09.000]  道路都亨通
[00:10:09.000 --> 00:10:11.000]  所以第十節
[00:10:11.000 --> 00:10:13.000]  到第十一節裡面
[00:10:13.000 --> 00:10:14.000]  我們就見到約書亞
[00:10:14.000 --> 00:10:16.000]  吩咐那些官長
[00:10:16.000 --> 00:10:20.000]  官長又很清楚地吩咐所有的百姓
[00:10:20.000 --> 00:10:21.000]  我就覺得
[00:10:21.000 --> 00:10:24.000]  這是一個很美麗的圖畫
[00:10:24.000 --> 00:10:26.000]  他們一個傳一個
[00:10:26.000 --> 00:10:27.000]  去到第十六節的時候
[00:10:27.000 --> 00:10:28.000]  他們怎樣回應?
[00:10:28.000 --> 00:10:30.000]  他們回應約書亞說
[00:10:30.000 --> 00:10:32.000]  「你所吩咐我們行的
[00:10:32.000 --> 00:10:33.000]  我們都必行
[00:10:33.000 --> 00:10:35.000]  你所差遣我們去的
[00:10:35.000 --> 00:10:38.000]  我們都必去」
[00:10:38.000 --> 00:10:41.000]  為什麼今天他們願意這樣回應?
[00:10:41.000 --> 00:10:44.000]  是因為他們基於他們的領袖
[00:10:44.000 --> 00:10:49.000]  給了一個很清晰的方向目標給他們
[00:10:49.000 --> 00:10:51.000]  這個目標方向
[00:10:51.000 --> 00:10:56.000]  是來自上帝自己的吩咐和命令
[00:10:56.000 --> 00:10:58.000]  有一個牧者
[00:10:58.000 --> 00:11:01.000]  這個牧者叫桑大牧師
[00:11:01.000 --> 00:11:03.000]  他自己是來自非洲
[00:11:03.000 --> 00:11:04.000]  但是神告訴他
[00:11:04.000 --> 00:11:06.000]  你要離開非洲
[00:11:06.000 --> 00:11:07.000]  你要去到烏克蘭這個地方
[00:11:07.000 --> 00:11:09.000]  一個歐洲大陸的地方
[00:11:09.000 --> 00:11:11.000]  一個白種人的地方裏面
[00:11:11.000 --> 00:11:13.000]  去建立教會
[00:11:13.000 --> 00:11:14.000]  他寫這本書
[00:11:14.000 --> 00:11:17.000]  「復仕可以不流淚」
[00:11:17.000 --> 00:11:18.000]  書裏面說
[00:11:18.000 --> 00:11:20.000]  他有很多的衝擊
[00:11:20.000 --> 00:11:22.000]  他有很多的困難
[00:11:22.000 --> 00:11:25.000]  他面對很多的障礙
[00:11:25.000 --> 00:11:27.000]  但是今天
[00:11:27.000 --> 00:11:29.000]  在烏克蘭基輔這個地方
[00:11:29.000 --> 00:11:31.000]  建立了全歐洲最大的教會
[00:11:31.000 --> 00:11:33.000]  最多人的教會
[00:11:33.000 --> 00:11:36.000]  他們的教會超過二萬五千人
[00:11:36.000 --> 00:11:38.000]  他們的教會不單止自己的教會大
[00:11:38.000 --> 00:11:42.000]  當中有九十八%是歐洲的白種人
[00:11:42.000 --> 00:11:46.000]  他們的教會更加直堂了三百間的教會
[00:11:46.000 --> 00:11:49.000]  他們的教會直堂了三百間
[00:11:49.000 --> 00:11:53.000]  遍佈在三十五個國家和地區裏面
[00:11:53.000 --> 00:11:55.000]  當他一路寫這本書
[00:11:55.000 --> 00:11:57.000]  「復仕可以不流淚」
[00:11:57.000 --> 00:12:00.000]  書裏面很多一些的插圖
[00:12:00.000 --> 00:12:02.000]  很多的相片
[00:12:02.000 --> 00:12:05.000]  每一張見到桑大牧師的相片的時候
[00:12:05.000 --> 00:12:07.000]  你都見到他的笑容滿面
[00:12:07.000 --> 00:12:10.000]  他心裏面充滿著從神而來的那種笑容
[00:12:10.000 --> 00:12:13.000]  那種喜樂、那種滿足
[00:12:13.000 --> 00:12:15.000]  為什麼桑大牧師看到
[00:12:15.000 --> 00:12:17.000]  侍奉是喜樂的呢?
[00:12:17.000 --> 00:12:19.000]  侍奉是有滿足的呢?
[00:12:19.000 --> 00:12:21.000]  侍奉是不需要流眼淚的呢?
[00:12:21.000 --> 00:12:23.000]  是因為他看到
[00:12:23.000 --> 00:12:27.000]  原來侍奉的對象是跟隨神的時候
[00:12:27.000 --> 00:12:32.000]  是神親自會去建造神的教會
[00:12:34.000 --> 00:12:37.000]  正如詩篇一百二十七篇第一節裏面說
[00:12:37.000 --> 00:12:40.000]  若不是耶和華建造房屋
[00:12:40.000 --> 00:12:42.000]  建造的人就枉然勞力
[00:12:42.000 --> 00:12:44.000]  若不是耶和華看守城池
[00:12:44.000 --> 00:12:48.000]  看守的人就枉然敬誠
[00:12:48.000 --> 00:12:51.000]  若斯雅知道這個命令
[00:12:51.000 --> 00:12:54.000]  這個吩咐是從上帝而來
[00:12:54.000 --> 00:12:58.000]  他就容易放下自己過去的困難
[00:12:58.000 --> 00:13:00.000]  放下自己的包袱
[00:13:00.000 --> 00:13:02.000]  過去曾經自己探過路
[00:13:02.000 --> 00:13:05.000]  以致百姓不聽他講的說話
[00:13:05.000 --> 00:13:08.000]  今日他再向以色列的百姓重申
[00:13:08.000 --> 00:13:10.000]  我們要入迦南
[00:13:10.000 --> 00:13:15.000]  這班百姓心態的改變
[00:13:15.000 --> 00:13:19.000]  願意遵從上帝的吩咐
[00:13:19.000 --> 00:13:22.000]  若斯雅不單止預備百姓的心
[00:13:22.000 --> 00:13:24.000]  若斯雅第二件事
[00:13:24.000 --> 00:13:29.000]  是讓這班百姓踏上一條共同的路上
[00:13:29.000 --> 00:13:32.000]  在第十二節至第十五節
[00:13:32.000 --> 00:13:34.000]  若斯雅和這兩個半支派
[00:13:34.000 --> 00:13:38.000]  劉變、迦德和馬拿西半個支派人
[00:13:38.000 --> 00:13:40.000]  來講說話
[00:13:40.000 --> 00:13:45.000]  為何要特別和這兩個半支派來講說話呢?
[00:13:45.000 --> 00:13:48.000]  如果你熟讀歷史背景
[00:13:48.000 --> 00:13:51.000]  當你看文素記三十二章的時候
[00:13:51.000 --> 00:13:53.000]  昔日摩西帶著以色列人
[00:13:53.000 --> 00:13:56.000]  來到約旦河東的地方
[00:13:56.000 --> 00:13:58.000]  他們面向迦南地
[00:13:58.000 --> 00:14:00.000]  還沒有過約旦河
[00:14:00.000 --> 00:14:04.000]  他們看見這兩個半支派的人
[00:14:04.000 --> 00:14:06.000]  看到自己很多的牲口
[00:14:06.000 --> 00:14:10.000]  他們來到摩西的面前和摩西說
[00:14:10.000 --> 00:14:11.000]  摩西呀摩西
[00:14:11.000 --> 00:14:13.000]  這裡有很大的平原
[00:14:13.000 --> 00:14:15.000]  我們有很多的牲畜
[00:14:15.000 --> 00:14:17.000]  我們可以停留在這裡牧養
[00:14:17.000 --> 00:14:19.000]  我們不要過約旦河
[00:14:19.000 --> 00:14:21.000]  我們不要去迦南
[00:14:21.000 --> 00:14:23.000]  摩西聽到的時候
[00:14:23.000 --> 00:14:26.000]  心裏面很憤怒
[00:14:26.000 --> 00:14:29.000]  在他們的對話裏面
[00:14:29.000 --> 00:14:31.000]  這兩個半支派的領袖
[00:14:31.000 --> 00:14:33.000]  和摩西有一個承諾
[00:14:33.000 --> 00:14:37.000]  摩西其實我們一定會和以色列人
[00:14:37.000 --> 00:14:39.000]  一起進入迦南
[00:14:39.000 --> 00:14:42.000]  我們要幫他們得到這個地
[00:14:42.000 --> 00:14:45.000]  這個承諾
[00:14:45.000 --> 00:14:49.000]  當我們知道生命記第三章的時候
[00:14:49.000 --> 00:14:52.000]  他們已經安居樂業在這個地方
[00:14:52.000 --> 00:14:56.000]  但是今天約書亞叢林這個地方
[00:14:56.000 --> 00:14:58.000]  將要進入迦南
[00:14:58.000 --> 00:15:02.000]  就在約旦河東的平原裏面
[00:15:02.000 --> 00:15:06.000]  他們就和這兩個半支派的領袖來講
[00:15:06.000 --> 00:15:08.000]  講什麼呢?
[00:15:08.000 --> 00:15:11.000]  講出這個共同的目標
[00:15:11.000 --> 00:15:14.000]  講出他們過去的承諾
[00:15:14.000 --> 00:15:17.000]  約書亞一章第十五節告訴他們
[00:15:17.000 --> 00:15:21.000]  等到耶和華使你的弟兄將你們一樣得享平安
[00:15:21.000 --> 00:15:24.000]  並且得著耶和華你們神所賜為業之地
[00:15:24.000 --> 00:15:30.000]  那時才可以為你們所得之地承受為業
[00:15:30.000 --> 00:15:31.000]  你不要忘記
[00:15:31.000 --> 00:15:37.000]  你昔日有一個承諾告訴摩西
[00:15:37.000 --> 00:15:38.000]  這個承諾
[00:15:38.000 --> 00:15:40.000]  今天你們要兌現
[00:15:40.000 --> 00:15:42.000]  我們要整個以色列人
[00:15:42.000 --> 00:15:46.000]  一起踏上一條共同的路上
[00:15:46.000 --> 00:15:48.000]  經文裏面講到
[00:15:48.000 --> 00:15:51.000]  他們要得到平安
[00:15:51.000 --> 00:15:53.000]  平安是什麼意思呢?
[00:15:53.000 --> 00:15:56.000]  是安頓戰爭平息國泰民安
[00:15:56.000 --> 00:15:57.000]  安居樂業
[00:15:57.000 --> 00:16:00.000]  約書亞告訴這兩個半支派的人知道
[00:16:00.000 --> 00:16:03.000]  如果你想真正的安居樂業
[00:16:03.000 --> 00:16:05.000]  是還有九個半支派
[00:16:05.000 --> 00:16:08.000]  他們應該都要得到迦南地之後
[00:16:08.000 --> 00:16:13.000]  你們才能夠真真正正的安居樂業
[00:16:14.000 --> 00:16:19.000]  約書亞帶出一個很重要的共同目標
[00:16:19.000 --> 00:16:22.000]  當我看回聖經的時候
[00:16:22.000 --> 00:16:24.000]  這兩個半支派的人
[00:16:24.000 --> 00:16:28.000]  願意放下已經安逸的生活
[00:16:28.000 --> 00:16:31.000]  放下自己已經擁有的地圖
[00:16:31.000 --> 00:16:35.000]  那些藍丁個個都拿起兵器
[00:16:35.000 --> 00:16:38.000]  跟隨這些以色列人一起渡過約旦河
[00:16:38.000 --> 00:16:41.000]  一起去面對迎取迦南地
[00:16:41.000 --> 00:16:44.000]  這兩個半支派
[00:16:44.000 --> 00:16:46.000]  在約書亞的面前說
[00:16:46.000 --> 00:16:49.000]  我願意
[00:16:49.000 --> 00:16:53.000]  丁姊妹你有沒有說過我願意呢?
[00:16:53.000 --> 00:16:55.000]  有沒有的?
[00:16:55.000 --> 00:16:57.000]  有沒有呀?
[00:16:57.000 --> 00:16:59.000]  可能當你結婚的時候
[00:16:59.000 --> 00:17:02.000]  你對著你心愛的對象
[00:17:02.000 --> 00:17:05.000]  情深脈脈的說我願意
[00:17:05.000 --> 00:17:07.000]  但你不要忘記
[00:17:07.000 --> 00:17:10.000]  當你受浸加入教會的時候
[00:17:10.000 --> 00:17:12.000]  當你站在水中央的時候
[00:17:12.000 --> 00:17:14.000]  牧師問你願不願意的時候
[00:17:14.000 --> 00:17:16.000]  可能你很大聲
[00:17:16.000 --> 00:17:18.000]  可能用你的形態去表達
[00:17:18.000 --> 00:17:21.000]  很高聲說我願意
[00:17:21.000 --> 00:17:24.000]  丁姊妹我想提醒你
[00:17:24.000 --> 00:17:26.000]  當你說我願意之後
[00:17:26.000 --> 00:17:28.000]  其實你就是教會裏面的一份子
[00:17:28.000 --> 00:17:30.000]  其實你就是我們這個大家庭裏面
[00:17:30.000 --> 00:17:32.000]  一個很重要的成員
[00:17:32.000 --> 00:17:34.000]  這間教會發生所有的事
[00:17:34.000 --> 00:17:36.000]  跟你都有關係
[00:17:36.000 --> 00:17:38.000]  但你回望
[00:17:38.000 --> 00:17:40.000]  你說完我願意之後
[00:17:40.000 --> 00:17:42.000]  你的生命
[00:17:42.000 --> 00:17:44.000]  你的參與
[00:17:44.000 --> 00:17:46.000]  你和神的關係
[00:17:46.000 --> 00:17:48.000]  你和丁姊妹的關係
[00:17:48.000 --> 00:17:52.000]  有沒有承諾到我願意的承諾呢?
[00:17:52.000 --> 00:17:54.000]  感謝神的恩典
[00:17:54.000 --> 00:17:56.000]  帶領我們教會
[00:17:56.000 --> 00:17:59.000]  香港浸信教會過了111年
[00:17:59.000 --> 00:18:01.000]  我不知道去年年尾
[00:18:01.000 --> 00:18:03.000]  你有沒有拿到教會的100週年
[00:18:03.000 --> 00:18:05.000]  110週年的特刊
[00:18:05.000 --> 00:18:07.000]  有沒有拿到呀?
[00:18:07.000 --> 00:18:09.000]  這麼少人拿到呀?
[00:18:09.000 --> 00:18:11.000]  如果你沒有拿到
