
[00:00:00.000 --> 00:00:01.120]  好 各位早晨
[00:01:40.400 --> 00:01:41.960]  我們要彼此信服
[00:01:41.960 --> 00:01:44.160]  夫妻
[00:01:44.160 --> 00:01:45.720]  父母兒女
[00:01:45.720 --> 00:01:46.560]  僕人主人
[00:01:46.560 --> 00:01:47.800]  不同的例子
[00:01:47.800 --> 00:01:50.040]  在這個邪惡的世代裡面
[00:01:50.040 --> 00:01:52.760]  我們如何彼此互相信服
[00:01:52.760 --> 00:01:54.800]  在互相信服的裡面
[00:01:54.800 --> 00:01:56.720]  最後保羅就要提醒了
[00:01:56.720 --> 00:01:58.440]  如果你再看回第十節
[00:01:58.440 --> 00:02:00.320]  其實保羅提醒的一件事情就是
[00:02:00.320 --> 00:02:01.880]  正在要求一件事情
[00:02:01.880 --> 00:02:03.960]  第十節我邀請你們一起讀出
[00:02:03.960 --> 00:02:06.040]  我還有沒了的話
[00:02:06.040 --> 00:02:07.720]  你們要靠著主
[00:02:07.720 --> 00:02:09.720]  依賴他的大能大力
[00:02:09.720 --> 00:02:11.720]  作剛強的人
[00:02:11.720 --> 00:02:15.040]  保羅正在邀請人要作什麼樣的人
[00:02:15.040 --> 00:02:16.720]  剛強的人
[00:02:16.720 --> 00:02:19.840]  其實保羅不是邀請人去穿戴全副軍裝
[00:02:19.840 --> 00:02:21.120]  這是接著的事情
[00:02:21.120 --> 00:02:22.120]  這是第二步
[00:02:22.120 --> 00:02:23.200]  整件事情
[00:02:23.200 --> 00:02:24.520]  整個主題很清楚
[00:02:24.520 --> 00:02:26.440]  沒了的話一開始第一句
[00:02:26.440 --> 00:02:27.520]  你明白嗎?
[00:02:27.520 --> 00:02:29.320]  第一句就告訴你要做什麼
[00:02:29.320 --> 00:02:30.520]  保羅就告訴人
[00:02:30.520 --> 00:02:32.360]  你要做剛強的人
[00:02:32.360 --> 00:02:33.760]  剛強這個字
[00:02:33.760 --> 00:02:37.280]  是華人教會很流行用的
[00:02:37.280 --> 00:02:39.600]  因為日常生活裡面我們不說剛強的
[00:02:39.600 --> 00:02:42.960]  可能在今天香港會說勇武
[00:02:42.960 --> 00:02:45.920]  香港現在說勇武就會
[00:02:45.920 --> 00:02:48.640]  有某種政治取態的一種勇武
[00:02:48.640 --> 00:02:50.720]  或者傳統的中國人
[00:02:50.720 --> 00:02:54.760]  可能是說有膽、勇敢
[00:02:54.760 --> 00:02:59.360]  當然這些也有別於我們曉得所謂匹夫之勇
[00:02:59.360 --> 00:03:01.360]  大家知道什麼叫匹夫之勇是吧
[00:03:01.360 --> 00:03:05.920]  可能是在反映暴躁的脾氣
[00:03:05.920 --> 00:03:07.680]  一時之間也有膽量
[00:03:07.680 --> 00:03:09.680]  但是回頭又沒什麼膽量
[00:03:09.680 --> 00:03:11.440]  其實現實裡面
[00:03:11.440 --> 00:03:13.200]  保羅在這裡說剛強
[00:03:13.200 --> 00:03:14.400]  或者我們說勇武
[00:03:14.400 --> 00:03:15.680]  各樣東西
[00:03:15.680 --> 00:03:17.680]  都不是剛才的意思
[00:03:17.680 --> 00:03:19.200]  剛強的意思
[00:03:19.200 --> 00:03:23.640]  是說我內心有正確的意志
[00:03:23.640 --> 00:03:26.120]  乃至帶來正確的行為
[00:03:26.120 --> 00:03:27.720]  那樣東西是剛強的
[00:03:27.720 --> 00:03:29.960]  保羅正在邀請匹夫所教會
[00:03:29.960 --> 00:03:31.480]  你在這個邪惡的世代
[00:03:31.480 --> 00:03:32.920]  在這樣的世界裡面
[00:03:32.920 --> 00:03:35.240]  你要有裡面
[00:03:35.240 --> 00:03:38.240]  你裡面的意志要堅定和正確
[00:03:38.240 --> 00:03:40.720]  於是你才能做到正確的事情
[00:03:40.720 --> 00:03:42.920]  才能做到人的
[00:03:42.920 --> 00:03:45.360]  這個就叫做剛強的人
[00:03:45.360 --> 00:03:46.080]  當然
[00:03:46.080 --> 00:03:47.880]  接下來保羅會說為什麼
[00:03:47.880 --> 00:03:49.680]  因為你要和魔鬼撒旦
[00:03:49.680 --> 00:03:51.040]  這個仇敵對抗
[00:03:51.040 --> 00:03:52.320]  接著有什麼緣故呢
[00:03:52.320 --> 00:03:53.600]  你要穿起全副軍裝
[00:03:53.600 --> 00:03:54.600]  這是一個比喻
[00:03:54.600 --> 00:03:57.600]  全副軍裝是一個比喻
[00:03:57.600 --> 00:03:59.120]  問題就來了
[00:03:59.120 --> 00:04:00.240]  說得這麼恐怖
[00:04:00.240 --> 00:04:01.480]  有多恐怖呢
[00:04:01.480 --> 00:04:02.640]  或者說得這麼麻煩
[00:04:02.640 --> 00:04:03.840]  要做剛強的人
[00:04:03.840 --> 00:04:06.040]  因為你的對手是魔鬼
[00:04:06.040 --> 00:04:07.480]  那魔鬼有什麼麻煩
[00:04:07.480 --> 00:04:09.640]  讓我們特別要留意呢
[00:04:09.640 --> 00:04:11.520]  我邀請你讀出十二節
[00:04:11.520 --> 00:04:12.680]  跳了上一節
[00:04:12.680 --> 00:04:14.080]  十二節
[00:04:14.080 --> 00:04:15.440]  一起再讀
[00:04:15.440 --> 00:04:19.320]  因我們並不是與屬血氣的爭戰
[00:04:19.320 --> 00:04:24.320]  乃是與那些執政的、掌權的、管轄者幽暗世界的
[00:04:24.320 --> 00:04:27.920]  以及天空屬靈氣的惡魔爭戰
[00:04:27.920 --> 00:04:29.240]  不是和屬血氣
[00:04:29.240 --> 00:04:31.480]  屬血氣這個字眼是很聖經的
[00:04:31.480 --> 00:04:34.080]  或者很中國人的聖經是用血氣
[00:04:34.080 --> 00:04:37.440]  日常中文我們是不用血氣的
[00:04:37.440 --> 00:04:38.440]  簡單的說就是
[00:04:38.440 --> 00:04:39.520]  我們爭戰
[00:04:39.520 --> 00:04:40.160]  打仗
[00:04:40.160 --> 00:04:41.440]  或者會被原文摔跤
[00:04:41.440 --> 00:04:42.760]  總之是對手
[00:04:42.760 --> 00:04:45.320]  那個對手不是物質界的
[00:04:45.320 --> 00:04:46.600]  不是看得到的
[00:04:46.600 --> 00:04:48.120]  不是有人拿著槍指著你
[00:04:48.120 --> 00:04:49.480]  於是你要怕還是不怕
[00:04:49.480 --> 00:04:50.880]  或者你拿著槍打他
[00:04:50.880 --> 00:04:51.880]  都不是
[00:04:51.880 --> 00:04:58.560]  我們的對手從來不是一個拿得住的威脅
[00:04:58.560 --> 00:05:02.600]  我們的對手從來都是在講靈界的
[00:05:02.600 --> 00:05:06.960]  或者深思戰場的對手
[00:05:06.960 --> 00:05:12.120]  魔鬼不是一個有血有肉的對象
[00:05:12.120 --> 00:05:12.880]  反過來
[00:05:12.880 --> 00:05:15.280]  甚至你問我魔鬼攻擊最厲害的東西
[00:05:15.280 --> 00:05:18.840]  最重要是讓你不覺得有魔鬼
[00:05:18.840 --> 00:05:20.000]  他讓你覺得沒有
[00:05:20.000 --> 00:05:21.040]  是更開心的
[00:05:21.040 --> 00:05:22.440]  因為你不覺得有他的時候
[00:05:22.440 --> 00:05:24.360]  他更容易做事
[00:05:24.360 --> 00:05:26.280]  或者可以回到聖經裡面說一件事
[00:05:26.280 --> 00:05:26.880]  受敵
[00:05:26.880 --> 00:05:28.160]  他的戰場
[00:05:28.160 --> 00:05:29.400]  是一個深思的戰場
[00:05:29.400 --> 00:05:30.360]  或者受敵
[00:05:30.360 --> 00:05:31.560]  攻擊我們
[00:05:31.560 --> 00:05:35.280]  其實通常是在搞我們生命很多標準價值
[00:05:35.280 --> 00:05:38.880]  不是在搞我們有很多困難的日子
[00:05:38.880 --> 00:05:39.960]  因為人很有趣
[00:05:39.960 --> 00:05:45.400]  中國人也有講一件事就是生於憂患死於安樂
[00:05:45.400 --> 00:05:47.680]  大家很熟悉的吧
[00:05:47.680 --> 00:05:50.600]  我身份這個問題太低水平
[00:05:50.600 --> 00:05:51.680]  所以真的懶得回答
[00:05:51.680 --> 00:05:52.680]  生於憂患
[00:05:52.680 --> 00:05:54.640]  死於安樂
[00:05:54.640 --> 00:05:56.600]  人真的是這樣的
[00:05:56.600 --> 00:05:58.680]  用回教會的處境
[00:05:58.680 --> 00:06:00.080]  過去兩年多
[00:06:00.080 --> 00:06:07.480]  我們很多時候會講起在中國裡面拆十家的事情
[00:06:07.480 --> 00:06:09.040]  用違規的理由
[00:06:09.040 --> 00:06:11.560]  拆了不少教堂的十字架
[00:06:11.560 --> 00:06:12.320]  有趣的一件事
[00:06:12.320 --> 00:06:12.960]  不是有趣
[00:06:12.960 --> 00:06:14.480]  但是現實的一件事
[00:06:14.480 --> 00:06:17.400]  就是當內地的信徒面對一個這樣的要求
[00:06:17.400 --> 00:06:20.080]  十家都拆了的時間
[00:06:20.080 --> 00:06:22.280]  這群信徒是不是鳥羞山呢
[00:06:22.280 --> 00:06:23.640]  又不是
[00:06:23.640 --> 00:06:25.000]  這群信徒
[00:06:25.000 --> 00:06:27.040]  有些人只是日夜夜夜
[00:06:27.040 --> 00:06:28.920]  二十四小時輪班
[00:06:28.920 --> 00:06:30.200]  守著教堂
[00:06:30.200 --> 00:06:31.520]  安裝了攝錄機
[00:06:31.520 --> 00:06:32.360]  甚至這樣都不行
[00:06:32.360 --> 00:06:32.920]  拆了
[00:06:32.920 --> 00:06:36.880]  因為實在力氣很強的部門來拆了
[00:06:39.800 --> 00:06:41.320]  一群信徒可以在教會裡面
[00:06:41.320 --> 00:06:45.040]  自己拿著自己的十字架
[00:06:45.040 --> 00:06:46.880]  或者我戴起我的十字架的首飾
[00:06:46.880 --> 00:06:49.240]  戴起我的T恤的十字架
[00:06:49.240 --> 00:06:50.320]  他可以很講明
[00:06:50.320 --> 00:06:52.160]  你可以拆了教堂的十字架
[00:06:52.160 --> 00:06:54.760]  你拆不了心裡面的十字架
[00:06:54.760 --> 00:06:56.440]  在很明顯的攻擊裡面
[00:06:56.440 --> 00:06:58.000]  生於憂患
[00:06:58.000 --> 00:06:59.680]  很明顯的傷害裡面
[00:06:59.680 --> 00:07:00.440]  人呢
[00:07:00.440 --> 00:07:02.360]  當然總有些人被退縮
[00:07:02.360 --> 00:07:03.680]  懼怕走了
[00:07:03.680 --> 00:07:05.640]  但是更多人在這樣的處境裡面
[00:07:05.640 --> 00:07:07.840]  是會被激發出來的
[00:07:07.840 --> 00:07:09.160]  是更留意到
[00:07:09.160 --> 00:07:11.240]  就是攻擊正在來
[00:07:11.240 --> 00:07:12.560]  很有型的
[00:07:12.560 --> 00:07:13.280]  很厲害的
[00:07:13.280 --> 00:07:14.120]  很多人的
[00:07:14.120 --> 00:07:15.240]  有堆土車的
[00:07:15.240 --> 00:07:17.400]  有大型機器推過來
[00:07:17.400 --> 00:07:20.280]  那個攻擊是很明顯的
[00:07:20.280 --> 00:07:21.760]  但是
[00:07:21.760 --> 00:07:22.560]  死於安樂
[00:07:22.560 --> 00:07:25.280]  這一招是更重要的
[00:07:25.280 --> 00:07:26.760]  因為這麼明顯的事情
[00:07:26.760 --> 00:07:29.280]  人反而被凝聚
[00:07:29.280 --> 00:07:30.800]  幫鬼殺蛋要做的
[00:07:30.800 --> 00:07:32.000]  很多時候
[00:07:32.000 --> 00:07:33.480]  不止這些
[00:07:33.480 --> 00:07:35.600]  是心思的
[00:07:35.600 --> 00:07:37.440]  是生活形態的
[00:07:37.440 --> 00:07:38.840]  是觀念的
[00:07:38.840 --> 00:07:39.880]  是價值的
[00:07:39.880 --> 00:07:41.200]  是標準的
[00:07:41.200 --> 00:07:43.200]  他在這些心思的戰場裡面
[00:07:43.200 --> 00:07:45.680]  偷去奪去我們的心
[00:07:45.680 --> 00:07:46.600]  當我們的生活
[00:07:46.600 --> 00:07:47.760]  當我們的狀態
[00:07:47.760 --> 00:07:49.440]  越容易的日子
[00:07:49.440 --> 00:07:50.000]  受敵
[00:07:50.000 --> 00:07:51.400]  越容易做事
[00:07:51.400 --> 00:07:52.600]  當我們的生活的狀態
[00:07:52.600 --> 00:07:53.160]  越安穩
[00:07:53.160 --> 00:07:55.360]  不覺有事
[00:07:55.360 --> 00:07:56.000]  幫鬼殺蛋
[00:07:56.000 --> 00:07:57.280]  就越容易偷去
[00:07:57.280 --> 00:07:59.000]  信耶穌的人的心
[00:07:59.000 --> 00:07:59.760]  剛剛這個星期裡面
[00:07:59.760 --> 00:08:03.320]  我看了一個網上的一個評論
[00:08:03.320 --> 00:08:04.640]  因為美國有個統計
[00:08:04.640 --> 00:08:06.840]  你要知道美國永遠是不停的統計的
[00:08:06.840 --> 00:08:08.400]  很多數據的
[00:08:08.400 --> 00:08:10.880]  有些人在Facebook都看到的
[00:08:10.880 --> 00:08:12.880]  一個統計裡面
[00:08:12.880 --> 00:08:14.840]  去詢問關於信了耶穌的人
[00:08:14.840 --> 00:08:15.920]  相信耶穌
[00:08:15.920 --> 00:08:17.560]  找一些基督徒來問的
[00:08:17.560 --> 00:08:19.400]  第一個最高的數字
[00:08:19.400 --> 00:08:20.720]  有很多項目給人選的
[00:08:20.720 --> 00:08:21.720]  其中一項最高
[00:08:21.720 --> 00:08:22.720]  最高不是其中一項
[00:08:22.720 --> 00:08:24.400]  直接全部最高的東西
[00:08:24.400 --> 00:08:26.360]  就是相信有神
[00:08:26.360 --> 00:08:31.080]  就是這群基督徒當中的86%
[00:08:31.080 --> 00:08:31.760]  其實我聽到之後
[00:08:31.760 --> 00:08:33.680]  我都很害怕的
[00:08:33.680 --> 00:08:34.200]  你明白嗎
[00:08:34.200 --> 00:08:37.160]  我不是在問所有人86%
[00:08:37.160 --> 00:08:39.760]  是基督徒當中有86%相信有神
[00:08:39.760 --> 00:08:42.200]  那14%是要做什麼的
[00:08:42.200 --> 00:08:43.880]  那個是恐怖的事情
[00:08:43.880 --> 00:08:45.160]  那14%是基督徒
[00:08:45.160 --> 00:08:46.640]  不過你不信有神
[00:08:46.640 --> 00:08:49.440]  就是什麼事情來的呢
[00:08:49.440 --> 00:08:51.080]  然後當然了
[00:08:51.080 --> 00:08:52.080]  那篇文章裡面的作者
[00:08:52.080 --> 00:08:54.880]  就有很多不同的很緊張的地點
[00:08:54.880 --> 00:08:56.600]  其中一個
[00:08:56.600 --> 00:08:59.560]  我也覺得很讓人擔心的就是
[00:08:59.560 --> 00:09:00.600]  有些數字
[00:09:00.600 --> 00:09:01.880]  他簡單的說
[00:09:01.880 --> 00:09:04.040]  少過一半的美國基督徒
[00:09:04.040 --> 00:09:08.360]  覺得回教會讀聖經或者服侍是重要的
[00:09:08.360 --> 00:09:09.320]  少過一半
[00:09:09.320 --> 00:09:10.840]  實際數字是多少呢
[00:09:10.840 --> 00:09:12.800]  原來在這個統計數字裡面
[00:09:12.800 --> 00:09:15.200]  有42%的基督徒
[00:09:15.200 --> 00:09:20.440]  就覺得讀聖經或者學習宗教的資料是重要的
[00:09:20.440 --> 00:09:21.720]  請留意一件事
[00:09:21.720 --> 00:09:22.960]  填問卷我答
[00:09:22.960 --> 00:09:24.480]  我覺得這件事重要
[00:09:24.480 --> 00:09:26.800]  跟實際接著他會讀聖經
[00:09:26.800 --> 00:09:27.880]  是兩回事的
[00:09:27.880 --> 00:09:30.240]  有42%人家說是重要
[00:09:30.240 --> 00:09:33.520]  我只會更有信心有40%以下的
[00:09:33.520 --> 00:09:35.840]  究竟是24%還是30%我不知道
[00:09:35.840 --> 00:09:38.400]  真的會讀聖經的
[00:09:38.400 --> 00:09:40.520]  就是四成人
[00:09:40.520 --> 00:09:44.680]  然後有35%的基督徒
[00:09:44.680 --> 00:09:48.320]  覺得回教會聚會是重要的
[00:09:48.320 --> 00:09:50.600]  三成半的人覺得重要
[00:09:50.600 --> 00:09:55.040]  但是現實你會更加知道最後有沒有
[00:09:55.040 --> 00:09:56.680]  再接著
[00:09:56.680 --> 00:09:58.320]  是在說
[00:09:58.320 --> 00:10:00.720]  有28%的基督徒
[00:10:00.720 --> 00:10:05.520]  覺得在教會有幫手侍奉是重要的
[00:10:05.520 --> 00:10:08.240]  28%聲稱是重要的
[00:10:08.240 --> 00:10:10.920]  最後是不是重要呢
[00:10:10.920 --> 00:10:12.520]  當看到這些數字的時候
[00:10:12.520 --> 00:10:14.200]  大家有什麼反應呢
[00:10:14.200 --> 00:10:15.000]  可能有很多種
[00:10:15.000 --> 00:10:15.640]  第一件事
[00:10:15.640 --> 00:10:16.560]  哦
[00:10:16.560 --> 00:10:18.080]  也有這麼多人不爭在我
[00:10:18.080 --> 00:10:19.320]  或者到我的時候也不要緊
[00:10:19.320 --> 00:10:20.960]  大班人跟著我的
[00:10:20.960 --> 00:10:22.880]  這個情況是比較悲哀的
[00:10:22.880 --> 00:10:25.760]  有一刻我們這麼想的時候
[00:10:25.760 --> 00:10:26.680]  如果有一刻這麼想
[00:10:26.680 --> 00:10:29.200]  也會馬上回到剛才的主題
[00:10:29.200 --> 00:10:32.320]  魔鬼仇敵正奪去我們的心
[00:10:32.320 --> 00:10:36.080]  我們不覺得我們在一個爭戰的裡面
[00:10:36.080 --> 00:10:39.400]  我們不覺得我們在一個戰爭的裡面
[00:10:39.400 --> 00:10:40.880]  甚至當你看回
[00:10:40.880 --> 00:10:42.120]  用美國的例子
[00:10:42.120 --> 00:10:43.840]  可能覺得美國而已
[00:10:43.840 --> 00:10:45.840]  但是現實就是我們在香港生活這麼久
[00:10:45.840 --> 00:10:48.280]  你知道很多美國的數據
[00:10:48.280 --> 00:10:49.840]  不是即時
[00:10:49.840 --> 00:10:52.480]  都是會遲一點反映香港的狀態
[00:10:52.480 --> 00:10:54.760]  因為我們實在很多東西都跟著它
[00:10:54.760 --> 00:10:56.720]  包括教會也是
[00:10:56.720 --> 00:10:59.240]  包括教會的數字也是
[00:10:59.240 --> 00:11:02.120]  會不會仇敵
[00:11:02.120 --> 00:11:04.400]  最容易攻擊我們的
[00:11:04.400 --> 00:11:05.800]  就是當我們覺得
[00:11:05.800 --> 00:11:08.040]  我們這個地方都挺好
[00:11:08.040 --> 00:11:09.280]  挺安穩的時候
[00:11:09.280 --> 00:11:11.040]  就沒問題了
[00:11:11.040 --> 00:11:14.080]  很多人都會去探討美國這個國家
[00:11:14.080 --> 00:11:16.120]  但是如果你稍微懂歷史
[00:11:16.120 --> 00:11:17.960]  很多時候美國人都會很快的跟你說
[00:11:17.960 --> 00:11:19.880]  我們這個地方就是當年
[00:11:19.880 --> 00:11:22.920]  由清教徒坐著5月3號的船
[00:11:22.920 --> 00:11:23.920]  一直坐下去
[00:11:23.920 --> 00:11:25.520]  然後105個人
[00:11:25.520 --> 00:11:27.080]  但是這個數字是有點麻煩的
[00:11:27.080 --> 00:11:28.720]  因為坐船到半島有人死了
[00:11:28.720 --> 00:11:30.960]  但是有一個小朋友又出生了
[00:11:30.960 --> 00:11:32.960]  於是就來這裡建立的
[00:11:32.960 --> 00:11:34.280]  我們一群離開
[00:11:34.280 --> 00:11:37.040]  當年歐洲大陸裡面宗教的迂腐
[00:11:37.040 --> 00:11:41.320]  那個問題來的一群清教徒建立的地方
[00:11:41.320 --> 00:11:42.160]  到如今
[00:11:42.160 --> 00:11:44.080]  其實反過來
[00:11:44.080 --> 00:11:45.400]  當然我們仍然會承認
[00:11:45.400 --> 00:11:47.640]  美國是一個比較安穩的地方
[00:11:47.640 --> 00:11:50.520]  經濟各樣東西都比較富足
[00:11:50.520 --> 00:11:53.600]  有很多東西都有
[00:11:53.600 --> 00:11:54.880]  有沒有留意到
[00:11:54.880 --> 00:11:57.320]  其實人很容易在這個時候
[00:11:57.320 --> 00:11:59.960]  我們沒有注意到
[00:11:59.960 --> 00:12:00.960]  其實
[00:12:00.960 --> 00:12:03.600]  受敵讓我們在這些處境裡面
[00:12:03.600 --> 00:12:08.280]  慢慢有很多標準和價值被扭曲
[00:12:08.280 --> 00:12:11.560]  有很多標準和價值被扭曲
[00:12:11.560 --> 00:12:12.440]  而很有機會
[00:12:12.440 --> 00:12:14.880]  那件事開始的時候是對的
[00:12:14.880 --> 00:12:17.280]  不過去到最後那一句
[00:12:17.280 --> 00:12:19.080]  受敵就再畫一句
[00:12:19.080 --> 00:12:20.520]  正如耶穌基督
[00:12:20.520 --> 00:12:21.840]  面對那三個試探裡面
[00:12:21.840 --> 00:12:23.360]  魔鬼都不停用聖經
[00:12:23.360 --> 00:12:26.040]  一句一句都是聖經來試探他
[00:12:26.040 --> 00:12:26.880]  本來聖經是對的
[00:12:26.880 --> 00:12:29.200]  不過處境就不對
[00:12:29.200 --> 00:12:31.120]  早前我不知道你有沒有看過一條視頻
[00:12:31.120 --> 00:12:33.920]  有很多朋友都在網絡上分享的
[00:12:33.920 --> 00:12:35.840]  關於用廁所的問題
[00:12:35.840 --> 00:12:37.000]  我也看了
[00:12:37.000 --> 00:12:38.200]  我沒有分享
[00:12:38.200 --> 00:12:41.880]  但是不代表我反對父親的東西
[00:12:41.880 --> 00:12:43.400]  有人已經投票了
[00:12:43.400 --> 00:12:44.680]  有人不太知道說什麼
[00:12:44.680 --> 00:12:49.400]  話說美國最近有聯邦政府要求
[00:12:49.400 --> 00:12:53.000]  各個州的公立學校的男女廁所的問題
[00:12:53.000 --> 00:12:55.680]  就是主要是女廁
[00:12:55.680 --> 00:12:58.960]  只要有性別認同是女性的人
[00:12:58.960 --> 00:12:59.800]  就能用了
[00:12:59.800 --> 00:13:02.040]  什麼叫性別認同是女性呢?
[00:13:02.040 --> 00:13:03.200]  你要曉得一件事
[00:13:03.200 --> 00:13:05.040]  我覺得這是一個進步
[00:13:05.040 --> 00:13:06.680]  當我們說性別的時候
[00:13:06.680 --> 00:13:10.080]  除了說生物上的
[00:13:10.080 --> 00:13:10.840]  大家看著我
[00:13:10.840 --> 00:13:12.600]  你假設我是男人
[00:13:12.600 --> 00:13:13.680]  我也相信我是男人
[00:13:13.680 --> 00:13:15.200]  我知道我是男人
[00:13:15.200 --> 00:13:16.560]  生物上我是男人
[00:13:16.560 --> 00:13:18.920]  我在心理上也覺得我是男人
[00:13:18.920 --> 00:13:20.440]  在社群當中
[00:13:20.440 --> 00:13:21.360]  你明白嗎?
[00:13:21.360 --> 00:13:23.160]  心理上的
[00:13:23.160 --> 00:13:24.240]  社群當中的
[00:13:24.240 --> 00:13:25.880]  還有角色認同上
[00:13:25.880 --> 00:13:26.560]  我也覺得我是男人
[00:13:26.560 --> 00:13:27.600]  我全部都是
[00:13:27.600 --> 00:13:29.320]  但是世界上有些人不是
[00:13:29.320 --> 00:13:30.480]  可能是這樣
[00:13:30.480 --> 00:13:31.920]  不過他的角色認同
[00:13:31.920 --> 00:13:33.120]  是另一邊的
[00:13:33.120 --> 00:13:34.640]  是女性
[00:13:34.640 --> 00:13:36.280]  那件事就是在說
[00:13:36.280 --> 00:13:37.360]  如果有性別認同
[00:13:37.360 --> 00:13:39.400]  覺得他自己是另一方面的
[00:13:39.400 --> 00:13:40.600]  他可以進去的
[00:13:40.600 --> 00:13:42.120]  換言之
[00:13:42.120 --> 00:13:43.840]  有一個外表是男性
[00:13:43.840 --> 00:13:45.680]  不過他覺得性別認同是女性的人
[00:13:45.680 --> 00:13:46.880]  可以進去女廁
[00:13:46.880 --> 00:13:47.960]  而反之亦然
[00:13:47.960 --> 00:13:54.880]  就是生物上的女性的人類
[00:13:54.880 --> 00:13:56.680]  他的角色認同是男性
[00:13:56.680 --> 00:13:59.200]  他可以進去男廁
[00:13:59.200 --> 00:14:00.440]  OK
[00:14:00.440 --> 00:14:01.440]  如果你問我
[00:14:01.440 --> 00:14:02.000]  站在
[00:14:02.000 --> 00:14:03.240]  我跟你說一件事
[00:14:03.240 --> 00:14:04.280]  我不是假裝開放
[00:14:04.280 --> 00:14:06.800]  我是接受到有人會這樣認同的
[00:14:06.800 --> 00:14:08.640]  我不會告訴你世界上沒有這些人
[00:14:08.640 --> 00:14:09.160]  不會的
[00:14:09.160 --> 00:14:11.000]  是有這樣的人的
[00:14:11.000 --> 00:14:12.760]  不同的人
[00:14:12.760 --> 00:14:17.680]  他需要得到足夠的人權的尊重和平等
[00:14:17.680 --> 00:14:19.160]  我也覺得需要的
[00:14:19.160 --> 00:14:21.280]  沒理由因為任何事情我歧視了他
[00:14:21.280 --> 00:14:23.840]  但是法例去到這樣的地步
[00:14:23.840 --> 00:14:26.320]  而最後要求的一件事就是
[00:14:26.320 --> 00:14:29.360]  當有人是這麼認同我是另一個異性的時候
[00:14:29.360 --> 00:14:31.120]  要進去
[00:14:31.120 --> 00:14:32.680]  也很對的
[00:14:32.680 --> 00:14:34.640]  但是對於管理那些
[00:14:34.640 --> 00:14:36.440]  外表是男人好像我
[00:14:36.440 --> 00:14:38.400]  而我的角色認同是男人
[00:14:38.400 --> 00:14:39.320]  都是我
[00:14:39.320 --> 00:14:42.400]  但是突然間有個我以為是異性出現的時候
[00:14:42.400 --> 00:14:46.200]  那對我的權利有沒有保障呢
