
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹們早安
[00:07:06.000 --> 00:07:07.000]  滿身長了瘡
[00:07:07.000 --> 00:07:08.000]  來到乞丐
[00:07:08.000 --> 00:07:10.000]  但這個財主不理他
[00:07:10.000 --> 00:07:12.000]  到後來兩個都死了
[00:07:12.000 --> 00:07:15.000]  財主就下了地獄
[00:07:15.000 --> 00:07:16.000]  受苦了
[00:07:16.000 --> 00:07:18.000]  拉薩路去到天上
[00:07:18.000 --> 00:07:21.000]  阿伯拉罕擁抱著他
[00:07:21.000 --> 00:07:22.000]  財主就說
[00:07:22.000 --> 00:07:25.000]  阿伯拉罕你可否猜這個拉薩路
[00:07:25.000 --> 00:07:26.000]  猜他
[00:07:26.000 --> 00:07:28.000]  他不敢叫阿伯拉罕去
[00:07:28.000 --> 00:07:30.000]  猜這個乞丐
[00:07:30.000 --> 00:07:32.000]  叫他去告訴兄弟
[00:07:32.000 --> 00:07:34.000]  不要像我這樣
[00:07:34.000 --> 00:07:35.000]  要悔改
[00:07:35.000 --> 00:07:36.000]  要回到神那裡
[00:07:36.000 --> 00:07:39.000]  以致他們將來都不用像我這樣
[00:07:39.000 --> 00:07:41.000]  在地獄受苦
[00:07:41.000 --> 00:07:43.000]  但故事就告訴我們
[00:07:43.000 --> 00:07:45.000]  其實
[00:07:45.000 --> 00:07:46.000]  落了他底下的
[00:07:46.000 --> 00:07:48.000]  上不來
[00:07:48.000 --> 00:07:50.000]  意思是什麼呢
[00:07:50.000 --> 00:07:53.000]  今天就是你和我可以享用
[00:07:53.000 --> 00:07:55.000]  可以用的日子
[00:07:55.000 --> 00:07:57.000]  我們要做見證
[00:07:57.000 --> 00:07:59.000]  今天你就是做見證的日子
[00:07:59.000 --> 00:08:01.000]  拉薩路和財主都死了
[00:08:01.000 --> 00:08:04.000]  他們不可以再回來做見證
[00:08:04.000 --> 00:08:06.000]  今天這班婦女在這裡
[00:08:06.000 --> 00:08:07.000]  是一個見證
[00:08:07.000 --> 00:08:09.000]  你和我都是一個見證
[00:08:09.000 --> 00:08:13.000]  究竟我們怎樣去傳這個見證呢
[00:08:13.000 --> 00:08:15.000]  耶穌說這段事的時候
[00:08:15.000 --> 00:08:16.000]  他就已經知道
[00:08:16.000 --> 00:08:18.000]  他去耶路撒冷
[00:08:18.000 --> 00:08:20.000]  他會去受死
[00:08:20.000 --> 00:08:22.000]  所以耶穌都是預備他的工人
[00:08:22.000 --> 00:08:23.000]  預備他的門徒
[00:08:23.000 --> 00:08:26.000]  要預備好他們去承接這個事工
[00:08:26.000 --> 00:08:27.000]  因為耶穌說
[00:08:27.000 --> 00:08:29.000]  我做的你們還要做更多
[00:08:29.000 --> 00:08:31.000]  還要做更大的事
[00:08:31.000 --> 00:08:32.000]  耶穌將福音給了我們
[00:08:32.000 --> 00:08:34.000]  我們要繼續去傳這個福音
[00:08:34.000 --> 00:08:35.000]  是很清晰的
[00:08:35.000 --> 00:08:37.000]  所以我們每一個人都有一個使命
[00:08:37.000 --> 00:08:38.000]  是交付了給我們
[00:08:38.000 --> 00:08:40.000]  所以耶穌在這個時候
[00:08:40.000 --> 00:08:41.000]  就預備他的門徒
[00:08:41.000 --> 00:08:42.000]  這班門徒
[00:08:42.000 --> 00:08:43.000]  十二個門徒
[00:08:43.000 --> 00:08:44.000]  有時我都說
[00:08:44.000 --> 00:08:45.000]  這班門徒真是很蠢的
[00:08:45.000 --> 00:08:47.000]  耶穌說了很多次
[00:08:47.000 --> 00:08:48.000]  他們都不明白
[00:08:48.000 --> 00:08:49.000]  但今天我們看看他們
[00:08:49.000 --> 00:08:51.000]  在這段經文裡面
[00:08:51.000 --> 00:08:53.000]  好像有幾節靈光
[00:08:53.000 --> 00:08:55.000]  這段經文說什麼呢
[00:08:55.000 --> 00:08:56.000]  開始第一節
[00:08:56.000 --> 00:08:58.000]  耶穌就跟門徒說
[00:08:58.000 --> 00:08:59.000]  是門徒
[00:08:59.000 --> 00:09:00.000]  不是說那些
[00:09:00.000 --> 00:09:02.000]  未信耶穌
[00:09:02.000 --> 00:09:03.000]  不認識神的人
[00:09:03.000 --> 00:09:04.000]  不是跟那些人說的
[00:09:04.000 --> 00:09:05.000]  因為那些人
[00:09:05.000 --> 00:09:06.000]  他們不會懂得
[00:09:06.000 --> 00:09:09.000]  這些心的道理
[00:09:09.000 --> 00:09:10.000]  第一節那裡
[00:09:10.000 --> 00:09:11.000]  耶穌就跟他們說什麼
[00:09:11.000 --> 00:09:13.000]  他說有些事
[00:09:13.000 --> 00:09:16.000]  是免不了的
[00:09:16.000 --> 00:09:19.000]  有什麼事是免不了的
[00:09:19.000 --> 00:09:21.000]  什麼事
[00:09:21.000 --> 00:09:23.000]  令人跌倒的事
[00:09:23.000 --> 00:09:25.000]  絆倒人的事
[00:09:25.000 --> 00:09:28.000]  你猜是不是真的呢
[00:09:28.000 --> 00:09:30.000]  我相信是真的
[00:09:30.000 --> 00:09:31.000]  我們自己都經歷過
[00:09:31.000 --> 00:09:32.000]  我們很容易就會
[00:09:32.000 --> 00:09:34.000]  絆倒人又被人絆倒
[00:09:34.000 --> 00:09:35.000]  所以耶穌說
[00:09:35.000 --> 00:09:36.000]  你不用驚訝
[00:09:36.000 --> 00:09:40.000]  絆倒人的事是免不了的
[00:09:40.000 --> 00:09:42.000]  但是
[00:09:42.000 --> 00:09:45.000]  絆倒人的人就有禍了
[00:09:45.000 --> 00:09:47.000]  即是我們去令人跌倒
[00:09:47.000 --> 00:09:49.000]  我就有難
[00:09:49.000 --> 00:09:51.000]  那個難是什麼
[00:09:51.000 --> 00:09:54.000]  其實文字上說得很清楚
[00:09:54.000 --> 00:09:55.000]  耶穌說
[00:09:55.000 --> 00:09:56.000]  你綁一塊石頭在頸上
[00:09:56.000 --> 00:09:57.000]  丟到海裡
[00:09:57.000 --> 00:09:58.000]  即是什麼
[00:09:58.000 --> 00:10:00.000]  你死了它
[00:10:00.000 --> 00:10:03.000]  如果你令一個小子跌倒
[00:10:03.000 --> 00:10:06.000]  你不如死了它
[00:10:06.000 --> 00:10:08.000]  這是什麼意思呢
[00:10:08.000 --> 00:10:09.000]  就是說
[00:10:09.000 --> 00:10:13.000]  如果我們讓一個人離開了神
[00:10:13.000 --> 00:10:15.000]  因為耶穌跟門徒說
[00:10:15.000 --> 00:10:18.000]  如果你們絆倒人
[00:10:18.000 --> 00:10:21.000]  令到其中一個門徒跌倒
[00:10:21.000 --> 00:10:27.000]  你們不如下海淹死自己
[00:10:27.000 --> 00:10:29.000]  這些小子是怎樣跌倒呢
[00:10:29.000 --> 00:10:30.000]  跌倒什麼呢
[00:10:30.000 --> 00:10:31.000]  我很相信在這裡
[00:10:31.000 --> 00:10:32.000]  耶穌說的就是
[00:10:32.000 --> 00:10:36.000]  我們令到這些人離開神
[00:10:36.000 --> 00:10:38.000]  因為跌倒你可以起來
[00:10:38.000 --> 00:10:39.000]  我有一年
[00:10:39.000 --> 00:10:40.000]  早幾年
[00:10:40.000 --> 00:10:42.000]  我就去追巴士
[00:10:42.000 --> 00:10:44.000]  那時候未到六十五歲
[00:10:44.000 --> 00:10:46.000]  覺得自己還是年輕
[00:10:46.000 --> 00:10:48.000]  背著背囊天籃
[00:10:48.000 --> 00:10:51.000]  看到巴士來
[00:10:51.000 --> 00:10:53.000]  快點去追巴士
[00:10:53.000 --> 00:10:55.000]  不知為何腦子一釘那麼多東西
[00:10:55.000 --> 00:10:56.000]  一踢
[00:10:56.000 --> 00:10:58.000]  真是整個趴在那裡
[00:10:58.000 --> 00:10:59.000]  很感謝主
[00:10:59.000 --> 00:11:01.000]  我夠肥
[00:11:01.000 --> 00:11:02.000]  加上有褸
[00:11:02.000 --> 00:11:04.000]  趴在那裡
[00:11:04.000 --> 00:11:05.000]  眼鏡掉到地上
[00:11:05.000 --> 00:11:06.000]  但沒東西爛
[00:11:06.000 --> 00:11:08.000]  沒損手沒損腳
[00:11:08.000 --> 00:11:09.000]  但就戳到頸
[00:11:09.000 --> 00:11:10.000]  最後都要去看鐵打
[00:11:10.000 --> 00:11:11.000]  看了兩天
[00:11:11.000 --> 00:11:14.000]  但真的跌倒
[00:11:14.000 --> 00:11:15.000]  我第一件事是什麼呢
[00:11:15.000 --> 00:11:17.000]  看看有沒有人看著我醜樣
[00:11:17.000 --> 00:11:19.000]  都未曾驗傷之前
[00:11:19.000 --> 00:11:21.000]  快點看看有沒有人看著我
[00:11:21.000 --> 00:11:23.000]  跌倒是很醜的
[00:11:23.000 --> 00:11:25.000]  沒有人立即起來
[00:11:25.000 --> 00:11:26.000]  裝沒事
[00:11:26.000 --> 00:11:28.000]  其實頸已經要戳著
[00:11:28.000 --> 00:11:31.000]  跌倒是常有的
[00:11:31.000 --> 00:11:32.000]  但如果你令人跌倒
[00:11:32.000 --> 00:11:34.000]  所以我覺得這個跌倒
[00:11:34.000 --> 00:11:35.000]  不是你令他跌倒
[00:11:35.000 --> 00:11:36.000]  受了傷
[00:11:36.000 --> 00:11:37.000]  不是的
[00:11:37.000 --> 00:11:38.000]  這個跌倒
[00:11:38.000 --> 00:11:41.000]  是這個人你要令他離開了神
[00:11:41.000 --> 00:11:43.000]  這件事是很大件事
[00:11:43.000 --> 00:11:46.000]  因為這是關乎他永生的問題
[00:11:46.000 --> 00:11:47.000]  我們在教會裡
[00:11:47.000 --> 00:11:49.000]  我們會不會做這樣的事呢
[00:11:49.000 --> 00:11:50.000]  當然不會
[00:11:50.000 --> 00:11:51.000]  我們是基督徒
[00:11:51.000 --> 00:11:53.000]  我們是愛主
[00:11:53.000 --> 00:11:55.000]  我們只是邀請人回來教會
[00:11:55.000 --> 00:11:56.000]  怎會趕人走
[00:11:56.000 --> 00:11:57.000]  但你們知不知道
[00:11:57.000 --> 00:11:59.000]  有時有意無意
[00:11:59.000 --> 00:12:00.000]  耶穌怎樣說
[00:12:00.000 --> 00:12:02.000]  是免不了
[00:12:02.000 --> 00:12:03.000]  因為我們很多時
[00:12:03.000 --> 00:12:05.000]  不留心自己的行為
[00:12:05.000 --> 00:12:07.000]  不留心自己的言語
[00:12:07.000 --> 00:12:09.000]  我們得罪了人都不知道
[00:12:09.000 --> 00:12:11.000]  令人受了傷害都不知道
[00:12:11.000 --> 00:12:15.000]  但有些人就寧願容易受傷害
[00:12:15.000 --> 00:12:17.000]  有些人就怎樣都不明白
[00:12:17.000 --> 00:12:18.000]  你說什麼他都不知道
[00:12:18.000 --> 00:12:19.000]  你說什麼
[00:12:19.000 --> 00:12:20.000]  有些這樣的人
[00:12:20.000 --> 00:12:22.000]  但有些人你都不是說他
[00:12:22.000 --> 00:12:24.000]  他就全聽了
[00:12:24.000 --> 00:12:25.000]  對號入座
[00:12:25.000 --> 00:12:28.000]  所以為什麼耶穌說是免不了
[00:12:28.000 --> 00:12:30.000]  因為我們人個個是不同性格
[00:12:30.000 --> 00:12:32.000]  是不同一樣的
[00:12:32.000 --> 00:12:35.000]  但都有一件事要注意
[00:12:35.000 --> 00:12:38.000]  第一個耶穌叫我們留心
[00:12:38.000 --> 00:12:41.000]  就是要小心
[00:12:41.000 --> 00:12:42.000]  今天說的都是
[00:12:42.000 --> 00:12:44.000]  耶穌關注到我們的生命
[00:12:44.000 --> 00:12:47.000]  我的心就是我的生命
[00:12:47.000 --> 00:12:48.000]  我的心裡面
[00:12:48.000 --> 00:12:51.000]  我是否真的很小心
[00:12:51.000 --> 00:12:54.000]  不去叫人跌倒呢
[00:12:54.000 --> 00:12:57.000]  其實有時我們很大意
[00:12:57.000 --> 00:12:58.000]  有時我們是忘記了
[00:12:58.000 --> 00:13:00.000]  有人存在
[00:13:00.000 --> 00:13:02.000]  我們說話好像只有我自己
[00:13:02.000 --> 00:13:04.000]  我說我吧
[00:13:04.000 --> 00:13:05.000]  因為我真是
[00:13:05.000 --> 00:13:07.000]  從十七歲開始背那句金句
[00:13:07.000 --> 00:13:09.000]  多言多語難免有過
[00:13:09.000 --> 00:13:11.000]  禁止嘴唇
[00:13:11.000 --> 00:13:12.000]  善由自慰
[00:13:12.000 --> 00:13:15.000]  但我到今天自慰都未齊全
[00:13:15.000 --> 00:13:17.000]  我們有時說話真是忘記了
[00:13:17.000 --> 00:13:20.000]  我們會令人受傷害
[00:13:20.000 --> 00:13:23.000]  令人受傷害是一定有的
[00:13:23.000 --> 00:13:26.000]  那怎麼辦呢
[00:13:26.000 --> 00:13:30.000]  有些傷害不是刻意的
[00:13:30.000 --> 00:13:32.000]  我們是善意的
[00:13:32.000 --> 00:13:35.000]  好像耶穌要去耶路撒冷
[00:13:35.000 --> 00:13:36.000]  彼得就知道了
[00:13:36.000 --> 00:13:38.000]  彼得就說耶穌你不要去
[00:13:38.000 --> 00:13:40.000]  在《馬太福音》第十六章
[00:13:40.000 --> 00:13:42.000]  彼得就說耶穌你不要去耶路撒冷
[00:13:42.000 --> 00:13:44.000]  你去那裡就死了
[00:13:44.000 --> 00:13:46.000]  那些人在那裡等著你
[00:13:46.000 --> 00:13:48.000]  耶穌怎麼說呢
[00:13:48.000 --> 00:13:50.000]  彼得你真乖
[00:13:50.000 --> 00:13:52.000]  你很關心我
[00:13:52.000 --> 00:13:53.000]  那我就不去
[00:13:53.000 --> 00:13:54.000]  我不死
[00:13:54.000 --> 00:13:55.000]  是不是這樣
[00:13:55.000 --> 00:13:57.000]  耶穌說不是
[00:13:57.000 --> 00:13:59.000]  《馬太福音》第十六章二十三節說
[00:13:59.000 --> 00:14:01.000]  耶穌轉過來對彼得說
[00:14:01.000 --> 00:14:03.000]  撒旦
[00:14:03.000 --> 00:14:06.000]  退我後面去吧
[00:14:06.000 --> 00:14:07.000]  為什麼呢
[00:14:07.000 --> 00:14:11.000]  他說因為你是伴我腳的
[00:14:11.000 --> 00:14:13.000]  你是伴我腳的
[00:14:13.000 --> 00:14:14.000]  因為你不體貼神的意思
[00:14:14.000 --> 00:14:16.000]  你體貼人的意思
[00:14:16.000 --> 00:14:19.000]  其實這個伴腳是什麼呢
[00:14:19.000 --> 00:14:20.000]  其實在原文裏面
[00:14:20.000 --> 00:14:22.000]  這個伴腳這個詞
[00:14:22.000 --> 00:14:24.000]  是說一個陷阱
[00:14:24.000 --> 00:14:26.000]  有支棍
[00:14:26.000 --> 00:14:27.000]  你知道我們在非洲
[00:14:27.000 --> 00:14:28.000]  我們見很多
[00:14:28.000 --> 00:14:30.000]  用些竹子這樣弄著
[00:14:30.000 --> 00:14:31.000]  彎了它
[00:14:31.000 --> 00:14:32.000]  然後紮實
[00:14:32.000 --> 00:14:34.000]  放些誘餌在那裡
[00:14:34.000 --> 00:14:36.000]  等動物來咬
[00:14:36.000 --> 00:14:38.000]  那東西就會打下來
[00:14:38.000 --> 00:14:40.000]  就會捉住它
[00:14:40.000 --> 00:14:42.000]  是一個陷阱
[00:14:42.000 --> 00:14:44.000]  這個陷阱
[00:14:44.000 --> 00:14:47.000]  是你看不到的
[00:14:47.000 --> 00:14:49.000]  但是要刻意放在那裡
[00:14:49.000 --> 00:14:50.000]  動物來到
[00:14:50.000 --> 00:14:52.000]  捉了之後
[00:14:52.000 --> 00:14:55.000]  農夫每一日傍晚就去
[00:14:55.000 --> 00:14:56.000]  多數是早上捉他們
[00:14:56.000 --> 00:14:58.000]  因為動物早上出來找東西吃
[00:14:58.000 --> 00:14:59.000]  還有找水喝
[00:14:59.000 --> 00:15:00.000]  他們就去走
[00:15:00.000 --> 00:15:01.000]  捉到回來
[00:15:01.000 --> 00:15:03.000]  那些東西我也有份吃
[00:15:03.000 --> 00:15:05.000]  我吃了很多野味
