
[00:00:00.000 --> 00:00:02.120]  菩薩小妹讓我們先聽神的禱告
[00:03:43.560 --> 00:03:45.600]  我也是在那裡守夜
[00:03:45.600 --> 00:03:46.840]  為什麼到了晚上的時候
[00:03:46.840 --> 00:03:49.240]  我發覺殯儀館原來很熱鬧的
[00:03:49.240 --> 00:03:51.320]  在殯儀館的夜晚很熱鬧
[00:03:51.320 --> 00:03:55.240]  原來殯儀館特設有一間房間給人打麻將
[00:03:55.240 --> 00:03:57.720]  在殯儀館另外有一個房間可以打麻將
[00:03:57.720 --> 00:03:59.920]  打麻將不斷有聲響
[00:03:59.920 --> 00:04:00.960]  大家又碰一下
[00:04:00.960 --> 00:04:01.680]  哈哈哈哈
[00:04:01.680 --> 00:04:02.960]  就在那裡笑
[00:04:02.960 --> 00:04:05.320]  打麻將的聲音都很熱鬧
[00:04:05.320 --> 00:04:06.160]  那不是我媽媽
[00:04:06.160 --> 00:04:08.360]  不過有很多其他的死人在旁邊
[00:04:08.360 --> 00:04:10.120]  他的家屬就在那裡打麻將
[00:04:10.120 --> 00:04:12.360]  還有其他的家屬都在打麻將
[00:04:12.360 --> 00:04:14.240]  到了第二天早上
[00:04:14.240 --> 00:04:15.680]  又看到那批人
[00:04:15.680 --> 00:04:17.000]  又是同樣的一些人
[00:04:17.000 --> 00:04:18.560]  當每個人說要哭的時候
[00:04:18.560 --> 00:04:20.000]  他就這樣哭
[00:04:20.000 --> 00:04:21.840]  當人家哭的時候每個人都哭了
[00:04:21.840 --> 00:04:25.680]  孟子就是一個這麼高的觀察力強的人
[00:04:25.680 --> 00:04:27.480]  孟子是一個很觀察力強的人
[00:04:27.480 --> 00:04:30.600]  所以他又學人家哭喪
[00:04:30.600 --> 00:04:32.600]  所以他也是學人家哭喪
[00:04:32.600 --> 00:04:35.360]  孟子的媽媽看到他這樣不是很好
[00:04:35.360 --> 00:04:37.520]  然後就帶他搬到別的地方
[00:04:37.520 --> 00:04:40.200]  孟子的媽媽看到他這樣就覺得不好
[00:04:40.200 --> 00:04:41.840]  就帶他搬到另外一個地方
[00:04:41.840 --> 00:04:44.760]  就搬到市集附近一間屋子住
[00:04:44.760 --> 00:04:46.720]  就搬到市集附近
[00:04:46.720 --> 00:04:48.800]  孟子又再留意到了
[00:04:48.800 --> 00:04:50.080]  孟子又開始留意到
[00:04:50.080 --> 00:04:52.000]  在市集裡面有什麼人呢?
[00:04:52.000 --> 00:04:53.520]  市集中有什麼人呢?
[00:04:53.520 --> 00:04:55.280]  多數都是賣東西的人
[00:04:55.280 --> 00:04:56.440]  小販
[00:04:56.440 --> 00:04:57.320]  還有一些小販
[00:04:57.320 --> 00:04:58.560]  賣豬肉
[00:04:58.560 --> 00:04:59.960]  那些屠夫
[00:04:59.960 --> 00:05:01.400]  一些賣肉的屠夫
[00:05:01.400 --> 00:05:04.680]  或者賣菜的太太們
[00:05:04.680 --> 00:05:06.640]  還有一些賣菜的
[00:05:06.640 --> 00:05:10.160]  孟子有一天又在家裡扮賣菜
[00:05:10.160 --> 00:05:13.240]  孟子有一次就在家裡扮演賣菜
[00:05:13.240 --> 00:05:14.400]  看到他媽媽
[00:05:14.400 --> 00:05:16.280]  見到他媽媽
[00:05:16.280 --> 00:05:17.200]  就跟她說
[00:05:17.200 --> 00:05:19.040]  想買什麼啊?太太
[00:05:19.040 --> 00:05:20.600]  想買什麼啊?太太
[00:05:20.600 --> 00:05:21.800]  他媽媽看到
[00:05:21.800 --> 00:05:24.600]  我這個兒子模仿力很強的
[00:05:24.600 --> 00:05:27.360]  孟子媽媽覺得兒子模仿能力很強
[00:05:27.360 --> 00:05:28.160]  這樣也不是很好
[00:05:28.160 --> 00:05:29.480]  這個環境複雜
[00:05:29.480 --> 00:05:30.680]  這個環境不是很好
[00:05:30.680 --> 00:05:34.080]  於是就帶他去一間學校附近居住
[00:05:34.080 --> 00:05:37.040]  於是又帶他搬到學校附近居住
[00:05:37.040 --> 00:05:38.360]  誰知道孟子看到
[00:05:38.360 --> 00:05:40.560]  原來那裡人人都在讀書
[00:05:40.560 --> 00:05:42.600]  孟子看到人人都在讀書
[00:05:42.600 --> 00:05:44.840]  老師在這裡教學生
[00:05:44.840 --> 00:05:46.360]  老師教學生
[00:05:46.360 --> 00:05:48.160]  不聽教那些學生
[00:05:48.160 --> 00:05:50.760]  老師就會用棍子打醒他
[00:05:50.760 --> 00:05:52.080]  如果不聽話的學生
[00:05:52.080 --> 00:05:53.760]  老師就拿個棍子懲罰
[00:05:53.760 --> 00:05:56.120]  這些叫做「扑扑齋」
[00:05:56.120 --> 00:05:57.440]  就是
[00:05:57.440 --> 00:05:58.720]  很難翻譯的
[00:05:58.720 --> 00:06:00.520]  我的廣東話
[00:06:00.520 --> 00:06:03.360]  於是孟子就開始學人讀書
[00:06:03.360 --> 00:06:05.120]  孟子就開始學人家讀書
[00:06:05.120 --> 00:06:07.440]  甚至開始學做扮演老師一樣
[00:06:07.440 --> 00:06:09.120]  甚至開始學習扮演老師
[00:06:09.120 --> 00:06:10.840]  這個故事說什麼呢?
[00:06:10.840 --> 00:06:12.480]  這個故事教我們什麼呢?
[00:06:12.480 --> 00:06:13.960]  其實告訴我們知道
[00:06:13.960 --> 00:06:14.520]  告訴我們知道
[00:06:14.520 --> 00:06:16.520]  環境在這裡會影響我們
[00:06:16.520 --> 00:06:17.800]  環境會影響我們
[00:06:17.800 --> 00:06:20.880]  問題是我們怎麼面對這些環境
[00:06:20.880 --> 00:06:22.880]  問題是我們如何去面對環境
[00:06:22.880 --> 00:06:24.560]  在孟母三遷的故事裡面
[00:06:24.560 --> 00:06:27.920]  其實沒有說過孟母特別批評那些人
[00:06:27.920 --> 00:06:29.520]  在孟母三遷的故事裡
[00:06:29.520 --> 00:06:32.240]  沒有講到孟母去批評那些人
[00:06:32.240 --> 00:06:34.960]  但直到孟母不斷帶著孟子
[00:06:34.960 --> 00:06:36.920]  在不同的地方去居住
[00:06:36.920 --> 00:06:39.920]  孟母帶著兒子在不同的地方居住
[00:06:39.920 --> 00:06:43.640]  就開闊了孟子對各樣事情的看法
[00:06:43.640 --> 00:06:46.400]  就開闊了孟子對各樣事情的看法
[00:06:46.400 --> 00:06:47.840]  從一個很單純的小朋友
[00:06:47.840 --> 00:06:50.080]  只是學一下別人怎麼做
[00:06:50.080 --> 00:06:51.360]  從一個單純的小朋友
[00:06:51.360 --> 00:06:53.080]  只是學習模仿人家
[00:06:53.080 --> 00:06:56.560]  很單純無知地跟風去做事
[00:06:56.560 --> 00:06:58.240]  單純地跟風去做事
[00:06:58.240 --> 00:07:00.760]  到他開始有人生的豐富閱歷
[00:07:00.760 --> 00:07:03.320]  到他後來有人生的豐富閱歷
[00:07:03.320 --> 00:07:04.840]  因為他學會每一樣東西
[00:07:04.840 --> 00:07:07.720]  他應該有背後一個正確的動機去處理
[00:07:07.720 --> 00:07:09.120]  讓他學到每一件事
[00:07:09.120 --> 00:07:10.920]  在這後面有一個正確的動機
[00:07:10.920 --> 00:07:13.720]  所以當我以前讀中國文學的時候
[00:07:13.720 --> 00:07:16.640]  特別讀到孟子的作品的時候
[00:07:16.640 --> 00:07:18.960]  在我後來讀的中國歷史
[00:07:18.960 --> 00:07:20.240]  特別是孟子的時候
[00:07:20.240 --> 00:07:21.920]  我的老師就經常跟我說
[00:07:21.920 --> 00:07:24.520]  必須要留意作者孟子背後的動機是什麼
[00:07:24.520 --> 00:07:26.600]  必須要留意作者孟子背後的動機是什麼
[00:07:26.600 --> 00:07:29.960]  必須要留意作者孟子背後的動機是什麼
[00:07:29.960 --> 00:07:31.760]  背後的動機是什麼
[00:07:31.760 --> 00:07:34.720]  在這個世界我們要在這個地上
[00:07:34.720 --> 00:07:38.480]  太多要求我們去東思後憑的這種做法
[00:07:38.480 --> 00:07:42.760]  這些地方經常是要求我們很多東思後憑的一些做法
[00:07:42.760 --> 00:07:44.640]  人這樣做我又這樣做
[00:07:44.640 --> 00:07:46.240]  別人這麼做我們也這樣做
[00:07:46.240 --> 00:07:48.200]  做了沒有吃虧的應該
[00:07:48.200 --> 00:07:49.240]  做了不會吃虧的
[00:07:49.240 --> 00:07:50.960]  這種羊群心理
[00:07:50.960 --> 00:07:51.800]  這樣的羊群心理
[00:07:51.800 --> 00:07:54.000]  正正是孟母三遷這個故事
[00:07:54.000 --> 00:07:57.920]  想要我們去更透徹、看透、看穿的原因
[00:07:57.920 --> 00:08:00.480]  這就是正是孟母三遷的故事
[00:08:00.480 --> 00:08:02.760]  讓我們去看透、看清楚的原因
[00:08:02.760 --> 00:08:05.360]  今天我們藉著孟母三遷這個故事
[00:08:05.360 --> 00:08:07.560]  帶回來我們看今天的《亂經文》
[00:08:07.560 --> 00:08:09.280]  今天藉著孟母三遷的故事
[00:08:09.280 --> 00:08:10.200]  回到我們的《亂經文》
[00:08:10.200 --> 00:08:12.120]  讓我們每一個基督徒學習
[00:08:12.120 --> 00:08:14.520]  怎樣成長起來
[00:08:14.520 --> 00:08:17.080]  讓每一個基督徒學習怎樣成長起來
[00:08:17.080 --> 00:08:20.080]  你要成為一個真正合主心意的基督徒
[00:08:20.080 --> 00:08:22.440]  要成為一個真正合主心意的基督徒
[00:08:22.440 --> 00:08:26.720]  你就應該有一個正確對上帝的心意和動機
[00:08:26.720 --> 00:08:29.600]  要有一個真正對上帝的心意和動機
[00:08:29.600 --> 00:08:30.480]  如果不是的話
[00:08:30.480 --> 00:08:32.680]  別人這樣做我又這樣做的話
[00:08:32.680 --> 00:08:33.480]  如果不是這樣
[00:08:33.480 --> 00:08:35.080]  人家這樣做我們也這樣做的話
[00:08:35.080 --> 00:08:37.240]  我們就很容易誤入歧途
[00:08:37.240 --> 00:08:39.000]  我們就很容易誤入歧途
[00:08:39.000 --> 00:08:41.760]  如果同樣問題不明白的話
[00:08:41.760 --> 00:08:43.080]  如果不明白的話
[00:08:43.080 --> 00:08:44.560]  我們就要求上帝
[00:08:44.560 --> 00:08:45.840]  我們就要求上帝
[00:08:45.840 --> 00:08:47.520]  給一個適合的人
[00:08:47.520 --> 00:08:48.720]  給一個適合的人
[00:08:48.720 --> 00:08:53.080]  良師在旁邊不斷的去作鼓勵和指導
[00:08:53.080 --> 00:08:55.680]  良師給我們在旁邊鼓勵和指導
[00:08:55.680 --> 00:08:58.000]  如果我們連這個做法都沒有的話
[00:08:58.000 --> 00:08:59.320]  如果這個做法都沒有的話
[00:08:59.320 --> 00:09:00.720]  隨隨便便找一些人
[00:09:00.720 --> 00:09:02.640]  他講什麼在教會
[00:09:02.640 --> 00:09:04.480]  因為他很努力、小、出名
[00:09:04.480 --> 00:09:05.920]  我就跟的話
[00:09:05.920 --> 00:09:07.400]  如果隨隨便便找一個人
[00:09:07.400 --> 00:09:09.760]  或者他只是出名就跟的話
[00:09:09.760 --> 00:09:12.880]  這又是很危險的狀態
[00:09:12.880 --> 00:09:14.440]  只是一個很危險的狀態
[00:09:14.440 --> 00:09:16.160]  很容易我們會跌入一個
[00:09:16.160 --> 00:09:19.240]  人又這樣做我又這樣做的無知
[00:09:19.240 --> 00:09:20.880]  很容易跌進一個人這麼做
[00:09:20.880 --> 00:09:22.440]  我們也這麼做的一個無知的狀態
[00:09:22.440 --> 00:09:25.240]  今天這段聖經就告訴我們有一群
[00:09:25.240 --> 00:09:26.880]  你說他是不是無知呢?
[00:09:26.880 --> 00:09:28.160]  又可以是無知
[00:09:28.160 --> 00:09:30.240]  今天的聖經講了一些人
[00:09:30.240 --> 00:09:31.600]  他們是不是無知呢?
[00:09:31.600 --> 00:09:32.680]  也可以說是無知
[00:09:32.680 --> 00:09:35.680]  但是這群人又好像是故意去犯這個罪的
[00:09:35.680 --> 00:09:37.600]  好像這些人又是故意去犯這個罪的
[00:09:37.600 --> 00:09:38.880]  這群人是什麼人呢?
[00:09:38.880 --> 00:09:39.600]  他們是什麼人呢?
[00:09:39.600 --> 00:09:42.600]  這群人是來學港鬼醫病的
[00:09:42.600 --> 00:09:45.320]  這些人學著港鬼醫病
[00:09:45.320 --> 00:09:46.760]  順便在這裡插一句
[00:09:46.760 --> 00:09:47.920]  我們來插一句
[00:09:47.920 --> 00:09:49.920]  基督教有很多這樣的活動
[00:09:49.920 --> 00:09:51.120]  基督教有很多這樣的活動
[00:09:51.120 --> 00:09:52.520]  在多倫多也有的
[00:09:52.520 --> 00:09:53.400]  在多倫多也有
[00:09:53.400 --> 00:09:55.200]  我認識不少的牧者
[00:09:55.200 --> 00:09:56.720]  都是用這一套手法
[00:09:56.720 --> 00:09:59.680]  來成為一個很出名的牧者
[00:09:59.680 --> 00:10:00.840]  我認識很多牧者
[00:10:00.840 --> 00:10:03.800]  都用這種手法成為一個出名的牧者
[00:10:03.800 --> 00:10:06.880]  這種情況會很容易導致我們走錯路
[00:10:06.880 --> 00:10:09.880]  這種情況很容易導致我們走錯路
[00:10:09.880 --> 00:10:11.480]  而這段聖經我很相信
[00:10:11.480 --> 00:10:14.200]  今天上帝能夠擺在我們面前
[00:10:14.200 --> 00:10:16.880]  今天這段聖經擺在我們面前
[00:10:16.880 --> 00:10:18.360]  給我們一個很重要的提醒
[00:10:18.360 --> 00:10:19.440]  給我們一個很重要的提醒
[00:10:19.440 --> 00:10:20.840]  留意這些行為
[00:10:20.840 --> 00:10:21.760]  留意這樣的行為
[00:10:21.760 --> 00:10:23.560]  好了,我們回到這段經文
[00:10:23.560 --> 00:10:24.800]  我們回到這段經文
[00:10:24.800 --> 00:10:27.360]  這個經文你會發覺特別留意到
[00:10:27.360 --> 00:10:30.040]  今天讀經我們是從第十三節開始讀的
[00:10:30.040 --> 00:10:32.920]  我們今天這段經文是從十三節開始的
[00:10:32.920 --> 00:10:35.160]  十三節是講述了一個故事
[00:10:35.160 --> 00:10:36.600]  十三節講述了一個故事
[00:10:36.600 --> 00:10:38.680]  但是我也要略略講述前文講述了什麼
[00:10:38.680 --> 00:10:40.240]  在第十一、十二節
[00:10:40.240 --> 00:10:42.440]  在前文十一、十二節講述了什麼呢?
[00:10:42.440 --> 00:10:43.920]  第十一、十二節是講述
[00:10:43.920 --> 00:10:48.480]  神藉著保羅的手做了很多非常奇妙的事
[00:10:48.480 --> 00:10:52.120]  講述了神藉著保羅的手做了非常奇妙的事
[00:10:52.120 --> 00:10:55.920]  原文聖經翻譯是Extraordinary Miracle
[00:10:55.920 --> 00:10:58.360]  就是非常奇妙的神蹟
[00:10:58.360 --> 00:11:00.560]  非常奇妙的神蹟
[00:11:00.560 --> 00:11:02.160]  於是怎麼樣呢?
[00:11:02.160 --> 00:11:03.040]  接下來怎麼樣呢?
[00:11:03.040 --> 00:11:04.400]  我們留意一下第十二節
[00:11:04.400 --> 00:11:05.240]  我們來看十二節
[00:11:05.240 --> 00:11:07.040]  開始有很多人走過來
[00:11:07.040 --> 00:11:08.440]  就有很多人走過來
[00:11:08.440 --> 00:11:09.520]  走來做什麼呢?
[00:11:09.520 --> 00:11:10.520]  走來做什麼呢?
[00:11:10.520 --> 00:11:12.400]  想鋪一些光
[00:11:12.400 --> 00:11:13.640]  想沾一點光
[00:11:13.640 --> 00:11:15.320]  甚至利用保羅
[00:11:15.320 --> 00:11:16.920]  或者說利用保羅
[00:11:16.920 --> 00:11:19.000]  保羅是一個很有神智慧的人
[00:11:19.000 --> 00:11:20.800]  保羅是一個有神智慧的人
[00:11:20.800 --> 00:11:22.640]  所以很難利用他
[00:11:22.640 --> 00:11:23.520]  很難利用他
[00:11:23.520 --> 00:11:24.520]  於是那些人怎麼樣?
[00:11:24.520 --> 00:11:27.120]  利用不了人就利用他身邊的東西
[00:11:27.120 --> 00:11:29.560]  利用不了人就要利用他身邊的東西
[00:11:29.560 --> 00:11:30.560]  十二節講述
[00:11:30.560 --> 00:11:32.560]  有些人甚至來到保羅
[00:11:32.560 --> 00:11:35.160]  在他身上拿一塊布
[00:11:35.160 --> 00:11:36.920]  或者拿一塊圍裙
[00:11:36.920 --> 00:11:38.040]  十二節記載了
[00:11:38.040 --> 00:11:40.440]  有些人從保羅身上拿一塊他的手巾
[00:11:40.440 --> 00:11:41.800]  或者他的圍裙
[00:11:41.800 --> 00:11:43.840]  擺在那些病人的身上
[00:11:43.840 --> 00:11:45.160]  放在病人身上
[00:11:45.160 --> 00:11:47.040]  那些病人馬上病了
[00:11:47.040 --> 00:11:48.080]  得到痊癒了
[00:11:48.080 --> 00:11:49.560]  病了就得到痊癒了
[00:11:49.560 --> 00:11:50.800]  如果將那塊布
[00:11:50.800 --> 00:11:54.120]  擺在這些有鬼符的人身上
[00:11:54.120 --> 00:11:56.120]  將鬼符放在有鬼婦人身上
[00:11:56.120 --> 00:11:57.240]  鬼也跑了
[00:11:57.240 --> 00:11:57.960]  鬼也跑了
[00:11:57.960 --> 00:12:01.080]  哇 有些人見到這麼好的機會
[00:12:01.080 --> 00:12:03.440]  有些人見到這樣的機會
[00:12:03.440 --> 00:12:04.840]  不要放過啊
[00:12:04.840 --> 00:12:06.280]  不要放過
[00:12:06.280 --> 00:12:07.320]  鄧英前輩
[00:12:07.320 --> 00:12:08.880]  在這裡我們先停一停
[00:12:08.880 --> 00:12:10.520]  我們在這裡停一下
[00:12:10.520 --> 00:12:13.320]  當我們見到一些這麼奇妙的事情
[00:12:13.320 --> 00:12:15.080]  當我們見到這樣奇妙的事情
[00:12:15.080 --> 00:12:17.000]  很自然我們會被吸引
[00:12:17.000 --> 00:12:18.440]  很自然會被吸引
[00:12:18.440 --> 00:12:19.440]  在這個時候
[00:12:19.440 --> 00:12:20.200]  在這個時候
[00:12:20.200 --> 00:12:21.520]  你的心態是怎麼樣的?
[00:12:21.520 --> 00:12:22.720]  你的心態是怎麼樣的?
[00:12:22.720 --> 00:12:23.760]  你的心態是怎麼樣的?
[00:12:23.760 --> 00:12:25.640]  你的心是怎麼樣的?
[00:12:25.640 --> 00:12:27.640]  人是鬼咋的動物
[00:12:27.640 --> 00:12:29.280]  人是鬼咋的動物
[00:12:29.280 --> 00:12:29.720]  為什麼?
[00:12:29.720 --> 00:12:30.920]  因為我們有罪
[00:12:30.920 --> 00:12:31.400]  為什麼?
[00:12:31.400 --> 00:12:32.200]  因為我們有罪
[00:12:32.200 --> 00:12:34.520]  當罪在人裡面的時候
[00:12:34.520 --> 00:12:36.200]  當罪在人的心裡的時候
[00:12:36.200 --> 00:12:37.920]  好事都會變成壞事
[00:12:37.920 --> 00:12:39.520]  好事也變成壞事
[00:12:39.520 --> 00:12:41.600]  醫病趕鬼好不好?
[00:12:41.600 --> 00:12:43.400]  醫病趕鬼好不好呢?
[00:12:43.400 --> 00:12:45.040]  好不好?
[00:12:45.040 --> 00:12:48.080]  翻譯都說好了
[00:12:48.080 --> 00:12:49.400]  你病到四四下的時候
[00:12:49.400 --> 00:12:51.560]  都想最好有一塊布蓋蓋身
[00:12:51.560 --> 00:12:52.920]  馬上就好了
[00:12:52.920 --> 00:12:54.080]  當你有病的時候
[00:12:54.080 --> 00:12:56.040]  最好有一塊布蓋一蓋
[00:12:56.040 --> 00:12:56.880]  都會好了
[00:12:56.880 --> 00:12:58.360]  但是因為人有罪
[00:12:58.360 --> 00:12:59.240]  但是人有罪
[00:12:59.240 --> 00:13:02.600]  醫病好的事都會變成壞事
[00:13:02.600 --> 00:13:04.760]  醫病好的事都會變成壞事
[00:13:04.760 --> 00:13:07.520]  所以我們廣東人有兩句話
[00:13:07.520 --> 00:13:09.640]  所以廣東話有一句話
[00:13:09.640 --> 00:13:11.400]  有人好心做壞事
[00:13:11.400 --> 00:13:12.960]  有些人好心做壞事
[00:13:12.960 --> 00:13:15.120]  有人將好事變成壞事
[00:13:15.120 --> 00:13:17.240]  有些人將好事變成壞事
[00:13:17.240 --> 00:13:19.680]  在這段經文就想說另一個情況
[00:13:19.680 --> 00:13:20.560]  就是告訴你
[00:13:20.560 --> 00:13:23.160]  為什麼有些人將好事變成壞事
[00:13:23.160 --> 00:13:24.440]  這段經文就講了
[00:13:24.440 --> 00:13:25.200]  怎麼叫好事變成壞事
[00:13:25.200 --> 00:13:28.160]  保羅這麼厲害
[00:13:28.160 --> 00:13:29.360]  保羅這麼厲害
[00:13:29.360 --> 00:13:31.600]  有沒有辦法可以在他身上
[00:13:31.600 --> 00:13:33.920]  有一些油水拿回一點呢?
[00:13:33.920 --> 00:13:36.360]  能不能在保羅身上拿一些油水呢?
[00:13:36.360 --> 00:13:39.080]  聽完聖經講的背景城市
[00:13:39.080 --> 00:13:40.640]  我們再重新看一看
[00:13:40.640 --> 00:13:43.760]  原來就在以弗所這個地區
[00:13:43.760 --> 00:13:46.000]  這個背景就講以弗所這個地區
[00:13:46.000 --> 00:13:48.240]  以弗所這個城市是一個什麼城市呢?
[00:13:48.240 --> 00:13:49.920]  以弗所是一個什麼樣的城市呢?
[00:13:49.920 --> 00:13:52.720]  裡面的人原來很喜歡醫病趕鬼
[00:13:52.720 --> 00:13:54.560]  搞這些活動
