
[00:00:00.000 --> 00:00:02.000]  今天特別給大家分享的經文呢
[00:03:35.360 --> 00:03:36.560]  那人說
[00:03:36.560 --> 00:03:39.160]  你的名不要再叫雅各
[00:03:39.160 --> 00:03:40.920]  要叫以色列
[00:03:40.920 --> 00:03:46.160]  因爲你與神與人效力都得了聖
[00:03:46.160 --> 00:03:52.280]  雅各便給那地方起名
[00:03:52.280 --> 00:03:57.800]  就是神賜面的意識
[00:03:57.800 --> 00:04:02.480]  見了神的面
[00:04:02.480 --> 00:04:05.040]  日頭剛出來的時候
[00:04:05.040 --> 00:04:07.880]  雅各經過彼努伊勒
[00:04:07.880 --> 00:04:10.760]  他的大腿就瘸了
[00:04:10.760 --> 00:04:11.720]  故此
[00:04:11.720 --> 00:04:14.800]  以色列人不喫大腿窩的金
[00:04:14.800 --> 00:04:16.720]  直到如今
[00:04:16.720 --> 00:04:21.680]  因爲那人摸了雅各大腿窩的金
[00:04:21.680 --> 00:04:22.400]  對不起
[00:04:22.400 --> 00:04:25.040]  剛纔可能是少了二十九節
[00:04:25.040 --> 00:04:26.080]  這個屏幕裏面
[00:04:26.080 --> 00:04:26.680]  不過沒有關係
[00:04:26.680 --> 00:04:29.480]  大家可以看你們的手機裏面的聖經
[00:04:29.480 --> 00:04:34.600]  因爲可能少了一個二十九節
[00:04:34.600 --> 00:04:35.000]  好
[00:04:35.000 --> 00:04:36.840]  剛纔的這一段的經文
[00:04:36.840 --> 00:04:40.080]  是講到雅各跟神的使者
[00:04:40.080 --> 00:04:41.880]  來摔跤
[00:04:41.880 --> 00:04:44.640]  那我們要看這段經文之前
[00:04:44.640 --> 00:04:48.160]  可能要了解一下整個故事的背景
[00:04:48.160 --> 00:04:50.720]  這個故事發生在什麼時候呢
[00:04:50.720 --> 00:04:53.040]  剛纔在二十一節的時候
[00:04:53.040 --> 00:04:55.880]  說到於是禮物先過去了
[00:04:55.880 --> 00:04:59.240]  那夜雅各在對中處處
[00:04:59.240 --> 00:05:02.720]  那夜其實是很重要的一個時候
[00:05:02.720 --> 00:05:04.200]  是什麼時候呢
[00:05:04.200 --> 00:05:08.080]  就是他第二天就要去見他的哥哥以掃
[00:05:08.080 --> 00:05:10.560]  大家知道他跟他的哥哥已經是
[00:05:10.560 --> 00:05:12.920]  二十年的時間沒有相見了
[00:05:12.920 --> 00:05:14.440]  因爲什麼呢
[00:05:14.440 --> 00:05:18.120]  就是因爲他當年用一碗的紅豆湯
[00:05:18.120 --> 00:05:20.760]  騙了他長子的名分以後
[00:05:20.760 --> 00:05:23.000]  他就被迫要離家
[00:05:23.000 --> 00:05:25.000]  差不多二十年的時間
[00:05:25.000 --> 00:05:26.680]  沒有再跟他的哥哥見面
[00:05:26.680 --> 00:05:28.720]  但是神重新呼召他
[00:05:28.720 --> 00:05:31.480]  要回到他原來的那個地方去
[00:05:31.480 --> 00:05:35.000]  所以他就帶了很多的財物
[00:05:35.000 --> 00:05:36.400]  還有他的家眷
[00:05:36.400 --> 00:05:39.760]  還有他的親人準備要回去
[00:05:39.760 --> 00:05:43.360]  見他的哥哥要跟他的哥哥去和好
[00:05:43.360 --> 00:05:46.760]  但是他心裏面是非常的忐忑的
[00:05:46.760 --> 00:05:49.080]  因爲這麼多年沒見了
[00:05:49.080 --> 00:05:52.400]  也不曉得他哥哥的那個恨有沒有消除
[00:05:52.400 --> 00:05:54.720]  因爲你想想
[00:05:54.720 --> 00:05:57.440]  這麼多年來二十年
[00:05:57.440 --> 00:05:58.920]  這麼長時間過去
[00:05:58.920 --> 00:06:01.560]  可能對於掃來講
[00:06:01.560 --> 00:06:04.360]  我不曉得他已經消除了他的恨沒有
[00:06:04.360 --> 00:06:06.000]  但是對雅各來講
[00:06:06.000 --> 00:06:08.000]  他心裏面是很擔憂的
[00:06:08.000 --> 00:06:10.840]  他是生怕他的哥哥還沒有原諒他
[00:06:10.840 --> 00:06:12.440]  心裏面還有很多的恨
[00:06:12.440 --> 00:06:14.640]  所以他要擺很多的排場
[00:06:14.640 --> 00:06:16.000]  想很多的方法
[00:06:16.000 --> 00:06:20.200]  想想怎麼去見他纔可以消除他的恨
[00:06:20.200 --> 00:06:23.880]  以至於他的哥哥不會在他身上去報復
[00:06:23.880 --> 00:06:26.440]  以至於他的家人和他自己
[00:06:26.440 --> 00:06:27.960]  能夠可以有平安
[00:06:27.960 --> 00:06:29.840]  所以在那一夜
[00:06:29.840 --> 00:06:33.400]  他第二天就要去見他哥哥的時候
[00:06:33.400 --> 00:06:37.560]  你想想他的心情會如何
[00:06:37.560 --> 00:06:39.040]  在這個時刻
[00:06:39.040 --> 00:06:41.720]  我想他應該會想很多吧
[00:06:41.720 --> 00:06:44.040]  會盤算很多的事情
[00:06:44.040 --> 00:06:46.520]  他想過很多很多的情況出現
[00:06:46.520 --> 00:06:51.080]  因爲他派人去跟他哥哥要去報信的時候
[00:06:51.080 --> 00:06:55.720]  他哥哥帶了四百個人迎着他來
[00:06:55.720 --> 00:06:59.280]  所以你想想這個正事
[00:06:59.280 --> 00:07:03.160]  應該是對雅各來講比較恐懼的
[00:07:03.160 --> 00:07:05.200]  你想想帶四百個人
[00:07:05.200 --> 00:07:09.320]  我們這裏沒有四百人
[00:07:09.320 --> 00:07:10.440]  如果四百人的話
[00:07:10.440 --> 00:07:11.840]  那個排場還是蠻大的
[00:07:11.840 --> 00:07:13.800]  在當時來講
[00:07:13.800 --> 00:07:17.120]  我想雅各是很怕他的哥哥
[00:07:17.120 --> 00:07:19.720]  帶這麼多人來追殺他
[00:07:19.720 --> 00:07:20.320]  所以呢
[00:07:20.320 --> 00:07:25.760]  他要想一些的方法來避過哥哥的這種報復
[00:07:25.760 --> 00:07:29.760]  或者是對他的這種仇殺
[00:07:29.760 --> 00:07:34.480]  所以我想他心裏面一定是非常的忐忑
[00:07:34.480 --> 00:07:38.440]  然後也會非常的擔憂
[00:07:38.440 --> 00:07:39.600]  甚至會恐懼
[00:07:39.600 --> 00:07:42.240]  他不曉得明天會發生什麼事情
[00:07:42.240 --> 00:07:46.000]  他不曉得他的家人會不會被他哥哥殺掉
[00:07:46.000 --> 00:07:52.240]  也不曉得他自己的性命會不會能夠保存下來
[00:07:52.240 --> 00:07:53.720]  所以在這個時刻
[00:07:53.720 --> 00:07:56.360]  我想就是在那一夜
[00:07:56.360 --> 00:07:57.640]  就是那一夜的時刻
[00:07:57.640 --> 00:08:00.840]  就是他的一個至暗的時刻
[00:08:00.840 --> 00:08:04.240]  對他來講是無比的黑暗
[00:08:04.240 --> 00:08:06.160]  就是那個夜晚
[00:08:06.160 --> 00:08:08.360]  我不曉得大家在人生的經歷裏面
[00:08:08.360 --> 00:08:10.320]  有沒有過這樣的一些的時刻
[00:08:10.320 --> 00:08:13.560]  就是你面對人生裏面的黑夜
[00:08:13.560 --> 00:08:17.320]  就是那個至暗的時刻
[00:08:17.320 --> 00:08:20.040]  對雅各來講
[00:08:20.040 --> 00:08:23.480]  這就是他所面對的一個至暗的時刻
[00:08:23.480 --> 00:08:26.000]  這個黑夜裏面
[00:08:26.000 --> 00:08:30.800]  你看到他到了一個地方叫做雅伯渡口
[00:08:30.800 --> 00:08:33.680]  然後經文說只是剩下他一人
[00:08:33.680 --> 00:08:35.560]  爲什麼剩下他一人呢
[00:08:35.560 --> 00:08:40.360]  就是因爲他已經把他的那些妻子、嬪女
[00:08:40.360 --> 00:08:44.320]  還有他的兒女們都已經送了過河了
[00:08:44.320 --> 00:08:46.200]  那你想想也奇怪
[00:08:46.200 --> 00:08:47.960]  他自己不過河
[00:08:47.960 --> 00:08:51.720]  然後他把他的親人都送了過河
[00:08:51.720 --> 00:08:53.360]  他自己還留在那裏
[00:08:53.360 --> 00:08:55.640]  留在暗邊
[00:08:55.640 --> 00:08:57.360]  我不曉得他想的是什麼
[00:08:57.360 --> 00:09:02.520]  是不是說把妻女都送過去
[00:09:02.520 --> 00:09:03.960]  然後自己留在最後
[00:09:03.960 --> 00:09:05.760]  他自己是最安全的
[00:09:05.760 --> 00:09:09.440]  他自己可能看妻子、兒女的性命
[00:09:09.440 --> 00:09:12.320]  沒有看比他自己的性命還要更重
[00:09:12.320 --> 00:09:14.400]  所以你看他之前的排場
[00:09:14.400 --> 00:09:16.440]  他禮物在前面
[00:09:16.440 --> 00:09:19.160]  然後還有什麼僕人什麼的都在前面
[00:09:19.160 --> 00:09:20.840]  然後到他的親人在前面
[00:09:20.840 --> 00:09:23.080]  他最後纔是他
[00:09:23.080 --> 00:09:24.960]  那他過河的時候也是這樣
[00:09:24.960 --> 00:09:27.400]  把他的這些親人都送過去了
[00:09:27.400 --> 00:09:30.360]  然後只剩下他一個人
[00:09:30.360 --> 00:09:35.360]  我想對他來講也是一個比較獨特的時間
[00:09:35.360 --> 00:09:36.560]  他一個人在那裏
[00:09:36.560 --> 00:09:37.640]  他要思想
[00:09:37.640 --> 00:09:39.160]  他接下來要怎麼做
[00:09:39.160 --> 00:09:42.520]  他要面對他人生裏面一個很重要的時刻
[00:09:42.520 --> 00:09:44.840]  所以亞伯渡口這個地方
[00:09:44.840 --> 00:09:48.640]  對他來講也是一個意義非凡的地方
[00:09:48.640 --> 00:09:53.600]  也許我們的人生也會去到亞伯渡口
[00:09:53.600 --> 00:09:54.760]  在那個渡口裏面
[00:09:54.760 --> 00:10:00.720]  我們要做人生一個很重要的一個抉擇
[00:10:00.720 --> 00:10:02.040]  亞伯就是這樣
[00:10:02.040 --> 00:10:03.520]  在亞伯的渡口
[00:10:03.520 --> 00:10:06.520]  他要做他人生一個很重要的抉擇
[00:10:06.520 --> 00:10:08.280]  他接下來要怎麼做
[00:10:08.280 --> 00:10:11.760]  怎樣去面對他的哥哥
[00:10:11.760 --> 00:10:13.360]  而亞伯這個字
[00:10:13.360 --> 00:10:15.880]  在希伯來文的原文裏面
[00:10:15.880 --> 00:10:17.600]  也是特別有意思的
[00:10:17.600 --> 00:10:18.480]  在原文裏面
[00:10:18.480 --> 00:10:20.360]  它是道空的意思
[00:10:20.360 --> 00:10:22.440]  也就是說要道空自己
[00:10:22.440 --> 00:10:23.800]  我們常常都說
[00:10:23.800 --> 00:10:25.400]  我們的生命要道空自己
[00:10:25.400 --> 00:10:27.440]  然後神的祝福才能夠來
[00:10:27.440 --> 00:10:31.360]  或者說我們希望被神使用的話
[00:10:31.360 --> 00:10:33.040]  我們要先要道空自己
[00:10:33.040 --> 00:10:34.760]  所以亞伯這個字
[00:10:34.760 --> 00:10:35.880]  這個地方
[00:10:35.880 --> 00:10:38.240]  它原文的意思有道空的意思
[00:10:38.240 --> 00:10:40.120]  那我們現在看到亞哥
[00:10:40.120 --> 00:10:42.960]  是不是好像也道空他自己了呢
[00:10:42.960 --> 00:10:45.160]  從經文表面上來看
[00:10:45.160 --> 00:10:46.440]  我們也可以這麼講
[00:10:46.440 --> 00:10:49.160]  他那個錢財什麼都過去了
[00:10:49.160 --> 00:10:50.320]  流洋都過去了
[00:10:50.320 --> 00:10:51.280]  兒女都過去了
[00:10:51.280 --> 00:10:52.400]  就剩下他一個人
[00:10:52.400 --> 00:10:53.200]  什麼都沒有了
[00:10:53.200 --> 00:10:56.240]  只剩下他一個人
[00:10:56.240 --> 00:10:59.280]  然後在這個時候
[00:10:59.280 --> 00:11:02.280]  我們看到有一幕就出現了
[00:11:02.280 --> 00:11:05.640]  就是有一個人來和他摔跤
[00:11:05.640 --> 00:11:08.400]  那這個其實就開始拉開了
[00:11:08.400 --> 00:11:11.360]  整個摔跤的一個序幕
[00:11:11.360 --> 00:11:13.880]  我們說要看一場的比賽
[00:11:13.880 --> 00:11:16.080]  他好像先有一場的序幕
[00:11:16.080 --> 00:11:17.720]  那這個序幕就是在這裏
[00:11:17.720 --> 00:11:20.360]  亞哥在亞伯渡口一個人
[00:11:20.360 --> 00:11:23.760]  面對他屬齡的試案的時刻
[00:11:23.760 --> 00:11:27.240]  然後突然就開幕了這個比賽
[00:11:27.240 --> 00:11:30.360]  這個的比賽是他意想不到的
[00:11:30.360 --> 00:11:32.160]  也不是他自己安排的
[00:11:32.160 --> 00:11:35.560]  而且你想想在人生最關鍵的時候
[00:11:35.560 --> 00:11:37.680]  在你最無助的時候
[00:11:37.680 --> 00:11:41.520]  或者是在你覺得你最沒有力量的時候
[00:11:41.520 --> 00:11:43.920]  還有更糟糕的事情出現
[00:11:43.920 --> 00:11:46.000]  本來已經夠煩了是不是
[00:11:46.000 --> 00:11:48.480]  明天要見他的哥哥都不曉得怎麼辦
[00:11:48.480 --> 00:11:50.920]  結果還有一個人來挑釁
[00:11:50.920 --> 00:11:53.240]  還是說找麻煩的
[00:11:53.240 --> 00:11:57.040]  就是在最不好的時刻還多了一些的事情
[00:11:57.040 --> 00:12:02.800]  那你想想對亞哥來講可能更不好受
[00:12:02.800 --> 00:12:05.720]  就是本來已經不容易面對了
[00:12:05.720 --> 00:12:09.840]  現在還多了一個人來找他摔跤
[00:12:09.840 --> 00:12:12.640]  所以我們看到很特別的地方
[00:12:12.640 --> 00:12:16.400]  不是亞哥自己去找這個麻煩來的
[00:12:16.400 --> 00:12:20.400]  乃是神主動來找他去摔跤
[00:12:20.400 --> 00:12:23.280]  神在這個時候主動來找亞哥
[00:12:23.280 --> 00:12:24.480]  爲什麼呢
[00:12:24.480 --> 00:12:27.360]  在經文裏面我們來看到
[00:12:27.360 --> 00:12:30.240]  這裏的經文描述是一個人
[00:12:30.240 --> 00:12:32.280]  有一個人
[00:12:32.280 --> 00:12:36.040]  或者說這個很可能就是神的使者
[00:12:36.040 --> 00:12:39.200]  當然我們是從後面的經文可以看得出來
[00:12:39.200 --> 00:12:41.320]  其實這個不是一個普通的人
[00:12:41.320 --> 00:12:44.400]  這個是神的使者
[00:12:44.400 --> 00:12:47.320]  通常我們會認爲是神他自己
[00:12:47.320 --> 00:12:53.600]  所以這個人實實就是神他自己來找亞哥來摔跤
[00:12:53.600 --> 00:12:58.400]  那亞伯這個詞跟摔跤這個詞
[00:12:58.400 --> 00:13:04.480]  其實在原文裏面發音是很相近的
[00:13:04.480 --> 00:13:07.640]  所以他們應該是有一點點諧音
[00:13:07.640 --> 00:13:09.800]  就是亞伯跟摔跤
[00:13:09.800 --> 00:13:11.800]  而且跟亞哥這個名字
[00:13:11.800 --> 00:13:15.920]  這三個詞在原文裏面是諧音來的
[00:13:15.920 --> 00:13:18.120]  我想作者是寫得很妙
[00:13:18.120 --> 00:13:20.560]  就是比較一語三觀
[00:13:20.560 --> 00:13:24.600]  就是不只是雙觀是三觀
[00:13:24.600 --> 00:13:29.080]  三個詞語好像是有特別的意思在裏面
[00:13:29.080 --> 00:13:34.400]  神在這個時候主動來找亞哥摔跤
[00:13:34.400 --> 00:13:37.000]  我想亞哥想不明白
[00:13:37.000 --> 00:13:40.520]  我們呢也不容易想得明白
[00:13:40.520 --> 00:13:42.040]  但是隻要我們看一下
[00:13:42.040 --> 00:13:44.720]  他現在所面對的最大的問題
[00:13:44.720 --> 00:13:46.800]  你就可以想明白了
[00:13:46.800 --> 00:13:52.040]  大家想一想現在亞哥面對最大的問題是什麼
[00:13:52.040 --> 00:13:58.320]  或者說他面對最大的危機是什麼
[00:13:58.320 --> 00:14:00.360]  是不是他的哥哥
[00:14:00.360 --> 00:14:02.280]  是他的哥哥遺少
[00:14:02.280 --> 00:14:04.880]  這是他面對最大的問題
[00:14:04.880 --> 00:14:08.960]  就是在於他跟他哥哥遺少的關係
[00:14:08.960 --> 00:14:12.160]  而對我們來講
[00:14:12.160 --> 00:14:13.240]  我們看得出來
[00:14:13.240 --> 00:14:17.440]  其實真正的問題不是他跟他哥哥的關係
[00:14:17.440 --> 00:14:20.400]  乃在於他跟神之間的關係
[00:14:20.400 --> 00:14:26.920]  所以神要先幫助他解決他跟神之間的關係
[00:14:26.920 --> 00:14:31.320]  然後纔看到他接下來怎樣跟他的哥哥遺少
[00:14:31.320 --> 00:14:34.800]  解決他們之間的衝突
[00:14:34.800 --> 00:14:38.480]  我們看亞哥的一生大概可以分成兩個的部分
[00:14:38.480 --> 00:14:42.400]  第一部分就是在雅伯渡口之前
[00:14:42.400 --> 00:14:46.640]  就是到了現在這一刻還沒有過河之前
[00:14:46.640 --> 00:14:47.920]  這是第一個的時刻
[00:14:47.920 --> 00:14:50.040]  這是非常重要的一個時刻
[00:14:50.040 --> 00:14:55.440]  然後第二部分就是從雅伯渡口以後
[00:14:55.440 --> 00:14:58.680]  就是他的人生的第二個時段
[00:14:58.680 --> 00:15:01.480]  一直到他生命的終結的時候
[00:15:01.480 --> 00:15:03.480]  那這兩個時段有什麼特徵呢
[00:15:03.480 --> 00:15:07.400]  前面的那個時段其實就是講到亞哥
[00:15:07.400 --> 00:15:09.880]  他雖然知道神給他有音許
[00:15:09.880 --> 00:15:13.160]  因爲神曾經給他有顯現過
[00:15:13.160 --> 00:15:15.200]  有告訴過他神的音許
[00:15:15.200 --> 00:15:19.160]  不過他一直沒有學會怎樣去等候神
[00:15:19.160 --> 00:15:24.560]  或者是用神的方法能夠去得到神的音許
[00:15:24.560 --> 00:15:27.440]  乃是一直他透過很多的詭計
[00:15:27.440 --> 00:15:32.040]  通過很多他自己的方法要去得到神的音許
[00:15:32.040 --> 00:15:34.760]  所以前半生基本上都用他的方法
[00:15:34.760 --> 00:15:36.200]  用他的聰明才智
[00:15:36.200 --> 00:15:38.760]  用他的詭計
[00:15:38.760 --> 00:15:41.200]  然後第二部分在這個事件以後
[00:15:41.200 --> 00:15:43.920]  他就開始生命有一些的轉變了
[00:15:43.920 --> 00:15:48.040]  他就不是依靠他自己的能力
[00:15:48.040 --> 00:15:50.000]  和他的聰明才智
[00:15:50.000 --> 00:15:51.440]  而是依靠神
[00:15:51.440 --> 00:15:52.920]  那在前面的人生
[00:15:52.920 --> 00:15:55.560]  其實可以說是一個失敗的人生
[00:15:55.560 --> 00:15:58.840]  也表示他前面的人生不太需要神
[00:15:58.840 --> 00:16:00.360]  但是在這個時候
[00:16:00.360 --> 00:16:03.160]  有一個人來跟他摔跤
[00:16:03.160 --> 00:16:06.760]  也就是說雖然他離棄神
[00:16:06.760 --> 00:16:08.240]  他不太依靠神
[00:16:08.240 --> 00:16:10.680]  可是神沒有去放棄他
[00:16:10.680 --> 00:16:15.600]  乃是要親自去觸摸他的生命來改變他
[00:16:15.600 --> 00:16:18.360]  這個神來觸摸他的生命
[00:16:18.360 --> 00:16:22.760]  其實就是雅各生命裏面一個很重要的轉捩點
[00:16:22.760 --> 00:16:27.360]  那我們可以把這場的摔跤分成兩個的回合來看
[00:16:27.360 --> 00:16:30.160]  其實這兩個回合都很緊湊的
[00:16:30.160 --> 00:16:31.920]  而且是非常的短
[00:16:31.920 --> 00:16:37.040]  我們先來看第一個的回合
[00:16:37.040 --> 00:16:38.020]  第一個的回合
[00:16:38.020 --> 00:16:42.720]  其實在二十四節的後半節就很短
[00:16:42.720 --> 00:16:45.080]  好像沒有很具體的一個描述
[00:16:45.080 --> 00:16:50.800]  他只是說有一個人來和他摔跤直到黎明
[00:16:50.800 --> 00:16:52.320]  非常短的一句話
[00:16:52.320 --> 00:16:55.520]  他裏面沒有很多的情節
[00:16:55.520 --> 00:16:57.720]  如果你去看比賽的時候
[00:16:57.720 --> 00:16:58.880]  如果有旁白
[00:16:58.880 --> 00:17:01.000]  旁白一定是非常的精彩的
[00:17:01.000 --> 00:17:02.920]  說他怎麼樣的動作
[00:17:02.920 --> 00:17:03.840]  怎麼樣去打他
[00:17:03.840 --> 00:17:05.280]  怎麼樣去抓他
[00:17:05.280 --> 00:17:07.120]  有很多的動詞
[00:17:07.120 --> 00:17:09.240]  有很多很細的動作去描述
[00:17:09.240 --> 00:17:13.120]  但是在這裏似乎是沒有的
[00:17:13.120 --> 00:17:14.440]  只是說摔跤
[00:17:14.440 --> 00:17:17.400]  然後直到黎明講到一個時間
[00:17:17.400 --> 00:17:20.520]  也就是說摔跤的時間很長
[00:17:20.520 --> 00:17:23.600]  但是他所描述的經文是很短
[00:17:23.600 --> 00:17:25.360]  你想想一整晚
[00:17:25.360 --> 00:17:29.000]  摔了一整晚沒有分出勝負
[00:17:29.000 --> 00:17:36.040]  到這個時候可能也挺讓人抓狂的
[00:17:36.040 --> 00:17:38.880]  因爲你如果看一場比賽看了一晚
[00:17:38.880 --> 00:17:40.920]  然後還沒有分出勝負
[00:17:40.920 --> 00:17:43.800]  不曉得你還願不願意再看下去
[00:17:43.800 --> 00:17:47.560]  對雅各來講
[00:17:47.560 --> 00:17:49.440]  他好像也不服輸
[00:17:49.440 --> 00:17:53.640]  在這個時候好像沒有完全得勝
[00:17:53.640 --> 00:17:54.680]  但是他也不服輸
[00:17:54.680 --> 00:17:56.160]  反正一直在摔
[00:17:56.160 --> 00:17:58.440]  一直在掙扎
[00:17:58.440 --> 00:18:00.280]  然後到了二十五節
[00:18:00.280 --> 00:18:01.440]  經文就告訴我們
[00:18:01.440 --> 00:18:03.880]  那人見自己勝不過他
[00:18:03.880 --> 00:18:06.440]  那人就是指神的使者
[00:18:06.440 --> 00:18:08.560]  或者說我們說神他自己
[00:18:08.560 --> 00:18:12.360]  他變成人的形象來跟他去摔跤
[00:18:12.360 --> 00:18:15.360]  這個人發現摔了一晚
[00:18:15.360 --> 00:18:18.360]  居然勝不過雅各
[00:18:18.360 --> 00:18:20.080]  不得了
[00:18:20.080 --> 00:18:21.680]  我想看到這裏的話
[00:18:21.680 --> 00:18:26.200]  也許你會認爲勝方在哪裏
[00:18:26.200 --> 00:18:31.440]  可能我們都會以爲雅各應該是佔了上風
[00:18:31.440 --> 00:18:33.040]  勝方應該在他那裏
[00:18:33.040 --> 00:18:35.280]  因爲那個人都說了
[00:18:35.280 --> 00:18:36.960]  自己勝不過他
[00:18:36.960 --> 00:18:40.440]  那就是說雅各勝了那個人
[00:18:40.440 --> 00:18:45.040]  是不是這樣呢
[00:18:45.040 --> 00:18:46.480]  我可以舉一個簡單的例子
[00:18:46.480 --> 00:18:48.560]  因爲我看到這節經文的時候
[00:18:48.560 --> 00:18:51.960]  我就想起一個嬰孩
[00:18:51.960 --> 00:18:57.960]  跟大人在玩遊戲的場景
[00:18:57.960 --> 00:19:00.760]  我跟我的兒子也常常玩一些遊戲
[00:19:00.760 --> 00:19:04.640]  不過我沒有跟他玩摔跤的遊戲
[00:19:04.640 --> 00:19:05.800]  有點類似
[00:19:05.800 --> 00:19:08.000]  他才兩歲多
[00:19:08.000 --> 00:19:09.520]  所以有時候會跟他玩
[00:19:09.520 --> 00:19:13.080]  他也是會抓住我和扯住我
[00:19:13.080 --> 00:19:17.080]  我會跟他推拉這種遊戲
[00:19:17.080 --> 00:19:21.360]  然後他一直在拉扯拉扯
[00:19:21.360 --> 00:19:23.040]  我當然會讓着他
[00:19:23.040 --> 00:19:26.560]  所以他很想贏
