
[00:00:00.000 --> 00:00:02.560]  《使徒運傳》,如果你們留意的話
[00:02:35.240 --> 00:02:36.880]  從人家傳福音
[00:02:36.880 --> 00:02:38.440]  在十七到二十章
[00:02:38.440 --> 00:02:41.920]  是一共出現了有七次那麼多
[00:02:41.920 --> 00:02:44.280]  我們先看看第一個例子
[00:02:44.280 --> 00:02:45.960]  傳福音的例子
[00:02:45.960 --> 00:02:49.080]  就是在鐵薩羅尼加的會堂
[00:02:49.080 --> 00:02:52.400]  保羅和別人辯論
[00:02:52.400 --> 00:02:54.040]  我相信他在這裡
[00:02:54.040 --> 00:02:56.120]  是用了聖經的權柄
[00:02:56.120 --> 00:02:58.560]  來傳福音
[00:02:58.560 --> 00:03:02.480]  在《使徒行傳》的十七章第三節
[00:03:02.480 --> 00:03:06.520]  用到「陳明」或者「正明」這個字
[00:03:06.520 --> 00:03:08.840]  「陳明」或者「正明」這個字
[00:03:08.840 --> 00:03:12.360]  是將兩件事放在一起來比較
[00:03:12.360 --> 00:03:15.760]  一方面是舊約裡面所說的尼塞亞
[00:03:15.760 --> 00:03:17.240]  另外一方面
[00:03:17.240 --> 00:03:20.240]  那撒勒人耶穌基督
[00:03:20.240 --> 00:03:24.720]  所以保羅是證明舊約所說的尼塞亞
[00:03:24.720 --> 00:03:29.400]  就是那撒勒人耶穌基督
[00:03:29.400 --> 00:03:31.680]  保羅是很慎重地
[00:03:31.680 --> 00:03:36.120]  來宣佈耶穌基督的死和復活
[00:03:36.120 --> 00:03:38.760]  這個正是福音的信息
[00:03:38.760 --> 00:03:43.880]  就是哥倫多前書的十五章二至四節
[00:03:43.880 --> 00:03:46.760]  耶穌基督為我們的罪死了
[00:03:46.760 --> 00:03:48.800]  被埋葬三天復活
[00:03:48.800 --> 00:03:52.240]  這個就是福音的信息
[00:03:52.240 --> 00:03:54.360]  在《使徒行傳》裡面說到
[00:03:54.360 --> 00:03:55.760]  如果你留意的話
[00:03:55.760 --> 00:03:59.040]  是很著重耶穌基督的復活
[00:03:59.040 --> 00:04:05.480]  因為使徒是耶穌基督復活的見證人
[00:04:05.480 --> 00:04:06.280]  John Stock
[00:04:06.280 --> 00:04:09.640]  一個我非常喜歡的一個牧師
[00:04:09.640 --> 00:04:11.480]  他曾經說過
[00:04:11.480 --> 00:04:14.320]  他說基督教是復活的宗教
[00:04:14.320 --> 00:04:16.680]  復活是基督教的核心
[00:04:16.680 --> 00:04:18.960]  如果你拿走了復活
[00:04:18.960 --> 00:04:22.320]  就會毀滅基督教
[00:04:22.320 --> 00:04:25.640]  所以我們看到福音的信息
[00:04:25.640 --> 00:04:28.040]  就是耶穌基督為我們的罪而死
[00:04:28.040 --> 00:04:29.520]  三天復活
[00:04:29.520 --> 00:04:32.320]  給了我們有永生的盼望
[00:04:32.320 --> 00:04:34.480]  保羅經過了三個禮拜
[00:04:34.480 --> 00:04:37.320]  在鐵撒羅尼加傳福音
[00:04:37.320 --> 00:04:39.240]  有很多人相信了
[00:04:39.240 --> 00:04:41.080]  非常之成功
[00:04:41.080 --> 00:04:43.240]  在《使徒行傳》的十七章聖二節
[00:04:43.240 --> 00:04:44.280]  告訴我們
[00:04:44.280 --> 00:04:47.800]  並有許多虔敬的希利利人
[00:04:47.800 --> 00:04:50.480]  尊貴的婦女也不少
[00:04:50.480 --> 00:04:52.680]  全部這些人都相信了
[00:04:52.680 --> 00:04:54.000]  非常成功
[00:04:54.000 --> 00:04:59.120]  這些人當中有阿利達古和西宮都
[00:04:59.120 --> 00:05:01.280]  在第三次保羅的旅程
[00:05:01.280 --> 00:05:02.120]  我們會看到
[00:05:02.120 --> 00:05:03.960]  這些人都和保羅
[00:05:03.960 --> 00:05:08.000]  一起搭上第三次的報道旅程
[00:05:08.000 --> 00:05:09.120]  所以我們看到
[00:05:09.120 --> 00:05:11.280]  當保羅用福音
[00:05:11.280 --> 00:05:14.240]  用神的話語來傳導
[00:05:14.240 --> 00:05:15.520]  非常之成功
[00:05:15.520 --> 00:05:18.160]  很多人相信
[00:05:18.160 --> 00:05:20.760]  第二個例子
[00:05:20.760 --> 00:05:23.240]  是他在處於雅典這個地方
[00:05:23.240 --> 00:05:26.240]  《使徒行傳》的十七章十七節
[00:05:26.240 --> 00:05:28.800]  是他第二次和別人辯論
[00:05:28.800 --> 00:05:31.000]  也是來辯論這個字
[00:05:31.000 --> 00:05:33.800]  他一個人去到雅典
[00:05:33.800 --> 00:05:36.040]  看到滿天神佛
[00:05:36.040 --> 00:05:39.200]  看到很多很多的偶像
[00:05:39.200 --> 00:05:42.320]  根據統計當時雅典的人口
[00:05:42.320 --> 00:05:44.320]  大概是一萬人
[00:05:44.320 --> 00:05:46.960]  你猜有多少個偶像?
[00:05:46.960 --> 00:05:48.600]  三萬個偶像
[00:05:48.600 --> 00:05:50.640]  他們拜三萬個神
[00:05:50.640 --> 00:05:53.480]  即是說一個人就拜三個偶像
[00:05:53.480 --> 00:05:57.600]  如果你是用比例來比較的話
[00:05:57.600 --> 00:05:58.960]  他就很著急
[00:05:58.960 --> 00:06:01.040]  在會堂、在街市上
[00:06:01.040 --> 00:06:04.640]  不斷地和別人辯論
[00:06:04.640 --> 00:06:08.400]  很快那些哲學家就來找保羅
[00:06:08.400 --> 00:06:12.080]  因為我們知道雅典是充滿哲學家
[00:06:12.080 --> 00:06:15.200]  希臘是很著重哲學
[00:06:15.200 --> 00:06:18.560]  當時的人對保羅所說的
[00:06:18.560 --> 00:06:20.880]  是有兩種不同的反應
[00:06:20.880 --> 00:06:22.440]  第一種就是
[00:06:22.440 --> 00:06:24.680]  他們嘲笑保羅
[00:06:24.680 --> 00:06:26.720]  說他胡言亂語
[00:06:26.720 --> 00:06:28.640]  胡言亂語這個字
[00:06:28.640 --> 00:06:32.680]  是用來讓小鳥撿起那些種子
[00:06:32.680 --> 00:06:34.680]  小鳥剁的那些種子
[00:06:34.680 --> 00:06:37.000]  一顆一顆地收集
[00:06:37.000 --> 00:06:40.160]  他們說是保羅將別人不同的教導
[00:06:40.160 --> 00:06:41.600]  收集在一起
[00:06:41.600 --> 00:06:43.560]  變成他自己的教導
[00:06:43.560 --> 00:06:47.360]  所以說他在胡言亂語發瘋
[00:06:47.360 --> 00:06:49.160]  第二種的人
[00:06:49.160 --> 00:06:51.280]  他們說
[00:06:51.280 --> 00:06:55.480]  你相信的跟我們相信的差不多
[00:06:55.480 --> 00:06:58.520]  都是滿天神佛
[00:06:58.520 --> 00:07:00.280]  有人會覺得很奇怪
[00:07:00.280 --> 00:07:03.800]  基督教是相信一位神
[00:07:03.800 --> 00:07:05.560]  三位一體的神
[00:07:05.560 --> 00:07:10.680]  為何那些人會認為保羅所說的是滿天神佛
[00:07:10.680 --> 00:07:12.280]  因為保羅說
[00:07:12.280 --> 00:07:14.320]  復活的基督
[00:07:14.320 --> 00:07:16.960]  他們以為基督是一位神
[00:07:16.960 --> 00:07:19.240]  復活又是另一位神
[00:07:19.240 --> 00:07:21.000]  那就弄出滿天神佛
[00:07:21.000 --> 00:07:21.760]  所以他們說
[00:07:21.760 --> 00:07:25.200]  你相信的跟我們相信的都差不多
[00:07:25.200 --> 00:07:29.640]  他們將保羅帶到阿略巴古這個地方
[00:07:29.640 --> 00:07:34.400]  這個是宗教和教育的監察委員會
[00:07:34.400 --> 00:07:39.400]  他們是有權監察城內每一個新的宗教
[00:07:39.400 --> 00:07:41.520]  所以現在保羅來到他們的城內
[00:07:41.520 --> 00:07:43.120]  那種新的宗教
[00:07:43.120 --> 00:07:45.880]  他們就將保羅帶到那裡
[00:07:45.880 --> 00:07:50.760]  給保羅一個機會來介紹他自己的信仰
[00:07:50.760 --> 00:07:55.200]  保羅一開始就首先稱讚雅典人
[00:07:55.200 --> 00:07:56.040]  他說
[00:07:56.040 --> 00:08:00.680]  我看到你們都是非常敬畏鬼神
[00:08:00.680 --> 00:08:05.200]  在《樹與使徒行傳》的十七章二十二節
[00:08:05.200 --> 00:08:05.960]  他說
[00:08:05.960 --> 00:08:10.360]  你們還拜一位叫做「未認識未知之神」
[00:08:10.360 --> 00:08:13.600]  居然有一個祭壇給這位神
[00:08:13.600 --> 00:08:15.880]  是你們所未認識的
[00:08:15.880 --> 00:08:18.480]  那些雅典人拜到滿天神佛
[00:08:18.480 --> 00:08:22.480]  情願有拜錯沒有放過
[00:08:22.480 --> 00:08:25.560]  害怕自己拜漏了一個居然有個祭壇
[00:08:25.560 --> 00:08:28.000]  說這個就是未認識的神
[00:08:28.000 --> 00:08:28.800]  保羅說
[00:08:28.800 --> 00:08:30.760]  我今天要和你們傳的
[00:08:30.760 --> 00:08:35.160]  正是這一位你們未認識的神
[00:08:35.160 --> 00:08:40.880]  其實每一個人的思想都是圍繞著三個問題
[00:08:40.880 --> 00:08:42.680]  第一個問題就是
[00:08:42.680 --> 00:08:44.280]  我們在哪裡來
[00:08:44.280 --> 00:08:48.920]  為何有人類有這麼多宇宙萬物
[00:08:48.920 --> 00:08:50.680]  第二個問題呢
[00:08:50.680 --> 00:08:53.800]  我們現在在世上在做什麼
[00:08:53.800 --> 00:08:55.560]  第三個問題呢
[00:08:55.560 --> 00:08:58.520]  我們將來會去哪裡
[00:08:58.520 --> 00:09:02.560]  科學就是意圖解釋第一個問題
[00:09:02.560 --> 00:09:04.880]  所以為何會有大爆炸論
[00:09:04.880 --> 00:09:06.920]  為何會有進化論
[00:09:06.920 --> 00:09:11.000]  他們就是意圖解釋第一個問題
[00:09:11.000 --> 00:09:15.200]  這些哲學家就是意圖解釋第二個問題
[00:09:15.200 --> 00:09:18.440]  就是我們現在在世上在做什麼
[00:09:18.440 --> 00:09:20.040]  第三個問題呢
[00:09:20.040 --> 00:09:23.320]  沒有人能夠圓滿地解釋
[00:09:23.320 --> 00:09:26.400]  只有基督教能夠三個問題
[00:09:26.400 --> 00:09:29.240]  都給我們有滿意的答案
[00:09:29.240 --> 00:09:31.080]  所以保羅一開始就說
[00:09:31.080 --> 00:09:33.680]  是神創造宇宙萬物
[00:09:33.680 --> 00:09:35.840]  但是神不像偶像一樣
[00:09:35.840 --> 00:09:39.600]  住在人手所做的殿宇裡面
[00:09:39.600 --> 00:09:41.720]  神不需要我們來供奉祂
[00:09:41.720 --> 00:09:45.640]  反而神就是照顧萬人、眷顧萬人
[00:09:45.640 --> 00:09:47.400]  給我們有生命氣息
[00:09:47.400 --> 00:09:49.640]  給我們有萬物
[00:09:49.640 --> 00:09:51.240]  短短的幾句話
[00:09:51.240 --> 00:09:54.720]  保羅是將希臘人的宗教信仰
[00:09:54.720 --> 00:09:57.960]  完全毀滅
[00:09:57.960 --> 00:10:02.640]  希臘人相信他們自己是一個超越的民族
[00:10:02.640 --> 00:10:04.600]  所以保羅跟他們說什麼
[00:10:04.600 --> 00:10:08.280]  是神一本造出萬族的人
[00:10:08.280 --> 00:10:11.520]  你們只不過是其中神所創造
[00:10:11.520 --> 00:10:14.720]  萬族人當中的其中一種人
[00:10:14.720 --> 00:10:16.880]  所有人都是血脈相連
[00:10:16.880 --> 00:10:18.440]  都是神所創造
[00:10:18.440 --> 00:10:20.200]  你們沒有什麼特別
[00:10:20.200 --> 00:10:23.200]  連你們最崇拜的土地
[00:10:23.200 --> 00:10:25.200]  都是神所賜給你們
[00:10:25.200 --> 00:10:27.040]  一個國家的興衰
[00:10:27.040 --> 00:10:30.160]  不是人的力量來決定
[00:10:30.160 --> 00:10:32.480]  而是神的主權
[00:10:32.480 --> 00:10:34.400]  神要哪個國興盛
[00:10:34.400 --> 00:10:35.640]  哪個國就興盛
[00:10:35.640 --> 00:10:37.760]  神要哪個國衰敗
[00:10:37.760 --> 00:10:40.640]  哪個國就衰敗
[00:10:40.640 --> 00:10:42.520]  保羅還說
[00:10:42.520 --> 00:10:44.760]  其實神離我們不遠
[00:10:44.760 --> 00:10:45.880]  很近而已
[00:10:45.880 --> 00:10:47.920]  所以你們都要認識祂
[00:10:47.920 --> 00:10:49.880]  你們都要尋求祂
[00:10:49.880 --> 00:10:54.960]  接著保羅就用希臘詩人的話
[00:10:54.960 --> 00:11:00.120]  他說:「我們生活動作全留都在乎祂。」
[00:11:00.120 --> 00:11:02.800]  這節經文原本的詩人
[00:11:02.800 --> 00:11:05.040]  當然不是在說耶和華
[00:11:05.040 --> 00:11:06.440]  萬有的真神
[00:11:06.440 --> 00:11:08.640]  但是保羅就用了他的話
[00:11:08.640 --> 00:11:11.240]  我們都需要這位神
[00:11:11.240 --> 00:11:14.880]  我們的生活全留都在乎祂
[00:11:14.880 --> 00:11:17.120]  保羅又用了另外一個詩人
[00:11:17.120 --> 00:11:18.320]  希臘詩人說
[00:11:18.320 --> 00:11:21.160]  「我們也是祂所生的。」
[00:11:21.160 --> 00:11:24.120]  這裡保羅不是說每一個人
[00:11:24.120 --> 00:11:26.480]  都是神屬靈的兒女
[00:11:26.480 --> 00:11:28.880]  我們知道只有接受耶穌基督
[00:11:28.880 --> 00:11:31.480]  才是神屬靈的兒女
[00:11:31.480 --> 00:11:33.480]  這裡保羅是說什麼?
[00:11:33.480 --> 00:11:36.000]  是神創造所有的人
[00:11:36.000 --> 00:11:38.960]  就好像父母生子女一樣
[00:11:38.960 --> 00:11:41.120]  所以從這個觀點來說
[00:11:41.120 --> 00:11:45.440]  每一個人都可以說是神的兒女
[00:11:45.440 --> 00:11:47.320]  保羅最後的結束
[00:11:47.320 --> 00:11:51.880]  就是說神用祂自己的形象來做我們
[00:11:51.880 --> 00:11:56.160]  如果我們用自己的形象來做偶像
[00:11:56.160 --> 00:11:58.720]  這真的是很愚蠢的事
[00:11:58.720 --> 00:12:00.120]  保羅指出
[00:12:00.120 --> 00:12:03.040]  說祂們的敬拜、禮儀
[00:12:03.040 --> 00:12:08.120]  說祂們的偶像全部都是愚蠢
[00:12:08.120 --> 00:12:11.640]  保羅在最後結束的時候
[00:12:11.640 --> 00:12:14.240]  他還說了神的恩典
[00:12:14.240 --> 00:12:17.320]  他說這麼多年來、這麼多世紀來
[00:12:17.320 --> 00:12:21.280]  神對人的罪惡無知都很忍耐
[00:12:21.280 --> 00:12:23.760]  不是說神容忍罪
[00:12:23.760 --> 00:12:24.920]  在適當的時候
[00:12:24.920 --> 00:12:27.480]  他就差派一位救主來到世上
[00:12:27.480 --> 00:12:28.760]  就是耶穌基督
[00:12:28.760 --> 00:12:30.000]  但是很可惜
[00:12:30.000 --> 00:12:33.520]  人將耶穌基督釘死在十字架
[00:12:33.520 --> 00:12:37.400]  但是他會有一天再回來審判這個世界
[00:12:37.400 --> 00:12:40.760]  而當耶穌基督回來審判這個世界
[00:12:40.760 --> 00:12:42.520]  就是最好的證明
[00:12:42.520 --> 00:12:44.800]  耶穌基督已經復活
[00:12:44.800 --> 00:12:47.320]  仍然活著
[00:12:47.320 --> 00:12:52.080]  這個信息的回應是怎樣的
[00:12:52.080 --> 00:12:55.480]  一共有三種不同的回應
[00:12:55.480 --> 00:12:56.800]  第一種
[00:12:56.800 --> 00:12:58.960]  有人嘲笑保羅
[00:12:58.960 --> 00:13:01.000]  不接受他的信息
[00:13:01.000 --> 00:13:02.320]  第二種
[00:13:02.320 --> 00:13:03.160]  有些人說
[00:13:03.160 --> 00:13:05.040]  好啊 你說得很有趣
[00:13:05.040 --> 00:13:07.560]  下次我再來聽過
[00:13:07.560 --> 00:13:09.160]  第三種
[00:13:09.160 --> 00:13:11.640]  就是有幾個人信了
[00:13:11.640 --> 00:13:14.520]  幾個人接受了耶穌基督
[00:13:14.520 --> 00:13:18.840]  如果我們看《全福音》的效果
[00:13:18.840 --> 00:13:20.280]  有兩個比較
[00:13:20.280 --> 00:13:23.560]  在《樹子圖》行卷十七章裏面
[00:13:23.560 --> 00:13:24.640]  第一次的《全福音》
[00:13:24.640 --> 00:13:27.280]  保羅是用聖經的教導
[00:13:27.280 --> 00:13:28.240]  用《福音》
[00:13:28.240 --> 00:13:29.600]  非常成功
[00:13:29.600 --> 00:13:33.160]  很多鐵撒羅尼加的人都相信了
[00:13:33.160 --> 00:13:35.040]  第二次在雅典
[00:13:35.040 --> 00:13:36.280]  不是那麼成功
[00:13:36.280 --> 00:13:38.280]  有人嘲笑他
[00:13:38.280 --> 00:13:40.360]  這裡似乎有一個教導
[00:13:40.360 --> 00:13:44.240]  就是最有效的《全福音》的方法是甚麼
[00:13:44.240 --> 00:13:47.760]  用神的華語用福音
[00:13:47.760 --> 00:13:51.120]  但是當保羅是用自己的智慧
[00:13:51.120 --> 00:13:53.320]  去找希臘人的信仰
[00:13:53.320 --> 00:13:54.680]  找一個共同點
[00:13:54.680 --> 00:13:56.440]  一個共同點
[00:13:56.440 --> 00:13:58.240]  由那裏出發
[00:13:58.240 --> 00:14:01.320]  再加上希臘斯人的話
[00:14:01.320 --> 00:14:03.240]  是人的智慧
[00:14:03.240 --> 00:14:04.760]  結果是怎樣
[00:14:04.760 --> 00:14:07.400]  似乎不是那麼理想
[00:14:07.400 --> 00:14:08.720]  有人可能會說
[00:14:08.720 --> 00:14:10.920]  在提多書的一章十二節
[00:14:10.920 --> 00:14:14.240]  保羅也有人用希臘斯人的話
[00:14:14.240 --> 00:14:16.240]  但是那裏保羅不是
[00:14:16.240 --> 00:14:18.960]  用一個共同點來傳福音
[00:14:18.960 --> 00:14:21.080]  他是在罵希臘人
[00:14:21.080 --> 00:14:22.960]  所以是不同的
[00:14:22.960 --> 00:14:24.920]  經過了雅典之後
[00:14:24.920 --> 00:14:27.200]  保羅去了哥倫多
[00:14:27.200 --> 00:14:29.720]  他寫信給哥倫多的信徒
[00:14:29.720 --> 00:14:32.840]  在哥倫多前書的二章二節
[00:14:32.840 --> 00:14:33.760]  他說甚麼
[00:14:33.760 --> 00:14:36.640]  他說「因為我曾定了主意
[00:14:36.640 --> 00:14:39.040]  在你們中間不知道別的
[00:14:39.040 --> 00:14:41.120]  只知道耶穌基督
[00:14:41.120 --> 00:14:43.560]  並他釘十字架」
[00:14:43.560 --> 00:14:46.480]  似乎他在雅典的講道
[00:14:46.480 --> 00:14:48.480]  那個手法不是很成功
[00:14:48.480 --> 00:14:49.800]  他去到哥倫多
[00:14:49.800 --> 00:14:51.960]  他說「我弟養我甚麼都不知道
[00:14:51.960 --> 00:14:55.560]  我只知道耶穌基督為我們釘十字架」
[00:14:55.560 --> 00:15:00.400]  這一個就是福音的信息
[00:15:00.400 --> 00:15:03.760]  除了有兩個例子傳福音
[00:15:03.760 --> 00:15:06.080]  就是第一個照聖經的真理
[00:15:06.080 --> 00:15:09.200]  第二是聖經加上人的智慧
[00:15:09.200 --> 00:15:11.560]  似乎不是那麼有效
[00:15:11.560 --> 00:15:13.040]  還有第三個例子
[00:15:13.040 --> 00:15:16.040]  在《使徒行傳》的第十八章
[00:15:16.040 --> 00:15:18.520]  就是亞波羅的例子
[00:15:18.520 --> 00:15:20.320]  亞波羅出現
[00:15:20.320 --> 00:15:23.480]  亞波羅是一個非常不平凡的人
[00:15:23.480 --> 00:15:27.440]  他是屬於羅馬帝國第二大城市
[00:15:27.440 --> 00:15:29.720]  亞歷山大那裡的人
[00:15:29.720 --> 00:15:33.280]  亞波羅是非常熟悉舊約的經文
[00:15:33.280 --> 00:15:35.680]  而且他的口才非常好
[00:15:35.680 --> 00:15:37.640]  是一位好的老師
[00:15:37.640 --> 00:15:41.080]  經文說他是心裡火熱來傳福音
[00:15:41.080 --> 00:15:43.160]  他走去猶太人的會堂
[00:15:43.160 --> 00:15:45.880]  來跟猶太人講道
[00:15:45.880 --> 00:15:48.640]  唯一的問題是甚麼?
[00:15:48.640 --> 00:15:52.760]  他所講的福音信息不是完全的
[00:15:52.760 --> 00:15:56.440]  他的信息是去到撕洗約翰為止
[00:15:56.440 --> 00:15:59.560]  他對於耶穌基督被釘十字架
[00:15:59.560 --> 00:16:01.960]  已經是從死裡復活
[00:16:01.960 --> 00:16:03.920]  聖靈已經降臨
[00:16:03.920 --> 00:16:05.640]  他是一無所知
[00:16:05.640 --> 00:16:08.640]  但他非常熱心地傳道
[00:16:08.640 --> 00:16:11.640]  但他沒有全部的知識
[00:16:11.640 --> 00:16:14.600]  撕洗約翰的事功是很重要
[00:16:14.600 --> 00:16:16.640]  神是透過撕洗約翰
[00:16:16.640 --> 00:16:19.600]  來準備耶穌基督的工作
[00:16:19.600 --> 00:16:22.040]  撕洗約翰的洗
[00:16:22.040 --> 00:16:24.200]  是悔改的洗禮
[00:16:24.200 --> 00:16:26.000]  洗禮的人就是向前望
[00:16:26.000 --> 00:16:28.680]  耶穌基督將會為他們所做
[00:16:28.680 --> 00:16:33.240]  這是跟舊約的人信主一模一樣
[00:16:33.240 --> 00:16:35.040]  我相信也是原因
[00:16:35.040 --> 00:16:38.960]  為何耶穌基督在馬太福音十一章十三節
[00:16:38.960 --> 00:16:41.720]  和路加福音十六章十六節
[00:16:41.720 --> 00:16:45.760]  說律法和先知去到甚麼時候?
[00:16:45.760 --> 00:16:47.680]  撕洗約翰
[00:16:47.680 --> 00:16:49.640]  所以這批人無論是撕洗約翰
[00:16:49.640 --> 00:16:51.480]  撕洗的人或是舊約的人
[00:16:51.480 --> 00:16:55.840]  都是向前望耶穌基督為我們所做
[00:16:55.840 --> 00:17:00.040]  撕洗約翰還宣佈了一件很重要的事
[00:17:00.040 --> 00:17:01.320]  就是甚麼?
[00:17:01.320 --> 00:17:04.880]  聖靈的洗
[00:17:04.880 --> 00:17:07.480]  在馬太福音的三章十一節
[00:17:07.480 --> 00:17:10.840]  和馬可福音的一章八節
[00:17:10.840 --> 00:17:13.080]  甚麼叫做聖靈的洗?
[00:17:13.080 --> 00:17:16.200]  在《使徒行傳》第二章
[00:17:16.200 --> 00:17:20.040]  當教會成立第一批猶太人信主
[00:17:20.040 --> 00:17:23.320]  我們見到有聖靈的降臨
[00:17:23.320 --> 00:17:25.480]  相信的人接受聖靈
[00:17:25.480 --> 00:17:27.200]  這就是聖靈洗
[00:17:27.200 --> 00:17:28.720]  不是水洗
[00:17:28.720 --> 00:17:30.800]  水洗是外表
[00:17:30.800 --> 00:17:33.840]  靈洗是內在
[00:17:33.840 --> 00:17:37.200]  靈洗是代表一個人真正信主
[00:17:37.200 --> 00:17:41.120]  水洗未必是一個人真正信主
[00:17:41.120 --> 00:17:44.960]  這就是不同的地方
[00:17:44.960 --> 00:17:49.920]  所以阿波羅雖然知道有靈洗的應許
[00:17:49.920 --> 00:17:52.920]  但他不知道原來已經是實現了
[00:17:52.920 --> 00:17:58.480]  聖靈已經降臨在很多人的身上
[00:17:58.480 --> 00:18:03.800]  當阿波羅說的訊息不太完備
[00:18:03.800 --> 00:18:05.520]  有一對夫婦
[00:18:05.520 --> 00:18:08.080]  阿居拉和白姬拉
[00:18:08.080 --> 00:18:10.480]  他們就指證阿波羅
[00:18:10.480 --> 00:18:12.720]  他們不是當面指證
[00:18:12.720 --> 00:18:15.920]  他請阿波羅回去食安息日晚飯
[00:18:15.920 --> 00:18:18.000]  然後就跟阿波羅說
[00:18:18.000 --> 00:18:19.800]  他所不知道的事
[00:18:19.800 --> 00:18:22.040]  就是耶穌基督已經死而復活
[00:18:22.040 --> 00:18:24.080]  聖靈已經降臨
[00:18:24.080 --> 00:18:28.640]  他們令阿波羅更加明白聖經的預言
[00:18:28.640 --> 00:18:31.280]  更加認識耶穌基督
[00:18:31.280 --> 00:18:34.200]  於是阿波羅在下一個安息日
[00:18:34.200 --> 00:18:36.360]  就回去會堂
[00:18:36.360 --> 00:18:38.000]  將其餘的故事
[00:18:38.000 --> 00:18:42.200]  告訴會堂內的猶太人
[00:18:42.200 --> 00:18:46.400]  其實阿波羅的侍功是非常之成功
[00:18:46.400 --> 00:18:48.200]  那些伊弗所的信徒
[00:18:48.200 --> 00:18:51.760]  都推薦阿波羅去阿蓋亞的教會
[00:18:51.760 --> 00:18:54.760]  在那裡他幫助了很多信徒
[00:18:54.760 --> 00:18:56.680]  增強他們的信心
[00:18:56.680 --> 00:18:58.240]  而且他也去到
[00:18:58.240 --> 00:19:01.800]  跟很多不信的猶太人傳福音
[00:19:01.800 --> 00:19:04.320]  用聖經證明給他們看
[00:19:04.320 --> 00:19:07.360]  耶穌基督就是彌賽亞
