
[00:00:00.000 --> 00:00:07.080]  各位弟兄姊妹,我好開心可以來到這裡。
[00:08:42.760 --> 00:08:49.760]  然後鞠躬致意,要尊重。
[00:08:49.760 --> 00:08:55.760]  就是尊重所有的孩子。
[00:08:55.760 --> 00:09:02.760]  有人就問這個老師為什麼要這樣做呢?
[00:09:02.760 --> 00:09:11.760]  他的答案不單單很有幫助,也很有說服力。
[00:09:11.760 --> 00:09:17.760]  他說不知道這班孩子將來會變成怎樣的人。
[00:09:17.760 --> 00:09:26.760]  而當中其中一個是馬丁路德。
[00:09:26.760 --> 00:09:38.760]  他之後成為了一個很出名的大學教授,也是一個被尊敬的教會領袖。
[00:09:38.760 --> 00:09:46.760]  我們從來都不可以只看待我們的孩子是現在這個狀況。
[00:09:46.760 --> 00:09:56.760]  要看他們預期之後幾年究竟會變成怎樣的呢?
[00:09:56.760 --> 00:10:02.760]  讓我再講另一個故事,是講關於一個領袖叫菲利普·麥蘭頓。
[00:10:02.760 --> 00:10:08.760]  他和六歲的小朋友講話。
[00:10:08.760 --> 00:10:14.760]  他和這班小朋友講話是會用很禮貌去問案的。
[00:10:14.760 --> 00:10:19.760]  他和我們講教授們。
[00:10:19.760 --> 00:10:22.760]  醫生們。
[00:10:22.760 --> 00:10:25.760]  律師們。
[00:10:25.760 --> 00:10:28.760]  老師們。
[00:10:28.760 --> 00:10:31.760]  作家們。
[00:10:31.760 --> 00:10:34.760]  農夫們。
[00:10:34.760 --> 00:10:37.760]  藝術家們。
[00:10:37.760 --> 00:10:40.760]  家庭主婦。
[00:10:40.760 --> 00:10:43.760]  還有畫家們。
[00:10:43.760 --> 00:10:46.760]  父母,畫家。
[00:10:46.760 --> 00:10:56.760]  他和他們講話是好像很有成就的大人一樣的態度。
[00:10:56.760 --> 00:11:04.760]  因為他沒有輕看他們,他看他們很貴重。
[00:11:04.760 --> 00:11:15.760]  他很愛這班孩子,因為他知道他們是尊貴有上帝的形象。
[00:11:15.760 --> 00:11:24.760]  而這個老師更加將價值觀好好地教導這班孩子。
[00:11:24.760 --> 00:11:37.760]  在這樣做的時候,這班孩子就不會失去志氣,失去希望,或者失去方向。
[00:11:37.760 --> 00:11:45.760]  當我七歲的時候,我很沒有安全感。
[00:11:45.760 --> 00:11:51.760]  我完全是沒有自信,很沒有信心。
[00:11:51.760 --> 00:11:55.760]  我是有很多的掙扎在裡面。
[00:11:55.760 --> 00:12:00.760]  每一晚我都不能夠去進睡。
[00:12:00.760 --> 00:12:06.760]  因為我的父親在我早年已經過世了。
[00:12:06.760 --> 00:12:09.760]  我是很害怕。
[00:12:09.760 --> 00:12:19.760]  每一晚我都要抱著我母親的腳去進睡。
[00:12:19.760 --> 00:12:29.760]  在教會裡面的執事,其後也成為了我的屬靈的導師。
[00:12:29.760 --> 00:12:38.760]  他真的將我變成一個義子。
[00:12:38.760 --> 00:12:44.760]  他花很多的時間去陪伴我,去鼓勵我。
[00:12:44.760 --> 00:12:54.760]  他跟我說:你有一天會在公眾場合跟幾千人去說話。
[00:12:54.760 --> 00:13:05.760]  他真的看得到我以後,很多年之後會變成這樣的樣子。
[00:13:05.760 --> 00:13:14.760]  而我在這幾年裡面真的跟很多很多的人去說話。
[00:13:14.760 --> 00:13:30.760]  我當時很害怕,很沒有自信,甚至有自殺傾向,
[00:13:30.760 --> 00:13:35.760]  都依然可以成為這一刻的目者去講這個福音,講這個信息。
[00:13:35.760 --> 00:13:44.760]  我很感謝這個執事成為我的屬靈父親。
[00:13:44.760 --> 00:13:47.760]  今時今日不同了。
[00:13:47.760 --> 00:13:57.760]  你不能說我沒有進步。
[00:13:57.760 --> 00:14:09.760]  我沒有任何的成就。
[00:14:09.760 --> 00:14:12.760]  可能我真的沒有覺得有很多的成就,
[00:14:12.760 --> 00:14:16.760]  但是因為透過那個屬靈的父親鼓勵我之後,
[00:14:16.760 --> 00:14:23.760]  我現在可以成為現在的我。
[00:14:23.760 --> 00:14:26.760]  有很多的屬靈父親是很愛我們的。
[00:14:26.760 --> 00:14:32.760]  第二點,
[00:14:32.760 --> 00:14:40.760]  怎樣可以避免他們不再激怒我們的子女呢?
[00:14:40.760 --> 00:14:46.760]  就是不要輕視他們的感受。
[00:14:46.760 --> 00:14:54.760]  有時有些的父親真的非常理性,
[00:14:54.760 --> 00:15:05.760]  那個理性去到他們自己掙扎都不知道,沒有感覺的。
[00:15:05.760 --> 00:15:10.760]  我們作為成年人有時候真的會忘記了原來這班小朋友是有感受,
[00:15:10.760 --> 00:15:17.760]  也很快就可能會不理會他們。
[00:15:17.760 --> 00:15:29.760]  很多時候我們很容易去忘記其他東西,但就忽略了我們小朋友的感覺和傷痛。
[00:15:29.760 --> 00:15:41.760]  青少年或者一些成年的孩子經常都和我抱怨。
[00:15:41.760 --> 00:15:46.760]  我多麼希望我的父母能夠聽我說多一點這些疑問,
[00:15:46.760 --> 00:15:51.760]  因為他們可能是很重要的。
[00:15:51.760 --> 00:15:58.760]  是的,可能他們真的很重要。
[00:15:58.760 --> 00:16:06.760]  有時候我覺得我很被壓垮,很有挫敗感。
[00:16:06.760 --> 00:16:12.760]  因為我的父親經常都將這些質問變成誤會,覺得我在挑戰他的權威。
[00:16:12.760 --> 00:16:27.760]  其實一點都不是,我只是希望我們的話題可以再深入一點,所以我才去問我的父親。
[00:16:27.760 --> 00:16:34.760]  希望可以多一點,講多一點,談多一點。
[00:16:34.760 --> 00:16:39.760]  就算是意見不同的時候,都可能可以講多一點,談多一點。
[00:16:39.760 --> 00:16:49.760]  我不是要去挑戰男士或者爸爸父親的權威或者尊嚴。
[00:16:49.760 --> 00:16:51.760]  是的,最厲害的就是他了,今天。
[00:16:51.760 --> 00:17:06.760]  我只是希望他能夠聽我說多一點,我們可以一起學習,一起成長。
[00:17:06.760 --> 00:17:13.760]  是的,父親,我們可以在孩子身上學到一些東西。
[00:17:13.760 --> 00:17:25.760]  就算只是一個心對心的交談,真是心連心的交談。
[00:17:25.760 --> 00:17:35.760]  一定要有一個更加深的連結在父親和孩子之間。
[00:17:35.760 --> 00:17:47.760]  對方都要知道對方的感受是怎樣。
[00:17:47.760 --> 00:17:54.760]  父親和孩子之間的關係要更加有聯繫。
[00:17:54.760 --> 00:18:00.760]  父親和孩子之間的連結要變得更深。
[00:18:00.760 --> 00:18:07.760]  父親和孩子之間的聯繫要變得更加深。
[00:18:07.760 --> 00:18:12.760]  父親和孩子之間的聯繫要變得更加深。
[00:18:12.760 --> 00:18:16.760]  否則就會變成很多束縛。
[00:18:16.760 --> 00:18:19.760]  很多束縛到一個地步你不能夠分享。
[00:18:19.760 --> 00:18:23.760]  那種束縛是你無法跟對方分享的。
[00:18:23.760 --> 00:18:32.760]  如果沒有這個連結,就更加會有束縛。
[00:18:32.760 --> 00:18:43.760]  當有束縛的時候,就不只是束縛,是會有轟炸,好像感覺被壓碎了。
[00:18:43.760 --> 00:18:53.760]  有束縛,有被壓碎和被轟炸。
[00:18:53.760 --> 00:19:10.760]  作為父親的我,我的兒子在小時候成長的時候,我就試著不去忽視他任何的感受。
[00:19:10.760 --> 00:19:16.760]  因為我作為一個教授,我可以很理性。
[00:19:16.760 --> 00:19:24.760]  有時候真的完全沒有情感的表達。
[00:19:24.760 --> 00:19:31.760]  理性和感性是要在一起的。
[00:19:31.760 --> 00:19:38.760]  情傷和智商都要在一起的。
[00:19:38.760 --> 00:19:44.760]  兩種都是要合在一起的。
[00:19:44.760 --> 00:19:52.760]  總之那種情感和智商一定要全部在一起的。
[00:19:52.760 --> 00:19:56.760]  有時候我們真的聽不夠。
[00:19:56.760 --> 00:20:07.760]  我們沒辦法聽得更多,所以我們也不明白對方。
[00:20:07.760 --> 00:20:14.760]  所以有時候我們真的沒辦法有心連心的那種交談。
[00:20:14.760 --> 00:20:33.760]  我作為父親在成長中幫助我的兒子,真的由一個不理性的抒發,變成一個合理的宣洩。
[00:20:33.760 --> 00:20:37.760]  又再講一個故事給大家聽。
[00:20:37.760 --> 00:20:47.760]  當我的兒子是八歲的時候,他在我的後座裡突然大叫。
[00:20:47.760 --> 00:20:56.760]  又哭又大叫,我就問他,什麼事呢?
[00:20:56.760 --> 00:21:00.760]  他說,有人偷了我的紅筆。
[00:21:00.760 --> 00:21:05.760]  紅筆?你沒有紅筆。
[00:21:05.760 --> 00:21:12.760]  他說,有啊,我在學校的班房的地上撿到的。
[00:21:12.760 --> 00:21:20.760]  就是那支紅筆,我在地上撿到的那支紅筆不見了。
[00:21:20.760 --> 00:21:25.760]  所以他就哭啊哭啊哭,又大叫。
[00:21:25.760 --> 00:21:35.760]  作為父親,我知道這是一個不合理的哭。
[00:21:35.760 --> 00:21:43.760]  對於一個很理性的人來說,我快要罵他一頓了。
[00:21:43.760 --> 00:21:47.760]  他說,為什麼要哭呢?
[00:21:47.760 --> 00:21:50.760]  又不是你的。
[00:21:50.760 --> 00:21:52.760]  又不是你的。
[00:21:52.760 --> 00:21:56.760]  你哭什麼呢?
[00:21:56.760 --> 00:22:01.760]  又不是你的,為什麼要哭呢?
[00:22:01.760 --> 00:22:03.760]  哭什麼呢?
[00:22:03.760 --> 00:22:07.760]  但是那一刻,我控制住自己。
[00:22:07.760 --> 00:22:17.760]  我知道縱使那個原因可能是錯的,
[00:22:17.760 --> 00:22:27.760]  我也嘗試去理解我的兒子為什麼有這個傷痛和失望。
[00:22:27.760 --> 00:22:36.760]  我的兒子當時不夠成熟去知道究竟什麼是合理和不合理的淚水。
[00:22:36.760 --> 00:22:43.760]  究竟為什麼他不應該哭,因為那些東西根本不屬於他。
[00:22:43.760 --> 00:22:55.760]  他就要教他怎樣才有合理抒發的淚水。
[00:22:55.760 --> 00:23:12.760]  我就慢慢嘗試引導他由不合理的淚水變成合理抒發的情緒。
[00:23:12.760 --> 00:23:14.760]  我就和我兒子說,Hansel,這個是他的名字。
[00:23:14.760 --> 00:23:24.760]  我就說,我會幫你多買兩支紅筆。
[00:23:24.760 --> 00:23:31.760]  這兩支紅筆是比你在地上撿到被人偷走的更加漂亮。
[00:23:31.760 --> 00:23:38.760]  他就很高興了。
[00:23:38.760 --> 00:23:48.760]  他很高興第二天拿了一支紅色的紅筆上學。
[00:23:48.760 --> 00:23:59.760]  他就告訴所有的同學,很高興地告訴大家,他有一支新的紅色的紅筆是爸爸買給他的。
[00:23:59.760 --> 00:24:08.760]  但很不幸,那支紅筆也被人偷走。
[00:24:08.760 --> 00:24:15.760]  這次他哭得更淒涼,更加慘,更加控制不了自己。
[00:24:15.760 --> 00:24:17.760]  但你知道我怎樣做嗎?
[00:24:17.760 --> 00:24:31.760]  由得他哭,繼續哭。因為這次是你自己的紅筆被人偷走,所以讓他哭。
[00:24:31.760 --> 00:24:36.760]  就繼續讓他哭。
[00:24:36.760 --> 00:24:43.760]  當他沒有再哭之後,我就去解釋給他聽。
[00:24:43.760 --> 00:24:50.760]  那你有沒有發現第一次和第二次哭的分別呢?
[00:24:50.760 --> 00:24:58.760]  第一次是一個不合理淚水的那種抒發。
[00:24:58.760 --> 00:25:08.760]  但作為父親的我,我依然確認他當時有那種失望和不開心。
[00:25:08.760 --> 00:25:17.760]  但我嘗試引導他不再有一個不合理,而慢慢變成一個合理的情況。
[00:25:17.760 --> 00:25:25.760]  他就很開心地解釋給他聽這兩者的分別。
[00:25:25.760 --> 00:25:35.760]  幾年之後,我見到我兒子有所改變。
[00:25:35.760 --> 00:25:45.760]  他就開始有合適的淚水抒發,無論他是很傷心還是很憤怒的時候。
[00:25:45.760 --> 00:25:55.760]  父親,你們一定要好好有耐心地對待你的孩子。
[00:25:55.760 --> 00:26:00.760]  一定要慢慢引導他們出來,由不合理變成合理。
[00:26:00.760 --> 00:26:08.760]  父親,容許我去講這句話。
[00:26:08.760 --> 00:26:18.760]  在我們的積分裏面,我們必須要有情緒表達的榜樣。
[00:26:18.760 --> 00:26:25.760]  父親可能有很多很多的壓力在裏面,
[00:26:25.760 --> 00:26:30.760]  但我們一定要學習怎樣去控制這些情緒。
[00:26:30.760 --> 00:26:41.760]  我們究竟要怎樣去應付自己的情緒呢?
[00:26:41.760 --> 00:26:55.760]  我問他們,為甚麼他們不回家吃聖誕晚餐呢?
[00:26:55.760 --> 00:27:03.760]  他們說,因為他們有很多的專注在學校。
[00:27:03.760 --> 00:27:11.760]  有一個老虎在家裏。
[00:27:11.760 --> 00:27:13.760]  他說,誰是老虎?
[00:27:13.760 --> 00:27:19.760]  他說,母親,好像老虎一樣。
[00:27:19.760 --> 00:27:30.760]  他說,但是老虎之外,還有就是獅子。
[00:27:30.760 --> 00:27:38.760]  家裏有母老虎,也有獅子。
[00:27:38.760 --> 00:27:41.760]  我說,你這是甚麼意思?
[00:27:41.760 --> 00:27:51.760]  他說,因為我父親在家裏經常有不合理的怒氣。
[00:27:51.760 --> 00:28:07.760]  所以父親,你們在家裏,你們在你的積分裏面,
[00:28:07.760 --> 00:28:12.760]  一定要有表達情感上的榜樣。
[00:28:12.760 --> 00:28:26.760]  如果你容讓你自己這些無理的怒氣,
[00:28:26.760 --> 00:28:28.760]  或者是一些不開心的情緒,
[00:28:28.760 --> 00:28:30.760]  真的完全發洩出來的時候,
[00:28:30.760 --> 00:28:33.760]  你可能會知道你的家裏會變成怎樣。
[00:28:33.760 --> 00:28:43.760]  其他人可能會失去志氣,失去了不同的盼望。
[00:28:43.760 --> 00:28:53.760]  第三點就是我們要花時間和我們的孩子一起。
[00:28:53.760 --> 00:29:04.760]  我們不想錯過任何在他們成長的機會裏面的任何一個時刻。
[00:29:04.760 --> 00:29:13.760]  小朋友最需要的其實就是我們的陪伴和時間。
[00:29:13.760 --> 00:29:17.760]  我們永遠都給不夠這些時間他們。
[00:29:17.760 --> 00:29:22.760]  無論是質量還是數量。
[00:29:22.760 --> 00:29:31.760]  但是只有我們花更多的時間,
[00:29:31.760 --> 00:29:34.760]  那個關係才有質素,才能夠提升。
[00:29:34.760 --> 00:29:39.760]  如果沒有數量,就會沒有質量。
[00:29:39.760 --> 00:29:46.760]  很多小朋友在成長的時候,都會有他們的掙扎。
[00:29:46.760 --> 00:29:55.760]  他們一直在成長的過程中,去嘗試了解究竟中間在發生什麼事。
[00:29:55.760 --> 00:29:57.760]  他們問這個問題,
[00:29:57.760 --> 00:30:08.760]  當我們在學習上,在教育上,真的沒有辦法去符合的時候,究竟我們還有沒有盼望呢?
[00:30:08.760 --> 00:30:21.760]  當我沒有辦法去符合父母的期望的時候,究竟我們還有沒有盼望呢?
[00:30:21.760 --> 00:30:35.760]  如果同輩和靈人給我們壓力的時候,我們有沒有辦法去面對或超越他們呢?
[00:30:35.760 --> 00:30:43.760]  孩子只需要我們一直在那裡陪伴。
[00:30:43.760 --> 00:30:48.760]  要一起黏著。
[00:30:48.760 --> 00:30:50.760]  一起哭。
[00:30:50.760 --> 00:30:52.760]  一起笑。
[00:30:52.760 --> 00:30:56.760]  一起去打枕頭戰。
[00:30:56.760 --> 00:30:59.760]  可能是說一些無聊的笑話。
[00:30:59.760 --> 00:31:11.760]  有時候那些無聊的笑話才會和我們一起分享。
[00:31:11.760 --> 00:31:24.760]  每日瑣碎平凡的事,能夠分享的時候,才能夠彼此了解對方。
[00:31:24.760 --> 00:31:35.760]  而這些共享一起分享的回憶,才能夠成為喜樂和鼓勵的傳言。
[00:31:35.760 --> 00:31:49.760]  有一個很聰明的大學生,在所有的科目他都很聰明,但是就只有一科不合格,就是物理科。
[00:31:49.760 --> 00:32:01.760]  她是一個很大膽的女孩,變成一個很消沉的女孩。
[00:32:01.760 --> 00:32:06.760]  她說我不知道怎樣面對。
[00:32:06.760 --> 00:32:14.760]  她說在那個時刻,她父親打電話給她。
[00:32:14.760 --> 00:32:22.760]  她爸爸由多倫多開六個小時的車去到麥嬌大學找她。
[00:32:22.760 --> 00:32:25.760]  當她見到他時,她就瘋了。
[00:32:25.760 --> 00:32:29.760]  真的跑過去。
[00:32:29.760 --> 00:32:33.760]  在她的肩膀上,她就哭了。
[00:32:33.760 --> 00:32:38.760]  她說我的父親一句話都沒有說。
[00:32:38.760 --> 00:32:48.760]  爸爸只是好好的抱著她一起哭。
[00:32:48.760 --> 00:32:52.760]  他沒有改變我任何東西。
[00:32:52.760 --> 00:32:57.760]  沒有有任何的怒氣或者責罵我,因為我不合格。
[00:32:57.760 --> 00:33:09.760]  她說爸爸的出現,當刻陪伴我一起,就是最大的醫治。
[00:33:09.760 --> 00:33:21.760]  她說那些回憶成為我可以面對生活壓力的一個很好的動力。
[00:33:21.760 --> 00:33:30.760]  現在她已經完成了她的學位,也成為一個藥劑師。
[00:33:30.760 --> 00:33:37.760]  現在她有五個小朋友要照顧。
[00:33:37.760 --> 00:33:42.760]  超級有效率,很會生,生三五個。
[00:33:42.760 --> 00:33:45.760]  很會生,一生生五個。
[00:33:45.760 --> 00:33:51.760]  (英文)
[00:33:51.760 --> 00:33:54.760]  閻牧師說希望大家可以生多一點。
[00:33:54.760 --> 00:33:58.760]  (英文)
[00:33:58.760 --> 00:34:00.760]  我的母親有十個。
[00:34:00.760 --> 00:34:04.760]  (英文)
[00:34:04.760 --> 00:34:09.760]  我母親真的照顧了所有十個,每一個都被照顧。
[00:34:09.760 --> 00:34:12.760]  (英文)
[00:34:12.760 --> 00:34:17.760]  當我是七歲的時候,我的父親已經離世,但有十個。
[00:34:17.760 --> 00:34:22.760]  (英文)
[00:34:22.760 --> 00:34:27.760]  但我的母親除了母親的職責之外,她還要擔當父親的職責。
[00:34:27.760 --> 00:34:33.760]  (英文)
[00:34:33.760 --> 00:34:37.760]  可能有些在座的弟兄姊妹朋友,你的父親未必在這裡。
[00:34:37.760 --> 00:34:40.760]  (英文)
[00:34:40.760 --> 00:34:43.760]  可能母親真的要做完所有的職責。
[00:34:43.760 --> 00:34:48.760]  (英文)
[00:34:48.760 --> 00:34:52.760]  我們真的需要明白背後的故事,背後他們的苦衷。
[00:34:52.760 --> 00:34:54.760]  (英文)
[00:34:54.760 --> 00:34:56.760]  另外一個大學生又有故事了。
[00:34:56.760 --> 00:34:58.760]  (英文)
[00:34:58.760 --> 00:35:00.760]  他說我的女朋友離開了我。
[00:35:00.760 --> 00:35:03.760]  (英文)
[00:35:03.760 --> 00:35:06.760]  他說她和其他同學去拍拖。
[00:35:06.760 --> 00:35:08.760]  (英文)
[00:35:08.760 --> 00:35:10.760]  就把我氣死了。
[00:35:10.760 --> 00:35:12.760]  (英文)
[00:35:12.760 --> 00:35:14.760]  令我很憤怒。
[00:35:14.760 --> 00:35:16.760]  (英文)
[00:35:16.760 --> 00:35:19.760]  總之我們很憤怒,很傷心。
[00:35:19.760 --> 00:35:21.760]  (英文)
[00:35:21.760 --> 00:35:23.760]  他說我不想再在這個世界上活。
[00:35:23.760 --> 00:35:25.760]  (英文)
[00:35:25.760 --> 00:35:27.760]  有沒有生活的意義呢?
[00:35:27.760 --> 00:35:31.760]  (英文)
[00:35:31.760 --> 00:35:34.760]  他現在的掙扎就是究竟應該怎樣去面對這件事呢?
[00:35:34.760 --> 00:35:36.760]  (英文)
[00:35:36.760 --> 00:35:38.760]  怎樣去解釋呢?
[00:35:38.760 --> 00:35:42.760]  (英文)
[00:35:42.760 --> 00:35:47.760]  父親就應該在這個時候,進來這個位置去幫忙去解釋。
[00:35:47.760 --> 00:35:51.760]  (英文)
[00:35:51.760 --> 00:35:53.760]  小朋友其實不是壞的。
[00:35:53.760 --> 00:35:55.760]  (英文)
[00:35:55.760 --> 00:35:57.760]  他們只是在掙扎。
[00:35:57.760 --> 00:36:01.760]  (英文)
[00:36:01.760 --> 00:36:04.760]  就算好像父母一樣,其實他們不是很差的。
[00:36:04.760 --> 00:36:06.760]  (英文)
[00:36:06.760 --> 00:36:09.760]  他們依然是好像小朋友一樣,都是掙扎。
[00:36:09.760 --> 00:36:12.760]  (英文)
[00:36:12.760 --> 00:36:14.760]  我掙扎去成為一個父親。
[00:36:14.760 --> 00:36:17.760]  (英文)
[00:36:17.760 --> 00:36:20.760]  我有ADHD專注力的影響。
[00:36:20.760 --> 00:36:23.760]  (英文)
[00:36:23.760 --> 00:36:26.760]  我的兒子也有ADHD,有其他的問題。
[00:36:26.760 --> 00:36:27.760]  (英文)
[00:36:27.760 --> 00:36:29.760]  那你可以怎樣呢?
[00:36:29.760 --> 00:36:33.760]  (英文)
[00:36:33.760 --> 00:36:36.760]  那你就要花很多時間,繼續花時間去花時間。
[00:36:36.760 --> 00:36:41.760]  (英文)
[00:36:41.760 --> 00:36:43.760]  那個,那個那麼多前書。
[00:36:43.760 --> 00:36:44.760]  (英文)
[00:36:44.760 --> 00:36:45.760]  十三章。
[00:36:45.760 --> 00:36:48.760]  (英文)
[00:36:48.760 --> 00:36:51.760]  要繼續去閱讀,去讀給自己聽。
[00:36:51.760 --> 00:36:53.760]  (英文)
[00:36:53.760 --> 00:36:54.760]  去花時間。
[00:36:54.760 --> 00:36:59.760]  (英文)
[00:36:59.760 --> 00:37:03.760]  父親是很重要的職責,就是要陪伴著你的孩子一起。
[00:37:03.760 --> 00:37:08.760]  (英文)
[00:37:08.760 --> 00:37:13.760]  那些繼續有成長的,有年紀開始慢慢增長的。
[00:37:13.760 --> 00:37:18.760]  (英文)
[00:37:18.760 --> 00:37:21.760]  我們也都要好好地去看著這一班的。
[00:37:21.760 --> 00:37:26.760]  (英文)
[00:37:26.760 --> 00:37:31.760]  如果你的父親是在其他的國家,不是加拿大的,打電話給他們。
[00:37:31.760 --> 00:37:36.760]  (英文)
[00:37:36.760 --> 00:37:39.760]  或者飛過去,跟他們好好地相處。
[00:37:39.760 --> 00:37:43.760]  (英文)
[00:37:43.760 --> 00:37:46.760]  時間都跑到哪裡去了?
[00:37:46.760 --> 00:37:48.760]  (英文)
[00:37:48.760 --> 00:37:53.760]  (英文)
[00:37:53.760 --> 00:37:57.760]  眨一下眼,我的兒子現在已經28歲了。
[00:37:57.760 --> 00:38:00.760]  (英文)
[00:38:00.760 --> 00:38:02.760]  時間繼續在推緊我們。
[00:38:02.760 --> 00:38:06.760]  (英文)
[00:38:06.760 --> 00:38:10.760]  作為一個屬靈的父親,很多人會來找我去幫忙。
[00:38:10.760 --> 00:38:14.760]  (英文)
[00:38:14.760 --> 00:38:17.760]  是一個很好的職位,去幫助其他人。
[00:38:17.760 --> 00:38:19.760]  (英文)
[00:38:19.760 --> 00:38:24.760]  他們真的,他們所有的那些,都是call,去挖我們。
[00:38:24.760 --> 00:38:26.760]  (英文)
[00:38:26.760 --> 00:38:28.760]  屬靈的爸爸,屬靈的父親。
[00:38:28.760 --> 00:38:31.760]  (英文)
[00:38:31.760 --> 00:38:34.760]  一開始是一個覺得,好一個,真是害怕的呼召。
[00:38:34.760 --> 00:38:38.760]  (英文)
[00:38:38.760 --> 00:38:40.760]  可能你真的會激怒他們的。
