
[00:00:00.000 --> 00:00:08.000]  弟兄姊妹,祖內平安。今天我們一同來到神的面前,來學習祂的話語。
[00:03:03.000 --> 00:03:29.000]  但是我們在第七章的末聊,感謝主是給我們的一個得勝的話,在第七章的末聊就說了,靠著我們的主耶穌基督,就能脫離了。靠我們自己,不能脫離這個罪和死的律,但是靠著我們的主耶穌基督,我們就能夠脫離了。
[00:03:29.000 --> 00:03:49.000]  我們在從第一節到第四節,這個可以看到,在基督耶穌裡的就不定罪了,在基督耶穌裡就不定罪了,因為在第一節就很清楚的說,如今那些在基督耶穌裡的就不定罪了。
[00:03:49.000 --> 00:04:13.000]  弟兄姊妹,我們感謝神,當我們信了主,我們來到基督耶穌裡,我們就不被定罪了。使徒就提醒我們,我們的救人啊,已經被定死了,在神的眼中呢,看我們已經是受了審判了,所以就如今不定罪了。
[00:04:13.000 --> 00:04:23.000]  這是一個很好的消息,本來我們是被定罪的,但是當我們來到主的裡面,我們就不定罪了。
[00:04:23.000 --> 00:04:43.000]  因為第二節就說到,因為赤生命聖靈的律,在基督耶穌裡釋放了我,使我脫離罪和死的律了。神的律法可以定肉體裡頭的罪,但是呢,它不能釋放這個罪。
[00:04:43.000 --> 00:05:01.000]  現在神呢,就赤下聖靈,在基督耶穌裡面赤生命聖靈的律,這個律呢,能夠釋放人。這就是我們,能夠救我們脫離罪和死的律。
[00:05:01.000 --> 00:05:23.000]  親主耶穌的人,這個福啊,這個福分是加倍的。一個是加略三的福,就是主在加略三定死之下,為我們擔當我們的罪,這是一個福,是加略三的福。
[00:05:23.000 --> 00:05:48.000]  還有一個福呢,就是五旬節的福,當主耶穌福婆升天以後,在五旬節那一天,蒙徒聚集在一起,聖靈就從天降下來,這個是一個很重要的事情,使我們可以脫離這個罪和死的律。
[00:05:48.000 --> 00:06:06.000]  所以在,親耶穌的這些人呢,不但在這道十字架上,主耶穌為我們定死,替我們贖罪這個福,而且在五旬節的時候,還給我們的福,是給我們有聖靈的福。
[00:06:06.000 --> 00:06:20.000]  在加略三基督的血流出來了,叫我們能夠脫離罪和死的律。到了五旬節呢,聖靈來到聖徒的裡面了。
[00:06:20.000 --> 00:06:40.000]  聖靈,生命聖靈的律呢,使我們不善不悖定罪,而且還受到自由,這是雙倍的福。有這個加略三的十字架的福,也有五旬節聖靈澆灌的福。
[00:06:40.000 --> 00:06:52.000]  所以我們感謝神,神給我們這個福啊,是很豐富的。所以這樣的話呢,我們的生命呢,就能夠長大。
[00:06:52.000 --> 00:07:17.000]  所以有人就提出來,那我們看到這個地球上這些很美麗的花,它怎麼還能往上長呢?它跟這個地心氣力有關係嗎?這個就是,地的,花的生命的律,要大過地心的氣力。
[00:07:17.000 --> 00:07:45.000]  所以這個花,雖然是在長在地上,但是它不往下長,它是往上長。這樣,我們的生命律就已經得了釋放了,以後呢,我們只要站得這穩就好了,我們的生命呢,就會逐步的逐步的,一件一件的,一天一天的,就往上長大。
[00:07:45.000 --> 00:07:54.000]  所以在第三節就說到,律法基因肉體軟弱,有所不能行的。
[00:07:54.000 --> 00:08:17.000]  肉體,我們這個律法呢,還是有一些限制,為什麼?因為這個肉體,我們的肉體軟弱,有一些不能行的。那麼,所以神呢,就差遣自己的兒子,成為肉身的形狀,做了贖罪帝。
[00:08:17.000 --> 00:08:33.000]  律法,怎麼有一些做不到呢?是因為人的肉體軟弱的緣故。所以神呢,就差遣祂的兒子,為蟲女所生,成為罪身的形狀。
[00:08:33.000 --> 00:08:51.000]  這裡我們要注意,不是成為肉身,不是說神的兒子成為罪身了,成為罪身了,不是,因為神給他預備的身體啊,是沒有罪的。
[00:08:51.000 --> 00:09:00.000]  那麼成為肉身的形狀,它只是形狀的基督呢,就把自己呢,獻上做贖罪帝。
[00:09:00.000 --> 00:09:16.000]  當我們不能夠隨從肉體,我們信主以後,我們只能夠隨從聖靈的時候呢,這個律法的意義呢,就成就在我們身上了。
[00:09:16.000 --> 00:09:33.000]  這個是一個神給我們的恩典,我們當我們不聽從肉體的話,我們就聽從聖靈的話呢,這個律法的意義呢,就成就在我們的身上了。
[00:09:33.000 --> 00:09:46.000]  所以這個第一節到第四節呢,就說到,在基督耶穌裡的就不定罪了,這個是神給我們的一個很大的恩典。
[00:09:46.000 --> 00:09:58.000]  那麼我們才從下面要看到的呢,就是信徒的地位,我們信了主以後,我們信主,這信徒的地位怎麼樣呢?
[00:09:58.000 --> 00:10:16.000]  我們要,這一段呢,是用到五節到十三節,最大段的聖經,那我們就讀五節到六節給弟兄姊妹聽,第八章的第五節到第六節。
[00:10:16.000 --> 00:10:33.000]  因為誰從肉體的人,體貼肉體的是,誰從聖靈的人,體貼聖靈的是,體貼肉體的就是死,體貼聖靈的乃是生命平安。
[00:10:33.000 --> 00:10:45.000]  弟兄姊妹,這兩節聖經很寶貴的,如果你有時間,今天聽完這個分享以後,你還可以多讀幾遍,能夠把它背下來。
[00:10:45.000 --> 00:10:57.000]  這裡說,誰從肉體的人啊,你是能夠體貼肉體的事情,但是我們是誰從聖靈的人啊,我們就體貼聖靈的事情。
[00:10:57.000 --> 00:11:15.000]  體貼肉體有什麼效果呢?就是死,就是你聽肉體的話,放鬆肉體,那你裡面的生命啊,就好像死掉一樣的,沒有力量,很容易被引誘,很容易犯錯誤。
[00:11:15.000 --> 00:11:30.000]  那麼但是呢,體貼聖靈的乃是生命平安,當你遇到事情,或者遇到一些事情,你要怎麼處理呢?你能體貼聖靈。
[00:11:30.000 --> 00:11:46.000]  聖靈說,你要與人和好,聖靈說,你要愛每一個你周圍的人,那你聽聖靈的話呢,那你就有生命,你裡面就有平安。
[00:11:46.000 --> 00:12:09.000]  所以在我們的地位,是說到我們性主以後呢,身體裡頭呢,仍然有罪和死的律,但是我們的靈已經活過來了,我們有了新生的樣子了,身體裡頭有罪和死的律,靈呢,已經被稱一了。
[00:12:09.000 --> 00:12:20.000]  那基督在我們的性主的人裡面呢,就做了我們的主,也做了我們的救主,這是非常奇妙。
[00:12:20.000 --> 00:12:32.000]  你新的主,主耶穌不但是你的主,主耶穌也是你的救主,那麼在這個死的身體裡頭呢,你就得到一個活的靈。
[00:12:32.000 --> 00:12:53.000]  所以地中之靈,你新的主以後,在主耶穌面前認罪悔改,你就重生的救了,你就有了新生的樣子了,你的身體裡頭呢,就有罪和死的律呢,但是呢,你的靈呢,已經被神稱一了。
[00:12:53.000 --> 00:13:15.000]  所以基督在這樣的性主的人裡面呢,就做了祂的主和救主,所以主耶穌在我們裡面,不但是我們的救主,而且祂也是我們的主,所以我們禱告的時候,可以呼喊說,主耶穌啊,主耶穌啊,因為祂成為我們的主。
[00:13:15.000 --> 00:13:24.000]  所以我們的身體是必死的,但是呢,我們裡面呢,得到一個活的靈,活的靈。
[00:13:24.000 --> 00:13:36.000]  這樣的話呢,性主的身體裡頭呢,雖然還有罪和死的律呢,但是呢,靈呢,已經得到重生了。
[00:13:36.000 --> 00:13:52.000]  所以你裡面的靈呢,是一個新的,是一個重生的靈,能夠聽得到主的話,能夠願意來順從主,跟隨主,走十字架道路的一個靈,那這個是一個很寶貴的。
[00:13:52.000 --> 00:14:06.000]  不但是我們有了主耶穌做我們的主,做我們的救主,而且呢,在我們這個死的身體裡頭,我們可以得到一個活的靈。
[00:14:06.000 --> 00:14:17.000]  所以性主呢,身體裡頭呢,是仍然還有罪和死的律,但是呢,靈呢,已經得到重生了。
[00:14:17.000 --> 00:14:33.000]  所以我們看到,在我們新的主以後呢,我們有兩方面的傾向,有的時候呢,我們是隨從肉體,有的時候呢,我們願意隨從聖靈。
[00:14:33.000 --> 00:14:47.000]  那我們說到,隨從肉體有什麼表現呢?我們在這裡,在這個信徒的地位裡頭提到,隨從肉體有七件事情。
[00:14:47.000 --> 00:14:59.000]  你看看你有沒有這七件事情,如果你沒有的話,那你就沒有隨從肉體,如果你有的話,那就是有一些地方呢,你是隨從肉體。
[00:14:59.000 --> 00:15:08.000]  這七件事情是什麼呢?第一件,隨從肉體的人啊,就體切肉體的事情。
[00:15:08.000 --> 00:15:17.000]  他為什麼體切肉體的事情呢?因為他隨從肉體,肉體講的,叫他做的,他就去做了。
[00:15:17.000 --> 00:15:23.000]  所以這樣呢,隨從肉體的人呢,就會體切肉體的事情。
[00:15:23.000 --> 00:15:40.000]  第二個表現呢,就是體切肉體的就是。當你重生特就以後,你的還體切肉體,還想這個肉體的享受,還不願意跟人和好,那就是體切肉體。
[00:15:40.000 --> 00:15:52.000]  那你的理念呢,就好像死的光景一樣。死的光景怎麼樣呢?就好像離開神的話,離開神的心意,你就遠了。
[00:15:52.000 --> 00:16:04.000]  但是呢,如果你體切聖靈呢,那你裡面有生命,有生命,你還有平安,這個兩個是可以比較的。
[00:16:04.000 --> 00:16:11.000]  第三種事情呢,就體切肉體呢,就是欲神為仇。
[00:16:11.000 --> 00:16:20.000]  肉體呢,做的事情呢,是違背神的旨意的。神不喜歡我們按照肉體去行事。
[00:16:20.000 --> 00:16:31.000]  所以你隨從肉體的人呢,就是跟神好像是仇敵。神叫你這樣做,你不去做,你去體切肉體。那這樣就是欲神為仇。
[00:16:31.000 --> 00:16:41.000]  那當我們轉向肉體的時候,我聽肉體的話,那這樣的話,你就變成神的仇敵了。
[00:16:41.000 --> 00:16:51.000]  那第四個表現呢,守肉體的人呢,不能得神的喜歡。這個是在第八節說到的。
[00:16:51.000 --> 00:17:01.000]  第八節就告訴我們,守肉體的人呢,不能得神的喜歡。
[00:17:01.000 --> 00:17:08.000]  你聽肉體的話,就不能夠朝神的喜歡。
[00:17:08.000 --> 00:17:18.000]  那我們的第五種表現呢,就是幸福的生活呢,行為呢,不是在肉體裡頭。
[00:17:18.000 --> 00:17:26.000]  肉體不是基督徒生活的範圍,我們是活在靈的裡頭,聖靈的裡頭。
[00:17:26.000 --> 00:17:40.000]  第六種表現呢,就是我們沒有欠肉體的債,我們是欠主的債。因為是主耶穌為我們死,為我們定世價,我們是欠祂的債。
[00:17:40.000 --> 00:17:51.000]  我們是要聽主的話,按照主的意思來做,所以我們不能去聽肉體的話,我們不欠肉體的債。
[00:17:51.000 --> 00:18:04.000]  所以我們幸福以後,我們是要為誰活呢?為我們這位主耶穌活,為這位為我們死,而且為我們復活的主。
[00:18:04.000 --> 00:18:10.000]  第七種表現呢,就是靠聖靈制止肉體的惡行。
[00:18:10.000 --> 00:18:21.000]  這個身體裡頭有很多壞的思想,壞的概念,我們靠誰來幫助我們呢?要聖靈。
[00:18:21.000 --> 00:18:33.000]  我們自己做不到,要聖靈來幫助我們。那這樣的話,我們就有平安了,我們就有能夠接果子,能夠榮耀神了。
[00:18:33.000 --> 00:18:48.000]  所以講到我們第五節到第六節到十三節,在種種方面呢,就看到我們信主以後,仍然有這個裡面有這個犯罪的傾向。
[00:18:48.000 --> 00:19:02.000]  犯罪以後,這個裡面好像就像死了一樣。這樣的情況呢,我們就需要認清楚我們的情況,我們裡面有罪和死的律。
[00:19:02.000 --> 00:19:12.000]  但是呢,我們裡面還有主耶穌,我們可以在這個死的身體裡頭呢,製作一個活的靈。
[00:19:12.000 --> 00:19:20.000]  雖然這個裡面還有罪和死的律,但是這個靈呢,已經得了重生了。
[00:19:20.000 --> 00:19:38.000]  這個講到我們信徒的地位。那我們再看下面呢,第六節到十四節,這一段裡頭呢,就講什麼呢?就講到要體切聖靈了。
[00:19:38.000 --> 00:19:53.000]  體切聖靈,你就有生命平安。所以這個是第五節到第八節呢,這一段聖經呢,短短幾節聖經,真是非常重要。
[00:19:53.000 --> 00:20:10.000]  給我們每一個信主的人,能夠背書架來跟隨主的人,就提到一個很重要的事情。我就需要把這個第五節到第八節呢,跟弟兄姊妹一塊來讀一下。
[00:20:10.000 --> 00:20:23.000]  第五節,因為誰從肉體的人,體切肉體的死。誰從聖靈的人,體切聖靈的死。體切肉體呢,就是死。
[00:20:23.000 --> 00:20:41.000]  就意思說,你就是在你的思想裡頭,一件事情,你就體切肉體,不是體切聖靈,那麼你的靈的光景呢,好像死了一樣了。他說,體切聖靈的,乃是生命平安。
[00:20:41.000 --> 00:20:52.000]  原來體切肉體的,就是與神為仇。神不要你體切肉體,你偏要去體切肉體,好像你就跟神有仇一樣了。
[00:20:52.000 --> 00:21:03.000]  因為你是不服神的律法,不信神的話,也是不能服,而且呢,屬肉體的人呢,不能得神的喜歡。
[00:21:03.000 --> 00:21:17.000]  一個屬肉體的人,體貼自己,體貼自己的享受,體貼自己的愛好,不信神的話,你是不服神,而且屬肉體的人呢,不能得神的喜歡。
[00:21:17.000 --> 00:21:24.000]  神不喜歡我們去體貼肉體,神要我們能夠體貼聖靈。
[00:21:24.000 --> 00:21:31.000]  所以,第六節到第四節呢,就是講到要體切聖靈,生命的平安。
[00:21:31.000 --> 00:21:50.000]  這是信主的人,一個生命長大的一個秘訣,如果你能夠體切聖靈,你能夠在生命裡頭保持平安,那你的生命呢,一天一天地長大,那就是一個非常有福的人。
[00:21:50.000 --> 00:21:58.000]  我們看到,體切聖靈呢,是不順從肉體,只順從聖靈的結果。
[00:21:58.000 --> 00:22:08.000]  所以第六節這句話很重要,弟兄姊妹,如果能夠背下來就最好了,體切聖靈的,乃是生命平安。
[00:22:08.000 --> 00:22:14.000]  不長的幾個字,可是給我們的生命呢,帶來很大的好處。
[00:22:14.000 --> 00:22:23.000]  因為真正的人呢,不是看他外面表現怎麼樣,那是看他裡面的純心怎麼樣。
[00:22:23.000 --> 00:22:30.000]  如果他想的是一種很尊貴的事情,那就是一個尊貴的人。
[00:22:30.000 --> 00:22:39.000]  而如果他想的都是很下流、很低級的東西,那麼他就是一個下級、下流的人。
[00:22:39.000 --> 00:22:53.000]  所以重要的,你的性格怎麼培養成呢?是思想造成性格,你心裡面所存的是什麼,你的品格也必然是怎麼樣。
[00:22:53.000 --> 00:23:08.000]  你老是想錢,那麼你一定是個貪財奴,你一定是想的是一種享受的事情,那你非常可憐,你就是只知道肉體的享受。
[00:23:08.000 --> 00:23:17.000]  所以說真正的人呢,不是外面他穿什麼,他說什麼,他表現什麼,乃是他裡面的純心。
[00:23:17.000 --> 00:23:32.000]  如果他純心想的是尊貴的事情,想神的事情,想天國的事情,他就是一個尊貴的人,不在乎他外頭穿什麼,不管他住什麼房子。
[00:23:32.000 --> 00:23:42.000]  所以這個是思想呢,造成品格,你心中存的是什麼,你的品格必然是這樣。
[00:23:42.000 --> 00:23:53.000]  心呢,說起來呢,不過是一部機器,它是能夠用你放進去的東西去建造。
[00:23:53.000 --> 00:24:07.000]  你放進去是廢物的話,那它就把廢物造在你的裡面,如果你把美善,是好東西放進去,它就給你造出一個美好的生命。
[00:24:07.000 --> 00:24:14.000]  這個是,這心呢,是一個好像你放什麼進去,它就給你造什麼東西出來。
[00:24:14.000 --> 00:24:22.000]  所以我們呢,要約束思想,在思想裡頭犯罪啊,是很可怕的。
[00:24:22.000 --> 00:24:31.000]  當然外面犯罪也是罪呢,那外面犯罪是罪,能看見呢,你自己也知道,你還能改。
[00:24:31.000 --> 00:24:38.000]  如果你在心裡頭犯罪,那就是非常的可怕。
[00:24:38.000 --> 00:24:47.000]  因為早晚的話,你思想裡頭所犯的罪啊,早晚要顯在你的行為上面。
[00:24:47.000 --> 00:24:54.000]  你越想要做,越想做,不知不覺中間,你就在行為上行出來了。
[00:24:54.000 --> 00:25:11.000]  所以我們要約束思想,不要當這個思想在亂想的時候,比如說,神啊,幫助我,叫我的思想定下來,叫我能想你,想美好的事情,不要去想那些亂七八糟的事情。
[00:25:11.000 --> 00:25:15.000]  所以我們要思想,要約束思想。
[00:25:15.000 --> 00:25:19.000]  還有呢,我們要心意改變。
[00:25:19.000 --> 00:25:24.000]  心意就是基督徒生活中間最重要的部位。
[00:25:24.000 --> 00:25:28.000]  悔改呢,是心的改變。
[00:25:28.000 --> 00:25:32.000]  你為什麼能悔改啊?是你的心改變了。
[00:25:32.000 --> 00:25:37.000]  改變的結果呢,就引人呢,就歸向神了。
[00:25:37.000 --> 00:25:41.000]  所以這個,你要心意改變。
[00:25:41.000 --> 00:25:46.000]  那麼這樣看來,信心也很重要。
[00:25:46.000 --> 00:25:51.000]  信心呢,就是心向著神,有心的態度。
[00:25:51.000 --> 00:25:59.000]  本來你沒有信主以前,你可以向著人,向著其他的什麼事情,有一種態度。
[00:25:59.000 --> 00:26:05.000]  可是你信了主以後呢,你向著神呢,有一個心的態度了。
[00:26:05.000 --> 00:26:07.000]  那成聖是什麼?
[00:26:07.000 --> 00:26:12.000]  我們常常說,我們要稱義,我們要成聖。
[00:26:12.000 --> 00:26:14.000]  成聖是什麼呢?
[00:26:14.000 --> 00:26:18.000]  成聖呢,就是有基督的心。
[00:26:18.000 --> 00:26:24.000]  就想到基督,做事情呢,願意討基督的喜歡。
[00:26:24.000 --> 00:26:35.000]  基督怎麼說呢?我們願意去學習去做,對榮耀基督,也對人也有好處。
[00:26:35.000 --> 00:26:40.000]  是這樣的話,就是能夠有基督的心。
[00:26:40.000 --> 00:26:50.000]  所以成聖,我們信主是稱義,當我們承認罪,神赦免我們罪,我們就成義了。
[00:26:50.000 --> 00:26:52.000]  成義以後怎麼辦呢?
[00:26:52.000 --> 00:27:00.000]  我們還是要成聖,就是在行為上討神的喜歡。
[00:27:00.000 --> 00:27:05.000]  所以這裡說呢,有個叫做,心亦更心而變化。
[00:27:05.000 --> 00:27:13.000]  心亦更心而變化,讓基督的心呢,住在我們裡面。
[00:27:13.000 --> 00:27:20.000]  因為這個心,一成聖了,非常重要。
[00:27:20.000 --> 00:27:25.000]  接下來呢,就會影響到思想,這思想呢,就聖解了。
[00:27:25.000 --> 00:27:34.000]  如果那個心沒有成聖,你的心沒有成聖,那麼你的思想上不可能有聖解的。
[00:27:34.000 --> 00:27:41.000]  所以信心呢,是向著神呢,有個新的態度。
[00:27:41.000 --> 00:27:49.000]  能夠成聖,成聖乃是有這個基督的心。
[00:27:49.000 --> 00:28:02.000]  就是願意,基督是怎麼想的,基督,耶穌基督碰到這個事情是怎麼想的,是要怎麼做的,那麼你也願意來效法耶穌基督。
[00:28:02.000 --> 00:28:08.000]  你碰到這個事情,你也願意照著基督的心去做。
[00:28:08.000 --> 00:28:17.000]  所以基督徒慢慢生命長大了,有一個很重要的,就是心亦更心而變化。
[00:28:17.000 --> 00:28:28.000]  就是我們信主是很幼嫩的生命,比較軟弱的生命。
[00:28:28.000 --> 00:28:34.000]  但是你慢慢長大的話呢,你就心亦更心了,你就會變化了。
[00:28:34.000 --> 00:28:41.000]  那麼這樣的話,就讓這個基督的心呢,住在我們裡面。
[00:28:41.000 --> 00:28:45.000]  我們要讓基督的心成為我們的心。
[00:28:45.000 --> 00:28:51.000]  因為這個心一成聖呢,你的思想呢,就是聖潔的了。
[00:28:51.000 --> 00:28:55.000]  你就照著主的意思呢,去思想了。
[00:28:55.000 --> 00:29:03.000]  所以我們信主以後呢,慢慢我們要學習,我們要操練。
[00:29:03.000 --> 00:29:10.000]  不但我們因為在信主的時候,認罪悔改,我們重生了,
[00:29:10.000 --> 00:29:20.000]  我們還要在以後的每天生活上能保持聖潔的生活,讓這個心也成聖。
[00:29:20.000 --> 00:29:24.000]  這樣的話呢,我們的思想上呢,是聖潔的。
[00:29:24.000 --> 00:29:32.000]  能夠照著主的意思去思想,不是照著我過去這個老的舊的思想。
[00:29:32.000 --> 00:29:38.000]  那麼這樣的話呢,我們的生命就很慢慢地就長大了。
[00:29:38.000 --> 00:29:44.000]  所以我們在信主以後呢,慢慢呢,我們的心也有改變了。
[00:29:44.000 --> 00:29:49.000]  有一個清潔的心,有一個清潔的心。
[00:29:49.000 --> 00:29:56.000]  清潔的心不是說呢,一點罪都不犯了,一點錯話都不說了。
[00:29:56.000 --> 00:30:01.000]  不是,清潔不是除去一切的罪。
[00:30:01.000 --> 00:30:05.000]  清潔的心,就是一個清潔的思想。
[00:30:05.000 --> 00:30:13.000]  你要先思想是清潔的,然後你的心也能夠清潔的。
[00:30:13.000 --> 00:30:19.000]  所以怎麼樣呢,有一個清潔的心呢,你要體切聖靈的意思。
[00:30:19.000 --> 00:30:28.000]  體切聖靈,就是能夠有一個清潔健全的心意和思想。
[00:30:28.000 --> 00:30:39.000]  所以我們信了主以後,我們就願意來學習怎麼能夠體切主的心。
[00:30:39.000 --> 00:30:48.000]  我們不是照著過去我們老的人,我們自己的想法來做,自己的意思來做。
[00:30:48.000 --> 00:30:59.000]  我們呢,要讓我們的心呢,心意更新而變化,變成向主的榮耀的形狀。
[00:30:59.000 --> 00:31:03.000]  就讓基督的心呢,住在我們裡面。
[00:31:03.000 --> 00:31:09.000]  因為這個心一成聖呢,在思想上呢,你就是聖潔的。
[00:31:09.000 --> 00:31:13.000]  那就能夠照著主的意思。
[00:31:13.000 --> 00:31:20.000]  好,我們還要看到還有一個很重要的,就是清潔的心了。
[00:31:20.000 --> 00:31:28.000]  這個清潔的心呢,不是說你有清潔的心,什麼罪都不犯了。
[00:31:28.000 --> 00:31:32.000]  清潔,不是除去一切的罪。
[00:31:32.000 --> 00:31:36.000]  清潔的心呢,就是一個清潔的思想。
[00:31:36.000 --> 00:31:44.000]  裡面呢,保持一個清潔的思想,所以這個四篇五十一篇第十節就說,
[00:31:44.000 --> 00:31:56.000]  大衛就禱告說,神啊,求祢為我造清潔的心,使我裡面重新有正直的靈。
[00:31:56.000 --> 00:32:05.000]  大衛犯了罪以後,他向神悔改,說神啊,求祢給我造一個清潔的心,
[00:32:05.000 --> 00:32:09.000]  讓我裡面重新有聖潔的靈。
[00:32:09.000 --> 00:32:16.000]  他就知道這清潔的心,就是一個清潔的思想。
[00:32:16.000 --> 00:32:24.000]  意思就是求神拯救他,脫離那些情欲,那些誤會的思想。
[00:32:24.000 --> 00:32:29.000]  大衛就是一個悔改的禱告。
[00:32:29.000 --> 00:32:43.000]  體潔聖靈,就是有一個清潔健全的一個思想,一個心意,心中清潔。
[00:32:43.000 --> 00:32:52.000]  大衛犯了罪了,他就要神呢,給他有一個清潔的心,有一個正直的靈。
[00:32:52.000 --> 00:33:09.000]  所以我們從上面看呢,思想呢是很重要,我們要體潔聖靈,我們要注意我們的思想,我們的思想呢是會造成我們的警覺。
[00:33:09.000 --> 00:33:26.000]  我們要約束我們的思想,我們的心意要改變,要向著神,我們的心心要向神有一個新的態度,我們還有一個清潔的心,體潔聖靈。
[00:33:26.000 --> 00:33:34.000]  這樣的話呢,我們會看見我們的生活上呢,就一點一點的就有進步。
[00:33:34.000 --> 00:33:46.000]  我們感謝神,神把這些重要的事情都告訴了我們,所以我們看到,體潔聖靈的心是非常重要的。
[00:33:46.000 --> 00:34:01.000]  屬靈的基督徒的表現就是體潔聖靈,他不是體潔裡面自己的自私的意識,也不是體潔自己享受的這種生活,他要體潔聖靈。
[00:34:01.000 --> 00:34:11.000]  聖靈啊,你要我怎麼做,你要我是怎麼樣行,我願意聽你的話,這就是體潔聖靈。
[00:34:11.000 --> 00:34:28.000]  那我們怎麼樣呢,能夠體潔聖靈呢?我們第一步呢,就是敬畏耶和華,敬畏耶和華就是體潔聖靈,所以這個聖經說,敬畏耶和華是智慧的開關,就是說我們要聽聖靈的話。
[00:34:28.000 --> 00:34:41.000]  當你要做一個事情的時候,你猶豫不決,或者你想做一個錯的事情,裡面說不可以做,那你要體潔聖靈呢,你就停下來。
[00:34:41.000 --> 00:34:58.000]  像裡面說,你應該去做這個事情,你體潔聖靈呢,你去做,這就是體潔聖靈。所以敬畏神,敬畏耶和華是什麼呢?就是體潔聖靈。
[00:34:58.000 --> 00:35:15.000]  所以第一步呢,你問你,怕你犯罪呢,就得罪了神,怕你這個因為犯罪所受的刑罰呢,你不願意去犯罪,因為你不願意叫千夫三憂。
[00:35:15.000 --> 00:35:28.000]  所以你,第二個呢,你不要失去一個基督的平安,讓基督的平安藏在裡面做主。
[00:35:28.000 --> 00:35:39.000]  你做的事情,不是弄到心裡很平安,如果心裡不平安,你要停下來,看看什麼原因,你不要失去基督的平安。
[00:35:39.000 --> 00:35:46.000]  那麼也有,第三個呢,你常常有喜樂,主的喜樂在你裡面。
[00:35:46.000 --> 00:35:58.000]  基督徒不是一天到晚很愁煩的,沒有喜樂的,什麼時候喜樂呢?你聽主的話,照主的話去做,哎,你裡面就有喜樂。
[00:35:58.000 --> 00:36:13.000]  第四呢,你把基督的話,豐豐富富的藏在心裡,為什麼你每天都要讀聖經,那麼為什麼你要聽講道的弟兄姊妹說的話呢?
[00:36:13.000 --> 00:36:30.000]  因為你願意把基督的話藏在你的心裡,這樣的話,你就裡面有這個本錢,有這個豐富了,那麼你要保守自己的藏在神的愛中。
[00:36:30.000 --> 00:36:45.000]  就像劉大叔第21節所說的,保守自己藏在神的愛中,仰望我們的主耶穌基督的憐憫至到永生。
[00:36:45.000 --> 00:37:11.000]  這樣的話呢,神的愛呢,就在我們心中呢,能叫我們捨己,捨己去求別人耶穌,當主的愛充滿我們,我們就願意去幫助別人,拿出自己有的,去幫助別人,叫別人也能得到主的愛,這樣的話呢,我們能夠叫別人也得到耶穌。
[00:37:11.000 --> 00:37:35.000]  所以我們要看到,要體切聖靈,就是敬畏言華,第二個,不要失去基督的平安,第三呢,藏有主的喜樂,第四呢,把基督的話呢,豐豐富富地藏在心裡,第五呢,保守自己藏在神的愛中。
[00:37:35.000 --> 00:37:42.000]  這樣的話呢,我們就能夠活出主耶穌要我們所活的樣子。
[00:37:42.000 --> 00:38:09.000]  今天我們就把神的話交通在這裡,我們在一起去禱告。愛我們的神,我們的主耶穌基督,我們感謝你,你把羅馬書這段話放在我們的裡面,叫我們知道在前面我們所守的要怎樣的守,我們願意按照你的話來生活。
[00:38:09.000 --> 00:38:38.000]  我們的力量雖然很薄弱,我們也相信主會加給我們力量,當我們這樣的呢,愛神敬畏神的時候,我們必定會在生命上漸漸有長大,所以求主你賜福給我們,賜福給宋弟兄姊妹和我們的家人,讓我們都在生命的臨程上都有長進,都能夠榮耀主,叫主得到讚美,得到榮耀。
