
[00:00:00.000 --> 00:00:03.000]  今日同大家分享的經文比較冷門
[00:01:48.000 --> 00:01:50.000]  我們這個家
[00:01:53.000 --> 00:01:55.000]  今天我們講羅馬書
[00:01:55.000 --> 00:01:58.000]  不知道大家對羅馬書有什麼印象
[00:01:58.000 --> 00:02:01.000]  可能有些人覺得羅馬書很深奧
[00:02:01.000 --> 00:02:04.000]  講教義講神學
[00:02:04.000 --> 00:02:08.000]  然後就有一些應用
[00:02:08.000 --> 00:02:13.000]  無論如何我們已經讀了二千年
[00:02:13.000 --> 00:02:15.000]  所以這個是歷久常新的
[00:02:15.000 --> 00:02:16.000]  這個是 Timeless
[00:02:16.000 --> 00:02:18.000]  但有時候可能我們覺得
[00:02:18.000 --> 00:02:20.000]  是不是真的有適切性呢
[00:02:20.000 --> 00:02:22.000]  是不是夠 Timely
[00:02:22.000 --> 00:02:23.000]  讓寶羅評判一下
[00:02:23.000 --> 00:02:27.000]  其實羅馬書就是針對羅馬教會當時的情況
[00:02:27.000 --> 00:02:28.000]  可惜我們今時
[00:02:28.000 --> 00:02:31.000]  我們很多時候著重了當中的教義
[00:02:31.000 --> 00:02:33.000]  遺忘了當中的適切性
[00:02:33.000 --> 00:02:36.000]  所以其實對羅馬教會來說
[00:02:36.000 --> 00:02:40.000]  羅馬書是 Timeless 又是 Timely
[00:02:40.000 --> 00:02:47.000]  今天我們看這段經文是問安的名單
[00:02:47.000 --> 00:02:50.000]  可能你會問有什麼特別呢
[00:02:50.000 --> 00:02:52.000]  寶羅寫了這麼多書信
[00:02:52.000 --> 00:02:54.000]  完的時候就問安
[00:02:54.000 --> 00:02:56.000]  但原來
[00:02:56.000 --> 00:03:00.000]  寶羅提名問安
[00:03:00.000 --> 00:03:02.000]  如果我沒有數錯的話
[00:03:02.000 --> 00:03:04.000]  是有三卷書提名問安的
[00:03:04.000 --> 00:03:07.000]  哥羅西書提了一個人的名字
[00:03:07.000 --> 00:03:08.000]  叫做寧法
[00:03:08.000 --> 00:03:10.000]  相信你和我都不認識他
[00:03:10.000 --> 00:03:13.000]  第二卷書
[00:03:13.000 --> 00:03:14.000]  厲害一點
[00:03:14.000 --> 00:03:15.000]  提摩薩後書
[00:03:15.000 --> 00:03:17.000]  有三個名字
[00:03:17.000 --> 00:03:20.000]  伯基拉、瓦居拉,一會兒我們都會讀到
[00:03:20.000 --> 00:03:22.000]  還有瓦尼西弗
[00:03:22.000 --> 00:03:26.000]  羅馬書在問安提到二十六個名字
[00:03:26.000 --> 00:03:28.000]  是二十六個
[00:03:28.000 --> 00:03:29.000]  這麼多
[00:03:29.000 --> 00:03:32.000]  當然是有些東西的
[00:03:32.000 --> 00:03:33.000]  有些特別的
[00:03:33.000 --> 00:03:36.000]  值得我們用些時間去讀一讀
[00:03:36.000 --> 00:03:43.000]  其實在這段名單裡
[00:03:43.000 --> 00:03:47.000]  讓我們看到羅馬教會當中組成的一些
[00:03:47.000 --> 00:03:50.000]  種族、文化
[00:03:50.000 --> 00:03:52.000]  以及裡面的一些階層
[00:03:52.000 --> 00:03:54.000]  在開始的時候
[00:03:54.000 --> 00:03:58.000]  十六章三節就提到一對猶太人的夫婦
[00:03:58.000 --> 00:04:00.000]  伯基拉和瓦居拉
[00:04:00.000 --> 00:04:03.000]  其實在史讀行卷第十八章的時候
[00:04:03.000 --> 00:04:05.000]  就提到這對夫婦
[00:04:05.000 --> 00:04:07.000]  由羅馬去到哥倫多
[00:04:07.000 --> 00:04:08.000]  和寶羅相遇
[00:04:08.000 --> 00:04:10.000]  之後他們一起工作
[00:04:10.000 --> 00:04:13.000]  真的是工作
[00:04:13.000 --> 00:04:16.000]  接著他們就一層的侍奉去傳福音
[00:04:16.000 --> 00:04:19.000]  接著他們就離開了哥倫多
[00:04:19.000 --> 00:04:20.000]  去到二輝所
[00:04:20.000 --> 00:04:21.000]  之後
[00:04:21.000 --> 00:04:25.000]  伯基拉和瓦居拉就回到羅馬了
[00:04:25.000 --> 00:04:28.000]  而我們看到
[00:04:28.000 --> 00:04:30.000]  伯基拉這個名字
[00:04:30.000 --> 00:04:31.000]  雖然他是猶太人
[00:04:31.000 --> 00:04:33.000]  但是這個名字是拉丁名字
[00:04:33.000 --> 00:04:35.000]  是很特別的
[00:04:35.000 --> 00:04:38.000]  資料沒有很多告訴我們
[00:04:38.000 --> 00:04:40.000]  他怎麼取這個名字
[00:04:40.000 --> 00:04:42.000]  但可能他在羅馬生活了很久
[00:04:42.000 --> 00:04:43.000]  不知道
[00:04:43.000 --> 00:04:48.000]  又或者他對羅馬的文化
[00:04:48.000 --> 00:04:49.000]  在當中融入了
[00:04:49.000 --> 00:04:50.000]  可能是這樣
[00:04:50.000 --> 00:04:51.000]  也不一定
[00:04:51.000 --> 00:04:52.000]  像今天這樣
[00:04:52.000 --> 00:04:54.000]  我們很多人也有改其他名字
[00:04:54.000 --> 00:04:56.000]  我們也有改英文名字
[00:04:56.000 --> 00:05:00.000]  可能有些特別的改法文名字
[00:05:00.000 --> 00:05:02.000]  日文名字也有
[00:05:02.000 --> 00:05:05.000]  可能是因為被文化吸引
[00:05:05.000 --> 00:05:06.000]  也不一定
[00:05:06.000 --> 00:05:09.000]  等於其他外國人也會改中文名字
[00:05:09.000 --> 00:05:12.000]  情況可能就是這樣
[00:05:12.000 --> 00:05:14.000]  而在這裡的問候
[00:05:14.000 --> 00:05:16.000]  其實不只是伯基拉和瓦居拉
[00:05:16.000 --> 00:05:18.000]  還有他們家裡的教會
[00:05:18.000 --> 00:05:21.000]  當時在羅馬教會裡
[00:05:21.000 --> 00:05:22.000]  就不是像今天這樣
[00:05:22.000 --> 00:05:24.000]  有整個禮堂
[00:05:24.000 --> 00:05:25.000]  很多人坐在這裡
[00:05:25.000 --> 00:05:27.000]  當時沒有這麼大的地方
[00:05:27.000 --> 00:05:28.000]  他們很多時候
[00:05:28.000 --> 00:05:30.000]  都會分佈在不同的家庭教會
[00:05:30.000 --> 00:05:32.000]  不同的家庭裡聚會
[00:05:32.000 --> 00:05:34.000]  而可以提供一個這樣的地方
[00:05:34.000 --> 00:05:37.000]  讓其他人一起去聚會的時候
[00:05:37.000 --> 00:05:40.000]  可能他們都是比較富裕的環境
[00:05:40.000 --> 00:05:42.000]  也不一定
[00:05:42.000 --> 00:05:45.000]  而瓦居拉和伯基拉
[00:05:45.000 --> 00:05:46.000]  他們是做生意
[00:05:46.000 --> 00:05:48.000]  他們是做帳篷的生意
[00:05:48.000 --> 00:05:50.000]  所以不少學者都說
[00:05:50.000 --> 00:05:51.000]  可能他們都比較富裕
[00:05:51.000 --> 00:05:52.000]  也不一定
[00:05:52.000 --> 00:05:54.000]  而且他們有這樣的條件
[00:05:54.000 --> 00:05:57.000]  他們去到不同的地方去移居
[00:05:57.000 --> 00:05:58.000]  剛才提過了
[00:05:58.000 --> 00:06:01.000]  哥倫多、伊弗索、羅馬
[00:06:03.000 --> 00:06:05.000]  除了這對猶太人夫婦
[00:06:05.000 --> 00:06:06.000]  另外
[00:06:06.000 --> 00:06:10.000]  第七節和第十一節裡提到的
[00:06:10.000 --> 00:06:13.000]  安多尼古、尤尼亞
[00:06:13.000 --> 00:06:15.000]  都是猶太人
[00:06:15.000 --> 00:06:18.000]  因為他們是保羅的親戚
[00:06:18.000 --> 00:06:21.000]  而安多尼古是希臘名字
[00:06:21.000 --> 00:06:24.000]  而尤尼亞是賴丁名字
[00:06:24.000 --> 00:06:27.000]  而這個希羅天其實不是一個名字
[00:06:27.000 --> 00:06:30.000]  意思就是屬於希律的人
[00:06:34.000 --> 00:06:37.000]  其他可能都是猶太人
[00:06:37.000 --> 00:06:40.000]  包括了第六節的馬利亞
[00:06:40.000 --> 00:06:43.000]  你說馬利亞是一個很普遍的
[00:06:43.000 --> 00:06:45.000]  猶太人的名字
[00:06:45.000 --> 00:06:48.000]  原來希臘名字也有這樣的翻譯
[00:06:48.000 --> 00:06:50.000]  馬利亞也是很普遍的
[00:06:50.000 --> 00:06:52.000]  所以我們沒有辦法確定
[00:06:52.000 --> 00:06:54.000]  是猶太人還是希臘人
[00:06:54.000 --> 00:06:55.000]  而另一個名字
[00:06:55.000 --> 00:06:57.000]  阿比利就是當時
[00:06:57.000 --> 00:07:01.000]  羅馬猶太人常用的希臘名字
[00:07:01.000 --> 00:07:03.000]  至於這個老夫
[00:07:03.000 --> 00:07:06.000]  大家可能開始有點親切了
[00:07:06.000 --> 00:07:07.000]  老夫聽過了
[00:07:07.000 --> 00:07:11.000]  老夫可能是馬可福音裡面
[00:07:11.000 --> 00:07:13.000]  第十五章提到的
[00:07:13.000 --> 00:07:15.000]  古利內人西門的兒子
[00:07:15.000 --> 00:07:16.000]  還記得嗎
[00:07:16.000 --> 00:07:19.000]  誰是古利內人的西門
[00:07:19.000 --> 00:07:22.000]  就是幫耶穌揹起十字架的那個
[00:07:22.000 --> 00:07:25.000]  老夫本身這個名字是賴丁名字
[00:07:25.000 --> 00:07:28.000]  而古利內其實是北非的地方
[00:07:28.000 --> 00:07:30.000]  裡面有很多猶太人
[00:07:30.000 --> 00:07:33.000]  西門也是一個很普遍的猶太名字
[00:07:33.000 --> 00:07:36.000]  所以這個有可能是猶太人
[00:07:36.000 --> 00:07:42.000]  除了以上所說的
[00:07:42.000 --> 00:07:45.000]  其他大概都是外邦人
[00:07:45.000 --> 00:07:48.000]  我們看到外邦人裡面
[00:07:48.000 --> 00:07:49.000]  有希臘名字
[00:07:49.000 --> 00:07:51.000]  有賴丁名字
[00:07:51.000 --> 00:07:53.000]  可能都是跟他們的主人有關
[00:07:53.000 --> 00:07:56.000]  而在第十二節的這個比式
[00:07:56.000 --> 00:07:58.000]  他可能是一個波斯人
[00:07:58.000 --> 00:08:00.000]  波斯名
[00:08:00.000 --> 00:08:03.000]  我們看到裡面實在有很多不同的人種
[00:08:03.000 --> 00:08:05.000]  很多不同的文化在當中
[00:08:05.000 --> 00:08:08.000]  我們又看到除了種族之外
[00:08:08.000 --> 00:08:10.000]  我們又看到社會階層
[00:08:10.000 --> 00:08:14.000]  裡面我們看到很多都是奴隸
[00:08:14.000 --> 00:08:16.000]  都是奴隸的名字
[00:08:16.000 --> 00:08:18.000]  原來在當時的社會裡面
[00:08:18.000 --> 00:08:20.000]  起這個名字其實都有很多的研究
[00:08:20.000 --> 00:08:23.000]  所以我們可以從這個名單裡面
[00:08:23.000 --> 00:08:26.000]  大概認識到當中教會的組合
[00:08:28.000 --> 00:08:30.000]  而另外有一些
[00:08:30.000 --> 00:08:34.000]  就是跟羅馬帝國的皇室有關
[00:08:34.000 --> 00:08:36.000]  因為原來皇室的貴族
[00:08:36.000 --> 00:08:39.000]  他們幫奴隸起名字
[00:08:39.000 --> 00:08:40.000]  都有些不同
[00:08:40.000 --> 00:08:42.000]  以致當我們讀到他們的名字的時候
[00:08:42.000 --> 00:08:44.000]  我們知道原來有些人
[00:08:44.000 --> 00:08:46.000]  當中有些肢體
[00:08:46.000 --> 00:08:49.000]  他們是跟皇族有關係的
[00:08:49.000 --> 00:08:52.000]  可能在當中他做奴隸
[00:08:56.000 --> 00:09:00.000]  所以在三字十五字當中的名單裡面
[00:09:00.000 --> 00:09:05.000]  給我們看到羅馬教會的組成是很多元化的
[00:09:05.000 --> 00:09:07.000]  有很多不同的種族文化
[00:09:07.000 --> 00:09:09.000]  有猶太人
[00:09:09.000 --> 00:09:11.000]  但更加多的是外邦人
[00:09:11.000 --> 00:09:13.000]  他們有些比較希臘化多一點
[00:09:13.000 --> 00:09:16.000]  有些可能受羅馬的文化影響
[00:09:16.000 --> 00:09:18.000]  另外我們又看到有不少的女性
[00:09:18.000 --> 00:09:21.000]  剛才忘記了裡面那個圖片裡面
[00:09:21.000 --> 00:09:23.000]  紅色那些字那些就是女性
[00:09:23.000 --> 00:09:25.000]  裡面大概有八個左右
[00:09:25.000 --> 00:09:27.000]  所以都不少的
[00:09:27.000 --> 00:09:30.000]  我們又看到當中有不同的階層
[00:09:30.000 --> 00:09:33.000]  好像剛才說過有伯吉拉和阿居
[00:09:33.000 --> 00:09:35.000]  他們是商人
[00:09:35.000 --> 00:09:39.000]  而有更加多的就是中下層的人
[00:09:39.000 --> 00:09:41.000]  就是這個奴隸
[00:09:41.000 --> 00:09:45.000]  其實奴隸在當時的社會是很普遍的
[00:09:45.000 --> 00:09:47.000]  在羅馬帝國
[00:09:47.000 --> 00:09:49.000]  在羅馬城裡面
[00:09:49.000 --> 00:09:50.000]  你可以想像
[00:09:50.000 --> 00:09:53.000]  三分之二的人口都是奴隸
[00:09:53.000 --> 00:09:56.000]  你說這麼多這麼厲害
[00:09:56.000 --> 00:09:58.000]  你可不可以想像
[00:09:58.000 --> 00:09:59.000]  不是奴隸
[00:09:59.000 --> 00:10:02.000]  只是如果三分之二的人口香港都是傭工的話
[00:10:02.000 --> 00:10:05.000]  那個情況大家可以想像
[00:10:05.000 --> 00:10:08.000]  但奴隸就不是好像我們很多人所想
[00:10:08.000 --> 00:10:11.000]  那些很辛苦做苦力那種奴隸
[00:10:11.000 --> 00:10:13.000]  其實當中有很多是很有學識的
[00:10:13.000 --> 00:10:15.000]  裡面的奴隸會做什麼呢
[00:10:15.000 --> 00:10:17.000]  會做教師
[00:10:17.000 --> 00:10:20.000]  會做會計師
[00:10:20.000 --> 00:10:22.000]  會做醫生
[00:10:22.000 --> 00:10:24.000]  我們當中有沒有教師
[00:10:24.000 --> 00:10:25.000]  會計師
[00:10:25.000 --> 00:10:26.000]  醫生
[00:10:26.000 --> 00:10:29.000]  恭喜你 你可以做奴隸了
[00:10:29.000 --> 00:10:33.000]  這些奴隸原來
[00:10:33.000 --> 00:10:35.000]  都是在打仗的時候
[00:10:35.000 --> 00:10:36.000]  他們被俘虜
[00:10:36.000 --> 00:10:39.000]  於是乎俘虜之後
[00:10:39.000 --> 00:10:42.000]  主人買回來幫他們做事
[00:10:42.000 --> 00:10:45.000]  所以裡面都有很多專業的
[00:10:45.000 --> 00:10:48.000]  還有我們留意就是
[00:10:48.000 --> 00:10:51.000]  當中短短的十幾節經文
[00:10:51.000 --> 00:10:54.000]  裡面還包括了有五個家庭教會
[00:10:54.000 --> 00:10:56.000]  剛才提過
[00:10:56.000 --> 00:10:58.000]  八極拉臣阿居問安的時候
[00:10:58.000 --> 00:11:00.000]  就問他家裡面的教會
[00:11:00.000 --> 00:11:02.000]  其他還有一些組合
[00:11:02.000 --> 00:11:06.000]  相信都是不同的家庭教會的成員
[00:11:06.000 --> 00:11:09.000]  所以保羅都說要向他們問安
[00:11:09.000 --> 00:11:13.000]  這裡其實給了我們一個剪影
[00:11:13.000 --> 00:11:17.000]  雖然我們不能夠完全反映當時羅馬教會
[00:11:17.000 --> 00:11:20.000]  信徒群體的情況
[00:11:20.000 --> 00:11:22.000]  但是給我們一幅圖畫
[00:11:22.000 --> 00:11:24.000]  就是一幅羅馬教會
[00:11:24.000 --> 00:11:26.000]  特興智門的圖畫
[00:11:26.000 --> 00:11:28.000]  我們可以想像一下
[00:11:28.000 --> 00:11:31.000]  這一幫不單單是基督的門徒
[00:11:31.000 --> 00:11:34.000]  他們同時都是猶太人
[00:11:34.000 --> 00:11:36.000]  有些是外邦人
[00:11:36.000 --> 00:11:38.000]  是猶太人的話
[00:11:38.000 --> 00:11:41.000]  可能他們來自不同的派別都不一定
[00:11:41.000 --> 00:11:44.000]  就好像耶穌的門徒
[00:11:44.000 --> 00:11:46.000]  都有憤裔黨的西門
[00:11:46.000 --> 00:11:50.000]  還有親建制的瑞利馬泰
[00:11:50.000 --> 00:11:56.000]  外邦人就更加是來自四方八面
[00:11:56.000 --> 00:11:59.000]  不同國家不同民族
[00:11:59.000 --> 00:12:02.000]  他們有不同的背景
[00:12:02.000 --> 00:12:06.000]  加上有不同的社會階層
[00:12:06.000 --> 00:12:08.000]  這裡給我們看到
[00:12:08.000 --> 00:12:10.000]  可以更加立體的看到
[00:12:10.000 --> 00:12:12.000]  這個信仰群體
[00:12:12.000 --> 00:12:14.000]  其實給我們今天香港的教會
[00:12:14.000 --> 00:12:16.000]  其實這些真的複雜很多
[00:12:16.000 --> 00:12:18.000]  我們簡單得多
[00:12:18.000 --> 00:12:23.000]  於是可能就會產生的問題
[00:12:23.000 --> 00:12:25.000]  隨之而來都會複雜一點
[00:12:25.000 --> 00:12:27.000]  這個就讓我們去了解
[00:12:27.000 --> 00:12:29.000]  整個群體是怎樣
[00:12:29.000 --> 00:12:35.000]  除了羅馬教會的組成
[00:12:35.000 --> 00:12:37.000]  我們可以了解一下
[00:12:37.000 --> 00:12:40.000]  當時羅馬教會的景況
[00:12:40.000 --> 00:12:43.000]  其實羅馬是整個帝國的中心
[00:12:43.000 --> 00:12:45.000]  所謂天子腳下
[00:12:45.000 --> 00:12:47.000]  所以大家可以想像到
[00:12:47.000 --> 00:12:49.000]  當時的教會他們面對的
[00:12:49.000 --> 00:12:51.000]  都有不同的挑戰
[00:12:51.000 --> 00:12:54.000]  首先就是當中猶太人和羅馬人
[00:12:54.000 --> 00:12:56.000]  以至整個帝國的關係
[00:12:56.000 --> 00:12:59.000]  由耶穌的時代開始
[00:12:59.000 --> 00:13:02.000]  去到保羅寫羅馬書
[00:13:02.000 --> 00:13:05.000]  其實已經有兩次
[00:13:05.000 --> 00:13:07.000]  猶太人是經歷到
[00:13:07.000 --> 00:13:10.000]  是被驅逐離開羅馬城
[00:13:10.000 --> 00:13:13.000]  兩次所有的猶太人被驅逐
[00:13:13.000 --> 00:13:17.000]  就好像在《小皇子》第十八章裏面
[00:13:17.000 --> 00:13:19.000]  都記載過
[00:13:19.000 --> 00:13:21.000]  當格魯雕做皇帝的時候
[00:13:21.000 --> 00:13:23.000]  Claudius
[00:13:23.000 --> 00:13:25.000]  猶太人被逐出羅馬城
[00:13:25.000 --> 00:13:27.000]  所以伯基拉和阿居拉
[00:13:27.000 --> 00:13:29.000]  去到哥倫多
[00:13:29.000 --> 00:13:31.000]  跟保羅相遇
[00:13:31.000 --> 00:13:33.000]  而歷史就告訴我們
[00:13:33.000 --> 00:13:35.000]  當中這些事件可能跟基督徒有關
[00:13:35.000 --> 00:13:38.000]  大概可能就是在猶太群體裏面
[00:13:38.000 --> 00:13:41.000]  有一班猶太人信主的和不信主的
[00:13:41.000 --> 00:13:42.000]  當中他們的關係
[00:13:42.000 --> 00:13:43.000]  他們的張力
[00:13:43.000 --> 00:13:45.000]  以至他們有很多衝突
[00:13:45.000 --> 00:13:48.000]  就令到當時的政府看上去
[00:13:48.000 --> 00:13:49.000]  覺得不行
[00:13:49.000 --> 00:13:50.000]  會暴動
[00:13:50.000 --> 00:13:52.000]  於是將他們趕走
[00:13:52.000 --> 00:14:00.000]  另外在羅馬帝國的眼中
[00:14:00.000 --> 00:14:02.000]  基督教會其實都不是
[00:14:02.000 --> 00:14:04.000]  宗教那麼簡單
[00:14:05.000 --> 00:14:08.000]  因為當時不同的民族
[00:14:08.000 --> 00:14:10.000]  有不同的宗教
[00:14:10.000 --> 00:14:12.000]  他們好像緊貼著
[00:14:12.000 --> 00:14:17.000]  於是當軍王敬拜的時候
[00:14:17.000 --> 00:14:19.000]  其實很多的宗教都是多神教
[00:14:19.000 --> 00:14:21.000]  所以他們只需要擺多一個
[00:14:21.000 --> 00:14:23.000]  軍王的像
[00:14:23.000 --> 00:14:25.000]  這樣就可以了
[00:14:25.000 --> 00:14:27.000]  但猶太教不是
[00:14:27.000 --> 00:14:29.000]  我們知道他們是敬拜道德的真神
[00:14:29.000 --> 00:14:32.000]  所以他們不會接受這件事
[00:14:32.000 --> 00:14:34.000]  但可能神起恩典給他們
[00:14:34.000 --> 00:14:36.000]  很多時候都被豁免
[00:14:36.000 --> 00:14:39.000]  可以不需要去參加軍王敬拜
[00:14:39.000 --> 00:14:41.000]  而早期的教會
[00:14:41.000 --> 00:14:44.000]  很多時候被視為猶太教的一個分支
[00:14:44.000 --> 00:14:46.000]  所以他們都是那把傘的底下
[00:14:46.000 --> 00:14:49.000]  他們都可以享受到豁免
[00:14:49.000 --> 00:14:54.000]  但後來教會和猶太人的關係差之後
[00:14:54.000 --> 00:14:58.000]  他們很多時候這個特權
[00:14:58.000 --> 00:15:01.000]  逐漸逐漸消失了
[00:15:04.000 --> 00:15:06.000]  還有就是
[00:15:06.000 --> 00:15:09.000]  基督教會在當時和其他宗教很不一樣
[00:15:09.000 --> 00:15:13.000]  因為其他宗教很多時候是單一的民族
[00:15:13.000 --> 00:15:14.000]  但教會
[00:15:14.000 --> 00:15:16.000]  剛才我們有沒有讀過
[00:15:16.000 --> 00:15:18.000]  有很多不同的種族
[00:15:18.000 --> 00:15:21.000]  所以對當時羅馬政府來說
[00:15:21.000 --> 00:15:23.000]  這個好像不是一個教會
[00:15:23.000 --> 00:15:25.000]  好像不是宗教
[00:15:25.000 --> 00:15:27.000]  而且還有很多奴隸
[00:15:27.000 --> 00:15:30.000]  多奴隸對他們來說是有威脅性的
[00:15:30.000 --> 00:15:33.000]  所以當時整個情況
[00:15:33.000 --> 00:15:35.000]  面對就是這樣的環境
[00:15:35.000 --> 00:15:36.000]  所以我們可以想像
[00:15:36.000 --> 00:15:38.000]  當時的教會
[00:15:38.000 --> 00:15:42.000]  是面對各方各面的挑戰和壓力
[00:15:42.000 --> 00:15:44.000]  剛才我們說過
[00:15:44.000 --> 00:15:47.000]  猶太人會逐出羅馬城
[00:15:47.000 --> 00:15:50.000]  而羅馬教會其實開始的時候
[00:15:50.000 --> 00:15:53.000]  是由一班猶太基督徒建立的
[00:15:53.000 --> 00:15:54.000]  試想像一下
[00:15:54.000 --> 00:15:57.000]  當這班猶太人被逐出羅馬城的時候
[00:15:57.000 --> 00:16:03.000]  包括了那些猶太基督徒和那些領袖
[00:16:03.000 --> 00:16:06.000]  突然間被逐出
[00:16:06.000 --> 00:16:08.000]  我們就可以想像當時的教會
[00:16:08.000 --> 00:16:11.000]  他們面對的是什麼困難
[00:16:11.000 --> 00:16:16.000]  而外邦人就需要承擔不同的角色
[00:16:16.000 --> 00:16:18.000]  和責任在教會裡面
[00:16:18.000 --> 00:16:21.000]  沒有猶太人的時候
[00:16:21.000 --> 00:16:24.000]  在當中很多的生活和各方的習慣
[00:16:24.000 --> 00:16:27.000]  已經逐漸去猶太化
[00:16:27.000 --> 00:16:30.000]  但是當格魯雕皇帝死了之後
[00:16:30.000 --> 00:16:33.000]  禁令就隨之而取消
[00:16:33.000 --> 00:16:37.000]  猶太人就再一次回歸羅馬城
[00:16:37.000 --> 00:16:43.000]  都包括了猶太人的基督徒
[00:16:43.000 --> 00:16:45.000]  突然間
[00:16:45.000 --> 00:16:48.000]  大家想像到教會很多人
[00:16:48.000 --> 00:16:49.000]  然後走了很多人
[00:16:49.000 --> 00:16:52.000]  因為沒有了那些猶太人
[00:16:52.000 --> 00:16:54.000]  這個我們都感覺到
[00:16:54.000 --> 00:16:56.000]  突然間沒有了那麼多人
[00:16:56.000 --> 00:16:59.000]  然後突然間又有很多人回來
[00:16:59.000 --> 00:17:01.000]  似熟悉又不熟悉
[00:17:01.000 --> 00:17:04.000]  當中問題就產生了
[00:17:04.000 --> 00:17:06.000]  又產生了張力
[00:17:06.000 --> 00:17:08.000]  因為大家的文化背景習慣
[00:17:08.000 --> 00:17:11.000]  各方面都不同
[00:17:11.000 --> 00:17:15.000]  正如羅馬書第十四和第十五章
[00:17:15.000 --> 00:17:16.000]  我們今天看第十六章
[00:17:16.000 --> 00:17:19.000]  之前九兩章十四十五章就提到
[00:17:19.000 --> 00:17:23.000]  因為猶太人在飲食和節祭的規矩
[00:17:23.000 --> 00:17:26.000]  彼此不同的群體就產生了張力
[00:17:26.000 --> 00:17:29.000]  一些問題
[00:17:29.000 --> 00:17:33.000]  裡面這些問題背後的原因
[00:17:33.000 --> 00:17:36.000]  可能比我們想像中更加複雜
[00:17:36.000 --> 00:17:39.000]  當中不只是單單影響到
[00:17:39.000 --> 00:17:41.000]  當時信徒的關係
[00:17:41.000 --> 00:17:43.000]  或者合一的見證
[00:17:43.000 --> 00:17:47.000]  同時影響到整個福音的根本
[00:17:47.000 --> 00:17:52.000]  另外也影響到他們不能聚焦於他們的使命
[00:17:52.000 --> 00:17:55.000]  阻礙了他們承擔這個使命
[00:17:55.000 --> 00:17:57.000]  因為他們沒有空間
[00:17:57.000 --> 00:17:59.000]  只顧著這個對不對
[00:17:59.000 --> 00:18:00.000]  應該怎樣應該怎樣
[00:18:00.000 --> 00:18:02.000]  情況就是這樣
[00:18:02.000 --> 00:18:08.000]  所以羅馬書就是保羅處理這些問題
[00:18:08.000 --> 00:18:10.000]  所以寫了這個羅馬書
[00:18:10.000 --> 00:18:11.000]  正如剛才所說
[00:18:11.000 --> 00:18:15.000]  羅馬書是一個針對羅馬教會處境的一封信
[00:18:15.000 --> 00:18:22.000]  而不是神學咸壽課程
[00:18:22.000 --> 00:18:26.000]  我們今天的經文其實不是圍繞著名單
[00:18:26.000 --> 00:18:30.000]  而是保羅要講關於民安
[00:18:30.000 --> 00:18:35.000]  經文一開始就說向某某民安
