
[00:00:00.000 --> 00:00:04.200]  感謝神讓我們的教會在今個禮拜五
[00:03:17.200 --> 00:03:19.640]  聽一下還有沒有其他的答案
[00:03:19.640 --> 00:03:22.400]  所以我想請大家現在每個人
[00:03:22.400 --> 00:03:24.560]  都是閉上眼睛
[00:03:24.560 --> 00:03:26.640]  我們一起去聽
[00:03:26.640 --> 00:03:29.400]  聽一下有什麼答案
[00:03:29.400 --> 00:03:32.600]  我們安靜的盡力去聽
[00:03:38.000 --> 00:03:40.880]  大家聽不聽見呢?
[00:03:40.880 --> 00:03:45.280]  剛才我們聽見風聲
[00:03:45.280 --> 00:03:47.800]  有沒有聽見心跳的聲音呢?
[00:03:47.800 --> 00:03:49.080]  應該沒有
[00:03:49.080 --> 00:03:51.800]  小小咳嗽的聲音
[00:03:51.800 --> 00:03:55.800]  聽不聽到自己心裡的聲音呢?
[00:03:55.800 --> 00:03:59.280]  聽不聽到自己心裡的聲音呢?
[00:03:59.280 --> 00:04:02.520]  聽不聽到自己心裡的聲音呢?
[00:04:02.520 --> 00:04:05.440]  聽不聽到自己心裡的聲音呢?
[00:04:05.440 --> 00:04:08.400]  聽不聽到自己心裡的聲音呢?
[00:04:08.400 --> 00:04:11.000]  周圍的聲音呢?
[00:04:11.000 --> 00:04:13.160]  其實我想大家這樣做
[00:04:13.160 --> 00:04:15.840]  我想大家知道
[00:04:15.840 --> 00:04:22.920]  崇拜、成長班、讀經等等
[00:04:22.920 --> 00:04:26.400]  其實這些眾多的屬靈的操練
[00:04:26.400 --> 00:04:31.240]  一個基本的功夫是聆聽
[00:04:31.240 --> 00:04:34.400]  聆聽是基本的功夫
[00:04:34.400 --> 00:04:37.880]  聆聽是聽話
[00:04:37.880 --> 00:04:41.640]  是聽見神的話
[00:04:41.640 --> 00:04:43.200]  從聖經的觀點來看
[00:04:43.200 --> 00:04:47.320]  聆聽是基本的屬靈的操練
[00:04:47.320 --> 00:04:51.840]  是要我們常常去學習、常常去鍛鍊得來的
[00:04:51.840 --> 00:04:56.520]  神在歷史當中重覆地說「聽」
[00:04:56.520 --> 00:04:58.920]  《生命記錄》四節就這樣說
[00:04:58.920 --> 00:05:01.400]  「以色列啊,你要聽」
[00:05:01.400 --> 00:05:05.560]  「耶和華上帝是獨一的主」
[00:05:05.560 --> 00:05:08.040]  《馬太福音》十五章十節
[00:05:08.040 --> 00:05:11.680]  「你們要聽也要明白」
[00:05:11.680 --> 00:05:14.880]  根據《雅各書》一章十九節
[00:05:14.880 --> 00:05:18.440]  一個帶有信心、一個生命成熟的人
[00:05:18.440 --> 00:05:20.200]  他的表現是甚麼呢?
[00:05:20.200 --> 00:05:22.440]  是快快的興
[00:05:22.440 --> 00:05:24.760]  慢慢的說
[00:05:24.760 --> 00:05:27.480]  慢慢的動腦
[00:05:27.480 --> 00:05:32.400]  歷代的先知使徒、傳道人都指出
[00:05:32.400 --> 00:05:34.040]  要聽
[00:05:34.040 --> 00:05:37.040]  要聽見神的話語
[00:05:37.040 --> 00:05:39.680]  如果人是不聽神的話語
[00:05:39.680 --> 00:05:44.840]  人的生命自然就是貧瘠、枯乾
[00:05:44.840 --> 00:05:46.960]  聽見神話語的人
[00:05:46.960 --> 00:05:49.440]  他的生命是飽足的
[00:05:49.440 --> 00:05:53.840]  生命好像嬌冠的原子一樣
[00:05:53.840 --> 00:05:56.600]  在今早我們所讀的經文當中
[00:05:56.600 --> 00:05:59.800]  我們聽見耶穌基督的比喻
[00:05:59.800 --> 00:06:01.880]  在耶穌基督的比喻當中
[00:06:01.880 --> 00:06:04.720]  是說到有三種的泥土
[00:06:04.720 --> 00:06:08.400]  三種不同程度的聽者
[00:06:08.400 --> 00:06:11.600]  所以比喻的集中點是甚麼呢?
[00:06:11.600 --> 00:06:13.360]  是泥土
[00:06:13.360 --> 00:06:16.600]  而不是殺種的人
[00:06:16.600 --> 00:06:18.480]  三種不同的泥土
[00:06:18.480 --> 00:06:22.040]  是代表著三種不同的聽者
[00:06:22.040 --> 00:06:26.400]  第一種是路旁的泥土
[00:06:26.400 --> 00:06:30.680]  路旁的聽者
[00:06:30.680 --> 00:06:34.400]  殺在路旁的種子
[00:06:34.400 --> 00:06:37.240]  是不能夠滲入去硬地那裡的
[00:06:37.240 --> 00:06:40.400]  因為種子是會被人去踐踏
[00:06:40.400 --> 00:06:43.640]  是會被鳥去啄了、吃了
[00:06:43.640 --> 00:06:46.120]  所以是不能夠再生長的
[00:06:46.120 --> 00:06:48.600]  這些泥土是代表一些人
[00:06:48.600 --> 00:06:53.120]  他們聽完之後是沒有反應的
[00:06:53.120 --> 00:06:57.440]  他們聽完之後是不明白的
[00:06:57.440 --> 00:07:02.920]  第二種的泥土就是土踐石頭的泥土
[00:07:02.920 --> 00:07:06.800]  就是土踐石頭的聽者
[00:07:06.800 --> 00:07:08.920]  這些泥土是怎樣呢?
[00:07:08.920 --> 00:07:11.320]  下面有一塊很硬的地
[00:07:11.320 --> 00:07:13.920]  上面有很薄的泥土
[00:07:13.920 --> 00:07:17.200]  所以就是因為這麼薄的泥土的緣故
[00:07:17.200 --> 00:07:20.520]  種子下去,根又長得不夠深
[00:07:20.520 --> 00:07:22.800]  太陽的熱力一出來的時候
[00:07:22.800 --> 00:07:26.080]  就將所有泥土的水分蒸走了
[00:07:26.080 --> 00:07:28.200]  所以所生出來的植物
[00:07:28.200 --> 00:07:32.720]  它很容易凋謝、枯乾而死
[00:07:32.720 --> 00:07:36.920]  這個就代表那些很膚淺的聽者
[00:07:36.920 --> 00:07:40.640]  他們是不能夠有根有機的去生活
[00:07:40.640 --> 00:07:42.560]  沒錯,他們知道的
[00:07:42.560 --> 00:07:45.280]  他們知道要愛神愛人
[00:07:45.280 --> 00:07:46.640]  他們要知道
[00:07:46.640 --> 00:07:50.400]  他們是要遵守大使命去傳福音
[00:07:50.400 --> 00:07:51.840]  他們知道的
[00:07:51.840 --> 00:07:54.960]  但他們是沒有信心的根部
[00:07:54.960 --> 00:07:58.120]  他們是沒有毀身的深度
[00:07:58.120 --> 00:08:02.760]  他們是沒有深度的門徒的生活
[00:08:02.760 --> 00:08:05.080]  所以他們作門徒
[00:08:05.080 --> 00:08:10.880]  是過眼雲煙、枯乾而死的
[00:08:10.880 --> 00:08:16.000]  第三種就是荊棘充滿的泥土
[00:08:16.000 --> 00:08:20.680]  所以是荊棘般的聽眾
[00:08:20.680 --> 00:08:23.400]  這些泥土有很多的荊棘
[00:08:23.400 --> 00:08:27.440]  荊棘就是搶走泥土的水分和養分
[00:08:27.440 --> 00:08:30.320]  去長大,遮住陽光
[00:08:30.320 --> 00:08:33.960]  以致在當中成長的植物被纏住
[00:08:33.960 --> 00:08:37.320]  不夠陽光、不夠水分、不夠養分
[00:08:37.320 --> 00:08:42.120]  所以都是不能夠結出美好的收成
[00:08:42.120 --> 00:08:47.560]  這些聽者是代表這些人對真理是非常開放的
[00:08:47.560 --> 00:08:49.840]  他們是願意打開他們的心靈
[00:08:49.840 --> 00:08:51.720]  聽到真理的
[00:08:51.720 --> 00:08:56.800]  但另一方面他們都允許煩惱
[00:08:56.800 --> 00:08:59.880]  允許財富、名利、權勢
[00:08:59.880 --> 00:09:02.640]  阻礙他們的成長
[00:09:02.640 --> 00:09:04.760]  所以他們的生活是怎樣呢?
[00:09:04.760 --> 00:09:07.200]  一方面要侍奉神、施奉神
[00:09:07.200 --> 00:09:10.040]  但另一方面他們要拜馬拉
[00:09:10.040 --> 00:09:12.400]  要拜馬門
[00:09:12.400 --> 00:09:17.640]  就是讓馬門將他們心靈的種子擠出來
[00:09:17.640 --> 00:09:26.240]  所以這些人都是不能夠結出屬靈的果子
[00:09:26.240 --> 00:09:28.120]  弟兄姊妹們
[00:09:28.120 --> 00:09:30.360]  城鎮家弟兄姊妹們
[00:09:30.360 --> 00:09:35.720]  我們是屬於哪一類的泥土?
[00:09:35.720 --> 00:09:38.720]  我們是哪一類的聽者?
[00:09:38.720 --> 00:09:41.720]  我們聽了之後是不明白?
[00:09:41.720 --> 00:09:45.560]  聽了之後聽得不夠深入?
[00:09:45.560 --> 00:09:49.880]  我們聽完之後又喜歡聽神的話語
[00:09:49.880 --> 00:09:54.560]  又喜歡聽馬門世界的話語?
[00:09:54.560 --> 00:09:57.200]  為何我們會這樣呢?
[00:09:57.200 --> 00:10:01.720]  為何我們都是假設我們應該做基督徒
[00:10:01.720 --> 00:10:04.120]  很喜歡聽神的話語
[00:10:04.120 --> 00:10:05.520]  有些當然沒甚麼興趣聽
[00:10:05.520 --> 00:10:10.400]  但我們多數城鎮家弟兄姊妹妹都應該喜歡聽的
[00:10:10.400 --> 00:10:15.600]  我們這麼喜歡聽,為何我們聽不到呢?
[00:10:15.600 --> 00:10:17.760]  原因是很多的
[00:10:17.760 --> 00:10:21.920]  其中有兩個原因
[00:10:21.920 --> 00:10:25.120]  第一個原因就是我們聽不見神的話
[00:10:25.120 --> 00:10:29.000]  因為我們常常聽不見自己
[00:10:29.000 --> 00:10:31.680]  第二個原因,我們聽不見神的話語
[00:10:31.680 --> 00:10:35.080]  因為我們常常聽不見他人
[00:10:35.080 --> 00:10:38.360]  換句話來說,我們常常都是不用耳朵去聽的
[00:10:38.360 --> 00:10:40.480]  聽不見自己,聽不見他人
[00:10:40.480 --> 00:10:42.480]  我們的耳朵是有問題的
[00:10:42.480 --> 00:10:46.040]  所以當然要聽神的話語也是聽不到的
[00:10:46.040 --> 00:10:49.360]  因為我們耳朵平時都聽不見的
[00:10:49.360 --> 00:10:54.200]  怎能夠突然間就聽到神的話語呢?
[00:10:54.200 --> 00:10:55.760]  所以第二個原因
[00:10:55.760 --> 00:10:59.640]  原來我們常常都是不用耳朵
[00:10:59.640 --> 00:11:03.600]  沒有去聽到自己生命的聲音
[00:11:03.600 --> 00:11:05.680]  聽不見自己的人是甚麼呢?
[00:11:05.680 --> 00:11:11.560]  就是說,他不知道自己,聽不見自己內心的狀況
[00:11:11.560 --> 00:11:15.080]  當我在美國普林斯頓讀書的時候
[00:11:15.080 --> 00:11:19.120]  我認識了一位在愛這個主題裡面
[00:11:19.120 --> 00:11:23.720]  是飛升國際的哲學家
[00:11:23.720 --> 00:11:26.040]  是一位權威
[00:11:26.040 --> 00:11:27.960]  你說他的名字,每個人都知道
[00:11:27.960 --> 00:11:31.400]  他在愛這方面的哲學研究
[00:11:31.400 --> 00:11:32.880]  很厲害的
[00:11:32.880 --> 00:11:36.080]  但是你跟他一起,你就知道了
[00:11:36.080 --> 00:11:39.320]  原來在學校當中
[00:11:39.320 --> 00:11:41.760]  很多人都是不喜歡他的
[00:11:41.760 --> 00:11:44.480]  說他很mean
[00:11:44.480 --> 00:11:46.520]  說他很刻薄
[00:11:46.520 --> 00:11:49.560]  說他不會愛人
[00:11:49.560 --> 00:11:52.920]  所以其實他又不會愛人
[00:11:52.920 --> 00:11:56.320]  裡面又其實很需要人家的愛
[00:11:56.320 --> 00:11:58.440]  如果這種描述是真的話
[00:11:58.440 --> 00:12:00.200]  那麼這位哲學家
[00:12:00.200 --> 00:12:02.200]  他很有愛的學問
[00:12:02.200 --> 00:12:04.200]  但是他沒有愛
[00:12:04.200 --> 00:12:08.520]  他就聽不見自己生命的缺乏
[00:12:08.520 --> 00:12:12.720]  同樣,假如我們這班牧師傳道人
[00:12:12.720 --> 00:12:17.080]  我們常常在大家當中,我們高言大義
[00:12:17.080 --> 00:12:19.760]  我們說要恩切款待
[00:12:19.760 --> 00:12:21.600]  要寬恕惡人
[00:12:21.600 --> 00:12:23.800]  寬恕七十個七次
[00:12:23.800 --> 00:12:25.160]  但是在另一方面
[00:12:25.160 --> 00:12:27.200]  我們又不會寬待人
[00:12:27.200 --> 00:12:29.360]  我們又不會寬恕人
[00:12:29.360 --> 00:12:32.280]  或者假如我們做傳道的人
[00:12:32.280 --> 00:12:35.160]  弟兄姊妹們要獻上自己,犧牲自己
[00:12:35.160 --> 00:12:38.280]  但是我們卻是斤斤計較
[00:12:38.280 --> 00:12:39.720]  或者我們就說
[00:12:39.720 --> 00:12:43.120]  弟兄姊妹們要誠心實意的侍奉
[00:12:43.120 --> 00:12:46.640]  要合作,要合一,要專心
[00:12:46.640 --> 00:12:50.920]  但是另一方面,我們卻是會用手段
[00:12:50.920 --> 00:12:52.800]  或者當我們做牧者的話
[00:12:52.800 --> 00:12:55.800]  我們扮演得很有權柄
[00:12:55.800 --> 00:12:57.800]  很有力量的幫助你們
[00:12:57.800 --> 00:12:59.640]  處理你們生命的問題
[00:12:59.640 --> 00:13:00.840]  心靈的問題
[00:13:00.840 --> 00:13:03.160]  叫你這樣做,叫你這樣做
[00:13:03.160 --> 00:13:04.360]  叫得很好
[00:13:04.360 --> 00:13:08.440]  但是當你們見不到我們的時候,怎樣呢?
[00:13:08.440 --> 00:13:10.240]  很不開心
[00:13:10.240 --> 00:13:12.320]  情緒常常又上又下
[00:13:12.320 --> 00:13:15.040]  是不是?又自卑又自憐
[00:13:15.040 --> 00:13:17.440]  如果是這樣的話
[00:13:17.440 --> 00:13:22.320]  我們就是看不見自己生命的閉塞
[00:13:22.320 --> 00:13:24.600]  生命的私慾
[00:13:24.600 --> 00:13:27.760]  生命的驕傲
[00:13:27.760 --> 00:13:30.880]  法利塞人是偽善
[00:13:30.880 --> 00:13:33.920]  還有很喜歡說話的
[00:13:33.920 --> 00:13:36.880]  因為他們聽不見自己
[00:13:36.880 --> 00:13:40.880]  聽不見自己內心的狀況
[00:13:40.880 --> 00:13:43.880]  所以弟兄姊妹們同樣的問題就是說
[00:13:43.880 --> 00:13:46.680]  你們聽不聽見你內心的狀況呢?
[00:13:46.680 --> 00:13:50.080]  你在家裡聽不聽得見你內心的狀況呢?
[00:13:50.080 --> 00:13:51.320]  你平時生活當中
[00:13:51.320 --> 00:13:53.840]  你知不知道你自己是一個怎樣的人?
[00:13:53.840 --> 00:13:57.320]  你清不清楚你是一個怎樣的人?
[00:13:57.320 --> 00:13:59.120]  假如一個人
[00:13:59.120 --> 00:14:03.400]  他常常都是不用耳朵聽不見自己
[00:14:03.400 --> 00:14:07.120]  他可能就是一個路旁的聽者
[00:14:07.120 --> 00:14:10.480]  聽神的話語是沒有什麼反應的
[00:14:10.480 --> 00:14:13.120]  一個人常常不用耳朵的時候
[00:14:13.120 --> 00:14:17.760]  他都可以成為一個土踐石頭的聽者
[00:14:17.760 --> 00:14:21.240]  他聽神的話語聽得很膚淺而已
[00:14:21.240 --> 00:14:24.960]  他也可以是一位好像荊棘般的聽者
[00:14:24.960 --> 00:14:30.240]  聽不進去,因為他被名利財富憂慮去纏繞著
[00:14:30.240 --> 00:14:33.240]  假如當日是這樣的話
[00:14:33.240 --> 00:14:36.440]  當我們是聽不見自己的話
[00:14:36.440 --> 00:14:40.160]  我們真是「猶蒙了心」
[00:14:40.160 --> 00:14:42.760]  「耳朵發沉」
[00:14:42.760 --> 00:14:45.200]  「眼睛閉著」
[00:14:45.200 --> 00:14:49.200]  當然聽不到神的聲音
[00:14:49.200 --> 00:14:53.560]  生命就不能夠成為嬌冠的原子
[00:14:53.560 --> 00:14:57.560]  結出美好的屬靈的果實
[00:14:57.560 --> 00:14:59.280]  除了聽不見自己
[00:14:59.280 --> 00:15:00.480]  第二個原因是什麼呢?
[00:15:00.480 --> 00:15:02.280]  我們聽不見他人
[00:15:02.280 --> 00:15:05.040]  所以常常不用耳朵聽見他人
[00:15:05.040 --> 00:15:07.760]  在2000年4月的讀者文集
[00:15:07.760 --> 00:15:10.560]  有一份文章叫做《借耳仔》
[00:15:10.560 --> 00:15:12.280]  Land and Ear
[00:15:12.280 --> 00:15:15.120]  在當中作者講出
[00:15:15.120 --> 00:15:19.800]  聆聽是一個喪失了重要生活的藝術
[00:15:19.800 --> 00:15:21.160]  在文章的開始
[00:15:21.160 --> 00:15:24.360]  作者說有一次婆婆打電話來
[00:15:24.360 --> 00:15:28.160]  跟他說一些驚險的故事
[00:15:28.160 --> 00:15:30.360]  就是他們由佛羅里達州
[00:15:30.360 --> 00:15:34.160]  跟老爺,婆婆老爺在佛羅里達州開車
[00:15:34.160 --> 00:15:36.760]  開很長的,很多個小時
[00:15:36.760 --> 00:15:39.760]  開到紐約那裡過冬
[00:15:39.760 --> 00:15:42.960]  好了,去的過程當中
[00:15:42.960 --> 00:15:45.760]  有三次的車的問題
[00:15:45.760 --> 00:15:47.360]  而一次的車的問題
[00:15:47.360 --> 00:15:50.960]  就在那個很繁忙的天橋上
[00:15:50.960 --> 00:15:52.760]  很驚險
[00:15:52.760 --> 00:15:55.160]  當婆婆講到這麼驚險的時候
[00:15:55.160 --> 00:15:59.760]  作者也很想講一下自己那些驚險的故事
[00:15:59.760 --> 00:16:00.760]  他想講的時候
[00:16:00.760 --> 00:16:02.360]  婆婆說對不起
[00:16:02.360 --> 00:16:03.760]  我現在要開門
[00:16:03.760 --> 00:16:05.360]  有人有門聲
[00:16:05.360 --> 00:16:06.960]  我要開門
[00:16:06.960 --> 00:16:08.360]  很感謝你,Roberta
[00:16:08.360 --> 00:16:11.160]  很感謝你細心聽我的故事
[00:16:11.160 --> 00:16:14.960]  你沒有分享你的故事
[00:16:14.960 --> 00:16:17.160]  當我們聽到這個故事
[00:16:17.160 --> 00:16:21.360]  看到這個文集當中這份文章的時候
[00:16:21.360 --> 00:16:24.160]  我們都有這種感受的
[00:16:24.160 --> 00:16:28.160]  很多時候當我們心裡有很多的事情
[00:16:28.160 --> 00:16:30.360]  是要跟人傾訴
[00:16:30.360 --> 00:16:33.960]  回到城鎮家想跟人傾訴的時候
[00:16:33.960 --> 00:16:36.560]  總是周圍的人搶著跟我們講
[00:16:36.560 --> 00:16:38.760]  講他的故事的
[00:16:38.760 --> 00:16:41.160]  當我們想講我們的故事的時候
[00:16:41.160 --> 00:16:42.960]  他說他的故事更加慘
[00:16:42.960 --> 00:16:45.160]  甚至他也會給意見
[00:16:45.160 --> 00:16:47.360]  還沒講完就給意見
[00:16:47.360 --> 00:16:49.960]  所以很多時候變成了
[00:16:49.960 --> 00:16:51.960]  很多心裡的事情想講
[00:16:51.960 --> 00:16:53.560]  沒得講
[00:16:53.560 --> 00:16:54.760]  所以我們會說
[00:16:54.760 --> 00:16:59.760]  真是弟兄姊妹們在這方面不夠好了
[00:16:59.760 --> 00:17:02.160]  但另一方面其實
[00:17:02.160 --> 00:17:04.160]  當我們這樣投訴的時候
[00:17:04.160 --> 00:17:07.560]  很多時候你卻是那個人
[00:17:07.560 --> 00:17:11.160]  人總是搶著說話
[00:17:11.160 --> 00:17:14.560]  人總是不會去細心聆聽
[00:17:14.560 --> 00:17:17.960]  為什麼?因為人的雜性是人的傾向
[00:17:17.960 --> 00:17:19.760]  人的傾向雜性就是
[00:17:19.760 --> 00:17:23.560]  人喜歡先說話後聆聽
[00:17:23.560 --> 00:17:27.560]  這個就是人有快快的說
[00:17:27.560 --> 00:17:31.560]  慢慢的聽的雜性
[00:17:31.560 --> 00:17:33.160]  在群體的生活當中
[00:17:33.160 --> 00:17:34.960]  很多時候我們喜歡來一個群體
[00:17:34.960 --> 00:17:36.160]  我們來到一個群體
[00:17:36.160 --> 00:17:38.160]  我們不是說聽別人說話
[00:17:38.160 --> 00:17:40.760]  我們是說你聽我說話
[00:17:40.760 --> 00:17:43.560]  你聽我說話
[00:17:43.560 --> 00:17:44.960]  因為這個緣故
[00:17:44.960 --> 00:17:46.560]  因為這個雜性
[00:17:46.560 --> 00:17:48.960]  所以我們發覺
[00:17:48.960 --> 00:17:52.560]  很多時候周圍的人
[00:17:52.560 --> 00:17:57.360]  都沒有聆聽我心裡的難處
[00:17:57.360 --> 00:18:01.560]  我在這裡感覺到非常孤單
[00:18:01.560 --> 00:18:04.360]  有另外一些情況
[00:18:04.360 --> 00:18:06.160]  又解釋到為什麼人
[00:18:06.160 --> 00:18:08.360]  是不會聽別人說話的
[00:18:08.360 --> 00:18:11.560]  因為在香港的社會當中
[00:18:11.560 --> 00:18:14.160]  能言善道
[00:18:14.160 --> 00:18:17.960]  是聰明伶俐的表現
[00:18:17.960 --> 00:18:20.760]  只有那些不出聲的人
[00:18:20.760 --> 00:18:23.160]  是一種弱者的表現
[00:18:23.160 --> 00:18:26.360]  所以能夠去發現
[00:18:26.360 --> 00:18:29.360]  這是一個聰明的標記
[00:18:29.360 --> 00:18:30.360]  另一方面
[00:18:30.360 --> 00:18:32.360]  一個不好的原因就是說
[00:18:32.360 --> 00:18:34.360]  如果說話快一點的時候
[00:18:34.360 --> 00:18:36.360]  你就可以發號施令
[00:18:36.360 --> 00:18:37.560]  控制一切
[00:18:37.560 --> 00:18:40.160]  總之你掌握了發言權
[00:18:40.160 --> 00:18:43.160]  你就能夠控制事情的發展
[00:18:43.160 --> 00:18:45.560]  先發制人
[00:18:45.560 --> 00:18:46.760]  因為種種的緣故
[00:18:46.760 --> 00:18:49.360]  我們真的很喜歡說話
[00:18:49.360 --> 00:18:51.560]  不喜歡聽別人說話
[00:18:51.560 --> 00:18:53.560]  你試想
[00:18:53.560 --> 00:18:57.960]  假如你是一位常常說話的人
[00:18:57.960 --> 00:19:01.360]  常常都不用耳朵聽話的人
[00:19:01.360 --> 00:19:03.160]  你怎麼聽到神的話
[00:19:03.160 --> 00:19:05.360]  耳朵經常都不用
[00:19:05.360 --> 00:19:06.960]  你會聽到神的話嗎?
[00:19:06.960 --> 00:19:09.160]  所以一個常常不用耳朵
[00:19:09.160 --> 00:19:10.760]  聽自己的人
[00:19:10.760 --> 00:19:12.160]  聽人家的人
[00:19:12.160 --> 00:19:16.160]  他很容易是一位路旁的聽者
[00:19:16.160 --> 00:19:21.160]  他很容易是一位土淺石頭的聽者
[00:19:21.160 --> 00:19:23.360]  是一個膚淺的聽者
[00:19:23.360 --> 00:19:27.160]  他很容易成為一位荊棘的聽者
[00:19:27.160 --> 00:19:33.360]  常常被煩惱、名利、權勢所擠著
[00:19:33.360 --> 00:19:36.960]  這些人聽不見自己
[00:19:36.960 --> 00:19:38.760]  聽不見他人
[00:19:38.760 --> 00:19:41.360]  他們是由無了心
[00:19:41.360 --> 00:19:43.160]  耳朵發沉
[00:19:43.160 --> 00:19:45.560]  眼睛閉著
[00:19:45.560 --> 00:19:48.760]  不能夠聽見神的聲音
[00:19:48.760 --> 00:19:55.760]  因此他們不能夠成為嬌冠的源子
[00:19:55.760 --> 00:19:59.160]  試想當我們真的常常聽不見自己
[00:19:59.160 --> 00:20:01.360]  又聽不見他人
[00:20:01.360 --> 00:20:05.560]  我們當然是很難突然間
[00:20:05.560 --> 00:20:07.960]  說要聽到神的話語
[00:20:07.960 --> 00:20:09.760]  所以我們要知道
[00:20:09.760 --> 00:20:11.760]  我們真的渴求神的話語
[00:20:11.760 --> 00:20:13.560]  其實我們真的很渴求
[00:20:13.560 --> 00:20:14.560]  如果這樣的話
[00:20:14.560 --> 00:20:17.360]  我們平時就要多用耳朵
[00:20:17.360 --> 00:20:18.960]  靠著神的恩惠
[00:20:18.960 --> 00:20:20.960]  我們練一下耳朵
[00:20:20.960 --> 00:20:23.760]  常常聽見自己的內心
[00:20:23.760 --> 00:20:26.960]  聽見他人有一種練習
[00:20:26.960 --> 00:20:29.760]  以致我們有很好的準備
[00:20:29.760 --> 00:20:33.560]  一起去聽神的話語
[00:20:33.560 --> 00:20:35.160]  如果這樣的話
[00:20:35.160 --> 00:20:36.560]  要聽見神的話語
[00:20:36.560 --> 00:20:37.960]  我們就要常常操練
[00:20:37.960 --> 00:20:40.360]  增加我們的聽力
[00:20:40.360 --> 00:20:44.960]  當我們願意用耳朵去聽見自己
[00:20:44.960 --> 00:20:47.160]  去聽見他人的時候
[00:20:47.160 --> 00:20:49.960]  我們就有很好的準備
[00:20:49.960 --> 00:20:52.160]  去聽神的話語
[00:20:52.160 --> 00:20:55.160]  怎樣聽神的話語呢?
[00:20:55.160 --> 00:20:57.760]  不少時候我們就會認為
[00:20:57.760 --> 00:20:59.760]  聽神的話語就是
[00:20:59.760 --> 00:21:02.560]  禮拜日在崇拜的時候
[00:21:02.560 --> 00:21:05.360]  聽牧師傳道人的講道
