
[00:00:00.000 --> 00:00:05.680]  有一個人叫駱,名字叫駱,快樂的駱
[00:05:22.040 --> 00:05:25.200]  唯有他調整他的飲食習慣
[00:05:25.200 --> 00:05:29.160]  和運動才可以燃燒他的脂肪
[00:05:29.160 --> 00:05:32.000]  我也經歷過人生有憂慮的時候
[00:05:32.000 --> 00:05:33.960]  特別是在德國讀書的時候
[00:05:33.960 --> 00:05:37.600]  憂慮不時伴著我
[00:05:37.600 --> 00:05:41.480]  我擔心過自己讀得不好
[00:05:41.480 --> 00:05:43.480]  過不了關、進不了大學
[00:05:43.480 --> 00:05:46.880]  進大學的時候又擔心自己畢不了業
[00:05:46.880 --> 00:05:48.520]  更奇怪的是
[00:05:48.520 --> 00:05:52.320]  我在德國畢業大概十年左右的時間
[00:05:52.320 --> 00:05:53.880]  但在十年裡面
[00:05:53.880 --> 00:05:55.840]  我竟然發覺自己有時
[00:05:55.840 --> 00:05:58.880]  晚上睡覺的時候發惡夢
[00:05:58.880 --> 00:06:01.640]  惡夢的內容很奇怪
[00:06:01.640 --> 00:06:03.200]  在夢裡面
[00:06:03.200 --> 00:06:06.800]  我發覺自己原來在一個化學實驗室裡面做實驗
[00:06:06.800 --> 00:06:12.120]  很擔心自己的實驗達不到預期的結果
[00:06:12.120 --> 00:06:16.440]  這種憂慮甚至在夢裡面將我完全壓倒
[00:06:16.440 --> 00:06:19.080]  細節的部分以後有機會再慢慢分享
[00:06:19.080 --> 00:06:21.040]  不過重點是
[00:06:21.040 --> 00:06:24.440]  這些事情已經是十年前的事情
[00:06:24.440 --> 00:06:29.560]  但為什麼現在還在我的潛意識裡面存留著呢?
[00:06:29.560 --> 00:06:30.840]  當我發這些夢的時候
[00:06:30.840 --> 00:06:32.120]  我也會提醒自己
[00:06:32.120 --> 00:06:35.920]  我那一刻是否真的處於一種壓力當中
[00:06:35.920 --> 00:06:37.800]  還有趣的是
[00:06:37.800 --> 00:06:39.840]  當我想到這件事的時候
[00:06:39.840 --> 00:06:41.000]  我想一件事
[00:06:41.000 --> 00:06:44.840]  如果我有辦法重回十年前的時候
[00:06:44.840 --> 00:06:49.400]  現在的我一定會跟十年前的我說
[00:06:49.400 --> 00:06:51.520]  其實憂慮真的沒有用
[00:06:51.520 --> 00:06:54.680]  事情要解決的話一定會解決
[00:06:54.680 --> 00:06:57.120]  我最後是可以完成實驗研究
[00:06:57.120 --> 00:06:58.520]  順利畢業的
[00:06:58.520 --> 00:07:01.800]  憂慮根本改變不了結果
[00:07:01.800 --> 00:07:04.000]  憂慮給我加添的
[00:07:04.000 --> 00:07:06.560]  就是白頭髮和一些噩夢
[00:07:06.560 --> 00:07:09.000]  如果大家真的有機會回到過去的時候
[00:07:09.000 --> 00:07:14.800]  現在的你會跟以前憂慮的你說些什麼呢?
[00:07:14.800 --> 00:07:15.880]  在經文當中
[00:07:15.880 --> 00:07:17.920]  我們留意到耶穌說到憂慮
[00:07:17.920 --> 00:07:20.880]  是關於哪些方面的內容呢?
[00:07:20.880 --> 00:07:22.520]  有些什麼內容呢?
[00:07:22.520 --> 00:07:28.880]  說到「生命吃什麼 喝什麼 身體穿什麼」
[00:07:28.880 --> 00:07:34.280]  「生命是否有長壽 為明天的事情而憂慮」
[00:07:34.280 --> 00:07:38.160]  耶穌說到這些事情是和什麼有關呢?
[00:07:38.160 --> 00:07:39.720]  我們細心留意的話
[00:07:39.720 --> 00:07:41.840]  其實都是和一些物質的事情
[00:07:41.840 --> 00:07:43.400]  屬肉體的事情
[00:07:43.400 --> 00:07:46.200]  短暫的事情有關
[00:07:46.200 --> 00:07:49.640]  耶穌沒有否定這些基本需要的重要性
[00:07:49.640 --> 00:07:53.520]  耶穌能夠體恤、憐憫我們這些需要
[00:07:53.520 --> 00:07:54.800]  但是耶穌教導我們
[00:07:54.800 --> 00:07:58.120]  不要僅僅只是關心這些最基本的需要
[00:07:58.120 --> 00:08:04.520]  我們的生命不僅僅停留在這些物質和短暫的需要裡
[00:08:04.520 --> 00:08:06.200]  耶穌非常清楚
[00:08:06.200 --> 00:08:09.160]  憂慮會帶來一個破壞性的影響
[00:08:09.160 --> 00:08:11.680]  有什麼影響呢?
[00:08:11.680 --> 00:08:13.200]  第一個
[00:08:13.200 --> 00:08:16.080]  我們想到一個叫做破壞性的逆向靈修
[00:08:16.080 --> 00:08:18.480]  這是什麼呢?
[00:08:18.480 --> 00:08:19.800]  如果大家知道的話
[00:08:19.800 --> 00:08:23.760]  運動員除了一般的運動訓練外
[00:08:23.760 --> 00:08:26.080]  其實還有一個特別的訓練
[00:08:26.080 --> 00:08:31.960]  它中文名叫做心智訓練
[00:08:31.960 --> 00:08:36.160]  幫助運動員去提升他們運動的表現
[00:08:36.160 --> 00:08:40.240]  他們不需要直接去實體運動
[00:08:40.240 --> 00:08:42.680]  不過他們在頭腦裡
[00:08:42.680 --> 00:08:44.680]  可以模擬一些練習
[00:08:44.680 --> 00:08:45.960]  甚至是比賽
[00:08:45.960 --> 00:08:47.600]  每一個細節的動作
[00:08:47.600 --> 00:08:51.000]  都可以在腦裡去模擬的練習
[00:08:51.000 --> 00:08:52.000]  很特別的
[00:08:52.000 --> 00:08:55.440]  結果表明經過這些心智訓練的運動員
[00:08:55.440 --> 00:08:59.680]  的確有很大程度的提升
[00:08:59.680 --> 00:09:03.480]  因為他們在做一個有建設性的訓練
[00:09:03.480 --> 00:09:05.600]  不過說到憂慮的時候
[00:09:05.600 --> 00:09:10.520]  我們不斷重複這些值得我們憂慮的事情
[00:09:10.520 --> 00:09:15.000]  其實我們反過來做一個破壞性的心智訓練
[00:09:15.000 --> 00:09:15.720]  很特別的
[00:09:15.720 --> 00:09:18.960]  聖經教導我們要晝夜思想神的話語
[00:09:18.960 --> 00:09:20.840]  但是在憂慮裡面
[00:09:20.840 --> 00:09:25.680]  我們晝夜思想的事情和影像是什麼呢?
[00:09:25.680 --> 00:09:26.640]  這些憂慮的東西
[00:09:26.640 --> 00:09:30.640]  就好像惡性的細胞在我們心靈裡面不斷的滋長
[00:09:30.640 --> 00:09:33.400]  甚至可以說是充滿我們整個的心靈空間
[00:09:33.400 --> 00:09:34.720]  我們的心靈
[00:09:34.720 --> 00:09:37.680]  我們的靈性就出現了健康的問題
[00:09:37.680 --> 00:09:38.920]  所以我說
[00:09:38.920 --> 00:09:41.200]  憂慮其實是一種另類的靈修
[00:09:41.200 --> 00:09:45.480]  不過我稱它為一種破壞性的逆向靈修
[00:09:45.480 --> 00:09:47.720]  當我們不斷進行一種靈修的時候
[00:09:47.720 --> 00:09:51.000]  我們會慢慢變得越來越自我中心
[00:09:51.000 --> 00:09:53.240]  貪心的惡念就會不斷的增加
[00:09:53.240 --> 00:09:56.320]  因為我們覺得我們需要這些物質去充滿我們
[00:09:56.320 --> 00:09:59.120]  我們才有那份安全感
[00:09:59.120 --> 00:10:04.080]  貪念慢慢就成為我們迷失的地方
[00:10:04.080 --> 00:10:06.320]  憂慮不單止破壞我們的靈性健康
[00:10:06.320 --> 00:10:12.080]  而且還會破壞我們追求人生目標的專注力
[00:10:12.080 --> 00:10:15.680]  心理學家會將人類的需要分成五個範疇
[00:10:15.680 --> 00:10:19.120]  我想很多人都看過這個介紹
[00:10:19.120 --> 00:10:22.040]  說到他說由低層次到高層次
[00:10:22.040 --> 00:10:25.200]  分別有生理的需要、安全的需要
[00:10:25.200 --> 00:10:28.720]  社交的需要和一些被尊重肯定的需要
[00:10:28.720 --> 00:10:32.080]  最後一個最高的就是自我實現的需要
[00:10:32.080 --> 00:10:33.200]  不難理解的是
[00:10:33.200 --> 00:10:34.640]  當一些低層的需要
[00:10:34.640 --> 00:10:37.280]  譬如生理、安全的需要
[00:10:37.280 --> 00:10:40.120]  沒有得到滿足的時候
[00:10:40.120 --> 00:10:40.960]  一般來說
[00:10:40.960 --> 00:10:44.400]  人就很難去追求更高層次的需要
[00:10:44.400 --> 00:10:46.360]  溫飽的問題都沒有解決的話
[00:10:46.360 --> 00:10:48.520]  還說甚麼人生目標呢?
[00:10:48.520 --> 00:10:50.880]  這的確是很多人的想法
[00:10:50.880 --> 00:10:52.720]  如果加上憂慮的話
[00:10:52.720 --> 00:10:54.960]  問題就更加嚴重了
[00:10:54.960 --> 00:10:59.080]  但是神賜給我們一個豐盛的生命
[00:10:59.080 --> 00:11:03.080]  每個人都是神手中的一個器皿
[00:11:03.080 --> 00:11:05.600]  有獨特的呼召和使命
[00:11:05.600 --> 00:11:07.880]  當我們面對一些基本的需要
[00:11:07.880 --> 00:11:10.000]  產生很大的憂慮的時候
[00:11:10.000 --> 00:11:12.960]  人就很容易忽略了
[00:11:12.960 --> 00:11:15.520]  忘卻了神在我們生命當中
[00:11:15.520 --> 00:11:18.440]  所給我們的方向、目標
[00:11:18.440 --> 00:11:20.720]  耶穌說「要先求他的國、他的義」
[00:11:20.720 --> 00:11:23.840]  正正就是講到這個方面
[00:11:23.840 --> 00:11:26.560]  當我們整天去憂慮我們基本需要的時候
[00:11:26.560 --> 00:11:29.960]  我們就會失去了對照明的專注力
[00:11:29.960 --> 00:11:31.400]  講道的第三部分
[00:11:31.400 --> 00:11:34.320]  會更加詳細地講到這部分
[00:11:34.320 --> 00:11:37.280]  所以我們在今天的第一個功課裏面
[00:11:37.280 --> 00:11:38.480]  我們要學習到
[00:11:38.480 --> 00:11:42.160]  我們要真正地去認識自己的憂慮
[00:11:42.160 --> 00:11:43.320]  我的憂慮是甚麼來的?
[00:11:43.320 --> 00:11:45.240]  到底憂慮是甚麼來的?
[00:11:45.240 --> 00:11:46.200]  作為一個真門徒
[00:11:46.200 --> 00:11:50.440]  我們有沒有真正地去認識自己的憂慮所在?
[00:11:50.440 --> 00:11:52.640]  在憂慮的過程裏面
[00:11:52.640 --> 00:11:53.840]  在認識的過程裏面
[00:11:53.840 --> 00:11:57.400]  我們有沒有更新對我們自己的認識?
[00:11:57.400 --> 00:12:00.280]  這個其實是一個很寶貴的過程
[00:12:00.280 --> 00:12:01.600]  當我們
[00:12:01.600 --> 00:12:05.280]  首先我們需要承認自己的確會憂慮
[00:12:05.280 --> 00:12:08.400]  憂慮是一個情緒的表現
[00:12:08.400 --> 00:12:09.480]  但是我們清楚
[00:12:09.480 --> 00:12:12.960]  憂慮本身是不可以幫助我們解決問題的
[00:12:12.960 --> 00:12:17.240]  反而會影響我們身心靈的健康
[00:12:17.240 --> 00:12:17.920]  剛才我也講到
[00:12:17.920 --> 00:12:21.440]  憂慮不單止是一種破壞性的逆向的靈修
[00:12:21.440 --> 00:12:23.320]  破壞了我們的靈性健康
[00:12:23.320 --> 00:12:26.600]  甚至會破壞我們追求人生的目標
[00:12:26.600 --> 00:12:29.520]  回應照明的專注力
[00:12:29.520 --> 00:12:31.240]  我給大家一個功課
[00:12:31.240 --> 00:12:33.360]  在接下來的兩個星期裏面
[00:12:33.360 --> 00:12:35.040]  玩一段時間
[00:12:35.040 --> 00:12:38.600]  去想想過去兩年左右的時間
[00:12:38.600 --> 00:12:42.760]  在2019、2020這兩年的時間裏面
[00:12:42.760 --> 00:12:44.400]  包括現在
[00:12:44.400 --> 00:12:46.160]  你有些什麼憂慮呢?
[00:12:46.160 --> 00:12:50.080]  你將你所有的憂慮寫下來
[00:12:50.080 --> 00:12:54.120]  包括你的感受都寫下來
[00:12:54.120 --> 00:12:57.240]  在這些點點滴滴的經歷裏面
[00:12:57.240 --> 00:13:00.960]  再次去認識自己
[00:13:00.960 --> 00:13:02.640]  我甚至鼓勵大家
[00:13:02.640 --> 00:13:04.760]  找自己一個信任的肢體
[00:13:04.760 --> 00:13:06.920]  一起去分享這些經驗
[00:13:06.920 --> 00:13:08.960]  一起來到神的面前
[00:13:08.960 --> 00:13:12.640]  去為著有新的發現去感恩
[00:13:12.640 --> 00:13:17.200]  為著可以為當中限制的軟弱
[00:13:17.200 --> 00:13:21.280]  去彼此的代禱、守望
[00:13:21.280 --> 00:13:23.160]  我們進入經文的第二部份
[00:13:23.160 --> 00:13:24.640]  神充足的供應
[00:13:24.640 --> 00:13:26.640]  神用不同的例證來講明了
[00:13:26.640 --> 00:13:29.120]  祂是那位完全的供應者
[00:13:29.120 --> 00:13:33.120]  我們的憂慮其實是不必要的
[00:13:33.120 --> 00:13:33.920]  想像一下
[00:13:33.920 --> 00:13:35.920]  耶穌在講這篇信息的時候
[00:13:35.920 --> 00:13:37.520]  祂在那裏講的?
[00:13:37.520 --> 00:13:39.240]  祂是否在禮堂裏面講道?
[00:13:39.240 --> 00:13:40.000]  祂不是
[00:13:40.000 --> 00:13:42.680]  祂甚至不是在會堂裏面講道
[00:13:42.680 --> 00:13:44.520]  不要忘記這段經文
[00:13:44.520 --> 00:13:47.440]  依然是登山補訓的一段經文
[00:13:47.440 --> 00:13:52.720]  耶穌是坐在山坡上跟門徒去講道的
[00:13:52.720 --> 00:13:55.600]  當祂所舉的這些例子
[00:13:55.600 --> 00:13:57.080]  都在現實的場景裏面
[00:13:57.080 --> 00:13:59.200]  可以經歷得到、看得到的
[00:13:59.200 --> 00:14:00.760]  耶穌講飛鳥的時候
[00:14:00.760 --> 00:14:03.840]  大家就擔個回頭
[00:14:03.840 --> 00:14:07.120]  看看天空裏面非常厲害的小鳥
[00:14:07.120 --> 00:14:10.360]  當耶穌在講百合花、野地的草的時候
[00:14:10.360 --> 00:14:11.720]  大家就可以低頭
[00:14:11.720 --> 00:14:15.240]  看看周圍身邊的花花草草
[00:14:15.240 --> 00:14:18.000]  耶穌是不需要使用power point的
[00:14:18.000 --> 00:14:19.320]  只有像我這樣
[00:14:19.320 --> 00:14:24.080]  講話沒有power的人才需要使用power point
[00:14:24.080 --> 00:14:28.040]  耶穌指出門徒不要憂慮的原因
[00:14:28.040 --> 00:14:32.560]  是因為天父要看顧祂所創造的受造物
[00:14:32.560 --> 00:14:34.200]  祂提出了兩個例子
[00:14:34.200 --> 00:14:38.920]  就是講到飛鳥的例子主要集中講吃什麼、喝什麼
[00:14:38.920 --> 00:14:41.760]  而反過來講到花草的例子
[00:14:41.760 --> 00:14:44.960]  主要是講到穿什麼的一個情況
[00:14:44.960 --> 00:14:48.160]  我們見到飛鳥也不種也不收
[00:14:48.160 --> 00:14:51.000]  也不囤糧入倉庫
[00:14:51.000 --> 00:14:54.440]  但天父尚且養活他們
[00:14:54.440 --> 00:14:59.240]  飛鳥當然需要花力氣去築巢、覓食
[00:14:59.240 --> 00:15:02.600]  但我們知道他們是不需要耕種的
[00:15:02.600 --> 00:15:04.920]  他們不耕種
[00:15:04.920 --> 00:15:08.680]  神也為他們預備好的食物
[00:15:08.680 --> 00:15:10.400]  飛鳥的例子告訴我們
[00:15:10.400 --> 00:15:14.760]  如果我們盡力按照神所設計的方式去生活的時候
[00:15:14.760 --> 00:15:19.680]  神也會很信實地按照祂所設計的自然規律
[00:15:19.680 --> 00:15:23.000]  去供應我們日常的睡用
[00:15:23.000 --> 00:15:25.920]  第二個例子與花和草有關
[00:15:25.920 --> 00:15:31.040]  有學者在研究其實經文裡說的花不是百合花
[00:15:31.040 --> 00:15:33.600]  而是一些不同種類的野花
[00:15:33.600 --> 00:15:36.360]  不過重點其實不是花的名字和種類
[00:15:36.360 --> 00:15:39.680]  重點是花的美麗
[00:15:39.680 --> 00:15:43.920]  在耶穌和祂們門徒旁邊的野花
[00:15:43.920 --> 00:15:49.520]  耶穌說將那些花和所羅門的王袍作一個比較
[00:15:49.520 --> 00:15:53.440]  耶穌說連所羅門最顯赫的時候所穿戴的
[00:15:53.440 --> 00:15:57.320]  也比不上這些花的美麗
[00:15:57.320 --> 00:15:59.560]  耶穌更加生動地形容
[00:15:59.560 --> 00:16:06.400]  這些美麗的野花其實是為了裝飾那些生命極其短暫的野草
[00:16:06.400 --> 00:16:07.840]  野地裡的草
[00:16:07.840 --> 00:16:11.360]  今日還在明天就要刁渡勞累
[00:16:11.360 --> 00:16:15.320]  神還給他們這樣的裝飾
[00:16:15.320 --> 00:16:21.960]  美麗的野花其實是用來裝飾那些野草的外袍
[00:16:21.960 --> 00:16:24.360]  如果大家很難想像這幅圖畫的時候
[00:16:24.360 --> 00:16:29.000]  鼓勵大家找個時間去自然的地方
[00:16:29.000 --> 00:16:34.240]  郊外的地方去欣賞上帝所創造的這份美好
[00:16:34.240 --> 00:16:37.200]  當我們細心欣賞的時候
[00:16:37.200 --> 00:16:40.320]  就一定能夠看到神的公認
[00:16:40.320 --> 00:16:48.720]  是怎樣使這些花花草草長得比人造之物更加美麗
[00:16:48.720 --> 00:16:53.400]  天父對自己的兒女不會比其他的受造之物差
[00:16:53.400 --> 00:16:55.080]  我們回到創世紀
[00:16:55.080 --> 00:16:57.560]  神創造天地的時候
[00:16:57.560 --> 00:17:01.200]  人類是第幾天創造的?
[00:17:01.200 --> 00:17:04.080]  沒錯 是第六天
[00:17:04.080 --> 00:17:07.520]  前五天的時間 神創造了一個完美的環境
[00:17:07.520 --> 00:17:13.080]  為的是第六天所創造的人類
[00:17:13.080 --> 00:17:15.800]  神的公認是不會缺少的
[00:17:15.800 --> 00:17:21.400]  彼得前書說道:你們要將一切的憂慮卸給神
[00:17:21.400 --> 00:17:25.000]  但我們想想其實在憂慮的背後
[00:17:25.000 --> 00:17:26.720]  隱藏著的是甚麼呢?
[00:17:26.720 --> 00:17:30.480]  隱藏著的是我們人對神的懷疑
[00:17:30.480 --> 00:17:33.680]  不信神的恩慈能力和信實
[00:17:33.680 --> 00:17:36.160]  不信神對我們有看顧
[00:17:36.160 --> 00:17:39.280]  恐怕祂會疏忽遺漏
[00:17:39.280 --> 00:17:45.040]  而且我們還以為自己正正就是被遺漏的那個
[00:17:45.040 --> 00:17:46.160]  耶穌特別強調
[00:17:46.160 --> 00:17:48.440]  如果我們真的是真門徒的話
[00:17:48.440 --> 00:17:51.320]  我們不應該活得好像外邦人一樣
[00:17:51.320 --> 00:17:53.040]  好像沒有信仰的人一樣
[00:17:53.040 --> 00:17:58.440]  不認識也不相信神是那位信實的公認主
[00:17:58.440 --> 00:18:00.960]  面對相同的環境的時候
[00:18:00.960 --> 00:18:05.840]  真門徒會不會有一份分別為勝的信心
[00:18:05.840 --> 00:18:08.480]  和外在的生命表現呢?
[00:18:08.480 --> 00:18:10.240]  我們再回到以前
[00:18:10.240 --> 00:18:12.840]  想想2020年在疫情當中
[00:18:12.840 --> 00:18:15.360]  我們發生了很多很多的事情
[00:18:15.360 --> 00:18:20.160]  當一些市民在憂慮生活用品很短缺的時候
[00:18:20.160 --> 00:18:23.600]  我們當時是怎樣的心態呢?
[00:18:23.600 --> 00:18:26.400]  我們有甚麼生命的表現呢?
[00:18:26.400 --> 00:18:29.360]  我們活得更加像真門徒
[00:18:29.360 --> 00:18:34.640]  還是聖經裏面所說的外邦人呢?
[00:18:34.640 --> 00:18:37.240]  聖經裏面我們留意的話
[00:18:37.240 --> 00:18:40.040]  耶穌是用漢來帶出這些教導的
[00:18:40.040 --> 00:18:44.440]  看看那些飛鳥、看看那些野花
[00:18:44.440 --> 00:18:47.360]  這是和我們的眼睛有關係的
[00:18:47.360 --> 00:18:49.920]  當人擁有信心的眼睛的時候
[00:18:49.920 --> 00:18:52.720]  就能夠看到神創造的榮美
[00:18:52.720 --> 00:18:56.280]  和人為的那種華美之間的區別
[00:18:56.280 --> 00:19:00.400]  眼光是一個很重要的地方
[00:19:00.400 --> 00:19:03.680]  我們看回《馬達福音》前面的經文
[00:19:03.680 --> 00:19:05.720]  它說到的就是
[00:19:05.720 --> 00:19:08.800]  耶穌要給三個選擇他的門徒去選擇
[00:19:08.800 --> 00:19:11.400]  兩種的財富、兩種的眼光
[00:19:11.400 --> 00:19:14.000]  還有兩個的主人
[00:19:14.000 --> 00:19:18.400]  這裏的地方我們還有眼光這個經文
[00:19:18.400 --> 00:19:20.800]  它說到眼睛就像身上的燈
