
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹平安,感恩節快樂。
[00:07:17.000 --> 00:07:21.000]  因為我的眼睛已經看見祢的救恩,
[00:07:21.000 --> 00:07:25.000]  就是祢在萬民面前所預備的,
[00:07:25.000 --> 00:07:31.000]  是照亮外邦人的光,又是祢聞以色列的榮耀,
[00:07:31.000 --> 00:07:38.000]  因為孩子的父母,就是約瑟·瑪利亞,因為西面這樣來為耶穌祝福,
[00:07:38.000 --> 00:07:44.000]  說耶穌的話就很稀奇了,
[00:07:44.000 --> 00:07:47.000]  就算做耶穌基督的肉身父母,
[00:07:47.000 --> 00:07:53.000]  他都未能看到耶穌的一生,或者祂的出現,
[00:07:53.000 --> 00:08:00.000]  帶給人類有多大的影響,有什麼使命,有什麼責任。
[00:08:00.000 --> 00:08:05.000]  透過西面這位虔誠人,
[00:08:05.000 --> 00:08:12.000]  父母知道了,原來祂就是神所為世人預備的救恩,
[00:08:12.000 --> 00:08:16.000]  而且祂是在萬民面前所預備的,
[00:08:16.000 --> 00:08:20.000]  不只是給以色列人,是要給萬民,
[00:08:20.000 --> 00:08:26.000]  還有祂存在,祂活在世上,是要照亮外邦人,
[00:08:26.000 --> 00:08:33.000]  祂是光,而且祂是神的榮耀,是以色列的榮耀。
[00:08:33.000 --> 00:08:41.000]  稱頌神這個字,其實原文的意思和感謝、感恩是一樣的,
[00:08:41.000 --> 00:08:46.000]  所以當一個人感謝、感恩,他就會稱頌神,
[00:08:46.000 --> 00:08:52.000]  他就會歌頌神,他會讚美神,將榮耀歸給神。
[00:08:52.000 --> 00:08:59.000]  這裡西面提到他自己有兩次的體見,
[00:08:59.000 --> 00:09:05.000]  他其實很希望自己在未曾離開世界之前,
[00:09:05.000 --> 00:09:08.000]  體見主所立的基督,
[00:09:08.000 --> 00:09:13.000]  他希望自己未離開世界之前,體見神的救恩,
[00:09:13.000 --> 00:09:19.000]  所以這裡有三次提到聖靈,有兩次提到體見,
[00:09:19.000 --> 00:09:26.000]  希望祈禱我能夠體見,必體見,很有信心,我等,我等,
[00:09:26.000 --> 00:09:31.000]  然後後面真的應驗了,我已經體見,
[00:09:31.000 --> 00:09:36.000]  我們一生裡面,其實可以祈禱神,
[00:09:36.000 --> 00:09:39.000]  我希望看到你的應許應驗,
[00:09:39.000 --> 00:09:42.000]  你讀聖經的時候有很多應許,
[00:09:42.000 --> 00:09:46.000]  你祈禱神,讓我看到你的應許能夠實現,
[00:09:46.000 --> 00:09:49.000]  而當我們真的看到神的應許實現,
[00:09:49.000 --> 00:09:54.000]  我們不要忘記了要去稱謝神,要去頌讚神,
[00:09:54.000 --> 00:09:58.000]  因為神是那位守約斯慈愛,
[00:09:58.000 --> 00:10:02.000]  祂不會說謊,祂說過就會做,
[00:10:02.000 --> 00:10:06.000]  而且祂不能背負自己,
[00:10:06.000 --> 00:10:10.000]  所以我真的在這個西面身上看到一件事,
[00:10:10.000 --> 00:10:17.000]  人可以找到一個目標,人生的意義來活著,
[00:10:17.000 --> 00:10:20.000]  當你找對了這個目標,
[00:10:20.000 --> 00:10:24.000]  你就可以做一個虔誠人,做一個公義的人,
[00:10:24.000 --> 00:10:30.000]  做一個能夠事事有盼望,活得很有意義的,
[00:10:30.000 --> 00:10:33.000]  不會覺得我不知道為了什麼活,我沒有希望了,
[00:10:33.000 --> 00:10:36.000]  什麼都沒有希望,就好像現在這個世界,
[00:10:36.000 --> 00:10:43.000]  好像現在這個世界是陷入一個百多年來再有的情景,
[00:10:43.000 --> 00:10:49.000]  就是這個pandemic,不是某個國家的瘟疫,
[00:10:49.000 --> 00:10:54.000]  是全世界的瘟疫,有人在的地方就有瘟疫了,
[00:10:54.000 --> 00:10:58.000]  而且越來越嚴重,我們都知道,
[00:10:58.000 --> 00:11:01.000]  所以如果在這樣的環境裡面,
[00:11:01.000 --> 00:11:07.000]  你怎樣可以仍然有一個信心去仰望神,
[00:11:07.000 --> 00:11:11.000]  知道神一定有祂的意思,有祂的美意,
[00:11:11.000 --> 00:11:13.000]  而且最重要是找到一個目標,
[00:11:13.000 --> 00:11:17.000]  就是我們所信的耶穌,是神所立的,
[00:11:17.000 --> 00:11:25.000]  基督是救世主,祂這個是一個救恩來的。
[00:11:25.000 --> 00:11:29.000]  我昨晚聽到一個電話,
[00:11:29.000 --> 00:11:33.000]  或者說應該不是只是昨晚,
[00:11:33.000 --> 00:11:36.000]  這幾天都有很多的聯絡在香港的,
[00:11:36.000 --> 00:11:39.000]  因為我媽媽只有一個妹妹,
[00:11:39.000 --> 00:11:43.000]  那個妹妹跟我媽媽很好,
[00:11:43.000 --> 00:11:45.000]  我媽媽去哪裡都帶著她,
[00:11:45.000 --> 00:11:50.000]  甚至到去拍拖,結了婚,
[00:11:50.000 --> 00:11:53.000]  要再有二人世界,都帶著這個妹妹去,
[00:11:53.000 --> 00:11:57.000]  所以這個阿姨,她跟我好幾次聽電話,
[00:11:57.000 --> 00:12:01.000]  她都說我好想念你媽媽,就是我姐姐,
[00:12:01.000 --> 00:12:04.000]  因為她是我一生裡面最親的一個人,
[00:12:04.000 --> 00:12:09.000]  她們兩姐妹很小的時候,爸爸已經離世了,
[00:12:09.000 --> 00:12:12.000]  媽媽也是離開了他們,
[00:12:12.000 --> 00:12:15.000]  去了南洋,馬來西亞打工,
[00:12:15.000 --> 00:12:19.000]  所以這兩姐妹就是相依為命,
[00:12:19.000 --> 00:12:23.000]  但是我媽媽就三十一年前已經走了,
[00:12:23.000 --> 00:12:28.000]  我阿姨她人生都很苦,因為她是一個寡婦,
[00:12:28.000 --> 00:12:31.000]  又有兩個兒子很小的時候,
[00:12:31.000 --> 00:12:34.000]  我還記得她兩個兒子,我兩個表弟,
[00:12:34.000 --> 00:12:36.000]  要進孤兒院,
[00:12:36.000 --> 00:12:38.000]  當時他們要進孤兒院的時候,
[00:12:38.000 --> 00:12:41.000]  那一晚我簡直不捨得他們走,
[00:12:41.000 --> 00:12:43.000]  因為他們曾經住在我們家裡,
[00:12:43.000 --> 00:12:45.000]  跟我們一起生活,
[00:12:45.000 --> 00:12:48.000]  我還為他們祈禱,
[00:12:48.000 --> 00:12:51.000]  帶他們到樓下吃一碗雲吞麵,
[00:12:51.000 --> 00:12:54.000]  當時雲吞麵是三毫子,三毫子一碗,
[00:12:54.000 --> 00:12:57.000]  我跟他們一起,兩兄弟一起聊天,
[00:12:57.000 --> 00:13:01.000]  因為第二天他們要送去孤兒院,
[00:13:01.000 --> 00:13:04.000]  這個阿姨一生都很苦,
[00:13:04.000 --> 00:13:08.000]  她就算是再結婚了,後來結婚了,
[00:13:08.000 --> 00:13:12.000]  但是她的生活,她的人生都有很多挑戰,
[00:13:12.000 --> 00:13:15.000]  最近她的第二個丈夫,
[00:13:15.000 --> 00:13:17.000]  前幾個月打電話給我說,
[00:13:17.000 --> 00:13:19.000]  你可不可以為我祈禱,
[00:13:19.000 --> 00:13:21.000]  我說可以,為他祈禱,
[00:13:21.000 --> 00:13:23.000]  因為他說我吃不下東西,
[00:13:23.000 --> 00:13:26.000]  他知道自己身體很弱,為他祈禱,
[00:13:26.000 --> 00:13:29.000]  這個姨丈,我祈禱完之後,
[00:13:29.000 --> 00:13:33.000]  他說可不可以為你祈禱,
[00:13:33.000 --> 00:13:35.000]  我說可以,一定可以,
[00:13:35.000 --> 00:13:38.000]  如果你有這樣的心和氣,
[00:13:38.000 --> 00:13:42.000]  他真的開聲為我祈禱,
[00:13:42.000 --> 00:13:44.000]  我很感動,很感恩,
[00:13:44.000 --> 00:13:48.000]  九十幾歲一個姨丈為我祈禱,
[00:13:48.000 --> 00:13:51.000]  過不久他就進了醫院,
[00:13:51.000 --> 00:13:54.000]  又在醫院裡反反覆覆,又去療養院,
[00:13:54.000 --> 00:13:57.000]  以為可以出院,又出不了院,
[00:13:57.000 --> 00:13:59.000]  結果就離開世界,
[00:13:59.000 --> 00:14:03.000]  剛剛才辦完喪禮沒多久,
[00:14:03.000 --> 00:14:07.000]  我這個阿姨,她身體開始不舒服了,
[00:14:07.000 --> 00:14:11.000]  所以前幾天我們有這麼多聯絡,
[00:14:11.000 --> 00:14:14.000]  是因為她的兒子又打電話給我說,
[00:14:14.000 --> 00:14:16.000]  你可不可以為我媽祈禱,
[00:14:16.000 --> 00:14:18.000]  因為她吃不了東西,
[00:14:18.000 --> 00:14:20.000]  吃了就吐,吃了就吐,
[00:14:20.000 --> 00:14:25.000]  其實我這個阿姨已經好幾年前有癌症,
[00:14:25.000 --> 00:14:27.000]  但神給她很多恩典,
[00:14:27.000 --> 00:14:29.000]  她走過了好幾年,
[00:14:29.000 --> 00:14:32.000]  所以我幾次回香港去短孫,
[00:14:32.000 --> 00:14:36.000]  回台灣短孫路過香港,
[00:14:36.000 --> 00:14:38.000]  都見她,和她在一起,
[00:14:38.000 --> 00:14:42.000]  她一定陪我去基督教墳場,
[00:14:42.000 --> 00:14:46.000]  她插花給我奶奶和奶奶,
[00:14:46.000 --> 00:14:49.000]  所以我和這個阿姨是好親的,
[00:14:49.000 --> 00:14:51.000]  就好像自己媽媽一樣,
[00:14:51.000 --> 00:14:54.000]  她都好愛護我們一家,
[00:14:54.000 --> 00:14:57.000]  特別是她知道我是傳道人,
[00:14:57.000 --> 00:14:59.000]  我先生是牧師,
[00:14:59.000 --> 00:15:03.000]  她非常愛護我們一家,
[00:15:03.000 --> 00:15:08.000]  我最記得當Ted我大兒子出世的時候,
[00:15:08.000 --> 00:15:10.000]  這個阿姨告訴我,
[00:15:10.000 --> 00:15:14.000]  我現在有對象去買十元仔衫,
[00:15:14.000 --> 00:15:19.000]  我有對象去愛惜下下一代,
[00:15:19.000 --> 00:15:21.000]  那時候他未有孫,
[00:15:21.000 --> 00:15:24.000]  所以我大兒子很蒙恩,
[00:15:24.000 --> 00:15:25.000]  很蒙福,
[00:15:25.000 --> 00:15:26.000]  就是神愛他,
[00:15:26.000 --> 00:15:28.000]  身邊有些人都很愛他,
[00:15:28.000 --> 00:15:30.000]  只顧著他,
[00:15:30.000 --> 00:15:34.000]  這個阿姨前幾天和我在電話裡說,
[00:15:34.000 --> 00:15:36.000]  可不可以為我祈禱,
[00:15:36.000 --> 00:15:40.000]  她說我知道我吃東西吃不到,
[00:15:40.000 --> 00:15:42.000]  我知道很難,
[00:15:42.000 --> 00:15:45.000]  但我不想受那麼多痛苦,
[00:15:45.000 --> 00:15:48.000]  我已經準備好回天家了,
[00:15:48.000 --> 00:15:49.000]  可不可以為我祈禱,
[00:15:49.000 --> 00:15:51.000]  讓我受少一點苦,
[00:15:51.000 --> 00:15:54.000]  我可以回去見天父呢?
[00:15:54.000 --> 00:15:55.000]  我跟她說,
[00:15:55.000 --> 00:15:57.000]  行,我可以為你祈禱,
[00:15:57.000 --> 00:16:01.000]  但神聽不聽我們祈禱說,
[00:16:01.000 --> 00:16:03.000]  可以快點接你回去我不知道,
[00:16:03.000 --> 00:16:06.000]  因為那個時間是神定的,
[00:16:06.000 --> 00:16:08.000]  神要我們什麼時候回去,
[00:16:08.000 --> 00:16:09.000]  怎樣回去,
[00:16:09.000 --> 00:16:11.000]  祂有祂的計劃,
[00:16:11.000 --> 00:16:13.000]  但神說未到時間,
[00:16:13.000 --> 00:16:15.000]  你要在地上為我而活,
[00:16:15.000 --> 00:16:17.000]  如果很痛苦的時候,
[00:16:17.000 --> 00:16:20.000]  你想想耶穌基督為我們釘十字架,
[00:16:20.000 --> 00:16:22.000]  那個痛苦更加痛苦,
[00:16:22.000 --> 00:16:26.000]  而且你記得耶穌基督幫你擔當了痛苦,
[00:16:26.000 --> 00:16:28.000]  我和祂祈禱,
[00:16:28.000 --> 00:16:33.000]  祈禱之後我和祂背了詩篇二十三篇,
[00:16:33.000 --> 00:16:35.000]  我以為只是我自己背給祂聽,
[00:16:35.000 --> 00:16:37.000]  誰知我背了第一句,
[00:16:37.000 --> 00:16:44.000]  祂就加入和我一起背了全篇聖經,
[00:16:44.000 --> 00:16:47.000]  我這個阿姨是一個很會祈禱的人,
[00:16:47.000 --> 00:16:51.000]  如果你說我真的在一生裡遇到好幾個人,
[00:16:51.000 --> 00:16:53.000]  祈禱是很有能力的,
[00:16:53.000 --> 00:16:55.000]  這一位是其中一位,
[00:16:55.000 --> 00:16:59.000]  祂的祈禱就像開了水喉一樣,
[00:16:59.000 --> 00:17:01.000]  聖靈感動祂的祈禱,
[00:17:01.000 --> 00:17:03.000]  祈禱很暢順,
[00:17:03.000 --> 00:17:05.000]  很能打動人的心,
[00:17:05.000 --> 00:17:07.000]  能夠明白神的心意,
[00:17:07.000 --> 00:17:09.000]  如何為人祈禱,
[00:17:09.000 --> 00:17:11.000]  而且祂很敬虔,
[00:17:11.000 --> 00:17:13.000]  祂去參加聚會,
[00:17:13.000 --> 00:17:18.000]  我這一對長輩都是很虔誠的,
[00:17:18.000 --> 00:17:21.000]  他們每個禮拜風雨不改,
[00:17:21.000 --> 00:17:23.000]  一定去教會,
[00:17:23.000 --> 00:17:26.000]  一個去我第一間教會洗禮,
[00:17:26.000 --> 00:17:28.000]  在那裡成長,
[00:17:28.000 --> 00:17:30.000]  五歲就去,便衣禮會,
[00:17:30.000 --> 00:17:34.000]  一個就去我讀神學院,
[00:17:34.000 --> 00:17:36.000]  那個海外神學院,
[00:17:36.000 --> 00:17:38.000]  他們有教會,
[00:17:38.000 --> 00:17:43.000]  他就去九龍塘那個舞會,
[00:17:43.000 --> 00:17:47.000]  每一次這兩個老人家都和我們聊天,
[00:17:47.000 --> 00:17:50.000]  告訴我們這個便衣禮會是怎樣的,
[00:17:50.000 --> 00:17:52.000]  這個中心堂又怎樣的,
[00:17:52.000 --> 00:17:55.000]  那間海外神學院的教會叫中心堂,
[00:17:55.000 --> 00:17:57.000]  他們每個禮拜都去,
[00:17:57.000 --> 00:18:01.000]  所以我這個便衣對我的院長,
[00:18:01.000 --> 00:18:03.000]  對我的以前的教授,
[00:18:03.000 --> 00:18:05.000]  還有我的畢業的同學,
[00:18:05.000 --> 00:18:06.000]  很多都知道,
[00:18:06.000 --> 00:18:07.000]  因為他在那裡聚會,
[00:18:07.000 --> 00:18:09.000]  經常聽他們講道,
[00:18:09.000 --> 00:18:10.000]  有時候我不知道的事情,
[00:18:10.000 --> 00:18:12.000]  他會告訴我,
[00:18:12.000 --> 00:18:15.000]  但是我突然祈完禱,
[00:18:15.000 --> 00:18:17.000]  收了線,
[00:18:17.000 --> 00:18:21.000]  我知道很難再和他聯絡,
[00:18:21.000 --> 00:18:23.000]  因為他很無氣地說話,
[00:18:23.000 --> 00:18:25.000]  但是這兩個老人家,
[00:18:25.000 --> 00:18:27.000]  現在我這個便衣還在醫院,
[00:18:27.000 --> 00:18:30.000]  而且醫生都說,
[00:18:30.000 --> 00:18:33.000]  他身體出了很多狀況,
[00:18:33.000 --> 00:18:35.000]  會慢慢shut down,
[00:18:35.000 --> 00:18:38.000]  慢慢會好像一個人的機器,
[00:18:38.000 --> 00:18:42.000]  慢慢關制,
[00:18:42.000 --> 00:18:45.000]  我昨晚都一直在為他祈禱,
[00:18:45.000 --> 00:18:46.000]  和預備講道的時候,
[00:18:46.000 --> 00:18:50.000]  我就想到西眠和他們這對夫婦,
[00:18:50.000 --> 00:18:52.000]  他們的一生都是一樣,
[00:18:52.000 --> 00:18:53.000]  很有盼望的,
[00:18:53.000 --> 00:18:54.000]  很有把握的,
[00:18:54.000 --> 00:18:56.000]  他知道神是誰,
[00:18:56.000 --> 00:18:58.000]  知道耶穌基督是他的救主,
[00:18:58.000 --> 00:18:59.000]  他怎樣去一生,
[00:18:59.000 --> 00:19:02.000]  去敬虔的道人,
[00:19:02.000 --> 00:19:03.000]  去敬拜他們,
[00:19:03.000 --> 00:19:05.000]  和去傳福音,
[00:19:05.000 --> 00:19:06.000]  主要就是我這個便衣,
[00:19:06.000 --> 00:19:07.000]  除了會祈禱,
[00:19:07.000 --> 00:19:09.000]  他很會傳福音,
[00:19:09.000 --> 00:19:10.000]  他講話因為很流利,
[00:19:10.000 --> 00:19:12.000]  很有口才,
[00:19:12.000 --> 00:19:15.000]  他帶領了很多人信主,
[00:19:15.000 --> 00:19:17.000]  所以我都為他們感恩,
[00:19:17.000 --> 00:19:20.000]  我這個姨丈很有把握的走了,
[00:19:20.000 --> 00:19:22.000]  我這個阿姨也是,
[00:19:22.000 --> 00:19:24.000]  她充滿信心,
[00:19:24.000 --> 00:19:26.000]  不過她很怕痛,
[00:19:26.000 --> 00:19:27.000]  她說可不可以為我祈禱,
[00:19:27.000 --> 00:19:30.000]  讓我不要受那麼多痛苦,
[00:19:30.000 --> 00:19:33.000]  我相信神會聽她的祈禱,
[00:19:33.000 --> 00:19:35.000]  第二個人物,
[00:19:35.000 --> 00:19:37.000]  或者第二件事件,
[00:19:37.000 --> 00:19:39.000]  讓我想到怎樣在聖靈裡面,
[00:19:39.000 --> 00:19:42.000]  歡樂的感恩禱告,
[00:19:42.000 --> 00:19:44.000]  就是在路加分第十章,
[00:19:44.000 --> 00:19:46.000]  十七到二十二節,
[00:19:46.000 --> 00:19:49.000]  這段大家都很熟悉,
[00:19:49.000 --> 00:19:51.000]  我們一起來讀,
[00:19:51.000 --> 00:19:53.000]  如果你在家裡,
[00:19:53.000 --> 00:19:56.000]  可以跟著銀幕的字讀,
[00:19:56.000 --> 00:20:02.000]  「那七十個人歡歡喜喜地回來,
[00:20:02.000 --> 00:20:05.000]  說:主呀!因祢的名,
[00:20:05.000 --> 00:20:08.000]  就是鬼也服了我們。
[00:20:08.000 --> 00:20:10.000]  耶穌對他們說:
[00:20:10.000 --> 00:20:14.000]  我曾看見撒旦從天上墜落,
[00:20:14.000 --> 00:20:17.000]  像閃電一樣。
[00:20:17.000 --> 00:20:19.000]  我已經給你們權柄,
[00:20:19.000 --> 00:20:23.000]  可以踐踏蛇和蠍子,
[00:20:23.000 --> 00:20:26.000]  又勝過仇敵一切的能力,
[00:20:26.000 --> 00:20:29.000]  斷沒有甚麼能害你們。」
[00:20:29.000 --> 00:20:31.000]  講一點這裡的背景,
[00:20:31.000 --> 00:20:34.000]  就是耶穌不是一個人去傳道,
[00:20:34.000 --> 00:20:37.000]  祂是揀選了十二個門徒,
[00:20:37.000 --> 00:20:39.000]  後來還有越來越多人跟著祂,
[00:20:39.000 --> 00:20:43.000]  祂又在他們中間揀選了七十個門徒,
[00:20:43.000 --> 00:20:47.000]  有些手抄本就說是七十二個門徒,
[00:20:47.000 --> 00:20:49.000]  所以如果你讀NIV,
[00:20:49.000 --> 00:20:51.000]  他們是說72,
[00:20:51.000 --> 00:20:52.000]  就是七十二個,
[00:20:52.000 --> 00:20:55.000]  不要理他們數字不是那麼重要,
[00:20:55.000 --> 00:20:58.000]  祂是將他們兩個兩個組合起來,
[00:20:58.000 --> 00:21:01.000]  然後派他們出去傳道,
[00:21:01.000 --> 00:21:03.000]  他們就去了,
[00:21:03.000 --> 00:21:05.000]  耶穌教了他們很多東西,
[00:21:05.000 --> 00:21:06.000]  要簡單的生活,
[00:21:06.000 --> 00:21:08.000]  要很簡樸的生活,
[00:21:08.000 --> 00:21:10.000]  不可以帶那麼多行李,
[00:21:10.000 --> 00:21:12.000]  甚麼都不要掛心,
[00:21:12.000 --> 00:21:13.000]  去到哪裡,
[00:21:13.000 --> 00:21:15.000]  就看看誰接待你,
[00:21:15.000 --> 00:21:17.000]  你就為他們求平安,
[00:21:17.000 --> 00:21:19.000]  還有別人給你吃甚麼,
[00:21:19.000 --> 00:21:20.000]  你就吃,
[00:21:20.000 --> 00:21:21.000]  不要走來走去,
[00:21:21.000 --> 00:21:22.000]  這間不好吃,
[00:21:22.000 --> 00:21:23.000]  我去第二間,
[00:21:23.000 --> 00:21:24.000]  那不是餐館,
[00:21:24.000 --> 00:21:27.000]  那是別人接待你的家庭,
[00:21:27.000 --> 00:21:28.000]  如果那些人不接待你,
[00:21:28.000 --> 00:21:30.000]  你也不要生氣,
[00:21:30.000 --> 00:21:34.000]  你知道你已經盡了你的責任,
[00:21:34.000 --> 00:21:35.000]  你跟他傳道,
[00:21:35.000 --> 00:21:36.000]  他不接受,
[00:21:36.000 --> 00:21:37.000]  他又不接待你,
[00:21:37.000 --> 00:21:38.000]  由他吧,
[00:21:38.000 --> 00:21:41.000]  你就將塵土搖一搖在他門口,
[00:21:41.000 --> 00:21:42.000]  即是說,
[00:21:42.000 --> 00:21:43.000]  不關你的事了,
[00:21:43.000 --> 00:21:44.000]  他們信不信主,
[00:21:44.000 --> 00:21:45.000]  他們以後怎樣呢?
[00:21:45.000 --> 00:21:47.000]  是神和他們來,
[00:21:47.000 --> 00:21:50.000]  可以這樣說,
[00:21:50.000 --> 00:21:55.000]  他們是在神面前來交代,
[00:21:55.000 --> 00:21:58.000]  這班門徒很開心去,
[00:21:58.000 --> 00:22:00.000]  兩個兩個去了,
[00:22:00.000 --> 00:22:01.000]  去完回來,
[00:22:01.000 --> 00:22:04.000]  他們歡歡喜喜的回來,
[00:22:04.000 --> 00:22:05.000]  不是憂愁愁,
[00:22:05.000 --> 00:22:06.000]  是歡喜喜喜,
[00:22:06.000 --> 00:22:07.000]  甚麼事歡喜?
[00:22:07.000 --> 00:22:09.000]  他就跟耶穌說,
[00:22:09.000 --> 00:22:11.000]  主啊,因為祢的名字,
[00:22:11.000 --> 00:22:13.000]  鬼也服了我們,
