
[00:00:00.000 --> 00:00:04.360]  很高興能夠和大家繼續思想聖經神的話語
[00:04:49.000 --> 00:04:50.740]  又對聖經熟悉的
[00:04:50.740 --> 00:04:52.140]  居然這對夫婦
[00:04:52.140 --> 00:04:53.240]  是平信徒來的
[00:04:53.240 --> 00:04:56.120]  但當然他們在教會裏面可能是平信徒領袖
[00:04:56.120 --> 00:04:59.340]  他拉他過來去教導一下他
[00:04:59.340 --> 00:05:01.120]  好了
[00:05:01.120 --> 00:05:03.120]  講了六個猛人
[00:05:03.120 --> 00:05:05.520]  剛剛湊夠七個也好
[00:05:05.520 --> 00:05:08.020]  你知道第七個是誰嗎
[00:05:08.020 --> 00:05:09.680]  很厲害的
[00:05:09.680 --> 00:05:13.180]  我想每個人都想見一見他
[00:05:13.180 --> 00:05:15.360]  瑪麗亞
[00:05:15.360 --> 00:05:16.720]  厲害不厲害
[00:05:16.720 --> 00:05:18.560]  耶穌的母親
[00:05:18.560 --> 00:05:20.760]  主耶穌的母親瑪麗亞
[00:05:20.760 --> 00:05:22.560]  你想不想見一見她
[00:05:22.560 --> 00:05:25.460]  我也想見一見她的尊容
[00:05:25.460 --> 00:05:26.560]  不知她是怎樣的
[00:05:26.560 --> 00:05:27.960]  我想她一定很美麗的
[00:05:27.960 --> 00:05:29.660]  因為相
[00:05:29.660 --> 00:05:31.060]  目睭不是教你看相
[00:05:31.060 --> 00:05:34.060]  相是怎樣的
[00:05:34.060 --> 00:05:36.260]  相由心生
[00:05:36.260 --> 00:05:38.660]  我相信瑪麗亞一定是很美麗的
[00:05:38.660 --> 00:05:40.260]  她未必用Ole
[00:05:40.260 --> 00:05:43.460]  原來現在發覺Ole是最平靚正的
[00:05:43.460 --> 00:05:44.260]  報紙上賣的
[00:05:44.260 --> 00:05:45.360]  你們有沒有看到
[00:05:45.360 --> 00:05:48.860]  Ole是平靚正的
[00:05:48.860 --> 00:05:51.360]  瑪麗亞一定沒有用過Ole
[00:05:51.360 --> 00:05:54.060]  但我相信她一定是很美麗的
[00:05:54.060 --> 00:05:55.260]  她那種內在美
[00:05:55.260 --> 00:05:58.860]  一定在她的儀態
[00:05:58.860 --> 00:06:00.060]  她很靜的
[00:06:00.060 --> 00:06:01.260]  很沉默的
[00:06:01.260 --> 00:06:02.460]  耶穌講了很多東西
[00:06:02.460 --> 00:06:03.360]  她不懂
[00:06:03.360 --> 00:06:04.860]  她不駁不拗
[00:06:04.860 --> 00:06:05.560]  是不是
[00:06:05.560 --> 00:06:07.560]  她在裏面去深思的
[00:06:07.560 --> 00:06:11.060]  這個就是可愛的瑪麗亞
[00:06:11.060 --> 00:06:13.360]  所以以弗所這個教會
[00:06:13.360 --> 00:06:15.860]  牧師你難怪講這麼多都講不完
[00:06:15.860 --> 00:06:16.860]  講一講推一推
[00:06:16.860 --> 00:06:18.760]  講回以弗所走回頭
[00:06:18.760 --> 00:06:20.460]  啟示錄就是這樣
[00:06:20.460 --> 00:06:21.460]  時常重複的
[00:06:21.460 --> 00:06:24.260]  這個是啟示錄的特色之一
[00:06:24.260 --> 00:06:26.160]  原來以弗所這個教會
[00:06:26.160 --> 00:06:27.860]  有這樣猛人在的時候
[00:06:27.860 --> 00:06:29.260]  很自然地就是怎樣
[00:06:29.260 --> 00:06:30.660]  就是那些異端
[00:06:30.660 --> 00:06:31.660]  邪說
[00:06:31.660 --> 00:06:32.960]  那些所謂叫做
[00:06:32.960 --> 00:06:34.560]  自稱做先知
[00:06:34.560 --> 00:06:36.260]  有什麼叫做惡人
[00:06:36.260 --> 00:06:37.860]  說自己是使徒的那些
[00:06:37.860 --> 00:06:39.960]  在這個教會是站不住的
[00:06:39.960 --> 00:06:41.060]  對不對
[00:06:41.060 --> 00:06:42.360]  那麼多猛人在
[00:06:42.360 --> 00:06:43.260]  你隨便一個人
[00:06:43.260 --> 00:06:44.160]  我是先知
[00:06:44.160 --> 00:06:44.960]  你是先知
[00:06:44.960 --> 00:06:46.260]  怎樣先知法
[00:06:46.260 --> 00:06:46.860]  是不是
[00:06:46.860 --> 00:06:48.360]  連信徒聘信徒
[00:06:48.360 --> 00:06:49.360]  對聖經
[00:06:49.360 --> 00:06:50.760]  對真理都這麼熟悉
[00:06:50.760 --> 00:06:52.560]  他怎樣能夠站得住呢
[00:06:52.560 --> 00:06:55.160]  但是以弗所教會就出了什麼問題
[00:06:55.160 --> 00:06:55.860]  記不記得
[00:06:55.860 --> 00:06:58.060]  耶穌說我有一件事
[00:06:58.060 --> 00:06:59.260]  這件是嚴重的事
[00:06:59.260 --> 00:07:00.860]  雖然說是一件事
[00:07:00.860 --> 00:07:02.860]  有些事一件就夠慘了
[00:07:02.860 --> 00:07:03.660]  對不對
[00:07:03.660 --> 00:07:05.460]  一件就很大件事了
[00:07:05.460 --> 00:07:06.260]  就是什麼
[00:07:06.260 --> 00:07:08.260]  你失去了起初的愛心
[00:07:08.260 --> 00:07:10.860]  這樣大不大件事
[00:07:10.860 --> 00:07:12.860]  這個是之前說過
[00:07:12.860 --> 00:07:16.860]  你們自己去翻那些舊帶舊東西來看
[00:07:16.860 --> 00:07:18.860]  但是相反地推又推
[00:07:18.860 --> 00:07:20.160]  這個教會是怎樣的呢
[00:07:20.160 --> 00:07:22.160]  推這個教會
[00:07:22.160 --> 00:07:23.860]  他是很厲害的
[00:07:23.860 --> 00:07:25.560]  我們剛才看到那個經文說什麼
[00:07:25.560 --> 00:07:27.260]  所以一定要跟聖經看的
[00:07:27.260 --> 00:07:27.860]  是不是
[00:07:27.860 --> 00:07:30.060]  在第二章第十九節
[00:07:30.060 --> 00:07:31.260]  今天這個倒塌了
[00:07:31.260 --> 00:07:34.460]  所以牧師經常說我不相信高科技的
[00:07:34.460 --> 00:07:36.460]  意思就是我不依靠他
[00:07:36.460 --> 00:07:38.460]  他倒塌了所以我就拿著一張紙
[00:07:38.460 --> 00:07:38.960]  是不是
[00:07:38.960 --> 00:07:40.760]  大家就紙看一看經文
[00:07:40.760 --> 00:07:42.560]  第二章第十九節他說什麼
[00:07:42.560 --> 00:07:44.360]  我知道你的行為
[00:07:44.360 --> 00:07:46.460]  行為第一件事是什麼
[00:07:46.460 --> 00:07:47.360]  愛心
[00:07:47.360 --> 00:07:48.960]  是不是
[00:07:48.960 --> 00:07:50.160]  以弗所教會就說
[00:07:50.160 --> 00:07:52.460]  你失去起初的愛心
[00:07:52.460 --> 00:07:54.660]  失去上好的愛心
[00:07:54.660 --> 00:07:56.760]  但是推又推教會怎樣
[00:07:56.760 --> 00:07:58.460]  哇第一件事
[00:07:58.460 --> 00:07:59.760]  稱讚他是什麼
[00:07:59.760 --> 00:08:00.460]  愛心
[00:08:00.460 --> 00:08:01.260]  信心
[00:08:01.260 --> 00:08:01.860]  勤勞
[00:08:01.860 --> 00:08:02.660]  忍耐
[00:08:02.660 --> 00:08:05.660]  又知道你末後所行的善自
[00:08:05.660 --> 00:08:08.860]  比你起初所行的更多
[00:08:08.860 --> 00:08:10.060]  以弗所教會是什麼
[00:08:10.060 --> 00:08:10.960]  失去什麼
[00:08:10.960 --> 00:08:13.160]  起初的愛心是不是
[00:08:13.160 --> 00:08:15.060]  愛心是不是拿來講的
[00:08:15.060 --> 00:08:17.260]  愛心不是講是做事的
[00:08:17.260 --> 00:08:19.360]  愛心是行動的對不對
[00:08:19.360 --> 00:08:21.560]  如果講一下愛心就叫有愛心
[00:08:21.560 --> 00:08:23.960]  那麼全世界的人都可以有愛心了是不是
[00:08:23.960 --> 00:08:24.860]  但是愛心是什麼
[00:08:24.860 --> 00:08:26.260]  用行動來的
[00:08:26.260 --> 00:08:27.360]  但是你看這個
[00:08:27.360 --> 00:08:29.460]  這個推又推教會他多厲害
[00:08:29.460 --> 00:08:30.260]  他愛心
[00:08:30.260 --> 00:08:31.060]  有信心
[00:08:31.060 --> 00:08:31.760]  有勤勞
[00:08:31.760 --> 00:08:32.360]  有忍耐
[00:08:32.360 --> 00:08:36.060]  又知道你末後所行的善自
[00:08:36.060 --> 00:08:39.160]  是比起初所行的更多
[00:08:39.160 --> 00:08:42.460]  所以牧師講道
[00:08:42.460 --> 00:08:44.260]  是隨時會變的
[00:08:44.260 --> 00:08:45.860]  因為我今天早上回來
[00:08:45.860 --> 00:08:46.760]  見到一些長者
[00:08:46.760 --> 00:08:47.760]  其中一個長者
[00:08:47.760 --> 00:08:49.860]  很多東西和我分享
[00:08:49.860 --> 00:08:52.260]  長者是很多東西分享的
[00:08:52.260 --> 00:08:53.960]  講一樣而已
[00:08:53.960 --> 00:08:54.960]  他說
[00:08:54.960 --> 00:09:00.660]  我平時三餐都是去某某叫做
[00:09:00.660 --> 00:09:02.260]  什麼心話那間
[00:09:02.260 --> 00:09:02.960]  你知道了
[00:09:02.960 --> 00:09:04.660]  總之有一間餐廳
[00:09:04.660 --> 00:09:06.660]  連鎖店叫什麼心
[00:09:06.660 --> 00:09:07.260]  兩個字
[00:09:07.260 --> 00:09:08.260]  大家知道了是不是
[00:09:08.260 --> 00:09:09.160]  哎呀
[00:09:09.160 --> 00:09:10.860]  那間什麼心餐廳
[00:09:10.860 --> 00:09:12.360]  什麼什麼什麼倒閉了
[00:09:12.360 --> 00:09:13.460]  本來呢
[00:09:13.460 --> 00:09:15.060]  我打個電話去
[00:09:15.060 --> 00:09:16.960]  他會送東西給我吃的
[00:09:16.960 --> 00:09:18.960]  我說他在這裡服務的嗎
[00:09:18.960 --> 00:09:21.360]  他說是我才有的
[00:09:21.360 --> 00:09:22.060]  哇
[00:09:22.060 --> 00:09:22.960]  那他真是
[00:09:22.960 --> 00:09:23.960]  可能他
[00:09:23.960 --> 00:09:27.160]  可能他以為是他才有了
[00:09:27.160 --> 00:09:27.960]  不過呢
[00:09:27.960 --> 00:09:28.560]  不要管
[00:09:28.560 --> 00:09:29.560]  總之就是事實
[00:09:29.560 --> 00:09:31.460]  是有一間什麼心餐廳
[00:09:31.460 --> 00:09:33.660]  是會送餐給他的
[00:09:33.660 --> 00:09:37.060]  那這間什麼心餐廳做什麼的
[00:09:37.060 --> 00:09:38.860]  接了哦
[00:09:38.860 --> 00:09:39.660]  接了哦
[00:09:39.660 --> 00:09:40.360]  那怎麼辦
[00:09:40.360 --> 00:09:42.060]  接了哦
[00:09:42.060 --> 00:09:43.260]  那接著我說
[00:09:43.260 --> 00:09:44.260]  接了?
[00:09:44.260 --> 00:09:45.360]  我說唉
[00:09:45.360 --> 00:09:47.260]  我就憑你這句話
[00:09:47.260 --> 00:09:49.660]  牧師不會自己去開一間
[00:09:49.660 --> 00:09:51.760]  牧師會鼓勵弟兄姊妹
[00:09:51.760 --> 00:09:53.460]  做飲食業的
[00:09:53.460 --> 00:09:54.560]  去開一間叫
[00:09:54.560 --> 00:09:56.060]  愛心餐廳
[00:09:56.060 --> 00:09:56.860]  好不好聽啊
[00:09:56.860 --> 00:09:57.860]  哇
[00:09:57.860 --> 00:09:58.660]  你開一間餐廳
[00:09:58.660 --> 00:10:00.660]  外名叫愛心餐廳
[00:10:00.860 --> 00:10:01.660]  行啊
[00:10:01.660 --> 00:10:02.660]  是不是啊
[00:10:02.660 --> 00:10:04.060]  愛心餐廳
[00:10:04.060 --> 00:10:05.860]  比什麼心餐廳好
[00:10:05.860 --> 00:10:06.460]  對不對
[00:10:06.460 --> 00:10:08.560]  那接著這位老姐妹就說
[00:10:08.560 --> 00:10:09.660]  有啊有啊牧師
[00:10:09.660 --> 00:10:10.260]  哇
[00:10:10.260 --> 00:10:10.760]  這麼厲害
[00:10:10.760 --> 00:10:12.660]  真的開了一間愛心餐廳
[00:10:12.660 --> 00:10:13.960]  接著他在袋子那裡
[00:10:13.960 --> 00:10:15.460]  就拿一張紙給我看一看
[00:10:15.460 --> 00:10:16.460]  哇
[00:10:16.460 --> 00:10:17.060]  原來呢
[00:10:17.060 --> 00:10:18.560]  是有一個不知道什麼機構
[00:10:18.560 --> 00:10:19.160]  我看完之後
[00:10:19.160 --> 00:10:20.560]  牧師就已經忘記了
[00:10:20.560 --> 00:10:21.660]  是有一個機構
[00:10:21.660 --> 00:10:23.960]  是有送餐服務啊
[00:10:23.960 --> 00:10:25.060]  那這個不就是
[00:10:25.060 --> 00:10:26.560]  愛心餐廳囉
[00:10:26.560 --> 00:10:27.060]  是不是啊
[00:10:27.060 --> 00:10:28.060]  愛心
[00:10:28.060 --> 00:10:29.360]  不是只有一個港字的
[00:10:29.360 --> 00:10:30.660]  是有行動的
[00:10:30.960 --> 00:10:32.160]  所以我們看得到這個
[00:10:32.160 --> 00:10:33.160]  推著推著教會
[00:10:33.160 --> 00:10:34.560]  其實都挺不錯啊
[00:10:34.560 --> 00:10:35.060]  是不是啊
[00:10:35.060 --> 00:10:36.160]  你說是不是挺不錯啊
[00:10:36.160 --> 00:10:36.560]  哇
[00:10:36.560 --> 00:10:37.560]  如果有個教會
[00:10:37.560 --> 00:10:38.560]  如果主耶穌說
[00:10:38.560 --> 00:10:40.760]  真理基石浸信會
[00:10:40.760 --> 00:10:41.760]  有愛心
[00:10:41.760 --> 00:10:42.360]  信心
[00:10:42.360 --> 00:10:43.160]  勤勞
[00:10:43.160 --> 00:10:44.060]  忍耐
[00:10:44.060 --> 00:10:47.460]  又知道你末後所行的善事
[00:10:47.460 --> 00:10:49.860]  比起初所行的更多
[00:10:49.860 --> 00:10:51.160]  哇
[00:10:51.160 --> 00:10:52.860]  真是感恩啊
[00:10:52.860 --> 00:10:54.460]  我們要開感恩會啊
[00:10:54.460 --> 00:10:55.960]  不是驕傲啊
[00:10:55.960 --> 00:10:57.360]  但是說主耶穌
[00:10:57.360 --> 00:10:59.360]  祂都這樣去說我們的話
[00:10:59.360 --> 00:10:59.960]  很開心
[00:11:00.560 --> 00:11:01.860]  但是為什麼推著推著教會
[00:11:01.860 --> 00:11:03.060]  又出了問題呢
[00:11:03.060 --> 00:11:04.360]  我們再看這個
[00:11:04.360 --> 00:11:05.460]  經文裏面
[00:11:05.460 --> 00:11:06.960]  好了
[00:11:06.960 --> 00:11:08.060]  經文裏面呢
[00:11:08.060 --> 00:11:09.460]  我其實和你們在這裏
[00:11:09.460 --> 00:11:11.460]  recap回一些東西
[00:11:11.460 --> 00:11:12.460]  recap回一些東西
[00:11:12.460 --> 00:11:14.060]  但是我們看看經文裏面說什麼
[00:11:14.060 --> 00:11:14.660]  它說
[00:11:14.660 --> 00:11:15.560]  它說
[00:11:15.560 --> 00:11:16.860]  然而
[00:11:16.860 --> 00:11:17.860]  有一件事
[00:11:17.860 --> 00:11:19.260]  我要責備你
[00:11:19.260 --> 00:11:21.060]  是不是和伊弗所一樣啊
[00:11:21.060 --> 00:11:22.260]  伊弗所呢
[00:11:22.260 --> 00:11:23.160]  就什麼都有
[00:11:23.160 --> 00:11:24.360]  有七樣好東西
[00:11:24.360 --> 00:11:26.060]  但是就是有一件事
[00:11:26.060 --> 00:11:27.660]  就是失去起初的愛心
[00:11:27.660 --> 00:11:29.260]  這個教會
[00:11:29.360 --> 00:11:30.560]  又是很多好東西
[00:11:30.560 --> 00:11:31.560]  有愛心的
[00:11:31.560 --> 00:11:32.960]  但是有一件事
[00:11:32.960 --> 00:11:34.860]  耶穌就要去責備它
[00:11:34.860 --> 00:11:37.060]  我們的主耶穌基督是很公道的
[00:11:37.060 --> 00:11:38.760]  祂不會一臉說
[00:11:38.760 --> 00:11:39.660]  你真是好啊
[00:11:39.660 --> 00:11:40.260]  你真是聰明啊
[00:11:40.260 --> 00:11:40.860]  你真是乖啊
[00:11:40.860 --> 00:11:42.660]  你真是無懈可擊
[00:11:42.660 --> 00:11:45.360]  耶穌基督兩目如同火焰
[00:11:45.360 --> 00:11:47.260]  看到人的心腸肺腑
[00:11:47.260 --> 00:11:48.060]  沒得遷就
[00:11:48.060 --> 00:11:49.660]  沒得遷就
[00:11:49.660 --> 00:11:51.960]  祂都會看得到我們有一些不好的東西出來
[00:11:51.960 --> 00:11:52.760]  不好的東西
[00:11:52.760 --> 00:11:53.260]  祂怎樣啊
[00:11:53.260 --> 00:11:53.860]  不出聲啊
[00:11:53.860 --> 00:11:54.560]  不是啊
[00:11:54.560 --> 00:11:56.860]  主耶穌基督為了愛我們的緣故
[00:11:56.860 --> 00:11:59.760]  祂想我們做一個完美的教會
[00:11:59.760 --> 00:12:01.560]  所以呢
[00:12:01.560 --> 00:12:03.660]  祂會指出我們的教會的問題
[00:12:03.660 --> 00:12:05.860]  這個也是我講解七教會
[00:12:05.860 --> 00:12:07.360]  啟示七教會的目的之一
[00:12:07.360 --> 00:12:08.160]  就是盼望
[00:12:08.160 --> 00:12:10.160]  當我們去研讀七教會的時候
[00:12:10.160 --> 00:12:11.360]  我們要自我反省
[00:12:11.360 --> 00:12:12.360]  自我檢討
[00:12:12.360 --> 00:12:15.360]  我們的教會有什麼不合神的心意的
[00:12:15.360 --> 00:12:16.460]  我們要去
[00:12:16.460 --> 00:12:17.760]  自己去檢討
[00:12:17.760 --> 00:12:19.060]  甚至這個
[00:12:19.060 --> 00:12:21.160]  講整體來講是講教會
[00:12:21.160 --> 00:12:23.260]  狹義來講是每一個大兄姐妹
[00:12:23.260 --> 00:12:23.760]  是不是
[00:12:23.760 --> 00:12:25.060]  每一個大兄姐妹
[00:12:25.060 --> 00:12:27.060]  我們真的自己
[00:12:27.060 --> 00:12:28.060]  你們一同的
[00:12:28.060 --> 00:12:29.560]  是透過啟示錄
[00:12:29.560 --> 00:12:31.160]  特別是在七個教會裡面
[00:12:31.160 --> 00:12:31.960]  去看一下
[00:12:31.960 --> 00:12:34.160]  有些什麼東西我們自己是有缺乏的
[00:12:34.160 --> 00:12:36.160]  我們要去改善
[00:12:36.160 --> 00:12:37.660]  要去改進
[00:12:37.660 --> 00:12:39.460]  我們要去悔改
[00:12:39.460 --> 00:12:40.860]  所以這個
[00:12:40.860 --> 00:12:42.060]  有一個什麼問題呢
[00:12:42.060 --> 00:12:42.860]  祂說有一件事
[00:12:42.860 --> 00:12:44.560]  就是你們容忍啊
[00:12:44.560 --> 00:12:48.860]  容忍那自稱是先知的婦人耶駒別
[00:12:48.860 --> 00:12:50.260]  教唆我的僕人
[00:12:50.260 --> 00:12:51.960]  引誘他們犯奸淫
[00:12:51.960 --> 00:12:53.960]  吃剩過偶像之物
[00:12:53.960 --> 00:12:54.860]  哇
[00:12:55.060 --> 00:12:57.060]  很大件事哦
[00:12:57.060 --> 00:13:00.160]  當我講到別加摩教會的時候呢
[00:13:00.160 --> 00:13:01.860]  你們不記得了
[00:13:01.860 --> 00:13:03.060]  我記得
[00:13:03.060 --> 00:13:04.660]  因為我要溫習
[00:13:04.660 --> 00:13:06.260]  別加摩教會的時候
[00:13:06.260 --> 00:13:07.460]  那裡是有
[00:13:07.460 --> 00:13:08.460]  一些這樣的人
[00:13:08.460 --> 00:13:10.460]  但是這裡的教會是什麼呢
[00:13:10.460 --> 00:13:12.260]  是容忍這些這樣的人
[00:13:12.260 --> 00:13:14.060]  什麼叫做有什麼叫做容忍啊
[00:13:14.060 --> 00:13:16.360]  什麼叫做有什麼叫做容忍啊
[00:13:16.360 --> 00:13:20.360]  有呢
[00:13:20.360 --> 00:13:21.260]  就是說
[00:13:21.260 --> 00:13:23.360]  有這樣的問題存在哦
[00:13:23.360 --> 00:13:24.560]  容忍呢
[00:13:24.560 --> 00:13:25.960]  就是有這個問題存在
[00:13:25.960 --> 00:13:27.660]  仍然去容忍他哦
[00:13:27.660 --> 00:13:28.960]  是不是兩件不同的事啊
[00:13:28.960 --> 00:13:30.060]  是不是啊
[00:13:30.060 --> 00:13:31.760]  容忍是大件事的哦
[00:13:31.760 --> 00:13:33.260]  有已經不是很好了
[00:13:33.260 --> 00:13:35.160]  但是容忍他更加不好
[00:13:35.160 --> 00:13:37.260]  推特教會就出了這個問題了
[00:13:37.260 --> 00:13:41.560]  為什麼推特教會會有容忍這回事呢
[00:13:41.560 --> 00:13:45.560]  其中一個很大很大的原因是什麼呢
[00:13:45.560 --> 00:13:46.460]  就是
[00:13:46.460 --> 00:13:48.160]  以弗所教會我剛才講什麼
[00:13:48.160 --> 00:13:49.760]  他們很強調真理
[00:13:49.760 --> 00:13:50.460]  對不對
[00:13:50.460 --> 00:13:53.660]  但是真理很強調的時候呢
[00:13:53.660 --> 00:13:55.460]  有時候我們會出了一個問題的
[00:13:55.460 --> 00:13:57.560]  就是我們會有一把尺子
[00:13:57.560 --> 00:13:58.860]  經常去量別人的
[00:13:58.860 --> 00:14:00.460]  我的東西是對的
[00:14:00.460 --> 00:14:01.760]  你的東西是不對的
