
[00:00:00.000 --> 00:00:02.000]  (主席)提卿姐妹早晨
[00:01:55.000 --> 00:01:59.000]  事實上因為這段經文
[00:01:59.000 --> 00:02:04.000]  真是講道神給我們的屬靈福氣
[00:02:04.000 --> 00:02:07.000]  所以就用靈福來講
[00:02:07.000 --> 00:02:09.000]  教會叫做靈福
[00:02:11.000 --> 00:02:19.000]  我們不太清楚當年誰用靈福來做教會的名字
[00:02:19.000 --> 00:02:22.000]  真是有很多屬靈福氣
[00:02:22.000 --> 00:02:25.000]  尤其是無限多的福氣
[00:02:25.000 --> 00:02:36.000]  當然我們又祈求教會繼續有無限多的屬靈福氣
[00:02:36.000 --> 00:02:40.000]  在這些屬靈的福慶儀裡
[00:02:40.000 --> 00:02:44.000]  我們要逐一數出來是很重要的
[00:02:44.000 --> 00:02:47.000]  因為我們唱剛才那些詩歌
[00:02:47.000 --> 00:02:50.000]  其實是數了很多屬靈的福氣出來
[00:02:50.000 --> 00:02:52.000]  但因為是要唱歌
[00:02:52.000 --> 00:02:55.000]  那首歌就要一路唱一路唱
[00:02:55.000 --> 00:02:57.000]  沒理由中間突然停了
[00:02:57.000 --> 00:03:00.000]  所以我們唱這些詩歌的時候
[00:03:00.000 --> 00:03:05.000]  就沒有機會可以慢慢的仔細的
[00:03:05.000 --> 00:03:12.000]  想想或者領會一下那些屬靈的福氣究竟是怎樣的
[00:03:12.000 --> 00:03:16.000]  如果大家都想去做這件事
[00:03:16.000 --> 00:03:19.000]  就要自己回家繼續唱
[00:03:19.000 --> 00:03:21.000]  唱多幾次
[00:03:21.000 --> 00:03:24.000]  有時又有些歌不是那麼熟
[00:03:24.000 --> 00:03:26.000]  回家又不記得怎樣唱
[00:03:26.000 --> 00:03:28.000]  所以在我以前的教會
[00:03:28.000 --> 00:03:32.000]  有一位婆婆她是六十多歲才信主
[00:03:32.000 --> 00:03:40.000]  她就經常問我們要拿錄音
[00:03:40.000 --> 00:03:47.000]  等她回家就可以慢慢拿著歌詞自己去唱
[00:03:47.000 --> 00:03:49.000]  這個都是幾好的方法
[00:03:49.000 --> 00:03:51.000]  還有另外一種方法是
[00:03:51.000 --> 00:03:57.000]  怎樣領會神的恩典的偉大呢
[00:03:57.000 --> 00:04:02.000]  很多很多年前了
[00:04:02.000 --> 00:04:05.000]  我都不記得準確是多少年前
[00:04:05.000 --> 00:04:07.000]  但是很多年前了
[00:04:07.000 --> 00:04:09.000]  當時我有一個兒生
[00:04:09.000 --> 00:04:11.000]  他應該大約四五歲左右
[00:04:11.000 --> 00:04:15.000]  我姐姐他媽媽那次就說
[00:04:15.000 --> 00:04:17.000]  弟弟你是牧師來的
[00:04:17.000 --> 00:04:21.000]  你不如可不可以和我兒子講一下
[00:04:21.000 --> 00:04:23.000]  基督教的信仰
[00:04:23.000 --> 00:04:26.000]  他四五歲應該怎樣講好呢
[00:04:26.000 --> 00:04:30.000]  我大概就講了神是很大的
[00:04:30.000 --> 00:04:33.000]  你說他偉大他又不明白
[00:04:33.000 --> 00:04:36.000]  你說他很大他就容易明白
[00:04:36.000 --> 00:04:40.000]  那次剛好經過前面有一棟高樓
[00:04:40.000 --> 00:04:43.000]  三四十層的高樓
[00:04:43.000 --> 00:04:45.000]  他突然間問我
[00:04:45.000 --> 00:04:53.000]  舅父 神有沒有這棟高樓那麼大
[00:04:53.000 --> 00:04:58.000]  很難形容神究竟是否像這棟高樓那麼大
[00:04:58.000 --> 00:05:00.000]  還是更大呢
[00:05:00.000 --> 00:05:03.000]  我都不太記得當時怎樣回答
[00:05:03.000 --> 00:05:06.000]  總之意思是神大很多
[00:05:06.000 --> 00:05:11.000]  比這棟高樓大很多
[00:05:11.000 --> 00:05:14.000]  我經常想起這件事
[00:05:14.000 --> 00:05:18.000]  我們越能夠體會到
[00:05:18.000 --> 00:05:21.000]  領會到神的大能
[00:05:21.000 --> 00:05:23.000]  神是有多大
[00:05:23.000 --> 00:05:27.000]  很多時候就會直接影響到
[00:05:27.000 --> 00:05:30.000]  究竟我們信這位神
[00:05:30.000 --> 00:05:33.000]  信得多多 信得多實
[00:05:33.000 --> 00:05:36.000]  信得多真 信得多深
[00:05:36.000 --> 00:05:40.000]  因為我們越知道 越領會到
[00:05:40.000 --> 00:05:42.000]  這位神的大的時候
[00:05:42.000 --> 00:05:46.000]  我們就越有一種感恩的心
[00:05:46.000 --> 00:05:48.000]  當我們有感恩的心
[00:05:48.000 --> 00:05:53.000]  我們就更加有能力去跟從他
[00:05:53.000 --> 00:05:58.000]  更加有信心去服從他所說的話
[00:05:58.000 --> 00:06:03.000]  真的比我們有那種能力 有那種信心
[00:06:03.000 --> 00:06:07.000]  也有原因可以告訴自己
[00:06:07.000 --> 00:06:09.000]  我為什麼會信這位神
[00:06:09.000 --> 00:06:11.000]  我為什麼會這麼信他
[00:06:11.000 --> 00:06:14.000]  這麼聽他所說的話
[00:06:14.000 --> 00:06:17.000]  所以我們認識神越深
[00:06:17.000 --> 00:06:20.000]  跟從他的時候
[00:06:20.000 --> 00:06:22.000]  是更加有力
[00:06:22.000 --> 00:06:29.000]  更加不會覺得很乏力 很重擔
[00:06:29.000 --> 00:06:33.000]  要聽他所說的話的時候
[00:06:33.000 --> 00:06:35.000]  要很難
[00:06:35.000 --> 00:06:39.000]  這兩樣東西是很有關係的
[00:06:39.000 --> 00:06:43.000]  我們越深入的領會過
[00:06:43.000 --> 00:06:45.000]  或者經歷過神的時候
[00:06:45.000 --> 00:06:47.000]  我們就不會覺得
[00:06:47.000 --> 00:06:51.000]  聖經說了這麼多教訓 命令
[00:06:51.000 --> 00:06:55.000]  要做真的很難
[00:06:55.000 --> 00:06:58.000]  讀聖經要讀一下就沒問題
[00:06:58.000 --> 00:07:01.000]  聽講道的時候聽一下就沒問題
[00:07:01.000 --> 00:07:05.000]  查經的時候講一下都可以
[00:07:05.000 --> 00:07:11.000]  我們越能夠體會神的大能
[00:07:11.000 --> 00:07:13.000]  我們就不會覺得
[00:07:13.000 --> 00:07:16.000]  我們按著聖經所說的話
[00:07:16.000 --> 00:07:20.000]  或者我們去侍奉這位神的時候
[00:07:20.000 --> 00:07:23.000]  就不會變成
[00:07:23.000 --> 00:07:26.000]  我要做到這些事情滿足神
[00:07:26.000 --> 00:07:28.000]  我就可以上天堂了
[00:07:28.000 --> 00:07:31.000]  或者我做了這些事情
[00:07:31.000 --> 00:07:34.000]  我跟他所說的 我聽他的話
[00:07:34.000 --> 00:07:41.000]  我就可以賺到多一些他給我們屬靈的福氣
[00:07:41.000 --> 00:07:45.000]  這個是我們很多時候都見到
[00:07:45.000 --> 00:07:49.000]  很多弟兄姊妹會掙扎的一些事
[00:07:49.000 --> 00:07:52.000]  所以今天這段經文裡面
[00:07:52.000 --> 00:07:57.000]  我就將所有我們讀到的屬靈福氣
[00:07:57.000 --> 00:08:01.000]  就把它們放在一起來看
[00:08:01.000 --> 00:08:06.000]  我就數五種的屬靈福氣出來
[00:08:06.000 --> 00:08:09.000]  我很多年前讀這段經文的時候
[00:08:09.000 --> 00:08:11.000]  就數七樣出來
[00:08:11.000 --> 00:08:14.000]  現在只剩下五樣不是少了兩樣
[00:08:14.000 --> 00:08:17.000]  不是說神收回 現在沒有了
[00:08:17.000 --> 00:08:21.000]  而是我覺得要記七樣好像比較難
[00:08:21.000 --> 00:08:23.000]  雖然是真的可以數七樣
[00:08:23.000 --> 00:08:26.000]  我們就將其中一些加在一起
[00:08:26.000 --> 00:08:30.000]  現在就用五個的屬靈福氣來看
[00:08:30.000 --> 00:08:35.000]  希望容易一點點會記得
[00:08:35.000 --> 00:08:39.000]  今天其中一個主題就是說
[00:08:39.000 --> 00:08:42.000]  我越知道我是神的兒女
[00:08:42.000 --> 00:08:49.000]  領受祂無限給我這麼多的屬靈福氣的時候
[00:08:49.000 --> 00:08:54.000]  我真的會體會在我未出生之前
[00:08:54.000 --> 00:09:01.000]  祂已經為我預備好這些屬靈福氣
[00:09:01.000 --> 00:09:07.000]  這個認識了解這種深信
[00:09:07.000 --> 00:09:10.000]  是令我們做基督徒的時候
[00:09:10.000 --> 00:09:12.000]  不會覺得很乏力
[00:09:12.000 --> 00:09:15.000]  不會覺得很難很辛苦
[00:09:15.000 --> 00:09:19.000]  因為我們帶著一個感恩的心的時候
[00:09:19.000 --> 00:09:26.000]  就更加能夠體會而有能力去跟從祂
[00:09:26.000 --> 00:09:31.000]  所以普羅今天告訴我們的這些
[00:09:31.000 --> 00:09:34.000]  可以說這麼多的屬靈福氣我們一向都知道
[00:09:34.000 --> 00:09:39.000]  但是有些時候因為我們信主不是很久
[00:09:39.000 --> 00:09:42.000]  沒有這麼深的體會或者經歷到
[00:09:42.000 --> 00:09:45.000]  有時候我們信主很久也好
[00:09:45.000 --> 00:09:51.000]  讀聖經的時候讀完又不是一定很了解得深入
[00:09:51.000 --> 00:09:54.000]  又不是很記得的時候
[00:09:54.000 --> 00:09:57.000]  都好像會差一點
[00:09:57.000 --> 00:10:00.000]  所以我們時時都要數出來
[00:10:00.000 --> 00:10:05.000]  我們唱詩歌、祈禱的時候都要數出來
[00:10:05.000 --> 00:10:08.000]  都是非常重要
[00:10:08.000 --> 00:10:15.000]  如果我們領會這些福氣不深的時候
[00:10:15.000 --> 00:10:20.000]  我們甚至去查經班、參加團契小組聚會
[00:10:20.000 --> 00:10:24.000]  甚至主日崇拜在這裡一起坐的時候
[00:10:24.000 --> 00:10:30.000]  我們都有機會當這些全部都是一種習慣
[00:10:30.000 --> 00:10:32.000]  所以做慣了就做
[00:10:32.000 --> 00:10:36.000]  有可能當是一種責任
[00:10:36.000 --> 00:10:39.000]  所以需要做的
[00:10:39.000 --> 00:10:42.000]  來崇拜的時候來團契的時候
[00:10:42.000 --> 00:10:48.000]  如果覺得好像參加一個社團的活動
[00:10:48.000 --> 00:10:52.000]  參加一個中親會
[00:10:52.000 --> 00:11:01.000]  我們可以怎樣去提升我們對神的了解呢?
[00:11:01.000 --> 00:11:07.000]  重溫這五個屬靈福氣是很重要的
[00:11:07.000 --> 00:11:16.000]  如果你時時覺得聽講道、查經是很悶的事
[00:11:16.000 --> 00:11:20.000]  有時候我們講道是有一點悶的
[00:11:20.000 --> 00:11:22.000]  除了這樣之外
[00:11:22.000 --> 00:11:26.000]  我們也要想想帶查經的那個帶得悶
[00:11:26.000 --> 00:11:28.000]  講道的那個講得悶
[00:11:28.000 --> 00:11:36.000]  要想想自己有沒有令到查經自己覺得悶
[00:11:36.000 --> 00:11:40.000]  或者那次講道自己覺得悶
[00:11:40.000 --> 00:11:42.000]  有一次很奇怪
[00:11:42.000 --> 00:11:47.000]  以前教會在唐人街大街很多人經過
[00:11:47.000 --> 00:11:49.000]  有一次很有趣的
[00:11:49.000 --> 00:11:52.000]  早上回到教會的時候
[00:11:52.000 --> 00:11:56.000]  見到門口放了一本書
[00:11:56.000 --> 00:12:00.000]  那時候我們很早還沒有開門的時候
[00:12:00.000 --> 00:12:02.000]  原來已經有人放在那裡
[00:12:02.000 --> 00:12:04.000]  到我們開門的時候
[00:12:04.000 --> 00:12:06.000]  我出去拿一本書
[00:12:06.000 --> 00:12:10.000]  這本書的題目很奇怪
[00:12:10.000 --> 00:12:18.000]  題目叫當你坐在那裡聽一篇悶的講道的時候
[00:12:18.000 --> 00:12:22.000]  有101樣東西你可以做
[00:12:22.000 --> 00:12:24.000]  你有沒有想過?
[00:12:24.000 --> 00:12:28.000]  當然第一樣可以做的就是睡覺
[00:12:28.000 --> 00:12:32.000]  或者第二樣可以做的就是拿個電話出來
[00:12:32.000 --> 00:12:35.000]  看看有什麼好看的
[00:12:35.000 --> 00:12:39.000]  一定有很多東西比聽道好看
[00:12:39.000 --> 00:12:43.000]  這本書裡面有101種
[00:12:43.000 --> 00:12:45.000]  今天不會講完
[00:12:45.000 --> 00:12:47.000]  我只講兩樣大家來參考一下
[00:12:47.000 --> 00:12:49.000]  看看有沒有用
[00:12:49.000 --> 00:12:53.000]  第45樣就是說
[00:12:53.000 --> 00:12:57.000]  你坐在你旁邊那個人的臉
[00:12:57.000 --> 00:13:00.000]  打他一巴掌
[00:13:00.000 --> 00:13:03.000]  不只是說他睡了所以打醒他
[00:13:03.000 --> 00:13:09.000]  他的作用就是除了打醒他之外
[00:13:09.000 --> 00:13:15.000]  你看看他會不會給你另一邊的臉打
[00:13:15.000 --> 00:13:17.000]  這是聖經的教導
[00:13:17.000 --> 00:13:19.000]  除了打醒他之外
[00:13:19.000 --> 00:13:22.000]  你還可以幫助他去反省一下
[00:13:22.000 --> 00:13:26.000]  馬太福音所教導的
[00:13:26.000 --> 00:13:27.000]  你有沒有願意做呢
[00:13:27.000 --> 00:13:30.000]  人家打你這邊的臉給他打那邊的臉
[00:13:30.000 --> 00:13:34.000]  這件事你可以參考一下
[00:13:34.000 --> 00:13:36.000]  然後第50樣
[00:13:36.000 --> 00:13:39.000]  第50樣就是
[00:13:39.000 --> 00:13:41.000]  你看著那個錶
[00:13:41.000 --> 00:13:45.000]  這個講完講到大約20分鐘
[00:13:45.000 --> 00:13:49.000]  你就預早set定
[00:13:49.000 --> 00:13:51.000]  一開始講到你就set
[00:13:51.000 --> 00:13:54.000]  到20分鐘那個鐘就會響
[00:13:54.000 --> 00:13:57.000]  就是那個錶的鬧鐘會響
[00:13:57.000 --> 00:14:01.000]  提醒那個講完已經講了20分鐘
[00:14:01.000 --> 00:14:07.000]  然後之後每5分鐘就響一次
[00:14:07.000 --> 00:14:10.000]  大家想不想試一下呢
[00:14:10.000 --> 00:14:13.000]  其實這件事就算你未試
[00:14:13.000 --> 00:14:16.000]  其實我們都已經預備了
[00:14:16.000 --> 00:14:18.000]  大家應該不會看到的
[00:14:18.000 --> 00:14:21.000]  因為到差不多的時候
[00:14:21.000 --> 00:14:23.000]  其實我們已經有定時的
[00:14:23.000 --> 00:14:27.000]  我們的司事長或者我們的幹事
[00:14:27.000 --> 00:14:31.000]  就會看著如果這次講到應該是
[00:14:31.000 --> 00:14:39.000]  譬如9點40分就應該完的
[00:14:39.000 --> 00:14:41.000]  就有人站在你後面
[00:14:41.000 --> 00:14:43.000]  就會舉一個牌就是說
[00:14:43.000 --> 00:14:46.000]  還有10分鐘
[00:14:46.000 --> 00:14:50.000]  然後5分鐘之後他又舉另外一個牌
[00:14:50.000 --> 00:14:52.000]  還有5分鐘
[00:14:52.000 --> 00:14:56.000]  當然有時候我們都不是很聽話
[00:14:56.000 --> 00:15:00.000]  或者我們講到非常專注的時候
[00:15:00.000 --> 00:15:02.000]  我們就不看他了
[00:15:02.000 --> 00:15:05.000]  所以有時候會過時的
[00:15:05.000 --> 00:15:08.000]  在這些裡面提醒我們
[00:15:08.000 --> 00:15:12.000]  時時我們數算神的恩典
[00:15:12.000 --> 00:15:14.000]  我們讀聖經有這樣讀
[00:15:14.000 --> 00:15:16.000]  詩歌有這樣唱
[00:15:16.000 --> 00:15:21.000]  越懂得數算這五種福氣的話
[00:15:21.000 --> 00:15:25.000]  就會越願意擺多些精神
[00:15:25.000 --> 00:15:27.000]  擺多些時間
[00:15:27.000 --> 00:15:29.000]  好好地讀聖經
[00:15:29.000 --> 00:15:30.000]  好好地崇拜
[00:15:30.000 --> 00:15:32.000]  好好地侍奉
[00:15:32.000 --> 00:15:33.000]  所以在這裡講
[00:15:33.000 --> 00:15:39.000]  尤其是第三節開始的時候
[00:15:39.000 --> 00:15:43.000]  這裡有一個很特別的特色
[00:15:43.000 --> 00:15:49.000]  就是剛才我都幾乎想問Pastor Kenny
[00:15:49.000 --> 00:15:52.000]  如果你用這段經文來祈禱
[00:15:52.000 --> 00:15:55.000]  你的祈禱有多長?
[00:15:55.000 --> 00:15:59.000]  不知道大家剛才有沒有留意到
[00:15:59.000 --> 00:16:00.000]  讀這段經文
[00:16:00.000 --> 00:16:03.000]  由三節到十四節的時候
[00:16:03.000 --> 00:16:05.000]  用了多長的時間?
[00:16:05.000 --> 00:16:09.000]  我都嘗試去看一下時間
[00:16:09.000 --> 00:16:12.000]  是大約讀了三分鐘
[00:16:12.000 --> 00:16:15.000]  三分鐘的祈禱平時在牧土來說
[00:16:15.000 --> 00:16:18.000]  都不算很長
[00:16:18.000 --> 00:16:22.000]  但是保羅寫這段三至十四節裡面
[00:16:22.000 --> 00:16:25.000]  其實是一句話
[00:16:25.000 --> 00:16:28.000]  我們現在讀的聖經有很多標點符號
[00:16:28.000 --> 00:16:32.000]  但是其實保羅寫這段經文的時候
[00:16:32.000 --> 00:16:35.000]  三至十四節是一句話
[00:16:35.000 --> 00:16:38.000]  中間是沒有標點符號的
[00:16:38.000 --> 00:16:45.000]  幾乎是要一口氣讀完這十二節的經文
[00:16:45.000 --> 00:16:48.000]  你可以回家試一下
[00:16:48.000 --> 00:16:49.000]  保羅要這樣說
[00:16:49.000 --> 00:16:54.000]  因為他真的很感受到神的恩典
[00:16:54.000 --> 00:16:59.000]  他的屬靈的福氣是有多麼多
[00:16:59.000 --> 00:17:00.000]  多麼大
[00:17:00.000 --> 00:17:01.000]  多麼奇妙
[00:17:01.000 --> 00:17:10.000]  對我們的生命有多麼大的影響
[00:17:10.000 --> 00:17:14.000]  所以當我們能夠領會這些福氣的時候
[00:17:14.000 --> 00:17:17.000]  我們更加會明白他的恩典
[00:17:17.000 --> 00:17:21.000]  他的恩情是多麼豐厚
[00:17:21.000 --> 00:17:26.000]  以及知道我們怎樣去過一個感恩的生活
[00:17:26.000 --> 00:17:30.000]  第三節這裡已經講了主旨
[00:17:30.000 --> 00:17:35.000]  就是我們要去稱頌讚美我們的神
[00:17:35.000 --> 00:17:40.000]  他給我們的恩典福氣是這麼多
[00:17:40.000 --> 00:17:44.000]  我特意給大家注意的是應當稱頌
[00:17:44.000 --> 00:17:47.000]  其實這裡十二節的經文裡
[00:17:47.000 --> 00:17:51.000]  重複了幾次說要應當稱頌
[00:17:51.000 --> 00:17:55.000]  這裡就是說除了保羅要數出來
[00:17:55.000 --> 00:17:58.000]  神給我們多少屬靈的福氣之外
[00:17:58.000 --> 00:18:00.000]  就已經包含了
[00:18:00.000 --> 00:18:06.000]  既然我們知道神給我們這麼多屬靈的福氣的話
[00:18:06.000 --> 00:18:12.000]  所有這些都是應當稱頌的
[00:18:12.000 --> 00:18:16.000]  所以希望大家將來唱詩歌讚美神的時候
[00:18:16.000 --> 00:18:18.000]  真的要用心去唱
[00:18:18.000 --> 00:18:26.000]  因為詩歌裡面就唱出了神應當稱頌的所有恩典
[00:18:26.000 --> 00:18:29.000]  講來講去講了這麼久都還沒有講
[00:18:29.000 --> 00:18:35.000]  那些五個的恩典福氣究竟是什麼呢
[00:18:35.000 --> 00:18:37.000]  要這麼說
[00:18:37.000 --> 00:18:42.000]  因為每一個屬靈的福氣都是這麼豐富
[00:18:42.000 --> 00:18:49.000]  所以有人將其中一個屬靈的福氣可以寫一本書
[00:18:49.000 --> 00:18:52.000]  我們因為時間關係
[00:18:52.000 --> 00:18:58.000]  所以就要很快地略過每一個的福氣
[00:18:58.000 --> 00:19:02.000]  只是講一點點來提醒大家
[00:19:02.000 --> 00:19:09.000]  然後希望大家將來自己再深入地去研究和體會
[00:19:09.000 --> 00:19:11.000]  第一個的福氣就是
[00:19:11.000 --> 00:19:15.000]  神揀選我們成為聖潔沒有瑕疵
[00:19:15.000 --> 00:19:19.000]  不過揀選是神主動去做的事
[00:19:19.000 --> 00:19:23.000]  揀選了我們是因為祂的愛
[00:19:23.000 --> 00:19:25.000]  而揀選了我們之後
[00:19:25.000 --> 00:19:30.000]  使我們成為聖潔和沒有瑕疵
[00:19:30.000 --> 00:19:34.000]  這是要記住的第一個神給我們的福氣
[00:19:34.000 --> 00:19:39.000]  祂是揀選我們成為聖潔沒有瑕疵
[00:19:39.000 --> 00:19:43.000]  祂揀選我們是因為愛
[00:19:43.000 --> 00:19:45.000]  這裡有幾樣東西
[00:19:45.000 --> 00:19:51.000]  每一樣都可以慢慢去深入體會去研讀
[00:19:51.000 --> 00:19:57.000]  大家記住這個粗略的大綱就行了
[00:19:57.000 --> 00:20:03.000]  大家可能有很多的疑問
[00:20:03.000 --> 00:20:06.000]  如果你以前沒有認真去思考過
[00:20:06.000 --> 00:20:08.000]  你會有很多的疑問
[00:20:08.000 --> 00:20:10.000]  揀選是怎樣揀選的呢?
[00:20:10.000 --> 00:20:12.000]  用什麼方法揀選呢?
[00:20:12.000 --> 00:20:16.000]  然後揀選了我們成為聖潔沒有瑕疵
[00:20:16.000 --> 00:20:18.000]  什麼叫聖潔沒有瑕疵?
[00:20:18.000 --> 00:20:22.000]  是不是我們在世上生活的時候
[00:20:22.000 --> 00:20:26.000]  要成為一個很完美的十全十美的人
[00:20:26.000 --> 00:20:29.000]  這個是神揀選我
[00:20:29.000 --> 00:20:35.000]  於是我就要成為這樣十全十美的人
[00:20:35.000 --> 00:20:37.000]  是還是不是呢?
[00:20:37.000 --> 00:20:39.000]  中間有沒有位置可以走棧呢?
[00:20:39.000 --> 00:20:42.000]  這些就留給大家繼續去思考
[00:20:42.000 --> 00:20:46.000]  繼續去研讀
[00:20:46.000 --> 00:20:49.000]  第二個福氣我們成為了神的兒女
[00:20:49.000 --> 00:20:52.000]  這個是非常非常之重要
[00:20:52.000 --> 00:20:55.000]  因為我們明白了神揀選了我們
[00:20:55.000 --> 00:21:00.000]  其實是揀選我們除了剛才說成為聖潔沒有瑕疵之外
[00:21:00.000 --> 00:21:04.000]  是揀選了我們做祂的兒女
[00:21:04.000 --> 00:21:06.000]  這個是很重要的
[00:21:06.000 --> 00:21:09.000]  因為我們本來就不是祂的兒女
[00:21:09.000 --> 00:21:11.000]  但是祂創造我們的生命
[00:21:11.000 --> 00:21:15.000]  然後還揀選我們做祂的兒女
[00:21:15.000 --> 00:21:19.000]  有一點點好像是收養我們
[00:21:19.000 --> 00:21:25.000]  收養這件事尤其是在羅馬當時的文化裡面
[00:21:25.000 --> 00:21:29.000]  就有一樣我們很難明白也很難接受的事
[00:21:29.000 --> 00:21:34.000]  就是在當時的羅馬文化裡面
[00:21:34.000 --> 00:21:37.000]  媽媽生了一個BB出來
[00:21:37.000 --> 00:21:40.000]  然後爸爸就來看一下她
[00:21:40.000 --> 00:21:42.000]  因為以前不像現在這樣
[00:21:42.000 --> 00:21:46.000]  可以跟著進產房自己去剪磁帶
[00:21:46.000 --> 00:21:50.000]  生了然後爸爸才進來看一下
[00:21:50.000 --> 00:21:52.000]  他們奇怪的地方就是
[00:21:52.000 --> 00:21:55.000]  爸爸來看一下是兒子還是女兒
[00:21:55.000 --> 00:21:59.000]  看完之後他就可以做一個決定
[00:21:59.000 --> 00:22:04.000]  這個決定就是他想要還是不想要這個BB
[00:22:04.000 --> 00:22:07.000]  他可以當時去決定
[00:22:07.000 --> 00:22:09.000]  可以有很多因素的
[00:22:09.000 --> 00:22:11.000]  他想要女兒怎知道生了個兒子
[00:22:11.000 --> 00:22:13.000]  想要兒子怎知道生了個女兒
[00:22:13.000 --> 00:22:19.000]  生出來的BB是有什麼殘疾的地方
[00:22:19.000 --> 00:22:22.000]  生得不好還是生得太好
[00:22:22.000 --> 00:22:24.000]  他可以不要
[00:22:24.000 --> 00:22:25.000]  什麼原因都好
[00:22:25.000 --> 00:22:27.000]  他自己可以決定
[00:22:27.000 --> 00:22:31.000]  當時有這樣的奇怪的習俗
[00:22:31.000 --> 00:22:33.000]  如果他不要的時候
[00:22:33.000 --> 00:22:38.000]  就可以叫人拿他去市集那裡
[00:22:38.000 --> 00:22:43.000]  放在那裡等人來拿走他
[00:22:43.000 --> 00:22:46.000]  等人來收養他
[00:22:46.000 --> 00:22:49.000]  有少少這樣的文化背景
[00:22:49.000 --> 00:22:52.000]  所以當時保羅寫這些經文的時候
[00:22:52.000 --> 00:22:57.000]  大家都明白收養有多重要
[00:22:57.000 --> 00:22:59.000]  如果沒有人收養他
[00:22:59.000 --> 00:23:05.000]  BB放在那裡很快就會離開這個世界
[00:23:05.000 --> 00:23:08.000]  如果有人收養他
[00:23:08.000 --> 00:23:12.000]  收養了他就不是真的養他
[00:23:12.000 --> 00:23:15.000]  他雖然也要養他
[00:23:15.000 --> 00:23:20.000]  但他可以將他收了成為他家裡的奴隸
[00:23:20.000 --> 00:23:26.000]  這些奴隸可能要做苦工那種
[00:23:26.000 --> 00:23:30.000]  甚至他收了他之後不養他
[00:23:30.000 --> 00:23:33.000]  再將他賣出來
[00:23:33.000 --> 00:23:34.000]  賣給其他人
[00:23:34.000 --> 00:23:37.000]  他在市集撿回來的
[00:23:37.000 --> 00:23:38.000]  不用錢的
[00:23:38.000 --> 00:23:40.000]  然後他可以賣了他
[00:23:40.000 --> 00:23:43.000]  賣了他之後他就不理了
[00:23:43.000 --> 00:23:46.000]  賣了他之後BB將來可以成為一個奴隸
[00:23:46.000 --> 00:23:48.000]  甚至成為一個娼妓
[00:23:48.000 --> 00:23:51.000]  但在這個背景裏面
[00:23:51.000 --> 00:23:52.000]  保羅告訴我們
[00:23:52.000 --> 00:23:55.000]  神是收養我們
[00:23:55.000 --> 00:23:59.000]  收養了我們還稱為兒女
[00:23:59.000 --> 00:24:02.000]  當我們是他的子女
[00:24:02.000 --> 00:24:06.000]  真是收養了然後栽培
[00:24:06.000 --> 00:24:10.000]  然後很珍惜
[00:24:10.000 --> 00:24:14.000]  所以看到那個很大的對比
[00:24:14.000 --> 00:24:17.000]  更加我們體會神收養我們
[00:24:17.000 --> 00:24:20.000]  叫我們成為他的兒女
[00:24:20.000 --> 00:24:22.000]  是多麼重要
[00:24:22.000 --> 00:24:23.000]  多麼珍貴
[00:24:23.000 --> 00:24:25.000]  多麼奇妙
[00:24:25.000 --> 00:24:27.000]  是完全出於神的愛
[00:24:27.000 --> 00:24:31.000]  所以他收養我們成為他的兒女
