
[00:00:00.000 --> 00:00:02.360]  好,剛剛跟大家說一下新年快樂
[00:02:03.840 --> 00:02:05.920]  一束香就可以賣了
[00:02:05.920 --> 00:02:07.880]  插在香爐的時候
[00:02:07.880 --> 00:02:10.080]  他們的習俗就是輕輕拿一些煙
[00:02:10.080 --> 00:02:11.040]  我們怕煙噴
[00:02:11.040 --> 00:02:11.960]  他們是反過來的
[00:02:11.960 --> 00:02:13.600]  他們把煙撥到自己身上
[00:02:13.600 --> 00:02:16.320]  希望祝福臨到自己身上
[00:02:16.320 --> 00:02:18.720]  身體哪個部位不好就撥那裡
[00:02:18.720 --> 00:02:21.240]  他們很流行帶小朋友去
[00:02:21.240 --> 00:02:23.400]  把煙撥到小朋友的頭上
[00:02:23.400 --> 00:02:26.280]  讓他聰明一點
[00:02:26.280 --> 00:02:29.000]  有個聰明的日文是怎樣說呢
[00:02:29.000 --> 00:02:30.920]  聰明的日文不是說他聰明
[00:02:30.920 --> 00:02:32.280]  是說他頭腦好
[00:02:32.280 --> 00:02:36.240]  就是頭好好
[00:02:36.240 --> 00:02:37.320]  就是聰明的意思
[00:02:37.320 --> 00:02:39.440]  所以撥香在他的頭上就是這個意思
[00:02:39.440 --> 00:02:40.720]  就是想他聰明一點
[00:02:40.720 --> 00:02:42.840]  讓孩子學業有成
[00:02:42.840 --> 00:02:46.240]  在新年我們都會有不同的計劃
[00:02:46.240 --> 00:02:49.240]  大英姐妹今年新年有沒有什麼計劃呢
[00:02:49.240 --> 00:02:51.720]  我們都將我們的計劃
[00:02:51.720 --> 00:02:54.120]  仰望耶穌基督的心意
[00:02:54.120 --> 00:02:57.000]  天父的心意我們去計劃
[00:02:57.000 --> 00:03:00.040]  當中剛才提到日本人很喜歡
[00:03:00.040 --> 00:03:01.480]  希望身體健康
[00:03:01.480 --> 00:03:04.720]  或者小朋友的學業好一點
[00:03:04.720 --> 00:03:06.840]  當中牽涉到很多不同的意思
[00:03:06.840 --> 00:03:08.640]  我們知道有人意
[00:03:08.640 --> 00:03:10.640]  有熟悉的意思在裡面
[00:03:10.640 --> 00:03:12.880]  但其實有些事情很難去分
[00:03:12.880 --> 00:03:14.520]  你可以很美化它
[00:03:14.520 --> 00:03:16.520]  但你的動機就上帝最清楚
[00:03:16.520 --> 00:03:17.920]  神意是怎樣
[00:03:17.920 --> 00:03:19.720]  屬靈的意思是怎樣呢
[00:03:19.720 --> 00:03:21.720]  舉一些例子
[00:03:21.720 --> 00:03:23.320]  譬如作為一個基督徒
[00:03:23.320 --> 00:03:24.680]  是不是你將你的小朋友
[00:03:24.680 --> 00:03:31.440]  一定是擺在一間好的成績學校
[00:03:31.440 --> 00:03:32.640]  但是沒有宗教信仰
[00:03:32.640 --> 00:03:34.720]  還是擺在一間有宗教信仰的學校
[00:03:34.720 --> 00:03:35.720]  但可能成績沒有那麼好
[00:03:35.720 --> 00:03:36.520]  差一點點
[00:03:36.520 --> 00:03:37.720]  你會怎樣選擇呢
[00:03:37.720 --> 00:03:40.120]  香港是很難選擇的
[00:03:40.120 --> 00:03:41.920]  有好當然擺在最好
[00:03:41.920 --> 00:03:44.000]  大部分世界香港的價值
[00:03:44.000 --> 00:03:46.000]  但這個是不是我們應該做呢
[00:03:46.000 --> 00:03:47.320]  神的心意是不是就是這樣呢
[00:03:47.320 --> 00:03:48.000]  或者反過來
[00:03:48.000 --> 00:03:49.320]  是不是要選擇基督教學校
[00:03:49.320 --> 00:03:50.320]  還是上帝的心意呢
[00:03:50.320 --> 00:03:52.120]  有些事情是很難去明白的
[00:03:52.120 --> 00:03:54.720]  但是盼望今日的經文
[00:03:54.720 --> 00:03:55.920]  都是幫助我們
[00:03:55.920 --> 00:03:57.520]  突破一些表面的事情
[00:03:57.520 --> 00:03:59.320]  我們可以更加領會到
[00:03:59.320 --> 00:04:01.320]  上帝的心意究竟是怎樣
[00:04:01.320 --> 00:04:03.120]  當我們計劃新一年的時候
[00:04:03.120 --> 00:04:05.120]  我們用什麼樣的原則
[00:04:05.120 --> 00:04:07.520]  或者有沒有什麼樣的心態和行動
[00:04:07.520 --> 00:04:08.920]  去幫助我們
[00:04:08.920 --> 00:04:11.520]  很好的計劃新一年的事情
[00:04:11.520 --> 00:04:12.720]  我們一起禱告
[00:04:14.320 --> 00:04:15.320]  天外感謝你
[00:04:15.320 --> 00:04:18.320]  主我們知道我們確實是有軟弱
[00:04:18.320 --> 00:04:19.720]  很多時候我們不其然
[00:04:19.720 --> 00:04:22.120]  就會用了我們自己的意念
[00:04:22.120 --> 00:04:23.120]  我們先行
[00:04:23.120 --> 00:04:24.520]  用了我們自己的需要
[00:04:24.520 --> 00:04:26.120]  我們的缺乏去先行
[00:04:26.120 --> 00:04:28.520]  但當我們仰望到你那位
[00:04:28.520 --> 00:04:31.120]  恩典很豐富的上帝的時候
[00:04:31.120 --> 00:04:33.320]  主求你給我們繼續的目光
[00:04:33.320 --> 00:04:34.720]  不單止是仰望你的恩典
[00:04:34.720 --> 00:04:36.920]  能夠到我們需要的上面
[00:04:36.920 --> 00:04:39.120]  但是你自己的心意
[00:04:39.120 --> 00:04:41.120]  你自己要愛世人
[00:04:41.120 --> 00:04:42.920]  要將福音傳到地極
[00:04:42.920 --> 00:04:44.120]  這個心意
[00:04:44.120 --> 00:04:46.720]  盼望繼續擺在我們的心上面
[00:04:46.720 --> 00:04:49.520]  也盼望我們仰賴你自己的豐盛恩典的時候
[00:04:49.520 --> 00:04:51.520]  我們繼續有勇氣去走出
[00:04:51.520 --> 00:04:53.720]  去將福音繼續傳開
[00:04:53.720 --> 00:04:55.920]  無論面對這個社會怎樣轉變也好
[00:04:55.920 --> 00:04:57.920]  我們知道你的愛沒有變過
[00:04:57.920 --> 00:04:59.520]  求你繼續加力量給我們
[00:04:59.520 --> 00:05:01.520]  可以將你自己的福音傳開
[00:05:01.520 --> 00:05:03.320]  讓萬人歸向你
[00:05:03.320 --> 00:05:04.320]  我們不斷傳來祈禱
[00:05:04.320 --> 00:05:05.120]  奉主名求
[00:05:05.120 --> 00:05:05.720]  阿門
[00:05:05.720 --> 00:05:06.920]  好
[00:05:06.920 --> 00:05:07.520]  那麼今天經文
[00:05:07.520 --> 00:05:08.720]  剛才提過的就是
[00:05:08.720 --> 00:05:10.720]  盼望今天經文提醒我們
[00:05:10.720 --> 00:05:13.320]  今天的講題是從零出發
[00:05:13.320 --> 00:05:15.320]  這個零有兩個意思
[00:05:15.320 --> 00:05:16.520]  一個就是
[00:05:16.520 --> 00:05:17.920]  剛才看到
[00:05:17.920 --> 00:05:19.520]  聖靈的零
[00:05:19.520 --> 00:05:21.720]  從上帝的聖靈引導我們出發
[00:05:21.720 --> 00:05:23.920]  另外一個意思就是從零
[00:05:23.920 --> 00:05:25.920]  zero 就是沒有東西的零
[00:05:25.920 --> 00:05:28.120]  放下我們自己的籌算
[00:05:28.120 --> 00:05:29.520]  我們出發
[00:05:29.520 --> 00:05:32.320]  仰望上帝聖靈的引領
[00:05:32.320 --> 00:05:34.920]  好
[00:05:34.920 --> 00:05:36.320]  經文我們再次讀一次
[00:05:36.320 --> 00:05:37.920]  短短幾節的經文
[00:05:37.920 --> 00:05:38.720]  我們一起讀
[00:05:38.720 --> 00:05:39.720]  預備起
[00:05:39.720 --> 00:05:43.520]  因為聖靈禁止他們在亞細亞港道
[00:05:43.520 --> 00:05:45.920]  他們就經過佛雷加
[00:05:45.920 --> 00:05:47.720]  加拉泰一大地方
[00:05:47.720 --> 00:05:49.720]  到了美西亞的邊界
[00:05:49.720 --> 00:05:52.520]  他們想要往彼推離去
[00:05:52.520 --> 00:05:54.320]  耶穌的靈卻不許
[00:05:54.320 --> 00:05:56.320]  他們就越過美西亞
[00:05:56.320 --> 00:05:57.720]  夏特羅亞去
[00:05:57.720 --> 00:06:00.720]  夜間有異象向保羅顯現
[00:06:00.720 --> 00:06:02.320]  有一個馬其頓人
[00:06:02.320 --> 00:06:04.320]  站著求他說
[00:06:04.320 --> 00:06:05.520]  請你過來
[00:06:05.520 --> 00:06:07.920]  到馬其頓來幫助我們
[00:06:07.920 --> 00:06:10.120]  保羅既看見這異象
[00:06:10.120 --> 00:06:13.720]  我們就立即設法往馬其頓去
[00:06:13.720 --> 00:06:15.920]  認為上帝呼召我們
[00:06:15.920 --> 00:06:18.120]  傳福音給那裡的人
[00:06:18.120 --> 00:06:19.520]  謝謝弟兄姊妹
[00:06:19.520 --> 00:06:21.320]  這個經文是記載在
[00:06:21.320 --> 00:06:25.120]  保羅第二次宣教旅程的上面
[00:06:25.120 --> 00:06:27.720]  當然總數有兩次或者三次
[00:06:27.720 --> 00:06:29.920]  不同的格經有不同的演繹
[00:06:29.920 --> 00:06:31.520]  不過這段經文就明確記載在
[00:06:31.520 --> 00:06:34.520]  保羅第二次宣教的旅程裡面
[00:06:34.520 --> 00:06:36.320]  在第十五章的開頭
[00:06:36.320 --> 00:06:38.320]  那裡描述到保羅探訪在
[00:06:38.320 --> 00:06:42.120]  敘利亞和基里加鄰近的教會
[00:06:42.120 --> 00:06:44.120]  他去兼顧那裡的教會
[00:06:44.120 --> 00:06:46.920]  而到了十六章的段落
[00:06:46.920 --> 00:06:49.920]  就記錄保羅繼續去造訪
[00:06:49.920 --> 00:06:52.720]  在他第一次宣教旅程裡面
[00:06:52.720 --> 00:06:54.520]  所建立的教會
[00:06:54.520 --> 00:06:56.520]  歷時大概三年左右
[00:06:56.520 --> 00:07:00.120]  大概的行程就四千八百公里左右
[00:07:00.120 --> 00:07:01.720]  而當中牽涉的人物
[00:07:01.720 --> 00:07:02.920]  就是保羅之外
[00:07:02.920 --> 00:07:04.120]  還有同宮有西拉
[00:07:04.120 --> 00:07:04.920]  有提摩泰
[00:07:04.920 --> 00:07:05.920]  有路加
[00:07:05.920 --> 00:07:08.520]  就是今天哨行傳的作者
[00:07:08.520 --> 00:07:09.720]  路加他自己
[00:07:09.720 --> 00:07:13.320]  這個經文整個哨行傳的結構是很特別的
[00:07:13.320 --> 00:07:16.320]  我們看到這就是地域的宣教旅程
[00:07:16.320 --> 00:07:20.520]  裡面有五個總結的句子
[00:07:20.520 --> 00:07:22.520]  解經家作了一些分析
[00:07:22.520 --> 00:07:26.920]  在第六章第七節那裡說
[00:07:26.920 --> 00:07:28.520]  上帝的道興旺起來
[00:07:28.520 --> 00:07:31.720]  起由撒冷的信徒增加得很多
[00:07:31.720 --> 00:07:34.720]  也有許多祭司聽從了這信仰
[00:07:34.720 --> 00:07:36.120]  接著第二個就說
[00:07:36.120 --> 00:07:39.920]  那時猶太、加利利、撒瑪利亞各處的教會
[00:07:39.920 --> 00:07:41.920]  都得平安建立起來
[00:07:41.920 --> 00:07:43.320]  凡事敬畏主
[00:07:43.320 --> 00:07:45.320]  人數也逐漸增多
[00:07:45.320 --> 00:07:48.120]  不停記載教會怎樣去增長
[00:07:48.120 --> 00:07:49.320]  怎樣去興旺
[00:07:49.320 --> 00:07:51.920]  而當中信徒又做了什麼事情
[00:07:51.920 --> 00:07:53.320]  簡單地說了
[00:07:53.320 --> 00:07:56.720]  而特別是今天的段落之前
[00:07:56.720 --> 00:07:59.920]  今天第十六章的第六節
[00:07:59.920 --> 00:08:01.520]  第五節那裡說
[00:08:01.520 --> 00:08:04.520]  於是宗教會信心越發堅固
[00:08:04.520 --> 00:08:06.720]  人數天天增加
[00:08:06.720 --> 00:08:08.920]  按照這個趨勢
[00:08:08.920 --> 00:08:11.120]  今天的經文應該是挺正面才對的
[00:08:11.120 --> 00:08:13.920]  因為不停地信心會堅固
[00:08:13.920 --> 00:08:15.320]  人數又增加
[00:08:15.320 --> 00:08:19.120]  但我們看到經文第六節到第十節那裡形容了
[00:08:19.120 --> 00:08:21.520]  其實一開始
[00:08:21.520 --> 00:08:23.720]  就是一個好像不太順利的經歷
[00:08:23.720 --> 00:08:27.920]  就是聖靈禁止保羅他們在亞細亞講道
[00:08:27.920 --> 00:08:29.920]  他們的計劃是在亞細亞講道
[00:08:29.920 --> 00:08:31.320]  但是聖靈禁止
[00:08:31.320 --> 00:08:33.320]  就像我們來講道一樣
[00:08:33.320 --> 00:08:35.920]  聖靈叫他們今天不要來
[00:08:35.920 --> 00:08:37.120]  就是一些阻滯
[00:08:37.120 --> 00:08:39.320]  如果大家看到是一些阻滯
[00:08:39.320 --> 00:08:41.720]  為什麼不應該按照經文記錄
[00:08:41.720 --> 00:08:43.920]  應該很順暢地繼續去呢?
[00:08:43.920 --> 00:08:44.920]  應該說
[00:08:44.920 --> 00:08:47.520]  聖靈加力讓保羅多講幾場
[00:08:47.520 --> 00:08:49.520]  多些人信主
[00:08:49.520 --> 00:08:50.320]  但是很有趣的
[00:08:50.320 --> 00:08:52.320]  我們發覺原來聖經很多時候
[00:08:52.320 --> 00:08:55.320]  都是有這樣的事情安排的
[00:08:55.320 --> 00:08:56.120]  是的
[00:08:56.120 --> 00:08:59.120]  證明了其實保羅的團隊
[00:08:59.120 --> 00:09:02.320]  或者上帝要透過我們傳福的事情
[00:09:02.320 --> 00:09:04.320]  其實有前進的時候
[00:09:04.320 --> 00:09:06.720]  但是同時間也有停下來
[00:09:06.720 --> 00:09:09.720]  或者慢下來的腳步的時候
[00:09:09.720 --> 00:09:13.520]  因為上帝有祂自己最好的心意
[00:09:13.520 --> 00:09:15.120]  還有時間
[00:09:15.120 --> 00:09:17.320]  所以教會發展都是一模一樣
[00:09:17.320 --> 00:09:19.120]  不是一窩蜂不停地增長
[00:09:19.120 --> 00:09:20.720]  增長是一件好事
[00:09:20.720 --> 00:09:24.920]  是整個教會有沒有從我們的領袖團隊
[00:09:24.920 --> 00:09:27.320]  去到當中帶領的信徒
[00:09:27.320 --> 00:09:28.920]  或者是平信徒
[00:09:28.920 --> 00:09:31.120]  我們都是要時刻很敏銳
[00:09:31.120 --> 00:09:33.320]  上帝的帶領
[00:09:33.320 --> 00:09:35.520]  上帝藉著聖靈在當中的引領
[00:09:35.520 --> 00:09:37.520]  我們才能決定下一步
[00:09:37.520 --> 00:09:38.920]  怎樣去走
[00:09:38.920 --> 00:09:39.920]  所以今天有兩點
[00:09:39.920 --> 00:09:41.720]  希望和大家分享的就是
[00:09:41.720 --> 00:09:44.520]  當中的心態和行動
[00:09:44.520 --> 00:09:47.120]  第一點就是我想分享的
[00:09:47.120 --> 00:09:49.720]  就是我們作信徒
[00:09:49.720 --> 00:09:51.720]  我們要時刻去尋求
[00:09:51.720 --> 00:09:54.720]  和信服聖靈的引領
[00:09:54.720 --> 00:09:57.520]  時刻去尋求和信服聖靈的引領
[00:09:57.520 --> 00:10:00.320]  所以每天的食糧操練是非常重要的
[00:10:00.320 --> 00:10:01.520]  不要輕視
[00:10:01.520 --> 00:10:04.120]  第二點就是從群體的印證
[00:10:04.120 --> 00:10:06.520]  來回應聖靈的感召
[00:10:06.520 --> 00:10:08.120]  第十節那一節
[00:10:08.120 --> 00:10:09.920]  舉個例子就是
[00:10:09.920 --> 00:10:12.720]  現在很多聽到其他教會
[00:10:12.720 --> 00:10:14.720]  特別是一些中產以上的
[00:10:14.720 --> 00:10:15.920]  很多弟兄姐妹
[00:10:15.920 --> 00:10:19.720]  忽然間說要移民
[00:10:19.720 --> 00:10:20.920]  甚至我聽過
[00:10:20.920 --> 00:10:22.720]  我是挺震驚的
[00:10:22.720 --> 00:10:24.520]  某些大的堂會
[00:10:24.520 --> 00:10:25.720]  連一個目者
[00:10:25.720 --> 00:10:27.720]  都在短時間內可以說
[00:10:27.720 --> 00:10:30.320]  不知道你有沒有聽過
[00:10:30.320 --> 00:10:31.320]  我不說給教會聽
[00:10:31.320 --> 00:10:32.120]  聽過就算了
[00:10:32.120 --> 00:10:33.320]  不要說出來
[00:10:33.320 --> 00:10:34.520]  不要算人太多
[00:10:34.520 --> 00:10:37.120]  有一個目者本來沒有打算走的
[00:10:37.120 --> 00:10:38.720]  突然之間找他聊天
[00:10:38.720 --> 00:10:40.120]  發覺原來自己也能走
[00:10:40.120 --> 00:10:42.920]  然後他就走了
[00:10:42.920 --> 00:10:45.720]  如果從一個群體的印證來說
[00:10:45.720 --> 00:10:46.720]  我覺得是
[00:10:46.720 --> 00:10:49.120]  不會是這麼獨立的一件事
[00:10:49.120 --> 00:10:52.520]  不是純粹自己很快就走了
[00:10:52.520 --> 00:10:54.120]  因為是一個群體的印證
[00:10:54.120 --> 00:10:55.920]  三個月內就可以離去
[00:10:55.920 --> 00:10:58.520]  堂主任的職就走了
[00:10:58.520 --> 00:10:59.720]  我只是有些保留
[00:10:59.720 --> 00:11:01.320]  這個事情的上面
[00:11:01.320 --> 00:11:03.120]  過程究竟有多漫長呢
[00:11:03.120 --> 00:11:04.520]  當然我又不是知道太多
[00:11:04.520 --> 00:11:05.920]  可能他沉默了很多年
[00:11:05.920 --> 00:11:07.720]  但如果照他這樣描述
[00:11:07.720 --> 00:11:09.320]  又不像
[00:11:09.320 --> 00:11:11.520]  所以我覺得我們很需要
[00:11:11.520 --> 00:11:13.520]  很敏感性的帶領
[00:11:13.520 --> 00:11:16.120]  也要群體的印證是很重要
[00:11:16.120 --> 00:11:16.920]  當然說到目者的離開
[00:11:16.920 --> 00:11:19.320]  引發了很多群體的不滿
[00:11:19.320 --> 00:11:20.520]  不說太多
[00:11:20.520 --> 00:11:21.120]  越說越多
[00:11:21.120 --> 00:11:22.720]  大家知道就不太好
[00:11:22.720 --> 00:11:23.720]  所以第一點我想說的
[00:11:23.720 --> 00:11:24.720]  就是我們時刻尋求
[00:11:24.720 --> 00:11:27.520]  順服聖靈的引領是非常之重要
[00:11:27.520 --> 00:11:28.720]  剛才說到上文提到
[00:11:28.720 --> 00:11:29.920]  十六章
[00:11:29.920 --> 00:11:30.520]  我會不會太快
[00:11:30.520 --> 00:11:31.520]  可以慢一點
[00:11:31.520 --> 00:11:32.720]  剛才我overrun得很厲害
[00:11:32.720 --> 00:11:34.120]  所以我快一點
[00:11:34.120 --> 00:11:35.520]  現在就慢一點
[00:11:35.520 --> 00:11:36.720]  因為剛才要轉channel
[00:11:36.720 --> 00:11:37.720]  說普通話
[00:11:37.720 --> 00:11:39.320]  整件事慢了
[00:11:39.320 --> 00:11:40.320]  上文提到
[00:11:40.320 --> 00:11:41.920]  十六章第五節
[00:11:41.920 --> 00:11:44.320]  就說宗教會信心越發堅固
[00:11:44.320 --> 00:11:46.520]  人數天天增加
[00:11:46.520 --> 00:11:47.920]  本來整個團隊做了一些
[00:11:47.920 --> 00:11:49.720]  跟傳福音相關
[00:11:49.720 --> 00:11:52.120]  或者聖經裡面價值很重要的事情
[00:11:52.120 --> 00:11:55.120]  但是聖靈竟然出手去阻止
[00:11:55.120 --> 00:11:56.520]  不僅是出手去阻止
[00:11:56.520 --> 00:11:59.520]  更加經文描述到
[00:11:59.520 --> 00:12:01.720]  提到第七節那裡說
[00:12:01.720 --> 00:12:04.720]  耶穌的靈卻不許
[00:12:04.720 --> 00:12:06.320]  不僅是說聖靈
[00:12:06.320 --> 00:12:07.720]  還要說耶穌的靈
[00:12:07.720 --> 00:12:09.320]  聖經沒有怎麼描述到
[00:12:09.320 --> 00:12:12.120]  說得那麼明白是耶穌的靈
[00:12:12.120 --> 00:12:14.120]  如果按解經家的理解
[00:12:14.120 --> 00:12:15.120]  可以解釋
[00:12:15.120 --> 00:12:16.920]  怎麼解釋這個字呢?
[00:12:16.920 --> 00:12:19.320]  我們知道三位在梯間沒有分開
[00:12:19.320 --> 00:12:21.120]  但是經文說好像有一點分別
[00:12:21.120 --> 00:12:24.320]  所以我們解經的取向就是傾向
[00:12:24.320 --> 00:12:27.720]  就是耶穌藉著聖靈的工作去引導他們
[00:12:27.720 --> 00:12:28.720]  去阻止他們
[00:12:28.720 --> 00:12:30.120]  這樣去理解就好了
[00:12:30.120 --> 00:12:33.720]  所以聖靈怎麼去阻止
[00:12:33.720 --> 00:12:36.520]  其實可能是一些內心的催促
[00:12:36.520 --> 00:12:38.720]  例如有時候感覺到平安不平安
[00:12:38.720 --> 00:12:40.920]  或者是可能你每天的靈修
[00:12:40.920 --> 00:12:42.120]  當中你的領受
[00:12:42.120 --> 00:12:44.120]  或者是透過一位同工
[00:12:44.120 --> 00:12:46.920]  受聖靈所感動去說的話
[00:12:46.920 --> 00:12:48.120]  因為當時也是
[00:12:48.120 --> 00:12:50.320]  你知道保羅有謊言的恩賜
[00:12:50.320 --> 00:12:52.320]  同工也是一樣會有的
[00:12:52.320 --> 00:12:56.920]  所以可能有機會是一些方式去阻止
[00:12:56.920 --> 00:13:00.120]  當時同工他們繼續去亞細亞講道這件事情
[00:13:00.120 --> 00:13:04.120]  但是這個經文更加是說到
[00:13:04.120 --> 00:13:05.320]  耶穌的靈是阻止
[00:13:05.320 --> 00:13:06.320]  出手去阻止
[00:13:06.320 --> 00:13:09.320]  但是更加讓我意會到
[00:13:09.320 --> 00:13:13.120]  其實原來整個團隊的進度
[00:13:13.120 --> 00:13:14.620]  要前進也好
[00:13:14.620 --> 00:13:15.920]  要暫停也好
[00:13:15.920 --> 00:13:18.120]  其實上帝是看著了
[00:13:18.920 --> 00:13:20.320]  聖靈是看著了
[00:13:20.320 --> 00:13:21.320]  是在引導
[00:13:21.320 --> 00:13:23.720]  前進會引領
[00:13:23.720 --> 00:13:26.720]  阻止一樣會引領
[00:13:26.720 --> 00:13:29.320]  在上帝的心意和時間裡面
[00:13:29.320 --> 00:13:33.520]  因為上帝才是最清楚整個宣教的事情
[00:13:33.520 --> 00:13:35.320]  神話當中教會的那個增長
[00:13:35.320 --> 00:13:37.720]  那個節奏和那個需要
[00:13:37.720 --> 00:13:38.520]  所以第一點
[00:13:38.520 --> 00:13:39.920]  裡面的細節我會分享
[00:13:39.920 --> 00:13:42.720]  就是上帝有自己的心意和時間
[00:13:42.720 --> 00:13:44.920]  大家有時候會想
[00:13:44.920 --> 00:13:45.720]  上帝有沒有時間呢?
[00:13:45.720 --> 00:13:47.120]  那我們就停下來等吧
[00:13:47.120 --> 00:13:49.720]  等上帝再顯現
[00:13:49.720 --> 00:13:51.320]  再明確一點引導
[00:13:51.320 --> 00:13:53.120]  但是從保羅的團隊
[00:13:53.120 --> 00:13:54.120]  我們看到一樣
[00:13:54.120 --> 00:13:56.120]  很好的榜樣讓我們知道
[00:13:56.120 --> 00:14:00.320]  當聖靈禁止了他們在亞細亞講道的時候
[00:14:00.320 --> 00:14:02.520]  他們就經過佛雷加
[00:14:02.520 --> 00:14:04.720]  去到加拉泰一帶的地方
[00:14:04.720 --> 00:14:06.720]  保羅他們沒有停下來
[00:14:06.720 --> 00:14:09.720]  他們很乖的沒有去到亞細亞
[00:14:09.720 --> 00:14:12.320]  但是轉型了去其他的地方
[00:14:12.320 --> 00:14:13.120]  是的
[00:14:13.120 --> 00:14:14.320]  聖靈禁止他們去亞細亞
[00:14:14.320 --> 00:14:16.320]  他們就去了佛雷加和加拉泰
[00:14:16.720 --> 00:14:18.920]  當他們想去比推尼的時候
[00:14:18.920 --> 00:14:20.720]  聖靈又阻止他們了
[00:14:20.720 --> 00:14:23.120]  他們就越過了美西亞
[00:14:23.120 --> 00:14:25.520]  美西亞就去了特羅亞那裡
[00:14:25.520 --> 00:14:28.920]  我們看到保羅他們不是純粹原地踏步的
[00:14:28.920 --> 00:14:30.920]  可能節奏是慢了下來
[00:14:30.920 --> 00:14:33.520]  但是他還是不斷地尋求尋求
[00:14:33.520 --> 00:14:35.720]  整個團隊不停地尋求尋求
[00:14:35.720 --> 00:14:39.920]  以致他們的方向更加的明確
[00:14:39.920 --> 00:14:41.120]  我又忘記按下方向了
[00:14:41.120 --> 00:14:41.520]  是的
[00:14:41.520 --> 00:14:42.320]  好
[00:14:42.320 --> 00:14:43.920]  你看到那個地形
[00:14:43.920 --> 00:14:44.320]  大概
[00:14:44.320 --> 00:14:44.720]  是的
[00:14:44.720 --> 00:14:45.520]  你看到
[00:14:46.720 --> 00:14:48.520]  不去亞細亞
[00:14:48.520 --> 00:14:50.720]  亞細亞就去了加拉泰和佛雷加
[00:14:50.720 --> 00:14:51.720]  是的
[00:14:51.720 --> 00:14:55.320]  如果去不了比推尼就去了特羅亞的地方
[00:14:55.320 --> 00:14:56.920]  去了港口那個地方
[00:14:56.920 --> 00:14:59.120]  其實回溯回整個宣教歷史
[00:14:59.120 --> 00:15:00.920]  都有很多的經驗可以去談
[00:15:00.920 --> 00:15:02.920]  例如日本的一些宣教士
[00:15:02.920 --> 00:15:03.920]  這個就是沙物略
