
[00:00:00.000 --> 00:00:02.000]  鄭姊妹,午安
[00:01:38.000 --> 00:01:41.000]  要得為業的地方去
[00:01:41.000 --> 00:01:44.000]  出去的時候,還不知往那裡去
[00:01:44.000 --> 00:01:47.000]  他因著信,就在所應去之地
[00:01:47.000 --> 00:01:50.000]  作客,好象在異地
[00:01:50.000 --> 00:01:53.000]  居住帳篷,與那同盟
[00:01:53.000 --> 00:01:56.000]  一個應去的以撒、雅各一樣
[00:01:56.000 --> 00:01:59.000]  因為他等候那座有根基的城
[00:01:59.000 --> 00:02:02.000]  就是神所經營
[00:02:02.000 --> 00:02:05.000]  所建造的,因著信
[00:02:05.000 --> 00:02:08.000]  連撒拉自己,雖然過了
[00:02:08.000 --> 00:02:11.000]  生育的歲數,還能懷孕
[00:02:11.000 --> 00:02:14.000]  因他以為那應去他的
[00:02:14.000 --> 00:02:17.000]  是可信的,所以
[00:02:17.000 --> 00:02:21.000]  從一個彷彿已死的人,就生出子孫
[00:02:21.000 --> 00:02:24.000]  如同天上的星那樣眾多
[00:02:24.000 --> 00:02:27.000]  海邊的沙那樣無數
[00:02:27.000 --> 00:02:30.000]  這些人都是存著信心死的
[00:02:30.000 --> 00:02:33.000]  並沒有得著所應去的
[00:02:33.000 --> 00:02:36.000]  卻從遠處望見
[00:02:36.000 --> 00:02:39.000]  且歡喜迎接,又承認自己
[00:02:39.000 --> 00:02:42.000]  在世上是黑女,是寄居的
[00:02:42.000 --> 00:02:45.000]  說這樣話的人
[00:02:45.000 --> 00:02:48.000]  是表明自己要找一個家鄉
[00:02:48.000 --> 00:02:51.000]  他們若想念所離開的
[00:02:51.000 --> 00:02:54.000]  家鄉,還有可以
[00:02:54.000 --> 00:02:57.000]  回去的機會,他們卻
[00:02:57.000 --> 00:03:00.000]  羨慕一個更美的家鄉
[00:03:00.000 --> 00:03:03.000]  就是在天上的,所以
[00:03:03.000 --> 00:03:06.000]  神被稱為他們的神
[00:03:06.000 --> 00:03:09.000]  並不以為此,因為他已經
[00:03:09.000 --> 00:03:12.000]  給他們預備了一座城
[00:03:12.000 --> 00:03:15.000]  阿拉罕因爵信,被試驗的時候
[00:03:15.000 --> 00:03:18.000]  就把以撒獻上
[00:03:18.000 --> 00:03:21.000]  這便是那歡喜領受應許的
[00:03:21.000 --> 00:03:24.000]  將自己獨生的兒子獻上
[00:03:24.000 --> 00:03:27.000]  論到這兒子曾有話說
[00:03:27.000 --> 00:03:30.000]  從以撒生的
[00:03:30.000 --> 00:03:33.000]  才要稱為你的後裔
[00:03:33.000 --> 00:03:36.000]  他以為神還能叫人從死裡復活
[00:03:36.000 --> 00:03:39.000]  他也彷彿從死中
[00:03:39.000 --> 00:03:42.000]  得回他的兒子來
[00:03:42.000 --> 00:03:45.000]  以撒因爵信就指著將來的事
[00:03:45.000 --> 00:03:48.000]  給雅各以掃祝福
[00:03:48.000 --> 00:03:51.000]  雅各因爵信臨死的時候
[00:03:51.000 --> 00:03:54.000]  給約瑟的兩個兒子
[00:03:54.000 --> 00:03:57.000]  各自祝福,負著
[00:03:57.000 --> 00:04:00.000]  將頭敬拜神,約瑟因爵信
[00:04:00.000 --> 00:04:03.000]  臨終的時候提到
[00:04:03.000 --> 00:04:06.000]  以色列族將來要出埃及
[00:04:06.000 --> 00:04:09.000]  並爲自己的骸骨留下遺命
[00:04:09.000 --> 00:04:12.000]  正如我一開始的時候所說
[00:04:12.000 --> 00:04:15.000]  希伯來書的第十一章
[00:04:15.000 --> 00:04:18.000]  主要是講到關於信心的教導
[00:04:18.000 --> 00:04:21.000]  信這個字包括
[00:04:21.000 --> 00:04:24.000]  商同紙巾的字
[00:04:24.000 --> 00:04:27.000]  在希伯來書出現的次數
[00:04:27.000 --> 00:04:30.000]  是比起舊約和新約
[00:04:30.000 --> 00:04:33.000]  所有的書卷都多
[00:04:33.000 --> 00:04:36.000]  單單這一章出現了24次
[00:04:36.000 --> 00:04:39.000]  而是因爵信這個騙語
[00:04:39.000 --> 00:04:42.000]  由第三節開始
[00:04:42.000 --> 00:04:45.000]  就頻頻出現了
[00:04:45.000 --> 00:04:48.000]  一共有19次這麼多
[00:04:48.000 --> 00:04:51.000]  剛才大家讀的時候你都應該
[00:04:51.000 --> 00:04:54.000]  可以懷疑得到
[00:04:54.000 --> 00:04:57.000]  這個段落大部分都是講到
[00:04:57.000 --> 00:05:00.000]  關於阿巴拉罕這個經歷
[00:05:00.000 --> 00:05:03.000]  然後最後三節就講到
[00:05:03.000 --> 00:05:06.000]  他的後代以撒、瓦割、約瑟
[00:05:06.000 --> 00:05:09.000]  如果你有留意
[00:05:09.000 --> 00:05:12.000]  或者你曾經看過
[00:05:12.000 --> 00:05:15.000]  這一章聖經的上下文
[00:05:15.000 --> 00:05:18.000]  你可能會發覺當中的人物
[00:05:18.000 --> 00:05:21.000]  其實是按著時間
[00:05:21.000 --> 00:05:24.000]  來排序的
[00:05:24.000 --> 00:05:27.000]  第一個例子在第十一章第四節
[00:05:27.000 --> 00:05:30.000]  當時就講到創世紀第四章
[00:05:30.000 --> 00:05:33.000]  阿伯這個故事
[00:05:33.000 --> 00:05:36.000]  即是神造亞當夏娃之後
[00:05:36.000 --> 00:05:39.000]  第一個的後代
[00:05:39.000 --> 00:05:42.000]  接下來就講到第五節
[00:05:42.000 --> 00:05:45.000]  創世紀第五章的以洛
[00:05:45.000 --> 00:05:48.000]  跟著第八節就諾亞
[00:05:48.000 --> 00:05:51.000]  這裡是創世紀第六至第九章
[00:05:51.000 --> 00:05:54.000]  跟著就到今天
[00:05:54.000 --> 00:05:57.000]  這個段落創世紀十一至二十二章
[00:05:57.000 --> 00:06:00.000]  阿巴拉罕的時跡
[00:06:00.000 --> 00:06:03.000]  之後有以撒、瓦割、約瑟
[00:06:03.000 --> 00:06:06.000]  跟著是摩西、約書亞、拉合
[00:06:06.000 --> 00:06:09.000]  還有一眾的士師和先知
[00:06:09.000 --> 00:06:12.000]  作者就沒有畫公仔畫到出場
[00:06:12.000 --> 00:06:15.000]  但當這樣的排序
[00:06:15.000 --> 00:06:18.000]  出現了的時候
[00:06:18.000 --> 00:06:21.000]  其實我們很清楚可以知道
[00:06:21.000 --> 00:06:24.000]  信心由創世紀
[00:06:24.000 --> 00:06:27.000]  最初的年代開始
[00:06:27.000 --> 00:06:30.000]  一直到舊約的終結
[00:06:30.000 --> 00:06:33.000]  在整個歷史的進程裏面
[00:06:33.000 --> 00:06:36.000]  我們都在歷史的進程裏面
[00:06:36.000 --> 00:06:39.000]  每一個信徒
[00:06:39.000 --> 00:06:42.000]  這個都是我們需要學的功課
[00:06:42.000 --> 00:06:45.000]  在個人的層面其實也是一樣
[00:06:45.000 --> 00:06:48.000]  我相信大家都聽過全球定位系統
[00:06:48.000 --> 00:06:51.000]  就是Global Positioning System
[00:06:51.000 --> 00:06:54.000]  GPS
[00:06:54.000 --> 00:06:57.000]  駕車的人固然知道它很有用
[00:06:57.000 --> 00:07:00.000]  因為如果你想去一個地方
[00:07:00.000 --> 00:07:03.000]  又不懂路
[00:07:03.000 --> 00:07:06.000]  這個全球定位系統GPS
[00:07:06.000 --> 00:07:09.000]  就可以帶你去你想去的地方
[00:07:09.000 --> 00:07:12.000]  你可以說我沒有車牌
[00:07:12.000 --> 00:07:15.000]  我不懂駕車
[00:07:15.000 --> 00:07:18.000]  不過我想告訴你
[00:07:18.000 --> 00:07:21.000]  就算你不懂駕車
[00:07:21.000 --> 00:07:24.000]  沒有車牌
[00:07:24.000 --> 00:07:27.000]  如果你會用Google Map
[00:07:27.000 --> 00:07:30.000]  又或者你的手機有Apps
[00:07:30.000 --> 00:07:33.000]  甚至你搭巴士
[00:07:33.000 --> 00:07:36.000]  其實如果你自行電話都沒有
[00:07:36.000 --> 00:07:39.000]  你望著巴士站的屏幕
[00:07:39.000 --> 00:07:42.000]  告訴你巴士幾分鐘後來到
[00:07:42.000 --> 00:07:45.000]  其實你都是在用GPS
[00:07:45.000 --> 00:07:48.000]  你不要說GPS對你來說沒有用
[00:07:48.000 --> 00:07:51.000]  我想到一個情況
[00:07:51.000 --> 00:07:54.000]  你是不會用GPS的
[00:07:54.000 --> 00:07:57.000]  就是你一輩子坐著
[00:07:57.000 --> 00:08:00.000]  動都不動
[00:08:00.000 --> 00:08:03.000]  哪裡都不去
[00:08:03.000 --> 00:08:06.000]  我估計這樣你才會用不著
[00:08:06.000 --> 00:08:09.000]  這個全球定位系統
[00:08:09.000 --> 00:08:12.000]  如果你輸入了資料
[00:08:12.000 --> 00:08:15.000]  你在駕駛座位
[00:08:15.000 --> 00:08:18.000]  你怎樣都不開車
[00:08:18.000 --> 00:08:21.000]  只是坐著
[00:08:21.000 --> 00:08:24.000]  當然這個全球定位系統對你來說沒有用
[00:08:24.000 --> 00:08:27.000]  不過我想告訴大家
[00:08:27.000 --> 00:08:30.000]  在我們的生命進程當中
[00:08:30.000 --> 00:08:33.000]  我們一定會成長
[00:08:33.000 --> 00:08:36.000]  我們一定會有經歷
[00:08:36.000 --> 00:08:39.000]  有成長有經歷的時候
[00:08:39.000 --> 00:08:42.000]  我深信我們每做一個決定
[00:08:42.000 --> 00:08:45.000]  我們都不能像盲頭蒼蠅一樣四圍撞
[00:08:45.000 --> 00:08:48.000]  而是需要有一個GPS
[00:08:48.000 --> 00:08:51.000]  來幫我們
[00:08:51.000 --> 00:08:54.000]  就算有一刻我們走錯了路
[00:08:54.000 --> 00:08:57.000]  如果大家熟悉GPS
[00:08:57.000 --> 00:09:00.000]  你就會知道它會立刻幫你修正你的路線
[00:09:00.000 --> 00:09:03.000]  然後告訴你
[00:09:03.000 --> 00:09:06.000]  你可以這樣就可以去到
[00:09:06.000 --> 00:09:09.000]  你要去的地方重回正軌
[00:09:09.000 --> 00:09:12.000]  只要我們信得過神
[00:09:12.000 --> 00:09:15.000]  它是那個GPS
[00:09:15.000 --> 00:09:18.000]  不斷按照它透過
[00:09:18.000 --> 00:09:21.000]  我們每一天讀聖經
[00:09:21.000 --> 00:09:24.000]  祈禱其實它就要告訴我們
[00:09:24.000 --> 00:09:27.000]  前面我們的路應該怎樣走
[00:09:27.000 --> 00:09:30.000]  當我們收到這個訊息
[00:09:30.000 --> 00:09:33.000]  我們願意回應的時候
[00:09:33.000 --> 00:09:36.000]  我深信我們就能夠
[00:09:36.000 --> 00:09:39.000]  可以去到上帝要我們去的地方
[00:09:39.000 --> 00:09:42.000]  所以有些人
[00:09:42.000 --> 00:09:45.000]  就將全球定位系統
[00:09:45.000 --> 00:09:48.000]  Global Possession System GPS
[00:09:48.000 --> 00:09:51.000]  這個的寫法改了一點點
[00:09:51.000 --> 00:09:54.000]  叫做God Possession Spirit
[00:09:54.000 --> 00:09:57.000]  很有意思當聖靈
[00:09:57.000 --> 00:10:00.000]  每一天在我們的心裡
[00:10:00.000 --> 00:10:03.000]  在我們的生活當中
[00:10:03.000 --> 00:10:06.000]  將上帝的說話曉議給我們的時候
[00:10:06.000 --> 00:10:09.000]  其實就是指引我們的方向應該怎樣走
[00:10:09.000 --> 00:10:12.000]  可能我們需要調整我們的路線
[00:10:12.000 --> 00:10:15.000]  以及幫我們去檢視
[00:10:15.000 --> 00:10:18.000]  究竟我們走的方向
[00:10:18.000 --> 00:10:21.000]  是不是正確
[00:10:21.000 --> 00:10:24.000]  當然我們必須開放我們的生命
[00:10:24.000 --> 00:10:27.000]  讓聖靈的聲音能夠進入我們的裡面
[00:10:27.000 --> 00:10:30.000]  跟我們的思想講說話
[00:10:30.000 --> 00:10:33.000]  然後我們作出配合
[00:10:33.000 --> 00:10:36.000]  神的話語是活的
[00:10:36.000 --> 00:10:39.000]  如果我們願意聽
[00:10:39.000 --> 00:10:42.000]  祂一定會告訴我們
[00:10:42.000 --> 00:10:45.000]  信有什麼特質呢
[00:10:45.000 --> 00:10:48.000]  今天我跟大家分享這個段落
[00:10:48.000 --> 00:10:51.000]  花了很大的篇幅
[00:10:51.000 --> 00:10:54.000]  講述生命當中三個的經歷
[00:10:54.000 --> 00:10:57.000]  第一段的經歷
[00:10:57.000 --> 00:11:00.000]  就是在第八至第十節
[00:11:00.000 --> 00:11:03.000]  第八節就描述神
[00:11:03.000 --> 00:11:06.000]  當時叫祂出去
[00:11:06.000 --> 00:11:09.000]  往將來要得為業的地方去
[00:11:09.000 --> 00:11:12.000]  正因為經文也要告訴我們
[00:11:12.000 --> 00:11:15.000]  祂出去的時候還不知往哪裡去
[00:11:15.000 --> 00:11:18.000]  其實只有一個方向
[00:11:18.000 --> 00:11:21.000]  仔細的目的地怎麼去
[00:11:21.000 --> 00:11:24.000]  全部都不知道
[00:11:24.000 --> 00:11:27.000]  所以第九節就繼續說
[00:11:27.000 --> 00:11:30.000]  好象在異地居住帳棚
[00:11:30.000 --> 00:11:33.000]  帳棚是一個暫時居住的地方
[00:11:33.000 --> 00:11:36.000]  我相信大家都明白
[00:11:36.000 --> 00:11:39.000]  祂直至去到一個將來
[00:11:39.000 --> 00:11:42.000]  要得為業的地方為止
[00:11:42.000 --> 00:11:45.000]  很明顯神是要祂等的
[00:11:45.000 --> 00:11:48.000]  這個過程當中要等
[00:11:48.000 --> 00:11:51.000]  第十節說因為祂等候那座有根基的城
[00:11:51.000 --> 00:11:54.000]  帳棚就沒有根基
[00:11:54.000 --> 00:11:57.000]  城就一定有莊有根基
[00:11:57.000 --> 00:12:00.000]  阿波拉罕期待的
[00:12:00.000 --> 00:12:03.000]  不是明天就拆下來的那座棚
[00:12:03.000 --> 00:12:06.000]  而是由神所經營
[00:12:06.000 --> 00:12:09.000]  所建造的那座城
[00:12:09.000 --> 00:12:12.000]  因為是神所確立的
[00:12:12.000 --> 00:12:15.000]  所以這個基礎就在神的應許當中
[00:12:15.000 --> 00:12:18.000]  神的應許
[00:12:18.000 --> 00:12:21.000]  第九節第一次提及
[00:12:21.000 --> 00:12:24.000]  當祂願意持守這個應許
[00:12:24.000 --> 00:12:27.000]  祂的等候就不是望天打寡
[00:12:27.000 --> 00:12:30.000]  都不知道什麼時候
[00:12:30.000 --> 00:12:33.000]  因為上帝應許了
[00:12:33.000 --> 00:12:36.000]  好了第二段的經歷
[00:12:36.000 --> 00:12:39.000]  在第十一節到第十二節
[00:12:39.000 --> 00:12:42.000]  就是生育的這件事
[00:12:42.000 --> 00:12:45.000]  我們今天都很明白
[00:12:45.000 --> 00:12:48.000]  因為第十一節上半節就說
[00:12:48.000 --> 00:12:51.000]  祂過了生育的歲數
[00:12:51.000 --> 00:12:54.000]  所以要懷孕的可能性
[00:12:54.000 --> 00:12:57.000]  基本上是等於零
[00:12:57.000 --> 00:13:00.000]  聖經就告訴我們當時撒拉
[00:13:00.000 --> 00:13:03.000]  差不多九十歲
[00:13:03.000 --> 00:13:06.000]  因此作者才在第十二節
[00:13:06.000 --> 00:13:09.000]  提出了一個這樣的描述
[00:13:09.000 --> 00:13:12.000]  所以從一個彷彿已死的人
[00:13:12.000 --> 00:13:15.000]  就生出子孫如同天上的星
[00:13:15.000 --> 00:13:18.000]  那樣眾多海邊的沙那樣無數
[00:13:18.000 --> 00:13:21.000]  一個彷彿已經死的人
[00:13:21.000 --> 00:13:24.000]  就是表明沒有希望
[00:13:24.000 --> 00:13:27.000]  不過信心是什麼呢
[00:13:27.000 --> 00:13:30.000]  信心是在沒有希望的時候
[00:13:30.000 --> 00:13:33.000]  仍然有指望就好像羅馬書
[00:13:33.000 --> 00:13:36.000]  第十一節那裡這樣說
[00:13:36.000 --> 00:13:39.000]  他在無可指望的時候
[00:13:39.000 --> 00:13:42.000]  因信仍有指望
[00:13:42.000 --> 00:13:45.000]  又是因為神的應許
[00:13:45.000 --> 00:13:48.000]  第一次的經歷是因為神的應許
[00:13:48.000 --> 00:13:51.000]  第二次的經歷都是因為神的應許
[00:13:51.000 --> 00:13:54.000]  我們看看第十一節下半節那裡怎麼說
[00:13:54.000 --> 00:13:57.000]  因為他以為那應許他
[00:13:57.000 --> 00:14:00.000]  是可信的
[00:14:00.000 --> 00:14:03.000]  第十七節到第十九節
[00:14:03.000 --> 00:14:06.000]  這一段是大家耳熟能詳的
[00:14:06.000 --> 00:14:09.000]  就是亞伯拉罕獻以煞的故事
[00:14:09.000 --> 00:14:12.000]  第十七節那裡這樣說
[00:14:12.000 --> 00:14:15.000]  亞伯拉罕因著信被神施厭的時候
[00:14:15.000 --> 00:14:18.000]  就把以煞獻上
[00:14:18.000 --> 00:14:21.000]  將自己的獨生兒子獻上
[00:14:21.000 --> 00:14:24.000]  接著第十八節就是引述
[00:14:24.000 --> 00:14:27.000]  創世紀二十一章的說話
[00:14:27.000 --> 00:14:30.000]  他決從以煞生的才要稱為你的後裔
[00:14:30.000 --> 00:14:33.000]  既然是這樣
[00:14:33.000 --> 00:14:36.000]  如果亞伯拉罕將以煞獻上
[00:14:36.000 --> 00:14:39.000]  然後以煞又死了
[00:14:39.000 --> 00:14:42.000]  亞伯拉罕又怎會有後裔
[00:14:42.000 --> 00:14:45.000]  神的說話就落空了
[00:14:45.000 --> 00:14:48.000]  所以當時亞伯拉罕
[00:14:48.000 --> 00:14:51.000]  他在找的是第十七節中間部分
[00:14:51.000 --> 00:14:54.000]  我沒有讀到那一句
[00:14:54.000 --> 00:14:57.000]  「人是那歡喜領受應許的」
[00:14:57.000 --> 00:15:00.000]  又是應許
[00:15:00.000 --> 00:15:03.000]  亞伯拉罕第三次
[00:15:03.000 --> 00:15:06.000]  因為信得過神的應許
[00:15:06.000 --> 00:15:09.000]  所以他就跟著神的指示去做
[00:15:09.000 --> 00:15:12.000]  十九節說他自己這樣想
[00:15:12.000 --> 00:15:15.000]  他以為神還能叫人從死裡復活
[00:15:15.000 --> 00:15:18.000]  他也彷彿從死中
[00:15:18.000 --> 00:15:21.000]  得回他的兒子來
[00:15:21.000 --> 00:15:24.000]  他以為就算以煞死了
[00:15:24.000 --> 00:15:27.000]  沒問題,因為會復活
[00:15:27.000 --> 00:15:30.000]  神有大能,所以
[00:15:30.000 --> 00:15:33.000]  以煞可以從死裡復活
[00:15:33.000 --> 00:15:36.000]  在我未入神學院之前
[00:15:36.000 --> 00:15:39.000]  我的工作就有一個員工福利
[00:15:39.000 --> 00:15:42.000]  就是可以用
[00:15:42.000 --> 00:15:45.000]  百分之十的價錢
[00:15:45.000 --> 00:15:48.000]  去購買一些正價的機票
[00:15:48.000 --> 00:15:51.000]  去世界不同的地方
[00:15:51.000 --> 00:15:54.000]  有不同的目的地
[00:15:54.000 --> 00:15:57.000]  不過因為將機票便宜
[00:15:57.000 --> 00:16:00.000]  所以代價就是
[00:16:00.000 --> 00:16:03.000]  要用正價,就是百分之一百的價錢
[00:16:03.000 --> 00:16:06.000]  買機票的乘客
[00:16:06.000 --> 00:16:09.000]  上了飛機之後
[00:16:09.000 --> 00:16:12.000]  我們這些拿著平價機票的人
[00:16:12.000 --> 00:16:15.000]  才能夠後補,看看有沒有機位
[00:16:15.000 --> 00:16:18.000]  看看能不能上機
[00:16:18.000 --> 00:16:21.000]  就算你能上機,就算你坐在那個位置上
[00:16:21.000 --> 00:16:24.000]  我們當時有些同事試過
[00:16:24.000 --> 00:16:27.000]  你機門未關
[00:16:27.000 --> 00:16:30.000]  你也可以被人叫起來
[00:16:30.000 --> 00:16:33.000]  所以那個感覺
[00:16:33.000 --> 00:16:36.000]  真是有點混亂
[00:16:36.000 --> 00:16:39.000]  我們理解得到,拿著一張
[00:16:39.000 --> 00:16:42.000]  能夠確定有機位的飛機票
[00:16:42.000 --> 00:16:45.000]  和另一張後補機位的機票
[00:16:45.000 --> 00:16:48.000]  其實去到機場
[00:16:48.000 --> 00:16:51.000]  櫃檯的心情是完全不同
[00:16:51.000 --> 00:16:54.000]  如果你那張機票
[00:16:54.000 --> 00:16:57.000]  是確定有機位
[00:16:57.000 --> 00:17:00.000]  當你去到機場
[00:17:00.000 --> 00:17:03.000]  就是能夠進去
[00:17:03.000 --> 00:17:06.000]  過海關
[00:17:06.000 --> 00:17:09.000]  其實你就
[00:17:09.000 --> 00:17:12.000]  很鎮定
[00:17:12.000 --> 00:17:15.000]  因為你可以到處走走
[00:17:15.000 --> 00:17:18.000]  你悄悄地喝杯咖啡
[00:17:18.000 --> 00:17:21.000]  又或者你去到
[00:17:21.000 --> 00:17:24.000]  後機的範圍
[00:17:24.000 --> 00:17:27.000]  那裡你坐一會也行
[00:17:27.000 --> 00:17:30.000]  不過如果你差了一張
[00:17:30.000 --> 00:17:33.000]  後補的飛機票
[00:17:33.000 --> 00:17:36.000]  你的結果就會報在
[00:17:36.000 --> 00:17:39.000]  後機的櫃檯
[00:17:39.000 --> 00:17:42.000]  糟了,想不想到呢?
[00:17:42.000 --> 00:17:45.000]  你有一個這樣的感覺
[00:17:45.000 --> 00:17:48.000]  心情非常忐忑
[00:17:48.000 --> 00:17:51.000]  阿巴拉罕的經歷告訴我們
[00:17:51.000 --> 00:17:54.000]  其實他是知道自己是
[00:17:54.000 --> 00:17:57.000]  拿著一張一定會
[00:17:57.000 --> 00:18:00.000]  可以登機的飛機票
[00:18:00.000 --> 00:18:03.000]  航班不會改,不會因為疫情而取消
[00:18:03.000 --> 00:18:06.000]  結果他必定能夠
[00:18:06.000 --> 00:18:09.000]  很安全地去到他要去的目的地
[00:18:09.000 --> 00:18:12.000]  這一切是源於
[00:18:12.000 --> 00:18:15.000]  這位信實的主
[00:18:15.000 --> 00:18:18.000]  給他的應許
[00:18:18.000 --> 00:18:21.000]  所以阿巴拉罕不是一次
[00:18:21.000 --> 00:18:24.000]  而是一次又一次
[00:18:24.000 --> 00:18:27.000]  這樣持守這個應許去等候
[00:18:27.000 --> 00:18:30.000]  結果就成為了希特勒書十一章
[00:18:30.000 --> 00:18:33.000]  信心英雄榜的其中一員
[00:18:33.000 --> 00:18:36.000]  另外一個
[00:18:36.000 --> 00:18:39.000]  在希特勒書十一章非常突出的
[00:18:39.000 --> 00:18:42.000]  主題是死亡
[00:18:42.000 --> 00:18:45.000]  整章聖經有超過二十次
[00:18:45.000 --> 00:18:48.000]  關於死亡有關的經文
[00:18:48.000 --> 00:18:51.000]  作者用了一些非常直接
[00:18:51.000 --> 00:18:54.000]  又或者間接的字眼作為描述
[00:18:54.000 --> 00:18:57.000]  例如死
[00:18:57.000 --> 00:19:00.000]  死亡、臨終、滅亡等等的字眼
[00:19:00.000 --> 00:19:03.000]  除了這些字眼之外
[00:19:03.000 --> 00:19:06.000]  他也有一些
[00:19:06.000 --> 00:19:09.000]  事件去描述
[00:19:09.000 --> 00:19:12.000]  關於死亡
[00:19:12.000 --> 00:19:15.000]  作者希望讀者能夠明白
[00:19:15.000 --> 00:19:18.000]  因著神應許得以實現
[00:19:18.000 --> 00:19:21.000]  信的另外一個特質
[00:19:21.000 --> 00:19:24.000]  就是能夠跨越死亡
[00:19:24.000 --> 00:19:27.000]  經文在第十一章十三節
[00:19:27.000 --> 00:19:30.000]  這樣說
[00:19:30.000 --> 00:19:33.000]  這些人都是存著信心死的
[00:19:33.000 --> 00:19:36.000]  並沒有得著所應許的
[00:19:36.000 --> 00:19:39.000]  卻從遠處望見且歡喜迎接
[00:19:39.000 --> 00:19:42.000]  又承認自己在世上是客旅
[00:19:42.000 --> 00:19:45.000]  是寄居的
[00:19:45.000 --> 00:19:48.000]  這些人除了阿伯拉罕之外
[00:19:48.000 --> 00:19:51.000]  還包括上文提過的撒拉、以撒
[00:19:51.000 --> 00:19:54.000]  都是存著信心死的
[00:19:54.000 --> 00:19:57.000]  意思就是說當他們死的時候
[00:19:57.000 --> 00:20:00.000]  他們仍然未見到
[00:20:00.000 --> 00:20:03.000]  這個應許得以實現
[00:20:03.000 --> 00:20:06.000]  但是他們的信心
[00:20:06.000 --> 00:20:09.000]  一點都沒有被搖動
[00:20:09.000 --> 00:20:12.000]  他們看得夠遠並且帶著歡喜的心
[00:20:12.000 --> 00:20:15.000]  去等候迎接神的應許
[00:20:15.000 --> 00:20:18.000]  他們知道自己是客旅
[00:20:18.000 --> 00:20:21.000]  是短暫的
[00:20:21.000 --> 00:20:24.000]  接著第十四節到第十六節上半節就說
[00:20:24.000 --> 00:20:27.000]  說這樣話的人士表明自己要找一個家鄉
[00:20:27.000 --> 00:20:30.000]  他們若想念所離開的家鄉
[00:20:30.000 --> 00:20:33.000]  還有可以回去的機會
[00:20:33.000 --> 00:20:36.000]  他們卻羨慕一個更美的家鄉
[00:20:36.000 --> 00:20:39.000]  就是天上的
[00:20:39.000 --> 00:20:42.000]  他們沒有回頭看
[00:20:42.000 --> 00:20:45.000]  更加沒有想著要回去
[00:20:45.000 --> 00:20:48.000]  為甚麼呢?
[00:20:48.000 --> 00:20:51.000]  因為他們所著眼的是一個更美的家鄉
[00:20:51.000 --> 00:20:54.000]  就是在天上的
[00:20:54.000 --> 00:20:57.000]  更美的家鄉在原文
[00:20:57.000 --> 00:21:00.000]  是沒有家鄉這個字的
[00:21:00.000 --> 00:21:03.000]  比起所離開的家鄉更美的地方
[00:21:03.000 --> 00:21:06.000]  那是甚麼意思呢?
[00:21:06.000 --> 00:21:09.000]  就是在天上的
[00:21:09.000 --> 00:21:12.000]  意思是不屬於物質的
[00:21:12.000 --> 00:21:15.000]  然後第十三章說
[00:21:15.000 --> 00:21:18.000]  這些人都是存著信心死的
[00:21:18.000 --> 00:21:21.000]  信很清楚地告訴我們
[00:21:21.000 --> 00:21:24.000]  不代表不用死
[00:21:24.000 --> 00:21:27.000]  我們看看上一個段落
[00:21:27.000 --> 00:21:30.000]  第四節到第七節提過的人物
[00:21:30.000 --> 00:21:33.000]  當時姚姑娘跟我們分享
