
[00:00:00.000 --> 00:00:01.540]  暑假快要過去了
[00:02:26.200 --> 00:02:29.280]  需不需要辦入境手續,辦妥了嗎
[00:02:29.280 --> 00:02:32.340]  如果你旅行搞不定的話
[00:02:32.340 --> 00:02:36.440]  你就算很期待去那裡享受生活,可以輕鬆一下
[00:02:36.440 --> 00:02:41.820]  你去不了,因為你沒有證件,未辦好入境手續
[00:02:41.820 --> 00:02:44.640]  老師你說什麼
[00:02:44.640 --> 00:02:47.460]  我說什麼呢
[00:02:47.960 --> 00:02:49.760]  我相信我大部分的基督徒
[00:02:49.760 --> 00:02:50.520]  坐在這裏
[00:02:50.520 --> 00:02:51.800]  是不是
[00:02:51.800 --> 00:02:55.380]  我們知道將來我們要在天國裏面生活
[00:02:55.380 --> 00:02:56.920]  相信不相信
[00:02:56.920 --> 00:02:58.960]  相信你不會相信耶穌
[00:02:58.960 --> 00:03:01.280]  我有去天國生活
[00:03:01.280 --> 00:03:03.320]  那你辦好入境手續了嗎
[00:03:03.320 --> 00:03:07.420]  你的旅遊證件會不會過期
[00:03:07.420 --> 00:03:11.520]  現在過期不行了,我沒有換香港的身份證,回不去
[00:03:11.520 --> 00:03:14.080]  不是回不去,只是用訂酒證件而已
[00:03:14.080 --> 00:03:17.400]  有沒有辦好入境手續
[00:03:17.660 --> 00:03:23.800]  有沒有行證件是有效的,可以進入天國呢
[00:03:23.800 --> 00:03:29.440]  大家可能心裏面有一個question mark,我行不行呀
[00:03:29.440 --> 00:03:33.280]  我進不去天國呀,我選耶穌了
[00:03:33.280 --> 00:03:35.320]  聖經怎麼說呢
[00:03:35.320 --> 00:03:36.600]  聖經說
[00:03:36.600 --> 00:03:39.940]  你若考慮應耶穌為主
[00:03:39.940 --> 00:03:42.240]  心裏信實
[00:03:42.240 --> 00:03:44.280]  叫他從死裏復活
[00:03:44.280 --> 00:03:47.360]  就必得救
[00:03:47.620 --> 00:03:49.400]  必定會得救
[00:03:49.400 --> 00:03:51.200]  問問自己
[00:03:51.200 --> 00:03:53.260]  有沒有考慮應耶穌為主
[00:03:53.260 --> 00:03:56.580]  有沒有開口承認耶穌是基督是神的兒子,有沒有
[00:03:56.580 --> 00:03:58.880]  有,感謝主
[00:03:58.880 --> 00:03:59.920]  那你心裏面
[00:03:59.920 --> 00:04:01.440]  是不是真的相信
[00:04:01.440 --> 00:04:04.260]  耶穌就是救主為我們的罪兵
[00:04:04.260 --> 00:04:05.540]  釘在十字架上
[00:04:05.540 --> 00:04:07.080]  死後第三天復活
[00:04:07.080 --> 00:04:09.380]  現在坐在上帝的右邊
[00:04:09.380 --> 00:04:11.680]  每天為我們祈禱,聖經說的
[00:04:11.680 --> 00:04:12.440]  信不信
[00:04:12.440 --> 00:04:14.240]  真的相信
[00:04:14.240 --> 00:04:16.280]  真的這樣相信
[00:04:17.060 --> 00:04:19.120]  那OK了,什麼意思是OK
[00:04:19.120 --> 00:04:21.680]  如果你的答案是YES
[00:04:21.680 --> 00:04:25.000]  那就是告訴我們,我們已經得救了
[00:04:25.000 --> 00:04:28.840]  就必得救,已經得救了,什麼意思
[00:04:28.840 --> 00:04:30.360]  我們
[00:04:30.360 --> 00:04:31.640]  有去
[00:04:31.640 --> 00:04:34.460]  天國生活的資格
[00:04:34.460 --> 00:04:35.740]  是不是
[00:04:35.740 --> 00:04:38.820]  這麼簡單,最清楚不過
[00:04:38.820 --> 00:04:41.120]  問題是
[00:04:41.120 --> 00:04:45.480]  你做基督徒久了,信耶穌久了,回教會久了的時候
[00:04:45.720 --> 00:04:49.820]  聖經的知識越來越多,聽多了幾次講道
[00:04:49.820 --> 00:04:50.840]  慘了,牧師
[00:04:50.840 --> 00:04:52.880]  有時聖經有些東西
[00:04:52.880 --> 00:04:55.440]  令我搔頭,不知為什麼
[00:04:55.440 --> 00:05:01.600]  令我懷疑我自己的信仰,到底我是否真的得救,特別現在看希伯來書真的很難讀
[00:05:01.600 --> 00:05:05.680]  因為希伯來書裏面來說,有些東西講到
[00:05:05.680 --> 00:05:06.960]  令我
[00:05:06.960 --> 00:05:08.760]  懷疑自己
[00:05:08.760 --> 00:05:10.800]  是不是真的得救
[00:05:10.800 --> 00:05:14.140]  今天我們看聖經,原來牧師生意
[00:05:14.900 --> 00:05:16.180]  希伯來書第十章
[00:05:16.180 --> 00:05:17.460]  26到31節
[00:05:17.460 --> 00:05:21.040]  很快看一看,一會兒我會讀一段跟大家講
[00:05:21.040 --> 00:05:27.960]  這裏怎麼說,如果我領受了真理的知識以後,還是故意犯罪
[00:05:27.960 --> 00:05:34.100]  就再沒有留下贖罪的祭品,只好恐懼地等待著審判
[00:05:34.100 --> 00:05:37.680]  那快要吞滅眾仇的烈火
[00:05:37.680 --> 00:05:42.560]  如果有人干犯了摩西的律法,憑著兩三個證人
[00:05:43.060 --> 00:05:45.620]  他尚且得不到憐憫而死
[00:05:45.620 --> 00:05:49.960]  何況是淺立神的兒子,把那使他成聖的
[00:05:49.960 --> 00:05:52.280]  納約的血當作是族物
[00:05:52.280 --> 00:05:55.080]  又侮辱私恩的聖靈的人
[00:05:55.080 --> 00:05:56.380]  你想想
[00:05:56.380 --> 00:06:00.200]  他不是應該受更嚴厲的刑罰嗎
[00:06:00.200 --> 00:06:01.480]  三十節
[00:06:01.480 --> 00:06:07.880]  因為我們知道誰說過,身冤在我,我必報應,又說主必定審判他自己的子民
[00:06:08.140 --> 00:06:14.280]  落在永活的神手裏,真是可怕
[00:06:14.280 --> 00:06:17.360]  看完這幾則聖經
[00:06:17.360 --> 00:06:20.180]  有沒有Christian Mark,對自己的救恩
[00:06:20.180 --> 00:06:24.020]  聖經說,如果我們領受真理的知識以後
[00:06:24.020 --> 00:06:25.800]  若是故意犯罪
[00:06:25.800 --> 00:06:32.720]  就再沒有留下贖罪的祭品,只有恐懼等候耶穌的審判
[00:06:32.720 --> 00:06:35.280]  我相信
[00:06:35.280 --> 00:06:37.580]  剛才我問過你們
[00:06:37.840 --> 00:06:40.660]  大家是真心相信耶穌的
[00:06:40.660 --> 00:06:44.240]  但是我們信了主之後
[00:06:44.240 --> 00:06:45.260]  有沒有犯罪
[00:06:45.260 --> 00:06:47.820]  有沒有故意犯罪
[00:06:47.820 --> 00:06:48.840]  糟了
[00:06:48.840 --> 00:06:51.160]  有時我都好像是犯罪
[00:06:51.160 --> 00:06:54.740]  有時甚至是故意明知故犯
[00:06:54.740 --> 00:06:55.760]  這樣是不是說
[00:06:55.760 --> 00:06:58.820]  耶穌替我們贖罪的功效就沒有了
[00:06:58.820 --> 00:07:01.640]  那耶穌會不會和我們死第二次
[00:07:01.640 --> 00:07:05.220]  首先我告訴你
[00:07:05.480 --> 00:07:09.580]  耶穌是不會死第二次,不是,耶穌是不會死第二次,對的
[00:07:09.580 --> 00:07:11.620]  我們不需要
[00:07:11.620 --> 00:07:14.960]  因為耶穌叫我們不需要的罪人死第二次
[00:07:14.960 --> 00:07:17.780]  為什麼我這樣說呢,因為聖經說明我們知道
[00:07:17.780 --> 00:07:19.820]  耶穌的死和復活
[00:07:19.820 --> 00:07:22.380]  是可以遮蓋我們以前的罪
[00:07:22.380 --> 00:07:26.220]  現在的罪和將來的罪,這個教徒是沒有聽過的
[00:07:26.220 --> 00:07:28.260]  所以不需要死兩次
[00:07:28.260 --> 00:07:31.340]  問題是不在乎耶穌,是在乎我們自己
[00:07:31.600 --> 00:07:36.720]  聖經說如果我們領受真理的知識之後還故意犯罪
[00:07:36.720 --> 00:07:40.300]  這個就是讓我們覺得困難的地方
[00:07:40.300 --> 00:07:41.840]  不過首先我講一講
[00:07:41.840 --> 00:07:44.900]  領受真理的知識
[00:07:44.900 --> 00:07:49.520]  就不等於你相信接受的,即是知道了
[00:07:49.520 --> 00:07:52.340]  你還故意犯罪,這個贖罪的祭
[00:07:52.340 --> 00:07:55.140]  就沒有了,沒有東西可以聽我們贖罪
[00:07:55.140 --> 00:07:56.420]  但是呢
[00:07:56.420 --> 00:07:57.460]  第一
[00:07:57.460 --> 00:08:01.300]  領受真理的知識,如果你看聖經的意思裡面
[00:08:01.540 --> 00:08:04.860]  你聽到,知道了這個真理,還繼續犯罪
[00:08:04.860 --> 00:08:06.660]  而這個「我們」
[00:08:06.660 --> 00:08:07.680]  即是「我們」
[00:08:07.680 --> 00:08:08.960]  其實是指誰呢
[00:08:08.960 --> 00:08:11.260]  就是我們
[00:08:11.260 --> 00:08:13.060]  基督徒
[00:08:13.060 --> 00:08:15.620]  原來留心去看希伯來書的時候
[00:08:15.620 --> 00:08:21.500]  不是啊,這個「我們」是那些相信猶太教的猶太人
[00:08:21.500 --> 00:08:23.820]  相信猶太教的猶太人
[00:08:23.820 --> 00:08:24.820]  當然
[00:08:24.820 --> 00:08:28.420]  也包括了那些不相信的非猶太人
[00:08:28.420 --> 00:08:30.220]  為什麼我這樣說呢
[00:08:30.220 --> 00:08:31.500]  因為希伯來書
[00:08:32.000 --> 00:08:32.780]  希伯來書
[00:08:32.780 --> 00:08:34.060]  寫給誰看
[00:08:34.060 --> 00:08:37.900]  寫給希伯來人看,叫做希伯來書
[00:08:37.900 --> 00:08:41.220]  希伯來人看,希伯來是什麼人來的?猶太人
[00:08:41.220 --> 00:08:44.540]  即是說希伯來話的猶太人
[00:08:44.540 --> 00:08:46.080]  所以呢
[00:08:46.080 --> 00:08:49.420]  受信人,即是接受這封宣信的猶太人
[00:08:49.420 --> 00:08:51.460]  希伯來人說希伯來話是
[00:08:51.460 --> 00:08:52.740]  猶太人
[00:08:52.740 --> 00:08:55.560]  是有猶太人文化背景的基督徒
[00:08:56.060 --> 00:09:02.980]  也是深受猶太人的猶太教那些文化影響的一些人
[00:09:02.980 --> 00:09:04.500]  所以呢
[00:09:04.500 --> 00:09:08.080]  作者是想讓他的讀者知道
[00:09:08.080 --> 00:09:10.400]  那些聽見了基督已經降臨了
[00:09:10.400 --> 00:09:11.680]  猶太人說的
[00:09:11.680 --> 00:09:15.780]  基督降臨了,猶太人是期待救主降臨的
[00:09:15.780 --> 00:09:17.580]  如果那些人聽了
[00:09:17.580 --> 00:09:19.620]  知道,告訴他
[00:09:19.620 --> 00:09:21.660]  耶穌基督
[00:09:21.660 --> 00:09:23.960]  就是聖經原的救主來了
[00:09:24.220 --> 00:09:28.580]  而且已經完成了祂救贖的工作
[00:09:28.580 --> 00:09:32.160]  你繼續去拒絕相信
[00:09:32.160 --> 00:09:36.260]  這個贖罪的祭就沒有了
[00:09:36.260 --> 00:09:37.540]  OK
[00:09:37.540 --> 00:09:39.840]  所以呢,如果你不相信
[00:09:39.840 --> 00:09:42.400]  繼續拒絕神的愛,不尊重神
[00:09:42.400 --> 00:09:43.940]  還故意犯罪
[00:09:43.940 --> 00:09:45.720]  活在罪裏面
[00:09:45.720 --> 00:09:49.820]  聖經說的結果就是要恐懼地等候神的審判
[00:09:49.820 --> 00:09:51.100]  但是相反
[00:09:51.100 --> 00:09:52.120]  回過頭來
[00:09:52.640 --> 00:09:54.440]  如果我們聽到耶穌基督
[00:09:54.440 --> 00:09:57.260]  這個福音,我們願意相信而且接受
[00:09:57.260 --> 00:09:58.540]  不只是知道
[00:09:58.540 --> 00:10:01.340]  魔鬼都相信耶穌的,聖經說的嘛
[00:10:01.340 --> 00:10:02.620]  只不過是戰經而已
[00:10:02.620 --> 00:10:07.500]  相信耶穌是救主,但是我們願意接受
[00:10:07.500 --> 00:10:10.060]  跟剛才說的那些人不同
[00:10:10.060 --> 00:10:11.080]  我們知道了
[00:10:11.080 --> 00:10:13.380]  相信你所說的,但是不接受
[00:10:13.380 --> 00:10:15.940]  我們知道
[00:10:15.940 --> 00:10:17.720]  我們自己就得救了
[00:10:17.720 --> 00:10:19.000]  講得太複雜了
[00:10:19.780 --> 00:10:25.420]  所以很難讀,但是如果大家明白那個背景都不是那麼差
[00:10:25.420 --> 00:10:31.560]  為什麼我這樣說呢?因為如果我們相信並接受耶穌救贖的真理
[00:10:31.560 --> 00:10:34.120]  猶太人是不相信的,到現在都不相信的
[00:10:34.120 --> 00:10:37.700]  相信猶太教的那些,不相信救主已經來了,還在等
[00:10:37.700 --> 00:10:44.100]  但是我們基督徒的宗教,耶穌就是,聖經如果救主來了,完成了救一,我們相信,我們接受
[00:10:44.100 --> 00:10:46.140]  猶太人是不接受的,我們接受
[00:10:46.140 --> 00:10:47.940]  接受了之後怎樣
[00:10:48.960 --> 00:10:49.980]  耶穌怎樣說呢
[00:10:49.980 --> 00:10:51.260]  耶穌說
[00:10:51.260 --> 00:10:52.020]  我的羊
[00:10:52.020 --> 00:10:54.840]  有些聖經說,將我的羊變成人
[00:10:54.840 --> 00:10:57.920]  因為耶穌是大牧人,是牧者
[00:10:57.920 --> 00:10:59.460]  我的羊,我的人
[00:10:59.460 --> 00:11:03.300]  聽我的聖音,我也認識他們
[00:11:03.300 --> 00:11:07.380]  他們也跟著我,我又賜給他們永生
[00:11:07.380 --> 00:11:13.540]  他們是永不滅亡的,誰也不能從我手裡把他們奪去
[00:11:13.540 --> 00:11:16.100]  我父把羊賜給我
[00:11:16.340 --> 00:11:22.480]  他被萬有多大,誰也不能從我父的手裡把他們奪去
[00:11:22.480 --> 00:11:27.340]  哇,看完這兩節聖經,就應該很安慰了,很有把握了,為什麼
[00:11:27.340 --> 00:11:30.920]  因為這兩節聖經裡面,給了我們兩個保證
[00:11:30.920 --> 00:11:32.720]  第一個保證是什麼
[00:11:32.720 --> 00:11:35.540]  沒有人可以從耶穌的手裡
[00:11:35.540 --> 00:11:37.580]  將祂的羊拿走
[00:11:37.580 --> 00:11:39.640]  這是耶穌的保證
[00:11:39.640 --> 00:11:43.220]  就是那些相信耶穌,接受耶穌是救主的人
[00:11:43.220 --> 00:11:45.020]  沒有人可以從耶穌手裡拿走
[00:11:45.780 --> 00:11:46.800]  第二個保證是什麼
[00:11:46.800 --> 00:11:50.380]  第二個保證是,上帝賜給耶穌的人
[00:11:50.380 --> 00:11:52.440]  就是我們
[00:11:52.440 --> 00:11:53.460]  聖經裡面說
[00:11:53.460 --> 00:11:54.480]  上帝
[00:11:54.480 --> 00:11:57.820]  給萬有多大
[00:11:57.820 --> 00:12:00.620]  所以沒有任何人和事
[00:12:00.620 --> 00:12:02.420]  包括魔鬼
[00:12:02.420 --> 00:12:04.460]  可以從上帝的手裡
[00:12:04.460 --> 00:12:05.740]  搶走我們
[00:12:05.740 --> 00:12:07.280]  這不是很大的保證嗎
[00:12:07.280 --> 00:12:09.840]  第一,不能從耶穌的手裡拿走
[00:12:09.840 --> 00:12:10.600]  不夠嗎
[00:12:10.600 --> 00:12:12.140]  上帝給萬有多大
[00:12:12.140 --> 00:12:13.940]  也不能將我們拿走
[00:12:14.460 --> 00:12:16.760]  這個是讓我們知道
[00:12:16.760 --> 00:12:19.580]  如果我們真的相信和接受的話
[00:12:19.580 --> 00:12:25.980]  我們有把握,我們不會失去我們的九因
[00:12:25.980 --> 00:12:28.800]  問題我們自己要想的是什麼
[00:12:28.800 --> 00:12:32.380]  大家相信耶穌之後,有沒有聽到耶穌的聲音
[00:12:32.380 --> 00:12:37.500]  我聽不到耶穌的聲音
[00:12:37.500 --> 00:12:39.040]  耶穌會透過什麼
[00:12:39.040 --> 00:12:40.320]  聖靈
[00:12:40.320 --> 00:12:42.120]  在我們心中的感動
[00:12:42.380 --> 00:12:44.940]  還有,透過他的說話
[00:12:44.940 --> 00:12:45.960]  聖經
[00:12:45.960 --> 00:12:47.500]  跟我們說話
[00:12:47.500 --> 00:12:48.780]  有沒有聽到
[00:12:48.780 --> 00:12:52.880]  信耶穌之後,有沒有聽到,你真的覺得,這是神跟我說的
[00:12:52.880 --> 00:12:54.420]  神Speak to my heart
[00:12:54.420 --> 00:12:57.740]  無論是心裡面的聲音的感動,或者是聖經
[00:12:57.740 --> 00:12:59.020]  神跟我說話
[00:12:59.020 --> 00:13:02.860]  你知道的,你聽到的,你接受的,你相信的
[00:13:02.860 --> 00:13:05.680]  有就OK,沒有就要小心一點
[00:13:05.680 --> 00:13:10.280]  如果你聽到耶穌的聲音,我揚聽我的聲音
[00:13:10.540 --> 00:13:15.660]  OK,這個就給你一個保證
[00:13:15.660 --> 00:13:18.220]  但是牧師有時
[00:13:18.220 --> 00:13:23.080]  我們很壞,不是不聽到的,不是不懂聖經,不過有時我們不聽話
[00:13:23.080 --> 00:13:25.900]  你有沒有聽過不聽話
[00:13:25.900 --> 00:13:28.720]  明知聖經叫你不要,你照做
[00:13:28.720 --> 00:13:33.320]  我們沒有按照耶穌的吩咐,按照他的聲音去行
[00:13:33.320 --> 00:13:34.860]  怎麼辦
[00:13:34.860 --> 00:13:39.220]  這個就是我們的問題,我們原則上都聽的
[00:13:39.720 --> 00:13:41.780]  原則上都去做的
[00:13:41.780 --> 00:13:46.880]  但心靈願意,但肉體卻軟弱了,我們壞了
[00:13:46.880 --> 00:13:50.220]  我們還是犯罪得罪上帝
[00:13:50.220 --> 00:13:53.040]  那我們是不是仍然會得救
[00:13:53.040 --> 00:13:54.820]  我們是不是仍然會得救
[00:13:54.820 --> 00:13:56.100]  或者我們
[00:13:56.100 --> 00:13:58.160]  會不會因為這樣的緣故
[00:13:58.160 --> 00:13:59.940]  就失去了咎因
[00:13:59.940 --> 00:14:02.500]  你說呢
[00:14:02.500 --> 00:14:07.380]  你說沒用,我說都沒用,要聖經說才行
[00:14:07.380 --> 00:14:08.660]  我們看看給多少錢說
[00:14:09.920 --> 00:14:10.700]  那些錢需要怎麼說呢
[00:14:10.700 --> 00:14:15.560]  他說我們主耶穌基督的父神是應當稱眾的,為什麼
[00:14:15.560 --> 00:14:23.200]  他照著自己的大憐憫,藉著耶穌基督從死人中復活,重生了我們
[00:14:23.200 --> 00:14:26.520]  使我們有永活的盼望
[00:14:26.520 --> 00:14:31.120]  可以得到,不能扭壞,不能沾污,不能衰殘
[00:14:31.120 --> 00:14:34.200]  為你們存留在天上的基業
[00:14:34.200 --> 00:14:35.480]  就是你們
[00:14:36.000 --> 00:14:39.840]  只因信蒙神能力保守的人
[00:14:39.840 --> 00:14:44.700]  得著預備在末世要顯現的救恩
[00:14:44.700 --> 00:14:47.520]  今天要看多一點聖經,為什麼呢
[00:14:47.520 --> 00:14:49.060]  這些問題太複雜了
[00:14:49.060 --> 00:14:53.140]  另外一節聖經
[00:14:53.140 --> 00:14:55.200]  應該大家很熟悉,會背的
[00:14:55.200 --> 00:14:56.740]  哥倫多後書五章十七節
[00:14:56.740 --> 00:14:58.020]  說什麼
[00:14:58.020 --> 00:15:01.860]  所以若有人在基督裡,他就是一個
[00:15:01.860 --> 00:15:03.400]  新造的人
[00:15:04.160 --> 00:15:06.720]  舊的都過去了,以前的事都過去了
[00:15:06.720 --> 00:15:09.020]  已變成新的了
[00:15:09.020 --> 00:15:13.880]  在這兩段聖經裡
[00:15:13.880 --> 00:15:15.940]  告訴我們什麼是得救
[00:15:15.940 --> 00:15:19.260]  得救的含義包括什麼,什麼是得救
[00:15:19.260 --> 00:15:21.060]  信耶穌得救是什麼意思
[00:15:21.060 --> 00:15:21.840]  第一
[00:15:21.840 --> 00:15:24.140]  我們在舊很少說的,應該說一下
[00:15:24.140 --> 00:15:25.920]  我們已經重生
[00:15:25.920 --> 00:15:27.720]  reborn
[00:15:27.720 --> 00:15:30.020]  有沒有記得這個term
[00:15:30.280 --> 00:15:35.140]  已經重生,我們擁有一個在耶穌基督裡面的生命
[00:15:35.140 --> 00:15:38.480]  外表是一樣,沒怎麼改變,但是inner life
[00:15:38.480 --> 00:15:41.280]  我們內在的生命不同了
[00:15:41.280 --> 00:15:44.100]  耶穌的生命,在我們的生命當中,第二呢
[00:15:44.100 --> 00:15:46.160]  我們有永恆的盼望
[00:15:46.160 --> 00:15:50.240]  我們不再看現在我們要怎麼生活,是看將來要怎麼生活
[00:15:50.240 --> 00:15:52.300]  第三呢
[00:15:52.300 --> 00:15:55.880]  這些全都是聖經的,不過時間關係都沒辦法,每一個都給你
[00:15:55.880 --> 00:15:57.420]  第三樣東西呢
[00:15:57.420 --> 00:15:59.980]  我們有神的能力
[00:16:01.000 --> 00:16:04.580]  神的能力來保守我們的救恩
[00:16:04.580 --> 00:16:06.640]  聖經說的,不是我說的
[00:16:06.640 --> 00:16:07.660]  第四呢
[00:16:07.660 --> 00:16:11.240]  我們已經開始過一個新人的生活
[00:16:11.240 --> 00:16:13.800]  我們仍然活在這個世界裡
[00:16:13.800 --> 00:16:15.600]  仍然每天都要上班
[00:16:15.600 --> 00:16:21.220]  不過你的態度不同了,你的世界觀不同了,你的待人自密的方法不同了
[00:16:21.220 --> 00:16:25.840]  因為有耶穌的生命在你當中,你改變了,你重生的人
[00:16:25.840 --> 00:16:29.160]  你明白聖經裡所說的話
[00:16:29.420 --> 00:16:30.440]  所以換句話說
[00:16:30.440 --> 00:16:34.800]  當我們真的相信耶穌接受了這個救贖的恩典的時候
[00:16:34.800 --> 00:16:38.640]  我們被救贖是不會失去的
[00:16:38.640 --> 00:16:42.480]  我們的救恩是不會失去的
[00:16:42.480 --> 00:16:44.020]  但是呢
[00:16:44.020 --> 00:16:46.840]  如果我們決絕聖約書之後
[00:16:46.840 --> 00:16:49.400]  發覺自己似乎
[00:16:49.400 --> 00:16:51.960]  好像沒有聖經所說
[00:16:51.960 --> 00:16:56.300]  那些新生命,新生活的樣式
[00:16:57.320 --> 00:17:00.400]  聖約書之後我說,好像跟以前都是差不多的
[00:17:00.400 --> 00:17:02.180]  我只是多了一些
[00:17:02.180 --> 00:17:08.080]  回教會的習慣,多了一些跟基督徒接觸,多了一些去教會
[00:17:08.080 --> 00:17:11.660]  好像我們的生命和生活
[00:17:11.660 --> 00:17:14.220]  跟以前差不多
[00:17:14.220 --> 00:17:16.520]  那是不是說
[00:17:16.520 --> 00:17:17.800]  我們可能
[00:17:17.800 --> 00:17:19.600]  還不是一個基督徒呢
[00:17:19.600 --> 00:17:21.380]  我們只是有
[00:17:21.380 --> 00:17:24.460]  敬虔的外貌,這個牧師以前說過了
[00:17:24.460 --> 00:17:25.740]  看來像個基督徒
[00:17:25.740 --> 00:17:27.020]  看來像
[00:17:27.520 --> 00:17:29.320]  被人覺得我們是基督徒
[00:17:29.320 --> 00:17:31.360]  甚至我們以為自己是基督徒
[00:17:31.360 --> 00:17:32.120]  但是其實
[00:17:32.120 --> 00:17:34.700]  原來我們裡面的生命
[00:17:34.700 --> 00:17:37.520]  其實是沒有改變的
[00:17:37.520 --> 00:17:38.540]  意思是什麼
[00:17:38.540 --> 00:17:40.580]  原來可能我們還沒有重生
[00:17:40.580 --> 00:17:44.160]  表面上人看是這樣的
[00:17:44.160 --> 00:17:46.220]  如果我們
[00:17:46.220 --> 00:17:48.780]  不是一個真基督徒
[00:17:48.780 --> 00:17:51.600]  如果我們不是一個真基督徒
[00:17:51.600 --> 00:17:54.160]  當然就不會失去救恩
[00:17:54.160 --> 00:17:56.460]  為什麼?因為根本就沒有救恩
[00:17:57.480 --> 00:17:59.260]  你不信耶穌怎麼會有救恩呢
[00:17:59.260 --> 00:18:01.820]  你不會有救恩,怎麼會失去救恩呢
[00:18:01.820 --> 00:18:03.100]  但是
[00:18:03.100 --> 00:18:04.900]  如果我們真的信主
[00:18:04.900 --> 00:18:07.460]  真的接受這個
[00:18:07.460 --> 00:18:08.500]  福音呢
[00:18:08.500 --> 00:18:11.600]  我們就有把握,我們可以得到救恩
[00:18:11.600 --> 00:18:14.420]  問題就是說,今天
[00:18:14.420 --> 00:18:16.220]  我們有心理準備的弟兄姊妹
[00:18:16.220 --> 00:18:18.260]  在教會裡面
[00:18:18.260 --> 00:18:21.080]  是不是個個都是基督徒
[00:18:21.080 --> 00:18:24.140]  我不敢說
[00:18:24.660 --> 00:18:27.220]  即使我做牧師,我都不敢說,因為我看不透你的心
[00:18:27.220 --> 00:18:29.020]  只有上帝才知道
[00:18:29.020 --> 00:18:31.060]  大家有沒有記得
[00:18:31.060 --> 00:18:33.360]  那個女孩子叫林妙可呢
[00:18:33.360 --> 00:18:35.920]  林妙可,你不記得的
