
[00:00:00.000 --> 00:00:04.800]  奉主的名,問候弟兄姊妹,平安
[00:10:06.420 --> 00:10:07.940]  在這裡我們有當父母的
[00:10:07.940 --> 00:10:09.220]  你子女不聽話
[00:10:09.220 --> 00:10:10.260]  你父母不聽話
[00:10:10.260 --> 00:10:11.020]  你罰他
[00:10:11.020 --> 00:10:11.780]  你懲罰他
[00:10:11.780 --> 00:10:14.860]  請問你開心嗎
[00:10:14.860 --> 00:10:16.140]  這個是我被逼的
[00:10:16.140 --> 00:10:17.420]  我是被逼的
[00:10:17.420 --> 00:10:18.180]  為什麼
[00:10:18.180 --> 00:10:22.800]  你不可以容許他繼續錯下去
[00:10:22.800 --> 00:10:24.840]  你既然做父母就有這個心態
[00:10:24.840 --> 00:10:30.480]  何方我們的上帝呢
[00:10:30.480 --> 00:10:31.760]  所以我們看到
[00:10:31.760 --> 00:10:35.340]  舊約聖經讓我們看到
[00:10:35.340 --> 00:10:39.180]  不遵守上帝的律法
[00:10:39.180 --> 00:10:43.540]  上帝的律法等於上帝的話
[00:10:43.540 --> 00:10:47.120]  以色列和猶太呢
[00:10:47.120 --> 00:10:53.280]  現身釋法
[00:10:53.280 --> 00:10:56.080]  這個我估計文雅姐應該叫
[00:10:56.080 --> 00:11:00.180]  以身犯險
[00:11:00.180 --> 00:11:01.200]  不聽話
[00:11:01.200 --> 00:11:04.280]  不聽上帝的話
[00:11:04.280 --> 00:11:08.620]  結果先後亡國
[00:11:08.620 --> 00:11:10.420]  可見上帝說了一句話
[00:11:10.420 --> 00:11:12.460]  可以見到上帝所講的話
[00:11:12.460 --> 00:11:14.500]  是生效的
[00:11:14.500 --> 00:11:19.120]  這是舊約聖經給我們的訊息
[00:11:19.120 --> 00:11:20.920]  新約時代
[00:11:20.920 --> 00:11:26.040]  耶穌在約翰福音三章十八節
[00:11:26.040 --> 00:11:27.320]  你聽清楚
[00:11:27.320 --> 00:11:30.900]  耶穌是現身釋法
[00:11:30.900 --> 00:11:34.480]  我們要聽清楚耶穌是現身說話
[00:11:34.480 --> 00:11:36.280]  耶穌講了
[00:11:36.280 --> 00:11:38.060]  信他的人
[00:11:38.060 --> 00:11:44.200]  信耶穌的人不被定罪
[00:11:44.200 --> 00:11:48.560]  不信的人罪已經定了
[00:11:48.560 --> 00:11:50.860]  因為他不信
[00:11:50.860 --> 00:11:55.980]  上帝獨生兒子的名
[00:11:55.980 --> 00:11:59.060]  這句話
[00:11:59.060 --> 00:12:04.940]  在耶穌再來的時候就會成就了
[00:12:04.940 --> 00:12:08.520]  我們拭目以待
[00:12:08.520 --> 00:12:12.360]  舊約上帝已經講過了
[00:12:12.360 --> 00:12:17.220]  耶穌在新約講過的話
[00:12:17.220 --> 00:12:19.780]  他快要再做了
[00:12:19.780 --> 00:12:21.840]  所以我們今天
[00:12:21.840 --> 00:12:23.380]  聽到這個訊息的時候
[00:12:23.380 --> 00:12:30.020]  你應不應該在祂快要做之前信耶穌呢
[00:12:30.020 --> 00:12:34.120]  我們應不應該在祂基層之前來信耶穌呢
[00:12:34.120 --> 00:12:36.180]  求主幫助我們
[00:12:36.180 --> 00:12:39.500]  聖經給我們這個智慧
[00:12:39.500 --> 00:12:41.800]  給我們這個警醒
[00:12:41.800 --> 00:12:44.880]  我們世人應該知道怎麼做
[00:12:44.880 --> 00:12:48.980]  現在我回到今天的經文
[00:12:48.980 --> 00:12:53.320]  有兩點
[00:12:53.320 --> 00:12:58.180]  大綱上不單兩點
[00:12:58.180 --> 00:13:01.780]  總共有四點
[00:13:01.780 --> 00:13:03.820]  第一點是
[00:13:03.820 --> 00:13:08.680]  上帝為猶太將被摧毀預先哀鳴
[00:13:08.680 --> 00:13:17.380]  上帝為猶太將被摧毀預先哀鳴
[00:13:17.380 --> 00:13:19.940]  猶太這個時候還沒有被摧毀
[00:13:19.940 --> 00:13:23.280]  所以我們知道在這個時候猶太還沒有被摧毀
[00:13:23.280 --> 00:13:27.620]  但是上帝已經哀鳴
[00:13:27.620 --> 00:13:29.940]  如果你有原文的知識
[00:13:29.940 --> 00:13:34.040]  如果我們少有原文的了解的話
[00:13:34.040 --> 00:13:35.060]  這些哀鳴是過去式來的
[00:13:35.060 --> 00:13:39.160]  我們知道哀鳴是過去的動詞
[00:13:39.160 --> 00:13:43.000]  這個是要慢慢的深入去讀的
[00:13:43.000 --> 00:13:46.060]  為什麼還沒有發生的事要用過去式呢
[00:13:46.060 --> 00:13:47.860]  所以這方面我們要小心來讀
[00:13:47.860 --> 00:13:50.420]  為什麼一些事情還沒有發生
[00:13:50.420 --> 00:13:52.720]  已經有哀鳴過去呢
[00:13:52.720 --> 00:13:54.520]  我給你一個提示
[00:13:54.520 --> 00:13:55.800]  我給你一個提示
[00:13:55.800 --> 00:13:58.360]  在你我來說是將來的事
[00:13:58.360 --> 00:14:01.940]  在你我來說是將來的事
[00:14:01.940 --> 00:14:05.020]  對於上帝來說是過去的事
[00:14:05.020 --> 00:14:06.300]  對於上帝來說是過去的事
[00:14:06.300 --> 00:14:07.320]  肯定的事
[00:14:07.320 --> 00:14:08.080]  肯定的事
[00:14:08.080 --> 00:14:11.160]  所以原文很忠實地說用過去式來描寫
[00:14:11.160 --> 00:14:15.000]  所以原文很忠實地說用過去式來描寫
[00:14:15.000 --> 00:14:16.540]  十節呢
[00:14:16.540 --> 00:14:19.100]  十節呢
[00:14:19.100 --> 00:14:21.140]  耶利米描述一天未來的事
[00:14:21.140 --> 00:14:23.440]  耶利米描述一天未來的事
[00:14:23.440 --> 00:14:26.260]  耶利米描述一天未來的事
[00:14:26.260 --> 00:14:28.580]  剛才我們已經講過動詞是過去式
[00:14:28.580 --> 00:14:34.460]  現在耶和華是自動自覺地為這個山嶺哀哭
[00:14:34.460 --> 00:14:41.620]  現在耶和華自動自覺地來為這個山嶺哀哭
[00:14:41.620 --> 00:14:46.740]  為曠野草場上揚升哀號
[00:14:46.740 --> 00:14:50.580]  為曠野草場上揚升哀號
[00:14:50.580 --> 00:14:52.880]  為曠野草場上揚升哀號
[00:14:52.880 --> 00:14:56.980]  因為地已經乾燥了
[00:14:56.980 --> 00:15:00.300]  地已經乾燥了
[00:15:00.300 --> 00:15:02.620]  沒有人經過
[00:15:02.620 --> 00:15:05.940]  人都聽不見畜牧鳴叫
[00:15:05.940 --> 00:15:09.020]  人也聽不到生疏的鳴叫
[00:15:09.020 --> 00:15:12.340]  空中的飛鳥和地上的野獸都逃去了
[00:15:12.340 --> 00:15:18.220]  空中的飛鳥和地上的野獸都已經逃跑了
[00:15:18.220 --> 00:15:20.540]  誰知道
[00:15:20.540 --> 00:15:22.860]  回到創世紀
[00:15:22.860 --> 00:15:28.140]  上帝創造地的時候
[00:15:28.140 --> 00:15:34.380]  上帝命令地上有野獸和鳥類
[00:15:34.380 --> 00:15:38.620]  使人興奮快樂
[00:15:38.620 --> 00:15:42.940]  激勒上帝的好意
[00:15:42.940 --> 00:15:50.880]  而且上帝看得都是好的
[00:15:50.880 --> 00:15:56.500]  創世紀一章二十五節記載了
[00:15:56.500 --> 00:16:00.340]  現在地是因為人犯罪而牽連
[00:16:00.340 --> 00:16:05.980]  現在地因為人的罪先連
[00:16:05.980 --> 00:16:13.420]  使耶和華要倒轉創造的事情
[00:16:13.420 --> 00:16:15.460]  做他以前看為好的事
[00:16:15.460 --> 00:16:18.020]  看為好的事
[00:16:18.020 --> 00:16:21.340]  現在要取消了
[00:16:21.340 --> 00:16:28.760]  現在要取消了
[00:16:28.760 --> 00:16:31.320]  使地荒蕪
[00:16:31.320 --> 00:16:34.140]  和人一同受罰
[00:16:34.140 --> 00:16:38.500]  使地荒蕪和人一同受罰
[00:16:38.500 --> 00:16:40.800]  受罰的程度是什麼呢?
[00:16:40.800 --> 00:16:46.680]  使耶路撒冷成為廢墟
[00:16:46.680 --> 00:16:51.040]  連豺狼都不進來了
[00:16:51.040 --> 00:16:53.340]  因為那裡沒有人
[00:16:53.340 --> 00:17:01.280]  豺狼可以徘徊來去自由
[00:17:01.280 --> 00:17:06.660]  其實這個現象不單止在這裡說
[00:17:06.660 --> 00:17:09.220]  十章二十二節
[00:17:09.220 --> 00:17:11.780]  四十九章三十三節
[00:17:11.780 --> 00:17:16.640]  五十一章三十七節都有提到的
[00:17:16.640 --> 00:17:19.980]  耶和華環西到猶大其他城市
[00:17:19.980 --> 00:17:25.860]  沒有人居住
[00:17:25.860 --> 00:17:28.160]  這是九章十一節
[00:17:28.160 --> 00:17:30.720]  這句話是非常諷刺的
[00:17:30.720 --> 00:17:33.020]  這句話是非常諷刺的
[00:17:33.020 --> 00:17:37.900]  因為在九章二節
[00:17:37.900 --> 00:17:40.460]  耶利米非常煩惱
[00:17:40.460 --> 00:17:43.520]  他說看到這個城市的人個個都是口是心非
[00:17:43.520 --> 00:17:47.620]  他說看到這個城市裡面的人每一個口是心非
[00:17:47.620 --> 00:17:50.940]  他們石頭是毒箭
[00:17:50.940 --> 00:17:53.760]  他不想在這裡住
[00:17:53.760 --> 00:17:56.060]  在這裡住會受傷
[00:17:56.060 --> 00:18:00.920]  在這裡住會受傷
[00:18:00.920 --> 00:18:04.500]  所以他有一個期盼
[00:18:04.500 --> 00:18:09.380]  是一種與事實相迴的心願
[00:18:09.380 --> 00:18:10.660]  是一種與事實相迴的心願
[00:18:10.660 --> 00:18:12.440]  是一種與事實相迴的心願
[00:18:12.440 --> 00:18:18.840]  他說我想離開,去到曠野居住,沒有人那裡,等我,我想離開到曠野那邊居住
[00:18:18.840 --> 00:18:21.660]  我想離開,去到曠野那邊居住,沒有人來傷害我
[00:18:21.660 --> 00:18:27.800]  上帝真的很聽這位先帝的話,他說你不需要到曠野
[00:18:27.800 --> 00:18:32.920]  我馬上把耶路撒冷變成曠野
[00:18:32.920 --> 00:18:34.200]  我馬上把耶路撒冷變成曠野
[00:18:34.200 --> 00:18:41.880]  我馬上把耶路撒冷變成曠野
[00:18:41.880 --> 00:18:46.240]  把耶路撒冷跟地圖上面的東西取消的話
[00:18:46.240 --> 00:18:48.800]  把耶路撒冷跟地圖上面的東西取消的話
[00:18:48.800 --> 00:18:53.140]  在神學上有一句話叫Uncreation Act
[00:18:53.140 --> 00:18:53.140]  在神學上有一句話叫Uncreation Act
[00:18:53.140 --> 00:18:56.740]  是搗亂創造的行動
[00:18:56.740 --> 00:18:58.260]  耶利敏尼不需要離開了
[00:18:58.260 --> 00:18:59.540]  耶利敏尼不需要離開了
[00:18:59.540 --> 00:19:01.080]  你傷害的事情就在你面前發生了
[00:19:01.080 --> 00:19:01.340]  你傷害的事情就在你面前發生了
[00:19:01.340 --> 00:19:03.640]  你失望的事情現在馬上在你面前發生了
[00:19:03.640 --> 00:19:03.900]  你失望的事情現在馬上在你面前發生了
[00:19:03.900 --> 00:19:07.740]  大家讀這些聖經,讀不讀到上帝是非常諷刺的?
[00:19:07.740 --> 00:19:12.600]  讀到這裡,大家感覺到上帝那種諷刺的情況嗎?
[00:19:12.600 --> 00:19:12.860]  讀到這裡,大家感覺到上帝那種諷刺的情況嗎?
[00:19:12.860 --> 00:19:14.140]  跟他的先知
[00:19:14.140 --> 00:19:15.680]  跟他的先知
[00:19:15.680 --> 00:19:20.040]  是不是在唱雙簧?好像彼此相和
[00:19:20.040 --> 00:19:29.500]  第二點,耶和華,我們上帝誰問誰信?有什麼能夠解釋禍害的原因?
[00:19:29.500 --> 00:19:40.520]  上帝在九章的十二節,來到誰信?何人能解釋禍害的原因?
[00:19:40.520 --> 00:19:43.080]  我想省時間,請黃牧師幫我讀
[00:19:43.080 --> 00:19:45.900]  我想省時間,請黃牧師幫我讀
[00:19:45.900 --> 00:19:52.540]  九章十二節說,耶和華誰信?誰是智慧人可以明白解釋?
[00:19:52.540 --> 00:19:57.420]  耶和華的口向誰說過,使他可以全說?
[00:19:57.420 --> 00:20:04.320]  天地為何滅亡,肝臟好像曠野,甚至無人經過呢?
[00:20:04.320 --> 00:20:07.660]  智慧還明白這兩個動詞?
[00:20:07.660 --> 00:20:11.500]  智慧還明白這兩個動詞?
[00:20:11.500 --> 00:20:16.880]  是真言書裡面的詞彙
[00:20:16.880 --> 00:20:20.720]  是真言書裡面的詞彙
[00:20:20.720 --> 00:20:25.580]  上帝挑戰在國中那些有這樣東西的人
[00:20:25.580 --> 00:20:29.920]  你們出來解釋,為什麼地要荒涼的原因呢?
[00:20:29.920 --> 00:20:36.580]  你們出來解釋,為什麼地要荒涼的原因呢?
[00:20:36.580 --> 00:20:42.200]  猶大學者,一位猶大學姊,是信耶穌的
[00:20:42.200 --> 00:20:48.860]  是信耶穌的一位學姊,她的名字叫Rev. Dr. A. Cohen
[00:20:48.860 --> 00:20:54.500]  最近因為有個Cohen在美國聽證會,於是我拿了中文譯音,科恩
[00:20:54.500 --> 00:21:02.180]  所以最近有一個同名的人,新聞上面報導的,她的名字叫科恩
[00:21:02.180 --> 00:21:07.040]  Cohen這字其實在白萊文裡面是解祭司的
[00:21:07.040 --> 00:21:12.940]  Cohen這字其實在白萊文裡面解釋的是祭司
[00:21:12.940 --> 00:21:16.260]  這位科恩牧師博士說
[00:21:16.260 --> 00:21:19.340]  這位科恩牧師博士說
[00:21:19.340 --> 00:21:23.180]  耶利米尼的信息多次論到百姓拜偶像
[00:21:23.180 --> 00:21:27.140]  耶利米尼的信息多次論到百姓拜偶像
[00:21:27.140 --> 00:21:28.720]  必然導致毀滅
[00:21:28.720 --> 00:21:30.940]  必然導致毀滅
[00:21:30.940 --> 00:21:37.680]  九章十二節一連串的問題,是一個修辭學的問題
[00:21:37.680 --> 00:21:44.440]  所以在九章十二節這一連串的問題,實際上是一連串的修辭學上面的問題
[00:21:44.440 --> 00:21:47.280]  耶利米尼不預料有什麼答案
[00:21:47.280 --> 00:21:49.780]  耶利米尼並不預料有什麼答案
[00:21:49.780 --> 00:21:53.780]  耶利米尼只是想表達她一切的祈禱
[00:21:53.780 --> 00:22:00.780]  耶利米尼只是想表現出她日赤的,日赤的禱告的心
[00:22:00.780 --> 00:22:05.280]  想知道猶太地中是否有人有足夠的智慧
[00:22:05.280 --> 00:22:09.280]  去解釋猶太會被傾覆的原因
[00:22:09.280 --> 00:22:13.780]  想知道猶太地中是否有人有足夠的智慧
[00:22:13.780 --> 00:22:18.180]  來瞭解和解釋猶太傾覆的原因
[00:22:18.180 --> 00:22:20.480]  並且承認一個真相
[00:22:20.480 --> 00:22:23.480]  並且承認一個真相
[00:22:23.480 --> 00:22:25.180]  耶利米尼發出的警告
[00:22:25.180 --> 00:22:27.180]  耶利米尼發出的警告
[00:22:27.180 --> 00:22:28.680]  是來自上帝
[00:22:28.680 --> 00:22:30.680]  是來自上帝的
[00:22:30.680 --> 00:22:31.680]  也有可能
[00:22:31.680 --> 00:22:33.680]  也有可能是耶利米尼的言論
[00:22:33.680 --> 00:22:35.180]  耶利米尼的言論
[00:22:35.180 --> 00:22:37.680]  是要插那些假先知
[00:22:37.680 --> 00:22:40.180]  是來攻擊那些假先知
[00:22:40.180 --> 00:22:41.680]  因為假先知呢
[00:22:41.680 --> 00:22:43.180]  因為這些假先知
[00:22:43.180 --> 00:22:47.180]  聽了之後,要麼就說我們平安,沒這回事
