
[00:00:00.000 --> 00:00:02.000]  我們一同的祈禱
[00:09:03.000 --> 00:09:04.000]  我要跟你說
[00:09:04.000 --> 00:09:06.000]  最後看完戲找他
[00:09:06.000 --> 00:09:07.000]  他說他還在
[00:09:07.000 --> 00:09:08.000]  找他
[00:09:08.000 --> 00:09:10.000]  三十多歲的年輕人
[00:09:10.000 --> 00:09:11.000]  他做經理
[00:09:11.000 --> 00:09:13.000]  都應該有十年的工作經驗
[00:09:13.000 --> 00:09:16.000]  很有技巧
[00:09:16.000 --> 00:09:18.000]  怎樣幫我消氣呢
[00:09:18.000 --> 00:09:20.000]  他怎樣幫我消氣呢
[00:09:20.000 --> 00:09:21.000]  溫柔之餘
[00:09:21.000 --> 00:09:23.000]  給兩張卡
[00:09:23.000 --> 00:09:25.000]  這兩張下次你來看戲
[00:09:25.000 --> 00:09:30.000]  就免費吃爆谷了
[00:09:30.000 --> 00:09:33.000]  等一等
[00:09:33.000 --> 00:09:35.000]  這些就是說話的技巧
[00:09:35.000 --> 00:09:41.000]  你雖然看他是一個即場必須有的方式
[00:09:41.000 --> 00:09:42.000]  溫柔說話
[00:09:42.000 --> 00:09:44.000]  細心聆聽
[00:09:44.000 --> 00:09:46.000]  然後跟進你的投訴
[00:09:46.000 --> 00:09:48.000]  就可以化解雷氣
[00:09:48.000 --> 00:09:50.000]  等於姐妹
[00:09:50.000 --> 00:09:52.000]  今天在我們教會裏面
[00:09:52.000 --> 00:09:54.000]  我們要溫柔地去表達
[00:09:54.000 --> 00:10:00.000]  我們應該有的一種意思
[00:10:00.000 --> 00:10:02.000]  有些時候我們會很動氣
[00:10:02.000 --> 00:10:05.000]  尤其是性格
[00:10:05.000 --> 00:10:07.000]  有一種叫做剛烈
[00:10:07.000 --> 00:10:10.000]  很剛烈性格的人
[00:10:10.000 --> 00:10:12.000]  我常常都說
[00:10:12.000 --> 00:10:16.000]  吳隆遠與江蘇之江一帶的人很溫柔
[00:10:16.000 --> 00:10:20.000]  上海的男人更加顧家
[00:10:20.000 --> 00:10:22.000]  潮州男人不行
[00:10:22.000 --> 00:10:25.000]  因為在我們成長的年代
[00:10:25.000 --> 00:10:29.000]  潮州人常常說潮州路漢
[00:10:29.000 --> 00:10:32.000]  的確我們見到很多潮州路漢
[00:10:32.000 --> 00:10:35.000]  立法會的黃毓民就是其中一個
[00:10:35.000 --> 00:10:38.000]  以前退任的詹培忠又是另一個
[00:10:38.000 --> 00:10:40.000]  兩個都是很兇的
[00:10:40.000 --> 00:10:42.000]  站在港台這個都兇的
[00:10:42.000 --> 00:10:47.000]  所以我學溝通學溫柔
[00:10:47.000 --> 00:10:49.000]  學了很多年
[00:10:49.000 --> 00:10:53.000]  這幾年有些成績
[00:10:53.000 --> 00:11:00.000]  所以阿誠阿全或者我們的同工
[00:11:00.000 --> 00:11:02.000]  不見過我發脾氣的
[00:11:02.000 --> 00:11:03.000]  我很溫柔的
[00:11:03.000 --> 00:11:05.000]  同工做錯了甚麼
[00:11:05.000 --> 00:11:07.000]  我都很溫柔地去表達
[00:11:07.000 --> 00:11:08.000]  告訴他做錯了
[00:11:08.000 --> 00:11:11.000]  祖堂是有弟兄姊妹響完一個電話
[00:11:11.000 --> 00:11:12.000]  又有第二個電話
[00:11:12.000 --> 00:11:13.000]  我都不發脾氣的
[00:11:13.000 --> 00:11:17.000]  我只是說
[00:11:17.000 --> 00:11:19.000]  我不會說的
[00:11:19.000 --> 00:11:22.000]  你一次沒有電話響
[00:11:22.000 --> 00:11:24.000]  兩次沒有電話響
[00:11:24.000 --> 00:11:26.000]  第三個禮拜沒有電話響
[00:11:26.000 --> 00:11:28.000]  我就會稱讚我們弟兄姊妹
[00:11:28.000 --> 00:11:30.000]  很厲害這段時間不聽到有電話響
[00:11:30.000 --> 00:11:35.000]  我不希望現在有了
[00:11:35.000 --> 00:11:37.000]  言語的溫柔
[00:11:37.000 --> 00:11:41.000]  就成為我們能夠清楚地表達我們的意思
[00:11:41.000 --> 00:11:43.000]  因為弟兄姊妹
[00:11:43.000 --> 00:11:46.000]  原來人的怒氣會激起我們的情緒
[00:11:46.000 --> 00:11:49.000]  我們會表達得不清楚
[00:11:49.000 --> 00:11:53.000]  言語的暴戾也觸動了怒氣
[00:11:53.000 --> 00:11:55.000]  我們所說的挑釁
[00:11:55.000 --> 00:11:58.000]  你夠膽就射我
[00:11:58.000 --> 00:11:59.000]  你夠膽就殺我
[00:11:59.000 --> 00:12:01.000]  你不要再動了
[00:12:01.000 --> 00:12:04.000]  一挑釁就真的動
[00:12:04.000 --> 00:12:07.000]  弟兄姊妹
[00:12:07.000 --> 00:12:11.000]  說話我們用一種大聲
[00:12:11.000 --> 00:12:13.000]  或者怒氣
[00:12:13.000 --> 00:12:17.000]  甚至謊言去表達的時候
[00:12:17.000 --> 00:12:21.000]  其實是人的一種防衛機制
[00:12:21.000 --> 00:12:23.000]  有些事不想讓人知道
[00:12:23.000 --> 00:12:26.000]  有些事作為掩飾
[00:12:26.000 --> 00:12:28.000]  又或者有些人認為大聲
[00:12:28.000 --> 00:12:30.000]  顯示他自己有理
[00:12:30.000 --> 00:12:33.000]  所謂理直氣壯
[00:12:33.000 --> 00:12:35.000]  但是我們的弟兄姊妹
[00:12:35.000 --> 00:12:38.000]  聖經裏面說的溫柔
[00:12:38.000 --> 00:12:41.000]  能夠使怒消退
[00:12:41.000 --> 00:12:43.000]  這一句的聖經裏面
[00:12:43.000 --> 00:12:47.000]  有兩道的地方是說有關怒氣
[00:12:47.000 --> 00:12:49.000]  弟兄姊妹原來在我們的性情裏面
[00:12:49.000 --> 00:12:55.000]  我們要曉得去表達我們的心思意念的時候
[00:12:55.000 --> 00:12:58.000]  我們要控制好我們的情緒
[00:12:58.000 --> 00:13:01.000]  所以弟兄姊妹我們都學
[00:13:01.000 --> 00:13:05.000]  亞哥書裏說沒有人在說話裏面
[00:13:05.000 --> 00:13:10.000]  是未曾說過錯的說話
[00:13:10.000 --> 00:13:12.000]  在夫妻吵架都一樣
[00:13:12.000 --> 00:13:13.000]  有沒有吵過架?
[00:13:13.000 --> 00:13:15.000]  有吵架就明白了
[00:13:15.000 --> 00:13:16.000]  現在我都在學
[00:13:16.000 --> 00:13:19.000]  我不會說最後那句
[00:13:19.000 --> 00:13:20.000]  我說完
[00:13:20.000 --> 00:13:23.000]  最多對方說兩聲三聲就收聲
[00:13:23.000 --> 00:13:26.000]  那就不出聲
[00:13:26.000 --> 00:13:28.000]  這個是化解紛爭
[00:13:28.000 --> 00:13:33.000]  或者一場口角的一個很好的方式
[00:13:33.000 --> 00:13:34.000]  弟兄姊妹
[00:13:34.000 --> 00:13:35.000]  今天在我們的生活裏面
[00:13:35.000 --> 00:13:41.000]  我們要曉得不必要的大聲
[00:13:41.000 --> 00:13:43.000]  求主幫助我們
[00:13:43.000 --> 00:13:46.000]  能夠溫柔說話
[00:13:46.000 --> 00:13:48.000]  委婉的言詞
[00:13:48.000 --> 00:13:52.000]  有時候未必一定需要很直的去表達
[00:13:52.000 --> 00:13:54.000]  我給大家知道
[00:13:54.000 --> 00:13:56.000]  林牧師可以很直
[00:13:56.000 --> 00:14:01.000]  直到一刀就刺入藥處
[00:14:01.000 --> 00:14:04.000]  不過流血不止之後
[00:14:04.000 --> 00:14:07.000]  接著都沒有好收場
[00:14:07.000 --> 00:14:15.000]  所以我們說不好意思
[00:14:15.000 --> 00:14:16.000]  我是這麼直的
[00:14:16.000 --> 00:14:17.000]  不好意思
[00:14:17.000 --> 00:14:18.000]  我是這麼直的去表達
[00:14:18.000 --> 00:14:19.000]  你不要怪我
[00:14:19.000 --> 00:14:22.000]  你就學怎麼樣委婉
[00:14:22.000 --> 00:14:27.000]  怎麼樣柔和去表達你的心事
[00:14:27.000 --> 00:14:29.000]  所以弟兄姊妹
[00:14:29.000 --> 00:14:32.000]  我們怎麼樣在言語裏面柔和
[00:14:32.000 --> 00:14:35.000]  縱然子女令我們很激氣
[00:14:35.000 --> 00:14:37.000]  我們罵完之後
[00:14:37.000 --> 00:14:39.000]  罵完
[00:14:39.000 --> 00:14:41.000]  接著過十五分鐘就告訴他
[00:14:41.000 --> 00:14:44.000]  走去他的面前
[00:14:44.000 --> 00:14:46.000]  擁抱他
[00:14:46.000 --> 00:14:50.000]  其實爸爸媽媽很激氣
[00:14:50.000 --> 00:14:52.000]  所以這樣罵
[00:14:52.000 --> 00:14:55.000]  爸爸媽媽是疼你
[00:14:55.000 --> 00:14:57.000]  這個肯定的言詞
[00:14:57.000 --> 00:14:58.000]  就告訴我們
[00:14:58.000 --> 00:15:01.000]  在說話裏面我們需要的積極
[00:15:01.000 --> 00:15:03.000]  說話裏面需要的積極是什麼呢
[00:15:03.000 --> 00:15:06.000]  智慧人的善發知識
[00:15:06.000 --> 00:15:08.000]  愚昧人的口
[00:15:08.000 --> 00:15:09.000]  吐出愚昧
[00:15:09.000 --> 00:15:12.000]  愚昧人的口吐出愚昧
[00:15:12.000 --> 00:15:15.000]  就好像我們中國人一句說話是什麼
[00:15:15.000 --> 00:15:19.000]  狗口長不出象牙
[00:15:19.000 --> 00:15:21.000]  愚昧人的口吐出原味
[00:15:21.000 --> 00:15:24.000]  因為這個是生命的問題
[00:15:24.000 --> 00:15:25.000]  弟兄姊妹
[00:15:25.000 --> 00:15:27.000]  今天在我們的生活裏面
[00:15:27.000 --> 00:15:29.000]  我們要曉得去建立我們自己
[00:15:29.000 --> 00:15:31.000]  我們的生命是怎麼樣
[00:15:31.000 --> 00:15:33.000]  我們裏面是怎麼樣
[00:15:33.000 --> 00:15:36.000]  就會吐出什麼的說話
[00:15:36.000 --> 00:15:38.000]  是表達我們的內心
[00:15:38.000 --> 00:15:39.000]  弟兄姊妹
[00:15:39.000 --> 00:15:41.000]  為願我們都能夠曉得
[00:15:41.000 --> 00:15:46.000]  去怎麼樣發出智慧和知識的言語
[00:15:46.000 --> 00:15:48.000]  第三第四節
[00:15:48.000 --> 00:15:51.000]  耶和華的眼目無處不在
[00:15:51.000 --> 00:15:54.000]  惡人善人他都鑒賊
[00:15:54.000 --> 00:15:57.000]  溫良的舌是生命樹
[00:15:57.000 --> 00:16:00.000]  歪謀的嘴使人心碎
[00:16:00.000 --> 00:16:01.000]  弟兄姊妹
[00:16:01.000 --> 00:16:04.000]  原來積極鼓勵的說話
[00:16:04.000 --> 00:16:06.000]  是一個溫良的舌
[00:16:06.000 --> 00:16:10.000]  是生命樹能夠燃點人的生命
[00:16:10.000 --> 00:16:11.000]  第三節
[00:16:11.000 --> 00:16:13.000]  零零碎碎插在一二四節
[00:16:13.000 --> 00:16:17.000]  都是講說話的這一節裏面
[00:16:17.000 --> 00:16:19.000]  其實去表達耶和華的心思
[00:16:19.000 --> 00:16:20.000]  他的眼目
[00:16:20.000 --> 00:16:21.000]  他是無處不在
[00:16:21.000 --> 00:16:23.000]  你說任何的說話
[00:16:23.000 --> 00:16:25.000]  他都鑒賊
[00:16:25.000 --> 00:16:28.000]  所以如果以這一節的聖經
[00:16:28.000 --> 00:16:30.000]  是要改動一下的時候
[00:16:30.000 --> 00:16:31.000]  其實在第三節
[00:16:31.000 --> 00:16:33.000]  我們將神擬人化了
[00:16:33.000 --> 00:16:35.000]  講到是神的眼目
[00:16:35.000 --> 00:16:36.000]  我們再擬人化一些
[00:16:36.000 --> 00:16:38.000]  就是耶和華的耳朵
[00:16:38.000 --> 00:16:40.000]  無處不在
[00:16:40.000 --> 00:16:42.000]  惡人善人所說的說話
[00:16:42.000 --> 00:16:44.000]  他都鑒賊
[00:16:44.000 --> 00:16:46.000]  他都聽到
[00:16:46.000 --> 00:16:48.000]  他既然看到我們做的事
[00:16:48.000 --> 00:16:51.000]  他都聽到我們所發的聲音
[00:16:51.000 --> 00:16:52.000]  弟兄姊妹
[00:16:52.000 --> 00:16:54.000]  今天在我們的生活裏面
[00:16:54.000 --> 00:16:57.000]  我們怎樣去講說話就很重要
[00:16:57.000 --> 00:16:59.000]  我們怎樣去表達
[00:16:59.000 --> 00:17:00.000]  也都很重要
[00:17:00.000 --> 00:17:03.000]  我們應該口裏面所講的是甚麼呢
[00:17:03.000 --> 00:17:04.000]  鼓勵
[00:17:04.000 --> 00:17:05.000]  安慰
[00:17:05.000 --> 00:17:06.000]  造就
[00:17:06.000 --> 00:17:07.000]  建立
[00:17:07.000 --> 00:17:09.000]  欣賞
[00:17:09.000 --> 00:17:10.000]  今天的社會
[00:17:10.000 --> 00:17:13.000]  人人都希望得著鼓勵和造就
[00:17:13.000 --> 00:17:15.000]  我們香港的社會
[00:17:15.000 --> 00:17:17.000]  給人一個感覺是甚麼
[00:17:17.000 --> 00:17:18.000]  躁動
[00:17:18.000 --> 00:17:19.000]  很躁
[00:17:19.000 --> 00:17:22.000]  所以黃子華的棟篤笑就是洗躁
[00:17:22.000 --> 00:17:24.000]  即是怎樣幫我們香港人
[00:17:24.000 --> 00:17:26.000]  洗去我們那種躁動
[00:17:26.000 --> 00:17:28.000]  很躁
[00:17:28.000 --> 00:17:31.000]  怎樣會令大家躁
[00:17:31.000 --> 00:17:33.000]  很煩躁
[00:17:33.000 --> 00:17:34.000]  時間過了
[00:17:34.000 --> 00:17:35.000]  有些事情要做
[00:17:35.000 --> 00:17:37.000]  做不及
[00:17:37.000 --> 00:17:39.000]  其實是時間人比人
[00:17:39.000 --> 00:17:41.000]  即是人比我們自己
[00:17:41.000 --> 00:17:42.000]  要限我們去做事
[00:17:42.000 --> 00:17:43.000]  要講Deadline
[00:17:43.000 --> 00:17:45.000]  就很躁
[00:17:45.000 --> 00:17:47.000]  如果你是
[00:17:47.000 --> 00:17:49.000]  今天睡得不是很好
[00:17:49.000 --> 00:17:50.000]  睡得很少
[00:17:50.000 --> 00:17:52.000]  應該人是睡七八個鐘
[00:17:52.000 --> 00:17:55.000]  你睡得兩三個鐘
[00:17:55.000 --> 00:17:57.000]  自己的容忍度就很低
[00:17:57.000 --> 00:17:58.000]  被人動一動
[00:17:58.000 --> 00:18:00.000]  跳一跳
[00:18:00.000 --> 00:18:02.000]  你就會是躁動
[00:18:02.000 --> 00:18:04.000]  你就會發脾氣
[00:18:04.000 --> 00:18:06.000]  令自己躁
[00:18:06.000 --> 00:18:07.000]  頂智媒
[00:18:07.000 --> 00:18:09.000]  原來在我們的生活裏面
[00:18:09.000 --> 00:18:12.000]  不要令自己在一個煩躁的境地裏面
[00:18:12.000 --> 00:18:14.000]  我們就學習怎樣
[00:18:14.000 --> 00:18:19.000]  在生活裏面應該有的作息
[00:18:19.000 --> 00:18:23.000]  在我們的人生裏面
[00:18:23.000 --> 00:18:25.000]  我們很多時候
[00:18:25.000 --> 00:18:26.000]  講說話
[00:18:26.000 --> 00:18:31.000]  我們講是不經大腦
[00:18:31.000 --> 00:18:33.000]  有些情況就是
[00:18:33.000 --> 00:18:36.000]  人先會發了聲音
[00:18:36.000 --> 00:18:38.000]  然後思考
[00:18:38.000 --> 00:18:39.000]  會不會的
[00:18:39.000 --> 00:18:40.000]  大家會不會的
[00:18:40.000 --> 00:18:42.000]  我認識一些情況
[00:18:42.000 --> 00:18:44.000]  往往有些人
[00:18:44.000 --> 00:18:46.000]  他先講了話
[00:18:46.000 --> 00:18:47.000]  然後才想
[00:18:47.000 --> 00:18:48.000]  我講這個說話對不對
[00:18:48.000 --> 00:18:51.000]  他想事比說話快
[00:18:51.000 --> 00:18:52.000]  沒辦法
[00:18:52.000 --> 00:18:54.000]  構造如果是這樣的話
[00:18:54.000 --> 00:18:55.000]  但是一般的情況
[00:18:55.000 --> 00:18:58.000]  我們應該是想了再說
[00:18:58.000 --> 00:19:01.000]  所謂三思而後行
[00:19:01.000 --> 00:19:02.000]  或者說
