
[00:00:00.000 --> 00:00:03.000]  (主席)各位早晨,今日母親節
[00:01:52.500 --> 00:01:54.500]  我們今天來敬拜上帝
[00:01:54.500 --> 00:01:57.500]  我們估計,我們沒有辦法證明
[00:01:57.500 --> 00:01:58.500]  上帝是真的
[00:01:58.500 --> 00:02:01.500]  但在天地萬物的秩序
[00:02:01.500 --> 00:02:03.500]  人生的奧妙
[00:02:03.500 --> 00:02:05.500]  生命的奧妙裏面
[00:02:05.500 --> 00:02:09.500]  我們猜都猜到有一個父母親
[00:02:09.500 --> 00:02:11.500]  我們都沒有辦法在地上證明
[00:02:11.500 --> 00:02:14.500]  那個父母親就是我們的父母親
[00:02:14.500 --> 00:02:17.500]  我們今日的DNA測試
[00:02:17.500 --> 00:02:19.500]  剛好你是吻合
[00:02:19.500 --> 00:02:23.500]  都不是證明到那個是你的父母親
[00:02:23.500 --> 00:02:26.500]  不過有足夠的證據理據
[00:02:26.500 --> 00:02:28.500]  你相信上帝是真實的
[00:02:28.500 --> 00:02:31.500]  在萬物裏面的秩序的創造裏面
[00:02:31.500 --> 00:02:35.500]  如果我要相信石頭爆的話
[00:02:35.500 --> 00:02:38.500]  你的頭腦有問題
[00:02:38.500 --> 00:02:41.500]  如果我相信我是猴子變出來的話
[00:02:41.500 --> 00:02:42.500]  你更加有問題
[00:02:42.500 --> 00:02:44.500]  我的智商比猴子還差
[00:02:44.500 --> 00:02:46.500]  我只是開玩笑
[00:02:46.500 --> 00:02:49.500]  猴子踩著踩著走著走著越來越直
[00:02:49.500 --> 00:02:50.500]  最後變成人
[00:02:50.500 --> 00:02:52.500]  如果這個學說是真的
[00:02:52.500 --> 00:02:55.500]  你就試試踩著踩著會不會變回猴子
[00:02:55.500 --> 00:02:57.500]  如果你的人不變成猴子
[00:02:57.500 --> 00:02:59.500]  你的思想還是猴子一樣差
[00:02:59.500 --> 00:03:01.500]  在這個估計裏面
[00:03:01.500 --> 00:03:02.500]  我們相信上帝
[00:03:02.500 --> 00:03:06.500]  我們今日去敬拜上帝
[00:03:06.500 --> 00:03:10.500]  用母親的故事當上帝鼓勵我們
[00:03:10.500 --> 00:03:12.500]  如果我不相信上帝
[00:03:12.500 --> 00:03:15.500]  我希望這些的心理狀態
[00:03:15.500 --> 00:03:18.500]  或者一些的處事
[00:03:18.500 --> 00:03:19.500]  都對你有幫助
[00:03:19.500 --> 00:03:21.500]  如果假如你說我都是誤導
[00:03:21.500 --> 00:03:23.500]  想問下神神
[00:03:23.500 --> 00:03:24.500]  你幫我明白下
[00:03:24.500 --> 00:03:27.500]  或者甚至我已經信了耶穌的話
[00:03:27.500 --> 00:03:31.500]  這個必然是我們的蒙福的途徑
[00:03:31.500 --> 00:03:34.500]  在絕處逢生
[00:03:34.500 --> 00:03:37.500]  我剛才聽那個版本
[00:03:37.500 --> 00:03:39.500]  那個聖經的版本是更加好的
[00:03:39.500 --> 00:03:42.500]  不過我有一個舊一點的版本
[00:03:42.500 --> 00:03:46.500]  但暫時已經做了這個畫面
[00:03:46.500 --> 00:03:49.500]  暫時看這個經文
[00:03:49.500 --> 00:03:50.500]  下一章
[00:03:50.500 --> 00:03:53.500]  這裏就是講一個母親的故事
[00:03:53.500 --> 00:03:57.500]  有一個丈夫
[00:03:57.500 --> 00:04:02.500]  丈夫的名字叫做爾利加拿
[00:04:02.500 --> 00:04:03.500]  第二節
[00:04:03.500 --> 00:04:05.500]  他有兩個妻子
[00:04:05.500 --> 00:04:07.500]  一個名叫哈娜
[00:04:07.500 --> 00:04:10.500]  就是我們今天要講的主角
[00:04:10.500 --> 00:04:13.500]  一名叫比利娜
[00:04:13.500 --> 00:04:17.500]  比利娜有兒女
[00:04:17.500 --> 00:04:20.500]  哈娜沒有兒女
[00:04:20.500 --> 00:04:22.500]  如果照字面的解釋
[00:04:22.500 --> 00:04:27.500]  哈娜就是最迷人
[00:04:27.500 --> 00:04:31.500]  比利娜是什麼呢
[00:04:31.500 --> 00:04:32.500]  就是生子姬
[00:04:32.500 --> 00:04:33.500]  不是
[00:04:33.500 --> 00:04:35.500]  盛產的意思
[00:04:35.500 --> 00:04:37.500]  兒女是眾數
[00:04:37.500 --> 00:04:39.500]  在當時的文化裏
[00:04:39.500 --> 00:04:40.500]  大多數都是一夫一妻制
[00:04:40.500 --> 00:04:42.500]  但一夫多妻制
[00:04:42.500 --> 00:04:43.500]  都是被接受的
[00:04:43.500 --> 00:04:45.500]  多數都是一個情形
[00:04:45.500 --> 00:04:48.500]  正室的生育不行的時候
[00:04:48.500 --> 00:04:51.500]  就會再娶多一個
[00:04:51.500 --> 00:04:54.500]  就要來生養的
[00:04:54.500 --> 00:04:57.500]  這個在舊約其他的經文裏可以看過
[00:04:57.500 --> 00:05:00.500]  如果就表面來看
[00:05:00.500 --> 00:05:05.500]  字的名字已經是
[00:05:05.500 --> 00:05:09.500]  第一個太太是他真正愛的太太
[00:05:09.500 --> 00:05:12.500]  不過無奈在沒有兒女的時候
[00:05:12.500 --> 00:05:15.500]  他有另外一個太太
[00:05:15.500 --> 00:05:20.500]  跟他去做生子生女的工作
[00:05:20.500 --> 00:05:23.500]  但繼續講這個故事就不是這麼簡單
[00:05:23.500 --> 00:05:25.500]  在這樣的環境下
[00:05:25.500 --> 00:05:28.500]  他有很多的壓力
[00:05:28.500 --> 00:05:30.500]  而第二個太太
[00:05:30.500 --> 00:05:33.500]  被他更多的苦惱挑釁
[00:05:33.500 --> 00:05:36.500]  然後他覺得很困難
[00:05:36.500 --> 00:05:38.500]  這人每年這個男的
[00:05:38.500 --> 00:05:40.500]  每年是敬虔上帝的
[00:05:40.500 --> 00:05:43.500]  在本城去到這個士羅的地方
[00:05:43.500 --> 00:05:46.500]  敬拜祭祀萬軍之爺
[00:05:46.500 --> 00:05:48.500]  在那裏有兩個兒子
[00:05:48.500 --> 00:05:50.500]  祭司有兩個兒子
[00:05:50.500 --> 00:05:52.500]  暫時不用看了
[00:05:52.500 --> 00:05:55.500]  這兩個兒子都是敗家子
[00:05:55.500 --> 00:05:57.500]  兩個都是很困難的
[00:05:57.500 --> 00:06:01.500]  這裏主要是開始引解這個人出來
[00:06:01.500 --> 00:06:05.500]  以利加拿這個做丈夫的每逢獻祭的日子
[00:06:05.500 --> 00:06:11.500]  將祭肉分給妻比利娜和比利娜所生的兒女
[00:06:11.500 --> 00:06:14.500]  這個多數叫做平安祭
[00:06:14.500 --> 00:06:16.500]  做了祭祀之後
[00:06:16.500 --> 00:06:21.500]  那些祭物就分給這些人去吃
[00:06:21.500 --> 00:06:22.500]  分一份給他
[00:06:22.500 --> 00:06:24.500]  然後有個譯本就說
[00:06:24.500 --> 00:06:25.500]  將兩份分給他
[00:06:25.500 --> 00:06:27.500]  因為他愛哈娜
[00:06:27.500 --> 00:06:29.500]  這個怎樣分都好
[00:06:29.500 --> 00:06:30.500]  公平也好
[00:06:30.500 --> 00:06:31.500]  特別愛也好
[00:06:31.500 --> 00:06:33.500]  很明顯對他的心裏面
[00:06:33.500 --> 00:06:35.500]  沒有得生育
[00:06:35.500 --> 00:06:38.500]  而給第二位太太小
[00:06:38.500 --> 00:06:41.500]  是完全沒有醫治的作用
[00:06:41.500 --> 00:06:43.500]  比利娜見耶和說
[00:06:43.500 --> 00:06:47.500]  不使哈娜生育
[00:06:47.500 --> 00:06:48.500]  第二個看見
[00:06:48.500 --> 00:06:49.500]  第一個沒有得生育
[00:06:49.500 --> 00:06:50.500]  上帝沒有給他生
[00:06:50.500 --> 00:06:52.500]  不是因為他做錯事
[00:06:52.500 --> 00:06:56.500]  最後生命的掌權人是上帝
[00:06:56.500 --> 00:06:57.500]  上帝沒有給他生
[00:06:57.500 --> 00:06:58.500]  他沒有生
[00:06:58.500 --> 00:07:01.500]  就作他的對頭大大的激動他
[00:07:01.500 --> 00:07:03.500]  要使他生氣
[00:07:03.500 --> 00:07:06.500]  我們一會兒看看他生氣到甚麼情形
[00:07:06.500 --> 00:07:07.500]  即是激氣到甚麼情形
[00:07:07.500 --> 00:07:10.500]  每年上到耶和華殿的時候
[00:07:10.500 --> 00:07:13.500]  以利加拿都以雙份給哈娜
[00:07:13.500 --> 00:07:18.500]  比利娜仍是激動他
[00:07:18.500 --> 00:07:21.500]  以致他哭泣不吃飯
[00:07:21.500 --> 00:07:23.500]  我們要自律行間
[00:07:23.500 --> 00:07:28.500]  去感受一下哈娜的痛苦
[00:07:28.500 --> 00:07:30.500]  很激動
[00:07:30.500 --> 00:07:33.500]  沒有事可以做
[00:07:33.500 --> 00:07:35.500]  罵他也沒有用
[00:07:35.500 --> 00:07:36.500]  所有的安慰
[00:07:36.500 --> 00:07:38.500]  丈夫給她的安慰也沒有用
[00:07:38.500 --> 00:07:41.500]  她丈夫以利加拿對她說
[00:07:41.500 --> 00:07:43.500]  哈娜你為何哭泣不吃飯
[00:07:43.500 --> 00:07:45.500]  心裏愁悶呢
[00:07:45.500 --> 00:07:48.500]  我不給十個兒子還好嗎
[00:07:48.500 --> 00:07:50.500]  男人就是這樣
[00:07:50.500 --> 00:07:52.500]  我有我就足夠
[00:07:52.500 --> 00:07:53.500]  未體諒到他
[00:07:53.500 --> 00:07:55.500]  所以無論分雙份肉給他
[00:07:55.500 --> 00:07:57.500]  無論去安慰他
[00:07:57.500 --> 00:07:58.500]  無論去疼愛他
[00:07:58.500 --> 00:08:02.500]  完全對他心境裏
[00:08:02.500 --> 00:08:04.500]  是沒有幫助
[00:08:04.500 --> 00:08:10.500]  沒有任何絲毫醫治的能力
[00:08:10.500 --> 00:08:11.500]  沒有絲毫
[00:08:11.500 --> 00:08:13.500]  有很多傷痛
[00:08:13.500 --> 00:08:14.500]  很多激氣
[00:08:14.500 --> 00:08:15.500]  很多失望
[00:08:15.500 --> 00:08:22.500]  所有這些都沒有解決心靈的問題
[00:08:22.500 --> 00:08:26.500]  在這裏我覺得她做對了一件事
[00:08:26.500 --> 00:08:28.500]  哈娜作為母親
[00:08:28.500 --> 00:08:33.500]  在沒有能力去抗拒問題的時候
[00:08:33.500 --> 00:08:35.500]  她做了第一件事
[00:08:35.500 --> 00:08:37.500]  第一件事我想大家去學習
[00:08:37.500 --> 00:08:39.500]  就是下一張片
[00:08:39.500 --> 00:08:43.500]  做任何事我都有選擇
[00:08:45.500 --> 00:08:47.500]  我有選擇
[00:08:47.500 --> 00:08:49.500]  是第一個出路
[00:08:49.500 --> 00:08:52.500]  哈娜選擇注目不在問題
[00:08:52.500 --> 00:08:55.500]  focus不是在問題上
[00:08:55.500 --> 00:08:59.500]  她的問題不只是沒有兒子
[00:08:59.500 --> 00:09:00.500]  沒有孩子
[00:09:00.500 --> 00:09:02.500]  她的問題是外間
[00:09:02.500 --> 00:09:04.500]  特別在這裏講到
[00:09:04.500 --> 00:09:09.500]  丈夫的第二位太太帶來的問題
[00:09:09.500 --> 00:09:13.500]  如果在這個節日裏講得出來
[00:09:13.500 --> 00:09:15.500]  這麼困擾
[00:09:15.500 --> 00:09:20.500]  可能長年累月在家裏都是這樣
[00:09:20.500 --> 00:09:23.500]  然後這麼困難的時候
[00:09:23.500 --> 00:09:28.500]  在經文裏面一點都沒有講到
[00:09:28.500 --> 00:09:30.500]  剷平她
[00:09:30.500 --> 00:09:33.500]  我有任何能力剷平你
[00:09:33.500 --> 00:09:36.500]  在這裏第一件事就是對問題
[00:09:36.500 --> 00:09:38.500]  不是集中在問題上
[00:09:38.500 --> 00:09:41.500]  然後怨天尤人
[00:09:41.500 --> 00:09:45.500]  怨天尤人是很自然的事
[00:09:45.500 --> 00:09:49.500]  為何上帝不早給我生
[00:09:49.500 --> 00:09:56.500]  丈夫就不會有第二個生仔盛產機
[00:09:56.500 --> 00:10:00.500]  我就不會帶來有這些問題
[00:10:00.500 --> 00:10:04.500]  為何上帝不趕走這個人
[00:10:04.500 --> 00:10:06.500]  在舊約裏面我都提到
[00:10:06.500 --> 00:10:07.500]  都有這個例子
[00:10:07.500 --> 00:10:09.500]  趕走他
[00:10:09.500 --> 00:10:11.500]  自己正話事
[00:10:11.500 --> 00:10:16.500]  為何上帝不給我多一點能力在生活上
[00:10:16.500 --> 00:10:22.500]  為何上帝在很多困難裏面會問上帝
[00:10:22.500 --> 00:10:23.500]  我很不開心
[00:10:23.500 --> 00:10:24.500]  我童年不開心
[00:10:24.500 --> 00:10:26.500]  為何上帝要我在這個家庭裏成長
[00:10:26.500 --> 00:10:29.500]  為何上帝偏偏要我有這份工作
[00:10:29.500 --> 00:10:31.500]  為何有這個上司和下屬
[00:10:31.500 --> 00:10:33.500]  為何你不是做我一個男人
[00:10:33.500 --> 00:10:35.500]  為何你不是做我一個女人
[00:10:35.500 --> 00:10:39.500]  很多的事怨天尤人
[00:10:39.500 --> 00:10:41.500]  全部這個問題
[00:10:41.500 --> 00:10:43.500]  只是看見這個問題
[00:10:43.500 --> 00:10:45.500]  沒有出路
[00:10:45.500 --> 00:10:46.500]  很明顯沒有出路
[00:10:46.500 --> 00:10:47.500]  不用看宗教
[00:10:47.500 --> 00:10:50.500]  如果繼續見到問題
[00:10:50.500 --> 00:10:52.500]  只是看問題
[00:10:52.500 --> 00:10:56.500]  自己又沒有能力去解決這個問題
[00:10:56.500 --> 00:11:02.500]  不夠錢、不夠力、不夠面子、不夠調動人手
[00:11:02.500 --> 00:11:05.500]  在這個沒有能力下
[00:11:05.500 --> 00:11:11.500]  上帝為何我要生存在現在這個歷史時刻
[00:11:11.500 --> 00:11:14.500]  我聽見教會好像有句很熟悉的說話
[00:11:14.500 --> 00:11:20.500]  上帝為何現在教會存在在這麼難傳福音的時代裏
[00:11:20.500 --> 00:11:21.500]  講完這句說話
[00:11:21.500 --> 00:11:23.500]  其實心中不滿意上帝
[00:11:23.500 --> 00:11:26.500]  放我在這個時候做基督徒
[00:11:26.500 --> 00:11:29.500]  我就回到第一世紀
[00:11:29.500 --> 00:11:32.500]  你以為第一世紀容易嗎
[00:11:32.500 --> 00:11:35.500]  那個環境裏絕對不容易
[00:11:35.500 --> 00:11:38.500]  這個是巫術
[00:11:38.500 --> 00:11:42.500]  拜鬼的時代
[00:11:42.500 --> 00:11:46.500]  耶穌基督的救世信息絕對是渺小
[00:11:46.500 --> 00:11:48.500]  大部份人未聽過的時候
[00:11:48.500 --> 00:11:49.500]  我就說
[00:11:49.500 --> 00:11:52.500]  上帝如果你讓我選擇在第一世紀生存
[00:11:52.500 --> 00:11:54.500]  還是在二十一世紀生存
[00:11:54.500 --> 00:11:58.500]  我寧願在二十一世紀
[00:11:58.500 --> 00:12:00.500]  有人不多不少埋怨
[00:12:00.500 --> 00:12:03.500]  為何現在在這個政治氣候混亂下
[00:12:03.500 --> 00:12:07.500]  我要生存在這裏
[00:12:07.500 --> 00:12:09.500]  我在九六九七年的時候
[00:12:09.500 --> 00:12:12.500]  感謝上帝讓我在這個時候生存
[00:12:12.500 --> 00:12:16.500]  這個政權移交回祖國的時候
[00:12:16.500 --> 00:12:18.500]  我寧願在這個時候
[00:12:18.500 --> 00:12:22.500]  好過是政權移交給別人的時候
[00:12:22.500 --> 00:12:24.500]  不要看這個問題
[00:12:24.500 --> 00:12:26.500]  不要看這個缺乏
[00:12:26.500 --> 00:12:28.500]  是他第一個選擇
[00:12:28.500 --> 00:12:31.500]  是自己來的
[00:12:31.500 --> 00:12:33.500]  亦都說不怨天尤人
[00:12:33.500 --> 00:12:37.500]  亦都怨天尤人沒用
[00:12:37.500 --> 00:12:39.500]  所以他選擇不要這件事
[00:12:39.500 --> 00:12:41.500]  亦都選擇不去自憐
[00:12:41.500 --> 00:12:42.500]  我好慘
[00:12:42.500 --> 00:12:43.500]  個個都不慘
[00:12:43.500 --> 00:12:45.500]  只是我慘
[00:12:45.500 --> 00:12:46.500]  個個都沒問題
[00:12:46.500 --> 00:12:48.500]  只是我問題
[00:12:48.500 --> 00:12:51.500]  哈拿看見這個完全不是答案
[00:12:51.500 --> 00:12:54.500]  完全不是出路
[00:12:54.500 --> 00:12:57.500]  我們今天完全只看見困難
[00:12:57.500 --> 00:13:01.500]  只看見自己好慘的話
[00:13:01.500 --> 00:13:03.500]  是沒出路的
[00:13:03.500 --> 00:13:06.500]  他選擇沒有一個藉口
[00:13:06.500 --> 00:13:07.500]  我現在為何這麼低落
[00:13:07.500 --> 00:13:08.500]  為何不上禮拜堂
[00:13:08.500 --> 00:13:10.500]  為何我不信耶穌
[00:13:10.500 --> 00:13:14.500]  因為我好慘
[00:13:14.500 --> 00:13:15.500]  我想說
[00:13:15.500 --> 00:13:18.500]  貧乏不是信心低落的藉口
[00:13:18.500 --> 00:13:26.500]  反而成為催化成長的好機會
[00:13:26.500 --> 00:13:31.500]  我跟傳道人說
[00:13:31.500 --> 00:13:36.500]  我支持你一個很困難的同事在你當中
[00:13:36.500 --> 00:13:38.500]  你要多謝上帝
[00:13:38.500 --> 00:13:44.500]  因為不是有這個困難的同事在
[00:13:44.500 --> 00:13:46.500]  個個都跟你friend
[00:13:46.500 --> 00:13:47.500]  個個都跟你好
[00:13:47.500 --> 00:13:49.500]  你以為自己真的很好
[00:13:49.500 --> 00:13:52.500]  我的個性真的很溫和
[00:13:52.500 --> 00:13:55.500]  我的個性真的和人合得來
[00:13:55.500 --> 00:13:56.500]  不是
[00:13:56.500 --> 00:13:58.500]  是周圍的人好
[00:13:58.500 --> 00:13:59.500]  你不察覺到
[00:13:59.500 --> 00:14:03.500]  但擺一件正常壞的人在當中
[00:14:03.500 --> 00:14:06.500]  然後挑起你很多的東西
[00:14:06.500 --> 00:14:08.500]  然後你自己又怎樣回應
[00:14:08.500 --> 00:14:10.500]  又用自己的血氣
[00:14:10.500 --> 00:14:12.500]  原來發覺我都不是這麼好
[00:14:12.500 --> 00:14:15.500]  不如我真的要立志去改
[00:14:15.500 --> 00:14:18.500]  這是上帝的祝福
[00:14:18.500 --> 00:14:21.500]  上帝如果我常常都覺得自己行
[00:14:21.500 --> 00:14:23.500]  我根本不需要覺得有需要你
[00:14:23.500 --> 00:14:25.500]  幸好有些東西我是缺乏
[00:14:25.500 --> 00:14:27.500]  無論是智慧的缺乏
[00:14:27.500 --> 00:14:29.500]  無論是金錢的缺乏
[00:14:29.500 --> 00:14:30.500]  無論是環境的逆境
[00:14:30.500 --> 00:14:34.500]  以致我知道原來不是靠自己能夠搞得定
[00:14:34.500 --> 00:14:36.500]  原來我要放下自己
[00:14:36.500 --> 00:14:40.500]  我想想我是上帝
[00:14:40.500 --> 00:14:43.500]  浪子回頭是怎樣的故事
[00:14:43.500 --> 00:14:45.500]  去到絕境的時候
[00:14:45.500 --> 00:14:47.500]  我回家
[00:14:47.500 --> 00:14:48.500]  我爸爸
[00:14:48.500 --> 00:14:51.500]  我爸爸的工人的口糧
[00:14:51.500 --> 00:14:53.500]  Snack
[00:14:53.500 --> 00:14:58.500]  那些薯片
[00:14:58.500 --> 00:15:00.500]  都比我現在淪落在
[00:15:00.500 --> 00:15:02.500]  人家餵豬的東西都沒得吃
[00:15:02.500 --> 00:15:04.500]  突然間醒悟
[00:15:04.500 --> 00:15:07.500]  突然間醒悟原來自己這麼貧乏
[00:15:07.500 --> 00:15:10.500]  不如回到爸爸那裡
[00:15:10.500 --> 00:15:12.500]  原來我自己這麼多東西是不行的
[00:15:12.500 --> 00:15:13.500]  我的個性不行
[00:15:13.500 --> 00:15:14.500]  我的勤奮不行
[00:15:14.500 --> 00:15:15.500]  我的人生目標不行
[00:15:15.500 --> 00:15:16.500]  我的脾氣不行
[00:15:16.500 --> 00:15:17.500]  我的智慧不夠
[00:15:17.500 --> 00:15:22.500]  我的金錢不夠
[00:15:22.500 --> 00:15:24.500]  謀求幸福喜樂的生活
[00:15:24.500 --> 00:15:27.500]  能力不足
[00:15:27.500 --> 00:15:29.500]  不是叫我們
[00:15:29.500 --> 00:15:31.500]  上帝你搞什麼
[00:15:31.500 --> 00:15:32.500]  我不信你了
[00:15:32.500 --> 00:15:34.500]  你再這樣
[00:15:34.500 --> 00:15:36.500]  好像控制了神一樣
[00:15:36.500 --> 00:15:39.500]  反而成為一個好的機會
[00:15:39.500 --> 00:15:45.500]  重要的是哈拿選擇有希望
[00:15:45.500 --> 00:15:49.500]  有沒有希望不只是憑感覺
[00:15:49.500 --> 00:15:52.500]  有沒有希望是自己選擇去看看
[00:15:52.500 --> 00:15:56.500]  他選擇和痛苦搏鬥
[00:15:56.500 --> 00:16:00.500]  而選擇專心去找一個出路
[00:16:00.500 --> 00:16:02.500]  多正面
[00:16:02.500 --> 00:16:04.500]  你來禮拜堂是對的
[00:16:04.500 --> 00:16:05.500]  如果你說我還沒信耶穌
[00:16:05.500 --> 00:16:09.500]  來禮拜堂有什麼用
[00:16:09.500 --> 00:16:11.500]  我不用宗教
[00:16:11.500 --> 00:16:16.500]  就是剛才這個哈拿
[00:16:16.500 --> 00:16:21.500]  他做人的態度與手法
[00:16:21.500 --> 00:16:24.500]  沒有宗教都適合用
[00:16:24.500 --> 00:16:27.500]  何況如果我要去上司去依靠上帝
[00:16:27.500 --> 00:16:28.500]  更加有用
[00:16:28.500 --> 00:16:30.500]  他說我有選擇
[00:16:30.500 --> 00:16:31.500]  我提議大家就是這樣
[00:16:31.500 --> 00:16:32.500]  今天面對困難
[00:16:32.500 --> 00:16:37.500]  第一件事就是我有選擇
[00:16:37.500 --> 00:16:39.500]  然後他說選擇什麼呢
[00:16:39.500 --> 00:16:41.500]  在這裡介紹第二件事
[00:16:41.500 --> 00:16:44.500]  有下一章的經文我們看看
[00:16:44.500 --> 00:16:49.500]  哈拿的選擇成為我們的鼓勵去思考
[00:16:49.500 --> 00:16:52.500]  他說在這個時勞吃殼原料
[00:16:52.500 --> 00:16:54.500]  即是很不想吃
[00:16:54.500 --> 00:16:56.500]  心情很壞
[00:16:56.500 --> 00:16:57.500]  可能睡也睡不到
[00:16:57.500 --> 00:16:58.500]  身體又不好
[00:16:58.500 --> 00:16:59.500]  精神又不好
[00:16:59.500 --> 00:17:01.500]  心情又不好
[00:17:01.500 --> 00:17:02.500]  吃也吃不好
[00:17:02.500 --> 00:17:05.500]  不過在那些製物當中
[00:17:05.500 --> 00:17:08.500]  既然有份就吃一點
[00:17:08.500 --> 00:17:10.500]  吃了一點點力量就站起來
[00:17:10.500 --> 00:17:13.500]  就祭師以禮在耶和華
[00:17:13.500 --> 00:17:18.500]  殿的門框旁邊
[00:17:18.500 --> 00:17:23.500]  坐著自己的位上
[00:17:23.500 --> 00:17:27.500]  哈拿心裡受苦
[00:17:27.500 --> 00:17:34.500]  又痛痛哭泣祈禱耶和華
[00:17:34.500 --> 00:17:37.500]  他選擇尋求上帝
[00:17:37.500 --> 00:17:40.500]  在這個敬拜神的地方
[00:17:40.500 --> 00:17:44.500]  有一個祭師代表神在人當中
[00:17:44.500 --> 00:17:48.500]  又代表人將心聲交給上帝
[00:17:48.500 --> 00:17:49.500]  這個祭師
[00:17:49.500 --> 00:17:52.500]  哈拿心裡很勞苦一直哭
[00:17:52.500 --> 00:17:53.500]  萬君子耶和華
[00:17:53.500 --> 00:17:57.500]  你若垂顧婢女或侍女
[00:17:57.500 --> 00:17:59.500]  這個低下的僕人
[00:17:59.500 --> 00:18:01.500]  苦放苦情
[00:18:01.500 --> 00:18:05.500]  眷念不忘婢女
[00:18:05.500 --> 00:18:09.500]  就賜我一個兒子
[00:18:09.500 --> 00:18:12.500]  我必使他終身歸於耶和華
[00:18:12.500 --> 00:18:14.500]  不用剃頭
[00:18:14.500 --> 00:18:15.500]  刀剃他的頭
[00:18:15.500 --> 00:18:16.500]  當時的文化就說
[00:18:16.500 --> 00:18:18.500]  這是屬於上帝的
[00:18:18.500 --> 00:18:19.500]  禮儀上高
[00:18:19.500 --> 00:18:22.500]  我們不需要尋求很深奧的解法
[00:18:22.500 --> 00:18:25.500]  這是當時不剃頭
[00:18:25.500 --> 00:18:26.500]  不喝酒
[00:18:26.500 --> 00:18:30.500]  這樣一個外表的儀態
[00:18:30.500 --> 00:18:33.500]  表示這個全屬於上帝使用
[00:18:33.500 --> 00:18:35.500]  我立志將這個兒子
[00:18:35.500 --> 00:18:38.500]  完全歸你管理
[00:18:38.500 --> 00:18:40.500]  哈拿在耶和華面前
[00:18:40.500 --> 00:18:41.500]  舉著肚子禱告
[00:18:41.500 --> 00:18:43.500]  以利看看他的嘴
[00:18:43.500 --> 00:18:44.500]  嘴唇動
[00:18:44.500 --> 00:18:46.500]  原來他只是心裡禱告
[00:18:46.500 --> 00:18:47.500]  嘴唇動
[00:18:47.500 --> 00:18:48.500]  以利說
[00:18:48.500 --> 00:18:49.500]  喝醉酒
[00:18:49.500 --> 00:18:51.500]  不應該在這裡喝醉酒
[00:18:51.500 --> 00:18:52.500]  哈拿就說
[00:18:52.500 --> 00:18:54.500]  你不要以為我是一個壞女人
[00:18:54.500 --> 00:18:56.500]  這個意思原本就是
[00:18:56.500 --> 00:19:00.500]  當時一些壞女人
[00:19:00.500 --> 00:19:01.500]  是這樣的做法
[00:19:01.500 --> 00:19:02.500]  很放蕩
[00:19:02.500 --> 00:19:03.500]  你不要以為
