
[00:00:00.000 --> 00:00:02.000]  昌廷節目 你們好
[00:11:02.000 --> 00:11:03.000]  不是太相似
[00:11:03.000 --> 00:11:05.000]  原來當時巴勒斯坦地區
[00:11:05.000 --> 00:11:06.000]  特別是一些村落
[00:11:06.000 --> 00:11:09.000]  如果有一個人結婚
[00:11:09.000 --> 00:11:12.000]  就不只是兩個人的事
[00:11:12.000 --> 00:11:16.000]  原來是全村的人都非常非常開心
[00:11:16.000 --> 00:11:20.000]  新郎會怎樣去尼泰去接新娘呢?
[00:11:20.000 --> 00:11:24.000]  新郎就會整條村走遍
[00:11:24.000 --> 00:11:26.000]  無論是大街小巷
[00:11:26.000 --> 00:11:29.000]  去尼泰宣告他會結婚
[00:11:29.000 --> 00:11:33.000]  然後等待人們來尼泰祝賀
[00:11:33.000 --> 00:11:35.000]  這就是勾起我的經歷
[00:11:35.000 --> 00:11:38.000]  我問當時我們幾十年前結婚
[00:11:38.000 --> 00:11:42.000]  我們最早年有一個家庭
[00:11:42.000 --> 00:11:44.000]  周先生會記得的
[00:11:44.000 --> 00:11:46.000]  他的孫子叫紀昇榮
[00:11:46.000 --> 00:11:48.000]  他是潮州人
[00:11:48.000 --> 00:11:51.000]  他結婚的時候原來是1992年
[00:11:51.000 --> 00:11:54.000]  他邀請了我和師母去潮州
[00:11:54.000 --> 00:11:57.000]  出席他的婚禮
[00:11:57.000 --> 00:11:59.000]  當時的交通是很差的
[00:11:59.000 --> 00:12:01.000]  我經歷了一樣很特別的
[00:12:01.000 --> 00:12:03.000]  原來他下午的時候
[00:12:03.000 --> 00:12:06.000]  新郎哥是逐家逐戶敲門的
[00:12:06.000 --> 00:12:08.000]  跟他說我結婚了
[00:12:08.000 --> 00:12:11.000]  稍後下午過來吃飯
[00:12:11.000 --> 00:12:14.000]  原來整條村走遍
[00:12:14.000 --> 00:12:17.000]  甚至有些人吸煙會抵煙
[00:12:17.000 --> 00:12:19.000]  有些人說恭喜你
[00:12:19.000 --> 00:12:22.000]  我跟著他走遍整條村
[00:12:22.000 --> 00:12:24.000]  後來有點尷尬
[00:12:24.000 --> 00:12:26.000]  原來我是不知道的
[00:12:26.000 --> 00:12:28.000]  原來他們是下午擺酒的
[00:12:28.000 --> 00:12:30.000]  我以為下午那餐是普通的
[00:12:30.000 --> 00:12:32.000]  於是我穿著T恤和球褲
[00:12:32.000 --> 00:12:33.000]  跟他來尼泰去拍照
[00:12:33.000 --> 00:12:35.000]  到晚上我穿了西裝
[00:12:35.000 --> 00:12:36.000]  就預備下樓吃飯
[00:12:36.000 --> 00:12:38.000]  他說「牧師下去吧」
[00:12:38.000 --> 00:12:40.000]  原來是下午的菜尾
[00:12:40.000 --> 00:12:41.000]  原來他們是下午擺酒
[00:12:41.000 --> 00:12:42.000]  不是晚上擺酒
[00:12:42.000 --> 00:12:44.000]  這就是文化上的差異
[00:12:44.000 --> 00:12:46.000]  這是1992年的事
[00:12:46.000 --> 00:12:48.000]  這個經歷就好像
[00:12:48.000 --> 00:12:50.000]  現在我們所看的經文經歷
[00:12:50.000 --> 00:12:53.000]  原來新郎會跟他的朋友
[00:12:53.000 --> 00:12:56.000]  會在村內逐家逐戶敲門
[00:12:56.000 --> 00:12:58.000]  然後說我會來結婚
[00:12:58.000 --> 00:13:00.000]  稍後我會接新娘
[00:13:00.000 --> 00:13:02.000]  等人來也是去祝賀他
[00:13:02.000 --> 00:13:06.000]  所以新郎什麼時候去接新娘
[00:13:06.000 --> 00:13:08.000]  是沒有限定時間的
[00:13:08.000 --> 00:13:10.000]  如果人們跟他聊得久一點
[00:13:10.000 --> 00:13:11.000]  他就晚一點
[00:13:11.000 --> 00:13:13.000]  這就是背景
[00:13:13.000 --> 00:13:15.000]  而這些同女是什麼呢
[00:13:15.000 --> 00:13:17.000]  我想就是我們今天所說的
[00:13:17.000 --> 00:13:18.000]  姐妹團
[00:13:18.000 --> 00:13:20.000]  是陪伴新娘的
[00:13:20.000 --> 00:13:23.000]  如果新郎快要來的時候
[00:13:23.000 --> 00:13:24.000]  一定是很喧嘩
[00:13:24.000 --> 00:13:26.000]  如果是晚上的時候
[00:13:26.000 --> 00:13:28.000]  一定是拿著火把
[00:13:28.000 --> 00:13:30.000]  於是這些伴娘
[00:13:30.000 --> 00:13:31.000]  這些同女
[00:13:31.000 --> 00:13:33.000]  就會出去迎接新郎
[00:13:33.000 --> 00:13:37.000]  然後跟他一起進入新家
[00:13:37.000 --> 00:13:38.000]  進入新家之後
[00:13:38.000 --> 00:13:40.000]  他就會關門
[00:13:40.000 --> 00:13:42.000]  就不會再招待外賓
[00:13:42.000 --> 00:13:43.000]  就好像現在的教會
[00:13:43.000 --> 00:13:45.000]  我們暫時在這個處境裡
[00:13:45.000 --> 00:13:47.000]  只是給弟兄姊妹回來
[00:13:47.000 --> 00:13:49.000]  就不會招待外面的人
[00:13:49.000 --> 00:13:51.000]  這就是私人聚會的地方
[00:13:51.000 --> 00:13:53.000]  有些事情是不受限制的
[00:13:53.000 --> 00:13:54.000]  好了
[00:13:54.000 --> 00:13:56.000]  不要忘記巴勒斯坦那個地方
[00:13:56.000 --> 00:13:58.000]  是沒有街燈的
[00:13:58.000 --> 00:14:00.000]  如果是晚上的時候
[00:14:00.000 --> 00:14:01.000]  他們要點燈
[00:14:01.000 --> 00:14:04.000]  不過千萬不要拿著油燈
[00:14:04.000 --> 00:14:07.000]  原來他們是用一個木棒
[00:14:07.000 --> 00:14:10.000]  包著布在棒頭上
[00:14:10.000 --> 00:14:12.000]  然後淋點油
[00:14:12.000 --> 00:14:14.000]  然後點火
[00:14:14.000 --> 00:14:15.000]  就變成一個火炬
[00:14:15.000 --> 00:14:17.000]  因為這樣的時候
[00:14:17.000 --> 00:14:20.000]  你才可以照明前路
[00:14:20.000 --> 00:14:21.000]  或者地下
[00:14:21.000 --> 00:14:23.000]  如果你拿著油燈
[00:14:23.000 --> 00:14:24.000]  是照不到的
[00:14:24.000 --> 00:14:26.000]  所以你記住他們拿燈的時候
[00:14:26.000 --> 00:14:29.000]  就一定是火棒
[00:14:29.000 --> 00:14:32.000]  如果那些油快要燒的時候
[00:14:32.000 --> 00:14:34.000]  火就會開始慢慢暗
[00:14:34.000 --> 00:14:36.000]  如果他有準備的話
[00:14:36.000 --> 00:14:38.000]  他會有一個瓶子
[00:14:38.000 --> 00:14:39.000]  很幼的瓶子
[00:14:39.000 --> 00:14:40.000]  就會裝一些油
[00:14:40.000 --> 00:14:42.000]  但是不會很多
[00:14:42.000 --> 00:14:44.000]  這時候不是你去買東西
[00:14:44.000 --> 00:14:45.000]  煮菜
[00:14:45.000 --> 00:14:46.000]  多少公升
[00:14:46.000 --> 00:14:48.000]  一個很小的瓶子
[00:14:48.000 --> 00:14:51.000]  他就會將油倒進火棚裡
[00:14:51.000 --> 00:14:54.000]  讓快要熄滅的火
[00:14:54.000 --> 00:14:56.000]  再一次燃點起來
[00:14:56.000 --> 00:14:58.000]  這就是那個背景
[00:14:58.000 --> 00:15:01.000]  但是你看回的時候
[00:15:01.000 --> 00:15:03.000]  這個比喻的重點是什麼呢?
[00:15:03.000 --> 00:15:06.000]  這個比喻裡面的重點
[00:15:06.000 --> 00:15:08.000]  就是說有十個的同類
[00:15:08.000 --> 00:15:10.000]  他們分開兩批
[00:15:10.000 --> 00:15:11.000]  一批是什麼呢?
[00:15:11.000 --> 00:15:13.000]  有五個是聰明的
[00:15:13.000 --> 00:15:16.000]  有五個被視為愚蠢的
[00:15:16.000 --> 00:15:18.000]  那怎麼來分別聰明和愚蠢呢?
[00:15:18.000 --> 00:15:20.000]  聰明的那個就是
[00:15:20.000 --> 00:15:23.000]  他有預備了另外一些油
[00:15:23.000 --> 00:15:26.000]  以致到如果那個火把
[00:15:26.000 --> 00:15:27.000]  不夠油的時候
[00:15:27.000 --> 00:15:29.000]  他就要倒進去
[00:15:29.000 --> 00:15:31.000]  但是愚蠢的是什麼呢?
[00:15:31.000 --> 00:15:34.000]  就是只是剛剛足夠的東西
[00:15:34.000 --> 00:15:36.000]  他沒有預期
[00:15:36.000 --> 00:15:38.000]  還要加一些油上去
[00:15:38.000 --> 00:15:39.000]  這個就讓我們看到了
[00:15:39.000 --> 00:15:41.000]  好了,後來終於
[00:15:41.000 --> 00:15:45.000]  在他們認為新郎要來的時候
[00:15:45.000 --> 00:15:47.000]  但是新郎是遲了來
[00:15:47.000 --> 00:15:50.000]  但是後來聽到新郎來的時候又怎樣呢?
[00:15:50.000 --> 00:15:53.000]  他們就衝出去接新郎
[00:15:53.000 --> 00:15:55.000]  但是那五個沒有預備的人
[00:15:55.000 --> 00:15:58.000]  就說我們的油已經差不多用完了
[00:15:58.000 --> 00:15:59.000]  那些火快要熄了
[00:15:59.000 --> 00:16:01.000]  可不可以給我一點油?
