
[00:00:00.000 --> 00:00:03.600]  好,今天我會和大家一齊去看
[00:01:48.600 --> 00:01:53.200]  來一起讀完《依塞亞書》的四十章,一到十一節
[00:01:53.200 --> 00:01:55.240]  我們一起來讀完這段經文
[00:01:55.240 --> 00:01:57.160]  好,預備,起!
[00:01:57.160 --> 00:02:02.480]  你們的神說,要安慰安慰我的百姓
[00:02:02.480 --> 00:02:05.960]  要對耶路撒冷說安慰的話
[00:02:05.960 --> 00:02:10.080]  向他宣告,他的戰爭已結束
[00:02:10.080 --> 00:02:15.160]  他的罪孽已赦免,他為自己一切的罪
[00:02:15.160 --> 00:02:19.080]  已從耶和華手中加倍受罰
[00:02:19.080 --> 00:02:25.400]  有聲音呼喊著,要在曠野為耶和華預備道路
[00:02:25.400 --> 00:02:29.840]  在沙漠為我們的神修植大道
[00:02:29.840 --> 00:02:36.160]  一切山坡都要填滿,大小山崗都要削平
[00:02:36.160 --> 00:02:43.520]  陡峭的要變為平坦,崎嶇的必成為平原
[00:02:43.520 --> 00:02:47.160]  耶和華的榮耀必然顯然
[00:02:47.160 --> 00:02:51.760]  凡有血氣之軀的,都一同罕見
[00:02:51.760 --> 00:02:55.880]  因為這是耶和華親口說的
[00:02:55.880 --> 00:03:02.520]  有聲音說,你喊叫吧,我說,我喊叫什麼呢?
[00:03:02.520 --> 00:03:07.040]  凡有血肉之軀的,盡都如草
[00:03:07.040 --> 00:03:11.080]  他的一切榮美像野地的花
[00:03:11.080 --> 00:03:17.160]  耶和華吹一口氣,草就枯乾,花也凋謝
[00:03:17.160 --> 00:03:23.080]  百姓承認是草,草必枯乾,花必凋謝
[00:03:23.080 --> 00:03:27.840]  唯有我們神的話永遠立定
[00:03:27.840 --> 00:03:32.520]  報好信息的石岸南,要登高山
[00:03:32.520 --> 00:03:38.000]  報好信息的耶路撒冷,要極力揚升
[00:03:38.000 --> 00:03:42.720]  揚升不要懼怕,對猶大的城鎮說
[00:03:42.720 --> 00:03:45.240]  看吶,你們的神
[00:03:45.240 --> 00:03:49.560]  看吶,主耶和華必以大能臨到
[00:03:49.560 --> 00:03:52.720]  他的蚌臂必為他掌權
[00:03:52.720 --> 00:03:56.480]  看吶,他的賞賜在他那裡
[00:03:56.480 --> 00:03:59.440]  他的報應在他面前
[00:03:59.440 --> 00:04:03.440]  他要像牧人牧養自己的羊群
[00:04:03.440 --> 00:04:08.480]  用蚌臂聚集羔羊,抱在胸懷
[00:04:08.480 --> 00:04:13.680]  慢慢引導那羽羊小羊的
[00:04:13.680 --> 00:04:17.200]  仰望賜我們盼望的神
[00:04:17.200 --> 00:04:22.040]  以塞亞書直著先知以塞亞的預言
[00:04:22.040 --> 00:04:28.160]  來向這班以色列人、留泰人發出警告
[00:04:28.160 --> 00:04:33.680]  但在警告裡亦是發出安慰的信息
[00:04:33.680 --> 00:04:35.040]  但最重要是甚麼呢?
[00:04:35.040 --> 00:04:37.400]  就是在以塞亞先知領受的時候
[00:04:37.400 --> 00:04:42.120]  神和他講到這班以色列人的心是多麼的硬硬
[00:04:42.120 --> 00:04:44.480]  他們就算聽到
[00:04:44.480 --> 00:04:48.240]  他們都不是很願意去領受
[00:04:48.240 --> 00:04:50.720]  這個在以塞亞書六章九到十節
[00:04:50.720 --> 00:04:55.680]  其實在新約聖經就會重複去引用幾次
[00:04:55.680 --> 00:04:58.800]  正正就是當我們來看先知書的信息的時候
[00:04:58.800 --> 00:05:00.600]  我們要領受的是甚麼呢?
[00:05:00.600 --> 00:05:02.760]  其實神直先知所講的說話
[00:05:02.760 --> 00:05:07.680]  人是否願意真心去聆聽呢?
[00:05:07.680 --> 00:05:09.920]  當我們今天要讀神的話的時候
[00:05:09.920 --> 00:05:12.760]  我們是否真的好像以色列猶太人那樣
[00:05:12.760 --> 00:05:16.680]  要說我是一個願意真心聆聽神說話的人
[00:05:16.680 --> 00:05:20.320]  領受神話語的人呢?
[00:05:20.320 --> 00:05:22.880]  以塞亞書我將會給兩個重點
[00:05:22.880 --> 00:05:26.200]  一個就是避老 一個就是回歸
[00:05:26.200 --> 00:05:30.000]  避老其實是講到這班神的選民他們犯罪
[00:05:30.000 --> 00:05:32.400]  神要審判他們 懲罰他們
[00:05:32.400 --> 00:05:36.880]  但是回歸代表著神要安慰他們的百姓
[00:05:36.880 --> 00:05:41.560]  神將盼望賜給他們的選民
[00:05:41.560 --> 00:05:44.320]  但在當中就好像看見一幅圖畫
[00:05:44.320 --> 00:05:50.520]  就是這班人他們要有一個很好的迎接未來的準備
[00:05:50.520 --> 00:05:55.720]  到底他們的心態能夠迎接未來的基礎在哪裡呢?
[00:05:55.720 --> 00:05:58.040]  以塞亞先知其實如果大家有機會回去看
[00:05:58.040 --> 00:05:59.920]  真的看一到三十九章
[00:05:59.920 --> 00:06:02.960]  就算你不看那麼遠 看回三十八、三十九也好
[00:06:02.960 --> 00:06:04.440]  三十九章特別提到
[00:06:04.440 --> 00:06:09.880]  以塞亞先知和當時的皇帝希西加所講的一番說話
[00:06:09.880 --> 00:06:16.360]  其實就是神透過以塞亞書講的是一些已經發生了的事情
[00:06:16.360 --> 00:06:18.680]  有一些正在做的事情
[00:06:18.680 --> 00:06:21.760]  然後將來又會怎樣呢?
[00:06:21.760 --> 00:06:26.440]  這就是包含了這班猶太人將要經歷的是什麼都沒有了
[00:06:26.440 --> 00:06:27.960]  國破家亡
[00:06:27.960 --> 00:06:31.200]  但是七十年被擄之後他們可以回歸
[00:06:31.200 --> 00:06:33.000]  又有了
[00:06:33.000 --> 00:06:35.160]  這就是被擄與回歸
[00:06:35.160 --> 00:06:37.240]  但是怎樣去面對這個未來呢?
[00:06:37.240 --> 00:06:39.720]  其實這個通常我們在新約的時候
[00:06:39.720 --> 00:06:44.800]  有時候我們都講到一個叫做已臨或者未臨的一個狀態
[00:06:44.800 --> 00:06:47.680]  所以我們反而要問一下這班以色列人猶太人
[00:06:47.680 --> 00:06:52.360]  他們要面對一個迎接未來的心態的基礎在哪裡呢?
[00:06:52.360 --> 00:06:54.640]  在我們剛才所讀的聖經裡面都有提到的
[00:06:54.640 --> 00:06:58.960]  第一節講到要安慰我的百姓
[00:06:58.960 --> 00:07:00.360]  其實這個迎接未來的時候
[00:07:00.360 --> 00:07:03.600]  我們要認定 好像猶太人要認定是什麼呢?
[00:07:03.600 --> 00:07:06.720]  就是他們和神那個立約的關係
[00:07:06.720 --> 00:07:08.040]  他們和神結連
[00:07:08.040 --> 00:07:13.360]  結連是在於一份神和我們有一個立約的關係
[00:07:13.360 --> 00:07:15.920]  神就在信實的
[00:07:15.920 --> 00:07:20.120]  來按著去和以色列人所立的約
[00:07:20.120 --> 00:07:22.520]  來去行公義
[00:07:22.520 --> 00:07:25.320]  亦是行他的慈愛
[00:07:25.320 --> 00:07:27.600]  然後當中第五節提醒我們的是什麼呢?
[00:07:27.600 --> 00:07:32.320]  神必然要將他的榮耀顯現
[00:07:32.320 --> 00:07:37.720]  所以今天你和我作為一個信神的人
[00:07:37.720 --> 00:07:39.280]  跟從耶穌的人
[00:07:39.280 --> 00:07:40.880]  我們怎樣去迎接未來
[00:07:40.880 --> 00:07:42.640]  其實我們都和這個
[00:07:42.640 --> 00:07:47.400]  以色列人猶太人他們的經歷裡面可以學習
[00:07:47.400 --> 00:07:49.240]  在這一段經文提醒我們
[00:07:49.240 --> 00:07:50.840]  我們要認定我們的身份
[00:07:50.840 --> 00:07:52.960]  我們是屬於神的子民
[00:07:52.960 --> 00:07:54.760]  我們迎接未來
[00:07:54.760 --> 00:07:59.640]  我們最重要的是要讓神的榮耀來彰顯
[00:07:59.640 --> 00:08:04.040]  我們就知道應該怎樣去面對未來
[00:08:04.040 --> 00:08:06.040]  迎接未來
[00:08:06.040 --> 00:08:08.560]  新年我不知道大家還有沒有一些所謂
[00:08:08.560 --> 00:08:13.360]  你喜歡立下志願、一些新年願望
[00:08:13.360 --> 00:08:16.640]  或者你有沒有一些新年的期盼呢?
[00:08:16.640 --> 00:08:18.520]  不知道大家有沒有
[00:08:18.520 --> 00:08:20.560]  可能你都有一點
[00:08:20.560 --> 00:08:22.960]  不過不知道有沒有機會分享一下
[00:08:22.960 --> 00:08:25.200]  或者有時有些大型節目都覺得
[00:08:25.200 --> 00:08:27.240]  可能以前都有
[00:08:27.240 --> 00:08:29.360]  但已經過了這麼多年
[00:08:29.360 --> 00:08:32.480]  做什麼願望其實都好像沒什麼機會實現
[00:08:32.480 --> 00:08:35.400]  或者立願都沒什麼用
[00:08:35.400 --> 00:08:37.080]  所以每個人都不同
[00:08:37.080 --> 00:08:38.800]  但我相信這個正正
[00:08:38.800 --> 00:08:40.400]  剛才提到怎樣迎接未來
[00:08:40.400 --> 00:08:41.360]  怎樣面對未來
[00:08:41.360 --> 00:08:42.640]  其實從今天的經文
[00:08:42.640 --> 00:08:45.440]  我很相信都可以幫助我們
[00:08:45.440 --> 00:08:49.520]  讓我們能夠真的在仰望神的時候
[00:08:49.520 --> 00:08:53.360]  我們的盼望就是由這位神賜給我們
[00:08:53.360 --> 00:08:55.960]  在新的一年裡面
[00:08:55.960 --> 00:08:57.760]  仰望賜我們盼望的神
[00:08:57.760 --> 00:08:59.360]  有三個重點是
[00:08:59.360 --> 00:09:01.720]  透過經文認識自己
[00:09:01.720 --> 00:09:03.000]  認識神
[00:09:03.000 --> 00:09:10.480]  以及繼續仰望那位我們的大能目者
[00:09:10.480 --> 00:09:12.520]  四十章六到七節
[00:09:12.520 --> 00:09:14.560]  我想跟大家來看的重點是什麼呢?
[00:09:14.560 --> 00:09:18.520]  是用花和草的枯乾貂蟬
[00:09:18.520 --> 00:09:22.680]  來提醒我們百姓誠言是草
[00:09:22.680 --> 00:09:23.920]  神的指紋
[00:09:23.920 --> 00:09:25.400]  你和我
[00:09:25.400 --> 00:09:29.960]  其實都好像這些將要貂蟬的花
[00:09:29.960 --> 00:09:31.760]  枯乾的草一樣
[00:09:31.760 --> 00:09:32.600]  所以認識自己
[00:09:32.600 --> 00:09:33.760]  我想跟大家一起來看
[00:09:33.760 --> 00:09:38.560]  就是我們有沒有認識自己是一個受造之物
[00:09:38.560 --> 00:09:40.320]  我用這個形容是主要因為
[00:09:40.320 --> 00:09:42.280]  今年我們的主題
[00:09:42.280 --> 00:09:43.400]  如果大家還記得
[00:09:43.400 --> 00:09:45.440]  剛剛過去星期天
[00:09:45.440 --> 00:09:48.560]  霍牧師和我們看羅馬書的時候
[00:09:48.560 --> 00:09:51.680]  他也帶出了我們今年的主題是什麼?
[00:09:51.680 --> 00:09:53.840]  「基督是主」
[00:09:53.840 --> 00:09:55.840]  然後語是什麼?
[00:09:55.840 --> 00:09:58.800]  「受造萬物結年」
[00:09:58.800 --> 00:10:00.880]  這個就是上一個星期
[00:10:00.880 --> 00:10:05.600]  霍牧師如果大家有崇拜周刊的封面
[00:10:05.600 --> 00:10:09.160]  就會寫了出來
[00:10:09.160 --> 00:10:10.000]  二三書四十章
[00:10:10.000 --> 00:10:11.920]  我想跟大家領受
[00:10:11.920 --> 00:10:15.000]  其實我們多些要認識自己
[00:10:15.000 --> 00:10:15.880]  其中一個就是
[00:10:15.880 --> 00:10:18.880]  我們都是受造之物
[00:10:18.880 --> 00:10:20.240]  全奴書三章
[00:10:20.240 --> 00:10:21.840]  我們來看看我們這個受造之物
[00:10:21.840 --> 00:10:24.600]  應該怎樣去看自己呢?
[00:10:24.600 --> 00:10:26.840]  全奴書三章其實這段經文的背景
[00:10:26.840 --> 00:10:30.600]  比較多是講到一些作惡的人
[00:10:30.600 --> 00:10:31.680]  這些作惡的人
[00:10:31.680 --> 00:10:33.560]  他們所處的環境
[00:10:33.560 --> 00:10:36.240]  令到公義不能夠彰顯
[00:10:36.240 --> 00:10:38.160]  所以他們這幫作惡的人
[00:10:38.160 --> 00:10:40.080]  又覺得自己好像很有趣
[00:10:40.080 --> 00:10:42.480]  好像沒有所謂的公義
[00:10:42.480 --> 00:10:45.520]  就是沒有神的公義都不在乎
[00:10:45.520 --> 00:10:51.200]  所以這裡是在講這幫作惡的人的狀況
[00:10:51.200 --> 00:10:52.880]  但是傳奴者告訴我們
[00:10:52.880 --> 00:10:56.280]  其實就算這幫作惡的人很有趣
[00:10:56.280 --> 00:10:57.800]  他們的下場
[00:10:57.800 --> 00:10:59.240]  他們的結局
[00:10:59.240 --> 00:11:01.640]  其實都是跟受一樣
[00:11:01.640 --> 00:11:04.280]  跟其他東西受一樣而已
[00:11:04.280 --> 00:11:06.040]  所以他們的氣息是一樣
[00:11:06.040 --> 00:11:08.400]  人不能夠強於受
[00:11:08.400 --> 00:11:09.720]  都是虛空
[00:11:09.720 --> 00:11:11.800]  都歸一處
[00:11:11.800 --> 00:11:14.440]  出於塵土亦歸於塵土
[00:11:14.440 --> 00:11:15.480]  所以其實無論是
[00:11:15.480 --> 00:11:17.880]  在二三書裡面形容花草
[00:11:17.880 --> 00:11:20.880]  在傳奴書第三章形容這些的受害
[00:11:20.880 --> 00:11:22.600]  以致我們人
[00:11:22.600 --> 00:11:25.760]  其實這些全部都一樣的
[00:11:25.760 --> 00:11:27.360]  有時候我們從小時候
[00:11:27.360 --> 00:11:29.880]  我們有時候都聽過一句說話怎樣形容人
[00:11:29.880 --> 00:11:31.360]  他說人是甚麼
[00:11:31.360 --> 00:11:34.080]  萬物之靈
[00:11:34.080 --> 00:11:36.360]  我不知道大家是否覺得
[00:11:36.360 --> 00:11:37.640]  萬物之靈對你而言
[00:11:37.640 --> 00:11:40.800]  是否覺得我都比較高級一點
[00:11:40.800 --> 00:11:42.360]  高等一點
[00:11:42.360 --> 00:11:45.800]  所謂甚麼高等低等動物那些
[00:11:45.800 --> 00:11:48.360]  你都會覺得人是不同一點的
[00:11:48.360 --> 00:11:52.880]  我們人又好像要掌管這個大地
[00:11:52.880 --> 00:11:54.920]  如果用聖經所講
[00:11:54.920 --> 00:11:55.880]  但是否就是因為這樣
[00:11:55.880 --> 00:11:58.360]  我們覺得我跟這些野獸
[00:11:58.360 --> 00:12:02.200]  跟這些花草是很不同的
[00:12:02.200 --> 00:12:04.720]  但是我相信聖經提醒我們就是
[00:12:04.720 --> 00:12:06.960]  受造萬物其實都會經歷
[00:12:06.960 --> 00:12:09.800]  就是他們可能是有罪
[00:12:09.800 --> 00:12:11.640]  他們要經歷懲罰
[00:12:11.640 --> 00:12:12.600]  他們的結局
[00:12:12.600 --> 00:12:14.520]  他們要經歷審判
[00:12:14.520 --> 00:12:17.880]  剛才我們提到耶和華的氣吹在旗上
[00:12:17.880 --> 00:12:20.560]  百姓成然是草
[00:12:20.560 --> 00:12:22.920]  其實正在提醒我們耶和華神的氣
[00:12:22.920 --> 00:12:25.320]  就是代表著耶和華的靈
[00:12:25.320 --> 00:12:26.600]  祂曾經出現過
[00:12:26.600 --> 00:12:28.520]  在聖經裏面提醒我們是
[00:12:28.520 --> 00:12:30.560]  神的靈參與創造
[00:12:30.560 --> 00:12:32.920]  神的靈參與救贖的工作
[00:12:32.920 --> 00:12:34.360]  但是其中一個
[00:12:34.360 --> 00:12:37.720]  在耶和華書裏面提到更多的就是
[00:12:37.720 --> 00:12:42.800]  神的靈是參與在審判的工作
[00:12:42.800 --> 00:12:44.480]  所以受造之物
[00:12:44.480 --> 00:12:47.800]  任何的受造物都要經歷就是
[00:12:47.800 --> 00:12:51.880]  來自神那種的結局和審判
[00:12:51.880 --> 00:12:53.480]  而人特別就是
[00:12:53.480 --> 00:12:54.760]  以為自己是萬物之靈
[00:12:54.760 --> 00:12:56.600]  就高高在上
[00:12:56.600 --> 00:12:58.280]  更加要小心
[00:12:58.280 --> 00:13:00.280]  其實人就是那種
[00:13:00.280 --> 00:13:01.480]  很有限
[00:13:01.480 --> 00:13:03.320]  很脆弱
[00:13:03.320 --> 00:13:05.200]  很短暫的人生
[00:13:05.200 --> 00:13:07.480]  甚至可能有時候都很無知
[00:13:07.480 --> 00:13:11.440]  這個就是人的景況
[00:13:11.440 --> 00:13:12.760]  以創書四十章
[00:13:12.760 --> 00:13:15.480]  遲些我們有同工會再講得詳細一點
[00:13:15.480 --> 00:13:17.920]  不過我想先少少引用一下
[00:13:17.920 --> 00:13:19.600]  這裏是講到
[00:13:19.600 --> 00:13:22.360]  人那種是其中一種的景況
[00:13:22.360 --> 00:13:26.600]  就是以為神不知道不認識人
[00:13:26.600 --> 00:13:29.840]  所以當人自己覺得好像
[00:13:29.840 --> 00:13:31.400]  受苦
[00:13:31.400 --> 00:13:33.760]  受委屈的時候
[00:13:33.760 --> 00:13:37.960]  就會開了講一些埋怨神
[00:13:37.960 --> 00:13:41.400]  去質問神的說話
[00:13:41.400 --> 00:13:43.480]  所以人家有限當中
[00:13:43.480 --> 00:13:45.080]  懂得問的問題只能夠問
[00:13:45.080 --> 00:13:47.080]  神你在哪裏
[00:13:47.080 --> 00:13:48.600]  神你在搞什麼
[00:13:48.600 --> 00:13:50.840]  特別有時候當基督徒
[00:13:50.840 --> 00:13:53.000]  去經歷一些艱難的時候
[00:13:53.000 --> 00:13:55.160]  有時候有些基督徒都會去到一個階段
[00:13:55.160 --> 00:13:56.760]  就是問神你在哪裏
[00:13:56.760 --> 00:13:58.360]  我這麼辛苦的時候
[00:13:58.360 --> 00:14:02.680]  其實這正是反映人那種的有限
[00:14:02.680 --> 00:14:04.680]  甚至是人的無知
[00:14:04.680 --> 00:14:06.920]  他們以為神不知道他們
[00:14:06.920 --> 00:14:07.920]  但聖經告訴我們
[00:14:07.920 --> 00:14:10.200]  神是那位永恆的神
[00:14:10.200 --> 00:14:13.320]  神的智慧是高深莫測
[00:14:13.320 --> 00:14:14.760]  如果你再看以創書
[00:14:14.760 --> 00:14:16.160]  它講到神祭的道路
[00:14:16.160 --> 00:14:17.440]  高過人的道路
[00:14:17.440 --> 00:14:20.040]  神的意念高過人的意念
[00:14:20.040 --> 00:14:23.000]  這個在以創書會繼續幫助我們
[00:14:23.000 --> 00:14:25.200]  但最重要反而是人自己
[00:14:25.200 --> 00:14:29.120]  是不認識人自己的實況
[00:14:29.120 --> 00:14:33.880]  所以在聖書很多時候都會埋怨神
[00:14:33.880 --> 00:14:37.320]  但神又很有趣或很好的
[00:14:37.320 --> 00:14:37.960]  神是怎樣呢
[00:14:37.960 --> 00:14:40.960]  如果我們遲些看以創書四十一章的時候
[00:14:40.960 --> 00:14:44.840]  神就是歡迎人來跟他對話
[00:14:44.840 --> 00:14:46.240]  甚至可能他有時形容是
[00:14:46.240 --> 00:14:49.560]  神歡迎人來跟他辯論
[00:14:49.560 --> 00:14:50.240]  你來吧
[00:14:50.240 --> 00:14:52.880]  我和你一起對話吧
[00:14:52.880 --> 00:14:58.680]  其實對話最重要是要讓人更認識自己
[00:14:58.680 --> 00:15:03.920]  所以這是以後我們在以塞亞書會讀的
[00:15:03.920 --> 00:15:05.840]  但這正正是提醒我們
[00:15:05.840 --> 00:15:08.320]  人那種的有限
[00:15:08.320 --> 00:15:09.760]  人那種的脆弱
[00:15:09.760 --> 00:15:12.320]  人那種的短暫人生
[00:15:12.320 --> 00:15:19.440]  以致有時是那種無知而不認識神
[00:15:19.440 --> 00:15:21.520]  以塞亞書四十章八節
[00:15:21.520 --> 00:15:26.200]  其實我覺得這段經文是一個很重要的訊息
[00:15:26.200 --> 00:15:28.440]  「草必枯乾,花必雕殘」
[00:15:28.440 --> 00:15:32.880]  「唯有我們神的話必永遠立定」
[00:15:32.880 --> 00:15:34.000]  不知道對頂子媒來說
[00:15:34.000 --> 00:15:36.480]  這段經文你多麼熟悉
[00:15:36.480 --> 00:15:39.680]  我自己回想我最初聽這段經文的時候
[00:15:39.680 --> 00:15:42.440]  就是在教會
[00:15:42.440 --> 00:15:46.720]  最主要聽的時候都是說到「花必雕殘」
[00:15:46.720 --> 00:15:52.240]  而在場合說是哪個時候多呢
[00:15:52.240 --> 00:15:56.840]  那時候我有很多來「浸禮」的聚會
[00:15:56.840 --> 00:15:58.320]  在「浸禮」聚會的時候
[00:15:58.320 --> 00:16:02.320]  我常常聽到牧師很喜歡說這句話
[00:16:02.320 --> 00:16:04.840]  不過那時候可能大家還未回成浸
[00:16:04.840 --> 00:16:06.960]  有些回得更久
[00:16:06.960 --> 00:16:09.760]  大家知不知道哪個牧師最喜歡說這句話
[00:16:09.760 --> 00:16:11.640]  在「浸禮」的時候
[00:16:11.640 --> 00:16:14.520]  那時候就是張有光牧師
[00:16:14.520 --> 00:16:19.040]  在「浸禮」的場合通常都聽到他說這句話
[00:16:19.040 --> 00:16:23.720]  因為「浸禮」大家參加了「浸禮」就知道
[00:16:23.720 --> 00:16:29.360]  受浸者通常都會有一些支持的粉絲送花給他
[00:16:29.360 --> 00:16:31.720]  那時候場面都很好的
[00:16:31.720 --> 00:16:34.680]  都頗好、頗壯觀
[00:16:34.680 --> 00:16:37.960]  我那時候受浸沒有收到花
[00:16:37.960 --> 00:16:40.960]  但最近梁師母也收了一束花
[00:16:40.960 --> 00:16:42.160]  不是我送的
[00:16:42.160 --> 00:16:43.880]  已經放了兩個星期了
[00:16:43.880 --> 00:16:46.600]  真是「貂蟬」
[00:16:46.600 --> 00:16:48.600]  所以張牧師那時候很有趣
[00:16:48.600 --> 00:16:51.920]  他很喜歡時不時提起這句金句
[00:16:51.920 --> 00:16:54.120]  後來我才知道是「出自爾塞亞書」
[00:16:54.120 --> 00:16:55.600]  我想他最鼓勵的是甚麼呢
[00:16:55.600 --> 00:16:58.880]  他就說其實大家都可以收花的
[00:16:58.880 --> 00:17:00.960]  我不是說不讓你送花、不讓你收花
[00:17:00.960 --> 00:17:02.120]  都可以收
[00:17:02.120 --> 00:17:04.040]  不過這些都是甚麼呢
[00:17:04.040 --> 00:17:06.760]  不會放得很久
[00:17:06.760 --> 00:17:08.960]  不會永恆的
[00:17:08.960 --> 00:17:12.480]  唯有神的話才傳到永遠
[00:17:12.480 --> 00:17:15.120]  所以教會送給受浸的弟兄姊妹
[00:17:15.120 --> 00:17:16.600]  一定不會送花
[00:17:16.600 --> 00:17:18.600]  送甚麼呢
[00:17:18.600 --> 00:17:19.680]  聖經嘛
[00:17:19.680 --> 00:17:21.520]  如果你在成浸、受浸的
[00:17:21.520 --> 00:17:23.800]  你收到的禮物就是甚麼呢
[00:17:23.800 --> 00:17:25.720]  聖經
[00:17:25.720 --> 00:17:26.480]  現在好一點的
[00:17:26.480 --> 00:17:27.480]  現在送新舊藥的
[00:17:27.480 --> 00:17:30.560]  我那時候只是送新藥罷了
[00:17:30.560 --> 00:17:32.440]  但我相信最重要的是
[00:17:32.440 --> 00:17:34.040]  我們要明白
[00:17:34.040 --> 00:17:39.080]  其實受造物是必留的
[00:17:39.080 --> 00:17:41.560]  這個是人的實況
[00:17:41.560 --> 00:17:44.080]  只不過先知或神直著先知口
[00:17:44.080 --> 00:17:47.200]  用花草來做一個比喻
[00:17:47.200 --> 00:17:49.440]  而神是永恆的神
[00:17:49.440 --> 00:17:52.320]  神的話是不留的
[00:17:52.320 --> 00:17:55.880]  神的話是永遠立定的
[00:17:55.880 --> 00:17:57.880]  所以我們要認識自己的時候
[00:17:57.880 --> 00:17:59.400]  我們要很明白
[00:17:59.400 --> 00:18:01.800]  其實我們所擁有的東西
[00:18:01.800 --> 00:18:03.760]  其實不單是受造物
[00:18:03.760 --> 00:18:05.560]  也可以代表著我們今天所擁有的
[00:18:05.560 --> 00:18:07.720]  地上一些物質這些東西
[00:18:07.720 --> 00:18:10.120]  其實都不會永存
[00:18:10.120 --> 00:18:16.440]  都是會過去的
[00:18:16.440 --> 00:18:18.680]  在過去的日子
[00:18:18.680 --> 00:18:22.240]  我想我們都有不同的經歷
[00:18:22.240 --> 00:18:24.320]  特別有時候有些
[00:18:24.320 --> 00:18:27.640]  最近有些很出名的人
[00:18:27.640 --> 00:18:29.800]  就離開世界
[00:18:29.800 --> 00:18:33.400]  他們都頗出名的
[00:18:33.400 --> 00:18:37.320]  影響全世界知道他們離開的時候
[00:18:37.320 --> 00:18:43.080]  都會覺得有一些不同的反應
[00:18:43.080 --> 00:18:46.120]  當然有些是某一個地區
[00:18:46.120 --> 00:18:48.160]  我講其中一個是足球界
[00:18:48.160 --> 00:18:50.960]  足球界最近離開的是誰
[00:18:50.960 --> 00:18:51.880]  比利
[00:18:51.880 --> 00:18:54.960]  大家都頗厲害
[00:18:54.960 --> 00:18:56.920]  接著時裝界有一位
[00:18:56.920 --> 00:18:58.360]  很著名的時裝設計師
[00:18:58.360 --> 00:18:59.200]  其實我不是很認識
[00:18:59.200 --> 00:19:00.440]  我看報紙
[00:19:00.440 --> 00:19:02.120]  又離開了
[00:19:02.120 --> 00:19:04.760]  都好像是很多人要認識的
[00:19:04.760 --> 00:19:07.800]  接著其實香港有一位音樂界的
[00:19:07.800 --> 00:19:12.800]  被譽為樂壇教父的顧家輝先生
[00:19:12.800 --> 00:19:16.240]  離開了
[00:19:16.240 --> 00:19:19.480]  他們可能對他們當時代的社會
[00:19:19.480 --> 00:19:22.280]  都有一定的影響力
[00:19:22.280 --> 00:19:23.760]  甚至可能這段時間
[00:19:23.760 --> 00:19:25.680]  大家又會聽到有些人
[00:19:25.680 --> 00:19:30.440]  引用一首顧家輝去寫的歌
[00:19:30.440 --> 00:19:31.800]  黃霑寫的詞
[00:19:31.800 --> 00:19:34.960]  來表揚一下
[00:19:34.960 --> 00:19:37.800]  就引用獅子山下有一句叫做
[00:19:37.800 --> 00:19:41.040]  「不朽香江明具」
[00:19:41.040 --> 00:19:42.880]  我不知道大家有沒有印象
[00:19:42.880 --> 00:19:45.120]  獅子山下這句歌詞
