
[00:00:00.000 --> 00:00:02.620]  好,今天我們的主題是家傳之寶
[00:05:08.700 --> 00:05:10.400]  很多事情
[00:05:10.400 --> 00:05:13.240]  不要轉左轉右的意思是
[00:05:13.240 --> 00:05:16.060]  當我們上帝給我們有個路去走
[00:05:16.060 --> 00:05:18.380]  原來這個世界有很多事情
[00:05:18.380 --> 00:05:20.380]  將我們扯走了
[00:05:20.380 --> 00:05:21.640]  是不是?
[00:05:21.640 --> 00:05:24.540]  如果大家知道《生命記》第五章說什麼呢?
[00:05:24.540 --> 00:05:30.660]  其實當時是摩西和第二代的以色列民說
[00:05:30.660 --> 00:05:32.020]  他說什麼呢?
[00:05:32.020 --> 00:05:33.820]  是和出埃及的第一代
[00:05:33.820 --> 00:05:36.460]  因為他們走左走右
[00:05:36.460 --> 00:05:38.340]  結果四十年在抗野
[00:05:38.340 --> 00:05:41.860]  而第五章正正說的很重要
[00:05:41.860 --> 00:05:44.860]  的誡命就是十誡
[00:05:44.860 --> 00:05:48.660]  十誡如果我們少少轉左轉左右
[00:05:48.660 --> 00:05:49.720]  是什麼呢?
[00:05:49.720 --> 00:05:52.700]  我以下有少少將十誡轉左
[00:05:52.700 --> 00:05:53.940]  少少的偏離
[00:05:53.940 --> 00:05:54.900]  是不是?不可以偏離
[00:05:54.900 --> 00:05:55.900]  少少的偏離
[00:05:55.900 --> 00:05:57.280]  還有一個大大的偏離
[00:05:57.280 --> 00:06:01.100]  我們一起讀一讀這個十誡的新版本
[00:06:01.100 --> 00:06:02.540]  好不好?新版本
[00:06:02.540 --> 00:06:04.100]  我先讀頭三誡
[00:06:04.100 --> 00:06:05.140]  一起試試好不好?
[00:06:05.140 --> 00:06:06.060]  一二三
[00:06:06.060 --> 00:06:10.780]  除了神以外都可有別的神
[00:06:10.780 --> 00:06:13.220]  自己雕刻偶像
[00:06:13.220 --> 00:06:16.180]  可罔稱耶和華你神的名
[00:06:16.180 --> 00:06:18.980]  因為罔稱耶和華名的
[00:06:18.980 --> 00:06:22.100]  耶和華不一定以他為無罪
[00:06:22.100 --> 00:06:24.260]  這個版本也挺特別的
[00:06:24.260 --> 00:06:26.180]  我們繼續讀多一點
[00:06:26.180 --> 00:06:26.900]  一二三
[00:06:26.900 --> 00:06:29.780]  不一定照耶和華你神所吩咐的
[00:06:29.780 --> 00:06:31.860]  守安息日為聖日
[00:06:31.860 --> 00:06:34.460]  六日要勞碌作你一世的功
[00:06:34.460 --> 00:06:37.540]  但第七日不一定守安息日
[00:06:37.540 --> 00:06:38.340]  不一定
[00:06:42.700 --> 00:06:46.260]  嘩!這裡有沒有父母啊?
[00:06:46.260 --> 00:06:49.540]  第五個誡明這樣都挺艱難的
[00:06:49.540 --> 00:06:50.380]  因為為什麼?
[00:06:50.380 --> 00:06:52.460]  過去四十年
[00:06:52.460 --> 00:06:54.020]  他們就是偏左
[00:06:54.020 --> 00:06:56.580]  不只是上帝很艱難的時候
[00:06:56.580 --> 00:06:57.580]  用了自己的方法
[00:06:57.580 --> 00:06:59.340]  自己的想法去行
[00:06:59.340 --> 00:07:02.420]  接著我們再看第六七八九十誡
[00:07:02.420 --> 00:07:03.300]  一起讀好不好?
[00:07:03.300 --> 00:07:04.980]  這個比較特別一點
[00:07:04.980 --> 00:07:06.580]  希望你讀得下好不好?
[00:07:06.580 --> 00:07:08.260]  一起讀好不好?
[00:07:08.260 --> 00:07:09.500]  一二三
[00:07:09.500 --> 00:07:10.780]  可殺人
[00:07:10.780 --> 00:07:11.940]  可姦淫
[00:07:11.940 --> 00:07:12.980]  可偷渡
[00:07:12.980 --> 00:07:14.380]  可作假見證
[00:07:14.380 --> 00:07:15.660]  陷害人
[00:07:15.660 --> 00:07:17.660]  可貪戀人的妻子
[00:07:17.660 --> 00:07:27.660]  你這樣讀就對了
[00:07:27.660 --> 00:07:29.940]  因為你讀不下去
[00:07:29.940 --> 00:07:31.540]  你想想如果我可以殺人
[00:07:31.540 --> 00:07:33.340]  你不是一定要殺的
[00:07:33.340 --> 00:07:36.460]  一輩子不讓你殺一個
[00:07:36.460 --> 00:07:39.460]  那你就先看看你旁邊那個
[00:07:39.460 --> 00:07:42.460]  昨晚有沒有跟他吵架呢?
[00:07:42.460 --> 00:07:45.940]  一輩子一個姦淫
[00:07:45.940 --> 00:07:47.900]  一個偽胖偷渡
[00:07:47.900 --> 00:07:49.340]  在公司工作
[00:07:49.340 --> 00:07:50.100]  騙你家裡的錢
[00:07:50.100 --> 00:07:51.340]  一次
[00:07:51.340 --> 00:07:53.140]  一次就好嗎?
[00:07:53.140 --> 00:07:55.180]  跟你旁邊的人說一次就好嗎?
[00:07:55.180 --> 00:07:57.980]  說不下去
[00:07:57.980 --> 00:08:00.300]  如果大天來更有趣
[00:08:00.300 --> 00:08:01.980]  除了神以外
[00:08:01.980 --> 00:08:03.980]  都必有別的神
[00:08:03.980 --> 00:08:06.340]  這個不是當時摩西亂說
[00:08:06.340 --> 00:08:08.580]  因為他們有
[00:08:08.580 --> 00:08:10.820]  是不是?
[00:08:10.820 --> 00:08:11.580]  好了
[00:08:11.580 --> 00:08:14.180]  再說下去
[00:08:14.180 --> 00:08:15.740]  必
[00:08:15.740 --> 00:08:17.660]  不照耶和華你所吩咐
[00:08:17.660 --> 00:08:18.660]  必
[00:08:18.660 --> 00:08:21.780]  不孝敬父母
[00:08:21.780 --> 00:08:23.300]  那不要可以殺一個
[00:08:23.300 --> 00:08:25.100]  必要殺
[00:08:25.100 --> 00:08:26.100]  你必要殺一個
[00:08:26.100 --> 00:08:26.900]  不要多
[00:08:26.900 --> 00:08:27.700]  一個
[00:08:27.700 --> 00:08:29.380]  一個就夠數了
[00:08:29.380 --> 00:08:30.460]  不是兩個
[00:08:30.460 --> 00:08:32.060]  很奇怪
[00:08:32.060 --> 00:08:32.860]  是的
[00:08:32.860 --> 00:08:34.380]  很難讀出來
[00:08:34.380 --> 00:08:39.340]  不過不是不發生
[00:08:39.340 --> 00:08:41.940]  不過更重要的是
[00:08:41.940 --> 00:08:44.900]  你未必減毒
[00:08:44.900 --> 00:08:48.860]  不過你減了
[00:08:48.860 --> 00:08:53.220]  做了沒人知道
[00:08:53.220 --> 00:08:56.220]  你問一問
[00:08:56.220 --> 00:08:57.860]  你就知道
[00:08:57.860 --> 00:08:59.380]  這個經文的重點
[00:08:59.380 --> 00:09:00.220]  摩西說
[00:09:00.220 --> 00:09:03.940]  不是不要讀出偏離左右
[00:09:03.940 --> 00:09:07.300]  是謹守遵行不偏離左右
[00:09:07.300 --> 00:09:08.900]  Amen?
[00:09:08.900 --> 00:09:11.340]  Amen?
[00:09:11.340 --> 00:09:13.460]  我們都知道
[00:09:13.460 --> 00:09:14.580]  就是因為這樣
[00:09:14.580 --> 00:09:20.620]  他們白白沒有了上帝的祝福
[00:09:20.620 --> 00:09:22.980]  我記得在十幾二十年前
[00:09:22.980 --> 00:09:24.140]  讀神學之前
[00:09:24.140 --> 00:09:27.660]  我覺得是在做投資銀行
[00:09:27.660 --> 00:09:28.620]  到處會飛的
[00:09:28.620 --> 00:09:29.780]  去美國
[00:09:29.780 --> 00:09:30.980]  去歐洲
[00:09:30.980 --> 00:09:31.700]  去國內
[00:09:31.700 --> 00:09:33.420]  去新加坡出差
[00:09:33.420 --> 00:09:35.140]  有一次出差
[00:09:35.140 --> 00:09:37.180]  我就發現一件大概這樣的事
[00:09:37.180 --> 00:09:39.780]  我不知道大家見到這個圖片
[00:09:39.780 --> 00:09:44.300]  有什麼有趣
[00:09:44.300 --> 00:09:45.580]  是不是有點怪怪的
[00:09:45.580 --> 00:09:48.180]  總是今天來崇拜怪怪的
[00:09:48.180 --> 00:09:49.820]  十街又怪怪的
[00:09:49.820 --> 00:09:51.260]  這張照片又怪怪的
[00:09:51.260 --> 00:09:52.540]  是的怪怪的
[00:09:52.540 --> 00:09:54.060]  怪什麼
[00:09:54.060 --> 00:09:55.460]  就是那輛車
[00:09:55.460 --> 00:09:58.140]  其實他都不是很偏離
[00:09:58.140 --> 00:09:59.900]  偏離了幾米
[00:09:59.900 --> 00:10:04.260]  原本他應該走的路線
[00:10:04.260 --> 00:10:05.740]  對於香港
[00:10:05.740 --> 00:10:06.860]  對於中國
[00:10:06.860 --> 00:10:07.980]  對於地球來講
[00:10:07.980 --> 00:10:08.980]  他偏離都很少
[00:10:08.980 --> 00:10:11.020]  一兩米五米六米
[00:10:11.020 --> 00:10:12.180]  對於宇宙更少
[00:10:12.180 --> 00:10:14.220]  不過這個偏離
[00:10:14.220 --> 00:10:15.540]  可以車毀人亡
[00:10:15.540 --> 00:10:17.540]  我記得那次在國內
[00:10:17.540 --> 00:10:18.420]  幫我下機
[00:10:18.420 --> 00:10:20.980]  對面公司有人來車的時候
[00:10:20.980 --> 00:10:22.820]  誰知大塞車大下雨
[00:10:22.820 --> 00:10:23.940]  那輛車動不了
[00:10:23.940 --> 00:10:25.700]  於是司機就問
[00:10:25.700 --> 00:10:27.220]  因為你國內坐新車
[00:10:27.220 --> 00:10:27.700]  你知道
[00:10:27.700 --> 00:10:29.260]  你所有人都叫老闆
[00:10:29.260 --> 00:10:30.180]  老闆
[00:10:30.180 --> 00:10:32.540]  你奸不奸屎精
[00:10:32.540 --> 00:10:33.940]  我說我不是老闆
[00:10:33.940 --> 00:10:34.860]  你問你的老闆
[00:10:34.860 --> 00:10:36.780]  我講不講屎精
[00:10:36.780 --> 00:10:37.700]  他說很趕
[00:10:37.700 --> 00:10:38.660]  於是他就說
[00:10:38.660 --> 00:10:40.580]  你的手捉住
[00:10:40.580 --> 00:10:41.940]  我說捉住什麼
[00:10:41.940 --> 00:10:43.620]  總之你捉住一罩鬚
[00:10:43.620 --> 00:10:44.740]  我說不是吧
[00:10:44.740 --> 00:10:46.660]  於是他就大偏離
[00:10:46.660 --> 00:10:47.420]  他怎樣偏離呢
[00:10:47.420 --> 00:10:51.580]  先踩上行人路
[00:10:51.580 --> 00:10:53.140]  然後很快找到行人路
[00:10:53.140 --> 00:10:54.940]  有一個行人隧道
[00:10:54.940 --> 00:10:59.220]  他就下了行人隧道
[00:10:59.220 --> 00:11:02.140]  然後很快在行人隧道的另一邊上來
[00:11:02.140 --> 00:11:03.500]  然後他跟我說
[00:11:03.500 --> 00:11:04.900]  都說不怕的
[00:11:04.900 --> 00:11:06.980]  搞定
[00:11:06.980 --> 00:11:09.020]  當時他一大偏離
[00:11:09.020 --> 00:11:09.540]  我已經說了
[00:11:09.540 --> 00:11:10.980]  背擁了
[00:11:10.980 --> 00:11:15.580]  他說舔肚子了
[00:11:15.580 --> 00:11:17.340]  小偏離大偏離
[00:11:17.340 --> 00:11:19.380]  當然不是摩西當日
[00:11:19.380 --> 00:11:21.220]  三千五百年前第一次講
[00:11:21.220 --> 00:11:23.740]  因為在創世紀
[00:11:23.740 --> 00:11:29.820]  當夏娃她面對禁果之下
[00:11:29.820 --> 00:11:31.220]  已經開始
[00:11:31.220 --> 00:11:34.940]  最大的偏離的創造者
[00:11:34.940 --> 00:11:35.540]  是誰
[00:11:35.540 --> 00:11:36.340]  我們來看看
[00:11:36.340 --> 00:11:38.340]  我們先看二章十六十七字
[00:11:38.340 --> 00:11:38.820]  一起讀
[00:11:38.820 --> 00:11:40.060]  一二三
[00:11:40.060 --> 00:11:42.420]  耶和華神吩咐他說
[00:11:42.420 --> 00:11:53.380]  圓中各樣樹上的果子
[00:11:53.380 --> 00:11:54.300]  當時跟阿當說
[00:11:54.300 --> 00:11:54.700]  不可以的
[00:11:54.700 --> 00:11:56.980]  有些是不可以的
[00:11:56.980 --> 00:11:59.300]  但是蛇對女人說
[00:11:59.300 --> 00:12:00.940]  夏娃說
[00:12:00.940 --> 00:12:06.020]  那是不是真的不可以
[00:12:06.020 --> 00:12:11.460]  是不是不一定死
[00:12:11.460 --> 00:12:14.340]  摩西再提醒
[00:12:14.340 --> 00:12:16.180]  不要到處看
[00:12:16.180 --> 00:12:18.180]  在困境的時候
[00:12:18.180 --> 00:12:20.300]  不要自己找出路
[00:12:20.300 --> 00:12:22.540]  當然不只是困境的時候
[00:12:22.540 --> 00:12:25.100]  不要自己找出路
[00:12:25.100 --> 00:12:26.580]  在順境一樣
[00:12:26.580 --> 00:12:27.740]  第二點
[00:12:27.740 --> 00:12:30.220]  我們怎樣才不偏離
[00:12:30.220 --> 00:12:31.340]  第二點說一下
[00:12:31.340 --> 00:12:34.340]  很清楚是個How
[00:12:34.340 --> 00:12:35.340]  我們來看看
[00:12:35.340 --> 00:12:41.620]  在新冥紀第六章二節三節繼續
[00:12:41.620 --> 00:12:43.300]  神藉著摩西教導我們
[00:12:43.300 --> 00:12:43.860]  一起讀好不好
[00:12:43.860 --> 00:12:44.780]  一二三
[00:12:44.780 --> 00:12:47.340]  好叫你和你子子孫孫
[00:12:47.340 --> 00:12:52.500]  一生敬畏耶和華你的神
[00:12:52.500 --> 00:12:59.020]  一生敬畏耶和華你的神
[00:12:59.020 --> 00:13:05.300]  一生敬畏耶和華你的神
[00:13:05.300 --> 00:13:09.260]  一生敬畏耶和華你的神
[00:13:09.260 --> 00:13:10.020]  有幾樣東西
[00:13:10.020 --> 00:13:11.060]  他說我們很重要
[00:13:11.060 --> 00:13:14.220]  第一我們要敬畏神
[00:13:14.220 --> 00:13:15.300]  我們很清楚知道
[00:13:15.300 --> 00:13:17.780]  神愛世人
[00:13:17.780 --> 00:13:18.740]  真的
[00:13:18.740 --> 00:13:21.380]  也是最重要的一件事
[00:13:21.380 --> 00:13:23.900]  不過有時候我們忘記了
[00:13:23.900 --> 00:13:26.100]  我們要敬畏主
[00:13:26.100 --> 00:13:30.060]  上帝是輕民不得
[00:13:30.060 --> 00:13:31.340]  受罪的是自己
[00:13:31.340 --> 00:13:32.140]  他說第一
[00:13:32.140 --> 00:13:33.300]  你要害怕
[00:13:33.300 --> 00:13:34.180]  你要敬畏
[00:13:34.180 --> 00:13:35.860]  你要知道你違反
[00:13:35.860 --> 00:13:37.300]  是有後果的
[00:13:37.300 --> 00:13:38.260]  並且他說
[00:13:38.260 --> 00:13:39.780]  一樣很有趣的對比
[00:13:39.780 --> 00:13:43.300]  他說你可以在流乃與物之地
[00:13:43.300 --> 00:13:44.060]  你現在沒有
[00:13:44.060 --> 00:13:44.980]  你現在困難
[00:13:44.980 --> 00:13:45.940]  不過你不要害怕
[00:13:45.940 --> 00:13:46.580]  不要恐懼
[00:13:46.580 --> 00:13:47.380]  不要沒有安全感
[00:13:47.380 --> 00:13:50.580]  因為神給你的應許在這裡
[00:13:50.580 --> 00:13:51.780]  流乃與物
[00:13:51.780 --> 00:13:53.580]  是有流水很美的
[00:13:53.580 --> 00:13:55.140]  不是枯乾
[00:13:55.140 --> 00:13:56.780]  乃是羊乃
[00:13:56.780 --> 00:13:57.700]  物是物種
[00:13:57.700 --> 00:13:59.860]  有的將來
[00:13:59.860 --> 00:14:01.860]  當你在困境中不好
[00:14:01.860 --> 00:14:03.980]  不過摩西不單這樣說
[00:14:03.980 --> 00:14:06.180]  當你在順境的時候
[00:14:06.180 --> 00:14:07.380]  進了迦南地
[00:14:07.380 --> 00:14:08.220]  什麼都有
[00:14:08.220 --> 00:14:13.180]  你同樣不要偏離左右
[00:14:13.180 --> 00:14:15.300]  而他更重要的說
[00:14:15.300 --> 00:14:20.780]  是你和你的子子孫孫
[00:14:20.780 --> 00:14:23.900]  一代一代下去
[00:14:23.900 --> 00:14:25.740]  摩西的提醒
[00:14:25.740 --> 00:14:29.340]  那個家傳之寶不是在隔萬
[00:14:29.340 --> 00:14:31.380]  是日日
[00:14:31.380 --> 00:14:32.740]  是代代
[00:14:32.740 --> 00:14:38.180]  永恆的提醒
[00:14:38.180 --> 00:14:40.500]  Rick Husband
[00:14:40.500 --> 00:14:44.100]  一個太空人
[00:14:44.100 --> 00:14:46.260]  一個基督徒
[00:14:46.260 --> 00:14:48.180]  他很著重上帝的說話
[00:14:48.180 --> 00:14:51.140]  很著重家庭的崇拜
[00:14:51.140 --> 00:14:52.940]  當他在一個行程
[00:14:52.940 --> 00:14:56.100]  2003年要飛之前
[00:14:56.100 --> 00:14:58.780]  他要知道那個行程是18天
[00:14:58.780 --> 00:14:59.780]  18天的行程
[00:14:59.780 --> 00:15:02.980]  所以他為他的子女
[00:15:02.980 --> 00:15:06.260]  各人準備了18條短片
[00:15:06.260 --> 00:15:08.220]  分別是上帝的說話
[00:15:08.220 --> 00:15:09.580]  是敬拜
[00:15:09.580 --> 00:15:12.300]  他知道每天他不在的時候
[00:15:12.300 --> 00:15:15.660]  繼續有神的話語
[00:15:15.660 --> 00:15:17.260]  於是乎他做完短片
[00:15:17.260 --> 00:15:22.300]  他就上穿梭機
[00:15:22.300 --> 00:15:24.620]  2003年
[00:15:24.620 --> 00:15:28.300]  他上了哥倫比亞號
[00:15:28.300 --> 00:15:30.500]  如果大家記得
[00:15:30.500 --> 00:15:33.260]  在電視畫面上
[00:15:33.260 --> 00:15:38.980]  我們目擊哥倫比亞號解體爆炸
[00:15:38.980 --> 00:15:43.540]  竟然他留給他的子女的36條短片
[00:15:43.540 --> 00:15:47.780]  就是他的家傳之寶
[00:15:47.780 --> 00:15:49.900]  那個不是房子
[00:15:49.900 --> 00:15:53.020]  不是金錢
[00:15:53.020 --> 00:15:54.660]  是神的話
[00:15:54.660 --> 00:15:58.500]  他在出發前有個訪問
[00:15:58.500 --> 00:16:01.020]  問他你做太空人這麼難這麼困難
[00:16:01.020 --> 00:16:03.380]  你做你不是覺得很光榮嗎
[00:16:03.380 --> 00:16:04.940]  他這樣回答
[00:16:04.940 --> 00:16:06.940]  他說如果我的人生是太空人
[00:16:06.940 --> 00:16:10.140]  就這樣完結
[00:16:10.140 --> 00:16:13.740]  而當我做太空人
[00:16:13.740 --> 00:16:16.900]  而沒有去榮耀主
[00:16:16.900 --> 00:16:22.740]  又或者帶領我家人去奉獻給上帝
[00:16:22.740 --> 00:16:27.740]  Then when I look back
[00:16:27.740 --> 00:16:34.220]  Will with great regret
[00:16:34.220 --> 00:16:38.340]  當我回頭看就會很後悔
[00:16:38.340 --> 00:16:40.860]  作為一個太空人對我來說
[00:16:40.860 --> 00:16:42.980]  Meant nothing at all
[00:16:42.980 --> 00:16:45.460]  等於什麼都不是
[00:16:45.460 --> 00:16:49.380]  最重要的是上帝要我去行
[00:16:49.380 --> 00:16:52.540]  並且做一個好的爸爸
[00:16:52.540 --> 00:16:58.700]  好的老公
[00:16:58.700 --> 00:17:00.260]  對於Husband最重要的事
[00:17:00.260 --> 00:17:02.260]  不知道是不是對你很重要
[00:17:02.260 --> 00:17:03.260]  昨天當我說完
[00:17:03.260 --> 00:17:04.700]  今天說完很多弟兄姊妹會說
[00:17:04.700 --> 00:17:07.900]  是的 我的家人就是這樣去敬畏主
[00:17:07.900 --> 00:17:11.180]  跟隨主 這是我一生最開心的感謝主
[00:17:11.180 --> 00:17:13.100]  也有弟兄姊妹說
[00:17:13.100 --> 00:17:14.660]  我家裡什麼都有
[00:17:14.660 --> 00:17:18.300]  除了他們跟隨神
[00:17:18.300 --> 00:17:20.180]  世代敬畏
[00:17:20.180 --> 00:17:22.780]  是的 有很多家長
[00:17:22.780 --> 00:17:24.100]  甚至我們未必能結婚
[00:17:24.100 --> 00:17:25.380]  我們的家人
[00:17:25.380 --> 00:17:26.660]  我們家裡什麼都做
[00:17:26.660 --> 00:17:28.660]  為我們的兒女下一代
[00:17:28.660 --> 00:17:30.780]  為親人準備好的學校
[00:17:30.780 --> 00:17:33.660]  準備好好的琴棋書畫
[00:17:33.660 --> 00:17:34.740]  什麼都準備
[00:17:34.740 --> 00:17:38.740]  入大學工作
[00:17:38.740 --> 00:17:42.220]  但當他說他不肯回教會
[00:17:42.220 --> 00:17:45.700]  不上學就不行
[00:17:45.700 --> 00:17:51.020]  不上教會不要逼他
