
[00:00:00.000 --> 00:00:03.440]  感謝各位平安,我們先一齊祈禱
[00:11:17.120 --> 00:11:19.120]  換句話說
[00:11:19.120 --> 00:11:20.920]  他是有計劃
[00:11:20.920 --> 00:11:26.920]  並且保證他有能力實現他的計劃
[00:11:26.920 --> 00:11:30.320]  全能的上帝出現了幾次
[00:11:30.320 --> 00:11:33.120]  都沒有強調他的能力是非常強大
[00:11:33.120 --> 00:11:39.720]  甚至沒有直接提到他是創造宇宙世界的上帝
[00:11:40.320 --> 00:11:45.320]  你可以說他隱藏在文字的寓意當中
[00:11:45.320 --> 00:11:48.120]  他當然是大能的創造者
[00:11:48.120 --> 00:11:50.120]  是大地的主人
[00:11:50.120 --> 00:11:51.720]  如果他不是大地的主人
[00:11:51.720 --> 00:11:53.920]  他有什麼權利說「我把這塊地賜給你」
[00:11:53.920 --> 00:11:55.520]  「我把這塊地賜給你」
[00:11:55.520 --> 00:11:56.520]  不可能
[00:11:56.520 --> 00:12:00.520]  但這個意思是隱藏在寓意裡面
[00:12:00.520 --> 00:12:02.520]  並沒有直接說
[00:12:02.520 --> 00:12:04.920]  好了,艾奧傑波又怎樣呢?
[00:12:04.920 --> 00:12:08.120]  「傑波」這個詞在意義上
[00:12:08.120 --> 00:12:11.120]  其實是強調我們身體的力量
[00:12:11.120 --> 00:12:14.720]  強壯有力
[00:12:14.720 --> 00:12:16.120]  可以打仗的
[00:12:16.120 --> 00:12:17.920]  那些就是「傑波」了
[00:12:17.920 --> 00:12:22.120]  我們看一看《釋師記》六章十二節
[00:12:22.120 --> 00:12:23.920]  《釋師記》六章十二節
[00:12:23.920 --> 00:12:27.120]  耶和華的使者向基巔顯現
[00:12:27.120 --> 00:12:29.520]  對他說
[00:12:29.520 --> 00:12:33.520]  「大能的勇士啊,耶和華與你同在」
[00:12:33.520 --> 00:12:36.720]  這裡譯作「勇士」的字就是「傑波」了
[00:12:37.720 --> 00:12:41.720]  而在薩姆爾記下二十三章
[00:12:41.720 --> 00:12:46.920]  記載了大衛有三十位勇士的名字
[00:12:46.920 --> 00:12:48.520]  以及他們的事蹟
[00:12:48.520 --> 00:12:55.520]  為什麼會被列入大衛三十位勇士的清單當中呢?
[00:12:55.520 --> 00:12:59.320]  在那裡的「三十位勇士」的「勇士」的字
[00:12:59.320 --> 00:13:01.920]  就是用了「傑波」的重數字
[00:13:01.920 --> 00:13:03.520]  「傑波瑞」
[00:13:03.520 --> 00:13:10.520]  故此大能的勇士是指向那些打仗的威武勇猛的人
[00:13:10.520 --> 00:13:18.520]  主耶穌如何顯出祂是大能上帝的特性呢?
[00:13:18.520 --> 00:13:23.520]  今天的經文是記載耶穌復活後向門徒顯現的
[00:13:23.520 --> 00:13:27.520]  我們先講講上文吧
[00:13:27.520 --> 00:13:33.520]  我們從二項福音二十章十九節開始讀經文
[00:13:33.520 --> 00:13:36.520]  二十章一到十八節都很重要的
[00:13:36.520 --> 00:13:40.520]  就是記載有些女門徒
[00:13:40.520 --> 00:13:44.520]  他們在主日的清晨
[00:13:44.520 --> 00:13:49.520]  去到埋葬耶穌的墳墓那裡
[00:13:49.520 --> 00:13:53.520]  但是當他們去到墳墓的時候
[00:13:53.520 --> 00:13:56.520]  他們發現到的是一個空墳墓
[00:13:56.520 --> 00:13:58.520]  耶穌的屍首不見了
[00:13:58.520 --> 00:14:02.520]  於是他們就回去向門徒報告
[00:14:02.520 --> 00:14:04.520]  門徒聽到之後
[00:14:04.520 --> 00:14:09.520]  其中有兩位彼得和約翰就跑去墳墓看看是不是真的
[00:14:09.520 --> 00:14:12.520]  女人說不可以相信
[00:14:12.520 --> 00:14:14.520]  不可以完全相信
[00:14:14.520 --> 00:14:16.520]  一定要考究過才可以
[00:14:16.520 --> 00:14:18.520]  在以前的時代
[00:14:18.520 --> 00:14:20.520]  猶太人的文化裡面
[00:14:20.520 --> 00:14:22.520]  女人不可以做見證人
[00:14:22.520 --> 00:14:24.520]  法律上的規定
[00:14:24.520 --> 00:14:26.520]  男人可以 女人不可以
[00:14:26.520 --> 00:14:31.520]  當他們去到墳墓的時候
[00:14:31.520 --> 00:14:34.520]  彼得和約翰去到墳墓的時候
[00:14:34.520 --> 00:14:36.520]  他們看到什麼呢?
[00:14:36.520 --> 00:14:37.520]  都是空墳墓
[00:14:37.520 --> 00:14:40.520]  但是約翰的人都很細心
[00:14:40.520 --> 00:14:42.520]  他就留意到
[00:14:42.520 --> 00:14:46.520]  包括耶穌屍體的細麻布和果頭根
[00:14:46.520 --> 00:14:48.520]  都在那裡
[00:14:48.520 --> 00:14:50.520]  那裡是哪裡呢?
[00:14:50.520 --> 00:14:53.520]  我相信是放耶穌先手的地方
[00:14:54.520 --> 00:14:56.520]  並且他還留意到
[00:14:56.520 --> 00:15:01.520]  屍體那一條和果頭那一條
[00:15:01.520 --> 00:15:03.520]  是分開放的
[00:15:03.520 --> 00:15:05.520]  不是混在一堆
[00:15:05.520 --> 00:15:07.520]  隨便放在一邊
[00:15:07.520 --> 00:15:08.520]  不是這樣的
[00:15:08.520 --> 00:15:10.520]  在二十章七節裡
[00:15:10.520 --> 00:15:13.520]  二十章七節裡說明
[00:15:13.520 --> 00:15:17.520]  「約翰見耶穌的果頭根會有和細麻布放在一起
[00:15:17.520 --> 00:15:22.520]  是在另一處捲著」
[00:15:24.520 --> 00:15:26.520]  什麼叫捲著呢?
[00:15:26.520 --> 00:15:28.520]  什麼叫捲著呢?
[00:15:28.520 --> 00:15:33.520]  我想幫大家想像一下
[00:15:33.520 --> 00:15:35.520]  什麼叫捲著
[00:15:35.520 --> 00:15:38.520]  捲著有什麼可能的意思
[00:15:38.520 --> 00:15:41.520]  其實有一個可能性
[00:15:41.520 --> 00:15:44.520]  就是如果我們想像一隻果精種
[00:15:44.520 --> 00:15:47.520]  我們吃過果精種
[00:15:47.520 --> 00:15:49.520]  有些果精種就這樣
[00:15:49.520 --> 00:15:53.520]  一隻長長的綁在一起
[00:15:53.520 --> 00:15:56.520]  你就想像一隻果精種
[00:15:56.520 --> 00:15:58.520]  一頭一尾可能斬開了
[00:15:58.520 --> 00:16:01.520]  就拔掉中間那些種出來
[00:16:01.520 --> 00:16:03.520]  剩下的葉就在那裡
[00:16:03.520 --> 00:16:05.520]  圓圓的剩下在那裡
[00:16:05.520 --> 00:16:07.520]  這樣是捲著的
[00:16:07.520 --> 00:16:12.520]  所以耶穌的果頭根是捲著的
[00:16:12.520 --> 00:16:14.520]  很可能是說他這樣捲著
[00:16:14.520 --> 00:16:18.520]  不是說將它拆出來之後再捲它
[00:16:18.520 --> 00:16:20.520]  不是這樣捲的
[00:16:22.520 --> 00:16:26.520]  事實上是怎樣呢?
[00:16:26.520 --> 00:16:28.520]  我不知道
[00:16:28.520 --> 00:16:30.520]  但有一個可能的解釋
[00:16:30.520 --> 00:16:33.520]  就是耶穌的屍體就這樣走出來
[00:16:33.520 --> 00:16:37.520]  是突然這樣走出來
[00:16:37.520 --> 00:16:39.520]  是不用拆開那些布
[00:16:39.520 --> 00:16:41.520]  最重要是這一點
[00:16:41.520 --> 00:16:44.520]  這個跟在《約翰福音》第十一章記載
[00:16:44.520 --> 00:16:46.520]  拉撒路芙芙有些不同
[00:16:46.520 --> 00:16:48.520]  拉撒路芙芙
[00:16:48.520 --> 00:16:50.520]  耶穌叫他出來
[00:16:50.520 --> 00:16:52.520]  他出來的時候
[00:16:52.520 --> 00:16:54.520]  全身都是裹著那些布
[00:16:54.520 --> 00:16:56.520]  我試想一下他怎樣出來
[00:16:56.520 --> 00:16:58.520]  他真的可能好像我們小時候
[00:16:58.520 --> 00:17:00.520]  看歌詩那樣跳啊跳啊
[00:17:00.520 --> 00:17:02.520]  跳出來了
[00:17:02.520 --> 00:17:04.520]  所以他出來的時候
[00:17:04.520 --> 00:17:06.520]  耶穌說快點幫他解開那些布
[00:17:06.520 --> 00:17:08.520]  是不同的
[00:17:08.520 --> 00:17:15.520]  其實這個記載
[00:17:15.520 --> 00:17:19.520]  可以作為一個很重要的證據
[00:17:19.520 --> 00:17:21.520]  證明耶穌的屍體
[00:17:21.520 --> 00:17:23.520]  不是被人偷走
[00:17:23.520 --> 00:17:25.520]  你試想一下
[00:17:25.520 --> 00:17:27.520]  如果你要去偷屍
[00:17:27.520 --> 00:17:29.520]  哪有時間幫你拆開那些布
[00:17:29.520 --> 00:17:31.520]  整條鹹魚就整塊搬走
[00:17:31.520 --> 00:17:34.520]  但為什麼屍體不在
[00:17:34.520 --> 00:17:36.520]  那些布又在
[00:17:36.520 --> 00:17:38.520]  還捲著分開放
[00:17:38.520 --> 00:17:46.520]  人很多時候都會被我們的經驗限制
[00:17:46.520 --> 00:17:49.520]  而不容易接受新的事物
[00:17:49.520 --> 00:17:52.520]  故此主耶穌仍然要教導他的門徒
[00:17:52.520 --> 00:17:54.520]  在今天的經文
[00:17:54.520 --> 00:17:56.520]  20章19至23節
[00:17:56.520 --> 00:17:59.520]  時間發生在星期日的晚上
[00:17:59.520 --> 00:18:02.520]  即是耶穌復活的晚上
[00:18:02.520 --> 00:18:06.520]  耶穌突然在一間屋內出現
[00:18:06.520 --> 00:18:09.520]  那間屋是門徒聚集的地方
[00:18:09.520 --> 00:18:11.520]  經文很詳細地告訴我們
[00:18:11.520 --> 00:18:13.520]  他們害怕
[00:18:13.520 --> 00:18:15.520]  那些門徒害怕
[00:18:15.520 --> 00:18:17.520]  被猶太的領袖捉
[00:18:17.520 --> 00:18:22.520]  所以在19節特別記載
[00:18:22.520 --> 00:18:25.520]  他們將門關好
[00:18:25.520 --> 00:18:27.520]  有鎖就下鎖
[00:18:27.520 --> 00:18:29.520]  但當時可能沒有鎖
[00:18:29.520 --> 00:18:31.520]  用一塊大木頭頂住
[00:18:31.520 --> 00:18:33.520]  關好
[00:18:33.520 --> 00:18:37.520]  耶穌出現的時候沒有拍門
[00:18:37.520 --> 00:18:39.520]  沒有拍門
[00:18:39.520 --> 00:18:41.520]  叫人開門給他
[00:18:41.520 --> 00:18:43.520]  也沒有說他從門口進去
[00:18:43.520 --> 00:18:47.520]  而是突然在他們中間出現
[00:18:47.520 --> 00:18:50.520]  我相信當時的門徒一定很害怕
[00:18:50.520 --> 00:18:52.520]  以為見鬼
[00:18:52.520 --> 00:18:55.520]  為何突然間耶穌站在那裡
[00:18:55.520 --> 00:18:57.520]  所以耶穌對他們說
[00:18:57.520 --> 00:18:59.520]  願你們平安
[00:18:59.520 --> 00:19:01.520]  並且將自己手和肋旁的傷痕
[00:19:01.520 --> 00:19:03.520]  給他們看
[00:19:03.520 --> 00:19:05.520]  於是這些門徒
[00:19:05.520 --> 00:19:09.520]  從驚慌變成歡喜
[00:19:09.520 --> 00:19:11.520]  22至23節
[00:19:11.520 --> 00:19:13.520]  耶穌用噴氣的方式
[00:19:13.520 --> 00:19:17.520]  象徵門徒將會領受聖靈
[00:19:17.520 --> 00:19:20.520]  我們從《少林傳》當中知道
[00:19:20.520 --> 00:19:23.520]  後來在五旬節那天
[00:19:23.520 --> 00:19:25.520]  門徒領受了聖靈
[00:19:25.520 --> 00:19:29.520]  故此在這裡的吹氣是一個象徵
[00:19:29.520 --> 00:19:31.520]  並且領受聖靈之後
[00:19:31.520 --> 00:19:34.520]  耶穌就吩咐他們去傳福音
[00:19:34.520 --> 00:19:36.520]  而不是濫用權力
[00:19:36.520 --> 00:19:38.520]  赦免這個不赦免那個
[00:19:38.520 --> 00:19:41.520]  並不是做這些事
[00:19:41.520 --> 00:19:43.520]  這次耶穌顯現的時候
[00:19:43.520 --> 00:19:45.520]  在祂的仕途當中
[00:19:45.520 --> 00:19:47.520]  有一位叫多瑪
[00:19:47.520 --> 00:19:51.520]  底土瑪亞的多瑪不在場
[00:19:51.520 --> 00:19:55.520]  上次我提到他是多疑的多瑪
[00:19:55.520 --> 00:19:57.520]  後來其他門徒見到他
[00:19:57.520 --> 00:19:58.520]  當然告訴他
[00:19:58.520 --> 00:20:00.520]  耶穌復活了
[00:20:00.520 --> 00:20:03.520]  我們見過祂
[00:20:03.520 --> 00:20:06.520]  不過死人復活是很難信的
[00:20:06.520 --> 00:20:09.520]  而這位多瑪天聖多疑
[00:20:09.520 --> 00:20:11.520]  他就不肯相信
[00:20:11.520 --> 00:20:15.520]  其他仕途和瑪利亞的見證
[00:20:15.520 --> 00:20:17.520]  還對他們說
[00:20:17.520 --> 00:20:21.520]  除非我親眼看見他手上的釘痕
[00:20:21.520 --> 00:20:23.520]  夠不夠?不夠
[00:20:23.520 --> 00:20:26.520]  看一看不行就要摸一摸
[00:20:26.520 --> 00:20:28.520]  還可以造假
[00:20:28.520 --> 00:20:30.520]  大家要找些事做
[00:20:30.520 --> 00:20:34.520]  不行還要用指頭去摸那釘痕
[00:20:34.520 --> 00:20:37.520]  用手去摸那釘痕
[00:20:37.520 --> 00:20:41.520]  否則我絕對不信
[00:20:41.520 --> 00:20:48.520]  跟他相識了至少三年的同門師兄弟
[00:20:48.520 --> 00:20:50.520]  可能有些傷心
[00:20:50.520 --> 00:20:53.520]  一起跟了耶穌三年
[00:20:53.520 --> 00:20:56.520]  他們說的話他都不信
[00:20:56.520 --> 00:21:00.520]  如果我是牧師和你們這麼久
[00:21:00.520 --> 00:21:01.520]  如果我說的話你都不信
[00:21:01.520 --> 00:21:06.520]  我都很傷心
[00:21:06.520 --> 00:21:10.520]  他一定要自己親眼見過
[00:21:10.520 --> 00:21:12.520]  都不夠還要親手摸過
[00:21:12.520 --> 00:21:14.520]  他才相信
