
[00:00:00.000 --> 00:00:02.500]  好 那我們來禱告一下 好不好
[00:12:35.100 --> 00:12:39.500]  他說他說很重要的是說講到我們這些基督裡面
[00:12:39.500 --> 00:12:41.500]  我們要做新人的時候
[00:12:41.500 --> 00:12:43.900]  我們要來恢復我們的新生命
[00:12:43.900 --> 00:12:47.800]  他說就不要不要不要撒謊
[00:12:47.800 --> 00:12:49.000]  不要生氣
[00:12:49.000 --> 00:12:50.300]  不要罵人
[00:12:50.300 --> 00:12:51.200]  而且要怎麼樣
[00:12:51.200 --> 00:12:54.800]  心情的努力以恩慈相待
[00:12:54.800 --> 00:12:57.500]  純憐憫的心彼此饒恕
[00:12:57.500 --> 00:13:00.400]  就像神在基督裡饒恕我們一樣
[00:13:00.400 --> 00:13:02.400]  你們有機會回家自己去讀
[00:13:02.400 --> 00:13:05.400]  以佛所書第四章二十一節到三十二節
[00:13:05.400 --> 00:13:07.900]  那是一個新人的生命
[00:13:07.900 --> 00:13:10.400]  所以親愛弟兄姊妹
[00:13:10.400 --> 00:13:15.500]  主耶穌十字架的救贖跟保雪讓我們能夠有力量
[00:13:15.500 --> 00:13:19.900]  因為他在十字架上為我們訂了十字架
[00:13:19.900 --> 00:13:25.400]  我們才能夠靠著他有力量的來完全的悔改
[00:13:25.400 --> 00:13:26.700]  不斷的悔改
[00:13:26.700 --> 00:13:30.000]  而且是什麼高高興興的悔改
[00:13:30.000 --> 00:13:34.000]  所以以至於我們能夠竭力的追求
[00:13:34.000 --> 00:13:36.900]  進入那個真善美的完全裡面
[00:13:36.900 --> 00:13:39.900]  我們這一步一步的走
[00:13:39.900 --> 00:13:42.200]  主耶穌來到這個世界上
[00:13:42.200 --> 00:13:44.000]  他是一個教師
[00:13:44.000 --> 00:13:45.200]  我們讀聖經的時候
[00:13:45.200 --> 00:13:47.800]  我們看到他給我們很多美好的教導
[00:13:47.800 --> 00:13:49.000]  他是醫生
[00:13:49.000 --> 00:13:49.900]  你向他禱告
[00:13:49.900 --> 00:13:52.500]  因為他說我的鞭傷使你得醫治
[00:13:52.500 --> 00:13:54.300]  我的刑法使你得平安
[00:13:54.300 --> 00:13:55.700]  他是我們的大醫生
[00:13:55.700 --> 00:13:56.900]  他安慰我們的心
[00:13:56.900 --> 00:13:58.800]  他醫治我們的肉體
[00:13:58.800 --> 00:14:00.500]  那他是神
[00:14:00.500 --> 00:14:02.000]  但是他也是人
[00:14:02.000 --> 00:14:02.900]  他也是人
[00:14:02.900 --> 00:14:06.700]  那他為我們經歷了各樣的苦難
[00:14:06.700 --> 00:14:08.700]  也就是說告訴我們
[00:14:08.700 --> 00:14:11.000]  他為我們死
[00:14:11.000 --> 00:14:12.900]  他還要為我們復活
[00:14:12.900 --> 00:14:17.900]  如果我們不敢不勇敢的把我們裡面那個拖累我們
[00:14:17.900 --> 00:14:20.700]  殘害我們的老我放掉
[00:14:20.700 --> 00:14:26.900]  那你就很難去去得著耶穌聖靈要怎樣來帶領你
[00:14:26.900 --> 00:14:28.700]  怎樣來祝福你
[00:14:28.700 --> 00:14:29.900]  你就得不到了
[00:14:29.900 --> 00:14:33.800]  你一直抓緊你裡面的那些讓你過不去的事情
[00:14:33.800 --> 00:14:35.500]  你就經歷不到聖靈的
[00:14:35.500 --> 00:14:38.200]  聖靈的豐富和聖靈的祝福
[00:14:38.200 --> 00:14:43.300]  所以這個是我剛才講到關於我們人的恢復
[00:14:43.300 --> 00:14:45.400]  不知道大家能不能聽得懂
[00:14:45.400 --> 00:14:46.300]  如果有什麼問題
[00:14:46.300 --> 00:14:48.800]  我們還可以再更深的來討論
[00:14:48.800 --> 00:14:49.900]  那第二個
[00:14:49.900 --> 00:14:52.700]  那是第一個是講到人的恢復
[00:14:52.700 --> 00:14:53.800]  人的恢復
[00:14:53.800 --> 00:14:54.700]  那第二個呢
[00:14:54.700 --> 00:14:57.200]  我們講到家庭的恢復
[00:14:57.200 --> 00:14:58.300]  講到家庭的恢復
[00:14:58.300 --> 00:15:03.100]  那其實一直以來
[00:15:03.100 --> 00:15:07.100]  神最看重的最強調的就是家
[00:15:07.100 --> 00:15:10.700]  上帝創造地球和人類最主要的目的
[00:15:10.700 --> 00:15:16.000]  就是要透過家庭來得到真正屬神的兒女
[00:15:16.000 --> 00:15:19.500]  因為有時候我們甘心也是不夠的
[00:15:19.500 --> 00:15:21.000]  他要得著我們
[00:15:21.000 --> 00:15:24.500]  那家裡面有什麼家裡面有父母親有兒女
[00:15:24.500 --> 00:15:28.400]  那家庭的關係呢是要這個關係
[00:15:28.400 --> 00:15:30.200]  要來建造我們這些
[00:15:30.200 --> 00:15:34.900]  我們的孩子們的品格和他們的性格品格
[00:15:34.900 --> 00:15:38.600]  就是character性格是personality
[00:15:38.600 --> 00:15:40.100]  所以這個孩子的品格
[00:15:40.100 --> 00:15:43.900]  性格是靠父母親慢慢的來塑造的
[00:15:43.900 --> 00:15:49.500]  而且天父最重視的與關心的就是這兩樣
[00:15:49.500 --> 00:15:50.900]  他們孩子們的品格
[00:15:50.900 --> 00:15:53.900]  性格在我們魂裡面的話發展
[00:15:53.900 --> 00:15:57.100]  所以我們也要我們再回到最上面來討論一下
[00:15:57.100 --> 00:16:01.200]  剛才Laura在講見證的時候也講到羅德
[00:16:01.200 --> 00:16:05.700]  因為羅德是什麼漸漸的挪移帳篷到索多瑪去的
[00:16:05.700 --> 00:16:12.300]  那家庭對兒女有很大很大的影響
[00:16:12.300 --> 00:16:17.700]  你覺得羅德他帶著他兩個女兒跑到山上面去
[00:16:17.700 --> 00:16:22.400]  然後在山上他的兩個女兒居然把他灌醉
[00:16:22.400 --> 00:16:24.500]  哪裡來這些邪惡的想法
[00:16:24.500 --> 00:16:27.100]  念頭把自己的父親灌醉
[00:16:27.100 --> 00:16:31.200]  然後兩個人輪流跟爸爸生小孩
[00:16:31.200 --> 00:16:35.300]  你覺得他們怎麼怎麼回事
[00:16:35.300 --> 00:16:39.300]  所以你看其實這些要怪什麼怪羅德自己
[00:16:39.300 --> 00:16:43.800]  因為羅德把他的家庭搬到索多瑪去了
[00:16:43.800 --> 00:16:50.600]  那我們知道索多瑪裡面什麼壞事沒有什麼什麼壞事都有什麼惡事都有
[00:16:50.600 --> 00:16:56.100]  所以他們兩個女兒根本就已經很習慣那種邪惡的念頭跟一些知識
[00:16:56.100 --> 00:17:00.100]  那要付諸在行動上面那就不困難了
[00:17:00.100 --> 00:17:04.400]  而且人置身於有罪的家庭和敗壞的人群
[00:17:04.400 --> 00:17:07.900]  同流合污是天經地義的事情
[00:17:07.900 --> 00:17:10.000]  所以你沒有什麼好稀奇的
[00:17:10.000 --> 00:17:14.300]  所以我們來讀一下這兩節的經文
[00:17:14.300 --> 00:17:20.600]  那在真言書二十二章第六節我們一起來讀教養孩子
[00:17:20.600 --> 00:17:26.000]  使他走當行的道路就是到老也不偏離
[00:17:26.000 --> 00:17:30.200]  然後最後再來以佛所書一章六到四六章一到四節
[00:17:30.200 --> 00:17:35.000]  你們做兒女的要在主理聽從父母
[00:17:35.000 --> 00:17:37.000]  這是理所當然的
[00:17:37.000 --> 00:17:41.800]  要孝敬父母使你們得福再次長壽
[00:17:41.800 --> 00:17:45.000]  這是第一條待應許的誡命
[00:17:45.000 --> 00:17:48.700]  你們做父親的不要惹兒女的氣
[00:17:48.700 --> 00:17:54.000]  只要照著主的教訓和警戒養育他們
[00:17:54.000 --> 00:17:59.400]  剛才我們讀了這兩節經文都是新舊約裡面很寶貴的經文
[00:17:59.400 --> 00:18:02.400]  提到怎麼樣的來教養子女
[00:18:02.400 --> 00:18:06.600]  但是我們要注意有時候我們也還除了這些經文之外
[00:18:06.600 --> 00:18:11.200]  有時候我們也要知道說現在這個社會的轉變
[00:18:11.200 --> 00:18:16.400]  有時候透過基因和遺傳還有環境等各種因素
[00:18:16.400 --> 00:18:19.200]  使人的罪從出生的嬰孩
[00:18:19.200 --> 00:18:20.600]  其實你就可以看到那個孩子
[00:18:20.600 --> 00:18:24.400]  從出生沒有多久你就可以看到那個孩子的一生
[00:18:24.400 --> 00:18:31.300]  所以一個家庭的建立最重要的就是要下功夫在孩子身上
[00:18:31.300 --> 00:18:36.100]  那孩子你不是說你讓他吃飽了不餓不冷就夠了
[00:18:36.100 --> 00:18:42.500]  是你要教養他的心思教養他是從懷孕開始
[00:18:42.500 --> 00:18:48.800]  我們知道現在很多媽媽都會說胎教從懷孕開始
[00:18:48.800 --> 00:18:52.100]  那孩子的教育其實在六歲之前
[00:18:52.100 --> 00:18:56.100]  六歲之前他的人格跟性格已經都定下來了
[00:18:56.100 --> 00:18:58.600]  你之後你再教他你再給他的
[00:18:58.600 --> 00:19:04.000]  那都不過是在幫助他繼續的建造跟調整罷了
[00:19:04.000 --> 00:19:06.800]  所以六歲之前的教育是非常重要的
[00:19:06.800 --> 00:19:09.100]  那建立一個基督化的家庭呢
[00:19:09.100 --> 00:19:14.400]  是當今省最要恢復最看重的很重要的目標
[00:19:14.400 --> 00:19:19.300]  所以尤其是養育兒女弟兄姊妹我告訴你
[00:19:19.300 --> 00:19:23.400]  你絕對不能把養育兒女的事情交給學校
[00:19:23.400 --> 00:19:28.100]  現在學校裡面的教育是
[00:19:28.100 --> 00:19:31.800]  我昨天還跟牧師講
[00:19:31.800 --> 00:19:36.400]  前兩天加州已經通過了一個法律
[00:19:36.400 --> 00:19:40.700]  青少年你要變性你要變性
[00:19:40.700 --> 00:19:46.100]  政府可以付錢讓你割乳房割性器官
[00:19:46.100 --> 00:19:49.900]  都他們付錢幫你做這些事情
[00:19:49.900 --> 00:19:57.800]  那我們基督教的一個很尊敬的弟兄
