
[00:00:00.000 --> 00:00:03.000]  好 因傳浸信會的弟兄姊妹 你們好
[00:02:08.000 --> 00:02:10.000]  大家待會不要走
[00:02:10.000 --> 00:02:11.000]  有些禮物
[00:02:11.000 --> 00:02:15.000]  就是我們建道中心最新的通訊
[00:02:15.000 --> 00:02:17.000]  其實講到履歷
[00:02:17.000 --> 00:02:20.000]  我們人生有時履歷幾時會做
[00:02:20.000 --> 00:02:22.000]  就是當你找工作的時候
[00:02:22.000 --> 00:02:24.000]  當你找工作的時候
[00:02:24.000 --> 00:02:26.000]  都是你執一執履歷
[00:02:26.000 --> 00:02:27.000]  執一執
[00:02:27.000 --> 00:02:29.000]  希望找到一份好工作
[00:02:29.000 --> 00:02:32.000]  但人生裏面最緊要一份履歷
[00:02:32.000 --> 00:02:34.000]  就是靈命的履歷
[00:02:34.000 --> 00:02:35.000]  是什麼呢
[00:02:35.000 --> 00:02:37.000]  其實你有沒有檢視下
[00:02:37.000 --> 00:02:40.000]  我們怎樣成長
[00:02:40.000 --> 00:02:42.000]  和成長成怎樣呢
[00:02:42.000 --> 00:02:43.000]  這個很緊要
[00:02:43.000 --> 00:02:47.000]  因為最終那份不是交給HR
[00:02:47.000 --> 00:02:50.000]  是交給天父
[00:02:50.000 --> 00:02:52.000]  最後我們要
[00:02:52.000 --> 00:02:54.000]  accountable to our lives
[00:02:54.000 --> 00:02:56.000]  為我們這一生負責
[00:02:56.000 --> 00:02:58.000]  因為上帝給了我們這一生
[00:02:58.000 --> 00:02:59.000]  還有
[00:02:59.000 --> 00:03:00.000]  如果你的基督徒
[00:03:00.000 --> 00:03:02.000]  上帝給了你救恩
[00:03:02.000 --> 00:03:04.000]  那你又怎樣去回應他呢
[00:03:04.000 --> 00:03:08.000]  這這麼多年
[00:03:08.000 --> 00:03:10.000]  上帝怎樣塑造你呢
[00:03:10.000 --> 00:03:12.000]  在你信主的這些日子
[00:03:12.000 --> 00:03:13.000]  有些是幾個月
[00:03:13.000 --> 00:03:15.000]  有些是幾年或幾十年
[00:03:15.000 --> 00:03:17.000]  無論幾多年都好
[00:03:17.000 --> 00:03:18.000]  想一想
[00:03:18.000 --> 00:03:21.000]  這幾年上帝怎樣塑造你
[00:03:21.000 --> 00:03:23.000]  其實靈命塑造
[00:03:23.000 --> 00:03:27.000]  或者你們這個主題改得很好
[00:03:27.000 --> 00:03:29.000]  靈命成長筆記
[00:03:29.000 --> 00:03:31.000]  你們今天會不會寫些筆記
[00:03:31.000 --> 00:03:33.000]  會不會記得
[00:03:33.000 --> 00:03:35.000]  現在網上的弟兄姊妹你們好
[00:03:35.000 --> 00:03:38.000]  因為你們有很多手機
[00:03:38.000 --> 00:03:40.000]  在場的弟兄姊妹
[00:03:40.000 --> 00:03:42.000]  歡迎你們
[00:03:42.000 --> 00:03:44.000]  不寫都要用腦記住
[00:03:44.000 --> 00:03:47.000]  因為最後我會問下你們問題
[00:03:47.000 --> 00:03:49.000]  我會邀請你們祈禱
[00:03:49.000 --> 00:03:51.000]  不要就這樣走了
[00:03:51.000 --> 00:03:52.000]  想一想
[00:03:52.000 --> 00:03:54.000]  其實今天有些什麼地方
[00:03:54.000 --> 00:03:57.000]  我們繼續要成長
[00:03:57.000 --> 00:03:59.000]  或者上帝在哪方面在動你
[00:03:59.000 --> 00:04:03.000]  在模造你呢
[00:04:03.000 --> 00:04:06.000]  如果今天真的要寫靈命成長筆記
[00:04:06.000 --> 00:04:08.000]  來到第七篇
[00:04:08.000 --> 00:04:10.000]  或者第七個單元
[00:04:10.000 --> 00:04:13.000]  你會寫些什麼下來呢
[00:04:13.000 --> 00:04:15.000]  以前教會傳統
[00:04:15.000 --> 00:04:17.000]  有些教會會有一張紙
[00:04:17.000 --> 00:04:19.000]  有一支筆這樣寫
[00:04:19.000 --> 00:04:20.000]  今天很先進
[00:04:20.000 --> 00:04:21.000]  有手機
[00:04:21.000 --> 00:04:23.000]  剛才吳律師說
[00:04:23.000 --> 00:04:25.000]  有很多手機APP等等
[00:04:25.000 --> 00:04:29.000]  這些科技都是可以善用的
[00:04:29.000 --> 00:04:31.000]  希望今天有一部份
[00:04:31.000 --> 00:04:33.000]  是要你們去嘗試
[00:04:33.000 --> 00:04:35.000]  寫下或者記下它
[00:04:35.000 --> 00:04:37.000]  大家留意
[00:04:37.000 --> 00:04:42.000]  特別我想大家去問一問
[00:04:42.000 --> 00:04:47.000]  就是神怎樣改變我所看重的東西
[00:04:47.000 --> 00:04:52.000]  神怎樣塑造我們成為一個怎樣的人
[00:04:52.000 --> 00:04:54.000]  在哪方面我要成長呢
[00:04:54.000 --> 00:04:58.000]  將我的生命指向哪一個位呢
[00:04:58.000 --> 00:05:00.000]  你們知道嗎
[00:05:00.000 --> 00:05:01.000]  我來到
[00:05:01.000 --> 00:05:03.000]  你們是不是住Stouffville附近的
[00:05:03.000 --> 00:05:04.000]  想知道
[00:05:04.000 --> 00:05:06.000]  有幾個住在這區附近Stouffville的
[00:05:06.000 --> 00:05:08.000]  真的很多
[00:05:08.000 --> 00:05:12.000]  怪不得要見堂
[00:05:12.000 --> 00:05:14.000]  真的
[00:05:14.000 --> 00:05:17.000]  我相信其中一個指向你們來這間教會
[00:05:17.000 --> 00:05:18.000]  是有原因的
[00:05:18.000 --> 00:05:22.000]  一個人不會無緣無故來這間教會
[00:05:22.000 --> 00:05:23.000]  是不是
[00:05:23.000 --> 00:05:25.000]  所以真的問一問上帝
[00:05:25.000 --> 00:05:28.000]  我在這裏怎樣成長
[00:05:28.000 --> 00:05:31.000]  怎樣活出基督
[00:05:31.000 --> 00:05:35.000]  保羅在菲律賓書三章
[00:05:35.000 --> 00:05:36.000]  七至十六節
[00:05:36.000 --> 00:05:42.000]  寫了一份非常個人的靈命成長筆記
[00:05:42.000 --> 00:05:43.000]  因為想到這個題目
[00:05:43.000 --> 00:05:45.000]  我想起菲律賓書這段經文
[00:05:45.000 --> 00:05:48.000]  其實成長也有很多衝擊
[00:05:48.000 --> 00:05:50.000]  保羅自己在菲律賓書
[00:05:50.000 --> 00:05:52.000]  大家如果熟悉聖經就知道
[00:05:52.000 --> 00:05:54.000]  菲律賓書是監獄書信之一
[00:05:54.000 --> 00:05:58.000]  他當時不是放假沒事做
[00:05:58.000 --> 00:06:00.000]  然後寫一下菲律賓書
[00:06:00.000 --> 00:06:01.000]  不是
[00:06:01.000 --> 00:06:03.000]  他是真的在監獄裏
[00:06:03.000 --> 00:06:06.000]  他不知道將來會怎樣
[00:06:06.000 --> 00:06:07.000]  有時候你會說
[00:06:07.000 --> 00:06:11.000]  菲律賓書想起什麼
[00:06:11.000 --> 00:06:12.000]  我小時候
[00:06:12.000 --> 00:06:15.000]  菲律賓書的老師就教
[00:06:15.000 --> 00:06:17.000]  喜樂
[00:06:17.000 --> 00:06:19.000]  很多節講喜樂
[00:06:19.000 --> 00:06:20.000]  所以要喜樂
[00:06:20.000 --> 00:06:22.000]  基督徒要喜樂
[00:06:22.000 --> 00:06:24.000]  這完全不是錯
[00:06:24.000 --> 00:06:25.000]  不過
[00:06:25.000 --> 00:06:27.000]  當慢慢成長你會發覺
[00:06:27.000 --> 00:06:28.000]  基督徒人生
[00:06:28.000 --> 00:06:31.000]  都不是完全容易喜樂的時候
[00:06:31.000 --> 00:06:33.000]  何況保羅的時候講喜樂
[00:06:33.000 --> 00:06:35.000]  其實有很多暗湧
[00:06:35.000 --> 00:06:37.000]  其實菲律賓這間教會
[00:06:37.000 --> 00:06:39.000]  表面好像很喜樂
[00:06:39.000 --> 00:06:40.000]  其實不是
[00:06:40.000 --> 00:06:42.000]  就是要提他們要喜樂
[00:06:42.000 --> 00:06:44.000]  還有靠主要站立得穩
[00:06:44.000 --> 00:06:45.000]  即是什麼呢
[00:06:45.000 --> 00:06:48.000]  原來這間教會都有很多暗湧
[00:06:48.000 --> 00:06:50.000]  一開始第一章說什麼
[00:06:50.000 --> 00:06:51.000]  說有些人
[00:06:51.000 --> 00:06:54.000]  傳福音因為妒忌紛爭
[00:06:54.000 --> 00:06:57.000]  所以保羅要勸他
[00:06:57.000 --> 00:06:59.000]  要從頭到尾一定要
[00:06:59.000 --> 00:07:02.000]  忠於福音
[00:07:02.000 --> 00:07:04.000]  因為有些人傳福音
[00:07:04.000 --> 00:07:06.000]  是出於妒忌紛爭
[00:07:06.000 --> 00:07:08.000]  有這樣的教會
[00:07:08.000 --> 00:07:09.000]  有啊
[00:07:09.000 --> 00:07:11.000]  去到第三章
[00:07:11.000 --> 00:07:13.000]  在我今天講的經文之前
[00:07:13.000 --> 00:07:14.000]  是什麼
[00:07:14.000 --> 00:07:17.000]  原來有些犬類
[00:07:17.000 --> 00:07:21.000]  原來有些是敵黨保羅
[00:07:21.000 --> 00:07:23.000]  原來當時
[00:07:23.000 --> 00:07:26.000]  教會有一派信徒就說
[00:07:26.000 --> 00:07:30.000]  喂 保羅 你不要以為你很厲害
[00:07:30.000 --> 00:07:31.000]  我們那個
[00:07:31.000 --> 00:07:33.000]  那裏是猶太人
[00:07:33.000 --> 00:07:35.000]  很多猶太人基督徒
[00:07:35.000 --> 00:07:38.000]  我們傳福音
[00:07:38.000 --> 00:07:40.000]  不是最真
[00:07:40.000 --> 00:07:41.000]  我那個才真
[00:07:41.000 --> 00:07:43.000]  他說要受割禮
[00:07:43.000 --> 00:07:45.000]  大家知不知道什麼是受割禮
[00:07:45.000 --> 00:07:46.000]  說要做割禮
[00:07:46.000 --> 00:07:49.000]  即猶太人的標記
[00:07:49.000 --> 00:07:52.000]  他傳這些
[00:07:52.000 --> 00:07:54.000]  要受割禮才是真基督徒
[00:07:54.000 --> 00:07:57.000]  傳了這些疑端
[00:07:57.000 --> 00:07:59.000]  所以搞到保羅
[00:07:59.000 --> 00:08:03.000]  其實都很需要挖個心去告訴你
[00:08:03.000 --> 00:08:06.000]  他其實傳福音的動機
[00:08:06.000 --> 00:08:08.000]  和他自己是一個什麼人
[00:08:08.000 --> 00:08:11.000]  和他怎樣去追求神
[00:08:11.000 --> 00:08:13.000]  而在第四章你看
[00:08:13.000 --> 00:08:15.000]  有些猶太人攻擊他
[00:08:15.000 --> 00:08:17.000]  不但如此
[00:08:17.000 --> 00:08:21.000]  原來教內也有兩姐妹在爭
[00:08:21.000 --> 00:08:26.000]  原來屬靈的成長要經歷很多這些爭戰
[00:08:26.000 --> 00:08:28.000]  外內的爭戰
[00:08:28.000 --> 00:08:30.000]  所以弟兄姊妹
[00:08:30.000 --> 00:08:33.000]  來到第七篇的屬靈成長筆記
[00:08:33.000 --> 00:08:37.000]  真的很需要我們很現實面對
[00:08:37.000 --> 00:08:39.000]  有時教會的生活
[00:08:39.000 --> 00:08:42.000]  都不是一定一帆風順
[00:08:42.000 --> 00:08:43.000]  或者你自己靈命
[00:08:43.000 --> 00:08:45.000]  如果你要寫一下
[00:08:45.000 --> 00:08:46.000]  有些退修會這樣的
[00:08:46.000 --> 00:08:51.000]  會畫一下你今年靈命的上落
[00:08:51.000 --> 00:08:54.000]  那些人說靈命有上落嗎?
[00:08:54.000 --> 00:08:56.000]  股票才有上落
[00:08:56.000 --> 00:08:59.000]  有些人很關心股票有多少上落
[00:08:59.000 --> 00:09:01.000]  或者樓市的上落
[00:09:01.000 --> 00:09:03.000]  這些上落會影響我們
[00:09:03.000 --> 00:09:04.000]  評估一下
[00:09:04.000 --> 00:09:07.000]  影響我們的投資買賣
[00:09:07.000 --> 00:09:08.000]  但如果這樣
[00:09:08.000 --> 00:09:09.000]  我想問一下大家
[00:09:09.000 --> 00:09:11.000]  你很關心這些
[00:09:11.000 --> 00:09:13.000]  這些都很重要
[00:09:13.000 --> 00:09:15.000]  但我們自己和神的關係
[00:09:15.000 --> 00:09:17.000]  我們有多關心呢?
[00:09:17.000 --> 00:09:21.000]  我們有多關心和上帝的關係呢?
[00:09:21.000 --> 00:09:23.000]  其實在福音書這裡
[00:09:23.000 --> 00:09:24.000]  第三章
[00:09:24.000 --> 00:09:25.000]  當保羅說完
[00:09:25.000 --> 00:09:26.000]  提醒他們說
[00:09:26.000 --> 00:09:28.000]  你們要靠神的靈敬拜
[00:09:28.000 --> 00:09:30.000]  是耶穌基督裡面的敬拜
[00:09:30.000 --> 00:09:33.000]  不是這些犬類
[00:09:33.000 --> 00:09:35.000]  你們有沒有看香港新聞
[00:09:35.000 --> 00:09:37.000]  那些犬、那些狗
[00:09:37.000 --> 00:09:39.000]  真的會咬死人的
[00:09:39.000 --> 00:09:43.000]  所以保羅的例子告訴你
[00:09:43.000 --> 00:09:46.000]  外面是有這樣的
[00:09:46.000 --> 00:09:51.000]  不是福音的假福音在咬人
[00:09:51.000 --> 00:09:53.000]  那什麼是真福音呢?
[00:09:53.000 --> 00:09:55.000]  那保羅怎樣走呢?
[00:09:55.000 --> 00:09:59.000]  我想今天用三段幫大家看
[00:09:59.000 --> 00:10:01.000]  就是被基督得著
[00:10:01.000 --> 00:10:02.000]  怎樣繼續前行呢?
[00:10:02.000 --> 00:10:04.000]  在這樣的張力下
[00:10:04.000 --> 00:10:09.000]  在一個這麼有動盪的日子
[00:10:09.000 --> 00:10:11.000]  保羅怎樣
[00:10:11.000 --> 00:10:13.000]  提醒菲律賓的教會
[00:10:13.000 --> 00:10:15.000]  你要繼續前行
[00:10:15.000 --> 00:10:16.000]  不要後退
[00:10:16.000 --> 00:10:18.000]  不要因為這些犬類
[00:10:18.000 --> 00:10:20.000]  不要因為這些教會裡面的聲音
[00:10:20.000 --> 00:10:24.000]  而失去焦點
[00:10:24.000 --> 00:10:27.000]  第一是重新估價
[00:10:27.000 --> 00:10:29.000]  以基督為至寶
[00:10:29.000 --> 00:10:31.000]  第二是重新塑造
[00:10:31.000 --> 00:10:33.000]  以基督為樣式
[00:10:33.000 --> 00:10:36.000]  第三是重新定向
[00:10:36.000 --> 00:10:39.000]  以基督為標竿
[00:10:39.000 --> 00:10:41.000]  雖然這段經文你真是熟悉不得了
[00:10:41.000 --> 00:10:43.000]  尤其是標竿那段
[00:10:43.000 --> 00:10:45.000]  但我希望今天都有一些資訊
[00:10:45.000 --> 00:10:48.000]  可以給你去慢慢消化
[00:10:48.000 --> 00:10:50.000]  到底今天這段經文
[00:10:50.000 --> 00:10:52.000]  上帝怎樣跟我們說話
[00:10:52.000 --> 00:10:54.000]  我問你那三句
[00:10:54.000 --> 00:10:56.000]  你記不了那麼多字也好
[00:10:56.000 --> 00:10:58.000]  可不可以記頭四個字
[00:10:58.000 --> 00:10:59.000]  可不可以?
[00:10:59.000 --> 00:11:00.000]  恩傳堂弟子會
[00:11:00.000 --> 00:11:01.000]  可不可以?
[00:11:01.000 --> 00:11:02.000]  OK 試試
[00:11:02.000 --> 00:11:03.000]  第一是什麼?
[00:11:03.000 --> 00:11:04.000]  說一次
[00:11:04.000 --> 00:11:06.000]  重新估價
[00:11:06.000 --> 00:11:08.000]  以基督為至寶
[00:11:08.000 --> 00:11:11.000]  《肥皮書》三七七節是這麼說的
[00:11:11.000 --> 00:11:12.000]  聖經說
[00:11:12.000 --> 00:11:17.000]  只是我先前以為對我是有益的
[00:11:17.000 --> 00:11:20.000]  我現在因基督的緣故
[00:11:20.000 --> 00:11:23.000]  是當作有損的
[00:11:23.000 --> 00:11:24.000]  OK
[00:11:24.000 --> 00:11:26.000]  保羅的履歷是什麼呢?
[00:11:26.000 --> 00:11:28.000]  他在這裡列出了
[00:11:28.000 --> 00:11:30.000]  是什麼呢?
[00:11:30.000 --> 00:11:31.000]  之前他說
[00:11:31.000 --> 00:11:33.000]  什麼是以前有益呢?
[00:11:33.000 --> 00:11:34.000]  他當作是
[00:11:34.000 --> 00:11:36.000]  他是第八天受割禮
[00:11:36.000 --> 00:11:37.000]  是以色列族
[00:11:37.000 --> 00:11:39.000]  是變雅敏之派
[00:11:39.000 --> 00:11:41.000]  是希伯人所生的希伯人
[00:11:41.000 --> 00:11:42.000]  按律法說
[00:11:42.000 --> 00:11:43.000]  是法利賽人
[00:11:43.000 --> 00:11:44.000]  按以心說
[00:11:44.000 --> 00:11:45.000]  是碧巴教會
[00:11:45.000 --> 00:11:47.000]  按律法的以上
[00:11:47.000 --> 00:11:49.000]  是無可指責
[00:11:49.000 --> 00:11:50.000]  對了
[00:11:50.000 --> 00:11:52.000]  好像剛才說
[00:11:52.000 --> 00:11:53.000]  他真的要這樣
[00:11:53.000 --> 00:11:56.000]  這樣列出來的原因是什麼呢?
[00:11:56.000 --> 00:11:58.000]  是有人去攻擊他
[00:11:58.000 --> 00:11:59.000]  第二
[00:11:59.000 --> 00:12:01.000]  他也想告訴你
[00:12:01.000 --> 00:12:02.000]  就算你說
[00:12:02.000 --> 00:12:05.000]  這些猶太人去挑戰他的時候
[00:12:05.000 --> 00:12:07.000]  我也有受過割禮
[00:12:07.000 --> 00:12:10.000]  我也是名門望族
[00:12:10.000 --> 00:12:11.000]  正宗的
[00:12:11.000 --> 00:12:12.000]  以色列
[00:12:12.000 --> 00:12:14.000]  變雅敏之派
[00:12:14.000 --> 00:12:16.000]  變雅敏有什麼厲害呢?
[00:12:16.000 --> 00:12:18.000]  猶太在那裡出來
[00:12:18.000 --> 00:12:19.000]  猶太那裡
[00:12:19.000 --> 00:12:21.000]  變雅敏是下面南面
[00:12:21.000 --> 00:12:24.000]  那裡是一個
[00:12:24.000 --> 00:12:28.000]  可以說是上帝祝福的南國地方
[00:12:28.000 --> 00:12:31.000]  也是希伯人所生的希伯人等等
[00:12:31.000 --> 00:12:33.000]  我想告訴你
[00:12:33.000 --> 00:12:35.000]  其實
[00:12:35.000 --> 00:12:38.000]  人也有時候會
[00:12:38.000 --> 00:12:40.000]  有很多計算
[00:12:40.000 --> 00:12:41.000]  也有很多東西
[00:12:41.000 --> 00:12:43.000]  你很驕傲的
[00:12:43.000 --> 00:12:45.000]  其實
[00:12:45.000 --> 00:12:47.000]  我們也會想你過去
[00:12:47.000 --> 00:12:48.000]  我過去
[00:12:48.000 --> 00:12:50.000]  通常我也會
[00:12:50.000 --> 00:12:52.000]  剛才伍牧師也很客氣
[00:12:52.000 --> 00:12:54.000]  一定是看了我的網頁
[00:12:54.000 --> 00:12:56.000]  這樣說出來
[00:12:56.000 --> 00:12:58.000]  其實也會這樣介紹
[00:12:58.000 --> 00:12:59.000]  你請我講完回來
[00:12:59.000 --> 00:13:00.000]  也要講一下是什麼
[00:13:00.000 --> 00:13:03.000]  讀過什麼 做過什麼
[00:13:03.000 --> 00:13:05.000]  這個是我們也會
[00:13:05.000 --> 00:13:06.000]  正如剛才說
[00:13:06.000 --> 00:13:07.000]  找工作也會
[00:13:07.000 --> 00:13:09.000]  或者介紹自己也會
[00:13:09.000 --> 00:13:10.000]  不過我不知道
[00:13:10.000 --> 00:13:12.000]  第一次見到一個人
[00:13:12.000 --> 00:13:14.000]  你會怎麼介紹自己
[00:13:14.000 --> 00:13:16.000]  本來他介紹的時候
[00:13:16.000 --> 00:13:17.000]  當年菲律賓教會
[00:13:17.000 --> 00:13:18.000]  應該跟他不陌生
[00:13:18.000 --> 00:13:21.000]  但是他這樣列出來
[00:13:21.000 --> 00:13:24.000]  大家看看
[00:13:24.000 --> 00:13:27.000]  他的背景非常好
[00:13:27.000 --> 00:13:30.000]  他的熱心非常好
[00:13:30.000 --> 00:13:32.000]  他認不認識神
[00:13:32.000 --> 00:13:33.000]  認識神
[00:13:33.000 --> 00:13:35.000]  不過
[00:13:35.000 --> 00:13:37.000]  對於基督
[00:13:37.000 --> 00:13:38.000]  他就
[00:13:38.000 --> 00:13:39.000]  不太行
[00:13:39.000 --> 00:13:41.000]  他會逼迫教會
[00:13:41.000 --> 00:13:42.000]  你看到嗎
[00:13:42.000 --> 00:13:44.000]  他會逼迫教會
[00:13:44.000 --> 00:13:47.000]  而且他自己覺得自己也很容易
[00:13:47.000 --> 00:13:49.000]  律法上的東西他做足了
[00:13:49.000 --> 00:13:51.000]  道德也很高的
[00:13:51.000 --> 00:13:53.000]  他真的站得很高
[00:13:53.000 --> 00:13:58.000]  希臘文有一個字就是「但是」
[00:13:58.000 --> 00:13:59.000]  但是
[00:13:59.000 --> 00:14:03.000]  本來將整個價值觀
[00:14:03.000 --> 00:14:06.000]  當他跟主耶穌相遇的時候
[00:14:06.000 --> 00:14:07.000]  調轉了
[00:14:07.000 --> 00:14:08.000]  調轉了
[00:14:08.000 --> 00:14:10.000]  這裡的語言是用貴計
[00:14:10.000 --> 00:14:11.000]  商業語言
[00:14:11.000 --> 00:14:12.000]  就是那個
[00:14:12.000 --> 00:14:14.000]  有沒有讀會計
[00:14:14.000 --> 00:14:15.000]  大家
[00:14:15.000 --> 00:14:16.000]  這個會計
[00:14:16.000 --> 00:14:17.000]  有些Balance sheet
[00:14:17.000 --> 00:14:18.000]  那些負
[00:14:18.000 --> 00:14:19.000]  未必是負的
[00:14:19.000 --> 00:14:20.000]  但是有些是負的
[00:14:20.000 --> 00:14:22.000]  就是資產負債表
[00:14:22.000 --> 00:14:26.000]  將盈利和虧損放在一起
[00:14:26.000 --> 00:14:28.000]  每個人都想有盈利
[00:14:28.000 --> 00:14:30.000]  做生意想有盈利
[00:14:30.000 --> 00:14:32.000]  但是
[00:14:32.000 --> 00:14:35.000]  以前他覺得有盈利
[00:14:35.000 --> 00:14:37.000]  他現在當作有損
[00:14:37.000 --> 00:14:39.000]  我不知道你有沒有一些
[00:14:39.000 --> 00:14:41.000]  你以前覺得自己很Powerful的東西
[00:14:41.000 --> 00:14:43.000]  有些人
[00:14:43.000 --> 00:14:44.000]  來到加拿大生活
[00:14:44.000 --> 00:14:47.000]  其實都很放不下以前的東西
[00:14:47.000 --> 00:14:49.000]  但是又找不到工作
[00:14:49.000 --> 00:14:50.000]  有沒有認識一些朋友
[00:14:50.000 --> 00:14:52.000]  以前我是
[00:14:52.000 --> 00:14:53.000]  可能真是會計師來的
[00:14:53.000 --> 00:14:54.000]  在香港
[00:14:54.000 --> 00:14:56.000]  但是在這裡找不到工作
[00:14:56.000 --> 00:14:58.000]  什麼?
[00:14:58.000 --> 00:15:00.000]  要某間超市
[00:15:00.000 --> 00:15:02.000]  有那些
[00:15:02.000 --> 00:15:04.000]  做包菜的職業
[00:15:04.000 --> 00:15:05.000]  做不做?
[00:15:05.000 --> 00:15:07.000]  我以前是會計師
[00:15:07.000 --> 00:15:09.000]  你叫我做這些東西
[00:15:09.000 --> 00:15:10.000]  我以前是律師
[00:15:10.000 --> 00:15:11.000]  什麼律師來的?
[00:15:11.000 --> 00:15:13.000]  不是吧?
[00:15:13.000 --> 00:15:15.000]  一直都找不到工作
[00:15:15.000 --> 00:15:17.000]  但是又找不到這裡
[00:15:17.000 --> 00:15:18.000]  一些很專業的東西
[00:15:18.000 --> 00:15:19.000]  又要轉行
[00:15:19.000 --> 00:15:21.000]  但是很掙扎
[00:15:21.000 --> 00:15:24.000]  就是一種自尊
[00:15:24.000 --> 00:15:26.000]  其實如果你擺
[00:15:26.000 --> 00:15:28.000]  你的一些
[00:15:28.000 --> 00:15:30.000]  尊嚴在這些地方
[00:15:30.000 --> 00:15:32.000]  你真的會覺得很虧損
[00:15:32.000 --> 00:15:34.000]  但是保羅來說
[00:15:34.000 --> 00:15:36.000]  他說以前
[00:15:36.000 --> 00:15:38.000]  以前有益的那些東西
[00:15:38.000 --> 00:15:40.000]  我因為基督緣故
[00:15:40.000 --> 00:15:42.000]  都當作有損
[00:15:42.000 --> 00:15:45.000]  這裡其實如果你細心看
[00:15:45.000 --> 00:15:46.000]  中文都看到的
[00:15:46.000 --> 00:15:49.000]  當作是不是都出現兩次
[00:15:49.000 --> 00:15:51.000]  後面就漢作
[00:15:51.000 --> 00:15:53.000]  其實全部都是那個字
[00:15:53.000 --> 00:15:55.000]  Hagama這個字
[00:15:55.000 --> 00:15:58.000]  本身有兩次
[00:15:58.000 --> 00:15:59.000]  其實三次
[00:15:59.000 --> 00:16:00.000]  加上後面那次
[00:16:00.000 --> 00:16:02.000]  都是出現這個字
[00:16:02.000 --> 00:16:03.000]  但是中文有些論述
[00:16:03.000 --> 00:16:05.000]  因為中文第八節那裡
[00:16:05.000 --> 00:16:06.000]  不但如此
[00:16:06.000 --> 00:16:09.000]  我已經將萬事當作有損
[00:16:09.000 --> 00:16:12.000]  你覺得當然是完成式
[00:16:12.000 --> 00:16:13.000]  已經
[00:16:13.000 --> 00:16:15.000]  但是原來不是
[00:16:15.000 --> 00:16:17.000]  原來第一次出現的時候
[00:16:17.000 --> 00:16:18.000]  是完成式
[00:16:18.000 --> 00:16:21.000]  第二次是現在式
[00:16:21.000 --> 00:16:22.000]  那個字都很相似
