
[00:00:00.000 --> 00:00:02.000]  各位看見沒有?早晨!
[00:01:28.000 --> 00:01:30.000]  一個翻天覆地的禮拜
[00:01:30.000 --> 00:01:33.000]  如果你和我當日住在耶路撒冷
[00:01:33.000 --> 00:01:35.000]  我們還在說聖州
[00:01:35.000 --> 00:01:38.000]  如果你和我住在耶路撒冷的時候
[00:01:38.000 --> 00:01:39.000]  你會見到
[00:01:39.000 --> 00:01:42.000]  耶穌入到耶路撒冷
[00:01:42.000 --> 00:01:43.000]  那天做了幾件事
[00:01:43.000 --> 00:01:46.000]  再一次表明祂是尼塞亞
[00:01:46.000 --> 00:01:48.000]  祂騎了一路進來
[00:01:48.000 --> 00:01:50.000]  謙謙和的
[00:01:50.000 --> 00:01:52.000]  進來
[00:01:52.000 --> 00:01:53.000]  然後祂第一件事
[00:01:53.000 --> 00:01:54.000]  就是潔淨聖殿
[00:01:55.000 --> 00:01:59.000]  將聖殿裏面那些賣牛羊的人趕走
[00:01:59.000 --> 00:02:02.000]  將那些兌換銀錢的人的桌子推翻
[00:02:02.000 --> 00:02:04.000]  因為尼塞亞來到
[00:02:04.000 --> 00:02:06.000]  是要潔淨聖殿的
[00:02:06.000 --> 00:02:08.000]  這個聖殿是神的殿
[00:02:08.000 --> 00:02:10.000]  稱為萬民抱的殿
[00:02:10.000 --> 00:02:11.000]  不可以變成那個賊窩
[00:02:11.000 --> 00:02:12.000]  賊兜的
[00:02:12.000 --> 00:02:14.000]  所以第一件事祂做的
[00:02:14.000 --> 00:02:15.000]  潔淨聖殿
[00:02:15.000 --> 00:02:17.000]  祂有未完成的尼塞亞任務
[00:02:17.000 --> 00:02:18.000]  祂要先做完
[00:02:18.000 --> 00:02:19.000]  第二件事祂做
[00:02:19.000 --> 00:02:21.000]  祂就是為耶路撒冷哀哭
[00:02:21.000 --> 00:02:23.000]  耶路撒冷啊
[00:02:23.000 --> 00:02:24.000]  耶路撒冷啊
[00:02:24.000 --> 00:02:26.000]  你嘗殺害先知
[00:02:26.000 --> 00:02:30.000]  用石頭打死那些奉主命令的人
[00:02:30.000 --> 00:02:33.000]  我多次很想聚集你們
[00:02:33.000 --> 00:02:35.000]  好像母雞聚集小雞一樣
[00:02:35.000 --> 00:02:37.000]  只是你們不願意
[00:02:37.000 --> 00:02:39.000]  祂為了耶路撒冷
[00:02:39.000 --> 00:02:40.000]  為了神的子民
[00:02:40.000 --> 00:02:43.000]  那個硬心拒絕上帝而哀傷
[00:02:43.000 --> 00:02:45.000]  第三件事就是
[00:02:45.000 --> 00:02:47.000]  祂和門徒在一起
[00:02:47.000 --> 00:02:48.000]  最後一晚
[00:02:48.000 --> 00:02:50.000]  臨別的說話
[00:02:50.000 --> 00:02:52.000]  我們讀到《約翰福音》第十三章
[00:02:52.000 --> 00:02:54.000]  和祂講說話
[00:02:54.000 --> 00:02:57.000]  臨別的說話
[00:02:57.000 --> 00:02:59.000]  給祂一個吩咐
[00:02:59.000 --> 00:03:01.000]  要祂們彼此相愛
[00:03:01.000 --> 00:03:03.000]  應祂的聖靈會來到
[00:03:03.000 --> 00:03:05.000]  和為祂們合一禱告
[00:03:05.000 --> 00:03:07.000]  這一切說完之後
[00:03:07.000 --> 00:03:09.000]  耶穌就被捉拿
[00:03:09.000 --> 00:03:10.000]  被捉拿
[00:03:10.000 --> 00:03:12.000]  拿去審受審
[00:03:12.000 --> 00:03:14.000]  然後被釘十字架
[00:03:14.000 --> 00:03:19.000]  這個是
[00:03:19.000 --> 00:03:21.000]  今天我們在星期六是週末
[00:03:21.000 --> 00:03:23.000]  昨天是星期五
[00:03:23.000 --> 00:03:24.000]  是壽苦節
[00:03:24.000 --> 00:03:26.000]  明天是復活節
[00:03:26.000 --> 00:03:27.000]  所以我們說
[00:03:27.000 --> 00:03:28.000]  剛才主席也說
[00:03:28.000 --> 00:03:30.000]  我們今天是在壽苦節
[00:03:30.000 --> 00:03:32.000]  和復活節的中間
[00:03:32.000 --> 00:03:33.000]  這個時候
[00:03:33.000 --> 00:03:35.000]  耶穌在哪裡呢?
[00:03:35.000 --> 00:03:36.000]  在墳墓裡面
[00:03:36.000 --> 00:03:38.000]  剛才我們讀聖經就說
[00:03:38.000 --> 00:03:41.000]  耶穌被釘十字架之後
[00:03:41.000 --> 00:03:44.000]  有一個人叫阿利馬塔約瑟
[00:03:44.000 --> 00:03:46.000]  要求彼拉多
[00:03:46.000 --> 00:03:48.000]  讓他去領耶穌的身體
[00:03:48.000 --> 00:03:51.000]  然後將祂用細麻布裹好
[00:03:51.000 --> 00:03:55.000]  安葬在祂自己的墳墓裡面
[00:03:55.000 --> 00:03:56.000]  剛才這幅圖畫
[00:03:56.000 --> 00:03:58.000]  看到是釘十字架的
[00:03:58.000 --> 00:04:01.000]  我們看到很多圖畫是釘十字架的
[00:04:01.000 --> 00:04:03.000]  這幅呢
[00:04:03.000 --> 00:04:05.000]  這幅是說到
[00:04:05.000 --> 00:04:07.000]  人將他的
[00:04:07.000 --> 00:04:08.000]  耶穌將
[00:04:08.000 --> 00:04:09.000]  將耶穌的身體下來
[00:04:09.000 --> 00:04:11.000]  安葬在墳墓裡面
[00:04:11.000 --> 00:04:12.000]  但是這幅呢
[00:04:12.000 --> 00:04:13.000]  另外一幅
[00:04:13.000 --> 00:04:15.000]  是用細麻布
[00:04:15.000 --> 00:04:17.000]  就是不同的畫家
[00:04:17.000 --> 00:04:19.000]  嘗試將這幅圖畫
[00:04:19.000 --> 00:04:22.000]  讓人看到耶穌被釘死
[00:04:22.000 --> 00:04:23.000]  死了
[00:04:23.000 --> 00:04:25.000]  而且是葬了
[00:04:25.000 --> 00:04:29.000]  在阿利馬塔約瑟的墳墓裡面
[00:04:29.000 --> 00:04:31.000]  當時的人不是埋在地下裡面的
[00:04:31.000 --> 00:04:32.000]  不同於今天是
[00:04:32.000 --> 00:04:36.000]  是在一個山洞裡面
[00:04:36.000 --> 00:04:38.000]  將祂封了
[00:04:38.000 --> 00:04:41.000]  感謝上帝
[00:04:41.000 --> 00:04:45.000]  我們今天紀念耶穌受苦
[00:04:45.000 --> 00:04:47.000]  等候明天復活節
[00:04:47.000 --> 00:04:49.000]  慶祝耶穌復活
[00:04:49.000 --> 00:04:51.000]  但是當時的門徒不是這樣的
[00:04:51.000 --> 00:04:53.000]  他們沒有等候
[00:04:53.000 --> 00:04:57.000]  耶穌第三天重新復活
[00:04:57.000 --> 00:05:01.000]  這些畫家很難畫到耶穌復活的畫
[00:05:01.000 --> 00:05:02.000]  你有沒有見過很多
[00:05:02.000 --> 00:05:03.000]  耶穌的畫
[00:05:03.000 --> 00:05:05.000]  你有沒有見過耶穌復的畫
[00:05:05.000 --> 00:05:06.000]  很難畫的
[00:05:06.000 --> 00:05:08.000]  這幅畫呢
[00:05:08.000 --> 00:05:09.000]  就是一個很出名的畫
[00:05:09.000 --> 00:05:11.000]  讓我夢夢察察的
[00:05:13.000 --> 00:05:15.000]  很夢夢察察的
[00:05:15.000 --> 00:05:16.000]  你見到中間那個
[00:05:16.000 --> 00:05:17.000]  在大石上面那個
[00:05:17.000 --> 00:05:19.000]  那個是天使
[00:05:19.000 --> 00:05:20.000]  天使
[00:05:20.000 --> 00:05:23.000]  因為天使向那些婦女宣佈
[00:05:23.000 --> 00:05:25.000]  耶穌復了
[00:05:25.000 --> 00:05:27.000]  所以見到是天使
[00:05:27.000 --> 00:05:29.000]  那耶穌在哪裡呢
[00:05:29.000 --> 00:05:30.000]  大家見不見到
[00:05:30.000 --> 00:05:31.000]  在上面
[00:05:31.000 --> 00:05:33.000]  在天使上面
[00:05:33.000 --> 00:05:35.000]  一個耶穌在那裡
[00:05:35.000 --> 00:05:37.000]  好像飄飄飄這樣
[00:05:37.000 --> 00:05:39.000]  見不見到
[00:05:39.000 --> 00:05:41.000]  你聰明的人見到
[00:05:43.000 --> 00:05:45.000]  你的眼
[00:05:45.000 --> 00:05:46.000]  你見到也不要緊
[00:05:46.000 --> 00:05:47.000]  不關你的事
[00:05:47.000 --> 00:05:49.000]  這幅畫很模糊
[00:05:49.000 --> 00:05:52.000]  但你見到見不見到天使
[00:05:52.000 --> 00:05:54.000]  坐在石上面
[00:05:54.000 --> 00:05:55.000]  在石上面
[00:05:55.000 --> 00:05:56.000]  但上面呢
[00:05:56.000 --> 00:05:59.000]  是耶穌在上面
[00:05:59.000 --> 00:06:00.000]  在那裡
[00:06:00.000 --> 00:06:05.000]  接著這幅畫給大家看
[00:06:05.000 --> 00:06:06.000]  很特別的
[00:06:06.000 --> 00:06:07.000]  這幅畫呢
[00:06:07.000 --> 00:06:11.000]  這幅呢
[00:06:11.000 --> 00:06:13.000]  是我們近代一個很著名的
[00:06:13.000 --> 00:06:16.000]  中國我們中國基督教的藝術家
[00:06:16.000 --> 00:06:17.000]  叫何其教授
[00:06:17.000 --> 00:06:18.000]  他畫的
[00:06:18.000 --> 00:06:19.000]  他很出名的
[00:06:19.000 --> 00:06:21.000]  他用很多詩意的顏色去畫
[00:06:21.000 --> 00:06:23.000]  他畫耶穌復活
[00:06:23.000 --> 00:06:24.000]  舉起手
[00:06:24.000 --> 00:06:26.000]  釘起手
[00:06:26.000 --> 00:06:28.000]  那個爆花代表他的德性
[00:06:28.000 --> 00:06:30.000]  然後前面這個呢
[00:06:30.000 --> 00:06:31.000]  那個呢
[00:06:31.000 --> 00:06:33.000]  是中國人那種的
[00:06:33.000 --> 00:06:34.000]  那些鬼呀
[00:06:34.000 --> 00:06:36.000]  魔鬼呀
[00:06:36.000 --> 00:06:38.000]  死亡的鬼呢
[00:06:38.000 --> 00:06:40.000]  被他驅趕走
[00:06:42.000 --> 00:06:44.000]  打橫那個婦女
[00:06:44.000 --> 00:06:46.000]  打那個婦女
[00:06:46.000 --> 00:06:47.000]  在那裡慶祝她復活
[00:06:47.000 --> 00:06:49.000]  這只是那些圖畫表示
[00:06:49.000 --> 00:06:50.000]  我們要學
[00:06:50.000 --> 00:06:53.000]  耶穌基督被釘
[00:06:53.000 --> 00:06:55.000]  死了
[00:06:55.000 --> 00:06:58.000]  撞了
[00:06:58.000 --> 00:06:59.000]  然後他復活
[00:06:59.000 --> 00:07:00.000]  這就是我們的福音
[00:07:00.000 --> 00:07:01.000]  這就是福音
[00:07:01.000 --> 00:07:05.000]  今天跟大家講到呢
[00:07:05.000 --> 00:07:06.000]  我們想一下
[00:07:06.000 --> 00:07:09.000]  我們在耶穌受苦
[00:07:09.000 --> 00:07:10.000]  死了
[00:07:10.000 --> 00:07:12.000]  然後復活
[00:07:12.000 --> 00:07:14.000]  之前這段時間裡面
[00:07:14.000 --> 00:07:16.000]  我想大家想一下
[00:07:16.000 --> 00:07:18.000]  那些門徒所經歷的
[00:07:18.000 --> 00:07:22.000]  門徒去見證
[00:07:22.000 --> 00:07:24.000]  耶穌受苦
[00:07:24.000 --> 00:07:26.000]  見證耶穌死亡
[00:07:26.000 --> 00:07:28.000]  見證耶穌復活
[00:07:28.000 --> 00:07:30.000]  就是明天之後
[00:07:30.000 --> 00:07:32.000]  他們的經歷
[00:07:32.000 --> 00:07:34.000]  對我們今天有什麼意思呢
[00:07:34.000 --> 00:07:37.000]  所以試一下你跟我回到2000年前
[00:07:37.000 --> 00:07:39.000]  如果我們是門徒一個
[00:07:39.000 --> 00:07:41.000]  我們都會經歷這些事
[00:07:41.000 --> 00:07:43.000]  那個經歷是什麼呢
[00:07:43.000 --> 00:07:45.000]  是對我們今天有什麼意思呢
[00:07:45.000 --> 00:07:49.000]  受苦和死亡
[00:07:49.000 --> 00:07:51.000]  耶穌的受苦和死亡
[00:07:51.000 --> 00:07:55.000]  耶穌受苦和死亡
[00:07:55.000 --> 00:07:57.000]  對我們有什麼意思呢
[00:07:57.000 --> 00:07:59.000]  或者對適合的門徒有什麼意思呢
[00:07:59.000 --> 00:08:01.000]  第一點很重要的就是
[00:08:01.000 --> 00:08:02.000]  很明顯
[00:08:02.000 --> 00:08:04.000]  因為耶穌的死
[00:08:04.000 --> 00:08:06.000]  門徒很憂愁
[00:08:08.000 --> 00:08:10.000]  第一點是憂愁
[00:08:10.000 --> 00:08:16.000]  當耶穌和門徒最後
[00:08:16.000 --> 00:08:18.000]  在一起的時候
[00:08:18.000 --> 00:08:20.000]  在樓房上面的談話
[00:08:20.000 --> 00:08:22.000]  我們讀《約翰福音》第十三章
[00:08:22.000 --> 00:08:24.000]  到十七章
[00:08:24.000 --> 00:08:26.000]  很長的記載
[00:08:26.000 --> 00:08:28.000]  死亡的預節到了
[00:08:28.000 --> 00:08:30.000]  耶穌知道自己
[00:08:30.000 --> 00:08:32.000]  離世歸附的時候
[00:08:32.000 --> 00:08:34.000]  到了
[00:08:34.000 --> 00:08:36.000]  他其愛世間
[00:08:36.000 --> 00:08:38.000]  自己的人
[00:08:38.000 --> 00:08:40.000]  就愛他們到底
[00:08:40.000 --> 00:08:42.000]  耶穌到他人生
[00:08:42.000 --> 00:08:44.000]  最後一刻去愛門徒到底
[00:08:44.000 --> 00:08:46.000]  然後他對門徒說
[00:08:46.000 --> 00:08:48.000]  我要走了
[00:08:48.000 --> 00:08:50.000]  我要離開你們了
[00:08:50.000 --> 00:08:52.000]  我要和你們
[00:08:52.000 --> 00:08:54.000]  暫別
[00:08:54.000 --> 00:08:56.000]  門徒不是很清楚的
[00:08:56.000 --> 00:08:58.000]  所以耶穌說你們心裡不要憂愁
[00:08:58.000 --> 00:09:02.000]  你們心裡不要憂愁
[00:09:02.000 --> 00:09:04.000]  你們信神也當信我
[00:09:04.000 --> 00:09:06.000]  在我家裡
[00:09:06.000 --> 00:09:08.000]  有許多住處
[00:09:08.000 --> 00:09:10.000]  若是沒有
[00:09:10.000 --> 00:09:12.000]  我就可以告訴你們
[00:09:12.000 --> 00:09:14.000]  我去是為你們預備地方
[00:09:14.000 --> 00:09:16.000]  我為你們預備地方回來接你們
[00:09:16.000 --> 00:09:18.000]  所以耶穌已經說我現在走了
[00:09:18.000 --> 00:09:20.000]  不過我會回來的
[00:09:20.000 --> 00:09:22.000]  門徒的心
[00:09:22.000 --> 00:09:24.000]  是憂愁的
[00:09:24.000 --> 00:09:26.000]  憂愁是一種
[00:09:26.000 --> 00:09:28.000]  你和我都經常有的感覺
[00:09:28.000 --> 00:09:30.000]  很多事情
[00:09:30.000 --> 00:09:32.000]  很哀傷
[00:09:32.000 --> 00:09:34.000]  或者有些事情我們很憂傷
[00:09:34.000 --> 00:09:38.000]  特別是我們面對生離死別
[00:09:38.000 --> 00:09:42.000]  我們家人離開去世
[00:09:42.000 --> 00:09:44.000]  好朋友離開
[00:09:44.000 --> 00:09:46.000]  所以人生
[00:09:46.000 --> 00:09:48.000]  有很多憂傷的事
[00:09:48.000 --> 00:09:54.000]  所以門徒第一件事
[00:09:54.000 --> 00:09:56.000]  是耶穌的受苦和死亡
[00:09:56.000 --> 00:09:58.000]  他們覺得很憂傷
[00:09:58.000 --> 00:10:00.000]  他們的老師
[00:10:00.000 --> 00:10:02.000]  要接受
[00:10:02.000 --> 00:10:04.000]  這樣的命運
[00:10:04.000 --> 00:10:06.000]  要離開他們
[00:10:06.000 --> 00:10:08.000]  要和他們離別
[00:10:08.000 --> 00:10:10.000]  是很憂傷的
[00:10:10.000 --> 00:10:12.000]  但是耶穌給他們
[00:10:12.000 --> 00:10:14.000]  如何去面對憂傷呢
[00:10:14.000 --> 00:10:16.000]  耶穌提醒他們
[00:10:16.000 --> 00:10:18.000]  你們心裡不要憂愁
[00:10:18.000 --> 00:10:20.000]  你們信神也當信我
[00:10:20.000 --> 00:10:22.000]  所以耶穌說你們要有信心
[00:10:22.000 --> 00:10:24.000]  有信心
[00:10:24.000 --> 00:10:26.000]  相信我的說話
[00:10:26.000 --> 00:10:28.000]  相信我的應許
[00:10:28.000 --> 00:10:30.000]  所以今天我們很多時候
[00:10:30.000 --> 00:10:32.000]  特別是我們很多信主的親友離開世界
[00:10:32.000 --> 00:10:34.000]  我們很哀傷
[00:10:34.000 --> 00:10:36.000]  但我們心裡有盼望
[00:10:36.000 --> 00:10:38.000]  有安慰
[00:10:38.000 --> 00:10:40.000]  因為知道這是暫別
[00:10:40.000 --> 00:10:42.000]  有一天我們會在天家相聚
[00:10:42.000 --> 00:10:44.000]  我們相信
[00:10:44.000 --> 00:10:46.000]  所以在大家憂傷的時候
[00:10:46.000 --> 00:10:48.000]  不要忘記
[00:10:48.000 --> 00:10:50.000]  那個時刻
[00:10:50.000 --> 00:10:52.000]  要我們更加信靠上帝
[00:10:52.000 --> 00:10:54.000]  信靠上帝的說話
[00:10:54.000 --> 00:10:56.000]  信靠上帝的應許
[00:10:56.000 --> 00:10:58.000]  是憂傷
[00:10:58.000 --> 00:11:00.000]  第二
[00:11:00.000 --> 00:11:02.000]  懼怕
[00:11:02.000 --> 00:11:04.000]  耶穌受苦
[00:11:04.000 --> 00:11:06.000]  和耶穌的死亡
[00:11:06.000 --> 00:11:08.000]  帶給他們懼怕
[00:11:08.000 --> 00:11:12.000]  耶穌死
[00:11:12.000 --> 00:11:14.000]  我們有什麼懼怕呢
[00:11:14.000 --> 00:11:16.000]  第一個懼怕就是彼得
[00:11:16.000 --> 00:11:18.000]  彼得
[00:11:18.000 --> 00:11:22.000]  彼得他是門徒的
[00:11:22.000 --> 00:11:24.000]  大哥
[00:11:24.000 --> 00:11:26.000]  所以他們說
[00:11:26.000 --> 00:11:28.000]  他自己是有信心的
[00:11:28.000 --> 00:11:30.000]  所以耶穌說
[00:11:30.000 --> 00:11:32.000]  眾人離開你,我也不離開你
[00:11:32.000 --> 00:11:34.000]  我要和你一起受苦
[00:11:34.000 --> 00:11:36.000]  我和你一起死,我也願意
[00:11:36.000 --> 00:11:38.000]  但耶穌說
[00:11:38.000 --> 00:11:40.000]  雞叫之先
[00:11:40.000 --> 00:11:42.000]  你要三次驗認我
[00:11:42.000 --> 00:11:44.000]  所以彼得
[00:11:44.000 --> 00:11:46.000]  很有這樣的信心
[00:11:46.000 --> 00:11:48.000]  所以當在赫西瑪利園的時候
[00:11:48.000 --> 00:11:50.000]  那些猶大
[00:11:50.000 --> 00:11:52.000]  帶著兵兵來捉拿耶穌的時候
[00:11:52.000 --> 00:11:54.000]  給了第一個拿把刀出來
[00:11:54.000 --> 00:11:56.000]  就一斬
[00:11:56.000 --> 00:11:58.000]  斬了那個
[00:11:58.000 --> 00:12:00.000]  大祭司僕人
[00:12:00.000 --> 00:12:02.000]  斬他的耳朵
[00:12:02.000 --> 00:12:04.000]  他是要救耶穌的
[00:12:04.000 --> 00:12:06.000]  他要保護耶穌的
[00:12:06.000 --> 00:12:08.000]  但不只這樣
[00:12:08.000 --> 00:12:10.000]  對方人勢眾多
[00:12:10.000 --> 00:12:12.000]  將耶穌捉拿
[00:12:12.000 --> 00:12:14.000]  所以他還跟著耶穌
[00:12:14.000 --> 00:12:16.000]  他跟著耶穌去到大祭司的庭院
[00:12:16.000 --> 00:12:18.000]  看有沒有辦法救耶穌
[00:12:18.000 --> 00:12:20.000]  但是那一刻
[00:12:20.000 --> 00:12:22.000]  他看到耶穌受苦
[00:12:22.000 --> 00:12:24.000]  他也有一個侍女看到
[00:12:24.000 --> 00:12:26.000]  你不是和耶穌一起的嗎
[00:12:26.000 --> 00:12:28.000]  她說不是,我不認識他
[00:12:28.000 --> 00:12:30.000]  兩次,三次
[00:12:30.000 --> 00:12:32.000]  那些人說你的口音是嘉利人
[00:12:32.000 --> 00:12:34.000]  你是和耶穌一起的
[00:12:34.000 --> 00:12:36.000]  她也否認
[00:12:36.000 --> 00:12:38.000]  一次,兩次,三次
[00:12:38.000 --> 00:12:40.000]  然後雞就叫了
[00:12:40.000 --> 00:12:42.000]  天亮了,他就出去
[00:12:42.000 --> 00:12:44.000]  痛哭,想起耶穌的說話
[00:12:44.000 --> 00:12:46.000]  彼得懟怕
[00:12:46.000 --> 00:12:48.000]  他害怕
[00:12:50.000 --> 00:12:52.000]  我們人也會害怕
[00:12:52.000 --> 00:12:54.000]  很平常,我們也會害怕
[00:12:54.000 --> 00:12:56.000]  不單這樣
[00:12:56.000 --> 00:12:58.000]  耶穌被捉的時候彼得害怕
[00:12:58.000 --> 00:13:00.000]  耶穌被釘十字架
[00:13:00.000 --> 00:13:02.000]  甚至耶穌復活之後
[00:13:02.000 --> 00:13:04.000]  門徒也害怕
[00:13:04.000 --> 00:13:06.000]  門徒罪集在一處
[00:13:06.000 --> 00:13:08.000]  《約翰福音》第20章說
[00:13:08.000 --> 00:13:10.000]  門都關了
[00:13:10.000 --> 00:13:12.000]  為什麼
[00:13:12.000 --> 00:13:14.000]  因為懼怕猶太人
[00:13:14.000 --> 00:13:16.000]  那些人捉了耶穌
[00:13:16.000 --> 00:13:18.000]  有可能捉了我
[00:13:18.000 --> 00:13:20.000]  我是耶穌的黨
[00:13:20.000 --> 00:13:22.000]  我是耶穌的門徒
[00:13:22.000 --> 00:13:24.000]  耶穌釘十字架也會把我處死
[00:13:24.000 --> 00:13:26.000]  所以他們害怕
[00:13:26.000 --> 00:13:28.000]  所以他們在一起的時候
[00:13:28.000 --> 00:13:30.000]  他們要很秘密的
[00:13:30.000 --> 00:13:32.000]  關上門,不讓人知道
[00:13:32.000 --> 00:13:34.000]  門都關上,因為怕猶太人
[00:13:34.000 --> 00:13:40.000]  其實很多時候
[00:13:40.000 --> 00:13:42.000]  我們人的內心有恐懼
[00:13:42.000 --> 00:13:44.000]  但是恐懼
[00:13:44.000 --> 00:13:46.000]  遇到一些事就浮現出來了
[00:13:46.000 --> 00:13:48.000]  就是那些人
[00:13:48.000 --> 00:13:50.000]  有人說我不怕
[00:13:50.000 --> 00:13:52.000]  我不怕,其實他就害怕
[00:13:52.000 --> 00:13:54.000]  他不怕不怕,其實他就害怕
[00:13:54.000 --> 00:13:56.000]  我兒子很小的時候
[00:13:56.000 --> 00:13:58.000]  幾歲大
[00:13:58.000 --> 00:14:00.000]  我想他五六歲
[00:14:00.000 --> 00:14:02.000]  我們走那個地方
[00:14:02.000 --> 00:14:04.000]  晚上很黑的
[00:14:04.000 --> 00:14:06.000]  很黑的一條路
[00:14:06.000 --> 00:14:08.000]  他一走就說
[00:14:08.000 --> 00:14:10.000]  我不怕我不怕
[00:14:10.000 --> 00:14:12.000]  我就知道他害怕
[00:14:12.000 --> 00:14:14.000]  他不怕
[00:14:14.000 --> 00:14:16.000]  他說我不怕我不怕
[00:14:16.000 --> 00:14:18.000]  耶穌和我在一起,我不怕
[00:14:18.000 --> 00:14:20.000]  他不怕,他說出來
[00:14:20.000 --> 00:14:22.000]  他就害怕,沒有錯,人有恐懼
[00:14:22.000 --> 00:14:24.000]  在心裡面的
[00:14:24.000 --> 00:14:26.000]  但是遇到一些事情
[00:14:26.000 --> 00:14:28.000]  恐懼就出來了
[00:14:28.000 --> 00:14:30.000]  所以
[00:14:30.000 --> 00:14:32.000]  亞當夏娃犯罪之後
[00:14:32.000 --> 00:14:34.000]  吃了神所吩咐他
[00:14:34.000 --> 00:14:36.000]  不可以吃的禁果
[00:14:36.000 --> 00:14:38.000]  就躲起來
[00:14:38.000 --> 00:14:40.000]  神就問亞當你在哪裡
[00:14:40.000 --> 00:14:42.000]  他說我聽見你的聲音
[00:14:42.000 --> 00:14:44.000]  我就
[00:14:44.000 --> 00:14:46.000]  害怕,所以
[00:14:46.000 --> 00:14:48.000]  躲藏起來,人怕上帝
[00:14:48.000 --> 00:14:52.000]  所以今天聖經和我們說
[00:14:52.000 --> 00:14:54.000]  愛裡面沒有懼怕
[00:14:54.000 --> 00:14:56.000]  愛裡面沒有懼怕
[00:14:56.000 --> 00:14:58.000]  愛的完全
[00:14:58.000 --> 00:15:00.000]  把懼怕除去
[00:15:00.000 --> 00:15:04.000]  所以唯一能夠
[00:15:04.000 --> 00:15:06.000]  征服,克服
[00:15:06.000 --> 00:15:08.000]  懼怕,不是我大膽一點
[00:15:08.000 --> 00:15:10.000]  我大膽一點,不是,你有愛心
[00:15:10.000 --> 00:15:12.000]  你有愛的時候就沒有懼怕
[00:15:12.000 --> 00:15:14.000]  愛能夠
[00:15:14.000 --> 00:15:16.000]  溶解懼怕
[00:15:16.000 --> 00:15:18.000]  神使我們
[00:15:18.000 --> 00:15:20.000]  不懼怕,為什麼不使我們不懼怕
[00:15:20.000 --> 00:15:22.000]  神說,神愛世人
[00:15:22.000 --> 00:15:24.000]  甚至將他的獨生子賜給我們
[00:15:24.000 --> 00:15:26.000]  所以神的愛
[00:15:26.000 --> 00:15:28.000]  我們明白神的愛
[00:15:28.000 --> 00:15:30.000]  我們接受神的愛
[00:15:30.000 --> 00:15:32.000]  我們就不需要懼怕,不需要懼怕上帝
[00:15:32.000 --> 00:15:34.000]  不需要懼怕別人
[00:15:34.000 --> 00:15:38.000]  現在滿途
[00:15:38.000 --> 00:15:40.000]  懼怕,因為耶穌
[00:15:40.000 --> 00:15:42.000]  被捉,被釘十字架
[00:15:42.000 --> 00:15:44.000]  耶穌寫在十字架上面
[00:15:44.000 --> 00:15:46.000]  我們
[00:15:46.000 --> 00:15:48.000]  都會懼怕
[00:15:48.000 --> 00:15:50.000]  好像門徒一樣,但是
[00:15:50.000 --> 00:15:52.000]  只要我們心裡有愛
