
[00:00:00.000 --> 00:00:02.700]  去年年底我收到一個禮物
[00:06:40.000 --> 00:06:41.000]  我們自己辛苦一下
[00:06:41.000 --> 00:06:43.800]  就算至少下一代得着吧
[00:06:43.800 --> 00:06:45.100]  下一代也沒有
[00:06:45.100 --> 00:06:46.900]  再下一代也沒有
[00:06:46.900 --> 00:06:51.500]  哇 真的遙遙無期的應許
[00:06:51.500 --> 00:06:53.500]  換了我們恐怕早就作罷了
[00:06:53.500 --> 00:06:55.100]  神啊 真的嗎
[00:06:55.100 --> 00:06:57.400]  應許真的會實現嗎
[00:06:57.400 --> 00:07:00.300]  我死了以後真的會成就嗎
[00:07:00.300 --> 00:07:03.700]  換了我們早就算了 放棄了
[00:07:03.700 --> 00:07:05.300]  但是我們看見亞伯拉罕
[00:07:05.300 --> 00:07:08.900]  就是一個永不衰殘的信心
[00:07:08.900 --> 00:07:13.700]  堅定地相信神的應許必要成就
[00:07:13.700 --> 00:07:16.900]  當神應許亞伯拉罕給他一個兒子的時候
[00:07:16.900 --> 00:07:18.600]  其實第一次告訴他給兒子
[00:07:18.600 --> 00:07:19.300]  他已經幾歲
[00:07:19.300 --> 00:07:21.100]  他已經75歲了
[00:07:21.100 --> 00:07:22.200]  按照人的想法
[00:07:22.200 --> 00:07:24.500]  早已經過了生育的年齡
[00:07:24.500 --> 00:07:26.000]  甚至隨着時日過去
[00:07:26.000 --> 00:07:28.200]  到了99歲
[00:07:28.200 --> 00:07:30.900]  連兒子影子都沒有
[00:07:30.900 --> 00:07:32.900]  換了我們早就作罷了
[00:07:32.900 --> 00:07:34.900]  哎呀 年紀這麼大了
[00:07:34.900 --> 00:07:38.200]  恐怕神也沒有辦法了
[00:07:38.200 --> 00:07:39.200]  這麼多年了
[00:07:39.200 --> 00:07:42.900]  可能神想盡辦法也沒有辦法 沒用
[00:07:42.900 --> 00:07:45.900]  可羅馬書第四章19節怎麼說呢
[00:07:45.900 --> 00:07:48.900]  他將近百歲的時候
[00:07:48.900 --> 00:07:51.700]  雖然想到自己的身體如同已死
[00:07:51.700 --> 00:07:53.400]  薩拉的身已經斷絕
[00:07:53.400 --> 00:07:59.300]  但是他的信心還是不軟弱
[00:07:59.300 --> 00:08:02.800]  哈利路亞 亞伯拉罕有一個永不衰殘的信心
[00:08:02.800 --> 00:08:04.300]  21節怎麼說呢
[00:08:04.300 --> 00:08:05.800]  21節接下來說
[00:08:05.800 --> 00:08:10.000]  且滿心相信神所應許的怎麼樣
[00:08:10.000 --> 00:08:12.300]  必能做成
[00:08:12.300 --> 00:08:14.900]  因着這樣一個信心
[00:08:14.900 --> 00:08:19.900]  神就能夠在他身上成就完成神的作爲
[00:08:19.900 --> 00:08:22.600]  第二點 今天你如果想經歷神的作爲
[00:08:22.600 --> 00:08:26.800]  你一定要有這種永不衰殘的信心
[00:08:26.800 --> 00:08:29.300]  你的眼眸不是去看環境
[00:08:29.300 --> 00:08:31.400]  因爲環境永遠在改變的
[00:08:31.400 --> 00:08:35.800]  你的眼眸必須是定睛在這位坐在寶座的神身上
[00:08:35.800 --> 00:08:39.000]  以及他永不改變的應許上
[00:08:39.000 --> 00:08:40.000]  Amen
[00:08:40.000 --> 00:08:43.000]  你就能在人生各樣的風浪當中
[00:08:43.000 --> 00:08:47.100]  乘風破浪地向前進
[00:08:47.100 --> 00:08:51.500]  你知道Dr.Koshi是我們所一直支持很多年
[00:08:51.500 --> 00:08:55.100]  在印度信心神學院的院長
[00:08:55.100 --> 00:08:56.900]  他在印度不但是藉着神學院
[00:08:56.900 --> 00:08:59.100]  造就很多神國的工人
[00:08:59.100 --> 00:09:01.700]  事實上很多他的學生畢業之後
[00:09:01.700 --> 00:09:03.100]  他也差遣他們
[00:09:03.100 --> 00:09:05.200]  支持他們在印度各地
[00:09:05.200 --> 00:09:08.200]  甚至到尼泊爾做池塘的工作
[00:09:08.200 --> 00:09:09.500]  不但如此
[00:09:09.500 --> 00:09:12.000]  他也幫助很多婦女的事工
[00:09:12.000 --> 00:09:14.600]  還有特殊兒童的事工
[00:09:14.600 --> 00:09:18.000]  他們在印度所有的事工所需要的經費
[00:09:18.000 --> 00:09:20.600]  每年都非常的龐大
[00:09:20.600 --> 00:09:22.400]  我還記得有一次我有機會問他
[00:09:22.400 --> 00:09:24.200]  我說Dr.Koshi
[00:09:24.200 --> 00:09:27.800]  你怎麼能夠在印度這麼有限的資源裏面
[00:09:27.800 --> 00:09:30.200]  你能夠支撐這麼大一些事工
[00:09:30.200 --> 00:09:31.900]  這個經費這麼龐大
[00:09:31.900 --> 00:09:35.200]  你怎麼有信心來支持呢
[00:09:35.200 --> 00:09:37.000]  他說這些年
[00:09:37.000 --> 00:09:41.200]  他的信心是建立在神兩個應許上
[00:09:41.200 --> 00:09:42.800]  他說第一個應許
[00:09:42.800 --> 00:09:45.700]  他說君王的心在神的手中
[00:09:45.700 --> 00:09:50.000]  像龍溝的水隨意流轉
[00:09:50.000 --> 00:09:52.600]  資源都在君王的手中
[00:09:52.600 --> 00:09:57.200]  但甚至君王的心都在耶和華的手中
[00:09:57.200 --> 00:09:59.400]  所以神的心意可以自由地
[00:09:59.400 --> 00:10:03.300]  這個資源的配動在人想是很難能夠調動的
[00:10:03.300 --> 00:10:06.400]  但在神就沒有難成的事情
[00:10:06.400 --> 00:10:07.600]  第二個應許他相信
[00:10:07.600 --> 00:10:09.700]  他相信神是信實的
[00:10:09.700 --> 00:10:13.000]  必要供應我們一切的需要
[00:10:13.000 --> 00:10:14.400]  所以他常說
[00:10:14.400 --> 00:10:17.200]  神不但知道我們需要什麼
[00:10:17.200 --> 00:10:20.100]  而且知道我們什麼時候需要
[00:10:20.100 --> 00:10:23.200]  他甚至知道我們需要多少
[00:10:23.200 --> 00:10:27.500]  神的供應永遠是恰恰好
[00:10:27.500 --> 00:10:30.200]  這些年我在Dr.Koshi身上
[00:10:30.200 --> 00:10:34.800]  真的看見他有個永不衰殘的信心
[00:10:34.800 --> 00:10:38.400]  他堅持相信神的信實
[00:10:38.400 --> 00:10:44.200]  最終他就經歷神信實的作爲
[00:10:44.200 --> 00:10:48.400]  第二個你不但有永不衰殘的信心
[00:10:48.400 --> 00:10:51.400]  你必須要有永不止息的禱告
[00:10:51.400 --> 00:10:55.400]  跟你朋友說要有永不止息的禱告
[00:10:55.400 --> 00:10:59.800]  禱告是個我們可以與神同工的管道
[00:10:59.800 --> 00:11:02.100]  一個被神所使用的人
[00:11:02.100 --> 00:11:06.100]  必定是懂得藉着禱告來抓住神的人
[00:11:06.100 --> 00:11:10.000]  一定是個懂得藉着禱告來經歷神的人
[00:11:10.000 --> 00:11:12.400]  就好像在舊約時代的蛋移裏
[00:11:12.400 --> 00:11:15.400]  你想蛋移裏常常覺得蛋移裏是個先知
[00:11:15.400 --> 00:11:17.300]  但如果你仔細看蛋移裏的書
[00:11:17.300 --> 00:11:21.000]  其實他更是一個禱告的人
[00:11:21.000 --> 00:11:22.800]  當他被擄到巴比倫去的時候
[00:11:22.800 --> 00:11:25.600]  無論環境多麼的惡劣
[00:11:25.600 --> 00:11:30.100]  甚至連當時的巴比倫王都下令禁止禱告
[00:11:30.100 --> 00:11:34.300]  但蛋移裏還是每天跪在神的面前
[00:11:34.300 --> 00:11:36.900]  禱告三次
[00:11:36.900 --> 00:11:39.800]  蛋移裏的書第六章第十節怎麼說呢
[00:11:39.800 --> 00:11:43.900]  蛋移裏知道禁令蓋了玉璽
[00:11:43.900 --> 00:11:45.700]  換句話說無法挽回了
[00:11:45.700 --> 00:11:49.200]  王的章都蓋下去無法挽回了
[00:11:49.200 --> 00:11:50.600]  他就到自己家裏
[00:11:50.600 --> 00:11:53.900]  他樓上的窗戶是開向耶路撒冷
[00:11:53.900 --> 00:11:56.500]  一日三次窗席跪在他神面前
[00:11:56.500 --> 00:12:00.600]  禱告感謝與肅藏一樣
[00:12:00.600 --> 00:12:03.200]  爲什麼窗要開向耶路撒冷呢
[00:12:03.200 --> 00:12:07.500]  因爲他的心渴望神的應許要實現了
[00:12:07.500 --> 00:12:13.700]  神說要將以色列百姓從被虜之地帶回到耶路撒冷
[00:12:13.700 --> 00:12:15.900]  所以他每天開窗向耶路撒冷
[00:12:15.900 --> 00:12:19.300]  他期待這個應許要實現
[00:12:19.300 --> 00:12:25.000]  雖然他明知道這個應許在有生之年他看不見應驗
[00:12:25.000 --> 00:12:25.900]  因爲神很清楚
[00:12:25.900 --> 00:12:31.900]  接着他預言說以色列百姓要被虜七十年之後
[00:12:31.900 --> 00:12:34.400]  纔有機會回到耶路撒冷
[00:12:34.400 --> 00:12:37.300]  在蛋移有生之年他看不見
[00:12:37.300 --> 00:12:40.300]  但蛋移裏堅持抓住神的應許
[00:12:40.300 --> 00:12:43.100]  永不止息地禱告
[00:12:43.100 --> 00:12:48.300]  你說一個人有可能能夠持續夢想七十年嗎
[00:12:48.300 --> 00:12:50.700]  蛋移裏就是這樣的人
[00:12:50.700 --> 00:12:53.100]  他沒有停止夢想過
[00:12:53.100 --> 00:12:55.600]  他沒有停止禱告過
[00:12:55.600 --> 00:12:57.900]  甚至在巴比倫王下令
[00:12:57.900 --> 00:13:02.500]  禁止任何人向王以外的事情來禱告
[00:13:02.500 --> 00:13:07.400]  而且說違反的人就要丟到獅子坑裏
[00:13:07.400 --> 00:13:08.700]  想想看
[00:13:08.700 --> 00:13:10.400]  換了我們可能會對神說
[00:13:10.400 --> 00:13:16.000]  神啊 最近風聲有點緊張
[00:13:16.000 --> 00:13:18.300]  我得休息幾天纔可以
[00:13:18.300 --> 00:13:21.700]  等風聲過去我再回來禱告
[00:13:21.700 --> 00:13:23.700]  蛋移裏沒有停止
[00:13:23.700 --> 00:13:28.700]  所以說他禱告感謝與肅藏一樣
[00:13:28.700 --> 00:13:31.900]  結果他果然就被丟到獅子坑裏了
[00:13:31.900 --> 00:13:34.100]  這是蛋移裏一生中最出名的一件事情
[00:13:34.100 --> 00:13:34.700]  你知道嗎
[00:13:34.700 --> 00:13:39.400]  是蛋移裏在獅子坑裏最出名的一個故事
[00:13:39.400 --> 00:13:40.600]  我請問你
[00:13:40.600 --> 00:13:41.900]  你可以想象
[00:13:41.900 --> 00:13:46.300]  蛋移裏在獅子坑裏他在幹什麼嗎
[00:13:46.300 --> 00:13:47.900]  沒錯
[00:13:47.900 --> 00:13:49.900]  就是禱告
[00:13:49.900 --> 00:13:51.900]  不止息地禱告
[00:13:51.900 --> 00:13:54.200]  拼命地呼求
[00:13:54.200 --> 00:13:55.700]  那個晚上
[00:13:55.700 --> 00:13:59.100]  本來可以說在他一生當中是最漫長的夜晚
[00:13:59.100 --> 00:14:04.100]  當然也可能是最短的夜晚 一被喫掉也就沒有了不是嗎
[00:14:04.100 --> 00:14:06.300]  無論如何在他一生當中
[00:14:06.300 --> 00:14:09.900]  應該可能是最悽慘的一個晚上
[00:14:09.900 --> 00:14:12.700]  沒想到在那個晚上
[00:14:12.700 --> 00:14:16.300]  神差使者封住獅子的口
[00:14:16.300 --> 00:14:21.000]  那個晚上就成爲他一生中最奇妙的晚上
[00:14:21.000 --> 00:14:23.500]  一個充滿神蹟的晚上
[00:14:23.500 --> 00:14:24.700]  Hallelujah
[00:14:24.700 --> 00:14:27.500]  越是艱難的時刻
[00:14:27.500 --> 00:14:30.300]  當你永不止息地禱告
[00:14:30.300 --> 00:14:33.700]  那就成爲你一生最奇妙的時候
[00:14:33.700 --> 00:14:34.700]  Amen
[00:14:34.700 --> 00:14:38.300]  今天無論你遇到多少的困難
[00:14:38.300 --> 00:14:40.400]  多少的困境
[00:14:40.400 --> 00:14:42.700]  無論你多麼的無助
[00:14:42.700 --> 00:14:44.700]  無論你是否已經開始懷疑說
[00:14:44.700 --> 00:14:47.700]  神你到底有沒有聽見我的禱告
[00:14:47.700 --> 00:14:51.700]  甚至逼迫靈到你叫你走投無路
[00:14:51.700 --> 00:14:54.300]  這個時候你要怎麼辦
[00:14:54.300 --> 00:14:57.500]  讓我告訴你最好一個辦法
[00:14:57.500 --> 00:14:59.900]  那就是停下來
[00:14:59.900 --> 00:15:02.700]  跪下禱告
[00:15:02.700 --> 00:15:03.800]  Amen
[00:15:03.800 --> 00:15:08.500]  跟你媽說停下來跪下禱告跟她說
[00:15:08.500 --> 00:15:10.500]  你要不顧一切地禱告
[00:15:10.500 --> 00:15:12.900]  永不止息地禱告
[00:15:12.900 --> 00:15:16.500]  那個能夠救丹尼裏脫離獅子坑的神
[00:15:16.500 --> 00:15:21.500]  今天必然能夠搭救你脫離一切仇敵殺戰的攻擊
[00:15:21.500 --> 00:15:25.100]  那你說牧師我怎麼樣才能永不止息地禱告呢
[00:15:25.100 --> 00:15:27.300]  都要說我們不是不想禱告不是嗎
[00:15:27.300 --> 00:15:31.000]  可是一跪下來禱告詞就這麼有限
[00:15:31.000 --> 00:15:34.100]  兩三句就禱告完了
[00:15:34.100 --> 00:15:36.900]  我發現很多的基督徒真的不是不想禱告
[00:15:36.900 --> 00:15:38.100]  但很難持續禱告
[00:15:38.100 --> 00:15:40.500]  最主要的原因是講不出什麼話來
[00:15:40.500 --> 00:15:42.500]  沒什麼話可講
[00:15:42.500 --> 00:15:45.900]  把我們心中所想要的講完了
[00:15:45.900 --> 00:15:47.700]  不知道該講什麼了
[00:15:47.700 --> 00:15:51.500]  不知道該講些什麼不知道該說些什麼纔好
[00:15:51.500 --> 00:15:52.900]  怎麼辦
[00:15:52.900 --> 00:15:55.500]  我告訴你最簡單的辦法
[00:15:55.500 --> 00:15:57.500]  最好的辦法
[00:15:57.500 --> 00:16:00.300]  就是用神的話來禱告
[00:16:00.300 --> 00:16:02.300]  就是用神的話來禱告
[00:16:02.300 --> 00:16:04.500]  一邊來讀神的話
[00:16:04.500 --> 00:16:08.100]  一邊把神的話化爲禱告
[00:16:08.100 --> 00:16:10.300]  帶到神的面前來
[00:16:10.300 --> 00:16:15.300]  禱告永遠不應該是一個人的自言自語的獨白而已
[00:16:15.300 --> 00:16:17.700]  禱告永遠是我們與神之間的對話
[00:16:17.700 --> 00:16:19.100]  你說怎麼對話呢
[00:16:19.100 --> 00:16:22.700]  一方面我們藉着祈禱來到神的面前
[00:16:22.700 --> 00:16:24.100]  開口禱告來的時候
[00:16:24.100 --> 00:16:25.500]  把神的話帶到神
[00:16:25.500 --> 00:16:29.700]  另一方面神的話也直接向我們來說話
[00:16:29.700 --> 00:16:32.900]  所以你一邊讀經一邊把所讀的經文
[00:16:32.900 --> 00:16:35.100]  化爲禱告向神來述說
[00:16:35.100 --> 00:16:37.300]  當你開始這樣禱讀的時候
[00:16:37.300 --> 00:16:40.700]  聖靈就能夠自由地運行在你心中
[00:16:40.700 --> 00:16:43.500]  使你明白神的心意是什麼
[00:16:43.500 --> 00:16:47.100]  你越多的禱讀你越容易明白神的心意
[00:16:47.100 --> 00:16:50.300]  你能夠抓住神所給你的應許
[00:16:50.300 --> 00:16:53.900]  你就會感動知道神的應許在哪裏
[00:16:53.900 --> 00:16:58.100]  抓住神的應許繼續不斷地來禱告
[00:16:58.100 --> 00:17:00.500]  如果你說牧師我從來沒有這樣禱告過
[00:17:00.500 --> 00:17:01.700]  沒有這樣禱讀過
[00:17:01.700 --> 00:17:03.700]  那我建議你
[00:17:03.700 --> 00:17:04.900]  就去順便做個廣告
[00:17:04.900 --> 00:17:09.100]  去買一下師母的應許禱讀手冊吧
[00:17:09.100 --> 00:17:11.900]  那本書能夠幫助你啓蒙一下
[00:17:11.900 --> 00:17:14.900]  幫助怎麼樣藉着神的話來禱告
[00:17:14.900 --> 00:17:17.300]  每天照着去做
[00:17:17.300 --> 00:17:20.500]  唯有藉着永不止息的禱告
[00:17:20.500 --> 00:17:23.500]  能夠在你一生每一個關口當中
[00:17:23.500 --> 00:17:26.900]  來經歷神的得勝
[00:17:26.900 --> 00:17:28.700]  最後第三
[00:17:28.700 --> 00:17:31.900]  要有永不放棄的毅力
[00:17:31.900 --> 00:17:36.100]  跟你們說永不放棄的毅力
[00:17:36.100 --> 00:17:40.700]  一個被神所使用的人是永遠不會放棄的
[00:17:40.700 --> 00:17:42.500]  失敗對他來講
[00:17:42.500 --> 00:17:47.100]  只不過是自我提升的一個管道
[00:17:47.100 --> 00:17:49.100]  困難對他來講
[00:17:49.100 --> 00:17:52.900]  只不過是一個經歷神的過程而已
[00:17:52.900 --> 00:17:55.300]  韓國趙文基牧師在他一生當中
[00:17:55.300 --> 00:17:59.500]  經歷多少的挫折跟失敗跟難處
[00:17:59.500 --> 00:18:01.900]  但他建立了世界上最大一個教會
[00:18:01.900 --> 00:18:03.900]  七十萬人的會衆
[00:18:03.900 --> 00:18:07.500]  他在韓國開辦了國民日報
[00:18:07.500 --> 00:18:10.300]  他也創辦了韓式大學
[00:18:10.300 --> 00:18:14.300]  這在當時的世人眼中絕對是不可能的事情
[00:18:14.300 --> 00:18:17.700]  但無論他遇見多少的困難
