
[00:00:00.000 --> 00:00:04.500]  各位尖沙咀浸信會青少年崇拜的弟兄姊妹
[00:06:54.000 --> 00:06:56.000]  為什麼這些食物
[00:06:56.000 --> 00:06:58.000]  可以吃或不可以吃
[00:06:58.000 --> 00:07:00.000]  我們說
[00:07:00.000 --> 00:07:02.000]  如果用今天的說法
[00:07:02.000 --> 00:07:05.000]  很多食物都不可以吃
[00:07:05.000 --> 00:07:06.000]  首先說
[00:07:06.000 --> 00:07:08.000]  豬不可以吃
[00:07:08.000 --> 00:07:10.000]  已經很多東西不可以吃
[00:07:10.000 --> 00:07:14.000]  提分兩反賭著
[00:07:14.000 --> 00:07:18.000]  即是反錯的走獸
[00:07:18.000 --> 00:07:24.000]  腳要提分兩反賭著
[00:07:24.000 --> 00:07:26.000]  有爪的才可以
[00:07:26.000 --> 00:07:28.000]  沒有爪的是不可以的
[00:07:28.000 --> 00:07:30.000]  水中的食物
[00:07:30.000 --> 00:07:35.000]  在海裡、河裡、水裡
[00:07:35.000 --> 00:07:37.000]  有刺、有鱗的
[00:07:37.000 --> 00:07:39.000]  才可以吃
[00:07:39.000 --> 00:07:41.000]  簡單來說
[00:07:41.000 --> 00:07:48.000]  魚有魚鰭、有鱗的就可以吃
[00:07:48.000 --> 00:07:51.000]  蝦蟹就一定不可以吃
[00:07:51.000 --> 00:07:53.000]  這麼大隻波士頓蝦
[00:07:53.000 --> 00:07:55.000]  是不可以吃的
[00:07:55.000 --> 00:07:58.000]  生蠔是不可以吃的
[00:07:58.000 --> 00:08:01.000]  很多人覺得奇怪
[00:08:01.000 --> 00:08:03.000]  這是什麼原因呢?
[00:08:03.000 --> 00:08:09.000]  會不會是衛生的原因呢?
[00:08:09.000 --> 00:08:11.000]  這些食物
[00:08:11.000 --> 00:08:16.000]  因為動物吃的東西不衛生
[00:08:16.000 --> 00:08:21.000]  所以我們進食這些動物
[00:08:21.000 --> 00:08:23.000]  都不是很理想的
[00:08:23.000 --> 00:08:25.000]  像豬一樣
[00:08:25.000 --> 00:08:27.000]  吃完都是垃圾、骯髒
[00:08:27.000 --> 00:08:30.000]  所以我們吃豬就不理想了
[00:08:30.000 --> 00:08:35.000]  鱗、刺那些不會游泳
[00:08:35.000 --> 00:08:38.000]  那些蝦蟹
[00:08:38.000 --> 00:08:41.000]  貝殼類的食物
[00:08:41.000 --> 00:08:43.000]  貝殼類的生物都是怎樣呢?
[00:08:43.000 --> 00:08:49.000]  在水底、在湖底
[00:08:49.000 --> 00:08:53.000]  這些生物吃什麼呢?
[00:08:53.000 --> 00:08:57.000]  有些蝦蟹、貝殼類
[00:08:57.000 --> 00:09:01.000]  吃其他生物的沉澱物、排泄物
[00:09:01.000 --> 00:09:04.000]  或者過濾的浮游生物
[00:09:04.000 --> 00:09:16.000]  不像魚類可以在淺水的地方游泳
[00:09:16.000 --> 00:09:18.000]  到處游泳
[00:09:18.000 --> 00:09:21.000]  牠們會吃到
[00:09:21.000 --> 00:09:27.000]  不會吃沉澱、底層的污穢的東西
[00:09:27.000 --> 00:09:33.000]  所以這些生物不應該吃
[00:09:33.000 --> 00:09:35.000]  是不是這樣呢?
[00:09:35.000 --> 00:09:39.000]  我們去下一張圖
[00:09:39.000 --> 00:09:44.000]  我們講到食物的影響
[00:09:44.000 --> 00:09:53.000]  原來我們今天不只是看什麼影響我們
[00:09:53.000 --> 00:09:56.000]  我們其實吃的食物
[00:09:56.000 --> 00:09:58.000]  很多專家都說
[00:09:58.000 --> 00:10:03.000]  吃的食物都會影響我們個人的發展
[00:10:03.000 --> 00:10:09.000]  學童避免早餐吃三高食物會影響專注力
[00:10:09.000 --> 00:10:11.000]  這是專家所說的
[00:10:11.000 --> 00:10:17.000]  有人說吃那些快餐式的食物
[00:10:17.000 --> 00:10:21.000]  數學的平均分會低四分
[00:10:21.000 --> 00:10:24.000]  這些是很恐怖的說法
[00:10:24.000 --> 00:10:27.000]  但其實背後的原因都是說
[00:10:27.000 --> 00:10:31.000]  這些食物是正在影響進食的人
[00:10:31.000 --> 00:10:34.000]  我們吃什麼
[00:10:34.000 --> 00:10:36.000]  其實就是
[00:10:36.000 --> 00:10:41.000]  這些食物轉頭就會影響我們
[00:10:41.000 --> 00:10:43.000]  可能有人說
[00:10:43.000 --> 00:10:46.000]  吃太多肉會暴躁
[00:10:46.000 --> 00:10:51.000]  吃素可能沒那麼多讀數的時間
[00:10:51.000 --> 00:10:53.000]  對身體的長度
[00:10:53.000 --> 00:10:57.000]  和對身體都較為健康
[00:10:57.000 --> 00:11:06.000]  這是有關於食物調理營養學的說法
[00:11:06.000 --> 00:11:08.000]  有些食物是怎樣呢?
[00:11:08.000 --> 00:11:10.000]  我們下一張就說
[00:11:10.000 --> 00:11:12.000]  美味但不健康
[00:11:12.000 --> 00:11:17.000]  自從韓國電視和電影
[00:11:17.000 --> 00:11:20.000]  來到風靡全球的時間
[00:11:20.000 --> 00:11:27.000]  我們說炸雞是其中一個很熱門的項目
[00:11:27.000 --> 00:11:31.000]  看到炸雞配啤酒
[00:11:31.000 --> 00:11:33.000]  好像很美味
[00:11:33.000 --> 00:11:36.000]  但本身是不健康
[00:11:36.000 --> 00:11:42.000]  吃太多起碼對心臟和血管不健康
[00:11:42.000 --> 00:11:46.000]  這個梅菜扣肉
[00:11:46.000 --> 00:11:54.000]  是我們男士其中一種最愛的食品
[00:11:54.000 --> 00:11:58.000]  我們男士都會出去
[00:11:58.000 --> 00:12:01.000]  可能吃飯的時候
[00:12:01.000 --> 00:12:05.000]  叫一個梅菜扣肉好像很恐怖
[00:12:05.000 --> 00:12:09.000]  一起叫的時候覺得沒那麼大罪疚感
[00:12:09.000 --> 00:12:13.000]  一來到就爭食
[00:12:13.000 --> 00:12:19.000]  在天氣較為炎熱的時候
[00:12:19.000 --> 00:12:22.000]  行山或出外
[00:12:22.000 --> 00:12:26.000]  在三十度的高溫在街上走走
[00:12:26.000 --> 00:12:29.000]  去到快餐店、餐廳
[00:12:29.000 --> 00:12:32.000]  試應說去飲品飲什麼
[00:12:32.000 --> 00:12:34.000]  汽水
[00:12:34.000 --> 00:12:37.000]  飲完之後整個身體舒服了
[00:12:37.000 --> 00:12:40.000]  去透心涼
[00:12:40.000 --> 00:12:43.000]  但一罐的汽水
[00:12:43.000 --> 00:12:47.000]  有八粒方糖
[00:12:47.000 --> 00:12:51.000]  你不會一口氣咬那粒糖
[00:12:51.000 --> 00:12:53.000]  因為太甜,甜到嘔
[00:12:53.000 --> 00:12:59.000]  但一罐汽水,八粒糖照進去是沒問題
[00:12:59.000 --> 00:13:01.000]  有時太口渴了
[00:13:01.000 --> 00:13:04.000]  可能一罐不夠,再飲多一罐
[00:13:04.000 --> 00:13:10.000]  十六粒方糖就擠進肚子裡
[00:13:10.000 --> 00:13:13.000]  多久都消化不了
[00:13:13.000 --> 00:13:15.000]  但我們可以說
[00:13:15.000 --> 00:13:21.000]  利未記不單止從食物本身的營養
[00:13:21.000 --> 00:13:25.000]  健不健康來作考慮
[00:13:25.000 --> 00:13:29.000]  更大的考慮是下一章
[00:13:29.000 --> 00:13:35.000]  他去看天道主色書,紅銅面牧師利未記
[00:13:35.000 --> 00:13:38.000]  其中有兩幅圖
[00:13:38.000 --> 00:13:40.000]  拿出來
[00:13:40.000 --> 00:13:42.000]  他說
[00:13:42.000 --> 00:13:44.000]  其實我們
[00:13:44.000 --> 00:13:48.000]  在生命需要歸主為聖
[00:13:48.000 --> 00:13:50.000]  避免不潔
[00:13:50.000 --> 00:13:53.000]  這就是利未記說
[00:13:53.000 --> 00:13:56.000]  為什麼我們需要
[00:13:56.000 --> 00:13:58.000]  無論飲食
[00:13:58.000 --> 00:14:01.000]  我們穿什麼
[00:14:01.000 --> 00:14:05.000]  我們怎樣來生活
[00:14:05.000 --> 00:14:10.000]  我們如果有患病的人怎樣處理
[00:14:10.000 --> 00:14:13.000]  利未記來講
[00:14:13.000 --> 00:14:15.000]  我們要分別一點
[00:14:15.000 --> 00:14:18.000]  潔淨和不潔淨
[00:14:18.000 --> 00:14:21.000]  我們不單止不要食
[00:14:21.000 --> 00:14:23.000]  碰到會怎樣
[00:14:23.000 --> 00:14:27.000]  骯髒,會被污染
[00:14:27.000 --> 00:14:30.000]  我們來到這裡
[00:14:30.000 --> 00:14:33.000]  有一個獨特的原因
[00:14:33.000 --> 00:14:36.000]  就是因為我們要來到
[00:14:36.000 --> 00:14:38.000]  我們的本體,我們的生命
[00:14:38.000 --> 00:14:41.000]  本來是屬於主
[00:14:41.000 --> 00:14:44.000]  我們來到這裡將我們分別出來
[00:14:44.000 --> 00:14:48.000]  以致我們避免不潔
[00:14:48.000 --> 00:14:53.000]  而在食物上作出選擇
[00:14:53.000 --> 00:14:56.000]  我們去選擇
[00:14:56.000 --> 00:14:59.000]  去食一些
[00:14:59.000 --> 00:15:03.000]  神認為是潔淨的食物
[00:15:03.000 --> 00:15:07.000]  以避免不肯進食
[00:15:07.000 --> 00:15:14.000]  或規避不潔淨的食物
[00:15:14.000 --> 00:15:17.000]  是因為在過程中
[00:15:17.000 --> 00:15:22.000]  我們保持自己的聖潔
[00:15:22.000 --> 00:15:26.000]  上面這兩個好像是橢圓形
[00:15:26.000 --> 00:15:34.000]  上面是說我們在這個族裏
[00:15:34.000 --> 00:15:37.000]  我們不潔淨
[00:15:37.000 --> 00:15:40.000]  但我們透過一個潔淨的禮儀
[00:15:40.000 --> 00:15:43.000]  例如我們去洗手
[00:15:43.000 --> 00:15:45.000]  這是利未記所講的
[00:15:45.000 --> 00:15:47.000]  我們去洗手
[00:15:47.000 --> 00:15:49.000]  我們碰過一些骯髒的東西
[00:15:49.000 --> 00:15:51.000]  可能我們碰過一些不潔淨的人
[00:15:51.000 --> 00:15:56.000]  或者我們身體抱恙
[00:15:56.000 --> 00:15:59.000]  或者有些事我們不潔淨
[00:15:59.000 --> 00:16:02.000]  可能我們碰過死屍
[00:16:02.000 --> 00:16:06.000]  可能有一些不潔淨的東西
[00:16:06.000 --> 00:16:08.000]  我們沾染了
[00:16:08.000 --> 00:16:10.000]  我們就要用一個禮儀
[00:16:10.000 --> 00:16:13.000]  令到自己去聖潔
[00:16:13.000 --> 00:16:17.000]  可能洗衣服、洗手
[00:16:17.000 --> 00:16:23.000]  然後我們進入一個聖的狀態
[00:16:23.000 --> 00:16:25.000]  去潔淨的狀態
[00:16:25.000 --> 00:16:29.000]  偶爾我們去污染了
[00:16:29.000 --> 00:16:31.000]  或者地窖災跌入陷阱裏面
[00:16:31.000 --> 00:16:35.000]  我們又去了污穢的裏面
[00:16:35.000 --> 00:16:36.000]  被污染了
[00:16:36.000 --> 00:16:38.000]  我們就被抓了
[00:16:38.000 --> 00:16:40.000]  然後我們又要做一個行動
[00:16:40.000 --> 00:16:43.000]  成為聖潔
[00:16:43.000 --> 00:16:46.000]  生命都是一樣
[00:16:46.000 --> 00:16:50.000]  當我們本來是潔淨的
[00:16:50.000 --> 00:16:53.000]  但我們沾染污穢
[00:16:53.000 --> 00:16:57.000]  可能碰過一些病人
[00:16:57.000 --> 00:17:00.000]  正如今天是怎樣呢
[00:17:00.000 --> 00:17:03.000]  我們未出街之前
[00:17:03.000 --> 00:17:07.000]  理論上是較為乾淨
[00:17:07.000 --> 00:17:09.000]  但每一次今天經過疫情之下
[00:17:09.000 --> 00:17:12.000]  發覺要做很多事
[00:17:12.000 --> 00:17:15.000]  回到家是怎樣呢
[00:17:15.000 --> 00:17:18.000]  第一件事是洗手
[00:17:18.000 --> 00:17:20.000]  洗澡
[00:17:20.000 --> 00:17:22.000]  換衣服
[00:17:22.000 --> 00:17:24.000]  有眼鏡的就要怎樣呢
[00:17:24.000 --> 00:17:26.000]  就要洗眼鏡
[00:17:26.000 --> 00:17:27.000]  可能有人說
[00:17:27.000 --> 00:17:32.000]  出街連背包、書包都要擦
[00:17:32.000 --> 00:17:38.000]  鞋底都要擦
[00:17:38.000 --> 00:17:41.000]  搭電梯是怎樣呢
[00:17:41.000 --> 00:17:45.000]  有些按鈕用膠片黏住
[00:17:45.000 --> 00:17:46.000]  都要怎樣呢
[00:17:46.000 --> 00:17:49.000]  用鑰匙或其他東西插過去
[00:17:49.000 --> 00:17:50.000]  不直接用手碰
[00:17:50.000 --> 00:17:53.000]  為甚麼呢
[00:17:53.000 --> 00:17:59.000]  因為很怕污染
[00:17:59.000 --> 00:18:01.000]  我們很怕沾染
[00:18:01.000 --> 00:18:02.000]  因為怎樣呢
[00:18:02.000 --> 00:18:04.000]  這件事是致命的
[00:18:04.000 --> 00:18:08.000]  很怕他們污穢的時間
[00:18:08.000 --> 00:18:10.000]  可能搭電梯
[00:18:10.000 --> 00:18:12.000]  甚麼都好
[00:18:12.000 --> 00:18:14.000]  不小心觸碰到東西
[00:18:14.000 --> 00:18:15.000]  擦眼睛
[00:18:15.000 --> 00:18:16.000]  擦鼻子
[00:18:16.000 --> 00:18:18.000]  又怎樣呢
[00:18:18.000 --> 00:18:19.000]  就污染了
[00:18:19.000 --> 00:18:21.000]  我們戴上口罩
[00:18:21.000 --> 00:18:24.000]  都是避免又怎樣呢
[00:18:24.000 --> 00:18:27.000]  我們希望隔絕
[00:18:27.000 --> 00:18:30.000]  可能不想在空氣裏面
[00:18:30.000 --> 00:18:34.000]  有肺炎的菌來傳播
[00:18:34.000 --> 00:18:37.000]  可能機飛沫經空氣傳播
[00:18:37.000 --> 00:18:40.000]  一個不經意
[00:18:40.000 --> 00:18:43.000]  沒有口罩的時間
[00:18:43.000 --> 00:18:46.000]  就吸入了
[00:18:46.000 --> 00:18:48.000]  或者都很怕身邊的人
[00:18:48.000 --> 00:18:49.000]  他是帶菌者
[00:18:49.000 --> 00:18:51.000]  沒有口罩來帶住的時間
[00:18:51.000 --> 00:18:54.000]  一個黑痴或者說話的時間
[00:18:54.000 --> 00:18:56.000]  那些飛沫出來
[00:18:56.000 --> 00:18:58.000]  就經空氣傳播
[00:18:58.000 --> 00:19:04.000]  將污穢的東西傳播開去
[00:19:04.000 --> 00:19:06.000]  所以我下一章說
[00:19:06.000 --> 00:19:09.000]  潔淨一樣
[00:19:09.000 --> 00:19:11.000]  我們使成為聖
[00:19:11.000 --> 00:19:18.000]  保持聖潔是一個持續的任務
[00:19:18.000 --> 00:19:22.000]  就是一個生命的循環
[00:19:22.000 --> 00:19:28.000]  我們期望一直保持聖潔
[00:19:28.000 --> 00:19:34.000]  我們期望一直保持乾淨
[00:19:34.000 --> 00:19:38.000]  但是生命裏頭
[00:19:38.000 --> 00:19:42.000]  我們是一個持續的任務
[00:19:42.000 --> 00:19:45.000]  我們不想的
[00:19:45.000 --> 00:19:48.000]  不過可能在出街的時間
[00:19:48.000 --> 00:19:53.000]  我們去人家打個黑車
[00:19:53.000 --> 00:19:55.000]  這樣就黏到過來
[00:19:55.000 --> 00:19:59.000]  我們去搭地鐵的時間
[00:19:59.000 --> 00:20:01.000]  去碰撞
[00:20:01.000 --> 00:20:03.000]  或者我們去搭地鐵的時間
[00:20:03.000 --> 00:20:05.000]  電動樓梯
[00:20:05.000 --> 00:20:07.000]  上或者下的時間
[00:20:07.000 --> 00:20:11.000]  我們扶住扶手
[00:20:11.000 --> 00:20:17.000]  我們就受到這個沾染
[00:20:17.000 --> 00:20:19.000]  我們要回到家
[00:20:19.000 --> 00:20:20.000]  或者搭完之後
[00:20:20.000 --> 00:20:23.000]  用搓手液搓一下
[00:20:23.000 --> 00:20:25.000]  將自己潔淨
[00:20:25.000 --> 00:20:29.000]  同樣可能生命裏頭
[00:20:29.000 --> 00:20:33.000]  發生的事是我們意料不到的
[00:20:33.000 --> 00:20:36.000]  可能突然間
[00:20:36.000 --> 00:20:39.000]  一件令到我們很憤怒的事情出現
[00:20:39.000 --> 00:20:42.000]  可能我們受不住
[00:20:42.000 --> 00:20:44.000]  做一些衝動的事情
[00:20:44.000 --> 00:20:47.000]  說一些不應該說的話
[00:20:47.000 --> 00:20:51.000]  我們就祈禱來悔改
[00:20:51.000 --> 00:20:54.000]  求主來赦免
[00:20:54.000 --> 00:21:03.000]  所以潔淨成為性是一個持續的任務
[00:21:03.000 --> 00:21:10.000]  為什麼利未記對食物作出限制呢?
[00:21:10.000 --> 00:21:14.000]  就在利未記第十章八到十一節
[00:21:14.000 --> 00:21:16.000]  下一章的頭銜片
[00:21:16.000 --> 00:21:20.000]  說到利未記對食物的限制的原因
[00:21:20.000 --> 00:21:22.000]  是怎樣呢?
[00:21:22.000 --> 00:21:26.000]  說它要分別性和族
[00:21:26.000 --> 00:21:28.000]  我們怎樣知道哪些是食物?
[00:21:28.000 --> 00:21:31.000]  我們怎樣知道是性和族?
[00:21:31.000 --> 00:21:35.000]  我們怎樣將自己分別出來呢?
[00:21:35.000 --> 00:21:39.000]  經文裏面利未記第十章八到十一節說
[00:21:39.000 --> 00:21:42.000]  而和曉譽亞倫說
[00:21:42.000 --> 00:21:45.000]  你和兒子進會墓的時間
[00:21:45.000 --> 00:21:48.000]  清酒、濃酒都不可學
[00:21:48.000 --> 00:21:51.000]  免得你們死亡
[00:21:51.000 --> 00:21:55.000]  且要作你們世世代代永遠的定例
[00:21:55.000 --> 00:22:01.000]  使你們可以將性的、族的、潔淨的、不潔淨的
[00:22:01.000 --> 00:22:03.000]  分別出來
[00:22:03.000 --> 00:22:07.000]  又使你們可以將耶和華、植摩西
[00:22:07.000 --> 00:22:09.000]  曉譽以色列人的一切律例
[00:22:09.000 --> 00:22:11.000]  教訓他們
[00:22:11.000 --> 00:22:15.000]  所以利未記不只是一個祭司的守則
[00:22:15.000 --> 00:22:20.000]  不只是教摩西亞倫這些祭司
[00:22:20.000 --> 00:22:24.000]  怎樣在聖殿或者以前的會墓裏面
[00:22:24.000 --> 00:22:27.000]  他們怎樣去侍奉神
[00:22:27.000 --> 00:22:29.000]  教導他們的時間
[00:22:29.000 --> 00:22:35.000]  同時是透過亞倫這個祭司的族裔
[00:22:35.000 --> 00:22:38.000]  來教導以色列人
[00:22:38.000 --> 00:22:42.000]  怎樣將性的、族的、潔淨的、不潔淨的
[00:22:42.000 --> 00:22:45.000]  分別出來去說
[00:22:45.000 --> 00:22:48.000]  哪些是潔淨、哪些是不潔淨
[00:22:48.000 --> 00:22:50.000]  這樣說是怎樣
[00:22:50.000 --> 00:22:52.000]  不知道的
[00:22:52.000 --> 00:22:57.000]  好像你去做數學
[00:22:57.000 --> 00:22:59.000]  你需要有什麼
[00:22:59.000 --> 00:23:01.000]  例題
[00:23:01.000 --> 00:23:05.000]  有借去一些例子
[00:23:05.000 --> 00:23:07.000]  當你有這個例題的時候說
[00:23:07.000 --> 00:23:10.000]  什麼叫做借去四捨五入
[00:23:10.000 --> 00:23:13.000]  什麼叫做Psychocide
[00:23:13.000 --> 00:23:15.000]  什麼可以中文這樣說
[00:23:15.000 --> 00:23:17.000]  什麼叫做比喻、暗喻
[00:23:17.000 --> 00:23:20.000]  什麼叫做愚懼、名譽
[00:23:20.000 --> 00:23:22.000]  有時候我看一些題目都覺得
