
[00:00:00.000 --> 00:00:11.000]  今日我會繼續和大家講關於耶穌是誰的題目
[00:05:47.000 --> 00:05:52.000]  上者你來叫我們受苦嗎
[00:05:52.000 --> 00:05:54.000]  大家會不會覺得
[00:05:54.000 --> 00:05:59.000]  這句說話好像有點不對勁
[00:05:59.000 --> 00:06:02.000]  這句說話不應該出自這兩個人的口
[00:06:02.000 --> 00:06:04.000]  你明明跑去求耶穌
[00:06:04.000 --> 00:06:06.000]  但這句說話為什麼會這樣
[00:06:06.000 --> 00:06:08.000]  這句說話好像說我們不歡迎你
[00:06:08.000 --> 00:06:18.000]  你走吧
[00:06:18.000 --> 00:06:25.000]  他們很應該是跪下求耶穌
[00:06:25.000 --> 00:06:27.000]  耶穌啊主啊
[00:06:27.000 --> 00:06:30.000]  我們與你很有相干很有關係
[00:06:30.000 --> 00:06:32.000]  現在是剛剛好時候
[00:06:32.000 --> 00:06:36.000]  你留下來幫我們解除我們的痛苦吧
[00:06:36.000 --> 00:06:38.000]  這樣說才合理
[00:06:38.000 --> 00:06:41.000]  合情節的發展
[00:06:41.000 --> 00:06:48.000]  但他們為什麼卻說相反的話呢
[00:06:48.000 --> 00:06:52.000]  原來被鬼附的人
[00:06:52.000 --> 00:06:57.000]  他大部分的心智和行為
[00:06:57.000 --> 00:07:01.000]  都是被所附的鬼控制了
[00:07:01.000 --> 00:07:03.000]  他不一定能夠做到
[00:07:03.000 --> 00:07:05.000]  他自己所願意做或所說的話
[00:07:05.000 --> 00:07:08.000]  所以有時候他所做或所說的話
[00:07:08.000 --> 00:07:10.000]  是出於他自己
[00:07:10.000 --> 00:07:13.000]  但可能大部分他所說或所做的話
[00:07:13.000 --> 00:07:15.000]  不是出於他自己
[00:07:15.000 --> 00:07:19.000]  而是由那個附在他身上的鬼控制了他
[00:07:19.000 --> 00:07:21.000]  那個鬼想他說出
[00:07:21.000 --> 00:07:26.000]  鬼想說想做的東西
[00:07:26.000 --> 00:07:28.000]  所以我們才會發覺
[00:07:28.000 --> 00:07:32.000]  為什麼這個人在這節聖經裡所說的話
[00:07:32.000 --> 00:07:34.000]  不是那個人想說的
[00:07:34.000 --> 00:07:37.000]  而是那個鬼和耶穌對話
[00:07:37.000 --> 00:07:50.000]  有一位聖經學者叫做Bloomberg
[00:07:50.000 --> 00:07:53.000]  他在他所寫的《釋經書》裡說
[00:07:53.000 --> 00:07:59.000]  邪靈或者污鬼可以分三方面來攻擊我們人
[00:07:59.000 --> 00:08:02.000]  第一方面就是靈性上的攻擊
[00:08:02.000 --> 00:08:07.000]  他令到一些假的宗教、邪教
[00:08:07.000 --> 00:08:10.000]  很流行、很盛行
[00:08:10.000 --> 00:08:14.000]  很多人都很羨慕、跟隨
[00:08:14.000 --> 00:08:20.000]  他就令到跟隨的人的靈命毀滅或者毀縮
[00:08:20.000 --> 00:08:26.000]  這是一個相當無形或者邪惡的攻擊
[00:08:26.000 --> 00:08:30.000]  攻擊了人人都不知道的
[00:08:30.000 --> 00:08:34.000]  第二方面就是理性上的攻擊
[00:08:34.000 --> 00:08:37.000]  比如就是興起一些
[00:08:37.000 --> 00:08:40.000]  意思就是在信徒之間
[00:08:40.000 --> 00:08:41.000]  在教會裡面
[00:08:41.000 --> 00:08:43.000]  興起一些異端邪說
[00:08:43.000 --> 00:08:47.000]  興起一些怪道理或者歪道理
[00:08:47.000 --> 00:08:50.000]  令到聽的人去跟從
[00:08:50.000 --> 00:08:53.000]  甚至有些很怪的學說
[00:08:53.000 --> 00:08:55.000]  令到人會神經錯亂
[00:08:55.000 --> 00:08:59.000]  或者會變成被虐待狂
[00:08:59.000 --> 00:09:02.000]  或者會想自殺
[00:09:02.000 --> 00:09:07.000]  這兩個被鬼附的人
[00:09:07.000 --> 00:09:11.000]  其實就有這些類似的症狀在裡面
[00:09:11.000 --> 00:09:18.000]  第三種攻擊就是身體上的攻擊
[00:09:18.000 --> 00:09:20.000]  比如就是令到人
[00:09:20.000 --> 00:09:21.000]  聖經裡面也有記載
[00:09:21.000 --> 00:09:26.000]  令到人會聾、會啞、會消瘦
[00:09:26.000 --> 00:09:32.000]  身體會萎縮、會病等等
[00:09:32.000 --> 00:09:37.000]  我們再看看這兩個被鬼附的人
[00:09:37.000 --> 00:09:43.000]  在《馬克福音》第五章五節那裡
[00:09:43.000 --> 00:09:48.000]  有記述到他們被鬼折磨得很痛苦
[00:09:48.000 --> 00:09:49.000]  他們怎樣呢?
[00:09:49.000 --> 00:09:52.000]  晝夜在墳墓山洞裡面
[00:09:52.000 --> 00:09:55.000]  或者在山上喊叫
[00:09:55.000 --> 00:09:58.000]  有用石頭陷自己
[00:09:58.000 --> 00:10:03.000]  他們的狀況就是所謂
[00:10:03.000 --> 00:10:06.000]  求生不得、求死不能
[00:10:06.000 --> 00:10:12.000]  所以耶穌就是他們唯一的希望
[00:10:12.000 --> 00:10:20.000]  我們再看看《馬克福音》八章二十九節
[00:10:20.000 --> 00:10:24.000]  在這句經文的開始那裡
[00:10:24.000 --> 00:10:26.000]  在原文那裡多了一個字
[00:10:26.000 --> 00:10:28.000]  叫做「看啊」這個字
[00:10:28.000 --> 00:10:31.000]  你見聖經裡面很常有這個字翻譯出現
[00:10:31.000 --> 00:10:33.000]  「看啊」這個字
[00:10:33.000 --> 00:10:34.000]  「看啊」的意思就是
[00:10:34.000 --> 00:10:37.000]  有時候可以叫做「那時」
[00:10:37.000 --> 00:10:39.000]  在最後那節聖經也是說「那時」
[00:10:39.000 --> 00:10:42.000]  不過不知道為什麼沒有翻譯出來
[00:10:42.000 --> 00:10:44.000]  「看啊」的意思就是說
[00:10:44.000 --> 00:10:46.000]  留意
[00:10:46.000 --> 00:10:48.000]  留意
[00:10:48.000 --> 00:10:50.000]  留意就是跟著說的話
[00:10:50.000 --> 00:10:52.000]  留意什麼呢?
[00:10:53.000 --> 00:10:55.000]  在這節聖經裡面
[00:10:55.000 --> 00:10:58.000]  有三件事值得我們留意
[00:10:58.000 --> 00:11:01.000]  第一就是留意
[00:11:01.000 --> 00:11:04.000]  耶穌是神的兒子
[00:11:04.000 --> 00:11:07.000]  我們會問
[00:11:07.000 --> 00:11:11.000]  為什麼污鬼會認得
[00:11:11.000 --> 00:11:14.000]  或者知道耶穌是神的兒子呢?
[00:11:19.000 --> 00:11:23.000]  我在John McCarver所寫的《釋經書》裡面
[00:11:23.000 --> 00:11:24.000]  他這樣說
[00:11:24.000 --> 00:11:25.000]  他說
[00:11:25.000 --> 00:11:28.000]  污鬼是墮落了的天使
[00:11:28.000 --> 00:11:34.000]  他們雖然沒見過
[00:11:34.000 --> 00:11:36.000]  神子道成肉身之後
[00:11:36.000 --> 00:11:38.000]  人的樣子
[00:11:38.000 --> 00:11:42.000]  但是污鬼他作為靈
[00:11:42.000 --> 00:11:45.000]  他們認得出耶穌的靈
[00:11:46.000 --> 00:11:51.000]  所以他們知道這個就是神的兒子
[00:11:51.000 --> 00:11:56.000]  知道耶穌是神的兒子
[00:11:56.000 --> 00:11:59.000]  對污鬼來說
[00:11:59.000 --> 00:12:00.000]  知道了之後
[00:12:00.000 --> 00:12:02.000]  只有害怕
[00:12:02.000 --> 00:12:07.000]  因為他害怕神的兒子來審判他們
[00:12:07.000 --> 00:12:09.000]  懲罰他們
[00:12:09.000 --> 00:12:14.000]  但是對我們人來說
[00:12:14.000 --> 00:12:17.000]  如果我們認識耶穌是神的兒子
[00:12:17.000 --> 00:12:20.000]  這是一個很大的恩典
[00:12:20.000 --> 00:12:22.000]  很大的福氣
[00:12:22.000 --> 00:12:25.000]  因為祂拯救了我們
[00:12:25.000 --> 00:12:29.000]  所以我們應該不單不用害怕
[00:12:29.000 --> 00:12:31.000]  而是應該很安慰
[00:12:31.000 --> 00:12:33.000]  很感動
[00:12:33.000 --> 00:12:34.000]  要去敬拜祂
[00:12:34.000 --> 00:12:36.000]  服侍祂
[00:12:36.000 --> 00:12:41.000]  第二件值得留意的事
[00:12:43.000 --> 00:12:48.000]  要和神的兒子耶穌有一個親密的關係
[00:12:48.000 --> 00:12:54.000]  在第29節這裡說
[00:12:54.000 --> 00:12:57.000]  我們與祢有什麼相關
[00:12:57.000 --> 00:12:59.000]  這句話是一句慣用語
[00:12:59.000 --> 00:13:00.000]  在當時
[00:13:00.000 --> 00:13:03.000]  這句話的意思就是說
[00:13:03.000 --> 00:13:07.000]  我們與祢有什麼關係
[00:13:07.000 --> 00:13:11.000]  為什麼祢要來干涉我們呢
[00:13:14.000 --> 00:13:18.000]  在對污鬼來說
[00:13:18.000 --> 00:13:22.000]  他們很不想和耶穌有任何的關係
[00:13:22.000 --> 00:13:25.000]  因為一碰到的時候
[00:13:25.000 --> 00:13:28.000]  他們唯一想到的就是耶穌會審判他們
[00:13:28.000 --> 00:13:32.000]  所以他們不想和耶穌有任何的關係
[00:13:32.000 --> 00:13:37.000]  但是我們信徒
[00:13:37.000 --> 00:13:42.000]  確是需要和耶穌建立一個緊密的關係
[00:13:42.000 --> 00:13:46.000]  因為聖經裡也這樣說
[00:13:46.000 --> 00:13:49.000]  《約翰一書》五章十二節
[00:13:49.000 --> 00:13:52.000]  《約翰一書》五章十二節這裡說
[00:13:52.000 --> 00:13:55.000]  人有了神的兒子就有生命
[00:13:55.000 --> 00:13:56.000]  是指永生
[00:13:56.000 --> 00:14:00.000]  沒有神的兒子就沒有生命
[00:14:00.000 --> 00:14:07.000]  就是說永生是建立在和耶穌的關係上
[00:14:09.000 --> 00:14:13.000]  另外在《約翰福音》十五章五節
[00:14:13.000 --> 00:14:15.000]  這裡說葡萄樹
[00:14:15.000 --> 00:14:22.000]  耶穌說「我是葡萄樹,你們是之子,常在我裡面的,我也常在他裡面。
[00:14:22.000 --> 00:14:27.000]  這人就多結果子,因為來了我,你們就不能作甚麼。」
[00:14:27.000 --> 00:14:30.000]  這句話的意思就是說
[00:14:30.000 --> 00:14:34.000]  我們的生活是否有意義呢
[00:14:34.000 --> 00:14:36.000]  是否是一個成功的生活呢
[00:14:36.000 --> 00:14:42.000]  在乎是否建立一個好的關係和主耶穌在一起
[00:14:42.000 --> 00:14:51.000]  所以我們要和耶穌建立一個緊密的關係
[00:14:51.000 --> 00:14:53.000]  這是很重要的
[00:14:53.000 --> 00:14:58.000]  大家可以想想
[00:14:58.000 --> 00:15:03.000]  如果我們不想和耶穌有緊密的關係的時候
[00:15:03.000 --> 00:15:06.000]  那表示甚麼呢
[00:15:06.000 --> 00:15:09.000]  表示我們不想站在耶穌那邊
[00:15:09.000 --> 00:15:12.000]  就好像這些烏龜一樣
[00:15:12.000 --> 00:15:14.000]  我們不想有甚麼關係
[00:15:14.000 --> 00:15:25.000]  所以我們考慮是否想站在耶穌那邊
[00:15:25.000 --> 00:15:26.000]  當然想
[00:15:26.000 --> 00:15:28.000]  因為沒有選擇
[00:15:28.000 --> 00:15:31.000]  或者其他的選擇是不堪設想的
[00:15:33.000 --> 00:15:43.000]  我們再看看《馬太福音》八章二十九節
[00:15:43.000 --> 00:15:47.000]  第三件要留意的事就是
[00:15:47.000 --> 00:15:50.000]  將來必定有審判
[00:15:50.000 --> 00:15:55.000]  我們可以想像當時
[00:15:55.000 --> 00:15:59.000]  當那些烏龜一見到神的兒子
[00:15:59.000 --> 00:16:03.000]  來臨的時候,他們真的很害怕
[00:16:03.000 --> 00:16:05.000]  因為他們唯一想到的就是
[00:16:05.000 --> 00:16:07.000]  以為
[00:16:07.000 --> 00:16:21.000]  我自己是覺得很感恩
[00:16:21.000 --> 00:16:30.000]  神沒有把人的價值看低於豬
[00:16:30.000 --> 00:16:32.000]  所以看聖經看到這裡
[00:16:32.000 --> 00:16:34.000]  或者讀賢經看到這裡
[00:16:34.000 --> 00:16:36.000]  通常都會引起一個問題
[00:16:36.000 --> 00:16:41.000]  就是犧牲二千隻豬值不值得呢
[00:16:41.000 --> 00:16:43.000]  二千隻豬值多少呢
[00:16:43.000 --> 00:16:45.000]  大家有沒有計算過
[00:16:45.000 --> 00:16:47.000]  有人會計算的
[00:16:47.000 --> 00:16:49.000]  經常去買燒臘那些
[00:16:49.000 --> 00:16:52.000]  二千隻豬值多少錢呢
[00:16:52.000 --> 00:16:55.000]  一隻豬不知道值不值二百元
[00:16:55.000 --> 00:16:57.000]  一隻燒豬不知道值不值
[00:16:57.000 --> 00:16:58.000]  你計算一下
[00:16:58.000 --> 00:16:59.000]  一百元也好
[00:16:59.000 --> 00:17:00.000]  二千隻多少呢
[00:17:00.000 --> 00:17:02.000]  十萬
[00:17:02.000 --> 00:17:09.000]  如果我為兩個人信耶穌
[00:17:09.000 --> 00:17:11.000]  我們花十萬元肯不肯呢
[00:17:11.000 --> 00:17:16.000]  我們多數說好
[00:17:16.000 --> 00:17:18.000]  一個都值
[00:17:18.000 --> 00:17:20.000]  淫河包的時候
[00:17:20.000 --> 00:17:22.000]  慢慢來
[00:17:22.000 --> 00:17:24.000]  不用那麼快
[00:17:24.000 --> 00:17:30.000]  感謝神
[00:17:30.000 --> 00:17:36.000]  祂看人的生命
[00:17:36.000 --> 00:17:38.000]  比二千隻豬重要
[00:17:38.000 --> 00:17:45.000]  或者我們又會問
[00:17:45.000 --> 00:17:48.000]  耶穌就這樣趕走那些鬼不就行了嗎
[00:17:48.000 --> 00:17:51.000]  何須枉費二千隻豬呢
[00:17:51.000 --> 00:17:53.000]  如果愛動物人士就說
[00:17:53.000 --> 00:17:57.000]  何必要殺了二千隻動物呢
[00:17:57.000 --> 00:18:06.000]  我們不知道為什麼
[00:18:06.000 --> 00:18:08.000]  不知道答案
[00:18:08.000 --> 00:18:11.000]  我覺得D.A. Carson
[00:18:11.000 --> 00:18:13.000]  他在他的《釋經書》裡說得很好
[00:18:13.000 --> 00:18:15.000]  他說很簡單
[00:18:15.000 --> 00:18:17.000]  沒有答案
[00:18:17.000 --> 00:18:19.000]  如果你問這個問題
[00:18:19.000 --> 00:18:21.000]  沒有答案因為《聖經》沒有說
[00:18:21.000 --> 00:18:26.000]  因為有很多問題
[00:18:26.000 --> 00:18:28.000]  就算《聖經》裡面也是
[00:18:28.000 --> 00:18:30.000]  描述很多的問題
[00:18:30.000 --> 00:18:32.000]  都是沒有答案的
[00:18:32.000 --> 00:18:37.000]  譬如很多不公平的事發生
[00:18:37.000 --> 00:18:41.000]  為什麼耶穌
[00:18:41.000 --> 00:18:43.000]  復活了三個人
[00:18:43.000 --> 00:18:45.000]  為什麼不多三幾個呢
[00:18:45.000 --> 00:18:48.000]  在《約翰福音》五章裡記載
[00:18:48.000 --> 00:18:50.000]  不是大慈的綱頸
[00:18:50.000 --> 00:18:52.000]  為什麼祂只是
[00:18:52.000 --> 00:18:54.000]  醫治好一個人呢
[00:18:54.000 --> 00:18:57.000]  那裡講明
[00:18:57.000 --> 00:19:00.000]  那個慈邊還有很多其他的病人
[00:19:00.000 --> 00:19:02.000]  為什麼祂不全部醫治呢
[00:19:02.000 --> 00:19:06.000]  為什麼呢
[00:19:06.000 --> 00:19:10.000]  沒有答案《聖經》沒有說
[00:19:12.000 --> 00:19:14.000]  為什麼是三位一體呢
[00:19:14.000 --> 00:19:18.000]  《聖經》沒有答案
[00:19:18.000 --> 00:19:25.000]  我自己的領受就是
[00:19:25.000 --> 00:19:27.000]  真是好在耶穌
[00:19:27.000 --> 00:19:29.000]  好在神
[00:19:29.000 --> 00:19:31.000]  將我們人的價值
[00:19:31.000 --> 00:19:34.000]  放在遠超過
[00:19:34.000 --> 00:19:36.000]  豬或者財物之上
[00:19:36.000 --> 00:19:40.000]  我們看詩篇116篇
[00:19:40.000 --> 00:19:42.000]  15節
[00:19:42.000 --> 00:19:47.000]  在耶和華眼中
[00:19:47.000 --> 00:19:50.000]  看聖文之死極為寶貴
[00:19:50.000 --> 00:19:53.000]  講得很清楚
[00:19:53.000 --> 00:19:56.000]  神看聖文之死極為寶貴
[00:19:56.000 --> 00:19:57.000]  就是說
[00:19:57.000 --> 00:19:59.000]  祂不想
[00:19:59.000 --> 00:20:00.000]  好像新約說
[00:20:00.000 --> 00:20:02.000]  不願一人沉淪
[00:20:02.000 --> 00:20:04.000]  乃願人人得救
[00:20:04.000 --> 00:20:09.000]  我們看《約翰福音》
[00:20:09.000 --> 00:20:11.000]  13章16篇
[00:20:11.000 --> 00:20:13.000]  神愛世人
[00:20:13.000 --> 00:20:15.000]  甚至將他的獨生子賜給他們
[00:20:15.000 --> 00:20:17.000]  叫一切信他的不戰滅亡
[00:20:17.000 --> 00:20:19.000]  反得永生
[00:20:19.000 --> 00:20:22.000]  這裡講得很清楚
[00:20:22.000 --> 00:20:23.000]  我們感謝神
[00:20:23.000 --> 00:20:25.000]  將我們人
[00:20:25.000 --> 00:20:27.000]  將我們人的價值
[00:20:27.000 --> 00:20:29.000]  放在很高的位置
[00:20:29.000 --> 00:20:31.000]  是遠超過
[00:20:31.000 --> 00:20:33.000]  世上一切的造物財物
[00:20:33.000 --> 00:20:36.000]  甚至高度
[00:20:36.000 --> 00:20:38.000]  是可以用
[00:20:38.000 --> 00:20:40.000]  是值得去用
[00:20:40.000 --> 00:20:42.000]  神兒子的生命
[00:20:42.000 --> 00:20:44.000]  來贖回人的生命
[00:20:44.000 --> 00:20:49.000]  感謝神
[00:20:49.000 --> 00:20:56.000]  最後我們再看看
[00:20:56.000 --> 00:20:58.000]  我們應該怎樣去
[00:20:58.000 --> 00:21:01.000]  向神的兒子耶穌
[00:21:01.000 --> 00:21:03.000]  來去回應呢
[00:21:03.000 --> 00:21:05.000]  我們看8章34節
[00:21:06.000 --> 00:21:08.000]  馬太夫音8章34節
[00:21:08.000 --> 00:21:10.000]  合乘的人都出來迎見耶穌
[00:21:10.000 --> 00:21:12.000]  既見了
[00:21:12.000 --> 00:21:15.000]  就要求他離開他們的境界
[00:21:15.000 --> 00:21:20.000]  我們都很容易想到
[00:21:20.000 --> 00:21:22.000]  為什麼他要耶穌離開
[00:21:22.000 --> 00:21:25.000]  最直接的答案就是
[00:21:25.000 --> 00:21:28.000]  他們怕會引起更大的財物損失
[00:21:28.000 --> 00:21:31.000]  所以
[00:21:31.000 --> 00:21:33.000]  不救恩不要就算了
[00:21:33.000 --> 00:21:35.000]  叫耶穌走
[00:21:37.000 --> 00:21:38.000]  我們又想起
[00:21:38.000 --> 00:21:40.000]  另外一個情景
[00:21:40.000 --> 00:21:42.000]  在約翰福音記載
[00:21:42.000 --> 00:21:44.000]  撒瑪利亞的
[00:21:44.000 --> 00:21:46.000]  撒瑪利亞婦人那段經文
[00:21:46.000 --> 00:21:48.000]  那個最佳城裡面
[00:21:48.000 --> 00:21:50.000]  怎樣呢
[00:21:50.000 --> 00:21:52.000]  全城的人出來迎見耶穌
[00:21:52.000 --> 00:21:54.000]  見到之後怎樣呢
[00:21:54.000 --> 00:21:56.000]  他們要求耶穌留下
[00:21:56.000 --> 00:21:58.000]  和他們同住
[00:21:58.000 --> 00:22:00.000]  耶穌住了兩天
[00:22:00.000 --> 00:22:02.000]  令到那裡的城的人
[00:22:02.000 --> 00:22:04.000]  很多信耶穌得到救恩
[00:22:04.000 --> 00:22:06.000]  分別就在這裡
[00:22:06.000 --> 00:22:17.000]  這個格拉森
[00:22:17.000 --> 00:22:19.000]  加達拉人的回應
[00:22:19.000 --> 00:22:21.000]  我們看見之後
[00:22:21.000 --> 00:22:23.000]  我們知道怎麼做了
[00:22:23.000 --> 00:22:25.000]  千萬不要學他們
[00:22:25.000 --> 00:22:27.000]  走寶
[00:22:27.000 --> 00:22:29.000]  失去了救恩的福氣
[00:22:29.000 --> 00:22:31.000]  我們應該怎樣呢
[00:22:31.000 --> 00:22:33.000]  我們要學
[00:22:33.000 --> 00:22:35.000]  在約翰福音五章二十五節
[00:22:35.000 --> 00:22:37.000]  看這裡怎麼說
[00:22:37.000 --> 00:22:39.000]  這個也是我們今天結束的經文
[00:22:39.000 --> 00:22:41.000]  我們一起讀
[00:22:41.000 --> 00:22:43.000]  我們一起讀
[00:22:43.000 --> 00:22:45.000]  我實實在在地
[00:22:45.000 --> 00:22:47.000]  告訴你們
[00:22:47.000 --> 00:22:49.000]  時候將到現在就是了
[00:22:49.000 --> 00:22:51.000]  死人要聽見
[00:22:51.000 --> 00:22:53.000]  神兒子的聲音
[00:22:53.000 --> 00:22:55.000]  聽見的人就要活了
[00:22:55.000 --> 00:22:59.000]  這句聖經說
[00:22:59.000 --> 00:23:01.000]  現在就是時候
[00:23:01.000 --> 00:23:03.000]  現在就是
[00:23:03.000 --> 00:23:05.000]  聽從神兒子
[00:23:05.000 --> 00:23:07.000]  聲音的時候了
[00:23:07.000 --> 00:23:09.000]  怎樣聽從呢
[00:23:09.000 --> 00:23:11.000]  怎樣做呢
[00:23:11.000 --> 00:23:13.000]  我會引用
[00:23:13.000 --> 00:23:15.000]  陳紹紹牧師的
[00:23:15.000 --> 00:23:17.000]  所講的主題訊息
[00:23:17.000 --> 00:23:19.000]  那幾句
[00:23:19.000 --> 00:23:21.000]  我們要全心全力敬拜耶穌
[00:23:21.000 --> 00:23:23.000]  敬拜
[00:23:23.000 --> 00:23:25.000]  我們要全心全力
[00:23:25.000 --> 00:23:27.000]  活出耶穌的榜樣
[00:23:27.000 --> 00:23:29.000]  生活
[00:23:29.000 --> 00:23:31.000]  全心全力
[00:23:31.000 --> 00:23:33.000]  去服侍我們的主
[00:23:33.000 --> 00:23:35.000]  耶穌
[00:23:35.000 --> 00:23:37.000]  盼望大家都能夠
[00:23:37.000 --> 00:23:39.000]  當你知道
[00:23:39.000 --> 00:23:41.000]  耶穌基督的聖情
[00:23:41.000 --> 00:23:43.000]  他怎樣愛我們
[00:23:43.000 --> 00:23:45.000]  看我們這麼高價值
[00:23:45.000 --> 00:23:47.000]  為我們犧牲
[00:23:47.000 --> 00:23:49.000]  而我們的回應就是
[00:23:49.000 --> 00:23:51.000]  敬拜
[00:23:51.000 --> 00:23:53.000]  同活
[00:23:53.000 --> 00:23:55.000]  侍奉
[00:23:55.000 --> 00:23:57.000]  我們一起祈禱
[00:23:59.000 --> 00:24:01.000]  賜給人愛的天父
[00:24:01.000 --> 00:24:03.000]  我們感謝你
[00:24:03.000 --> 00:24:05.000]  感謝你留下寶貴的說話來教導我們
[00:24:05.000 --> 00:24:07.000]  但願
