
[00:00:00.000 --> 00:00:06.180]  我和大家要看一看一個很出名的事件
[00:02:30.160 --> 00:02:31.520]  只記載一些好的
[00:02:31.520 --> 00:02:34.320]  所以埃及看不到這十災
[00:02:34.320 --> 00:02:38.880]  但摩西五經的《出埃及記》就記載得很清楚
[00:02:38.880 --> 00:02:41.480]  我們首先看第七章
[00:02:41.480 --> 00:02:44.440]  我看第一個災和最後一個災
[00:02:44.440 --> 00:02:47.520]  因為其他那些就不夠時間,因為講到明天早上
[00:02:47.520 --> 00:02:51.920]  那時我就有災和了,如果講得太長的話
[00:02:51.920 --> 00:02:55.840]  我們看一看第七章
[00:02:55.840 --> 00:02:57.640]  我讀給大家聽
[00:02:57.640 --> 00:03:01.320]  開始上帝說
[00:03:01.320 --> 00:03:03.120]  法老不會聽你的話
[00:03:03.120 --> 00:03:05.120]  我必下手擊打埃及
[00:03:05.120 --> 00:03:06.760]  藉著嚴厲的懲罰
[00:03:06.760 --> 00:03:10.600]  把我的軍隊,我的人民以色列人從埃及地領出來
[00:03:10.600 --> 00:03:12.200]  我要向埃及伸手
[00:03:12.200 --> 00:03:15.520]  把以色列人從他們中間領出來的時候
[00:03:15.520 --> 00:03:18.600]  埃及就知道我是耶和華
[00:03:18.600 --> 00:03:20.600]  然後上帝對摩西說
[00:03:20.600 --> 00:03:21.880]  你要對法老說
[00:03:21.880 --> 00:03:25.640]  耶和華希伯來人的神差我到你那裡來
[00:03:25.640 --> 00:03:28.160]  說讓我的人民離開這裡
[00:03:28.160 --> 00:03:31.720]  好使他們可以在曠野侍奉我
[00:03:31.720 --> 00:03:35.560]  你看,直到現在你還是不聽
[00:03:35.560 --> 00:03:36.800]  耶和華這樣說
[00:03:36.800 --> 00:03:41.360]  看吧,我要將我手裡的掌擊打河中的水
[00:03:41.360 --> 00:03:42.640]  水就變成血
[00:03:42.640 --> 00:03:44.840]  因此你就知道我是耶和華
[00:03:44.840 --> 00:03:47.320]  摩西和阿倫就是這樣做
[00:03:47.320 --> 00:03:49.320]  就好像上帝所吩咐的
[00:03:49.320 --> 00:03:51.320]  阿倫在法老面前
[00:03:51.320 --> 00:03:54.680]  和在他神父面前舉起的手掌
[00:03:54.680 --> 00:03:56.360]  擊打河裡面的水
[00:03:56.360 --> 00:03:58.360]  河的水就變成血
[00:03:58.360 --> 00:04:00.200]  魚都死了
[00:04:00.200 --> 00:04:01.560]  河水發臭
[00:04:01.560 --> 00:04:04.600]  埃及人不能夠再喝這些水
[00:04:04.600 --> 00:04:07.600]  在埃及全地都是血
[00:04:07.600 --> 00:04:09.600]  這個是第一災
[00:04:09.600 --> 00:04:11.600]  接著第二災
[00:04:11.600 --> 00:04:15.600]  就是蛙災
[00:04:15.600 --> 00:04:17.600]  青蛙遍滿全地
[00:04:17.600 --> 00:04:21.600]  第三災就是蝨災
[00:04:21.600 --> 00:04:24.600]  埃及人身上都布滿蝨子
[00:04:24.600 --> 00:04:25.600]  好恐怖
[00:04:25.600 --> 00:04:27.600]  第四災就是蠅災
[00:04:27.600 --> 00:04:30.600]  蒼蠅飛到周圍
[00:04:30.600 --> 00:04:32.600]  第五災就是疫災
[00:04:32.600 --> 00:04:35.600]  就是加速感染瘟疫死亡
[00:04:35.600 --> 00:04:37.600]  不是人,是加速
[00:04:37.600 --> 00:04:39.600]  第六就是蠶災
[00:04:39.600 --> 00:04:42.600]  成人長出水包
[00:04:42.600 --> 00:04:44.600]  第七災就是冰雹災
[00:04:44.600 --> 00:04:46.600]  天降冰雹
[00:04:46.600 --> 00:04:48.600]  第八災就是蝗災
[00:04:48.600 --> 00:04:50.600]  蝗蟲吃光農作物
[00:04:50.600 --> 00:04:52.600]  第九災就是夜災
[00:04:52.600 --> 00:04:54.600]  三天不見太陽
[00:04:54.600 --> 00:04:56.600]  第十災就是剛才我們讀第十二章
[00:04:56.600 --> 00:05:01.600]  所有埃及家庭的長子和頭生的生畜都死
[00:05:01.600 --> 00:05:09.600]  頭三個災就是影響埃及人和希伯來人
[00:05:09.600 --> 00:05:13.600]  接著大部分的災就是影響埃及人
[00:05:13.600 --> 00:05:15.600]  就算是夜災
[00:05:15.600 --> 00:05:17.600]  埃及人看不到光
[00:05:17.600 --> 00:05:18.600]  但以色列人看到光
[00:05:18.600 --> 00:05:19.600]  你不要問我為什麼
[00:05:19.600 --> 00:05:21.600]  這是上帝做的
[00:05:21.600 --> 00:05:27.600]  我們詳細再講一點關於這十個災禍
[00:05:27.600 --> 00:05:33.600]  由第一災到第十災為期一年
[00:05:33.600 --> 00:05:35.600]  一年的時間
[00:05:35.600 --> 00:05:37.600]  我們看到上帝其實很有忍耐
[00:05:37.600 --> 00:05:41.600]  如果他行第一災他已經聽話
[00:05:41.600 --> 00:05:43.600]  就不用有第二災
[00:05:43.600 --> 00:05:45.600]  第三災他又不聽話
[00:05:45.600 --> 00:05:46.600]  他答應了又反口
[00:05:46.600 --> 00:05:49.600]  結果又第二第三第四第五這樣下去
[00:05:49.600 --> 00:05:55.600]  而且他每一災其實是針對埃及每一個偶像一個神
[00:05:55.600 --> 00:05:59.600]  譬如第一災血災水變成血
[00:05:59.600 --> 00:06:08.600]  是針對埃及一個水神叫Happy
[00:06:08.600 --> 00:06:11.600]  我們看到其實上帝的災禍
[00:06:11.600 --> 00:06:16.600]  不單止是針對影響埃及人的生活經濟
[00:06:16.600 --> 00:06:21.600]  而且更加重要是讓他們看到
[00:06:21.600 --> 00:06:23.600]  這個神是假的
[00:06:23.600 --> 00:06:24.600]  這個偶像是假的
[00:06:24.600 --> 00:06:30.600]  所以上帝讓埃及人學到一個屬靈的功課
[00:06:30.600 --> 00:06:34.600]  希望上帝今天都讓你和我學到一個屬靈的功課
[00:06:34.600 --> 00:06:36.600]  第三呢
[00:06:36.600 --> 00:06:38.600]  這些災禍將來都會發生
[00:06:38.600 --> 00:06:40.600]  在末世的時候
[00:06:40.600 --> 00:06:42.600]  你說感謝主這十災
[00:06:42.600 --> 00:06:44.600]  如果我回家全部都是蒼蠅
[00:06:44.600 --> 00:06:48.600]  蒼蠅又有蝨又有蝗蟲或者蟑螂
[00:06:48.600 --> 00:06:50.600]  我就不知道怎麼辦
[00:06:50.600 --> 00:06:54.600]  有一陣子蟑螂不知道從哪裏飛來
[00:06:54.600 --> 00:06:56.600]  以前的蟑螂那麼大現在都很小
[00:06:56.600 --> 00:06:58.600]  叫德國蟑螂不知道是不是從德國來的
[00:06:58.600 --> 00:06:59.600]  不知道在哪裏
[00:06:59.600 --> 00:07:01.600]  兩個月就沒有了
[00:07:01.600 --> 00:07:03.600]  你整個都是這樣就不知道怎麼辦
[00:07:03.600 --> 00:07:06.600]  但是將來末世的時候會再發生
[00:07:06.600 --> 00:07:08.600]  如果你看啟示錄
[00:07:08.600 --> 00:07:10.600]  我嚇一嚇
[00:07:10.600 --> 00:07:11.600]  不是想嚇你
[00:07:11.600 --> 00:07:12.600]  不過事實上是真的
[00:07:12.600 --> 00:07:14.600]  啟示錄十六章記到將來
[00:07:14.600 --> 00:07:15.600]  十六章一到四節
[00:07:15.600 --> 00:07:17.600]  我聽見大聲音
[00:07:17.600 --> 00:07:21.600]  這句話是司祭約翰在拔摩島看到的異象說
[00:07:21.600 --> 00:07:23.600]  我聽見大聲音在聖所發出來
[00:07:23.600 --> 00:07:25.600]  向七位天使說
[00:07:25.600 --> 00:07:29.600]  你們去把神滅路的七碗倒在地上
[00:07:29.600 --> 00:07:32.600]  第一位天使去將碗倒在地上
[00:07:32.600 --> 00:07:34.600]  就用惡性的毒瘡
[00:07:34.600 --> 00:07:38.600]  生在那些有壽記號和拜壽的人身上
[00:07:38.600 --> 00:07:41.600]  第二位天使將碗倒在海裏
[00:07:41.600 --> 00:07:43.600]  海水就變成很像死人的血
[00:07:43.600 --> 00:07:45.600]  海裏一切的生物都死
[00:07:45.600 --> 00:07:50.600]  第三位天使就將碗倒在江河中水的泉源裏
[00:07:50.600 --> 00:07:52.600]  水壽變成血
[00:07:52.600 --> 00:07:56.600]  這個就是末世大災難的時候
[00:07:56.600 --> 00:07:58.600]  就開始
[00:07:58.600 --> 00:08:00.600]  如果你生活在那裏就很慘
[00:08:00.600 --> 00:08:01.600]  有人問我
[00:08:01.600 --> 00:08:05.600]  羅牧師你相信你被提是災前災中災後
[00:08:05.600 --> 00:08:06.600]  我都不用想這麼多了
[00:08:06.600 --> 00:08:07.600]  不用想神學思想
[00:08:07.600 --> 00:08:09.600]  我最好就是災前
[00:08:09.600 --> 00:08:11.600]  我是信災前
[00:08:11.600 --> 00:08:12.600]  聖經都好像是這樣
[00:08:12.600 --> 00:08:15.600]  但是有些人就信災後
[00:08:15.600 --> 00:08:17.600]  這個就你的問題不關我的事
[00:08:17.600 --> 00:08:22.600]  原來將來這些事都會發生
[00:08:22.600 --> 00:08:25.600]  我們再分析一下這十個災
[00:08:25.600 --> 00:08:34.600]  究竟第十災有什麼特別的意義呢?
[00:08:34.600 --> 00:08:35.600]  其實有的
[00:08:35.600 --> 00:08:36.600]  會講到耶穌基督
[00:08:36.600 --> 00:08:39.600]  我們一會兒就會講多些這方面
[00:08:39.600 --> 00:08:43.600]  我們再來看一些很基本的問題
[00:08:43.600 --> 00:08:45.600]  可能你都會問的
[00:08:45.600 --> 00:08:49.600]  上帝降這十災是不是太殘忍?
[00:08:49.600 --> 00:08:51.600]  是不是太殘忍?
[00:08:51.600 --> 00:08:53.600]  答案就不是
[00:08:53.600 --> 00:08:54.600]  你想想
[00:08:54.600 --> 00:08:58.600]  埃及人將希伯來人奴役了四百年
[00:08:58.600 --> 00:09:02.600]  其實希伯來人在埃及有四百三十年
[00:09:02.600 --> 00:09:04.600]  頭幾十年就很好的
[00:09:04.600 --> 00:09:06.600]  因為約瑟還在
[00:09:06.600 --> 00:09:07.600]  他們認識他
[00:09:07.600 --> 00:09:09.600]  不知過了多久
[00:09:09.600 --> 00:09:11.600]  他們不認識約瑟
[00:09:11.600 --> 00:09:13.600]  他們就奴役以色列人
[00:09:13.600 --> 00:09:15.600]  就算沒有四百年都三百幾
[00:09:15.600 --> 00:09:17.600]  殺了很多男嬰
[00:09:17.600 --> 00:09:19.600]  曾經有一段時間
[00:09:19.600 --> 00:09:21.600]  凡是男孩子的就殺光
[00:09:21.600 --> 00:09:26.600]  但是上帝忍耐了他們四百年之後
[00:09:26.600 --> 00:09:28.600]  然後才降災給他們
[00:09:28.600 --> 00:09:31.600]  而且上世首先警告他們
[00:09:31.600 --> 00:09:33.600]  你釋放我的子民
[00:09:33.600 --> 00:09:35.600]  他不肯釋放先降第一災
[00:09:35.600 --> 00:09:37.600]  第二災到第十災
[00:09:37.600 --> 00:09:39.600]  一年的時間
[00:09:39.600 --> 00:09:42.600]  其實你看上帝給他們的懲罰
[00:09:42.600 --> 00:09:46.600]  對他們所做的罪惡
[00:09:46.600 --> 00:09:49.600]  其實很輕微
[00:09:49.600 --> 00:09:52.600]  究竟上帝降災給埃及人
[00:09:52.600 --> 00:09:55.600]  上帝對埃及人有什麼心意呢?
[00:09:55.600 --> 00:10:00.600]  其實我們看到上帝對埃及人都很慈愛
[00:10:00.600 --> 00:10:02.600]  他有個目的
[00:10:02.600 --> 00:10:04.600]  就是他想埃及人認識他
[00:10:04.600 --> 00:10:06.600]  我們看到
[00:10:06.600 --> 00:10:09.600]  出埃及第七章第五節
[00:10:09.600 --> 00:10:11.600]  我向埃及伸手
[00:10:11.600 --> 00:10:14.600]  把以色列人從他們中間領出來的時候
[00:10:14.600 --> 00:10:17.600]  埃及人就知道我是耶和華
[00:10:17.600 --> 00:10:18.600]  知道
[00:10:18.600 --> 00:10:23.600]  KNOW
[00:10:23.600 --> 00:10:26.600]  知道其實就是認識
[00:10:26.600 --> 00:10:29.600]  愚民的意思是建立一個關係
[00:10:29.600 --> 00:10:33.600]  上帝希望埃及人和他建立一個關係
[00:10:33.600 --> 00:10:35.600]  上帝覺得災禍
[00:10:35.600 --> 00:10:40.600]  是對準埃及的神子、偶像
[00:10:40.600 --> 00:10:42.600]  上帝要埃及人知道
[00:10:42.600 --> 00:10:43.600]  這些偶像是假的
[00:10:43.600 --> 00:10:46.600]  你要和真神建立一個關係
[00:10:46.600 --> 00:10:53.600]  其實上帝是想幫助埃及人回轉的
[00:10:53.600 --> 00:10:55.600]  敬拜真神
[00:10:55.600 --> 00:10:59.600]  我們繼續看看
[00:10:59.600 --> 00:11:02.600]  這十災背後有沒有更深的意義呢?
[00:11:02.600 --> 00:11:03.600]  其實有
[00:11:03.600 --> 00:11:05.600]  剛才我們讀的經文裡面
[00:11:05.600 --> 00:11:08.600]  是提到第十災殺長子那裡
[00:11:08.600 --> 00:11:11.600]  我們再留意看那幾節經文
[00:11:11.600 --> 00:11:13.600]  第六節到第七節
[00:11:13.600 --> 00:11:16.600]  上帝說你們要將羊羔留到本月十四號
[00:11:16.600 --> 00:11:18.600]  在黃昏的時候
[00:11:18.600 --> 00:11:20.600]  以色列全體的會眾
[00:11:20.600 --> 00:11:22.600]  要把羊羔宰殺
[00:11:22.600 --> 00:11:29.600]  然後把血塗在門柱和門尾那裡
[00:11:33.600 --> 00:11:35.600]  當那一夜
[00:11:35.600 --> 00:11:37.600]  我要走遍埃及地
[00:11:37.600 --> 00:11:42.600]  將埃及所有的頭身和人和牲畜都殺掉
[00:11:42.600 --> 00:11:45.600]  我要審判埃及一切的神子
[00:11:45.600 --> 00:11:47.600]  我是耶和華
[00:11:47.600 --> 00:11:50.600]  然後第十三到第十四節
[00:11:50.600 --> 00:11:51.600]  上帝就說
[00:11:51.600 --> 00:11:56.600]  這血要在你們居住的房屋上作為你們的記號
[00:11:56.600 --> 00:11:58.600]  我擊打埃及地的時候
[00:11:58.600 --> 00:12:01.600]  一看見這血就越過你們去
[00:12:01.600 --> 00:12:04.600]  災禍必臨到你們身上毀滅你們
[00:12:04.600 --> 00:12:06.600]  這一日必作你們的紀念日
[00:12:06.600 --> 00:12:09.600]  你們要守這一日為耶和華的節
[00:12:09.600 --> 00:12:11.600]  你們要世世代代守這節日
[00:12:11.600 --> 00:12:13.600]  作永遠的定例
[00:12:13.600 --> 00:12:15.600]  我們看一看這段經文
[00:12:15.600 --> 00:12:17.600]  上帝說
[00:12:17.600 --> 00:12:19.600]  我一看見血就越過
[00:12:19.600 --> 00:12:23.600]  聖經記載上帝派天使來殺頭山
[00:12:23.600 --> 00:12:25.600]  他看見房屋有血就越過
[00:12:25.600 --> 00:12:26.600]  有血就越過
[00:12:26.600 --> 00:12:28.600]  沒有血就進去裡面
[00:12:28.600 --> 00:12:30.600]  我想問大家一個問題
[00:12:30.600 --> 00:12:32.600]  如果有個埃及人
[00:12:32.600 --> 00:12:33.600]  他認識了一個鄰居
[00:12:33.600 --> 00:12:34.600]  希伯來人
[00:12:34.600 --> 00:12:36.600]  是好朋友
[00:12:36.600 --> 00:12:38.600]  他就問這個希伯來人
[00:12:38.600 --> 00:12:42.600]  為什麼你要弄一隻羊羔把血塗在那裡
[00:12:42.600 --> 00:12:44.600]  如果希伯來的朋友告訴他
[00:12:44.600 --> 00:12:47.600]  因為上帝說
[00:12:47.600 --> 00:12:50.600]  他要滅絕所有頭山
[00:12:50.600 --> 00:12:52.600]  如果這個埃及人
[00:12:52.600 --> 00:12:53.600]  看見這樣
[00:12:53.600 --> 00:12:55.600]  他就又灑一隻羊羔
[00:12:55.600 --> 00:12:59.600]  就把血塗在自己的門尾和門柱上
[00:12:59.600 --> 00:13:01.600]  天使來的時候
[00:13:01.600 --> 00:13:03.600]  他會不會殺這個埃及人的長子
[00:13:03.600 --> 00:13:06.600]  我估計不會
[00:13:06.600 --> 00:13:08.600]  因為他說我一見血就越過
[00:13:08.600 --> 00:13:10.600]  一見血就越過
[00:13:10.600 --> 00:13:17.600]  還有上帝在這裡提醒以色列人說
[00:13:17.600 --> 00:13:20.600]  你要守這日為耶和華的節
[00:13:20.600 --> 00:13:25.600]  你們要世世代代守這個節日作永遠的定例
[00:13:25.600 --> 00:13:27.600]  這裡告訴我們知道
[00:13:27.600 --> 00:13:32.600]  其實這件事不是一件單一的事
[00:13:32.600 --> 00:13:33.600]  過了去就算了
[00:13:33.600 --> 00:13:34.600]  不是這樣的
[00:13:34.600 --> 00:13:37.600]  是有世世代代的意義在這裡
[00:13:37.600 --> 00:13:39.600]  是有深遠的意義
[00:13:39.600 --> 00:13:42.600]  如意節不是單一事件
[00:13:42.600 --> 00:13:46.600]  而是對將來後世都有重要的影響
[00:13:46.600 --> 00:13:48.600]  這個意義是什麼呢
[00:13:48.600 --> 00:13:50.600]  在舊約以後的書卷
[00:13:50.600 --> 00:13:53.600]  上帝就漸漸向我們啟示
[00:13:53.600 --> 00:13:54.600]  越來越清楚
[00:13:54.600 --> 00:13:56.600]  到了以賽亞書第五十三章
[00:13:56.600 --> 00:13:58.600]  就更加清楚了
[00:13:58.600 --> 00:13:59.600]  以賽亞說
[00:13:59.600 --> 00:14:02.600]  有一個鷹孩為我們而生
[00:14:02.600 --> 00:14:10.600]  以賽亞九章七節就說有鷹孩為我們而生
[00:14:10.600 --> 00:14:12.600]  五十三章的時候
[00:14:12.600 --> 00:14:17.600]  以賽亞就提到尼賽亞
[00:14:17.600 --> 00:14:19.600]  一個受苦的尼賽亞
[00:14:19.600 --> 00:14:23.600]  為我們擔負我們的罪孽
[00:14:23.600 --> 00:14:25.600]  因為他受的刑罰
[00:14:25.600 --> 00:14:26.600]  我們得平安
[00:14:26.600 --> 00:14:28.600]  因為他受的鞭傷
[00:14:28.600 --> 00:14:30.600]  我們得醫治
[00:14:30.600 --> 00:14:36.600]  原來上帝叫以色列人世世代代守這個節日
[00:14:36.600 --> 00:14:38.600]  這個如意節
[00:14:38.600 --> 00:14:40.600]  羊羔被殺那一夜
[00:14:40.600 --> 00:14:43.600]  那個羊羔其實是一個預表
[00:14:43.600 --> 00:14:44.600]  預表將來
[00:14:44.600 --> 00:14:48.600]  將來上帝的獨身子耶穌基督降生
[00:14:52.600 --> 00:14:57.600]  所以在新約聖經裏面我們看到
[00:14:57.600 --> 00:14:59.600]  你要給得起名叫耶穌
[00:14:59.600 --> 00:15:04.600]  因為祂要將我的百姓從罪裏拯救出來
[00:15:04.600 --> 00:15:06.600]  在施洗約翰
[00:15:06.600 --> 00:15:09.600]  在約翰福音一章二十九節
[00:15:09.600 --> 00:15:10.600]  見到耶穌來
[00:15:10.600 --> 00:15:11.600]  他就說
[00:15:11.600 --> 00:15:13.600]  看那神的羔羊
[00:15:13.600 --> 00:15:15.600]  是要除去世人罪孽的
[00:15:15.600 --> 00:15:18.600]  哥林多前書第五章第七節
[00:15:18.600 --> 00:15:26.600]  保羅說因為我們如意節的羊羔基督已經被殺獻祭
[00:15:26.600 --> 00:15:34.600]  原來當年上帝吩咐摩西叫以色列人殺那隻羊羔
[00:15:34.600 --> 00:15:37.600]  由在門尾和門柱上面
[00:15:37.600 --> 00:15:38.600]  以致他們得罪拯救
[00:15:38.600 --> 00:15:41.600]  這個是一個預表
[00:15:41.600 --> 00:15:44.600]  預表將來耶穌基督回來
[00:15:44.600 --> 00:15:47.600]  我們試下將摩西和耶穌做個比較
[00:15:47.600 --> 00:15:50.600]  我們發現有一個很奇妙的對比
[00:15:50.600 --> 00:15:51.600]  舊約的時候
[00:15:51.600 --> 00:15:53.600]  上帝差遣一個人摩西
[00:15:53.600 --> 00:15:54.600]  新約的時候
[00:15:54.600 --> 00:15:55.600]  上帝自己來
[00:15:55.600 --> 00:15:57.600]  上帝的獨身子耶穌基督
[00:15:57.600 --> 00:15:59.600]  三位一體的第二位自己來
[00:15:59.600 --> 00:16:00.600]  在舊約的時候
[00:16:00.600 --> 00:16:02.600]  上帝拯救的是以色列人
[00:16:02.600 --> 00:16:03.600]  在新約的時候
[00:16:03.600 --> 00:16:05.600]  上帝拯救所有的人
[00:16:05.600 --> 00:16:07.600]  所有相信他的人
[00:16:07.600 --> 00:16:08.600]  在舊約的時候
[00:16:08.600 --> 00:16:11.600]  上帝用災禍來懲罰罪人
[00:16:11.600 --> 00:16:12.600]  在新約的時候
[00:16:12.600 --> 00:16:18.600]  上帝的兒子自己來承擔我們犯罪的刑罰
[00:16:18.600 --> 00:16:23.600]  因為他受的鞭傷
[00:16:23.600 --> 00:16:25.600]  我們就得著醫治
[00:16:25.600 --> 00:16:27.600]  因為他受的懲罰
[00:16:27.600 --> 00:16:29.600]  我們就得著平安
[00:16:29.600 --> 00:16:31.600]  幾大的對比
[00:16:31.600 --> 00:16:34.600]  原來舊約這個歷史事件
[00:16:34.600 --> 00:16:37.600]  是要鋪設一個預言
[00:16:37.600 --> 00:16:40.600]  將來彌賽亞降生
[00:16:40.600 --> 00:16:43.600]  這個彌賽亞是一個受苦的彌賽亞
[00:16:43.600 --> 00:16:45.600]  有沒有想到
[00:16:45.600 --> 00:16:48.600]  上帝竟然是一個受苦的上帝
[00:16:48.600 --> 00:16:53.600]  我們有聽過一個名詞叫受苦的主
[00:16:53.600 --> 00:16:56.600]  有一首歌叫受苦的主
[00:16:56.600 --> 00:16:58.600]  聖誕節就是這樣
[00:16:58.600 --> 00:17:02.600]  聖誕節不是去外面購買禮物那麼簡單
[00:17:02.600 --> 00:17:06.600]  聖誕節是紀念我們的主耶穌
[00:17:06.600 --> 00:17:08.600]  上帝的二獨身子
[00:17:08.600 --> 00:17:12.600]  上帝自己降世成人
[00:17:12.600 --> 00:17:14.600]  在馬槽出生
[00:17:14.600 --> 00:17:19.600]  我想像約瑟和瑪利亞
[00:17:19.600 --> 00:17:21.600]  騎著那隻女孩
[00:17:21.600 --> 00:17:25.600]  由加利利一直走到自己的故鄉
[00:17:25.600 --> 00:17:27.600]  伯利恆
[00:17:27.600 --> 00:17:38.600]  結果在馬槽出生
[00:17:38.600 --> 00:17:40.600]  過了三十多年
[00:17:40.600 --> 00:17:43.600]  在十字架上為我們承擔罪孽
[00:17:43.600 --> 00:17:46.600]  這個就是聖誕節
[00:17:46.600 --> 00:17:50.600]  我希望今年我們在傳恩堂
[00:17:50.600 --> 00:17:52.600]  慶祝聖誕的時候
[00:17:52.600 --> 00:17:56.600]  這個聖誕成為我們不生難忘的經歷
[00:17:56.600 --> 00:17:58.600]  我們重新看到
[00:17:58.600 --> 00:18:00.600]  透過舊約這件事
[00:18:00.600 --> 00:18:02.600]  這個鏡子
[00:18:02.600 --> 00:18:05.600]  這個摩西十災的鏡子
[00:18:05.600 --> 00:18:10.600]  來看到原來上帝的救贖是那麼奇妙
[00:18:10.600 --> 00:18:17.600]  我們在這裡停一停
[00:18:17.600 --> 00:18:18.600]  做一個反思
[00:18:18.600 --> 00:18:21.600]  究竟這段經文教導我們
[00:18:21.600 --> 00:18:24.600]  讓我們知道上帝是怎樣的上帝
[00:18:24.600 --> 00:18:26.600]  我們要學一些功課
[00:18:26.600 --> 00:18:27.600]  第一
[00:18:27.600 --> 00:18:30.600]  我們要知道上帝的屬性是什麼
[00:18:30.600 --> 00:18:31.600]  他是一個怎樣的上帝呢?
[00:18:31.600 --> 00:18:34.600]  第一,上帝有能力,有權柄
[00:18:34.600 --> 00:18:36.600]  上帝要做什麼就做什麼
[00:18:36.600 --> 00:18:38.600]  「權柄」英文是sovereignty
[00:18:38.600 --> 00:18:40.600]  他有主權
[00:18:40.600 --> 00:18:43.600]  全世界都是他管理
[00:18:43.600 --> 00:18:44.600]  他有能力
[00:18:44.600 --> 00:18:45.600]  所以頂智媒
[00:18:45.600 --> 00:18:48.600]  如果你現在面對人生的低谷
[00:18:48.600 --> 00:18:50.600]  好像埃及人
[00:18:50.600 --> 00:18:51.600]  受奴役
[00:18:51.600 --> 00:18:53.600]  不由自主
[00:18:53.600 --> 00:18:56.600]  心神恍惚
[00:18:56.600 --> 00:18:58.600]  你覺得不開心
[00:18:58.600 --> 00:19:00.600]  老闆對你又不好
[00:19:00.600 --> 00:19:01.600]  家人對你又不好
[00:19:01.600 --> 00:19:03.600]  自己對自己都不好
[00:19:03.600 --> 00:19:05.600]  你回到上帝那裡
[00:19:05.600 --> 00:19:06.600]  他有能力,有權柄
[00:19:06.600 --> 00:19:08.600]  他可以扭轉歷史
[00:19:08.600 --> 00:19:10.600]  他可以改變你的命運
[00:19:10.600 --> 00:19:15.600]  但是你說上帝肯不肯
[00:19:15.600 --> 00:19:17.600]  願不願意改變我的命運
[00:19:17.600 --> 00:19:18.600]  我們看到
[00:19:18.600 --> 00:19:20.600]  上帝有公義,有憐憫
[00:19:20.600 --> 00:19:23.600]  以色列人受的災難,受的苦難
[00:19:23.600 --> 00:19:24.600]  上帝看到
[00:19:24.600 --> 00:19:26.600]  上帝說我已經看到他們的苦難
[00:19:26.600 --> 00:19:28.600]  我聽到他們哀求
[00:19:28.600 --> 00:19:29.600]  我要來拯救他們
[00:19:29.600 --> 00:19:31.600]  他有憐憫
[00:19:31.600 --> 00:19:33.600]  他不單止憐憫以色列人
