
[00:00:00.000 --> 00:00:09.000]  《聖經》記載了許多重要的人物,值得我們敬仰,亦是上帝祝福的。
[00:03:56.000 --> 00:04:02.000]  二十八章十二到十五節,他做了一個夢,
[00:04:02.000 --> 00:04:07.000]  夢見一個梯子立在地上,梯頂直通到天,
[00:04:07.000 --> 00:04:12.000]  神的重視者在梯子上,上下往來。
[00:04:12.000 --> 00:04:17.000]  耶和華站在梯子旁邊對他說:
[00:04:17.000 --> 00:04:20.000]  「我是耶和華,你祖父阿伯拉罕的神,
[00:04:20.000 --> 00:04:27.000]  我是以撒的神,我要把你現在躺著的這塊地賜給你和你的後裔。
[00:04:27.000 --> 00:04:30.000]  你的後裔必像地面的灰塵那麼多,
[00:04:30.000 --> 00:04:37.000]  你必向東南西北擴展,地上的萬族也都因你的後裔得福。
[00:04:37.000 --> 00:04:41.000]  我與你同在,你無論往哪裡去,
[00:04:41.000 --> 00:04:50.000]  我必看顧你,我必領你回到這地方來,
[00:04:50.000 --> 00:04:55.000]  因為我必不離棄你,直到我實現了我對你所應許的。」
[00:04:55.000 --> 00:05:00.000]  或者我們奇怪,上帝為什麼這麼優待雅各?
[00:05:00.000 --> 00:05:03.000]  他這次離家出走可以說是罪有應得,
[00:05:03.000 --> 00:05:07.000]  為什麼上帝還向他施行這麼大的恩惠呢?
[00:05:07.000 --> 00:05:13.000]  因為我們現在來看看,究竟這件事後面有什麼屬靈功課?
[00:05:13.000 --> 00:05:22.000]  第一,就是上帝在我們生命有需要的時候就介入,
[00:05:22.000 --> 00:05:27.000]  你可以想像自己是雅各,
[00:05:27.000 --> 00:05:30.000]  你當時的心情會是怎麼樣的?
[00:05:30.000 --> 00:05:33.000]  你是一個不習慣去旅行的人,
[00:05:33.000 --> 00:05:40.000]  現在你是人生第一次出走,去舅父那裡距離自己家有八百公里,
[00:05:40.000 --> 00:05:47.000]  即是五百英里,對於你這個喜歡住在家裡的人是不容易的,
[00:05:47.000 --> 00:05:55.000]  而且你又騙了爸爸,騙了哥哥,心中有愧,又怕哥哥來做殺自己,
[00:05:55.000 --> 00:06:02.000]  本來想著自己得了長子的名分,又得了父親的祝福,就發達了,
[00:06:02.000 --> 00:06:08.000]  想不到現在落魄天涯,孤苦伶仃,走投無路。
[00:06:08.000 --> 00:06:14.000]  就是在你走投無路的時候,你就遇見上帝,
[00:06:14.000 --> 00:06:18.000]  正確來說,是上帝在你走投無路的時候,
[00:06:18.000 --> 00:06:24.000]  在你生命有需要的時候,他來找你,他和你相遇。
[00:06:24.000 --> 00:06:31.000]  上帝在雅各夢中為他祝福,
[00:06:31.000 --> 00:06:35.000]  這個祝福是不需要雅各去找回來的,
[00:06:35.000 --> 00:06:41.000]  不需要他拼搏得來的,是八百次給他,
[00:06:41.000 --> 00:06:50.000]  上帝對祂的祖父阿伯拉罕和父親以撒的應許重覆給他,
[00:06:50.000 --> 00:06:54.000]  就是把這塊地賜給他和他的後裔。
[00:06:54.000 --> 00:07:02.000]  所以我們第一個屬靈功課,就是上帝在我們有需要的時候,介入我們的生命。
[00:07:02.000 --> 00:07:07.000]  那為什麼上帝不早點進來,讓我們不用那麼辛苦呢?
[00:07:07.000 --> 00:07:12.000]  其實不是上帝不想早點進來,而是我們順利的時候,
[00:07:12.000 --> 00:07:16.000]  我們就以為自己很有辦法,往往拒絕神的幫助,
[00:07:16.000 --> 00:07:20.000]  我們看不到神,他在我們旁邊我們都看不到,
[00:07:20.000 --> 00:07:28.000]  直到我們沒有辦法,走投無路,然後上帝才有機會讓我們留意到他。
[00:07:28.000 --> 00:07:35.000]  第二個屬靈功課,就是上帝的愛是沒有條件的,
[00:07:35.000 --> 00:07:40.000]  上帝應許雅各,他的後裔好像地上的灰塵那麼多,
[00:07:40.000 --> 00:07:44.000]  上帝應許保護他,在第28章15節上帝說:
[00:07:44.000 --> 00:07:51.000]  「我與你同在,你無論到哪裡去,我必看顧你,我必令你回到這地方來,
[00:07:51.000 --> 00:07:57.000]  因為我必不離棄你,直到我實現了我對你所應許的。」
[00:07:57.000 --> 00:08:02.000]  雅各是不配得到那麼大的恩典,但上帝都給了他。
[00:08:02.000 --> 00:08:06.000]  同樣上帝對你的愛也是沒有條件的,
[00:08:06.000 --> 00:08:11.000]  他不計較你的功過特實,他不看你的強項弱點,
[00:08:11.000 --> 00:08:15.000]  他接納你整個人,不管你是配或者不配,
[00:08:15.000 --> 00:08:19.000]  好或者不好,他都定義要賜福給你。
[00:08:19.000 --> 00:08:25.000]  或者你說:我現在遇到很多困難,
[00:08:25.000 --> 00:08:30.000]  我現在走投無路,為什麼上帝不祝福我呢?
[00:08:30.000 --> 00:08:36.000]  我剛才說過,我們順境的時候,我們就不讓上帝介入,
[00:08:36.000 --> 00:08:43.000]  等到我們真的沒有辦法,上帝才有機會幫助我們。
[00:08:43.000 --> 00:08:50.000]  正如有一句話:「人的盡頭就是神的開始。」
[00:08:50.000 --> 00:08:56.000]  因為神的愛不單沒有條件,而且神從來都是主動的,
[00:08:56.000 --> 00:09:00.000]  當我們未懂得找祂的時候,祂已經找我們,祂是主動的。
[00:09:00.000 --> 00:09:07.000]  所以英文有句話講得好,「God is always the initiator。」
[00:09:07.000 --> 00:09:17.000]  上帝從來都是首先發動者。
[00:09:17.000 --> 00:09:22.000]  在羅馬書第五章第八節就表明出來,
[00:09:22.000 --> 00:09:26.000]  唯有基督在我們眾造罪人的時候為我們死,
[00:09:26.000 --> 00:09:30.000]  神對我們的愛就在這裡顯明了。
[00:09:30.000 --> 00:09:33.000]  在我們眾造罪人,還不懂得找祂的時候,
[00:09:33.000 --> 00:09:35.000]  祂就主動的來找我們。
[00:09:35.000 --> 00:09:40.000]  或者你會問:那亞述夢見這堂天梯究竟是什麼呢?
[00:09:40.000 --> 00:09:49.000]  這堂天梯其實就是預表耶穌基督,聖誕節就快到了。
[00:09:49.000 --> 00:09:52.000]  這堂天梯可以說是預表耶穌基督的降臨人間。
[00:09:52.000 --> 00:09:57.000]  我們看看約翰福音第一章,那裡就解釋了給我們看到,
[00:09:57.000 --> 00:10:00.000]  耶穌怎麼看這堂天梯。
[00:10:00.000 --> 00:10:09.000]  在約翰福音第一章第四十七節,
[00:10:09.000 --> 00:10:13.000]  耶穌看到拿達葉向祂走來,
[00:10:13.000 --> 00:10:15.000]  就論到拿達葉說:
[00:10:15.000 --> 00:10:18.000]  「看那者的確是以色列人。」
[00:10:18.000 --> 00:10:19.000]  他心裡沒有詭詐。
[00:10:19.000 --> 00:10:22.000]  那拿達葉就問耶穌:「你怎麼認識我呢?」
[00:10:22.000 --> 00:10:25.000]  耶穌說:「在肥曆還沒招呼你,
[00:10:25.000 --> 00:10:29.000]  你坐在無花果樹下的時候,我就已經看到你。」
[00:10:29.000 --> 00:10:31.000]  那拿達葉的答案很驚奇,
[00:10:31.000 --> 00:10:35.000]  他說:「拉比,你是神的兒子,你是以色列的王。」
[00:10:35.000 --> 00:10:37.000]  我們一會兒來看看,
[00:10:37.000 --> 00:10:42.000]  為什麼他這樣就認耶穌基督為尼塞亞。
[00:10:42.000 --> 00:10:49.000]  「神的兒子,以色列的王」都是尼塞亞的稱號。
[00:10:49.000 --> 00:10:51.000]  耶穌說:「因為我告訴你,
[00:10:51.000 --> 00:10:55.000]  我看見你在無花果樹下,你就信了嗎?
[00:10:55.000 --> 00:10:57.000]  你還要看見比這更大的事?」
[00:10:57.000 --> 00:11:00.000]  又對他說:「我實實在在告訴你們,
[00:11:00.000 --> 00:11:02.000]  你們要看見天開了,
[00:11:02.000 --> 00:11:07.000]  神的重視者在人子的身上上去下來。」
[00:11:07.000 --> 00:11:08.000]  你看不看到?
[00:11:08.000 --> 00:11:10.000]  人子身上上去下來。
[00:11:10.000 --> 00:11:14.000]  剛才我們看《創世紀》28章,
[00:11:14.000 --> 00:11:19.000]  就是雅各看到那些天使在天梯上上去下來,
[00:11:19.000 --> 00:11:21.000]  耶穌基督就告訴他知道,
[00:11:21.000 --> 00:11:23.000]  這條天梯其實就是預表我。
[00:11:23.000 --> 00:11:28.000]  我們解釋拿達葉為什麼一聽到耶穌說:
[00:11:28.000 --> 00:11:33.000]  「我看見你在無花果樹下,我就知道你了。」
[00:11:33.000 --> 00:11:36.000]  為什麼他就馬上認出耶穌是神呢?
[00:11:36.000 --> 00:11:38.000]  很多解經家就這樣看。
[00:11:38.000 --> 00:11:42.000]  拿達葉當時在無花果樹下默想,
[00:11:42.000 --> 00:11:45.000]  他正在想《創世紀》28章,
[00:11:45.000 --> 00:11:48.000]  有關雅各夢見天梯的經文。
[00:11:48.000 --> 00:11:50.000]  他想這段經文,
[00:11:50.000 --> 00:11:52.000]  很自然就想到雅各是個詭詐的人,
[00:11:52.000 --> 00:11:55.000]  又很自然就想到這個天梯是什麼,
[00:11:55.000 --> 00:11:57.000]  為什麼有天使上去下來。
[00:11:57.000 --> 00:12:03.000]  耶穌知道拿達葉默想這段經文,
[00:12:03.000 --> 00:12:05.000]  雅各這個人是詭詐,
[00:12:05.000 --> 00:12:08.000]  雅各後來神改變了他,
[00:12:08.000 --> 00:12:10.000]  給他一個新的名字叫以色列。
[00:12:10.000 --> 00:12:12.000]  耶穌就稱拿達葉:
[00:12:12.000 --> 00:12:14.000]  「你是真以色列人,你沒有詭詐。」
[00:12:14.000 --> 00:12:15.000]  就是讓他看到,
[00:12:15.000 --> 00:12:17.000]  其實我知道你在想祖先雅各,
[00:12:17.000 --> 00:12:19.000]  祂有詭詐,你沒有詭詐,
[00:12:19.000 --> 00:12:20.000]  祂的名字叫以色列,
[00:12:20.000 --> 00:12:22.000]  你就是以色列人。
[00:12:22.000 --> 00:12:24.000]  拿達葉聽到這裡就知道,
[00:12:24.000 --> 00:12:27.000]  這個耶穌是明白我的內心,
[00:12:27.000 --> 00:12:28.000]  知道我在想什麼,
[00:12:28.000 --> 00:12:29.000]  祂就是神。
[00:12:29.000 --> 00:12:30.000]  所以祂說:
[00:12:30.000 --> 00:12:33.000]  「你是神的兒子,你是以色列的王。」
[00:12:36.000 --> 00:12:43.000]  耶穌接著對拿達葉說:
[00:12:43.000 --> 00:12:45.000]  「我實實在在的告訴你們,
[00:12:45.000 --> 00:12:47.000]  你們要看見天開了,
[00:12:47.000 --> 00:12:51.000]  神的重視者在人子的身上上去下來。」
[00:12:51.000 --> 00:12:53.000]  這句話清楚的指出,
[00:12:53.000 --> 00:12:55.000]  耶穌自己就是那條天梯,
[00:12:55.000 --> 00:12:56.000]  天梯是什麼呢?
[00:12:56.000 --> 00:13:00.000]  天梯就是將人和神連貫在一起,
[00:13:00.000 --> 00:13:01.000]  沒有了天梯,
[00:13:01.000 --> 00:13:03.000]  人就不能夠和神溝通,
[00:13:03.000 --> 00:13:05.000]  不能夠得著神的眷顧。
[00:13:05.000 --> 00:13:07.000]  如果我們不明白這一點,
[00:13:07.000 --> 00:13:12.000]  我們就清楚的明白約翰福音第十四章,
[00:13:12.000 --> 00:13:14.000]  在最後晚餐的時候,
[00:13:14.000 --> 00:13:15.000]  耶穌說:
[00:13:15.000 --> 00:13:18.000]  「我就是道路真理生命,
[00:13:18.000 --> 00:13:19.000]  如果不藉著我,
[00:13:19.000 --> 00:13:22.000]  沒有人能夠到父親那裡去。」
[00:13:22.000 --> 00:13:26.000]  祂就是唯一我們可以到父那裡去,
[00:13:26.000 --> 00:13:28.000]  祂就是那條天梯。
[00:13:28.000 --> 00:13:29.000]  各位朋友,
[00:13:29.000 --> 00:13:31.000]  聖誕節快到了,
[00:13:31.000 --> 00:13:34.000]  你有沒有想過聖誕節其實是一個很奇妙的日子,
[00:13:34.000 --> 00:13:40.000]  神自己來到這個世界尋找、拯救在最終的人。
[00:13:40.000 --> 00:13:43.000]  你想想這個僅古永有的神,
[00:13:43.000 --> 00:13:47.000]  竟然願意透過一個童貞女的胎兒,
[00:13:47.000 --> 00:13:49.000]  成為一個嬰孩,
[00:13:49.000 --> 00:13:51.000]  一個嬰孩的細胞一直長大,
[00:13:51.000 --> 00:13:52.000]  直到他出生,
[00:13:52.000 --> 00:13:54.000]  他出生的時候不懂說話,
[00:13:54.000 --> 00:13:55.000]  不懂吃東西,
[00:13:55.000 --> 00:13:56.000]  不懂去洗手間,
[00:13:56.000 --> 00:13:58.000]  一個僅古永在的神,
[00:13:58.000 --> 00:14:00.000]  竟然願意變成一個嬰孩。
[00:14:00.000 --> 00:14:05.000]  這個雙手鋪陳宇宙的聖獸的神,
[00:14:05.000 --> 00:14:09.000]  竟然願意將自己的雙手避聽在十字架上。
[00:14:09.000 --> 00:14:15.000]  這個三位一體的第二位聖子,
[00:14:15.000 --> 00:14:18.000]  竟然會被三位一體的聖父離棄,
[00:14:18.000 --> 00:14:24.000]  三位一體竟然會一個離棄另一個。
[00:14:24.000 --> 00:14:26.000]  這位無罪的耶穌基督,
[00:14:26.000 --> 00:14:29.000]  竟然願意擔負全世界所有人的罪孽,
[00:14:29.000 --> 00:14:36.000]  你說這是否一個奇妙的聖誕節呢?
[00:14:36.000 --> 00:14:39.000]  耶穌說:我就是道路真理生命,
[00:14:39.000 --> 00:14:41.000]  如果不透過我,
[00:14:41.000 --> 00:14:43.000]  沒有人能夠救到父那裡去,
[00:14:43.000 --> 00:14:45.000]  這條天梯就是道路真理生命。
[00:14:45.000 --> 00:14:46.000]  耶穌說:我就是那條路,
[00:14:46.000 --> 00:14:49.000]  很多宗教家就指一條路你走,
[00:14:49.000 --> 00:14:51.000]  他自己都沒有走過,
[00:14:51.000 --> 00:14:53.000]  也不知道那條路通到哪裡,
[00:14:53.000 --> 00:14:55.000]  耶穌基督說:我就是那條路,
[00:14:55.000 --> 00:14:56.000]  我是那條路的起點,
[00:14:56.000 --> 00:14:57.000]  是那條路的終點,
[00:14:57.000 --> 00:15:01.000]  你來到我這裡,你就不需要再辛苦去走,
[00:15:01.000 --> 00:15:02.000]  你就到了目的地。
[00:15:02.000 --> 00:15:04.000]  耶穌說:我就是真理,
[00:15:04.000 --> 00:15:06.000]  祂不是很多真理中的其中一個,
[00:15:06.000 --> 00:15:08.000]  祂是所有的真理,
[00:15:08.000 --> 00:15:10.000]  所有的真理都在耶穌基督裡面,
[00:15:10.000 --> 00:15:12.000]  在耶穌基督以外沒有真理,
[00:15:12.000 --> 00:15:14.000]  因為祂是上帝。
[00:15:14.000 --> 00:15:15.000]  耶穌說:我就是生命,
[00:15:15.000 --> 00:15:19.000]  我唯一一個可以賜永遠生命給你,
[00:15:19.000 --> 00:15:22.000]  你一定要來到我這裡。
[00:15:22.000 --> 00:15:23.000]  各位朋友,
[00:15:23.000 --> 00:15:24.000]  這就是聖誕節,
[00:15:24.000 --> 00:15:27.000]  上帝降臨人間,尋找我們,
[00:15:27.000 --> 00:15:29.000]  在我們有需要的時候,
[00:15:29.000 --> 00:15:31.000]  祂找我們。
[00:15:31.000 --> 00:15:33.000]  有一首古老的聖誕詩,
[00:15:33.000 --> 00:15:35.000]  小百利恆他一句說得很好,
[00:15:35.000 --> 00:15:39.000]  萬世所望,眾生憂驚,
[00:15:39.000 --> 00:15:41.000]  今日集中而來,
[00:15:41.000 --> 00:15:43.000]  就集中在這個小百利恆,
[00:15:43.000 --> 00:15:47.000]  原來有救世主為我們而生。
[00:15:47.000 --> 00:15:53.000]  我們看完這兩段經文,
[00:15:53.000 --> 00:15:54.000]  我們來思考,
[00:15:54.000 --> 00:15:59.000]  如何將這兩段經文應用在我們的生命裡面。
[00:15:59.000 --> 00:16:02.000]  第十六節記載了雅各的回應,
[00:16:02.000 --> 00:16:05.000]  雅各清早醒來就說:
[00:16:05.000 --> 00:16:07.000]  耶和華確實在這地方,
[00:16:07.000 --> 00:16:08.000]  我竟然不知道。
[00:16:08.000 --> 00:16:10.000]  他就舉拔起來說:
[00:16:10.000 --> 00:16:12.000]  這地方多麼可畏,
[00:16:12.000 --> 00:16:14.000]  這地不是別的,
[00:16:14.000 --> 00:16:16.000]  而是神的殿是天的門。
[00:16:16.000 --> 00:16:17.000]  雅各清早起來,
[00:16:17.000 --> 00:16:23.000]  把他曾經放在做枕頭的那塊石,
[00:16:23.000 --> 00:16:24.000]  立作石柱,
[00:16:24.000 --> 00:16:28.000]  在樹上繞了繞,
[00:16:28.000 --> 00:16:31.000]  來作這個獻祭。
[00:16:31.000 --> 00:16:33.000]  他將這個地方起名,
[00:16:33.000 --> 00:16:34.000]  叫做百達利,
[00:16:34.000 --> 00:16:37.000]  原本那個地方叫路思。
[00:16:37.000 --> 00:16:39.000]  雅各就起了一個願,
[00:16:39.000 --> 00:16:41.000]  他說:如果神你與我同在,
[00:16:41.000 --> 00:16:42.000]  在我走的路上,
[00:16:42.000 --> 00:16:44.000]  看護我,賜給我食物,
[00:16:44.000 --> 00:16:45.000]  給我衣服,
[00:16:45.000 --> 00:16:48.000]  賜給我平平安安的回到我家,
[00:16:48.000 --> 00:16:51.000]  我就必定以耶和華為我的神。
[00:16:51.000 --> 00:16:55.000]  原本耶和華是阿爸的神,
[00:16:55.000 --> 00:16:56.000]  現在他說:
[00:16:56.000 --> 00:16:58.000]  我就必定以耶和華為我的神,
[00:16:58.000 --> 00:16:59.000]  我立作石柱那塊石頭,
[00:16:59.000 --> 00:17:01.000]  必作神的殿,
[00:17:01.000 --> 00:17:02.000]  你賜給我的一切,
[00:17:02.000 --> 00:17:05.000]  我必把十分之一獻給你。
[00:17:05.000 --> 00:17:07.000]  你怎樣看雅各的回應呢?
[00:17:07.000 --> 00:17:09.000]  雅各的回應有好的地方,
[00:17:09.000 --> 00:17:11.000]  也有令人失望的地方,
[00:17:11.000 --> 00:17:12.000]  可取的地方,
[00:17:12.000 --> 00:17:15.000]  就是他知道自己遇見上帝,
[00:17:15.000 --> 00:17:18.000]  第十七節提到雅各懼怕,
[00:17:18.000 --> 00:17:21.000]  表示他看到上帝的威嚴,
[00:17:21.000 --> 00:17:24.000]  而且敬拜他,
[00:17:24.000 --> 00:17:25.000]  這是可取的,
[00:17:25.000 --> 00:17:28.000]  不過他令人失望的地方很多,
[00:17:28.000 --> 00:17:31.000]  第一,雅各只是看到上帝的威嚴,
[00:17:31.000 --> 00:17:34.000]  他看不到上帝的恩典和憐憫,
[00:17:34.000 --> 00:17:36.000]  他的回應裡面,
[00:17:36.000 --> 00:17:39.000]  完全沒有提及上帝的恩典,
[00:17:39.000 --> 00:17:42.000]  第二個令人失望的地方,
[00:17:42.000 --> 00:17:44.000]  就是雅各的許願,
[00:17:44.000 --> 00:17:46.000]  是以自己為中心,
[00:17:46.000 --> 00:17:47.000]  他的眼目,
[00:17:47.000 --> 00:17:49.000]  是放在自己的衣食住行,
[00:17:49.000 --> 00:17:54.000]  和嘗試向上帝討價還價,
[00:17:54.000 --> 00:17:56.000]  你賜福給我,
[00:17:56.000 --> 00:17:58.000]  我就把十分之一奉獻給你。
[00:17:58.000 --> 00:17:59.000]  弟兄姊妹,
[00:17:59.000 --> 00:18:01.000]  你有沒有類似的情況,
[00:18:01.000 --> 00:18:03.000]  就是向上帝討價還價?
[00:18:03.000 --> 00:18:04.000]  很多時候,
[00:18:04.000 --> 00:18:08.000]  我們沒有想到上帝給我們應許這麼奇妙,
[00:18:08.000 --> 00:18:10.000]  我們對上帝說,
[00:18:10.000 --> 00:18:13.000]  上帝如果你叫我今年加薪,
[00:18:13.000 --> 00:18:16.000]  我就把我加薪的十分之一奉獻給你,
[00:18:16.000 --> 00:18:17.000]  但沒有想到,
[00:18:17.000 --> 00:18:19.000]  上帝給了你一個應許,
[00:18:19.000 --> 00:18:20.000]  是君尊的祭司,
[00:18:20.000 --> 00:18:21.000]  聖潔的國度,
[00:18:21.000 --> 00:18:22.000]  屬臣的子民,
[00:18:22.000 --> 00:18:29.000]  上帝把天國的榮耀給你,
[00:18:29.000 --> 00:18:31.000]  把永生給你,
[00:18:31.000 --> 00:18:35.000]  但你沒有想到那些,
[00:18:35.000 --> 00:18:38.000]  如果你是雅各,
[00:18:38.000 --> 00:18:42.000]  你懂不懂得做一個正確,
[00:18:42.000 --> 00:18:44.000]  一個合理的回應呢?
[00:18:44.000 --> 00:18:46.000]  我覺得一個正確的回應,
[00:18:46.000 --> 00:18:48.000]  起碼應該是這樣的,
[00:18:48.000 --> 00:18:50.000]  你可以說,
[00:18:50.000 --> 00:18:51.000]  神啊,
[00:18:51.000 --> 00:18:53.000]  我現在知道你是獨一的真神,
[00:18:53.000 --> 00:18:55.000]  而且我是一個罪人,
[00:18:55.000 --> 00:18:56.000]  應該受咒詛,
[00:18:56.000 --> 00:18:58.000]  但是你不處罰我,
[00:18:58.000 --> 00:19:00.000]  反而施恩給我,
[00:19:00.000 --> 00:19:02.000]  叫萬族都因我的後裔得福,
[00:19:02.000 --> 00:19:05.000]  這麼大的福氣,
[00:19:05.000 --> 00:19:06.000]  是我不配得的,
[00:19:06.000 --> 00:19:07.000]  從今以後,
[00:19:07.000 --> 00:19:09.000]  我願意一生跟隨你,
[00:19:09.000 --> 00:19:10.000]  信服你,
[00:19:10.000 --> 00:19:11.000]  追求你,
[00:19:11.000 --> 00:19:12.000]  認識你,
[00:19:12.000 --> 00:19:13.000]  近生。
[00:19:13.000 --> 00:19:15.000]  這個就是雅各,
[00:19:15.000 --> 00:19:16.000]  應該有個回應,
[00:19:16.000 --> 00:19:18.000]  但他的回應不是這樣,
[00:19:18.000 --> 00:19:20.000]  很膚淺,
[00:19:20.000 --> 00:19:22.000]  著重眼前的生活,
[00:19:22.000 --> 00:19:25.000]  而沒有想到永遠的福樂,
[00:19:25.000 --> 00:19:28.000]  但是令我驚訝的是,
[00:19:28.000 --> 00:19:33.000]  上帝沒有生雅各的氣,
[00:19:33.000 --> 00:19:34.000]  沒有責備他,
[00:19:34.000 --> 00:19:36.000]  而且上帝守著自己的英雄,
[00:19:36.000 --> 00:19:39.000]  真的一生保佑賜福給雅各,
[00:19:39.000 --> 00:19:40.000]  還有他的後裔,
[00:19:40.000 --> 00:19:45.000]  所以你看我們上帝是多麼寬宏大量,
[00:19:45.000 --> 00:19:48.000]  從雅各經裡面,
[00:19:48.000 --> 00:19:50.000]  我們有兩樣東西可以學到,
[00:19:50.000 --> 00:19:52.000]  跟大家分享,
[00:19:52.000 --> 00:19:53.000]  第一,
[00:19:53.000 --> 00:19:55.000]  我們不需要懼怕,
[00:19:55.000 --> 00:20:00.000]  既然我們知道上帝的恩典和他的愛,
[00:20:00.000 --> 00:20:01.000]  是沒有條件的,
[00:20:01.000 --> 00:20:02.000]  是主動的,
[00:20:02.000 --> 00:20:06.000]  是不需要我們努力,
[00:20:06.000 --> 00:20:07.000]  我們掙扎的,
[00:20:07.000 --> 00:20:09.000]  我們就不應該過分掙扎,
[00:20:09.000 --> 00:20:11.000]  不應該妒忌別人,
[00:20:11.000 --> 00:20:14.000]  更加不應該害怕將來,
[00:20:14.000 --> 00:20:16.000]  上帝愛你,
[00:20:16.000 --> 00:20:17.000]  無論你成功失敗,
[00:20:17.000 --> 00:20:19.000]  他都要賜福給你,
[00:20:19.000 --> 00:20:21.000]  好像他賜福給雅各一樣,
[00:20:21.000 --> 00:20:25.000]  在耶利米書第29章11-12節,
[00:20:25.000 --> 00:20:27.000]  上帝說,
[00:20:27.000 --> 00:20:31.000]  我知道我向你們所懷的意念,
[00:20:31.000 --> 00:20:33.000]  是賜平安的意念,
[00:20:33.000 --> 00:20:35.000]  不是幹災禍的意念,
[00:20:35.000 --> 00:20:37.000]  要叫你們的末後有子亡,
[00:20:37.000 --> 00:20:39.000]  你們要呼求我,
[00:20:39.000 --> 00:20:40.000]  禱告我,
[00:20:40.000 --> 00:20:41.000]  我就應允你們。
[00:20:41.000 --> 00:20:43.000]  有這麼大的應許,
[00:20:43.000 --> 00:20:45.000]  你還怕什麼?
