
[00:00:00.000 --> 00:00:02.000]  在過去的兩個禮拜
[00:08:18.560 --> 00:08:22.520]  同年紀的人歸在一邊
[00:08:22.520 --> 00:08:27.320]  這些分門別類的組織方式
[00:08:27.320 --> 00:08:31.320]  是叫我們彼此款待是困難的
[00:08:31.320 --> 00:08:33.880]  為什麼我們要歸邊要分類呢?
[00:08:33.880 --> 00:08:34.880]  因為
[00:08:34.880 --> 00:08:39.760]  如果是和相同的人一起相處
[00:08:39.760 --> 00:08:41.240]  是舒服一點的
[00:08:41.240 --> 00:08:43.960]  和不同的人
[00:08:43.960 --> 00:08:45.240]  不同背景
[00:08:45.240 --> 00:08:46.560]  不同教育背景
[00:08:46.560 --> 00:08:48.000]  不同階層的人
[00:08:48.000 --> 00:08:50.160]  這些陌生的人相處
[00:08:50.160 --> 00:08:51.480]  是很艱難
[00:08:51.480 --> 00:08:52.840]  是很辛苦
[00:08:52.840 --> 00:08:54.280]  是很不安穩
[00:08:54.280 --> 00:08:55.680]  是很浪費時間
[00:08:55.680 --> 00:08:56.680]  很浪費精力
[00:08:56.680 --> 00:09:00.720]  結果現代人的一個標誌
[00:09:00.720 --> 00:09:02.720]  就是人喜歡去控制
[00:09:02.720 --> 00:09:06.560]  和人要有自我的防衛
[00:09:06.560 --> 00:09:08.240]  小心一點
[00:09:08.240 --> 00:09:09.600]  先保住自己
[00:09:09.600 --> 00:09:12.880]  在幾年前的一個晚上
[00:09:12.880 --> 00:09:16.320]  我在神學院的一條路叫做連明路
[00:09:16.320 --> 00:09:19.360]  是晚上
[00:09:19.360 --> 00:09:22.840]  我那天預備去走路
[00:09:22.840 --> 00:09:23.840]  去運動
[00:09:23.840 --> 00:09:25.640]  當然是運動裝束
[00:09:25.640 --> 00:09:27.000]  穿著一條短褲
[00:09:27.000 --> 00:09:29.320]  我在連明路走的時候
[00:09:29.320 --> 00:09:32.720]  我就見到一個年輕的女士
[00:09:32.720 --> 00:09:33.880]  是陌生的
[00:09:33.880 --> 00:09:34.880]  我不認識的
[00:09:34.880 --> 00:09:38.760]  不過這麼晚走到神學院那邊
[00:09:38.760 --> 00:09:41.400]  應該是自己人來的
[00:09:41.400 --> 00:09:42.800]  她不是學生
[00:09:42.800 --> 00:09:44.000]  我認得到的
[00:09:44.000 --> 00:09:45.320]  她又不是童工
[00:09:45.320 --> 00:09:46.520]  我認得到的
[00:09:46.520 --> 00:09:49.280]  當然是教會的弟兄姊妹來的
[00:09:49.280 --> 00:09:50.720]  是姊妹來的
[00:09:50.720 --> 00:09:51.800]  是自己人
[00:09:51.800 --> 00:09:55.240]  所以大概相距五十步的時候
[00:09:55.240 --> 00:09:57.520]  我就預備了
[00:09:57.520 --> 00:09:59.760]  我就給她一個笑容
[00:09:59.760 --> 00:10:01.200]  點點頭
[00:10:01.200 --> 00:10:01.960]  給她一個笑容
[00:10:01.960 --> 00:10:03.920]  一走就點頭
[00:10:03.920 --> 00:10:07.120]  這個女士看著我
[00:10:07.120 --> 00:10:08.440]  不理睬我
[00:10:08.440 --> 00:10:10.440]  不理睬我,今天早上走
[00:10:10.440 --> 00:10:12.400]  我想,哎呀,原來
[00:10:12.400 --> 00:10:14.520]  糟糕了,我嚇壞她了
[00:10:14.520 --> 00:10:16.800]  一個陌生的男人
[00:10:16.800 --> 00:10:18.600]  無端向她微笑
[00:10:18.600 --> 00:10:20.320]  無端向她點頭
[00:10:20.320 --> 00:10:24.840]  於是防衛的系統就馬上要出來了
[00:10:25.920 --> 00:10:30.280]  她是驚怕我一個陌生人的笑容
[00:10:30.280 --> 00:10:33.680]  因為常常種種的文化
[00:10:33.680 --> 00:10:35.000]  種種的困難
[00:10:35.000 --> 00:10:37.280]  人是難以去款待的
[00:10:37.280 --> 00:10:39.560]  人和人要友好是很難的
[00:10:39.560 --> 00:10:41.320]  人要保護自己
[00:10:41.320 --> 00:10:44.640]  同樣教會都是會有這樣的心靈狀態
[00:10:44.640 --> 00:10:47.920]  要因此款待是不容易的
[00:10:47.920 --> 00:10:51.000]  但是我們的信仰
[00:10:51.000 --> 00:10:53.320]  我們的聖經
[00:10:53.320 --> 00:10:56.840]  卻是教導我們要因此款待
[00:10:56.840 --> 00:11:00.720]  因此款待是福音的一部分
[00:11:00.720 --> 00:11:05.240]  因此款待是信仰一個不可或缺的部分
[00:11:05.240 --> 00:11:08.880]  在《出埃及記》23章9節這樣說
[00:11:08.880 --> 00:11:11.240]  不可欺壓寄居的
[00:11:11.240 --> 00:11:13.840]  因為你們在埃及地
[00:11:13.840 --> 00:11:16.320]  是曾經做過寄居的
[00:11:16.320 --> 00:11:18.640]  知道寄居的心
[00:11:19.840 --> 00:11:23.320]  《尼米記》19章33至34節
[00:11:23.320 --> 00:11:26.120]  若有外人在你們的國
[00:11:26.120 --> 00:11:29.080]  你們國家當中和你同居
[00:11:29.080 --> 00:11:30.800]  就不可欺負他
[00:11:30.800 --> 00:11:32.680]  和你們同居的外人
[00:11:32.680 --> 00:11:35.200]  你們要看他為本地人一樣
[00:11:35.200 --> 00:11:38.080]  並且要愛他如同愛自己
[00:11:38.080 --> 00:11:41.240]  因為你們曾經在埃及地
[00:11:41.240 --> 00:11:43.600]  也做過寄居的
[00:11:43.600 --> 00:11:48.240]  《出埃及記》的23章和《尼米記》的19章
[00:11:48.240 --> 00:11:50.840]  就是提醒以色列人要記得
[00:11:50.840 --> 00:11:54.800]  你們曾經是無家可歸的
[00:11:54.800 --> 00:11:57.880]  你們曾經是客女來的
[00:11:57.880 --> 00:12:00.720]  如今神是慈愛的神
[00:12:00.720 --> 00:12:02.520]  給了地方你們住
[00:12:02.520 --> 00:12:07.360]  所以你們要記得要善待客女
[00:12:07.360 --> 00:12:09.960]  善待不同的人
[00:12:09.960 --> 00:12:12.000]  善待陌生的人
[00:12:12.000 --> 00:12:16.520]  在新約當中因此款待的實踐
[00:12:16.520 --> 00:12:18.080]  都是福音的要求
[00:12:19.000 --> 00:12:22.040]  《約翰福音》1章10至13節
[00:12:22.040 --> 00:12:27.160]  他在世界也是藉他做的
[00:12:27.160 --> 00:12:29.520]  世界卻不認識他
[00:12:29.520 --> 00:12:32.240]  他來到自己的地方
[00:12:32.240 --> 00:12:34.440]  自己的人又不接待他
[00:12:34.440 --> 00:12:38.600]  凡接待他的就是信他名的人
[00:12:38.600 --> 00:12:41.480]  神就賜給他們權柄
[00:12:41.480 --> 00:12:43.360]  作神的兒女
[00:12:43.360 --> 00:12:46.120]  這些人不是從血氣生的
[00:12:46.120 --> 00:12:48.040]  不是從情慾生的
[00:12:48.040 --> 00:12:50.520]  也不是從仁義生的
[00:12:50.520 --> 00:12:52.920]  是從神生出來的
[00:12:52.920 --> 00:12:55.440]  希伯來書這樣說
[00:12:55.440 --> 00:12:58.360]  不可忘記用愛心接待客女
[00:12:58.360 --> 00:13:01.040]  因為曾有接待客女的
[00:13:01.040 --> 00:13:04.560]  不知不覺就接待了天使
[00:13:04.560 --> 00:13:08.480]  這一段經文是我們兩個星期前
[00:13:08.480 --> 00:13:09.800]  所思想的經文
[00:13:09.800 --> 00:13:12.960]  《羅馬書》12章13節
[00:13:12.960 --> 00:13:18.120]  聖徒缺乏的要幫補客 Stranger
[00:13:18.120 --> 00:13:19.760]  不同的人
[00:13:19.760 --> 00:13:22.520]  是要一味地款待
[00:13:22.520 --> 00:13:24.960]  這些經文都是說到
[00:13:24.960 --> 00:13:28.440]  因此款待的重要性
[00:13:28.440 --> 00:13:31.360]  說到因此款待是福音
[00:13:31.360 --> 00:13:33.440]  如果是這樣的話
[00:13:33.440 --> 00:13:36.320]  教會是神的子民
[00:13:36.320 --> 00:13:39.880]  就必須要跟隨神的心意
[00:13:39.880 --> 00:13:43.560]  必須要因此款待
[00:13:43.560 --> 00:13:47.280]  因此款待是福音性的
[00:13:47.280 --> 00:13:51.040]  教會的因此款待是美好的見證
[00:13:51.040 --> 00:13:55.760]  能夠見證我們所傳的福音是真的
[00:13:55.760 --> 00:14:01.240]  剛才我們讀過一項福音的一章10至13節
[00:14:01.240 --> 00:14:02.120]  當中這樣說
[00:14:02.120 --> 00:14:06.040]  「凡接待他的就是信他名的人
[00:14:06.040 --> 00:14:08.400]  他就賜給他們權柄
[00:14:08.400 --> 00:14:09.760]  作神的兒女
[00:14:09.760 --> 00:14:12.200]  這些人不是從血氣生的
[00:14:12.200 --> 00:14:14.120]  不是從情慾生的
[00:14:14.120 --> 00:14:16.360]  也不是從仁義生的
[00:14:16.360 --> 00:14:18.080]  是從神生的」
[00:14:18.080 --> 00:14:22.160]  這一節的經文說出
[00:14:22.160 --> 00:14:25.560]  耶穌基督來到這個世界上
[00:14:25.560 --> 00:14:27.080]  是我們的客人
[00:14:27.080 --> 00:14:31.200]  如果我們肯接待耶穌基督的話
[00:14:31.200 --> 00:14:34.480]  神就會給我們權柄
[00:14:34.480 --> 00:14:38.080]  讓我們能夠作為神的兒女
[00:14:38.080 --> 00:14:40.440]  這位神是我們的父親
[00:14:40.440 --> 00:14:43.000]  祂會繼續接納我們
[00:14:43.000 --> 00:14:46.760]  繼續讓我們作祂的兒女
[00:14:46.760 --> 00:14:48.840]  祂是我們的父親
[00:14:48.840 --> 00:14:51.440]  祂是我們的主人
[00:14:51.440 --> 00:14:55.880]  所以我們應該要接待這位創造的主人
[00:14:55.880 --> 00:14:56.960]  這位神
[00:14:56.960 --> 00:14:59.880]  如果說接待的話
[00:14:59.880 --> 00:15:01.960]  我們應該怎樣接待呢?
[00:15:01.960 --> 00:15:03.920]  沒錯,在今早的崇拜
[00:15:03.920 --> 00:15:05.320]  今午的崇拜
[00:15:05.320 --> 00:15:07.080]  我們是同神同在
[00:15:07.080 --> 00:15:08.240]  我們接待神
[00:15:08.240 --> 00:15:10.120]  我們在聽神的話語
[00:15:10.120 --> 00:15:12.280]  在主餐我們都是接待神
[00:15:12.280 --> 00:15:14.600]  我們是經歷神的同在
[00:15:14.600 --> 00:15:18.880]  但其中有一個接待神的方式
[00:15:18.880 --> 00:15:21.040]  經歷神的方式
[00:15:21.040 --> 00:15:23.480]  是要我提醒你們的
[00:15:23.480 --> 00:15:25.600]  這是聖經的提醒
[00:15:25.600 --> 00:15:26.920]  聖經提醒就是說
[00:15:26.920 --> 00:15:29.080]  除了在崇拜
[00:15:29.080 --> 00:15:31.640]  除了在靈修
[00:15:31.640 --> 00:15:34.640]  你們是經歷神接待神
[00:15:34.640 --> 00:15:36.320]  還有一個方式
[00:15:36.320 --> 00:15:39.760]  就是神以陌生人的方式
[00:15:39.760 --> 00:15:42.920]  來到我們的中間
[00:15:42.920 --> 00:15:45.280]  所以耶穌基督是提醒我們
[00:15:45.280 --> 00:15:47.720]  祂以飢餓人
[00:15:47.720 --> 00:15:49.120]  口渴的人
[00:15:49.120 --> 00:15:50.840]  沒有屋住的人
[00:15:50.840 --> 00:15:52.280]  赤身露底的人
[00:15:52.280 --> 00:15:53.720]  患病的人
[00:15:53.720 --> 00:15:57.240]  被囚禁的人來到我們當中
[00:15:57.240 --> 00:15:59.040]  當我們去歡迎
[00:15:59.040 --> 00:16:00.880]  款待這些人的時候
[00:16:00.880 --> 00:16:04.120]  我們就是歡迎接待耶穌基督了
[00:16:04.120 --> 00:16:06.800]  當我們不歡迎這些人的時候
[00:16:06.800 --> 00:16:08.840]  不接納這些人的時候
[00:16:08.840 --> 00:16:10.840]  我們就是不歡迎
[00:16:10.840 --> 00:16:14.280]  不接納耶穌基督了
[00:16:14.280 --> 00:16:17.440]  當耶穌基督來到我們當中
[00:16:17.440 --> 00:16:20.320]  我們要認出祂
[00:16:20.320 --> 00:16:23.120]  認出這些人的當中
[00:16:23.120 --> 00:16:26.320]  主是與這些人的同在
[00:16:26.320 --> 00:16:27.840]  我們要認出
[00:16:27.840 --> 00:16:29.320]  復活的主
[00:16:29.320 --> 00:16:33.720]  是在這些有需要的人當中
[00:16:33.720 --> 00:16:35.720]  這是二馬五司路上
[00:16:35.720 --> 00:16:40.200]  兩個門徒的經驗的見證
[00:16:40.200 --> 00:16:42.880]  當他們在二馬五司的時候
[00:16:42.880 --> 00:16:45.640]  這兩個門徒都是灰心喪志的
[00:16:45.640 --> 00:16:49.080]  但是他們見到復活的基督
[00:16:49.080 --> 00:16:50.480]  但是他們見到的時候
[00:16:50.480 --> 00:16:53.240]  他們認不出這位是復活的基督
[00:16:53.240 --> 00:16:55.600]  他們以為祂是陌生人
[00:16:55.600 --> 00:16:58.080]  但是這兩位門徒又很好
[00:16:58.080 --> 00:16:59.960]  跟這個陌生人又聊天
[00:16:59.960 --> 00:17:01.000]  又走路
[00:17:01.000 --> 00:17:04.280]  並且後來一起去吃飯
[00:17:04.280 --> 00:17:06.200]  在吃飯的時候
[00:17:06.200 --> 00:17:10.440]  耶穌基督抹餅和遞餅給他們的時候
[00:17:10.440 --> 00:17:12.000]  在那時候我們瑟士加
[00:17:12.000 --> 00:17:16.320]  就認出是耶穌基督
[00:17:16.320 --> 00:17:17.880]  在這個事件當中
[00:17:17.880 --> 00:17:23.400]  原來當門徒願意去款待
[00:17:23.400 --> 00:17:25.520]  一個陌生人的時候
[00:17:25.520 --> 00:17:28.320]  神會給他們能力
[00:17:28.320 --> 00:17:30.360]  打開他們的眼睛
[00:17:30.360 --> 00:17:34.520]  去看見這位復活的救主
[00:17:34.520 --> 00:17:36.440]  所以在上述的經文
[00:17:36.440 --> 00:17:38.520]  在今次和在上次
[00:17:38.520 --> 00:17:41.320]  兩個禮拜前我們領受的信息當中
[00:17:41.320 --> 00:17:44.120]  我們見到恩切款待
[00:17:44.120 --> 00:17:46.360]  是福音的心臟
[00:17:46.360 --> 00:17:49.880]  我們說要傳福音給那裡的人聽
[00:17:49.880 --> 00:17:50.880]  我們要傳
[00:17:50.880 --> 00:17:52.360]  我們要去講
[00:17:52.360 --> 00:17:56.920]  但是我們並且要是恩切的款待
[00:17:56.920 --> 00:17:59.000]  請他們來到教會
[00:17:59.000 --> 00:18:02.160]  知道他們的需要
[00:18:02.160 --> 00:18:06.640]  並且和他們一起面對他們的需要
[00:18:06.640 --> 00:18:11.080]  當我們願意恩切款待有需要的人的時候
[00:18:11.080 --> 00:18:15.560]  耶穌基督就在我們當中
[00:18:15.560 --> 00:18:18.680]  在四年前我和大家講過一個故事
[00:18:18.680 --> 00:18:22.000]  一間教會裡面款待的故事
[00:18:22.000 --> 00:18:24.800]  今次我簡單講一次
[00:18:24.800 --> 00:18:28.280]  就是一個風雪的晚上裡面有一個祈禱會
[00:18:28.280 --> 00:18:31.600]  只有六個人出席參加
[00:18:31.600 --> 00:18:33.720]  當祈禱會要開始的時候
[00:18:33.720 --> 00:18:36.440]  牧師聽到門口有些聲音
[00:18:36.440 --> 00:18:37.960]  於是走出去門口看
[00:18:37.960 --> 00:18:39.040]  有一個少年人
[00:18:39.040 --> 00:18:40.280]  這個少年人就說
[00:18:40.280 --> 00:18:43.160]  先生我可不可以進來看看
[00:18:43.160 --> 00:18:46.480]  牧師的答案是可以
[00:18:46.480 --> 00:18:48.840]  但其實他心裡面就是
[00:18:48.840 --> 00:18:50.720]  不要啦
[00:18:50.720 --> 00:18:52.480]  關你什麼事
[00:18:52.480 --> 00:18:53.800]  你都不懂
[00:18:53.800 --> 00:18:57.520]  心裡就是不可以
[00:18:57.520 --> 00:18:58.320]  好了
[00:18:58.320 --> 00:19:00.280]  開始祈禱會的時候
[00:19:00.280 --> 00:19:03.040]  誰知道門口又再有聲音
[00:19:03.040 --> 00:19:05.360]  於是牧師又走出去門口看一看
[00:19:05.360 --> 00:19:07.160]  今次有一群少年人
[00:19:07.160 --> 00:19:08.080]  少年人就說
[00:19:08.080 --> 00:19:09.360]  我們的朋友進來了
[00:19:09.360 --> 00:19:11.280]  可不可以叫他出來
[00:19:11.280 --> 00:19:12.520]  牧師說不行
[00:19:12.520 --> 00:19:14.720]  我們可不可以進去
[00:19:14.720 --> 00:19:18.000]  牧師的口就說可以
[00:19:18.000 --> 00:19:19.760]  其實他心裡面
[00:19:19.760 --> 00:19:22.360]  其實都可能你們不需要來
[00:19:22.360 --> 00:19:25.520]  想著他們都不會來
[00:19:25.520 --> 00:19:29.280]  誰知道這群少年人又進來了
[00:19:29.280 --> 00:19:31.160]  進來的時候牧師沒有辦法
[00:19:31.160 --> 00:19:33.720]  就要教他們怎樣祈禱
[00:19:33.720 --> 00:19:35.880]  就是當一個人祈完禱的時候
[00:19:35.880 --> 00:19:36.560]  就這樣說
[00:19:36.560 --> 00:19:37.760]  主憐憫我
[00:19:37.760 --> 00:19:39.840]  接著所有的人就會說
[00:19:39.840 --> 00:19:42.400]  請聽我的禱告
[00:19:42.400 --> 00:19:43.600]  在這個祈禱會當中
[00:19:43.600 --> 00:19:44.640]  最後的祈禱
[00:19:44.640 --> 00:19:48.080]  就是那位先前進來的年輕人的祈禱
