
[00:00:00.000 --> 00:00:01.600]  各位定睇字幕嘅大家好
[00:06:33.880 --> 00:06:37.680]  生咗生到啦生到啦攞到出嚟啦咁樣
[00:06:37.680 --> 00:06:40.400]  唔使驚唔使驚個細路仔攞到啦
[00:06:40.400 --> 00:06:41.760]  應該係咁樣多啲嘅
[00:06:41.760 --> 00:06:44.760]  對於佢生死呢就冇特別留意啦
[00:06:44.760 --> 00:06:47.880]  點知佢聽到之後卻不回答
[00:06:47.880 --> 00:06:51.680]  就冇話好呀好呀好呀生到啦冇
[00:06:51.680 --> 00:06:54.400]  也不放在心上即係話
[00:06:54.400 --> 00:06:58.080]  生到生唔到唔緊要啦
[00:06:58.080 --> 00:07:00.000]  跟住到下一次
[00:07:00.000 --> 00:07:03.760]  他給孩子起名佢聽到喎知道生到
[00:07:03.760 --> 00:07:06.480]  佢給孩子起名叫以加博
[00:07:06.480 --> 00:07:08.480]  我冇整到紅色字添
[00:07:08.480 --> 00:07:10.560]  以加博以加博呢
[00:07:10.560 --> 00:07:13.840]  就係沒有榮光咁解喎
[00:07:13.840 --> 00:07:17.560]  佢就話榮耀離開以色列了
[00:07:17.560 --> 00:07:20.080]  係因為上帝嘅約櫃被擄去
[00:07:20.080 --> 00:07:23.160]  又因為佢公公和丈夫都死了
[00:07:23.160 --> 00:07:24.800]  第二次講到呢
[00:07:24.800 --> 00:07:29.080]  都係約櫃被擄然後家人死亡
[00:07:29.080 --> 00:07:30.240]  咁因此呢
[00:07:30.240 --> 00:07:33.160]  我喺呢度睇呢一個女士呢
[00:07:33.160 --> 00:07:35.680]  佢雖然係一介女流之輩
[00:07:35.680 --> 00:07:37.520]  但係呢佢幾好靈性
[00:07:37.520 --> 00:07:40.880]  雖然奸丈夫並非一位好祭司
[00:07:40.880 --> 00:07:44.480]  雖然佢嘅公公係好祭司
[00:07:44.480 --> 00:07:47.080]  不過教子無方
[00:07:47.080 --> 00:07:48.080]  咁但係呢
[00:07:48.080 --> 00:07:50.200]  佢都係紀念神嘅事
[00:07:50.200 --> 00:07:52.160]  因為約櫃被擄去
[00:07:52.160 --> 00:07:53.880]  唉點得呢
[00:07:53.880 --> 00:07:56.360]  又因為公公丈夫死了
[00:07:56.360 --> 00:07:58.320]  咁公公丈夫死了
[00:07:58.320 --> 00:08:01.160]  就唔構成叫做榮耀離開以色列
[00:08:01.160 --> 00:08:04.200]  唔係約櫃離開先榮耀離開以色列
[00:08:04.200 --> 00:08:07.880]  咁佢為呢個仔改個名叫以加博
[00:08:07.880 --> 00:08:09.280]  以卡博
[00:08:09.280 --> 00:08:10.640]  以卡博
[00:08:10.640 --> 00:08:11.600]  係
[00:08:11.600 --> 00:08:12.360]  卡博
[00:08:12.360 --> 00:08:13.800]  卡博呢個字呢
[00:08:13.800 --> 00:08:16.480]  係榮耀榮光
[00:08:16.480 --> 00:08:19.160]  以卡博就係沒有啦
[00:08:19.160 --> 00:08:21.560]  沒有榮耀光榮
[00:08:21.560 --> 00:08:24.960]  咁點解改個仔個名做沒有榮耀光榮呢
[00:08:24.960 --> 00:08:26.440]  佢意思就係話
[00:08:26.440 --> 00:08:29.600]  榮耀離開咗以色列
[00:08:29.600 --> 00:08:31.600]  咁哎呀生到啦生到啦
[00:08:31.600 --> 00:08:35.600]  咁我同我改個名做以卡博啦
[00:08:35.600 --> 00:08:36.680]  因為
[00:08:36.680 --> 00:08:39.440]  阿嫂話乜改呢個名嘅
[00:08:39.440 --> 00:08:43.120]  以卡博沒有榮耀喎
[00:08:43.120 --> 00:08:44.680]  咁得意嘅個名係呀
[00:08:44.680 --> 00:08:48.880]  因為榮耀已經離開以色列
[00:08:48.880 --> 00:08:51.480]  好多人讀到呢段聖經就會話
[00:08:51.480 --> 00:08:54.680]  以加博意思就係榮耀離開以色列
[00:08:54.680 --> 00:08:55.520]  其實以加博呢
[00:08:55.520 --> 00:08:58.720]  以卡博係沒有榮光咁解嘅
[00:08:58.720 --> 00:09:00.560]  咁呢個意思係對嘅
[00:09:00.560 --> 00:09:03.160]  佢解釋點解改呢個名以卡博
[00:09:03.160 --> 00:09:06.680]  榮光榮耀離開咗以色列啦
[00:09:06.680 --> 00:09:10.000]  咁係因為約瑰比魯
[00:09:10.000 --> 00:09:10.960]  好啦
[00:09:10.960 --> 00:09:13.160]  咁佢又再講一次
[00:09:13.160 --> 00:09:16.320]  唉榮耀離開以色列
[00:09:16.320 --> 00:09:17.160]  以卡博呢
[00:09:17.160 --> 00:09:20.000]  係沒有榮耀吖嘛
[00:09:20.000 --> 00:09:21.360]  佢好嘆息
[00:09:21.360 --> 00:09:23.560]  榮耀離開以色列
[00:09:23.560 --> 00:09:24.600]  喂喂喂
[00:09:24.600 --> 00:09:26.960]  你好弱喎身體
[00:09:26.960 --> 00:09:29.800]  就呢咁好似唔係幾得喇喎
[00:09:29.800 --> 00:09:32.280]  唔緊要啦榮耀離開以色列
[00:09:32.280 --> 00:09:34.120]  我死我生都唔緊要
[00:09:34.120 --> 00:09:35.160]  都唔在乎
[00:09:35.160 --> 00:09:37.240]  要生咗個仔喎振作啲啦
[00:09:37.240 --> 00:09:39.320]  唉不放在心上
[00:09:39.320 --> 00:09:42.360]  係因為
[00:09:42.360 --> 00:09:43.960]  上帝啲約瑰比魯去
[00:09:43.960 --> 00:09:46.240]  嗱呢個係一句說話嚟嘅喎
[00:09:46.240 --> 00:09:48.880]  佢再講榮耀離開以色列
[00:09:48.880 --> 00:09:51.200]  係因為上帝嘅約瑰比魯去
[00:09:51.200 --> 00:09:53.680]  佢冇講佢公公同佢丈夫啲
[00:09:53.680 --> 00:09:57.000]  因此呢度呢都睇到一個無名嘅女士
[00:09:57.000 --> 00:09:59.480]  佢好關心約瑰
[00:09:59.480 --> 00:10:02.400]  好關心上帝嘅事情
[00:10:02.400 --> 00:10:04.000]  大家學到嘛
[00:10:04.000 --> 00:10:05.640]  咁呢就睇到呢件事嘅時候
[00:10:05.640 --> 00:10:07.120]  佢馬上聯想到
[00:10:07.120 --> 00:10:09.200]  哎呀點解咁呀
[00:10:09.200 --> 00:10:10.480]  約瑰比魯
[00:10:10.480 --> 00:10:12.440]  哎呀係上帝榮耀離開
[00:10:12.440 --> 00:10:14.800]  好
[00:10:14.800 --> 00:10:18.920]  不過有一樣嘢呢度要同大家講一講
[00:10:18.920 --> 00:10:20.680]  思考下
[00:10:20.680 --> 00:10:23.040]  你覺得係
[00:10:23.040 --> 00:10:25.760]  榮耀離開以色列先
[00:10:25.760 --> 00:10:30.240]  定係上帝約瑰比魯去先而導致嘅呢
[00:10:30.240 --> 00:10:31.600]  約瑰比魯
[00:10:31.600 --> 00:10:33.960]  導致榮耀離開以色列
[00:10:33.960 --> 00:10:35.560]  定係榮耀離開以色列
[00:10:35.560 --> 00:10:38.560]  所以上帝嘅約瑰比魯呢
[00:10:38.560 --> 00:10:39.960]  咁當然呢
[00:10:39.960 --> 00:10:41.880]  就約瑰比魯去咯
[00:10:41.880 --> 00:10:44.080]  咁榮耀冇咗啦
[00:10:44.080 --> 00:10:45.040]  唔係
[00:10:45.040 --> 00:10:47.280]  係其實榮耀離開以色列
[00:10:47.280 --> 00:10:49.800]  即係話上帝的同在
[00:10:49.800 --> 00:10:53.440]  已經冇同我哋以色列一齊啦
[00:10:53.440 --> 00:10:54.960]  所以其實呢
[00:10:54.960 --> 00:10:58.760]  係導致約瑰比魯去
[00:10:58.760 --> 00:11:03.520]  應該我自己覺得應該係因為榮耀離開以色列
[00:11:03.520 --> 00:11:06.720]  所以上帝約瑰比魯
[00:11:06.720 --> 00:11:07.720]  係
[00:11:07.720 --> 00:11:10.800]  神嘅同在祝福離開咗
[00:11:10.800 --> 00:11:13.480]  咁當然佢呢就認為
[00:11:13.480 --> 00:11:15.320]  榮耀離開咗我哋啦
[00:11:15.320 --> 00:11:18.160]  約瑰比魯係榮耀離開咗我哋啦
[00:11:18.160 --> 00:11:19.600]  咁你係比較
[00:11:19.600 --> 00:11:21.440]  人嘅
[00:11:21.440 --> 00:11:23.040]  行動多啲
[00:11:23.040 --> 00:11:25.960]  我哋保護約瑰不力啦
[00:11:25.960 --> 00:11:29.480]  對方太厲害能夠將約瑰搶走啦
[00:11:29.480 --> 00:11:32.120]  約瑰都失手啦
[00:11:32.120 --> 00:11:34.480]  唉榮耀離開我哋啦
[00:11:34.480 --> 00:11:37.040]  咁呢佢就好悲傷
[00:11:37.040 --> 00:11:38.440]  但係其實
[00:11:38.440 --> 00:11:41.040]  我會睇返成段經文
[00:11:41.040 --> 00:11:44.200]  係因為佢兩個仔唔好
[00:11:44.200 --> 00:11:48.720]  亦都係整體百姓厭倦憲制各樣嘢
[00:11:48.720 --> 00:11:52.440]  以至神嘅同在離開咗
[00:11:52.440 --> 00:11:54.160]  於是佢哋約瑰
[00:11:54.160 --> 00:11:55.960]  綁埋去打仗都冇用
[00:11:55.960 --> 00:11:57.520]  被魯走
[00:11:57.520 --> 00:11:58.240]  好啦
[00:11:58.240 --> 00:12:00.640]  經文就係呢度完結啦
[00:12:00.640 --> 00:12:01.640]  記得
[00:12:01.640 --> 00:12:02.720]  以加薄
[00:12:02.720 --> 00:12:04.840]  沒有榮耀
[00:12:04.840 --> 00:12:06.840]  上帝嘅榮耀離開
[00:12:06.840 --> 00:12:08.640]  弟姐妹請你記得呢
[00:12:08.640 --> 00:12:13.360]  就係教會都唔在乎人多人少嘅
[00:12:13.360 --> 00:12:16.720]  在乎上帝嘅祝福係唔係到
[00:12:16.720 --> 00:12:19.240]  一個個事工
[00:12:19.240 --> 00:12:23.520]  無論係細到好似一次嘅探訪
[00:12:23.520 --> 00:12:26.320]  一次嘅談道講福音
[00:12:26.320 --> 00:12:28.160]  又或者一次嘅講道
[00:12:28.160 --> 00:12:32.680]  一次又一次每個禮拜都有嘅主日禮拜
[00:12:32.680 --> 00:12:35.960]  如果冇咗
[00:12:35.960 --> 00:12:38.440]  敬重上帝嘅心
[00:12:38.440 --> 00:12:40.240]  神唔喺嗰度
[00:12:40.240 --> 00:12:44.480]  個個都想喺教會裏面做一啲嘢
[00:12:44.480 --> 00:12:47.480]  係可以滿足到我自己嘅理想
[00:12:47.480 --> 00:12:50.840]  與個人嘅榮譽感
[00:12:50.840 --> 00:12:54.200]  呢次我做呢個工作幾多人話好呀
[00:12:54.200 --> 00:12:57.480]  呢次我哋獻呢首詩歌唱得幾好呀
[00:12:57.480 --> 00:13:00.800]  我搞呢個主學校搞得細路仔幾聽我話
[00:13:00.800 --> 00:13:03.120]  全部細路仔都聽我話嘅
[00:13:03.120 --> 00:13:06.480]  成個教會嘅福音事工都喺我手上
[00:13:06.480 --> 00:13:09.160]  成個教會嘅宣教事工喺我手上
[00:13:09.160 --> 00:13:11.360]  成個師班喺我手上
[00:13:11.360 --> 00:13:16.240]  成個教會都係我做執事管理緊嘅
[00:13:16.240 --> 00:13:17.280]  好厲害
[00:13:17.280 --> 00:13:19.880]  其實如果上帝冇同呢個教會同在
[00:13:19.880 --> 00:13:21.000]  你做乜嘢都冇用
[00:13:21.000 --> 00:13:23.480]  甚至約櫃都會被搶走
[00:13:23.480 --> 00:13:26.840]  因為係約櫃搶走先
[00:13:26.840 --> 00:13:31.040]  定係話上帝嘅榮耀離開同在離開咗先
[00:13:31.040 --> 00:13:34.880]  係上帝嘅同在祝福離開咗
[00:13:34.880 --> 00:13:37.200]  所以榮耀離開咗
[00:13:37.200 --> 00:13:41.320]  所以你嗰啲嘢先會畀人搶走
[00:13:41.320 --> 00:13:42.800]  咁呢個重要嘅
[00:13:42.800 --> 00:13:44.760]  咁呢個以加博呢個名呢
[00:13:44.760 --> 00:13:46.840]  以加博 以加博係榮耀
[00:13:46.840 --> 00:13:49.000]  以加博係沒有榮耀
[00:13:49.000 --> 00:13:50.080]  你記得呢
[00:13:50.080 --> 00:13:53.200]  以加博與以加博在於一線
[00:13:53.200 --> 00:13:55.600]  就係上帝有冇一齊
[00:13:55.600 --> 00:13:59.440]  而上帝係歡喜同嗰啲敬畏佢嘅人親密
[00:13:59.440 --> 00:14:00.480]  咁你記得呢
[00:14:00.480 --> 00:14:03.800]  佢係唔會離開嗰啲敬畏佢嘅人
[00:14:03.800 --> 00:14:06.840]  咁我哋一齊禱告啦
[00:14:06.840 --> 00:14:12.840]  如果我哋見到喺撒慕爾記一開始就見到係上帝榮耀離開咗
[00:14:12.840 --> 00:14:18.160]  以色列人沒有榮耀失去咗係冇咗呢個祝福與同在
[00:14:18.160 --> 00:14:20.200]  係因為佢哋行得唔好
[00:14:20.200 --> 00:14:24.000]  係因為由祭司開始行得唔好
[00:14:24.000 --> 00:14:27.360]  而百姓亦都漸漸疏遠咗上帝
[00:14:27.360 --> 00:14:31.600]  我哋見到喺以色列嘅歷史佢哋進入迦南之後
[00:14:31.600 --> 00:14:35.120]  慢慢慢慢就變得係好腐敗
[00:14:35.120 --> 00:14:36.920]  最緊要嘅係離開咗上帝
[00:14:36.920 --> 00:14:39.680]  於是被各樣嘅信仰充斥
[00:14:39.680 --> 00:14:43.320]  佢哋令到自己嘅公義行為都冇咗
[00:14:43.320 --> 00:14:46.560]  結果上帝唔歡喜佢哋就離開
[00:14:46.560 --> 00:14:51.600]  以至最大嘅表現係竟然間連約鬼都被擄去
[00:14:51.600 --> 00:14:53.400]  主呀求你自己憐憫我哋
[00:14:53.400 --> 00:14:54.800]  俾我哋小心
[00:14:54.800 --> 00:14:58.160]  俾我哋識得去更多敬重你
[00:14:58.160 --> 00:15:01.200]  願以你嘅祝福同在一路同我哋一齊
[00:15:01.200 --> 00:15:03.720]  誰聽祈禱奉耶穌基督明求
[00:15:03.720 --> 00:15:05.720]  好 我們...
