
[00:00:00.000 --> 00:00:02.800]  《士同傳》是很長有28章的經文
[00:05:46.400 --> 00:05:47.100]  在這個時候
[00:05:47.100 --> 00:05:50.500]  當他完成了這個過程
[00:05:50.500 --> 00:05:54.800]  回到德國要準備成為一個大學的教授
[00:05:54.800 --> 00:05:58.000]  牧師的時候
[00:05:58.000 --> 00:05:59.800]  但希特勒就興起
[00:05:59.800 --> 00:06:03.000]  當時的主流的教會
[00:06:03.000 --> 00:06:05.400]  都沒有出聲去反對希特勒
[00:06:05.400 --> 00:06:07.000]  因為他們在第一次世界大戰
[00:06:07.000 --> 00:06:08.800]  有一種戰敗的感覺
[00:06:08.800 --> 00:06:11.900]  他們很期望國家民族一個領袖出來
[00:06:11.900 --> 00:06:14.600]  去帶領這個國家再去前進
[00:06:14.600 --> 00:06:19.700]  所以他覺得當時的主流教會是沒有出聲
[00:06:19.700 --> 00:06:21.700]  故此他不願意同流合污
[00:06:21.700 --> 00:06:24.600]  他不想在這些主流的神學院裏面
[00:06:24.600 --> 00:06:25.400]  做一個教授
[00:06:25.400 --> 00:06:28.700]  或者在那些大的教院裏面去做牧師
[00:06:28.700 --> 00:06:30.200]  他回到德國之後
[00:06:30.200 --> 00:06:32.600]  他開始一個地下的神學院
[00:06:32.600 --> 00:06:34.300]  有他自己的教學的理念
[00:06:34.300 --> 00:06:38.400]  有他自己培育傳道人的精神
[00:06:38.400 --> 00:06:41.000]  等於今天我不是想講政治
[00:06:41.000 --> 00:06:44.900]  我是想講到潘福華牧師在他的生命裏面
[00:06:44.900 --> 00:06:46.100]  為了福音的緣故
[00:06:46.100 --> 00:06:50.900]  活出一個真正的一個信仰的生活
[00:06:50.900 --> 00:06:54.200]  他不是要懼怕這些挑戰
[00:06:54.200 --> 00:06:56.200]  他要面對這些挑戰
[00:06:56.200 --> 00:07:02.600]  當然最終他因為一種的反叛
[00:07:02.600 --> 00:07:05.700]  在集中營裏面最後被處死
[00:07:05.700 --> 00:07:08.000]  故此他說這是一個重價的福音
[00:07:08.000 --> 00:07:10.400]  不是一個廉價的福音
[00:07:10.400 --> 00:07:12.000]  今日《士徒行傳》第26章
[00:07:12.000 --> 00:07:13.800]  都有類似一種的味道
[00:07:13.800 --> 00:07:16.200]  保羅的人生是值得我們很多的尊崇
[00:07:16.200 --> 00:07:17.300]  很多的學習
[00:07:17.300 --> 00:07:19.500]  在這個時候他面對著一個挑戰
[00:07:19.500 --> 00:07:21.300]  向一個瓦基柏王
[00:07:21.300 --> 00:07:25.100]  或者還有一些權貴在當中
[00:07:25.100 --> 00:07:26.700]  要和他們辯論福音
[00:07:26.700 --> 00:07:28.800]  去證明福音是沒有罪的
[00:07:28.800 --> 00:07:34.800]  證明福音是神所命定要傳到萬邦
[00:07:34.800 --> 00:07:38.000]  今日我想講的題目
[00:07:38.000 --> 00:07:42.300]  是叫做七個福音的堅持
[00:07:42.300 --> 00:07:45.400]  我透過七點想和大家分享
[00:07:45.400 --> 00:07:46.500]  老家心目中
[00:07:46.500 --> 00:07:47.800]  或者保羅生命裏面
[00:07:47.800 --> 00:07:51.800]  或者我的了解福音究竟是甚麼一回事
[00:07:51.800 --> 00:07:54.700]  第一點是不為天事
[00:07:54.700 --> 00:07:55.700]  十九節那句話
[00:07:55.700 --> 00:07:56.500]  瓦基柏王啊
[00:07:56.500 --> 00:08:02.500]  故此我沒有違背那從天上來的意象
[00:08:02.500 --> 00:08:04.000]  保羅在《士徒行傳》裏面
[00:08:04.000 --> 00:08:07.000]  一再的重複他自己所見到的一個異象
[00:08:07.000 --> 00:08:12.800]  當他逼迫這些初生的基督徒的時候
[00:08:12.800 --> 00:08:15.700]  神在大馬式路上就向他顯現
[00:08:15.700 --> 00:08:16.800]  天上有光
[00:08:16.800 --> 00:08:21.900]  並且有一種聲音扭轉他的人生
[00:08:21.900 --> 00:08:22.400]  聽姐妹
[00:08:22.400 --> 00:08:27.400]  我不知道福音有沒有改變你的生命
[00:08:27.400 --> 00:08:30.300]  福音對於我來說是一個完全的扭轉生命
[00:08:30.300 --> 00:08:31.900]  當我十七十八歲的時候
[00:08:31.900 --> 00:08:34.000]  相信耶穌也是毀身
[00:08:34.000 --> 00:08:36.600]  決定要侍奉耶穌
[00:08:36.600 --> 00:08:38.500]  到今天三十幾年
[00:08:38.500 --> 00:08:40.900]  一天我都沒有後悔過
[00:08:40.900 --> 00:08:42.100]  保羅有一種異象
[00:08:42.100 --> 00:08:43.800]  這種異象去告訴他
[00:08:43.800 --> 00:08:46.400]  外邦人有福音的需要
[00:08:46.400 --> 00:08:48.300]  他的生命不是再為自己而活
[00:08:48.300 --> 00:08:50.100]  過往他都很敬虔
[00:08:50.100 --> 00:08:52.400]  但是或多或少
[00:08:52.400 --> 00:08:53.800]  他在權位裏面
[00:08:53.800 --> 00:08:54.800]  他在個人
[00:08:54.800 --> 00:08:57.100]  一種的逼迫別人裏面
[00:08:57.100 --> 00:08:59.000]  有一種很大的享受
[00:08:59.000 --> 00:09:01.000]  但這個時候他反轉過來
[00:09:01.000 --> 00:09:04.800]  願意被人去逼迫
[00:09:04.800 --> 00:09:06.300]  一個人有異象和沒有異象
[00:09:06.300 --> 00:09:10.700]  有很大的分別
[00:09:10.700 --> 00:09:12.800]  有一天我搭巴士
[00:09:12.800 --> 00:09:14.300]  我因為搬了去筲箕灣
[00:09:14.300 --> 00:09:15.700]  我想嘗試去搭巴士
[00:09:15.700 --> 00:09:17.800]  原來在筲箕灣搭巴士
[00:09:17.800 --> 00:09:20.400]  和西灣搭巴士是很不同的
[00:09:20.400 --> 00:09:21.900]  筲箕灣有一個車很奇怪
[00:09:21.900 --> 00:09:26.700]  102在總站開出來繞了幾分鐘之後
[00:09:26.700 --> 00:09:28.500]  原來在總站後面
[00:09:28.500 --> 00:09:30.600]  走十幾二十秒的那個站
[00:09:30.600 --> 00:09:32.100]  繞了幾分鐘
[00:09:32.100 --> 00:09:33.800]  我都不明白為甚麼巴士
[00:09:33.800 --> 00:09:35.400]  繞了幾分鐘和我走十幾秒
[00:09:35.400 --> 00:09:37.500]  原來是同一個位置在後面
[00:09:37.500 --> 00:09:40.900]  我太太未懂得搭這個這麼神奇的巴士
[00:09:40.900 --> 00:09:42.200]  接著搭了一個半小時
[00:09:42.200 --> 00:09:44.600]  去到深水埗那裏
[00:09:44.600 --> 00:09:45.900]  原來要搭一個半小時
[00:09:45.900 --> 00:09:46.800]  我第一次知道
[00:09:46.800 --> 00:09:47.700]  原來要搭這麼久
[00:09:47.700 --> 00:09:48.900]  我之前在西灣河搭
[00:09:48.900 --> 00:09:49.900]  好像不用一個小時
[00:09:49.900 --> 00:09:50.600]  我印象中是
[00:09:50.600 --> 00:09:51.600]  不知為何在西灣河搭
[00:09:51.600 --> 00:09:54.100]  要搭一個半小時
[00:09:54.100 --> 00:09:55.000]  在我回程的時候
[00:09:55.000 --> 00:09:56.400]  我聽到一對夫婦在後面
[00:09:56.400 --> 00:09:57.200]  坐在我後面
[00:09:57.200 --> 00:09:58.300]  聽他們的說話
[00:09:58.300 --> 00:09:59.600]  應該是夫婦
[00:09:59.600 --> 00:10:00.800]  談得很密切
[00:10:00.800 --> 00:10:04.000]  很甜蜜的對話的內容
[00:10:04.000 --> 00:10:05.600]  不過對我有少許陌生
[00:10:05.600 --> 00:10:06.800]  說到甚麼何時開
[00:10:06.800 --> 00:10:07.800]  何時放
[00:10:07.800 --> 00:10:09.400]  何時入不去貨
[00:10:09.400 --> 00:10:11.200]  何時你知道是甚麼
[00:10:11.200 --> 00:10:13.300]  我很少聽到夫婦談得這麼投契
[00:10:13.300 --> 00:10:15.100]  通常都是吵架
[00:10:15.100 --> 00:10:16.500]  她說我同事又怎樣
[00:10:16.500 --> 00:10:17.400]  我又跟不上他
[00:10:17.400 --> 00:10:19.000]  又趕不及又怎樣
[00:10:19.000 --> 00:10:21.400]  大家知道是說一些股票的內容
[00:10:21.400 --> 00:10:23.900]  很難得有夫婦談得這麼投契
[00:10:23.900 --> 00:10:25.500]  我相信在她的人生裏面
[00:10:25.500 --> 00:10:26.900]  這些金融這些股市
[00:10:26.900 --> 00:10:29.000]  是她人生裏面很重要的事情
[00:10:29.000 --> 00:10:30.600]  或者說不上是異象
[00:10:30.600 --> 00:10:33.900]  起碼是很重要的一部份
[00:10:33.900 --> 00:10:35.300]  或者我們
[00:10:35.300 --> 00:10:37.400]  都有我們自己人生的重點
[00:10:37.400 --> 00:10:38.400]  或者野心
[00:10:38.400 --> 00:10:40.800]  或者一些決定要走的道路
[00:10:40.800 --> 00:10:42.000]  有些人可能很好
[00:10:42.000 --> 00:10:44.200]  可能是運動要破紀錄
[00:10:44.200 --> 00:10:45.500]  我們當中有
[00:10:45.500 --> 00:10:46.300]  經常有紀錄
[00:10:46.300 --> 00:10:48.300]  保持者真的很驕傲
[00:10:48.300 --> 00:10:50.800]  希望這個不是你唯一的異象
[00:10:50.800 --> 00:10:53.800]  有些商業
[00:10:53.800 --> 00:10:56.100]  去推展他們的事業是很厲害
[00:10:56.100 --> 00:10:59.400]  有些叫做很可的牌子
[00:10:59.400 --> 00:11:01.000]  我去過非洲很遠的地方
[00:11:01.000 --> 00:11:02.000]  很落後的地方
[00:11:02.000 --> 00:11:03.300]  你真的看到那些店鋪
[00:11:03.300 --> 00:11:05.000]  都有那些牌子
[00:11:05.000 --> 00:11:06.400]  很奇怪很奇怪
[00:11:06.400 --> 00:11:07.700]  那些人是否真的懂得喝汽水
[00:11:07.700 --> 00:11:08.900]  我不知道
[00:11:08.900 --> 00:11:10.100]  很貧瘠的地方
[00:11:10.100 --> 00:11:14.300]  都有這些很可人的汽水牌子
[00:11:14.300 --> 00:11:17.400]  有一間MM聲的連鎖店
[00:11:17.400 --> 00:11:18.900]  他們推展的事業
[00:11:18.900 --> 00:11:21.100]  都是很深遠去到世界各地裏面
[00:11:21.100 --> 00:11:22.700]  每個人都要有的
[00:11:22.700 --> 00:11:24.900]  或者你手上那個手機的牌子
[00:11:24.900 --> 00:11:26.700]  都是同樣的這種異象
[00:11:26.700 --> 00:11:27.700]  或者野心
[00:11:27.700 --> 00:11:31.500]  要推展到世界各地裏面
[00:11:31.500 --> 00:11:35.400]  不過這是一個熟悉的一種異象
[00:11:35.400 --> 00:11:36.300]  你和我有沒有一個
[00:11:36.300 --> 00:11:38.800]  從天上而來的異象
[00:11:38.800 --> 00:11:41.100]  是扭轉我們的人生
[00:11:41.100 --> 00:11:42.700]  不是單是為自己而活
[00:11:42.700 --> 00:11:43.800]  而是為那個
[00:11:43.800 --> 00:11:47.500]  為我們死而復活的主而活
[00:11:47.500 --> 00:11:50.300]  保羅在他的書信裏面
[00:11:50.300 --> 00:11:51.100]  迦太太的書信
[00:11:51.100 --> 00:11:52.100]  在其他的書信裏面
[00:11:52.100 --> 00:11:57.500]  強調他們這種從天上而來的異象
[00:11:57.500 --> 00:12:00.900]  這種異象有沒有幫到你的人生
[00:12:00.900 --> 00:12:03.000]  有一個很大的規劃
[00:12:03.000 --> 00:12:06.100]  怎樣去計劃你的人生
[00:12:06.100 --> 00:12:07.900]  不為天事
[00:12:07.900 --> 00:12:09.900]  第二是不停的傳道
[00:12:09.900 --> 00:12:10.900]  第20節那裏講到
[00:12:10.900 --> 00:12:11.900]  先在大馬式後
[00:12:11.900 --> 00:12:12.800]  在耶路撒冷
[00:12:12.800 --> 00:12:15.400]  猶太傳遞和外邦裏面
[00:12:15.400 --> 00:12:17.100]  勸勉他們應該悔改
[00:12:17.100 --> 00:12:18.000]  歸向神
[00:12:18.000 --> 00:12:22.800]  行事與悔改的心相稱
[00:12:22.800 --> 00:12:25.400]  這就正如士藤傳一章第八節的一樣
[00:12:25.400 --> 00:12:26.900]  保羅是馬不停蹄
[00:12:26.900 --> 00:12:28.300]  給我們看到一幅圖畫
[00:12:28.300 --> 00:12:29.600]  在耶路撒冷開始
[00:12:29.600 --> 00:12:31.600]  一路一路去到外邦
[00:12:31.600 --> 00:12:32.900]  去到無盡的地方
[00:12:32.900 --> 00:12:35.000]  去到地極都要傳福音
[00:12:35.000 --> 00:12:36.900]  他另有一種心志
[00:12:36.900 --> 00:12:38.900]  要將福音向人傳揚
[00:12:38.900 --> 00:12:41.500]  放棄沒有聽聞福音的地方
[00:12:41.500 --> 00:12:42.800]  他就很想去傳福音
[00:12:42.800 --> 00:12:44.700]  很想他們去聽聞福音
[00:12:44.700 --> 00:12:46.700]  得救好像他的一樣
[00:12:46.700 --> 00:12:48.700]  這種心志是不停
[00:12:48.700 --> 00:12:50.000]  不停
[00:12:50.000 --> 00:12:52.500]  他的夢想簡直是日思夢想
[00:12:52.500 --> 00:12:56.500]  想想哪些人是需要福音
[00:12:56.500 --> 00:12:59.100]  《釋經》學家相信保羅
[00:12:59.100 --> 00:13:01.800]  他不是很有計劃地每一次這樣的行程
[00:13:01.800 --> 00:13:04.100]  今天我們分析他的計劃是怎樣的行程
[00:13:04.100 --> 00:13:06.700]  但亦有相當的《釋經》家覺得
[00:13:06.700 --> 00:13:09.900]  保羅他有時被聖靈去催動
[00:13:09.900 --> 00:13:12.500]  有時被人逼迫去推他去另一個角落
[00:13:12.500 --> 00:13:14.200]  甚至被人打個半死
[00:13:14.200 --> 00:13:16.400]  然後起身可能暈暈頓頓
[00:13:16.400 --> 00:13:17.400]  接著他就去傳福音
[00:13:17.400 --> 00:13:18.900]  我們不知道
[00:13:18.900 --> 00:13:21.400]  當然他做完之後我們可以分析
[00:13:21.400 --> 00:13:24.700]  但當時他有很多不是他自己計劃
[00:13:24.700 --> 00:13:26.900]  但他總有一種心志
[00:13:26.900 --> 00:13:34.900]  要到未有福音聽到的人當中去傳福音
[00:13:34.900 --> 00:13:36.100]  因為搬到筲箕灣
[00:13:36.100 --> 00:13:39.300]  經常搭電車都是很有趣味的一回事
[00:13:39.300 --> 00:13:40.200]  今早開完會
[00:13:40.200 --> 00:13:41.600]  搭電車回來已經開了個會
[00:13:41.600 --> 00:13:43.400]  在電車裏面開會
[00:13:43.400 --> 00:13:46.000]  因為我搭電車是早上
[00:13:46.000 --> 00:13:48.400]  因為最近都下雨
[00:13:48.400 --> 00:13:50.400]  我見到一個主婦
[00:13:50.400 --> 00:13:53.200]  這個不知道是主婦還是尊重
[00:13:53.200 --> 00:13:55.100]  我不是沒辦法
[00:13:55.100 --> 00:13:58.400]  是一位女士一位太太一位媽媽
[00:13:58.400 --> 00:14:00.100]  因為下雨當然要揸把傘
[00:14:00.100 --> 00:14:01.600]  我都要揸傘
[00:14:01.600 --> 00:14:05.000]  接著他是湊一個小女孩
[00:14:05.000 --> 00:14:07.900]  她的女兒回去一間幼稚園上學
[00:14:07.900 --> 00:14:10.200]  所以都忙碌的
[00:14:10.200 --> 00:14:12.000]  其實我顧自己都顧不了
[00:14:12.000 --> 00:14:13.800]  上落電車其實我的腳都不太好
[00:14:13.800 --> 00:14:17.600]  有時上落都會搖一搖有些痛
[00:14:17.600 --> 00:14:19.400]  因為下雨她要揸傘
[00:14:19.400 --> 00:14:22.000]  她要有一個幼稚園的小朋友
[00:14:22.000 --> 00:14:23.400]  但是再看清楚
[00:14:23.400 --> 00:14:27.500]  她背裏面又揹著另一個小朋友
[00:14:27.500 --> 00:14:29.200]  凡是揹著嬰兒
[00:14:29.200 --> 00:14:30.600]  當然有一個大袋在那裏
[00:14:30.600 --> 00:14:31.700]  有一個百寶袋
[00:14:31.700 --> 00:14:32.700]  那些叫百寶袋是嗎
[00:14:32.700 --> 00:14:33.700]  就是湊一個小朋友
[00:14:33.700 --> 00:14:35.500]  這個百寶袋我不知道那些有什麼
[00:14:35.500 --> 00:14:36.900]  就是奶瓶 尿片
[00:14:36.900 --> 00:14:37.900]  又什麼又什麼
[00:14:37.900 --> 00:14:40.000]  很多東西在那裏
[00:14:40.000 --> 00:14:41.800]  所以我不知道數到多少東西
[00:14:41.800 --> 00:14:47.100]  接著因為有嬰兒 做了一個嬰兒車
[00:14:47.100 --> 00:14:48.800]  我想一早上班
[00:14:48.800 --> 00:14:50.200]  我一個人都很手忙腳亂
[00:14:50.200 --> 00:14:52.300]  我不知道她怎樣能夠照顧
[00:14:52.300 --> 00:14:54.400]  一個幼稚園的小朋友
[00:14:54.400 --> 00:14:55.900]  背上又揹著一個嬰兒
[00:14:55.900 --> 00:14:57.500]  拿著一個傘 拿著一個袋
[00:14:57.500 --> 00:14:58.900]  拿著一個嬰兒車
[00:14:58.900 --> 00:15:01.900]  那我都日行一線幫她拿著一個車上去
[00:15:01.900 --> 00:15:03.000]  做到這麼多
[00:15:03.000 --> 00:15:05.100]  但是我想她整個生活會是怎樣呢
[00:15:05.100 --> 00:15:06.900]  湊完嬰兒回去她又回頭
[00:15:06.900 --> 00:15:08.200]  少了一個小學
[00:15:08.200 --> 00:15:09.600]  少了一個幼稚園的小朋友
[00:15:09.600 --> 00:15:12.200]  但是她仍然有一個傘 有一個車
[00:15:12.200 --> 00:15:14.000]  有一個袋 有一個
[00:15:14.000 --> 00:15:15.100]  這樣又回家
[00:15:15.100 --> 00:15:16.100]  接著可能是煮東西吃
[00:15:16.100 --> 00:15:17.800]  接著去買菜 接著去洗澡
[00:15:17.800 --> 00:15:18.500]  接著去做這些
[00:15:18.500 --> 00:15:20.600]  接著到小朋友放學的時候
[00:15:20.600 --> 00:15:22.500]  她又要重複這個步驟
[00:15:22.500 --> 00:15:25.200]  拿著一個袋 拿著一個車 拿著一個
[00:15:25.200 --> 00:15:26.200]  這樣又去接她
[00:15:26.200 --> 00:15:28.000]  接著回家又很繁忙
[00:15:28.000 --> 00:15:29.900]  為什麼她這麼匆忙呢
[00:15:29.900 --> 00:15:31.400]  因為愛
