
[00:00:00.000 --> 00:00:05.000]  各位弟兄姐妹早晨,請我們一同去禱告,再一次仰望神。
[00:03:48.000 --> 00:03:53.000]  第一,大家可能會留意到,鬼入珠群。
[00:03:53.000 --> 00:04:01.000]  那些鬼,耶穌跟他聊天,查問他的時候,他的名字叫什麼?
[00:04:01.000 --> 00:04:03.000]  「群」。
[00:04:03.000 --> 00:04:06.000]  不好意思,如果有頂子妹,名字有「群」字。
[00:04:06.000 --> 00:04:12.000]  以前在教會有些爛笑話,叫「群姊妹」。
[00:04:12.000 --> 00:04:17.000]  不小心就連繫了這件事,說笑而已。
[00:04:17.000 --> 00:04:18.000]  給大家深刻印象。
[00:04:18.000 --> 00:04:21.000]  「群」字其實不是「群」。
[00:04:21.000 --> 00:04:26.000]  如果大家有些人,我最近聽到有些頂子妹,
[00:04:26.000 --> 00:04:30.000]  不是說教會,聽到就立刻拿起手機,
[00:04:30.000 --> 00:04:33.000]  經常看手機,原來已經在看色經書了。
[00:04:33.000 --> 00:04:35.000]  你說話會不會解錯?
[00:04:35.000 --> 00:04:37.000]  所以我很明白這件事。
[00:04:37.000 --> 00:04:42.000]  你一看,那個「群」字本身就是「軍團」這個字。
[00:04:42.000 --> 00:04:43.000]  Legend。
[00:04:43.000 --> 00:04:47.000]  其實上年我在說白夫長的信心,
[00:04:47.000 --> 00:04:51.000]  也說過關於羅馬軍團的背景。
[00:04:51.000 --> 00:04:55.000]  所以,一個羅馬軍團有多少人?
[00:04:55.000 --> 00:04:58.000]  大概是五千多至六千人。
[00:04:58.000 --> 00:05:03.000]  所以,他突然之間用「軍團」這個字。
[00:05:03.000 --> 00:05:06.000]  他又不是說「多」。
[00:05:06.000 --> 00:05:07.000]  他又不是用「多」這個字。
[00:05:07.000 --> 00:05:08.000]  很多字可以用的。
[00:05:08.000 --> 00:05:10.000]  為什麼用「軍團」這個字呢?
[00:05:10.000 --> 00:05:14.000]  他是否在映射軍隊呢?
[00:05:14.000 --> 00:05:17.000]  是這樣的。鬼就是軍隊。
[00:05:17.000 --> 00:05:19.000]  那你說,這個是不是很薄弱?
[00:05:19.000 --> 00:05:20.000]  證據不是。
[00:05:20.000 --> 00:05:22.000]  因為他還有一個資料就是說,
[00:05:22.000 --> 00:05:24.000]  如果你記得我上次說的,
[00:05:24.000 --> 00:05:28.000]  那些羅馬軍團有不同的軍團,有不同的軍旗。
[00:05:28.000 --> 00:05:33.000]  那些白夫長,或者那些將軍,
[00:05:33.000 --> 00:05:35.000]  他們為了軍旗可以怎樣?
[00:05:35.000 --> 00:05:37.000]  可以死的,就是保住軍旗。
[00:05:37.000 --> 00:05:41.000]  原來他的資料,就是我未核實到的資料,
[00:05:41.000 --> 00:05:45.000]  但他是這樣說的,因為他是一個有信用的學者,
[00:05:45.000 --> 00:05:47.000]  我相信他是這樣說的。
[00:05:47.000 --> 00:05:56.000]  他就說,這個格拉森附近駐紮一帶的羅馬軍團的軍旗,
[00:05:56.000 --> 00:05:59.000]  它的形象是什麼呢?
[00:05:59.000 --> 00:06:01.000]  你知道嗎?
[00:06:01.000 --> 00:06:04.000]  是的,有些人猜到了,聰明的你,就是「豬」。
[00:06:04.000 --> 00:06:08.000]  你說,我的軍旗是「豬」。
[00:06:08.000 --> 00:06:11.000]  你不要從我們的角度去看,
[00:06:11.000 --> 00:06:13.000]  有些人說「豬」這麼笨,
[00:06:13.000 --> 00:06:15.000]  其實豬很聰明的嘛,對不對?
[00:06:15.000 --> 00:06:18.000]  我們不要用我們的角度去看。
[00:06:18.000 --> 00:06:24.000]  那時候格拉森羅馬軍團的軍旗是「豬」來的,
[00:06:24.000 --> 00:06:26.000]  來表示它。
[00:06:26.000 --> 00:06:29.000]  它在格拉森發生的,這個地方。
[00:06:29.000 --> 00:06:31.000]  兩樣東西。
[00:06:31.000 --> 00:06:33.000]  那會不會就是說,
[00:06:33.000 --> 00:06:36.000]  這個性映作者真的有一個暗示在經文裡面,
[00:06:36.000 --> 00:06:39.000]  或者影射當時的軍隊,
[00:06:39.000 --> 00:06:41.000]  或者背後政府的勢力呢?
[00:06:41.000 --> 00:06:44.000]  所以題目就是這樣出來的。
[00:06:44.000 --> 00:06:46.000]  如果真的是這樣,
[00:06:46.000 --> 00:06:50.000]  那也合理的。
[00:06:50.000 --> 00:06:52.000]  不是說,它是不是真的這樣,
[00:06:52.000 --> 00:06:54.000]  我會解釋,是不是真的這樣。
[00:06:54.000 --> 00:06:56.000]  但是合理的,為什麼呢?
[00:06:56.000 --> 00:06:58.000]  如果你是影射的話,
[00:06:58.000 --> 00:07:00.000]  你鬼入「豬」群,就是你的軍隊,
[00:07:00.000 --> 00:07:02.000]  你還要名字叫「群」。
[00:07:02.000 --> 00:07:04.000]  就是那個軍團。
[00:07:04.000 --> 00:07:06.000]  然後全部到海裡去,
[00:07:06.000 --> 00:07:08.000]  全部死掉。
[00:07:08.000 --> 00:07:10.000]  反政府,反軍隊。
[00:07:10.000 --> 00:07:12.000]  是不是這樣呢?
[00:07:12.000 --> 00:07:14.000]  所以,這是一個問題,
[00:07:14.000 --> 00:07:16.000]  我的題目。
[00:07:16.000 --> 00:07:18.000]  我就是想說,
[00:07:18.000 --> 00:07:20.000]  我們今天希望從這個切合點,
[00:07:20.000 --> 00:07:22.000]  那些聖經是不是這樣解釋的呢?
[00:07:22.000 --> 00:07:24.000]  我們可不可以隨便,
[00:07:24.000 --> 00:07:26.000]  或者你說兩個都不在?
[00:07:26.000 --> 00:07:28.000]  我們就要看看,
[00:07:28.000 --> 00:07:30.000]  核實一下,
[00:07:30.000 --> 00:07:32.000]  究竟,
[00:07:32.000 --> 00:07:34.000]  是不是真的暗示這件事,
[00:07:34.000 --> 00:07:36.000]  這樣去看。
[00:07:36.000 --> 00:07:38.000]  我先解釋這件事,
[00:07:38.000 --> 00:07:40.000]  這是大家最想知道的事,
[00:07:40.000 --> 00:07:42.000]  也不會睡覺的。
[00:07:42.000 --> 00:07:44.000]  第一樣,
[00:07:44.000 --> 00:07:46.000]  我們去核實,
[00:07:46.000 --> 00:07:48.000]  其實是很簡單的一個,
[00:07:48.000 --> 00:07:50.000]  但是我們同一生都要去
[00:07:50.000 --> 00:07:52.000]  操練學習的一個解經方向,
[00:07:52.000 --> 00:07:54.000]  就是上文下理,
[00:07:54.000 --> 00:07:56.000]  上文下理,
[00:07:56.000 --> 00:07:58.000]  是即時的,
[00:07:58.000 --> 00:08:00.000]  可以是前文後理,
[00:08:00.000 --> 00:08:02.000]  我們都會看,
[00:08:02.000 --> 00:08:04.000]  也可以是看整個路加福音,
[00:08:04.000 --> 00:08:06.000]  尤其是我們說的路加福音,
[00:08:06.000 --> 00:08:08.000]  或者四福音,
[00:08:08.000 --> 00:08:10.000]  特別是路加福音,路加寫的,
[00:08:10.000 --> 00:08:12.000]  那他有沒有暗示?
[00:08:12.000 --> 00:08:14.000]  在整本書裡面,
[00:08:14.000 --> 00:08:16.000]  有沒有暗示?
[00:08:16.000 --> 00:08:18.000]  有沒有重複去說?
[00:08:18.000 --> 00:08:20.000]  譬如你說,他是暗示軍隊,
[00:08:20.000 --> 00:08:22.000]  或者關於這些內容,
[00:08:22.000 --> 00:08:24.000]  那你要有證據才行,
[00:08:24.000 --> 00:08:26.000]  我們如果不是有足夠的證據,
[00:08:26.000 --> 00:08:30.000]  暗示這樣,是很難成立的,
[00:08:30.000 --> 00:08:32.000]  說到暗示,
[00:08:32.000 --> 00:08:34.000]  就用一個例子,
[00:08:34.000 --> 00:08:36.000]  有一個太太,
[00:08:36.000 --> 00:08:38.000]  暗示她老公做些事,
[00:08:38.000 --> 00:08:40.000]  就在廳裡,
[00:08:40.000 --> 00:08:42.000]  因為她老公在廳裡,
[00:08:42.000 --> 00:08:44.000]  在某個角落不收拾東西,
[00:08:44.000 --> 00:08:46.000]  那她那一陣子,
[00:08:46.000 --> 00:08:48.000]  就在那邊走來走去,
[00:08:48.000 --> 00:08:50.000]  看到那些東西,
[00:08:50.000 --> 00:08:52.000]  就在那邊走來走去,
[00:08:52.000 --> 00:08:56.000]  她老公說,你是不是不舒服?
[00:08:56.000 --> 00:08:58.000]  為什麼你做這件事?
[00:08:58.000 --> 00:09:00.000]  然後她越想越生氣,
[00:09:00.000 --> 00:09:02.000]  我現在這麼明顯,
[00:09:02.000 --> 00:09:04.000]  看著你那堆東西,
[00:09:04.000 --> 00:09:06.000]  你也懂得做吧?
[00:09:06.000 --> 00:09:08.000]  但問題是,
[00:09:08.000 --> 00:09:10.000]  暗示你能否理解?
[00:09:10.000 --> 00:09:12.000]  你直接說給我聽吧,
[00:09:12.000 --> 00:09:14.000]  順便說一下夫妻關係,
[00:09:14.000 --> 00:09:16.000]  這裡也是,
[00:09:16.000 --> 00:09:18.000]  在聖宗那些,
[00:09:18.000 --> 00:09:20.000]  你不可以說,
[00:09:20.000 --> 00:09:22.000]  她有暗示,
[00:09:22.000 --> 00:09:24.000]  這裡其實很明顯,
[00:09:24.000 --> 00:09:26.000]  好像有個暗示,
[00:09:26.000 --> 00:09:28.000]  但是不是真的在說話呢?
[00:09:28.000 --> 00:09:30.000]  我們看回上文下理,
[00:09:30.000 --> 00:09:32.000]  看回她那段經文,
[00:09:32.000 --> 00:09:34.000]  有沒有一些很清楚的,
[00:09:34.000 --> 00:09:36.000]  你說沒有上文下理支持,
[00:09:36.000 --> 00:09:38.000]  但那段經文本身是很清楚,
[00:09:38.000 --> 00:09:40.000]  很清楚說這件事的,
[00:09:40.000 --> 00:09:42.000]  故事內容本身已經有了,
[00:09:42.000 --> 00:09:44.000]  那我們就可以,
[00:09:44.000 --> 00:09:46.000]  多些去成立去看,
[00:09:46.000 --> 00:09:48.000]  第一件事,
[00:09:48.000 --> 00:09:50.000]  我問一下上文下理,
[00:09:50.000 --> 00:09:52.000]  你說什麼呢?
[00:09:52.000 --> 00:09:54.000]  如果整個上下文,
[00:09:54.000 --> 00:09:56.000]  我就會看一件事,
[00:09:56.000 --> 00:09:58.000]  你說軍隊,
[00:09:58.000 --> 00:10:00.000]  或者是背後,
[00:10:00.000 --> 00:10:02.000]  是不是有一種這樣的說法?
[00:10:02.000 --> 00:10:04.000]  整卷路加呼音,
[00:10:04.000 --> 00:10:06.000]  有哪裏說過軍隊,
[00:10:06.000 --> 00:10:08.000]  或者軍團呢?
[00:10:08.000 --> 00:10:10.000]  大家想一下,
[00:10:10.000 --> 00:10:12.000]  我講到都講過,
[00:10:12.000 --> 00:10:14.000]  我去搜尋的時候,
[00:10:14.000 --> 00:10:16.000]  其實最初提到軍人,
[00:10:16.000 --> 00:10:18.000]  是幾時呢?
[00:10:18.000 --> 00:10:20.000]  你可以想一下,
[00:10:20.000 --> 00:10:22.000]  其實就是天使,
[00:10:22.000 --> 00:10:24.000]  天軍,天兵,
[00:10:24.000 --> 00:10:26.000]  那個是天使,
[00:10:26.000 --> 00:10:28.000]  但他用這個,
[00:10:28.000 --> 00:10:30.000]  那他是不是暗示一些東西呢?
[00:10:30.000 --> 00:10:32.000]  軍隊是天使那樣呢?
[00:10:32.000 --> 00:10:34.000]  是不是這樣說?
[00:10:34.000 --> 00:10:36.000]  然後在哪裏呢?
[00:10:36.000 --> 00:10:38.000]  施捨約旱,
[00:10:38.000 --> 00:10:40.000]  他在約旱幫人施捨,
[00:10:40.000 --> 00:10:42.000]  其中那些兵兵,
[00:10:42.000 --> 00:10:44.000]  那些兵兵就說,
[00:10:44.000 --> 00:10:46.000]  他們在受洗,
[00:10:46.000 --> 00:10:48.000]  約旱怎樣跟他們說呢?
[00:10:48.000 --> 00:10:50.000]  他就說,
[00:10:50.000 --> 00:10:52.000]  他該做什麼呢?
[00:10:52.000 --> 00:10:54.000]  那個兵兵問他,
[00:10:54.000 --> 00:10:56.000]  約旱跟他說,
[00:10:56.000 --> 00:10:58.000]  你不要勒索任何人,
[00:10:58.000 --> 00:11:00.000]  也不要敲詐人,
[00:11:00.000 --> 00:11:02.000]  自己有良好就知足,
[00:11:02.000 --> 00:11:04.000]  很平常,
[00:11:04.000 --> 00:11:06.000]  不是特別形容到士兵是一個很差,
[00:11:06.000 --> 00:11:08.000]  那每個人都會悔改,
[00:11:08.000 --> 00:11:10.000]  只不過他highlight,
[00:11:10.000 --> 00:11:12.000]  每一個人,
[00:11:12.000 --> 00:11:14.000]  不論是士兵也好,
[00:11:14.000 --> 00:11:16.000]  其實他前面還有其他人,
[00:11:16.000 --> 00:11:18.000]  有瑞利等等,
[00:11:18.000 --> 00:11:20.000]  你都要按你應該悔改的地方,
[00:11:20.000 --> 00:11:22.000]  你應該改變的地方,
[00:11:22.000 --> 00:11:24.000]  要做好他,
[00:11:24.000 --> 00:11:26.000]  那你看到,
[00:11:26.000 --> 00:11:28.000]  不是說這件事,
[00:11:28.000 --> 00:11:30.000]  更加你看到,
[00:11:30.000 --> 00:11:32.000]  剛剛才說,
[00:11:32.000 --> 00:11:34.000]  去年我們說,
[00:11:34.000 --> 00:11:36.000]  前面的經文第七章,
[00:11:36.000 --> 00:11:38.000]  百夫長,
[00:11:38.000 --> 00:11:40.000]  你覺得這個路加他描述這個百夫長,
[00:11:40.000 --> 00:11:42.000]  正面一點,
[00:11:42.000 --> 00:11:44.000]  為什麼呢,
[00:11:44.000 --> 00:11:46.000]  有信心,
[00:11:46.000 --> 00:11:48.000]  他是百夫長,
[00:11:48.000 --> 00:11:50.000]  是軍團的其中一個領袖,
[00:11:50.000 --> 00:11:52.000]  其實我們會看到,
[00:11:52.000 --> 00:11:54.000]  為什麼會特別去說百夫長,
[00:11:54.000 --> 00:11:56.000]  或者可能在這一段,
[00:11:56.000 --> 00:11:58.000]  一會兒我們會說,
[00:11:58.000 --> 00:12:00.000]  說到軍團,
[00:12:00.000 --> 00:12:02.000]  其實背後路加,
[00:12:02.000 --> 00:12:04.000]  他寫書的對象,
[00:12:04.000 --> 00:12:06.000]  就是提亞非羅,
[00:12:06.000 --> 00:12:08.000]  我很早都提過,
[00:12:08.000 --> 00:12:10.000]  我們經常都要再去提,
[00:12:10.000 --> 00:12:12.000]  這本書,
[00:12:12.000 --> 00:12:14.000]  第一讀者就是提亞非羅,
[00:12:14.000 --> 00:12:16.000]  提亞非羅絕對有可能是軍官,
[00:12:16.000 --> 00:12:18.000]  或是那些階層,
[00:12:18.000 --> 00:12:20.000]  所以他一看到這些東西,
[00:12:20.000 --> 00:12:22.000]  就會想起,
[00:12:22.000 --> 00:12:24.000]  跟我有關,
[00:12:24.000 --> 00:12:26.000]  一會兒再說多一點,
[00:12:26.000 --> 00:12:28.000]  我們再看後面,
[00:12:28.000 --> 00:12:30.000]  丁丁在哪裏出現,
[00:12:30.000 --> 00:12:32.000]  釘耶穌十字架的時候,
[00:12:32.000 --> 00:12:34.000]  丁丁戲弄,
[00:12:34.000 --> 00:12:36.000]  那個丁丁是不是負面,
[00:12:36.000 --> 00:12:38.000]  因為他是耶穌嘛,
[00:12:38.000 --> 00:12:40.000]  打嘛,
[00:12:40.000 --> 00:12:42.000]  人家沒有叫他做,
[00:12:42.000 --> 00:12:44.000]  他也做嘛,
[00:12:44.000 --> 00:12:46.000]  又戲弄,
[00:12:46.000 --> 00:12:48.000]  又把他的衣服黏在一起,
[00:12:48.000 --> 00:12:50.000]  但是你見到百夫長又出現,
[00:12:50.000 --> 00:12:52.000]  最後耶穌釘十字架,
[00:12:52.000 --> 00:12:54.000]  三個人一起釘的時候,
[00:12:54.000 --> 00:12:56.000]  下面特別highlight一句,
[00:12:56.000 --> 00:12:58.000]  就是百夫長見到,
[00:12:58.000 --> 00:13:00.000]  耶穌在十字架的經歷,
[00:13:00.000 --> 00:13:02.000]  就是他說,
[00:13:02.000 --> 00:13:04.000]  這個真是二人,
[00:13:04.000 --> 00:13:06.000]  大部分都是羅馬人,
[00:13:06.000 --> 00:13:08.000]  他不是猶太人,
[00:13:08.000 --> 00:13:10.000]  所以如果你綜合這樣說,
[00:13:10.000 --> 00:13:12.000]  整段路加福音,
[00:13:12.000 --> 00:13:14.000]  他對於軍隊,
[00:13:14.000 --> 00:13:16.000]  或者軍人的描述,
[00:13:16.000 --> 00:13:18.000]  不是一個負面的,
[00:13:18.000 --> 00:13:20.000]  但是如果你說,
[00:13:20.000 --> 00:13:22.000]  鬼入珠群的故事,
[00:13:22.000 --> 00:13:24.000]  是想說負面那方面,
[00:13:24.000 --> 00:13:26.000]  似乎不是很夠證據,
[00:13:26.000 --> 00:13:28.000]  這個呢,
[00:13:28.000 --> 00:13:30.000]  我們可以這樣看,
[00:13:30.000 --> 00:13:32.000]  還有那個,
[00:13:32.000 --> 00:13:34.000]  就是一個營,
[00:13:34.000 --> 00:13:36.000]  軍團這個字,
[00:13:36.000 --> 00:13:38.000]  一個群,
[00:13:38.000 --> 00:13:40.000]  其實在西藏聖經,
[00:13:40.000 --> 00:13:42.000]  另外出現一次,
[00:13:42.000 --> 00:13:44.000]  就是說耶穌被人捉的時候,
[00:13:44.000 --> 00:13:46.000]  他就跟兵兵說,
[00:13:46.000 --> 00:13:48.000]  這個有個對話,
[00:13:48.000 --> 00:13:50.000]  不過在馬太福音就是說,
[00:13:50.000 --> 00:13:52.000]  你知不知道,
[00:13:52.000 --> 00:13:54.000]  我可以猜十二營天使來救我,
[00:13:54.000 --> 00:13:56.000]  十二營幾萬人,
[00:13:56.000 --> 00:13:58.000]  所以耶穌那個權兵很大,
[00:13:58.000 --> 00:14:00.000]  但是其他就沒有這個群字了,
[00:14:00.000 --> 00:14:02.000]  所以我們就不可以這樣立論了,
[00:14:02.000 --> 00:14:04.000]  這個簡單的訓練,
[00:14:04.000 --> 00:14:06.000]  其實就是,
[00:14:06.000 --> 00:14:08.000]  不是,你不可以收窄到,
[00:14:08.000 --> 00:14:10.000]  用這段經文,
[00:14:10.000 --> 00:14:12.000]  去說剛才說的這些東西,
[00:14:12.000 --> 00:14:14.000]  說反政府暗示,
[00:14:14.000 --> 00:14:16.000]  暗示些什麼呢,
[00:14:16.000 --> 00:14:18.000]  為什麼要跟大家講這件事呢,
[00:14:18.000 --> 00:14:20.000]  因為不只是這段經文,
[00:14:20.000 --> 00:14:22.000]  去想到這件事,
[00:14:22.000 --> 00:14:24.000]  有時候我們看經文,
[00:14:24.000 --> 00:14:26.000]  捉到一個亮光,
[00:14:26.000 --> 00:14:28.000]  其實是死光,
[00:14:28.000 --> 00:14:30.000]  所以我講的東西,
[00:14:30.000 --> 00:14:32.000]  這個是我們需要時時去學習的,
[00:14:32.000 --> 00:14:34.000]  那你說,
[00:14:34.000 --> 00:14:36.000]  怎樣可以去看清楚,
[00:14:36.000 --> 00:14:38.000]  這件事,
[00:14:38.000 --> 00:14:40.000]  在聖經這一段經文,
[00:14:40.000 --> 00:14:42.000]  那個內容的意思是什麼呢,
[00:14:42.000 --> 00:14:44.000]  路加想傳達什麼訊息呢,
[00:14:44.000 --> 00:14:46.000]  怎樣看呢,
[00:14:46.000 --> 00:14:48.000]  都是上聞下理,
[00:14:48.000 --> 00:14:50.000]  那我們呢,
[00:14:50.000 --> 00:14:52.000]  如果你有自己的聖經,
[00:14:52.000 --> 00:14:54.000]  你自己去打開看一看,
[00:14:54.000 --> 00:14:56.000]  因為parpong ball沒有預備得太多,
[00:14:56.000 --> 00:14:58.000]  你會看到上聞下理是什麼,
[00:14:58.000 --> 00:15:00.000]  之前,
[00:15:00.000 --> 00:15:02.000]  即是我們immediate text,
[00:15:02.000 --> 00:15:04.000]  即是之前講這個鬼鬼祟祟的故事是什麼故事呢,
[00:15:04.000 --> 00:15:06.000]  為什麼去到這個地方呢,
[00:15:06.000 --> 00:15:08.000]  這個地方呢,
[00:15:08.000 --> 00:15:10.000]  即是這些鐵鑼山崖,
[00:15:10.000 --> 00:15:12.000]  似乎是一個海邊或者河邊,
[00:15:12.000 --> 00:15:14.000]  為什麼去到這個地方呢,
[00:15:14.000 --> 00:15:16.000]  它是怎樣來的呢,
[00:15:16.000 --> 00:15:18.000]  就是我們很出名的故事,
[00:15:18.000 --> 00:15:20.000]  為什麼我不講呢,
[00:15:20.000 --> 00:15:22.000]  因為我去年在五堂講的報道會,
[00:15:22.000 --> 00:15:24.000]  都講過這個平靜風和海,
[00:15:24.000 --> 00:15:26.000]  這個故事,
[00:15:26.000 --> 00:15:28.000]  那個情況呢,
[00:15:28.000 --> 00:15:30.000]  是耶穌和一班門徒,
[00:15:30.000 --> 00:15:32.000]  在加利利海,
[00:15:32.000 --> 00:15:34.000]  從這裡到那裡,
[00:15:34.000 --> 00:15:36.000]  晚上這樣,
[00:15:36.000 --> 00:15:38.000]  差點沒命,
[00:15:38.000 --> 00:15:40.000]  整艘船都要翻側,
[00:15:40.000 --> 00:15:42.000]  但是耶穌就神蹟,
[00:15:42.000 --> 00:15:44.000]  平靜風和海,
[00:15:44.000 --> 00:15:46.000]  你看不看到他那個,
[00:15:46.000 --> 00:15:48.000]  和這一段的關聯,
[00:15:48.000 --> 00:15:50.000]  這一段呢,
[00:15:50.000 --> 00:15:52.000]  就是講鬼,
[00:15:52.000 --> 00:15:54.000]  我特別去參考那些資料,
[00:15:54.000 --> 00:15:56.000]  我不一一去講,
[00:15:56.000 --> 00:15:58.000]  那一個學者的內容,
[00:15:58.000 --> 00:16:00.000]  因為我看了很多書,
[00:16:00.000 --> 00:16:02.000]  所以那個信息呢,
[00:16:02.000 --> 00:16:04.000]  有機會可以,
[00:16:04.000 --> 00:16:06.000]  如果大家問我,
[00:16:06.000 --> 00:16:08.000]  我可以告訴你出處,
[00:16:08.000 --> 00:16:10.000]  就是之前那段經文呢,
[00:16:10.000 --> 00:16:12.000]  平靜風和海呢,
[00:16:12.000 --> 00:16:14.000]  它是怎樣平靜風和海的呢,
[00:16:14.000 --> 00:16:16.000]  鑄了牌正了牌,
[00:16:16.000 --> 00:16:18.000]  但是對什麼說呢,
[00:16:18.000 --> 00:16:20.000]  海啊,
[00:16:20.000 --> 00:16:22.000]  從歐太人的角度,
[00:16:22.000 --> 00:16:24.000]  甚至希臘人都有這樣的想法,
[00:16:24.000 --> 00:16:26.000]  所以鬼入珠墳,
[00:16:26.000 --> 00:16:28.000]  跌落海,
[00:16:28.000 --> 00:16:30.000]  其實海啊,
[00:16:30.000 --> 00:16:32.000]  水啊那些,
[00:16:32.000 --> 00:16:34.000]  是屬於一些邪惡的勢力,
[00:16:34.000 --> 00:16:36.000]  的一些範圍來的,
[00:16:36.000 --> 00:16:38.000]  那你說平靜風和海,
[00:16:38.000 --> 00:16:40.000]  是不是有鬼搞事啊,
[00:16:40.000 --> 00:16:42.000]  我不知道為什麼是平靜風和海,
[00:16:42.000 --> 00:16:44.000]  但是在那個寫法裡面,
[00:16:44.000 --> 00:16:46.000]  肯定有這個元素,
[00:16:46.000 --> 00:16:48.000]  就是耶穌呢,
[00:16:48.000 --> 00:16:50.000]  平靜風和海,
[00:16:50.000 --> 00:16:52.000]  和這個港鬼呢,
[00:16:52.000 --> 00:16:54.000]  都是在說它的權柄,
[00:16:54.000 --> 00:16:56.000]  那那個平靜風和海,
[00:16:56.000 --> 00:16:58.000]  是一個我們所謂超大的,
[00:16:58.000 --> 00:17:00.000]  一個巨峰來的,
[00:17:00.000 --> 00:17:02.000]  或者是一個這樣的,
[00:17:02.000 --> 00:17:04.000]  大自然的,
[00:17:04.000 --> 00:17:06.000]  你無可控制的能力,
[00:17:06.000 --> 00:17:08.000]  就是現在我們看到,
[00:17:08.000 --> 00:17:10.000]  都要祈禱,
[00:17:10.000 --> 00:17:12.000]  就是土耳其,
[00:17:12.000 --> 00:17:14.000]  一個地震,
[00:17:14.000 --> 00:17:16.000]  大自然能力,
[00:17:16.000 --> 00:17:18.000]  你都控制不了,
[00:17:18.000 --> 00:17:20.000]  是很破壞性的,
[00:17:20.000 --> 00:17:22.000]  但是耶穌竟然是能夠,
[00:17:22.000 --> 00:17:24.000]  完全是控制在,
[00:17:24.000 --> 00:17:26.000]  現在的人的頭腦裡面,
[00:17:26.000 --> 00:17:28.000]  和古代的人更加是,
[00:17:28.000 --> 00:17:30.000]  這個誰來的,
[00:17:30.000 --> 00:17:32.000]  所以平靜風和海這件事,
[00:17:32.000 --> 00:17:34.000]  到底是誰呢,
[00:17:34.000 --> 00:17:36.000]  門徒都會問這個問題,
[00:17:36.000 --> 00:17:38.000]  到這裡了,
[00:17:38.000 --> 00:17:40.000]  港鬼,
[00:17:40.000 --> 00:17:42.000]  是不是一個很平常出現的事啊,
[00:17:42.000 --> 00:17:44.000]  絕對不是,
[00:17:44.000 --> 00:17:46.000]  我想講,
