
[00:00:00.000 --> 00:00:05.680]  人到中年特別珍惜家人和朋友的日子
[00:05:25.680 --> 00:05:28.880]  但是基督徒其實實質上有很多種的
[00:05:28.880 --> 00:05:31.840]  但是基督徒有很多種
[00:05:31.840 --> 00:05:33.600]  我們不要說哪一類了
[00:05:33.600 --> 00:05:34.760]  最簡單分兩大類
[00:05:34.760 --> 00:05:35.720]  有些是真的
[00:05:35.720 --> 00:05:36.960]  有些是假的
[00:05:36.960 --> 00:05:38.200]  最簡單的分成兩大類
[00:05:38.200 --> 00:05:38.800]  一個是真的
[00:05:38.800 --> 00:05:39.520]  一個是假的
[00:05:39.520 --> 00:05:42.240]  我們怎樣去分辨一個是真的基督徒呢?
[00:05:42.240 --> 00:05:43.760]  我們是怎樣去分辨真的基督徒呢?
[00:05:43.760 --> 00:05:45.880]  怎樣去分辨一個假的基督徒呢?
[00:05:45.880 --> 00:05:47.200]  怎樣去分辨是假的呢?
[00:05:47.200 --> 00:05:49.680]  這個正正是這段聖經想教我們的一樣東西
[00:05:49.680 --> 00:05:51.960]  就是這段聖經真正想教導我們的
[00:05:51.960 --> 00:05:53.840]  首先我就要跟大家說
[00:05:53.840 --> 00:05:56.280]  真的基督徒不一定他做每一件事
[00:05:56.280 --> 00:05:58.160]  完全是對的
[00:05:58.160 --> 00:06:00.480]  但是真的基督徒做每一件事
[00:06:00.480 --> 00:06:01.520]  不一定是對的
[00:06:01.520 --> 00:06:03.760]  因為基督徒就算我們自己每一個
[00:06:03.760 --> 00:06:08.360]  都有自己的規限或者自己的罪性在裏面
[00:06:08.360 --> 00:06:10.320]  每一個基督徒在我們心裏都會有
[00:06:10.320 --> 00:06:11.880]  虧欠和罪欠在裏面
[00:06:11.880 --> 00:06:13.840]  但是基督徒總體是不斷
[00:06:13.840 --> 00:06:16.960]  如果一個真的基督徒是不斷成長起來的話
[00:06:16.960 --> 00:06:19.560]  一個基督徒如果不斷地成長起來
[00:06:19.560 --> 00:06:22.760]  他會漸漸將他不好的地方撇除
[00:06:22.760 --> 00:06:25.120]  會漸漸將他不好的地方撇除
[00:06:25.120 --> 00:06:27.040]  所以如果我們去認識一個真的基督徒
[00:06:27.040 --> 00:06:28.920]  另一件事我們要學會的
[00:06:28.920 --> 00:06:30.400]  認識一個真正的基督徒
[00:06:30.400 --> 00:06:31.680]  我們可以認識的
[00:06:31.680 --> 00:06:35.880]  要接納一個基督徒他做錯事會肯承認錯誤的
[00:06:35.880 --> 00:06:38.800]  認識到一個基督徒他做錯事很肯承認
[00:06:38.800 --> 00:06:41.200]  而這個也是正正其中一個特點
[00:06:41.200 --> 00:06:42.920]  這是真正的一個特點
[00:06:42.920 --> 00:06:44.320]  去辨認一個基督徒是真正的基督徒
[00:06:44.320 --> 00:06:46.600]  我心裏的安慰好多了
[00:06:46.600 --> 00:06:47.560]  我早幾天
[00:06:47.560 --> 00:06:52.000]  在肥辣秘書第二章的第十二節裏面至十三節
[00:06:52.000 --> 00:06:55.560]  在廢書二章十二到十三節
[00:06:55.560 --> 00:06:58.840]  就告訴我們原來有一個很重要的因素
[00:06:58.840 --> 00:07:01.280]  去決定一個人是真是假的基督徒
[00:07:01.280 --> 00:07:04.440]  有一個很重要的因素來確認是真是假的基督徒
[00:07:04.440 --> 00:07:06.480]  一個最基礎的因素
[00:07:06.480 --> 00:07:08.000]  一個最基本的因素
[00:07:08.000 --> 00:07:10.560]  就是他們有一個共信的神
[00:07:10.560 --> 00:07:11.920]  就是他們有一個共信的神
[00:07:11.920 --> 00:07:13.720]  我們再看看第十二節好不好
[00:07:13.720 --> 00:07:15.520]  從十三節
[00:07:15.520 --> 00:07:16.720]  阿鵬你幫我們讀好不好
[00:07:16.720 --> 00:07:17.560]  用普通話
[00:07:17.560 --> 00:07:22.320]  我們一看肥辣秘書二章十二到十三節
[00:07:22.320 --> 00:07:24.000]  這樣看來我親愛的弟兄
[00:07:24.000 --> 00:07:25.640]  你們既是常順服的
[00:07:25.640 --> 00:07:27.280]  不但我在你們那裏
[00:07:27.280 --> 00:07:29.680]  又是我如今不在你們那裏
[00:07:29.680 --> 00:07:30.920]  正是順服的
[00:07:30.920 --> 00:07:33.280]  若當恐懼占精
[00:07:33.280 --> 00:07:35.680]  做成你們得救的功夫
[00:07:35.680 --> 00:07:37.000]  因為你們立志行事
[00:07:37.000 --> 00:07:39.360]  都是神在你們心裏運行
[00:07:39.360 --> 00:07:41.760]  為要成就祂的美意
[00:07:41.760 --> 00:07:44.440]  這段聖經其實承接上文
[00:07:44.440 --> 00:07:46.640]  這段聖經承接上文
[00:07:46.640 --> 00:07:50.440]  保羅是談論到耶穌基督是怎樣的樣式
[00:07:50.440 --> 00:07:53.080]  保羅談到耶穌基督是怎樣的樣式
[00:07:53.080 --> 00:07:57.400]  我們在前文第二章的第五節開始到十一節
[00:07:57.400 --> 00:07:59.960]  已經講過耶穌基督的樣式是怎樣的
[00:07:59.960 --> 00:08:03.080]  前文第二章五到十一節已經講了
[00:08:03.080 --> 00:08:04.200]  耶穌是怎樣的人
[00:08:04.200 --> 00:08:07.160]  好像一把屬靈量度的尺
[00:08:07.160 --> 00:08:09.160]  好像一把屬靈量度的尺
[00:08:09.160 --> 00:08:10.280]  量度了出來
[00:08:10.280 --> 00:08:10.880]  量出來
[00:08:10.880 --> 00:08:12.000]  給我們看到了
[00:08:12.000 --> 00:08:12.800]  給我們看出來
[00:08:12.800 --> 00:08:14.480]  我們就用這把尺
[00:08:14.480 --> 00:08:15.640]  我們就用這把尺
[00:08:15.640 --> 00:08:19.120]  去量度信徒究竟是怎樣的狀態
[00:08:19.120 --> 00:08:20.640]  哪些才是真正的信徒
[00:08:20.640 --> 00:08:23.160]  去量度信徒是在一個甚麼樣的狀態
[00:08:23.160 --> 00:08:25.400]  保羅說這樣看來
[00:08:25.400 --> 00:08:26.160]  保羅說這樣看來
[00:08:26.160 --> 00:08:27.520]  我親愛的弟兄
[00:08:27.520 --> 00:08:28.360]  我親愛的弟兄
[00:08:28.360 --> 00:08:33.040]  你們是常常的信徒在神的裏面
[00:08:33.040 --> 00:08:35.080]  你們是常常的信徒在神的裏面
[00:08:35.080 --> 00:08:37.520]  保羅講得出這個評語
[00:08:37.520 --> 00:08:38.840]  保羅講出這個評語
[00:08:38.840 --> 00:08:42.040]  就是按照上面保羅所介紹的
[00:08:42.040 --> 00:08:44.240]  這個耶穌基督這把量度的尺
[00:08:44.240 --> 00:08:45.440]  是根據上面所講的
[00:08:45.440 --> 00:08:46.840]  耶穌基督的量度的尺
[00:08:46.840 --> 00:08:48.840]  去量度一個菲律賓教會
[00:08:48.840 --> 00:08:50.440]  是梁一良菲律賓的教會
[00:08:50.440 --> 00:08:53.240]  原來菲律賓教會有一個很大的特色
[00:08:53.240 --> 00:08:57.160]  就是常常信徒在神的裏面
[00:08:57.160 --> 00:08:59.000]  菲律賓教會有一個特徵
[00:08:59.000 --> 00:09:01.280]  就是常常信徒在神的裏面
[00:09:01.280 --> 00:09:02.360]  信徒在神的裏面
[00:09:02.360 --> 00:09:04.400]  為甚麼我們知道他信徒在神的裏面
[00:09:04.400 --> 00:09:07.160]  而不只是信徒在保羅身上
[00:09:07.160 --> 00:09:09.800]  我們是怎樣知道他們是信徒在神裏面
[00:09:09.800 --> 00:09:11.360]  而不是說信徒在保羅裏面
[00:09:11.360 --> 00:09:13.520]  因為第十三節那裏講給我們知道
[00:09:13.520 --> 00:09:14.600]  因為十三節這樣說
[00:09:14.600 --> 00:09:17.440]  因為你們立之行的
[00:09:17.440 --> 00:09:20.520]  都是神在你們心裏運行
[00:09:20.520 --> 00:09:23.920]  為要成就他的美意
[00:09:23.920 --> 00:09:27.200]  因為你們立之行的都是神在你們心裏運行
[00:09:27.200 --> 00:09:29.200]  為要成就他的美意
[00:09:29.200 --> 00:09:32.640]  保羅量度出來的菲律賓教會
[00:09:32.640 --> 00:09:34.640]  保羅量度出來的菲律賓教會
[00:09:34.640 --> 00:09:40.720]  是一間經常順服在神的指導之下的教會
[00:09:40.720 --> 00:09:43.320]  是經常順服在神的指導之下的教會
[00:09:43.320 --> 00:09:48.680]  所以說立志去行善在你心裏面所顯明的事
[00:09:48.680 --> 00:09:51.480]  立之成事是你們心裏成的事
[00:09:51.480 --> 00:09:54.720]  要達成上帝的意思
[00:09:54.720 --> 00:09:57.800]  要達成上帝的意思
[00:09:57.800 --> 00:10:00.240]  這裏特別我想提出有幾個字眼
[00:10:00.240 --> 00:10:02.760]  立之行善
[00:10:02.760 --> 00:10:04.360]  這裏特別提出幾個字眼
[00:10:04.360 --> 00:10:06.000]  就是立志行事
[00:10:06.000 --> 00:10:08.400]  意思是一個人的心
[00:10:08.400 --> 00:10:09.000]  意思是人的心
[00:10:09.000 --> 00:10:09.960]  和行動
[00:10:09.960 --> 00:10:10.800]  和行動
[00:10:10.800 --> 00:10:11.760]  或者用金語說
[00:10:11.760 --> 00:10:12.560]  他的腦
[00:10:12.560 --> 00:10:13.240]  他的腦
[00:10:13.240 --> 00:10:14.040]  和他的手腳
[00:10:14.040 --> 00:10:15.080]  和手腳
[00:10:15.080 --> 00:10:17.360]  做出來無論任何一件事
[00:10:17.360 --> 00:10:19.000]  做出來是無論任何事
[00:10:19.000 --> 00:10:21.720]  不是靠自己的喜好決定的
[00:10:21.720 --> 00:10:23.160]  不是靠自己的喜好而決定
[00:10:23.160 --> 00:10:26.640]  是靠上帝的喜好而決定的
[00:10:26.640 --> 00:10:28.560]  而是靠上帝的喜好而決定的
[00:10:28.560 --> 00:10:30.640]  上帝的喜好是怎樣的呢?
[00:10:30.640 --> 00:10:33.920]  上帝的喜好是怎樣的呢?
[00:10:33.920 --> 00:10:37.000]  是不是說我感覺到上帝覺得
[00:10:37.000 --> 00:10:38.640]  這件事是這樣做
[00:10:38.640 --> 00:10:39.920]  我就是這樣做呢?
[00:10:39.920 --> 00:10:42.480]  是不是說我感覺到上帝讓我這樣做
[00:10:42.480 --> 00:10:43.400]  我就這樣做呢?
[00:10:43.400 --> 00:10:44.640]  我曾經做基督徒
[00:10:44.640 --> 00:10:47.080]  我都做了二十多年基督徒
[00:10:47.080 --> 00:10:48.640]  聽過無數這麼多次的了
[00:10:48.640 --> 00:10:50.360]  我做了二十多年的基督徒
[00:10:50.360 --> 00:10:51.840]  聽了很多次這樣講的
[00:10:51.840 --> 00:10:55.280]  不少的基督徒用了這種說法
[00:10:55.280 --> 00:10:57.760]  去使人覺得他好像很熟
[00:10:57.760 --> 00:10:59.880]  不少基督徒用這樣的講法
[00:10:59.880 --> 00:11:02.480]  讓人使得他好像很屬靈
[00:11:02.480 --> 00:11:06.120]  他說我怎知道是上帝給我的旨意呢?
[00:11:06.120 --> 00:11:07.960]  我怎知道是上帝給我的旨意呢?
[00:11:07.960 --> 00:11:09.520]  就是我心裡覺得
[00:11:09.520 --> 00:11:11.200]  我想做的事情是平安
[00:11:11.200 --> 00:11:12.640]  那就是上帝的旨意了
[00:11:12.640 --> 00:11:15.040]  其實我心裡覺得很平安
[00:11:15.040 --> 00:11:16.440]  那就是上帝的旨意了
[00:11:16.440 --> 00:11:17.520]  是不是?大英姐妹
[00:11:17.520 --> 00:11:18.400]  是不是這樣呢?
[00:11:18.400 --> 00:11:20.400]  如果你心裡覺得平安的事情
[00:11:20.400 --> 00:11:22.040]  就是上帝的旨意的話呢?
[00:11:22.040 --> 00:11:23.720]  如果你覺得心裡平安呢
[00:11:23.720 --> 00:11:24.560]  就是上帝的旨意了
[00:11:24.560 --> 00:11:26.200]  那就是你是上帝了
[00:11:26.200 --> 00:11:27.600]  那你就是上帝了
[00:11:27.600 --> 00:11:28.680]  很老實的說
[00:11:28.680 --> 00:11:30.160]  我覺得今時今日
[00:11:30.160 --> 00:11:32.320]  我心裡最平安的是什麼呢?
[00:11:32.320 --> 00:11:34.840]  在現在我心裡最平安的事是什麼呢?
[00:11:34.840 --> 00:11:37.680]  可能是我賺了一千幾百萬
[00:11:37.680 --> 00:11:39.280]  可能是我賺了一千幾百萬
[00:11:39.280 --> 00:11:40.880]  你知不知道早幾天
[00:11:40.880 --> 00:11:43.160]  全個北美洲的人
[00:11:43.160 --> 00:11:45.160]  心裡最平安的事是什麼呢?
[00:11:45.160 --> 00:11:45.800]  心裡最平安的事
[00:11:45.800 --> 00:11:48.440]  就是能夠去買一條獎券
[00:11:48.440 --> 00:11:49.880]  就是買一個獎券
[00:11:49.880 --> 00:11:50.520]  Powerball
[00:11:50.520 --> 00:11:52.520]  Powerball是吧?
[00:11:52.520 --> 00:11:55.280]  買了然後賺了多少億呢?
[00:11:55.280 --> 00:11:57.280]  多少萬?千萬?
[00:11:57.280 --> 00:11:59.000]  一千萬一個人
[00:11:59.000 --> 00:12:00.280]  好像是吧?最後派
[00:12:00.280 --> 00:12:01.480]  幾千個?
[00:12:01.480 --> 00:12:02.640]  不知道了
[00:12:02.640 --> 00:12:03.640]  五千萬啊?
[00:12:03.640 --> 00:12:05.680]  五億啊?
[00:12:05.680 --> 00:12:08.080]  有三個人中好像
[00:12:08.080 --> 00:12:09.960]  你真是厲害了
[00:12:09.960 --> 00:12:11.200]  三個人中
[00:12:11.200 --> 00:12:13.200]  這樣就最平安了
[00:12:13.200 --> 00:12:14.960]  這樣最平安
[00:12:14.960 --> 00:12:16.080]  是啊
[00:12:16.080 --> 00:12:18.080]  心臟病死了是吧?
[00:12:18.080 --> 00:12:19.440]  心臟病死了
[00:12:19.440 --> 00:12:21.440]  我開心就吸毒
[00:12:21.440 --> 00:12:21.920]  哦
[00:12:21.920 --> 00:12:25.440]  就是開心那裡就吸毒多一點
[00:12:25.440 --> 00:12:27.440]  那他心裡就平安了
[00:12:27.440 --> 00:12:30.440]  現在他就永遠RIP了
[00:12:30.440 --> 00:12:32.440]  永遠平安了
[00:12:32.440 --> 00:12:36.720]  不是你覺得平安就是上帝的旨意
[00:12:36.720 --> 00:12:39.280]  不是你覺得心裡平安就是上帝的旨意
[00:12:39.280 --> 00:12:42.080]  上帝的旨意不用你周圍去撲的
[00:12:42.080 --> 00:12:44.080]  上帝的旨意不是周圍去跑
[00:12:44.080 --> 00:12:46.080]  你有空去讀一下聖經
[00:12:46.080 --> 00:12:47.080]  有空就讀一下聖經
[00:12:47.080 --> 00:12:48.080]  一直去讀一下聖經
[00:12:48.080 --> 00:12:50.080]  你就會明白上帝的旨意是怎樣的了
[00:12:50.080 --> 00:12:51.080]  有空去讀經呢
[00:12:51.080 --> 00:12:54.080]  你就會明白上帝的旨意了
[00:12:54.080 --> 00:12:56.080]  你知不知道師母經常都這樣跟我說
[00:12:56.080 --> 00:12:58.080]  師母經常跟我這樣說
[00:12:58.080 --> 00:12:59.080]  我知道你怎麼想的
[00:12:59.080 --> 00:13:01.080]  我知道你怎麼想的
[00:13:01.080 --> 00:13:03.080]  你知道她為什麼會知道我怎麼想的嗎?
[00:13:03.080 --> 00:13:04.080]  她為什麼知道我怎麼想的?
[00:13:04.080 --> 00:13:05.080]  因為她每天都見到我嘛
[00:13:05.080 --> 00:13:06.080]  因為天天見她
[00:13:06.080 --> 00:13:08.080]  見到我又跟我說一下話
[00:13:08.080 --> 00:13:09.080]  見她就講一講話
[00:13:09.080 --> 00:13:10.080]  跟我說話當中的口吻
[00:13:10.080 --> 00:13:12.080]  你就知道我喜歡些什麼不喜歡些什麼了
[00:13:12.080 --> 00:13:15.080]  從講話當中就知道我喜歡些什麼不喜歡些什麼了
[00:13:15.080 --> 00:13:17.080]  譬如她見到我弄一下弄一下頭髮
[00:13:17.080 --> 00:13:19.080]  她叫我摸摸頭髮
[00:13:19.080 --> 00:13:20.080]  她就會知道了
[00:13:20.080 --> 00:13:21.080]  她就會知道了
[00:13:21.080 --> 00:13:22.080]  剪一下頭髮吧
[00:13:22.080 --> 00:13:24.080]  要剪頭髮了
[00:13:24.080 --> 00:13:26.080]  為什麼她會知道我想剪頭髮?
[00:13:26.080 --> 00:13:27.080]  她怎麼知道我要剪頭髮呢?
[00:13:27.080 --> 00:13:29.080]  因為她見得我多嘛
[00:13:29.080 --> 00:13:30.080]  因為見得多了
[00:13:30.080 --> 00:13:31.080]  摸一下摸一下
[00:13:31.080 --> 00:13:33.080]  她見得我兒子也是的
[00:13:33.080 --> 00:13:34.080]  她見到兒子呢
[00:13:34.080 --> 00:13:36.080]  常常戴著頂帽子
[00:13:36.080 --> 00:13:38.080]  你就知道她可能要剪一下頭髮了
[00:13:38.080 --> 00:13:40.080]  她老是戴著帽子
[00:13:40.080 --> 00:13:42.080]  可能要剪一下頭髮了
[00:13:42.080 --> 00:13:43.080]  當你見的人多
[00:13:43.080 --> 00:13:44.080]  你就會明白她的心念了
[00:13:44.080 --> 00:13:45.080]  你見的人多呢
[00:13:45.080 --> 00:13:47.080]  就會明白她的心念了
[00:13:47.080 --> 00:13:48.080]  所以這段聖經它說
[00:13:48.080 --> 00:13:51.080]  上帝在你心中運行的東西
[00:13:51.080 --> 00:13:54.080]  其實是因為你經常跟上帝一起
[00:13:54.080 --> 00:13:56.080]  有交心的機會
[00:13:56.080 --> 00:13:58.080]  上帝在你心中的運行
[00:13:58.080 --> 00:14:00.080]  就是你經常跟祂有交心的機會
[00:14:00.080 --> 00:14:02.080]  而保羅也都將上帝的說話
[00:14:02.080 --> 00:14:04.080]  講給肥辣比價會知道
[00:14:04.080 --> 00:14:07.080]  保羅也將上帝的話告訴肥比會
[00:14:07.080 --> 00:14:08.080]  而他們肯順服去做
[00:14:08.080 --> 00:14:09.080]  而他們願意順服去做
[00:14:09.080 --> 00:14:11.080]  換句話來說
[00:14:11.080 --> 00:14:12.080]  換句話講
[00:14:12.080 --> 00:14:14.080]  他們彼此就交心
[00:14:14.080 --> 00:14:15.080]  他們彼此交心
[00:14:15.080 --> 00:14:17.080]  因為他們共信同一位神
[00:14:17.080 --> 00:14:18.080]  因為他們共信同一位神
[00:14:18.080 --> 00:14:20.080]  達至同一個目標
[00:14:20.080 --> 00:14:23.080]  也都明白這個神的心態是怎樣做事
[00:14:23.080 --> 00:14:25.080]  也明白神的心態是怎樣
[00:14:25.080 --> 00:14:26.080]  大家有同一個方向
[00:14:26.080 --> 00:14:27.080]  同一個方向
[00:14:27.080 --> 00:14:29.080]  就有同一個行動
[00:14:29.080 --> 00:14:31.080]  就有同一個行動
[00:14:31.080 --> 00:14:36.080]  一個丈夫怎樣才是愛一個妻子呢
[00:14:36.080 --> 00:14:38.080]  一個丈夫是怎樣去愛一個妻子呢
[00:14:38.080 --> 00:14:40.080]  是不是丈夫天天跟她說我愛你
[00:14:40.080 --> 00:14:42.080]  是不是只會說我愛你呢
[00:14:42.080 --> 00:14:44.080]  不是的
[00:14:44.080 --> 00:14:45.080]  不是的
[00:14:45.080 --> 00:14:47.080]  在初頭未結婚之前
[00:14:47.080 --> 00:14:48.080]  我愛你
[00:14:48.080 --> 00:14:50.080]  那下年就要漏了
[00:14:50.080 --> 00:14:52.080]  在結婚之前說我愛你
[00:14:52.080 --> 00:14:54.080]  心裡都會覺得很好
[00:14:54.080 --> 00:14:56.080]  但是說得多就會說
[00:14:56.080 --> 00:14:57.080]  虛偽了
[00:14:57.080 --> 00:15:00.080]  講多了就覺得很虛偽了
[00:15:00.080 --> 00:15:03.080]  怎樣知道一個丈夫是愛一個妻子呢
