
[00:00:00.000 --> 00:00:07.000]  今日我給的題目,我稱之為「暫寫生命之歌」
[00:10:13.000 --> 00:10:16.000]  神既有豐盛的憐憫
[00:10:16.000 --> 00:10:19.000]  第七次他極有豐富的恩典
[00:10:19.000 --> 00:10:20.000]  再第七次
[00:10:20.000 --> 00:10:24.000]  向我們所施的恩慈
[00:10:24.000 --> 00:10:27.000]  保羅一次再一次再一次說
[00:10:27.000 --> 00:10:29.000]  這個不是我們能力所做到
[00:10:29.000 --> 00:10:34.000]  是神賜我們的恩典
[00:10:34.000 --> 00:10:35.000]  不是我們證明不了自己
[00:10:35.000 --> 00:10:36.000]  我多好壞
[00:10:36.000 --> 00:10:38.000]  神呀你請救我們
[00:10:38.000 --> 00:10:39.000]  不是
[00:10:39.000 --> 00:10:40.000]  我剛才說過
[00:10:40.000 --> 00:10:42.000]  路加福音第十五章裡面
[00:10:42.000 --> 00:10:45.000]  當兒子花貨所有的錢
[00:10:45.000 --> 00:10:47.000]  吃豬吃的東西的時候
[00:10:47.000 --> 00:10:49.000]  回到他爸爸那裡
[00:10:49.000 --> 00:10:50.000]  我相信這個兒子
[00:10:50.000 --> 00:10:51.000]  面向他爸爸的時候
[00:10:51.000 --> 00:10:53.000]  沒有面目見他爸爸
[00:10:53.000 --> 00:10:54.000]  不是因為他好
[00:10:54.000 --> 00:10:55.000]  所以被爸爸追
[00:10:55.000 --> 00:10:58.000]  而是這個爸爸完全跑去
[00:10:58.000 --> 00:11:00.000]  擁抱這個兒子的時候
[00:11:00.000 --> 00:11:01.000]  你可不可以想像
[00:11:01.000 --> 00:11:03.000]  爸爸的大愛
[00:11:03.000 --> 00:11:05.000]  是多麼的偉大
[00:11:05.000 --> 00:11:06.000]  我是一個
[00:11:06.000 --> 00:11:08.000]  很傳統的家庭長大
[00:11:08.000 --> 00:11:09.000]  我爸爸
[00:11:09.000 --> 00:11:10.000]  我很尊敬我爸爸
[00:11:10.000 --> 00:11:11.000]  因為他很照顧家裡
[00:11:11.000 --> 00:11:13.000]  但是我也很懼怕我爸爸
[00:11:13.000 --> 00:11:14.000]  因為我爸爸是一個
[00:11:14.000 --> 00:11:16.000]  很嚴肅的人
[00:11:16.000 --> 00:11:17.000]  我不知道大家
[00:11:17.000 --> 00:11:19.000]  頂曉梅你父母是怎樣
[00:11:19.000 --> 00:11:20.000]  或者你做父母
[00:11:20.000 --> 00:11:21.000]  你對兒子你怎樣
[00:11:21.000 --> 00:11:24.000]  我小時候每次考試
[00:11:24.000 --> 00:11:25.000]  拿一個成績單
[00:11:25.000 --> 00:11:27.000]  成績表給我爸爸看
[00:11:27.000 --> 00:11:28.000]  我是手震
[00:11:28.000 --> 00:11:30.000]  每次都手震
[00:11:30.000 --> 00:11:32.000]  震的手帶給我爸爸
[00:11:32.000 --> 00:11:33.000]  我爸爸當然很嚴肅
[00:11:33.000 --> 00:11:34.000]  一輩子不出
[00:11:34.000 --> 00:11:35.000]  看成績單很久
[00:11:35.000 --> 00:11:36.000]  然後呢
[00:11:36.000 --> 00:11:37.000]  第一句說話
[00:11:37.000 --> 00:11:38.000]  我講的就是
[00:11:38.000 --> 00:11:40.000]  看看這一科
[00:11:40.000 --> 00:11:42.000]  英文科數學科
[00:11:42.000 --> 00:11:44.000]  上次A+
[00:11:44.000 --> 00:11:46.000]  為什麼這次是A-
[00:11:46.000 --> 00:11:49.000]  我總是覺得自己不夠好
[00:11:49.000 --> 00:11:51.000]  總是要證明自己
[00:11:51.000 --> 00:11:53.000]  覺得我一定要好一點
[00:11:53.000 --> 00:11:54.000]  努力一點
[00:11:54.000 --> 00:11:55.000]  永遠不夠好
[00:11:55.000 --> 00:11:56.000]  是我的一個感覺
[00:11:56.000 --> 00:11:58.000]  在我小時候成長的時候
[00:11:58.000 --> 00:11:59.000]  大家問
[00:11:59.000 --> 00:12:00.000]  曾經說過
[00:12:00.000 --> 00:12:02.000]  神有極豐富的慈愛
[00:12:02.000 --> 00:12:04.000]  極豐富的憐憫
[00:12:04.000 --> 00:12:06.000]  第四節
[00:12:06.000 --> 00:12:08.000]  其實本來綜合了
[00:12:08.000 --> 00:12:11.000]  今天我們從死裡復活過來
[00:12:11.000 --> 00:12:13.000]  主要的動機是什麼
[00:12:13.000 --> 00:12:14.000]  神說
[00:12:14.000 --> 00:12:17.000]  因他愛我們的大愛
[00:12:17.000 --> 00:12:20.000]  當我們還死在過犯人裡面的時候
[00:12:20.000 --> 00:12:23.000]  與基督一同活過來
[00:12:23.000 --> 00:12:24.000]  我發明頂尖
[00:12:24.000 --> 00:12:26.000]  有一個圖像
[00:12:26.000 --> 00:12:28.000]  在路加坡十五章裡面
[00:12:28.000 --> 00:12:29.000]  這個爸爸
[00:12:29.000 --> 00:12:31.000]  當他很遠見這個兒子的時候
[00:12:31.000 --> 00:12:34.000]  不是兒子跑去見爸爸
[00:12:34.000 --> 00:12:35.000]  因為兒子沒有面目
[00:12:35.000 --> 00:12:38.000]  是爸爸很遠地跑去
[00:12:38.000 --> 00:12:40.000]  抱著兒子
[00:12:40.000 --> 00:12:41.000]  親嘴
[00:12:41.000 --> 00:12:42.000]  親他
[00:12:42.000 --> 00:12:43.000]  那種的大愛
[00:12:43.000 --> 00:12:45.000]  是我們在沒有辦法的裡面
[00:12:45.000 --> 00:12:47.000]  神接納我們
[00:12:47.000 --> 00:12:48.000]  但在這裡保羅說到
[00:12:48.000 --> 00:12:50.000]  不是單是神拯救我們
[00:12:50.000 --> 00:12:53.000]  從這個復活裡面活過來
[00:12:53.000 --> 00:12:56.000]  下一章
[00:12:56.000 --> 00:12:57.000]  保羅說
[00:12:57.000 --> 00:12:58.000]  神的工作還沒完
[00:12:58.000 --> 00:13:01.000]  這原是他的工作
[00:13:01.000 --> 00:13:03.000]  第十節裡面很特別
[00:13:03.000 --> 00:13:04.000]  原是他的工作
[00:13:04.000 --> 00:13:05.000]  在基督耶穌裡造成的
[00:13:05.000 --> 00:13:07.000]  為要叫我們行善
[00:13:07.000 --> 00:13:08.000]  就是神所預備
[00:13:08.000 --> 00:13:10.000]  叫我們所行的
[00:13:10.000 --> 00:13:11.000]  保羅說
[00:13:11.000 --> 00:13:12.000]  不是單是他拯救我們
[00:13:12.000 --> 00:13:13.000]  叫我們從死裡復活
[00:13:13.000 --> 00:13:17.000]  還是叫我們行善
[00:13:17.000 --> 00:13:19.000]  工作這個字很難翻譯
[00:13:19.000 --> 00:13:23.000]  我們原是他的工作這個字
[00:13:23.000 --> 00:13:24.000]  其實中文的和本
[00:13:24.000 --> 00:13:25.000]  工作這個字
[00:13:25.000 --> 00:13:30.000]  有一點點不是很表達原本的意思
[00:13:30.000 --> 00:13:32.000]  正式的原意是
[00:13:32.000 --> 00:13:35.000]  我們原是他的傑作的意思
[00:13:35.000 --> 00:13:39.000]  Masterpiece的原意是
[00:13:39.000 --> 00:13:41.000]  今天是第三堂
[00:13:41.000 --> 00:13:43.000]  我第三次聽到譚弟兄
[00:13:43.000 --> 00:13:45.000]  他演奏一個樂章的時候
[00:13:45.000 --> 00:13:46.000]  不知道大家有沒有留意
[00:13:46.000 --> 00:13:48.000]  很美麗的
[00:13:48.000 --> 00:13:49.000]  在前面的基督徒
[00:13:49.000 --> 00:13:53.000]  特別他彈到萬福全元這首歌的時候
[00:13:53.000 --> 00:13:55.000]  我第三次聽到我仍然很感恩
[00:13:55.000 --> 00:13:58.000]  因為是一個很美麗的樂章
[00:13:58.000 --> 00:14:00.000]  神的工作
[00:14:00.000 --> 00:14:01.000]  神的Masterpiece
[00:14:01.000 --> 00:14:04.000]  神的傑作
[00:14:04.000 --> 00:14:05.000]  因為有神的生命
[00:14:05.000 --> 00:14:10.000]  叫我們能夠撰寫美麗的樂章
[00:14:10.000 --> 00:14:11.000]  神有他的心意
[00:14:11.000 --> 00:14:14.000]  今天坐在這裡
[00:14:14.000 --> 00:14:15.000]  這是第三堂
[00:14:15.000 --> 00:14:16.000]  剛才牧師跟我說
[00:14:16.000 --> 00:14:21.000]  城鎮每一個禮拜有六千多人
[00:14:21.000 --> 00:14:22.000]  坐在禮拜堂裡面
[00:14:22.000 --> 00:14:23.000]  去敬拜神
[00:14:23.000 --> 00:14:24.000]  每個人
[00:14:24.000 --> 00:14:26.000]  我相信神有他的心意在這裡
[00:14:26.000 --> 00:14:27.000]  每個人寫的樂章都不同
[00:14:27.000 --> 00:14:31.000]  神給我們有生命的樂章
[00:14:31.000 --> 00:14:33.000]  撰寫生命的詩歌
[00:14:33.000 --> 00:14:34.000]  為什麼我給這個題目
[00:14:34.000 --> 00:14:36.000]  他說這是神的Masterpiece
[00:14:36.000 --> 00:14:38.000]  這個字英文
[00:14:38.000 --> 00:14:40.000]  公嘴的字原文
[00:14:40.000 --> 00:14:41.000]  希利文是Poema
[00:14:41.000 --> 00:14:42.000]  大家知道英文那個字
[00:14:42.000 --> 00:14:43.000]  Poem那個字
[00:14:43.000 --> 00:14:45.000]  出自那個紙巾那裡
[00:14:45.000 --> 00:14:48.000]  詩歌的意思
[00:14:48.000 --> 00:14:50.000]  原本是神的傑作
[00:14:50.000 --> 00:14:53.000]  以致我們能夠撰寫生命的詩歌
[00:14:53.000 --> 00:14:55.000]  每個人寫的詩歌都不同
[00:14:55.000 --> 00:14:56.000]  每個人的心意
[00:14:56.000 --> 00:14:59.000]  神有他的旨意不同
[00:14:59.000 --> 00:15:01.000]  看回教會歷史裡面
[00:15:01.000 --> 00:15:04.000]  1807年的1月31號
[00:15:04.000 --> 00:15:05.000]  對中國人對英國人來說
[00:15:05.000 --> 00:15:07.000]  是一個很重要的日子
[00:15:07.000 --> 00:15:09.000]  大家熟不熟悉教會歷史
[00:15:09.000 --> 00:15:11.000]  1807年的1月31號
[00:15:11.000 --> 00:15:12.000]  有一個年輕人
[00:15:12.000 --> 00:15:14.000]  英國人
[00:15:14.000 --> 00:15:16.000]  啟航坐船去中國
[00:15:16.000 --> 00:15:17.000]  做什麼
[00:15:17.000 --> 00:15:18.000]  翻譯成馬力信
[00:15:18.000 --> 00:15:20.000]  我們很尊敬的馬力信
[00:15:20.000 --> 00:15:21.000]  接著25年
[00:15:21.000 --> 00:15:23.000]  他在中國做一件事
[00:15:23.000 --> 00:15:25.000]  就是翻譯聖經
[00:15:25.000 --> 00:15:26.000]  同一年
[00:15:26.000 --> 00:15:27.000]  同一月同一日
[00:15:27.000 --> 00:15:29.000]  1807年1月31號
[00:15:29.000 --> 00:15:30.000]  另一個英國人
[00:15:30.000 --> 00:15:31.000]  另一個年輕人
[00:15:31.000 --> 00:15:33.000]  兩個都20多歲
[00:15:33.000 --> 00:15:34.000]  經過了27次
[00:15:34.000 --> 00:15:36.000]  20次的失敗裡面
[00:15:36.000 --> 00:15:38.000]  在英國國會裡面
[00:15:38.000 --> 00:15:40.000]  通過了第一次
[00:15:40.000 --> 00:15:44.000]  售賣奴隸這個制度的廢除
[00:15:44.000 --> 00:15:45.000]  兩個都是基督徒
[00:15:45.000 --> 00:15:46.000]  兩個都是神所用的人
[00:15:46.000 --> 00:15:48.000]  一個去中國翻譯聖經
[00:15:48.000 --> 00:15:50.000]  一個在英國
[00:15:50.000 --> 00:15:53.000]  要廢除多年來
[00:15:53.000 --> 00:15:57.000]  影響社會的奴隸的制度
[00:15:57.000 --> 00:16:00.000]  撰寫生命的惡章
[00:16:00.000 --> 00:16:01.000]  因為神用他們
[00:16:01.000 --> 00:16:03.000]  他說你們要行善
[00:16:03.000 --> 00:16:04.000]  今天
[00:16:04.000 --> 00:16:05.000]  我估計你們已經知道
[00:16:05.000 --> 00:16:06.000]  今天神給我們的心意裡面
[00:16:06.000 --> 00:16:07.000]  祂說
[00:16:07.000 --> 00:16:08.000]  拜託神拯救我們
[00:16:08.000 --> 00:16:09.000]  讓我們從死裡復活
[00:16:09.000 --> 00:16:12.000]  今天是神讓我們
[00:16:12.000 --> 00:16:14.000]  在我們的崗位上面
[00:16:14.000 --> 00:16:16.000]  如果你看第二章裡面有說
[00:16:16.000 --> 00:16:17.000]  遠處近處
[00:16:17.000 --> 00:16:18.000]  無論你很遠
