
[00:00:00.000 --> 00:00:07.000]  頂姐妹平安,我們很感恩,我們一齊又可以去讀神話語。
[00:02:10.000 --> 00:02:16.000]  求祢賜給我們有專注,有除去一切的阻隔,
[00:02:16.000 --> 00:02:20.000]  讓我們能夠聽到祢對我們說的話,
[00:02:20.000 --> 00:02:25.000]  禱告奉耶穌基督名求,阿門。
[00:02:25.000 --> 00:02:31.000]  如果你方便,也可以請你打開聖經,我們打開約翰福音十六章。
[00:02:31.000 --> 00:02:37.000]  我們今天這段經文會分兩段,
[00:02:37.000 --> 00:02:40.000]  二十三至二十八節是第一段,
[00:02:40.000 --> 00:02:44.000]  就是逆境中禱告,得喜樂。
[00:02:44.000 --> 00:02:47.000]  第二段是二十九至三十三節,
[00:02:47.000 --> 00:02:51.000]  就是逆境中信神,得平安。
[00:02:51.000 --> 00:02:55.000]  約翰福音十三至十六章其實是主耶穌
[00:02:55.000 --> 00:03:00.000]  在離世之前和門徒說的遺言。
[00:03:00.000 --> 00:03:09.000]  我們今天講到這段經文其實是耶穌這段這麼長篇的遺言的最後一段。
[00:03:09.000 --> 00:03:13.000]  幾個小時之後,主耶穌就會被捕,
[00:03:13.000 --> 00:03:16.000]  然後祂就會接受一連串的酷刑,
[00:03:16.000 --> 00:03:21.000]  最後會被釘死在十字架上。
[00:03:21.000 --> 00:03:24.000]  我們已經進入迂腐期,
[00:03:24.000 --> 00:03:30.000]  耶穌就在二千多年前,大約是這個時候,
[00:03:30.000 --> 00:03:35.000]  可能是四月,和門徒說這段說話。
[00:03:35.000 --> 00:03:39.000]  可以想像門徒當時聽到主耶穌這樣說,
[00:03:39.000 --> 00:03:42.000]  他們的心情一定是忐忑不安的。
[00:03:42.000 --> 00:03:45.000]  在十六章十七至十八節講,
[00:03:45.000 --> 00:03:48.000]  其實門徒實在是很不安,
[00:03:48.000 --> 00:03:54.000]  他們都不知道耶穌在說什麼。
[00:03:54.000 --> 00:03:56.000]  這是真的。
[00:03:56.000 --> 00:04:01.000]  死亡和復活對我們來說可能比較容易明白,
[00:04:01.000 --> 00:04:04.000]  因為我們可以在聖經裡面讀到有關的事蹟。
[00:04:04.000 --> 00:04:07.000]  但對於身為猶太教的門徒來說,
[00:04:07.000 --> 00:04:14.000]  耶穌說的死亡和復活就好像有如外星的語言一樣。
[00:04:14.000 --> 00:04:18.000]  如果時間學懂這麼多新的概念,
[00:04:18.000 --> 00:04:22.000]  對於門徒來說其實是相當困難的。
[00:04:22.000 --> 00:04:26.000]  另一方面,他們又要面對耶穌說什麼。
[00:04:26.000 --> 00:04:28.000]  耶穌說祂即將要死了,
[00:04:28.000 --> 00:04:32.000]  而且未來你們還有很多的迫害等著你。
[00:04:32.000 --> 00:04:34.000]  耶穌又不在他們身邊,
[00:04:34.000 --> 00:04:39.000]  那誰可以和門徒一起去面對之後的種種壓迫呢?
[00:04:39.000 --> 00:04:44.000]  對門徒來說,這是一連串很沉重的打擊。
[00:04:44.000 --> 00:04:51.000]  相信門徒的頭裡面滿是問號,頭都大了。
[00:04:51.000 --> 00:04:56.000]  到底發生什麼事呢?
[00:04:56.000 --> 00:04:59.000]  到底發生什麼事呢?
[00:04:59.000 --> 00:05:02.000]  由去年六月開始的社會事件,
[00:05:02.000 --> 00:05:05.000]  到現在的新冠肺炎,
[00:05:05.000 --> 00:05:09.000]  不知道大家有沒有問過究竟發生什麼事呢?
[00:05:09.000 --> 00:05:12.000]  可能你都說我還沒有空問的時候,
[00:05:12.000 --> 00:05:17.000]  已經趕著去撲口罩,撲米,撲廁紙,
[00:05:17.000 --> 00:05:21.000]  一波未平,一波又起。
[00:05:21.000 --> 00:05:27.000]  我們其實都很辛苦地回應著這麼多突如其來的衝擊。
[00:05:27.000 --> 00:05:30.000]  我們又要學很多新的事物,
[00:05:30.000 --> 00:05:34.000]  在社會事件裡面我們要學回家不同的路線,
[00:05:34.000 --> 00:05:37.000]  陸路,鐵路,甚至水路。
[00:05:37.000 --> 00:05:40.000]  在這幾個月我們要學很多新的科技,
[00:05:40.000 --> 00:05:44.000]  學學怎樣用視訊和頂姐妹網上團契,
[00:05:44.000 --> 00:05:46.000]  和同事開會。
[00:05:46.000 --> 00:05:48.000]  可能我們都不習慣,
[00:05:48.000 --> 00:05:51.000]  好像現在我們要錄影崇拜,
[00:05:51.000 --> 00:05:55.000]  可能我們都會和門徒一樣頭都大了,
[00:05:55.000 --> 00:05:57.000]  搞什麼呀?
[00:05:57.000 --> 00:05:59.000]  什麼時候才完?
[00:05:59.000 --> 00:06:03.000]  不知道什麼時候才可以過正常的生活?
[00:06:03.000 --> 00:06:06.000]  這兩天還聽到一些消息更加令人憂慮,
[00:06:06.000 --> 00:06:11.000]  說這場仗還要打很久。
[00:06:11.000 --> 00:06:16.000]  耶穌知道門徒和我們對現在或未知的將來
[00:06:16.000 --> 00:06:18.000]  都充滿很多不安,
[00:06:18.000 --> 00:06:21.000]  我們都不知道應該怎樣做,
[00:06:21.000 --> 00:06:23.000]  很多事都不懂,
[00:06:23.000 --> 00:06:26.000]  很多問題想問。
[00:06:26.000 --> 00:06:28.000]  但到了23節,
[00:06:28.000 --> 00:06:30.000]  耶穌對門徒說,
[00:06:30.000 --> 00:06:33.000]  到了那天,
[00:06:33.000 --> 00:06:38.000]  意思是耶穌復活升天和聖靈降臨的時候,
[00:06:38.000 --> 00:06:41.000]  到了那時候會發生什麼事呢?
[00:06:41.000 --> 00:06:44.000]  耶穌說到了那個時候,
[00:06:44.000 --> 00:06:48.000]  門徒就什麼都不會問耶穌了。
[00:06:48.000 --> 00:06:51.000]  門徒什麼都不會問耶穌?
[00:06:51.000 --> 00:06:53.000]  真的嗎?
[00:06:53.000 --> 00:06:56.000]  可能我們會想,當然不會再問了,
[00:06:56.000 --> 00:07:00.000]  耶穌都升了天,怎樣問祂呢?
[00:07:00.000 --> 00:07:04.000]  問不到耶穌,那誰來幫門徒呢?
[00:07:04.000 --> 00:07:08.000]  主耶穌告訴我們,是聖靈。
[00:07:08.000 --> 00:07:11.000]  耶穌升了天之後,聖靈就會降臨。
[00:07:11.000 --> 00:07:14.000]  聖經怎樣形容聖靈呢?
[00:07:14.000 --> 00:07:17.000]  在約翰福音14章,
[00:07:17.000 --> 00:07:19.000]  主耶穌說真理的聖靈,
[00:07:19.000 --> 00:07:22.000]  保衛師就是真理的聖靈。
[00:07:22.000 --> 00:07:25.000]  聖靈會提醒我們,
[00:07:25.000 --> 00:07:28.000]  耶穌對我們和門徒說的話,
[00:07:28.000 --> 00:07:32.000]  而且會幫助我們去明白真理。
[00:07:32.000 --> 00:07:34.000]  弟兄姊妹,
[00:07:34.000 --> 00:07:39.000]  你們有沒有經歷過聖靈幫你明白真理?
[00:07:39.000 --> 00:07:43.000]  神可以透過一個人,一首詩歌,
[00:07:43.000 --> 00:07:45.000]  一個自然的景象,
[00:07:45.000 --> 00:07:49.000]  幫我們突然之間明白一些我們常常都聽,
[00:07:49.000 --> 00:07:52.000]  但其實又不太明白的真理。
[00:07:52.000 --> 00:07:55.000]  有一次,有一位姐妹在靈修的時候,
[00:07:55.000 --> 00:07:58.000]  她唱了一首生命聖詩,
[00:07:58.000 --> 00:08:02.000]  第174首《耶穌奇妙的救恩》。
[00:08:02.000 --> 00:08:06.000]  她說這首歌其實她是很熟悉的,
[00:08:06.000 --> 00:08:10.000]  但那次唱副歌的時候,她十分之感動。
[00:08:10.000 --> 00:08:12.000]  她說她突然之間明白了
[00:08:12.000 --> 00:08:16.000]  耶穌這份奇妙的救恩是什麼意思。
[00:08:16.000 --> 00:08:19.000]  她說這個救恩為什麼這麼奇妙呢?
[00:08:19.000 --> 00:08:22.000]  她說,這個救恩就是
[00:08:22.000 --> 00:08:25.000]  「闊過我一生所行的過犯,
[00:08:25.000 --> 00:08:30.000]  大過我一切的罪惡羞恥。」
[00:08:30.000 --> 00:08:32.000]  所有的罪惡和羞恥,
[00:08:32.000 --> 00:08:36.000]  神都可以幫她處理。
[00:08:36.000 --> 00:08:39.000]  她心裡突然之間很安樂,
[00:08:39.000 --> 00:08:41.000]  神已經原諒了她,
[00:08:41.000 --> 00:08:43.000]  接受了她,
[00:08:43.000 --> 00:08:45.000]  她感覺到很喜樂,
[00:08:45.000 --> 00:08:47.000]  如獲至寶。
[00:08:47.000 --> 00:08:49.000]  雖然疫情沒有減退,
[00:08:49.000 --> 00:08:51.000]  但真理的聖靈,
[00:08:51.000 --> 00:08:53.000]  讓人明白真理的時候,
[00:08:53.000 --> 00:08:55.000]  人就可以眼前一亮,
[00:08:55.000 --> 00:08:57.000]  茂瑟遁開。
[00:08:57.000 --> 00:09:00.000]  耶穌說真理的聖靈會幫助門徒
[00:09:00.000 --> 00:09:02.000]  和我們明白真理,
[00:09:02.000 --> 00:09:04.000]  讓真理轉化我們的生命,
[00:09:04.000 --> 00:09:06.000]  次下喜樂。
[00:09:06.000 --> 00:09:10.000]  真理的聖靈可以透過不同的渠道
[00:09:10.000 --> 00:09:12.000]  轉化我們的生命。
[00:09:12.000 --> 00:09:15.000]  我們最常見的渠道又是什麼呢?
[00:09:15.000 --> 00:09:18.000]  我們看看第23至24節。
[00:09:18.000 --> 00:09:20.000]  耶穌說:「到了那天,
[00:09:20.000 --> 00:09:23.000]  你們什麼也不會問我了。
[00:09:23.000 --> 00:09:25.000]  我實實在在,
[00:09:25.000 --> 00:09:27.000]  我阿門告訴你們,
[00:09:27.000 --> 00:09:29.000]  你們奉我的名,
[00:09:29.000 --> 00:09:31.000]  無論向父求什麼,
[00:09:31.000 --> 00:09:33.000]  他必定賜給你們。
[00:09:33.000 --> 00:09:36.000]  你們向來沒有奉我的名求什麼,
[00:09:36.000 --> 00:09:39.000]  現在你們祈求就必定得著,
[00:09:39.000 --> 00:09:42.000]  讓你們的喜樂滿溢。」
[00:09:42.000 --> 00:09:47.000]  在逆境裡,我們不想常常愁眉苦臉,
[00:09:47.000 --> 00:09:50.000]  也想自己有喜樂,
[00:09:50.000 --> 00:09:53.000]  但如何做到呢?
[00:09:53.000 --> 00:09:56.000]  喜樂是什麼呢?
[00:09:56.000 --> 00:09:58.000]  喜樂的意思是,
[00:09:58.000 --> 00:10:00.000]  我們做一個基督徒,
[00:10:00.000 --> 00:10:02.000]  其實是一件開心的事。
[00:10:02.000 --> 00:10:04.000]  但請問,
[00:10:04.000 --> 00:10:07.000]  你想不想成為一個喜樂的基督徒呢?
[00:10:07.000 --> 00:10:11.000]  耶穌說,喜樂的方法就是奉主名求,
[00:10:11.000 --> 00:10:14.000]  天父寫了一包單,
[00:10:14.000 --> 00:10:18.000]  「我們所求的天父必定賜給我們,
[00:10:18.000 --> 00:10:21.000]  我們就會覺得快樂。」
[00:10:21.000 --> 00:10:24.000]  不知道大家會不會和我想的一樣,
[00:10:24.000 --> 00:10:28.000]  奉主名求就必得著?
[00:10:28.000 --> 00:10:31.000]  那我們求什麼都可以,
[00:10:31.000 --> 00:10:35.000]  我們要看《約翰福音》十四章,
[00:10:35.000 --> 00:10:37.000]  那裡說,
[00:10:37.000 --> 00:10:39.000]  耶穌住在我們裡面,
[00:10:39.000 --> 00:10:42.000]  我們也住在主的裡面。
[00:10:42.000 --> 00:10:43.000]  意思就是說,
[00:10:43.000 --> 00:10:45.000]  主耶穌住在我們裡面,
[00:10:45.000 --> 00:10:49.000]  祂很想在我們身上做一件事,
[00:10:49.000 --> 00:10:52.000]  或者做一些祂想做的事。
[00:10:52.000 --> 00:10:53.000]  例如,
[00:10:53.000 --> 00:10:57.000]  主很想在弟兄姊妹的心裡,
[00:10:57.000 --> 00:10:59.000]  很想他們能夠在疫情裡,
[00:10:59.000 --> 00:11:03.000]  彼此分享一些抗疫的物資。
[00:11:03.000 --> 00:11:05.000]  那你就是那個弟兄姊妹,
[00:11:05.000 --> 00:11:09.000]  你的心裡也很想和別人分享這些抗疫的物資,
[00:11:09.000 --> 00:11:11.000]  不過你很擔心,
[00:11:11.000 --> 00:11:13.000]  你很擔心貨源,
[00:11:13.000 --> 00:11:15.000]  擔心人手不夠,
[00:11:15.000 --> 00:11:17.000]  擔心會惹來批評。
[00:11:17.000 --> 00:11:19.000]  這個時候,
[00:11:19.000 --> 00:11:23.000]  你奉耶穌的名向父神禱告,
[00:11:23.000 --> 00:11:24.000]  你這樣說,
[00:11:24.000 --> 00:11:25.000]  「主啊,
[00:11:25.000 --> 00:11:28.000]  我很想和有需要的人分享這些抗疫物資,
[00:11:28.000 --> 00:11:32.000]  但是我擔心物資不知道什麼時候到,
[00:11:32.000 --> 00:11:34.000]  又擔心人手不夠,
[00:11:34.000 --> 00:11:38.000]  我也擔心會惹來其他人的批評,
[00:11:38.000 --> 00:11:41.000]  求主保守那些物資能夠準時到,
[00:11:41.000 --> 00:11:45.000]  求主感動有心的人參加,
[00:11:45.000 --> 00:11:46.000]  保護我們的身心,
[00:11:46.000 --> 00:11:50.000]  也保護我們不要介意其他人怎麼說,
[00:11:50.000 --> 00:11:52.000]  為我們開路,
[00:11:52.000 --> 00:11:54.000]  奉主耶穌名求,
[00:11:54.000 --> 00:11:55.000]  阿們。」
[00:11:55.000 --> 00:11:57.000]  弟兄姊妹,
[00:11:57.000 --> 00:11:59.000]  這樣的禱告,
[00:11:59.000 --> 00:12:02.000]  天父會不會聽?
[00:12:02.000 --> 00:12:04.000]  會,
[00:12:04.000 --> 00:12:09.000]  因為這也是神很想在弟兄姊妹身上做的,
[00:12:09.000 --> 00:12:12.000]  這些弟兄姊妹也很有負擔去做,
[00:12:12.000 --> 00:12:14.000]  不過他們擔心做不來,
[00:12:14.000 --> 00:12:17.000]  所以當他們奉主耶穌名求的時候,
[00:12:17.000 --> 00:12:20.000]  天父一定會像他們所求,
[00:12:20.000 --> 00:12:23.000]  當這些弟兄姊妹完成這個侍奉的時候,
[00:12:23.000 --> 00:12:27.000]  他們心裡就會喜樂滿足,
[00:12:27.000 --> 00:12:32.000]  好像我們北宣的童工,
[00:12:32.000 --> 00:12:36.000]  剛剛經歷跟別人分享抗疫物資的喜樂一樣,
[00:12:36.000 --> 00:12:37.000]  有姐妹說,
[00:12:37.000 --> 00:12:39.000]  「你們會不會很辛苦啊,
[00:12:39.000 --> 00:12:41.000]  又要開工廠啊?」
[00:12:41.000 --> 00:12:42.000]  我說不是啊,
[00:12:42.000 --> 00:12:46.000]  我看到童工其實個個都很開心啊,
[00:12:46.000 --> 00:12:48.000]  但你可能會說,
[00:12:48.000 --> 00:12:50.000]  我哪有這麼偉大啊,
[00:12:50.000 --> 00:12:53.000]  跟別人分享抗疫物資?
[00:12:53.000 --> 00:12:55.000]  我最近經常在家裡,
[00:12:55.000 --> 00:12:57.000]  做什麼?
[00:12:57.000 --> 00:12:58.000]  吃啊,
[00:12:58.000 --> 00:12:59.000]  喝啊,
[00:12:59.000 --> 00:13:00.000]  睡啊,
[00:13:00.000 --> 00:13:02.000]  看電視啊,
[00:13:02.000 --> 00:13:04.000]  所以某電視台很高調,
[00:13:04.000 --> 00:13:07.000]  經常說它的收視節節上升,
[00:13:07.000 --> 00:13:09.000]  其實我的生活很隨便,
[00:13:09.000 --> 00:13:10.000]  沒有什麼動力,
[00:13:10.000 --> 00:13:12.000]  我又不太想靈修,
[00:13:12.000 --> 00:13:15.000]  甚至有時候很不想去網上崇拜,
[00:13:15.000 --> 00:13:17.000]  覺得很不習慣,
[00:13:17.000 --> 00:13:22.000]  有時候我覺得很鬱悶,
[00:13:22.000 --> 00:13:27.000]  不知道大家有沒有收過一張開心share的分享圖片,
[00:13:27.000 --> 00:13:29.000]  圖片的文字是這樣說的,
[00:13:29.000 --> 00:13:30.000]  它說,
[00:13:30.000 --> 00:13:32.000]  「等這個疫情結束,
[00:13:32.000 --> 00:13:36.000]  開門湧出大批羊肉環,
[00:13:36.000 --> 00:13:42.000]  將會重現我們大堂繁榮盛事。」
[00:13:42.000 --> 00:13:43.000]  為什麼這麼說呢?
[00:13:43.000 --> 00:13:44.000]  意思就是說,
[00:13:44.000 --> 00:13:45.000]  很多人因為經常留在家裡,
[00:13:45.000 --> 00:13:46.000]  少做運動,
[00:13:46.000 --> 00:13:48.000]  又吃多了東西,
[00:13:48.000 --> 00:13:50.000]  就增磅,
[00:13:50.000 --> 00:13:52.000]  其實也包括我自己,
[00:13:52.000 --> 00:13:53.000]  在疫情裡面,
[00:13:53.000 --> 00:13:56.000]  我們的日常生活其實真的打亂了,
[00:13:56.000 --> 00:13:57.000]  鬆散了,
[00:13:57.000 --> 00:14:00.000]  因此也沒有什麼mood,
[00:14:00.000 --> 00:14:04.000]  主耶穌很明白我們這個狀況,
[00:14:04.000 --> 00:14:07.000]  祂很明白我們這個狀況,
[00:14:07.000 --> 00:14:09.000]  在二十七節上的時候,
[00:14:09.000 --> 00:14:13.000]  主耶穌和我們說,
[00:14:13.000 --> 00:14:14.000]  祂說,
[00:14:14.000 --> 00:14:17.000]  「父自己愛你們,
[00:14:17.000 --> 00:14:21.000]  天父親自愛你們。」
[00:14:21.000 --> 00:14:23.000]  有些人可能會因為我們有用,
[00:14:23.000 --> 00:14:26.000]  做到的事等等而愛我們,
[00:14:26.000 --> 00:14:30.000]  但是天父知道了我們所有的事,
[00:14:30.000 --> 00:14:31.000]  說得俗一點,
[00:14:31.000 --> 00:14:34.000]  其實天父知道了我們的壞事,
[00:14:34.000 --> 00:14:37.000]  但是他仍然愛我們,
[00:14:37.000 --> 00:14:39.000]  經歷神的愛,
[00:14:39.000 --> 00:14:40.000]  就會容易一點,
[00:14:40.000 --> 00:14:41.000]  自然一點,
[00:14:41.000 --> 00:14:44.000]  上去親近主,
[00:14:44.000 --> 00:14:46.000]  多停留在主的愛裡面,
[00:14:46.000 --> 00:14:49.000]  就會給我們多一點動力愛主,
[00:14:49.000 --> 00:14:52.000]  遠離那些鬱悶,
[00:14:52.000 --> 00:14:55.000]  現在在家的時間可能多了,
[00:14:55.000 --> 00:14:57.000]  你又願不願意多一點,
[00:14:57.000 --> 00:15:02.000]  去回想神是怎樣去愛你呢?
[00:15:02.000 --> 00:15:06.000]  今年我是第一次參加聖灰日,
[00:15:06.000 --> 00:15:10.000]  令我很深刻的兩首詩歌,
[00:15:10.000 --> 00:15:16.000]  「你當謹記,你當謹記,你當謹記,
[00:15:16.000 --> 00:15:21.000]  你本是塵土,仍要歸回塵土。」
[00:15:21.000 --> 00:15:24.000]  其實在安息禮拜我也說過很多次,
[00:15:24.000 --> 00:15:26.000]  關於人是由塵土所造,
[00:15:26.000 --> 00:15:29.000]  最後仍要歸回塵土,
[00:15:29.000 --> 00:15:32.000]  但是自己沒有什麼特別的感受,
[00:15:32.000 --> 00:15:34.000]  這次蒙灰日,
[00:15:34.000 --> 00:15:38.000]  「你本是塵土,你本是塵土。」
[00:15:38.000 --> 00:15:42.000]  就很吸住了我的眼睛,
[00:15:42.000 --> 00:15:44.000]  我突然之間知道,
[00:15:44.000 --> 00:15:49.000]  我的本相其實我是塵土,
[00:15:49.000 --> 00:15:51.000]  我是塵土,
[00:15:51.000 --> 00:15:55.000]  我就猶如地下的塵土不值得一提,
[00:15:55.000 --> 00:15:59.000]  但是主為這個本是塵土的我,
[00:15:59.000 --> 00:16:02.000]  擺上自己,犧牲自己,
[00:16:02.000 --> 00:16:06.000]  其實我覺得主不值得為我這樣做,
[00:16:06.000 --> 00:16:09.000]  我只是塵土而已,
[00:16:09.000 --> 00:16:14.000]  聖灰日之後,我特別找了一些泥,
[00:16:14.000 --> 00:16:17.000]  在我手上的這瓶泥,
[00:16:17.000 --> 00:16:20.000]  在PowerPoint上出現的,
[00:16:20.000 --> 00:16:23.000]  我真的找了一瓶泥,
[00:16:23.000 --> 00:16:27.000]  我想幫自己好好地抹上,
[00:16:27.000 --> 00:16:31.000]  原來這些泥土是不容易處理的,
[00:16:31.000 --> 00:16:33.000]  我想逼真一點,
[00:16:33.000 --> 00:16:36.000]  打開蓋子去看泥的時候,
[00:16:36.000 --> 00:16:38.000]  突然之間有很多塵,
[00:16:38.000 --> 00:16:41.000]  你又要抹走它,尤其是現在的時勢,
[00:16:41.000 --> 00:16:44.000]  當我用這個小膠瓶裝著泥土,
[00:16:44.000 --> 00:16:46.000]  然後蓋上蓋子之後,
[00:16:46.000 --> 00:16:50.000]  這個小膠瓶有時候又會有潮濕的水氣出來,
[00:16:50.000 --> 00:16:54.000]  又要打開蓋子讓泥土可以風乾,
[00:16:54.000 --> 00:16:58.000]  我覺得處理這些泥土其實很不容易,
[00:16:58.000 --> 00:17:04.000]  我也在想一個乾淨的方法就是扔掉它,
[00:17:04.000 --> 00:17:06.000]  泥土而已,
[00:17:06.000 --> 00:17:09.000]  但是我想起來,
[00:17:09.000 --> 00:17:13.000]  天父為什麼這麼大費周章,
[00:17:13.000 --> 00:17:17.000]  派主耶穌來救本是泥土的我呢?
[00:17:17.000 --> 00:17:20.000]  連我自己都不想要這個泥土,
[00:17:20.000 --> 00:17:23.000]  但是天父他捍衛寶貴,
[00:17:23.000 --> 00:17:26.000]  所以我繼續留著這瓶小的泥土,
[00:17:26.000 --> 00:17:30.000]  讓祂繼續對我說話,
[00:17:30.000 --> 00:17:34.000]  聖夫人另外一首詩歌告訴我,
[00:17:34.000 --> 00:17:39.000]  With these ashes we know your love, O Lord,
[00:17:39.000 --> 00:17:45.000]  因這塵灰,主啊,我們知道祢的愛。
[00:17:45.000 --> 00:17:47.000]  我雖然覺得不值得,
[00:17:47.000 --> 00:17:50.000]  但是天父他認為值得,
[00:17:50.000 --> 00:17:53.000]  天父愛這個泥土所造的我,
[00:17:53.000 --> 00:17:55.000]  我真的受重若驚,
[00:17:55.000 --> 00:17:59.000]  既然天父這麼愛我和接納我,
[00:17:59.000 --> 00:18:04.000]  我找不到任何理由繼續對曾經傷害我的人懷怒,
[00:18:04.000 --> 00:18:08.000]  我很感謝主讓我回到天父的愛裡面,
[00:18:08.000 --> 00:18:11.000]  給我多了力量去接納
[00:18:11.000 --> 00:18:14.000]  和自己一樣不是很可愛的人,
[00:18:14.000 --> 00:18:18.000]  少了怒氣,多了寬容。
[00:18:18.000 --> 00:18:20.000]  弟兄姊妹,
[00:18:20.000 --> 00:18:22.000]  在疫情的底下,
[00:18:22.000 --> 00:18:26.000]  如果你沒什麼動力去做應該要做的事,
[00:18:26.000 --> 00:18:32.000]  有時候又很難將自己心裡的鬱悶拿走,
[00:18:32.000 --> 00:18:37.000]  試試回到天父的愛裡面,
[00:18:37.000 --> 00:18:41.000]  天父很深愛泥土所造的我和你,
[00:18:41.000 --> 00:18:43.000]  如何回到天父那裡呢?
[00:18:43.000 --> 00:18:46.000]  你奉耶穌的名禱告,
[00:18:46.000 --> 00:18:51.000]  求天父幫助你很細微地品嚐神怎麼愛你,
[00:18:51.000 --> 00:18:54.000]  以至神的愛可以激勵你,
[00:18:54.000 --> 00:18:56.000]  減少你的鬱悶,
[00:18:56.000 --> 00:19:00.000]  賜你多點動力做神感動你要做的事。
[00:19:00.000 --> 00:19:01.000]  弟兄姊妹,
[00:19:01.000 --> 00:19:05.000]  相信這是神很想在我們身上做的事,
[00:19:05.000 --> 00:19:07.000]  祂寫包單,
[00:19:07.000 --> 00:19:09.000]  祂一定會賜給我們,
[00:19:09.000 --> 00:19:15.000]  我們的心靈就會喜樂滿足。
[00:19:15.000 --> 00:19:17.000]  在疫情中我們禱告,
[00:19:17.000 --> 00:19:19.000]  天父寫包單,
[00:19:19.000 --> 00:19:22.000]  祂會賜給我們喜樂,
[00:19:22.000 --> 00:19:24.000]  但心愛我們的神,
[00:19:24.000 --> 00:19:26.000]  祂的祝福是不斷的,
[00:19:26.000 --> 00:19:29.000]  祂繼續賜另一個祝福給我們,
[00:19:29.000 --> 00:19:33.000]  這個祝福就是我們常常都想得到的,
[00:19:33.000 --> 00:19:36.000]  喜樂通常和什麼連在一起呢?
[00:19:36.000 --> 00:19:41.000]  就是我們通常都會說喜樂、平安,
[00:19:41.000 --> 00:19:44.000]  在疫情當中我們可以有平安,
[00:19:44.000 --> 00:19:46.000]  是不是真的可以呢?
[00:19:46.000 --> 00:19:50.000]  主耶穌在第23節這樣說,
[00:19:50.000 --> 00:19:52.000]  我把這些事告訴你們,
[00:19:52.000 --> 00:19:56.000]  是要使你們在我裡面有平安。
[00:19:56.000 --> 00:19:58.000]  在世上你們有患難,
[00:19:58.000 --> 00:20:00.000]  但你們放心,
[00:20:00.000 --> 00:20:03.000]  我已經勝了這世界。
[00:20:03.000 --> 00:20:04.000]  耶穌說,
[00:20:04.000 --> 00:20:07.000]  在世上我和你都會有患難,
[00:20:07.000 --> 00:20:09.000]  我們這九個月,
[00:20:09.000 --> 00:20:12.000]  我們更加深體會什麼是患難,
[00:20:12.000 --> 00:20:17.000]  但在患難當中,是不是真的可以有平安呢?
[00:20:17.000 --> 00:20:19.000]  看似是不可能,
[00:20:19.000 --> 00:20:21.000]  但又是可以的。
[00:20:21.000 --> 00:20:22.000]  為什麼呢?
[00:20:22.000 --> 00:20:24.000]  因為耶穌是親自保證的,
[00:20:24.000 --> 00:20:26.000]  在第23節,
[00:20:26.000 --> 00:20:27.000]  祂說,
[00:20:27.000 --> 00:20:29.000]  在我裡面,
[00:20:29.000 --> 00:20:31.000]  in me,
[00:20:31.000 --> 00:20:34.000]  耶穌向門徒和我們又是寫了包單,
[00:20:34.000 --> 00:20:37.000]  在主耶穌裡面是有平安的,
[00:20:37.000 --> 00:20:39.000]  在哪裡有患難,
[00:20:39.000 --> 00:20:42.000]  哪裡就有平安。
[00:20:42.000 --> 00:20:44.000]  但我們的經歷,
[00:20:44.000 --> 00:20:46.000]  是不是真的這樣呢?
[00:20:46.000 --> 00:20:47.000]  有時候是,
