
[00:00:00.000 --> 00:00:04.000]  今日很高興跟大家講到
[00:07:10.000 --> 00:07:14.000]  如果是我被困在監獄裏面寫這封信
[00:07:14.000 --> 00:07:17.000]  我就不像保羅那樣起落
[00:07:17.000 --> 00:07:21.000]  譬如我寫一封信給你 監獄書信 羅錫堅寫的
[00:07:21.000 --> 00:07:24.000]  我會講到自己真是不公平 有沒有搞錯
[00:07:24.000 --> 00:07:26.000]  這樣困著我
[00:07:26.000 --> 00:07:29.000]  我又講到我身體痛苦 心情不佳
[00:07:29.000 --> 00:07:33.000]  我又有五十多條代賭事項寫了出來
[00:07:33.000 --> 00:07:36.000]  你不想看我這封信的
[00:07:36.000 --> 00:07:39.000]  但保羅就不同
[00:07:39.000 --> 00:07:44.000]  保羅他沒有埋怨訴苦 而且流露出喜樂
[00:07:44.000 --> 00:07:47.000]  他說在土國裏面充滿感恩和讚美
[00:07:47.000 --> 00:07:49.000]  保羅剛才我都提到
[00:07:49.000 --> 00:07:52.000]  善用環境向所有周圍的人傳福音
[00:07:52.000 --> 00:07:54.000]  不單止士兵聽福音
[00:07:54.000 --> 00:07:57.000]  人們來探望他都會講福音
[00:07:57.000 --> 00:08:03.000]  他看到他的苦難令到福音更加廣傳
[00:08:03.000 --> 00:08:12.000]  你想歷史怎樣發展下去呢
[00:08:12.000 --> 00:08:17.000]  保羅那時大約是公元六十多年
[00:08:17.000 --> 00:08:20.000]  他不知道將來會發生什麼事
[00:08:20.000 --> 00:08:28.000]  但他那時也不知道基督教受的逼迫是這麼大
[00:08:28.000 --> 00:08:32.000]  不過過了二百多年
[00:08:32.000 --> 00:08:35.000]  到公元三百年AD 300
[00:08:35.000 --> 00:08:38.000]  那時有一個很大的逼迫
[00:08:38.000 --> 00:08:44.000]  那時羅馬帝國已經有百分之十的人是基督徒
[00:08:44.000 --> 00:08:49.000]  被他火燒 被他放在獅子坑裏面被獅子咬
[00:08:49.000 --> 00:08:51.000]  竟然越來越多人信耶穌
[00:08:51.000 --> 00:08:55.000]  這就是福音的興旺
[00:08:55.000 --> 00:09:00.000]  福音在困難的環境裏面是特別興旺的
[00:09:00.000 --> 00:09:05.000]  到了公元三百一十二年
[00:09:05.000 --> 00:09:11.000]  羅馬分為四個地方 四個皇帝
[00:09:11.000 --> 00:09:13.000]  其中一個是君士坦丁
[00:09:13.000 --> 00:09:15.000]  他的母親是基督徒
[00:09:15.000 --> 00:09:19.000]  他在公元三百一十二年打仗
[00:09:19.000 --> 00:09:21.000]  他希望統一羅馬
[00:09:21.000 --> 00:09:24.000]  首先和旁邊的皇帝打仗
[00:09:24.000 --> 00:09:28.000]  他是奉耶穌基督的名去打仗
[00:09:28.000 --> 00:09:31.000]  結果上帝祝福了他 打贏了
[00:09:31.000 --> 00:09:34.000]  他自己也成為一個基督徒
[00:09:34.000 --> 00:09:42.000]  接著十幾年他統一整個羅馬帝國
[00:09:42.000 --> 00:09:46.000]  到公元三百五十年
[00:09:46.000 --> 00:09:51.000]  羅馬帝國已經有一半的人信耶穌
[00:09:51.000 --> 00:09:54.000]  你看福音的廣傳 保羅始料不及
[00:09:54.000 --> 00:09:58.000]  他當初在監獄裏面被士兵鎖住
[00:09:58.000 --> 00:10:00.000]  和他傳福音
[00:10:00.000 --> 00:10:06.000]  神竟然用這個機遇 皇宮裏面的人都信
[00:10:06.000 --> 00:10:08.000]  一代一代信
[00:10:08.000 --> 00:10:11.000]  以至君士坦丁的母親都信
[00:10:11.000 --> 00:10:16.000]  所以我們在第十二至第十四節就看到
[00:10:16.000 --> 00:10:19.000]  保羅說:弟兄們 我願意你們知道
[00:10:19.000 --> 00:10:22.000]  我遭遇的反而使福音更加興旺
[00:10:22.000 --> 00:10:26.000]  以至整個宮裏的衛隊和其餘一切的人
[00:10:26.000 --> 00:10:31.000]  包括皇宮裏的人都知道我是為了基督才受困所的
[00:10:31.000 --> 00:10:36.000]  而且大多數信的弟兄因我所受的困所
[00:10:36.000 --> 00:10:38.000]  就篤信不如毫無畏懼
[00:10:38.000 --> 00:10:40.000]  更用傳講神的道
[00:10:40.000 --> 00:10:43.000]  其實我們看到教會的歷史
[00:10:43.000 --> 00:10:47.000]  基督教在苦難當中特別興旺
[00:10:47.000 --> 00:10:49.000]  所以弟兄姊妹你不要擔心
[00:10:49.000 --> 00:10:51.000]  你或者面對苦難
[00:10:51.000 --> 00:10:54.000]  或者我們的社會面對苦難
[00:10:54.000 --> 00:10:56.000]  我們的國家面對苦難
[00:10:56.000 --> 00:10:59.000]  但苦難是令到福音傳開
[00:10:59.000 --> 00:11:01.000]  苦難是帶來上帝的祝福
[00:11:01.000 --> 00:11:03.000]  譬如在清朝末年
[00:11:03.000 --> 00:11:09.000]  宣教士來到中國興建教育、醫療
[00:11:09.000 --> 00:11:13.000]  將福音帶到中國
[00:11:13.000 --> 00:11:18.000]  在1900年 如果你有讀中國歷史
[00:11:18.000 --> 00:11:21.000]  你知道那時候有義和團事件
[00:11:21.000 --> 00:11:30.000]  有些人誤解 以為基督教對他們不好
[00:11:30.000 --> 00:11:32.000]  他就殺了很多信徒
[00:11:32.000 --> 00:11:37.000]  外國的宣教士都超過500位被義和團所殺
[00:11:37.000 --> 00:11:40.000]  但義和團事件過了之後
[00:11:40.000 --> 00:11:42.000]  更多的宣教士來中國
[00:11:42.000 --> 00:11:44.000]  更多人信耶穌
[00:11:44.000 --> 00:11:48.000]  文化大革命期間
[00:11:48.000 --> 00:11:51.000]  教會被迫害、關門、毀壞
[00:11:51.000 --> 00:11:58.000]  但基督教在這段時間發展最快
[00:11:58.000 --> 00:12:02.000]  所以很奇妙的
[00:12:02.000 --> 00:12:05.000]  神就用困難的環境
[00:12:05.000 --> 00:12:07.000]  來叫福音更加傳開
[00:12:07.000 --> 00:12:09.000]  更多人得到福氣
[00:12:09.000 --> 00:12:11.000]  這是第一點
[00:12:11.000 --> 00:12:13.000]  保羅因為困難的環境
[00:12:13.000 --> 00:12:15.000]  不自棄慮
[00:12:15.000 --> 00:12:20.000]  而且喜樂 因為知道福音傳開
[00:12:20.000 --> 00:12:25.000]  第二點 看保羅如何面對人際關係的困難
[00:12:25.000 --> 00:12:27.000]  他都保持喜樂
[00:12:27.000 --> 00:12:30.000]  在第十五節 保羅解釋
[00:12:30.000 --> 00:12:32.000]  當時他被關在監獄裡
[00:12:32.000 --> 00:12:34.000]  外面都不是和平盛世
[00:12:34.000 --> 00:12:38.000]  外面的基督徒有些「疾度紛爭」
[00:12:38.000 --> 00:12:41.000]  他說「這些人事出於愛心
[00:12:41.000 --> 00:12:45.000]  知道我是派來為福音辯護的
[00:12:45.000 --> 00:12:48.000]  那些人傳講基督卻是出於自私
[00:12:48.000 --> 00:12:50.000]  動機並不純正
[00:12:50.000 --> 00:12:53.000]  只想加重我所中的煩惱
[00:12:53.000 --> 00:12:55.000]  那有什麼關係呢?
[00:12:55.000 --> 00:12:57.000]  真心也好 假意也好
[00:12:57.000 --> 00:13:00.000]  無論怎麼樣 基督總被傳開了
[00:13:00.000 --> 00:13:04.000]  為此我就歡喜 並且我還要歡喜」
[00:13:04.000 --> 00:13:06.000]  我們看到保羅被監禁的時候
[00:13:06.000 --> 00:13:08.000]  有些聖徒妒忌他
[00:13:08.000 --> 00:13:10.000]  妒忌他的權柄
[00:13:10.000 --> 00:13:13.000]  甚至說他這次被人關在監獄裡
[00:13:13.000 --> 00:13:15.000]  是上帝罰他的
[00:13:15.000 --> 00:13:18.000]  這些人為了自己的名聲顯赫
[00:13:18.000 --> 00:13:20.000]  他們都傳福音
[00:13:20.000 --> 00:13:23.000]  都努力傳福音 為了自己出名
[00:13:23.000 --> 00:13:25.000]  他們傳的福音是正確的
[00:13:25.000 --> 00:13:27.000]  但他們的動機就錯了
[00:13:27.000 --> 00:13:30.000]  現在香港很多教會都有這種情況
[00:13:30.000 --> 00:13:33.000]  動機錯 但傳的福音正確
[00:13:33.000 --> 00:13:35.000]  保羅怎麼看呢?他竟然歡喜
[00:13:35.000 --> 00:13:39.000]  他說「不緊要了 最緊要福音得以傳開」
[00:13:39.000 --> 00:13:41.000]  他自己的動機是怎麼樣呢?
[00:13:41.000 --> 00:13:45.000]  這個由上帝處理
[00:13:45.000 --> 00:13:47.000]  「最緊要福音得以傳開」
[00:13:47.000 --> 00:13:55.000]  我們看到這個心態其實是很好的
[00:13:55.000 --> 00:14:00.000]  我們今天這篇導讀是很簡單的
[00:14:00.000 --> 00:14:03.000]  就是從保羅的生命裡看這兩點
[00:14:03.000 --> 00:14:07.000]  在困難的環境如何保持喜樂傳福音
[00:14:07.000 --> 00:14:12.000]  在困難的人事問題上如何保持喜樂傳福音
[00:14:12.000 --> 00:14:16.000]  我們做一些反思
[00:14:16.000 --> 00:14:21.000]  就是你喜不喜歡傳福音呢?
[00:14:21.000 --> 00:14:28.000]  或者你說「牧師 我到現在都沒有嘗到傳福音的果子」
[00:14:28.000 --> 00:14:30.000]  「我都沒有帶過人上耶穌」
[00:14:30.000 --> 00:14:33.000]  不遲的 今天開始可以做第一個
[00:14:33.000 --> 00:14:38.000]  我們去年傳恩堂主任也提醒我們
[00:14:38.000 --> 00:14:42.000]  「帶一個人上耶穌」
[00:14:42.000 --> 00:14:47.000]  「我鼓勵你去傳福音」
[00:14:47.000 --> 00:14:50.000]  或者你說「其實我不喜歡傳福音」
[00:14:50.000 --> 00:14:54.000]  「因為我發現自己不夠愛心」
[00:14:54.000 --> 00:14:55.000]  這個也不奇怪
[00:14:55.000 --> 00:14:58.000]  因為我們的愛心是很有限的
[00:14:58.000 --> 00:15:03.000]  而且事實上世界上的人都不是很多很可愛
[00:15:03.000 --> 00:15:07.000]  但如果我們要有愛心才傳福音
[00:15:07.000 --> 00:15:09.000]  那就很難了
[00:15:09.000 --> 00:15:12.000]  我們傳福音的動機是什麼呢?
[00:15:12.000 --> 00:15:14.000]  上帝請求了我們
[00:15:14.000 --> 00:15:16.000]  祂將一個傳福音的動機
[00:15:16.000 --> 00:15:19.000]  好像一粒種子放在我們心靈裡
[00:15:19.000 --> 00:15:22.000]  我們讓這個種子發芽
[00:15:22.000 --> 00:15:25.000]  就成為我們傳福音的推動力
[00:15:25.000 --> 00:15:27.000]  傳福音最大的推動力
[00:15:27.000 --> 00:15:31.000]  不是為了我們愛心而傳福音
[00:15:31.000 --> 00:15:34.000]  而是為了榮耀上帝
[00:15:34.000 --> 00:15:36.000]  因為上帝要我們傳福音
[00:15:36.000 --> 00:15:38.000]  上帝要萬人得救
[00:15:38.000 --> 00:15:41.000]  上帝要普世的人來到上帝那裡
[00:15:41.000 --> 00:15:43.000]  看到祂的榮耀
[00:15:43.000 --> 00:15:46.000]  我們愛上帝所以我們傳福音
[00:15:46.000 --> 00:15:49.000]  這個動機就好很多
[00:15:49.000 --> 00:15:51.000]  這個動力也很大
[00:15:51.000 --> 00:15:53.000]  你愛上帝所以你就傳福音
[00:15:53.000 --> 00:15:55.000]  得時不得時都傳福音
[00:15:55.000 --> 00:15:57.000]  你有沒有愛心都傳福音
[00:15:57.000 --> 00:16:00.000]  因為你要上帝得到榮耀
[00:16:00.000 --> 00:16:03.000]  所以其實你傳不傳福音
[00:16:03.000 --> 00:16:06.000]  歸根結底就是
[00:16:06.000 --> 00:16:09.000]  你和上帝的關係怎麼樣
[00:16:09.000 --> 00:16:11.000]  你是不是愛祂
[00:16:11.000 --> 00:16:13.000]  你是不是尊敬祂
[00:16:13.000 --> 00:16:15.000]  你是不是想祂得到榮耀
[00:16:15.000 --> 00:16:17.000]  這個就是動機
[00:16:17.000 --> 00:16:20.000]  我感謝上帝
[00:16:20.000 --> 00:16:26.000]  其實保羅對福音的熱誠
[00:16:26.000 --> 00:16:28.000]  成為了我們的鼓勵
[00:16:28.000 --> 00:16:31.000]  譬如我們做一些應用
[00:16:31.000 --> 00:16:35.000]  第一就是學習保羅對傳福音的熱誠和喜樂
[00:16:35.000 --> 00:16:37.000]  好像剛才所讀的經文
[00:16:37.000 --> 00:16:40.000]  避立比書第一章十六到第十八字
[00:16:40.000 --> 00:16:42.000]  保羅說有些人出於愛心
[00:16:42.000 --> 00:16:44.000]  有些人出於妒忌
[00:16:44.000 --> 00:16:47.000]  但是真心也好假意也好
[00:16:47.000 --> 00:16:50.000]  無論怎樣基督都被傳開
[00:16:50.000 --> 00:16:51.000]  我就歡喜
[00:16:51.000 --> 00:16:53.000]  並且我還要歡喜
[00:16:53.000 --> 00:16:55.000]  他是對準上帝不是對準人
[00:16:55.000 --> 00:16:57.000]  人們愛他
[00:16:57.000 --> 00:16:58.000]  如果他只看這班人
[00:16:58.000 --> 00:17:00.000]  他自己也沒有愛心
[00:17:00.000 --> 00:17:02.000]  但他在上帝他就歡喜
[00:17:02.000 --> 00:17:06.000]  第二點是依靠聖靈的能力來傳福音
[00:17:06.000 --> 00:17:08.000]  羅馬書一章十六節
[00:17:08.000 --> 00:17:10.000]  羅馬書也是保羅寫的
[00:17:10.000 --> 00:17:14.000]  這個福音是神的大能要求一切相信的
[00:17:14.000 --> 00:17:17.000]  喼撒羅尼加前書第一章第五節
[00:17:17.000 --> 00:17:19.000]  保羅也說
[00:17:19.000 --> 00:17:21.000]  我們將福音傳到你那裡
[00:17:21.000 --> 00:17:23.000]  不是藉著言語
[00:17:23.000 --> 00:17:27.000]  而是藉著權能、聖靈和信心
[00:17:27.000 --> 00:17:30.000]  為你們的緣故
[00:17:30.000 --> 00:17:32.000]  我在你們中間為人怎樣
[00:17:32.000 --> 00:17:34.000]  這是你們要知道的
[00:17:34.000 --> 00:17:37.000]  所以我鼓勵大家學習保羅的熱誠
[00:17:37.000 --> 00:17:39.000]  以及依靠聖靈的能力傳福音
[00:17:39.000 --> 00:17:43.000]  很感謝傳恩堂是一個傳福音的教會
[00:17:43.000 --> 00:17:48.000]  博路差會的總幹事和我們談
[00:17:48.000 --> 00:17:50.000]  譚先生說
[00:17:50.000 --> 00:17:54.000]  為什麼博路差會選擇傳恩堂成為我們
[00:17:54.000 --> 00:17:59.000]  差憲、焦頌賓夫婦去台灣的一個傳福音教會呢?
[00:17:59.000 --> 00:18:05.000]  就是我們看到傳恩堂是一個宣教的教會
[00:18:05.000 --> 00:18:09.000]  你們建堂、建立這個教會的目的是為了宣教
[00:18:09.000 --> 00:18:11.000]  這個很少有的
[00:18:11.000 --> 00:18:16.000]  我看到傳恩堂到現在為止
[00:18:16.000 --> 00:18:18.000]  幾年的時間很短
[00:18:18.000 --> 00:18:21.000]  但我們就看看周圍有對象
[00:18:21.000 --> 00:18:22.000]  我們就傳福音
[00:18:22.000 --> 00:18:24.000]  譬如我們有本地人
[00:18:24.000 --> 00:18:26.000]  有普通話人士
[00:18:26.000 --> 00:18:27.000]  有少數民族
[00:18:27.000 --> 00:18:29.000]  有職場人士、學生、基層
[00:18:29.000 --> 00:18:31.000]  我們全部都向他們傳福音
[00:18:31.000 --> 00:18:32.000]  透過不同的方法
[00:18:32.000 --> 00:18:35.000]  疫情期間我們透過網上傳福音
[00:18:35.000 --> 00:18:37.000]  我們都很歡喜
[00:18:37.000 --> 00:18:45.000]  我剛才提到傳恩堂將會和其他堂會一起
[00:18:45.000 --> 00:18:48.000]  派宣教士、焦頌賓夫婦去台灣
[00:18:48.000 --> 00:18:53.000]  我們希望明年年初就可以拿到簽證去
[00:18:53.000 --> 00:18:57.000]  其實博道差會和博道總會
[00:18:57.000 --> 00:19:01.000]  是對台灣的宣教有一個臆著
[00:19:01.000 --> 00:19:07.000]  其實三十多年前我們博道差會已經在台灣建立了一個教會
[00:19:07.000 --> 00:19:11.000]  但三十多年後就只有這個教會
[00:19:11.000 --> 00:19:13.000]  很小,只有幾十人
[00:19:13.000 --> 00:19:16.000]  而且還需要香港博道會的幫助
[00:19:16.000 --> 00:19:19.000]  招傳道去那裏就是去服侍那間教會
[00:19:19.000 --> 00:19:24.000]  我們博道會對台灣有一個臆著
[00:19:24.000 --> 00:19:28.000]  就是希望拓展那裏的宣教士工
[00:19:28.000 --> 00:19:34.000]  我們也聯繫其他地區的博道會一起去宣教
[00:19:34.000 --> 00:19:38.000]  我們和其他地區的博道會大家有一個默契
[00:19:38.000 --> 00:19:41.000]  就是每個地區都派宣教士去台灣
[00:19:41.000 --> 00:19:44.000]  希望在2022年
[00:19:44.000 --> 00:19:51.000]  鍾夏淳在那裏開展一些雙語教會
[00:19:51.000 --> 00:19:53.000]  第一間雙語教會
[00:19:53.000 --> 00:19:58.000]  那些宣教士去了那裏,誰去做統籌聯絡他們呢?
[00:19:58.000 --> 00:20:00.000]  他們就和我說
[00:20:00.000 --> 00:20:04.000]  羅木斯我們需要一個人去統領這個宣教團隊
[00:20:04.000 --> 00:20:07.000]  我們覺得你是最適合的
[00:20:07.000 --> 00:20:10.000]  我們想你和你太太為這件事討告
[00:20:10.000 --> 00:20:14.000]  我們知道你2022年的初期
[00:20:14.000 --> 00:20:20.000]  你就會完結了你在博道會的總幹事的任期
[00:20:20.000 --> 00:20:22.000]  已經做了五年
[00:20:22.000 --> 00:20:25.000]  我們請你討告
[00:20:25.000 --> 00:20:30.000]  神會不會差派你去台灣
[00:20:30.000 --> 00:20:32.000]  你和你太太去台灣
[00:20:32.000 --> 00:20:35.000]  在那裏帶領這個宣教團隊
[00:20:35.000 --> 00:20:37.000]  我的第一個反應是
[00:20:37.000 --> 00:20:40.000]  我年紀不小了
[00:20:40.000 --> 00:20:42.000]  他説不是的,在台灣就對了
[00:20:42.000 --> 00:20:45.000]  因為年紀太輕都沒有人聽你講的
[00:20:45.000 --> 00:20:49.000]  我和我太太討告了一年
[00:20:49.000 --> 00:20:54.000]  我們就在神面前思想
[00:20:54.000 --> 00:21:02.000]  我們就對這些邀請我們群體的領袖說
[00:21:02.000 --> 00:21:07.000]  我們願意被差往前線
[00:21:07.000 --> 00:21:09.000]  我是上帝的兵
[00:21:09.000 --> 00:21:11.000]  上帝是可以調兵獻將的
[00:21:11.000 --> 00:21:14.000]  他要我上前線就去的
[00:21:14.000 --> 00:21:17.000]  雖然是個老兵,老兵都要聽命令
[00:21:17.000 --> 00:21:24.000]  我都想到這是上帝特別恩代傳恩堂
[00:21:24.000 --> 00:21:27.000]  我們一開始上帝就給我們機會
[00:21:27.000 --> 00:21:33.000]  在大學、基層、在職人士、學生傳福音
[00:21:33.000 --> 00:21:35.000]  少數民族傳福音
[00:21:35.000 --> 00:21:39.000]  現在又給我們在台灣參與
[00:21:39.000 --> 00:21:41.000]  我們是感恩的
[00:21:41.000 --> 00:21:43.000]  為什麼我說這個見證呢?
[00:21:43.000 --> 00:21:45.000]  保羅的見證
[00:21:45.000 --> 00:21:47.000]  大家剛才聽過了
[00:21:47.000 --> 00:21:49.000]  是2000年前的
[00:21:49.000 --> 00:21:51.000]  羅碩堅的見證是最近的
[00:21:51.000 --> 00:21:53.000]  都沒有正式開始
[00:21:53.000 --> 00:21:57.000]  因為由現在到2022年都有年紀的時間
[00:21:57.000 --> 00:21:59.000]  年紀裡面可以發生很多事
[00:21:59.000 --> 00:22:01.000]  但是我對神的承諾就是
[00:22:01.000 --> 00:22:05.000]  如果到時福音的機會門打開
[00:22:05.000 --> 00:22:08.000]  我和我太太是願意
[00:22:08.000 --> 00:22:10.000]  是樂意的
[00:22:10.000 --> 00:22:14.000]  好像保羅一樣傳一個喜樂的心去台灣
[00:22:14.000 --> 00:22:20.000]  我覺得這個對弟兄姊妹都會有激勵
[00:22:20.000 --> 00:22:23.000]  因為我是你們當中的一份子
[00:22:23.000 --> 00:22:25.000]  你們都會開心
[00:22:25.000 --> 00:22:28.000]  你們當中有人去台灣的
[00:22:28.000 --> 00:22:31.000]  為我禱告
[00:22:31.000 --> 00:22:34.000]  求神繼續的帶領
[00:22:34.000 --> 00:22:36.000]  我講這個見證
