
[00:00:00.000 --> 00:00:03.800]  小孩子最喜歡說的話是什麼?
[00:10:21.600 --> 00:10:32.600]  但是教會里面以爲他們很有愛心,就見了他們,沒有講他們的錯。
[00:10:32.600 --> 00:10:38.600]  保羅就指責他們說,你覺得你們很有愛心,對不對?
[00:10:38.600 --> 00:10:41.600]  所以你們沒有處理這個事情。
[00:10:41.600 --> 00:10:52.600]  但是保羅說,你們應該要處理這個事情,你們應該要把這個人教導他,改正,幫助他。
[00:10:52.600 --> 00:11:03.600]  如果他不聽的時候,你要把他趕出去,讓他去學這個功課先,纔來見到他。
[00:11:03.600 --> 00:11:14.600]  所以,愛不是因做沒有造作神的話語去行的。
[00:11:14.600 --> 00:11:27.600]  因爲我們可以因做愛心,我們以爲我們是在做,很多時候我們以爲我們是在做一個好事,
[00:11:27.600 --> 00:11:37.600]  但是很多時候我們因做沒有根據的時候,造作神的話語的時候,我們也是在犯罪裏面。
[00:11:37.600 --> 00:11:47.600]  還有,愛不代表我們是做一個好事。
[00:11:47.600 --> 00:11:58.600]  可能我們,就是好像我們去看到一個雞蛋,我們給他錢,這個是不是愛心?
[00:11:58.600 --> 00:12:03.600]  不是,對不對?我們是可憐他,纔給他。
[00:12:03.600 --> 00:12:09.600]  所以,我們所做的很多時候也不是因做愛心,而是可憐的。
[00:12:09.600 --> 00:12:18.600]  那些佛教徒,他們所做的好事,是爲誰做的?
[00:12:18.600 --> 00:12:23.600]  我們很多時候說,佛教他們有很多的愛心,對不對?
[00:12:23.600 --> 00:12:28.600]  很大的愛心,他們做很多好善事,他是爲誰做的?
[00:12:28.600 --> 00:12:39.600]  爲自己做的,對不對?因爲他不想以後生出來做一個蟑螂,或一個蟑螂,對不對?
[00:12:39.600 --> 00:12:46.600]  所以,他的愛心,他所做的不是愛心,是至愛。
[00:12:46.600 --> 00:12:59.600]  所以,我們要看我們做一個事情,做一個決定的時候,是不是和神所教導在他的話語裏面。
[00:12:59.600 --> 00:13:06.600]  還有就是,人通常不要人家去可憐他。
[00:13:06.600 --> 00:13:12.600]  爲什麼呢?因爲我們每個人都有自重,對不對?
[00:13:12.600 --> 00:13:16.600]  我們要人愛我們,我們要人尊重我們。
[00:13:16.600 --> 00:13:22.600]  所以,你可憐一個人,那個人也不會欣賞你的可憐。
[00:13:22.600 --> 00:13:29.600]  他會覺得很尷尬,覺得很羞辱。
[00:13:29.600 --> 00:13:43.600]  當然有些人就是應做我們基督徒的愛心,他來利用我們的愛來得到他所要的東西。
[00:13:43.600 --> 00:13:57.600]  但是如果你看耶穌基督,他沒有用他的愛來適應我們。
[00:13:57.600 --> 00:14:06.600]  他把這個決定,你願意不願意相信他這個決定,讓我們自己去做這個決定。
[00:14:06.600 --> 00:14:16.600]  他沒有這樣的,英文說manipulate,用他的愛來manipulate我們來做這個決定。
[00:14:16.600 --> 00:14:32.600]  所以從這邊我們可以學習到一個功課,就是先要照着神的話語去做我們的決定。
[00:14:32.600 --> 00:14:40.600]  第二個原則從這個故事裏面我可以看到,就是公平的原則。
[00:14:40.600 --> 00:14:52.600]  每個民主,以色列有十二個這個組,每個都已經有他們的產業了。
[00:14:52.600 --> 00:15:06.600]  只是這五個女生,因爲她爸爸過世了,也沒有男生後裔來借她的產業。
[00:15:06.600 --> 00:15:26.600]  所以耶穌呀,就是因着神已經吩咐了,還有這些婦女她們也應該是可以得到這個東西。
[00:15:26.600 --> 00:15:33.600]  爲什麼呢?因爲她爸爸都有參與幫以色列人打仗。
[00:15:33.600 --> 00:15:37.600]  拿到這些的地。
[00:15:37.600 --> 00:15:45.600]  所以耶穌呀的決定,不但是和神的話語,也是一個公平的決定。
[00:15:45.600 --> 00:15:57.600]  還有就是沒有一個有道德的人,看自己的同胞在那邊受苦,自己在享受。
[00:15:57.600 --> 00:16:06.600]  因爲她們現在在應許之地,對不對?每個人都得到他們的產業。
[00:16:06.600 --> 00:16:13.600]  她們在開始她們的生活生命,她們在開始享受她們的這些的果子。
[00:16:13.600 --> 00:16:17.600]  但是這五個婦女沒有。
[00:16:17.600 --> 00:16:30.600]  所以照着神的話語,照着公平的原則,耶穌也應做這個決定給她們。
[00:16:30.600 --> 00:16:39.600]  因爲耶穌呀可以說,摩西說的是摩西說的,我可以做這個決定現在。
[00:16:39.600 --> 00:16:47.600]  還有這些婦女不是在叫耶穌呀給她別人的產業。
[00:16:47.600 --> 00:16:53.600]  她是在叫耶穌呀給我們我爸爸的產業。
[00:16:53.600 --> 00:17:01.600]  這個產業已經神已經說可以給她們,因爲是她爸爸應該有的。
[00:17:01.600 --> 00:17:09.600]  所以我們做一個決定之後,不但是要和神的教導話語,
[00:17:09.600 --> 00:17:16.600]  也是在這方面是不是對人公平不公平。
[00:17:16.600 --> 00:17:24.600]  不是應做我喜歡這個人我就給他,如果不喜歡他的時候我就不給他。
[00:17:24.600 --> 00:17:33.600]  這是用作什麼?用作感受,用作我們喜歡不喜歡的感受來做決定。
[00:17:33.600 --> 00:17:44.600]  所以當我們用神的話語跟公平的原則來做決定的時候,
[00:17:44.600 --> 00:17:55.600]  就會避免favoritism偏愛或不公平的行爲或做法。
[00:17:55.600 --> 00:18:12.600]  它幫助我們可以來討好神的心意跟來愛神愛人的做法。
[00:18:12.600 --> 00:18:20.600]  所以我們可以在思考我們在我們生命做決定的時候,
[00:18:20.600 --> 00:18:24.600]  我們是用什麼原則做我們的決定呢?
[00:18:24.600 --> 00:18:29.600]  所以我們應該用作神的話語或我們自己的感受。
[00:18:29.600 --> 00:18:35.600]  我們用作我們喜歡這個人不喜歡這個人去做這個決定,
[00:18:35.600 --> 00:18:38.600]  還是應做這個公平的原則呢?
[00:18:38.600 --> 00:18:48.600]  所以從耶穌亞的故事裏面,我們可以看到就是他做這個決定是這樣去做,
[00:18:48.600 --> 00:18:53.600]  不是靠着他自己的聰明智慧去做。
[00:18:53.600 --> 00:18:58.600]  第二方面,我們可以在這個故事裏面看到就是,
[00:18:58.600 --> 00:19:04.600]  另一班的人來到他面前的時候,伊法聯人跟馬拉西人,
[00:19:04.600 --> 00:19:10.600]  他們來的時候有這個要求給耶穌亞,
[00:19:10.600 --> 00:19:16.600]  耶穌亞聽後了怎麼講,不可以,No,對不對?
[00:19:16.600 --> 00:19:22.600]  十四節到十八節裏面我們可以看到他說不能。
[00:19:22.600 --> 00:19:28.600]  這些人來問的時候,他們好像在控告耶穌亞,
[00:19:28.600 --> 00:19:36.600]  因爲他們說,爲什麼你纔給我一個地,這樣少的地?
[00:19:36.600 --> 00:19:40.600]  我們的人這樣多,爲什麼你給我們這樣少?
[00:19:40.600 --> 00:19:49.600]  我們有很多人,神還有很大祝福我們,爲什麼你只是給我一個?
[00:19:49.600 --> 00:19:58.600]  所以他們的意思就是,我們有的產業,我們有的地,不夠我們用,
[00:19:58.600 --> 00:20:02.600]  因爲我們人數太多了。
[00:20:02.600 --> 00:20:11.600]  換個話來說,他們在說的時候是說,我們應該是有多一點,比其他的人多一點。
[00:20:11.600 --> 00:20:18.600]  但是真正從這個故事裏面你看的時候,特別耶穌亞的回答,
[00:20:18.600 --> 00:20:24.600]  我們看看,真正的是不是他們不夠地?
[00:20:24.600 --> 00:20:34.600]  從這個故事裏面看到就是,從耶穌亞的回答說,他們不是不夠地,對不對?
[00:20:34.600 --> 00:20:42.600]  如果他們不夠地的時候,爲什麼耶穌亞不願意給他們呢?
[00:20:42.600 --> 00:20:48.600]  耶穌也不是說,他們不能有多的地。
[00:20:48.600 --> 00:20:59.600]  祂只是說,你們要地嗎?你們有地,只是你們沒有去處理好你們所需要的地。
[00:20:59.600 --> 00:21:11.600]  還有很多地,但是你們這些迦南人,這些外邦人,你應該把它趕出去,你們都沒有去趕。
[00:21:11.600 --> 00:21:18.600]  所以你們說你們沒有地,真正的你們是夠地的。
[00:21:18.600 --> 00:21:42.600]  還有就是說,他們說,我們的人很多,你們的人很多,你是跟誰比?跟其他的這些邦,還是跟這五個婦女在比?
[00:21:42.600 --> 00:21:49.600]  有兩個原因,爲什麼耶穌亞說no,不能。
[00:21:49.600 --> 00:21:55.600]  第一就是因爲,這是英文說unreasonable,不合理的。
[00:21:55.600 --> 00:22:08.600]  因爲伊法聯跟馬拉西,他們所要的什麼?他們要多的地,多過他們現在有的。
[00:22:08.600 --> 00:22:20.600]  耶穌亞的回答是說,你們是夠地,但是你們沒有去處理你們自己的地跟你們所需要的。
[00:22:20.600 --> 00:22:27.600]  你們要清掉這些外邦人,把他們趕出去。
[00:22:27.600 --> 00:22:35.600]  爲什麼他們沒有做呢?你如果讀那個經文,因爲他們怕這些人。
[00:22:35.600 --> 00:22:44.600]  他們說他們有馬車,有鐵車,所以我們沒有去處理。
[00:22:44.600 --> 00:22:53.600]  常常我們,通常是覺得我們不夠,對不對?
[00:22:53.600 --> 00:23:03.600]  我們常常覺得我們有了,但是我們覺得我們還不夠,我們要多一點,多一點,因爲我們覺得我們不夠。
[00:23:03.600 --> 00:23:10.600]  還有時我們也會想到,我們應該是要有比人多的。
[00:23:10.600 --> 00:23:20.600]  因爲我們值得,我們比他們好,我比他們高貴,所以我們應該是有比他們多。
[00:23:20.600 --> 00:23:38.600]  如果耶穌亞照着他們的想法或他們的要求去做的時候,給他們的時候,如果他讓他們,其他的這些的民主也是會來問的,會不會?
[00:23:38.600 --> 00:23:50.600]  因爲他們問,他們拿到,其他的人看到,聽到也會一樣的照着他們的方式來找耶穌亞。
[00:23:50.600 --> 00:24:03.600]  所以每個人都不負責任,不做他應該做的事,只是來求耶穌亞幫他們解決他們的問題。
[00:24:03.600 --> 00:24:17.600]  所以耶穌亞做一個領袖的時候,他不是要討好這些的人,但是他的工作是要幫助他們怎麼樣做一個有責任感的人。
[00:24:17.600 --> 00:24:34.600]  所以我相信,應作這樣,他說,你們第一,你們已經有夠的地,第二,你們沒有聽神的話語,如果你沒有聽神的話語的意思就是你犯罪。
[00:24:34.600 --> 00:24:47.600]  神的話語怎麼教導?你們進入到應許之地的時候,你們要把這些外邦人趕出去,消滅或趕出去。
[00:24:47.600 --> 00:25:09.600]  第三,如果我照着你們的要求去做的時候,給你們的時候,我沒有教導你們怎麼做一個有責任的人,因爲你們的要求不合理,不太合理。
[00:25:09.600 --> 00:25:25.600]  我們的孩子在我們自己的生命裏面,我們的孩子也是很多時候有很多的要求對我們做父母的,對不對?
[00:25:25.600 --> 00:25:36.600]  他們來問我要這個我要那個,你每個東西都有給他嗎?你每個要求都給他,特別那些不合理的你會給他嗎?
[00:25:36.600 --> 00:25:45.600]  喫飯的時候要喫冰淇淋,你會給他嗎?不會嗎?對不對?
[00:25:45.600 --> 00:25:54.600]  但是有時候我們也是好像我們的孩子,做一些的不合理的要求。
[00:25:54.600 --> 00:25:59.600]  我們跟神的時候,跟神的關係的時候也是一樣。
[00:25:59.600 --> 00:26:04.600]  爲什麼神你這樣?爲什麼神你不允許?
[00:26:04.600 --> 00:26:18.600]  有時候跟我們先生或跟我們太太一樣的,我們有很多不合理的要求,所以我們就不快樂,就吵架。
[00:26:18.600 --> 00:26:36.600]  或跟我們的同工一樣的,有不合理的要求。當我們有不合理的要求的時候,人會給我們或會照着我們的要求去給我們嗎?可能不會的。
[00:26:36.600 --> 00:26:53.600]  所以我們怎麼處理,怎麼做這些的決定呢?就是要看他們的要求是不是合理嗎?是不是reasonable?
[00:26:53.600 --> 00:27:07.600]  當不合理的時候,我們能不能說no?因爲這是我們最大的挑戰。爲什麼呢?
[00:27:07.600 --> 00:27:17.600]  因爲我們是要逃,我們不要做壞人,我們也不要傷害人,我們有這個掙扎,對不對?
[00:27:17.600 --> 00:27:28.600]  在這種情況裏面,我們能不能說no呢?小孩子就是容易啦,對不對?no。
[00:27:28.600 --> 00:27:44.600]  我們做爸爸跟小孩子,說no也是容易一點,對不對?跟太太就可能有點比較要拉一點,或要好話先說才說no,對不對?
[00:27:44.600 --> 00:27:53.600]  但是跟朋友,跟同工,很多時候覺得很難,是不是?
[00:27:53.600 --> 00:28:16.600]  怎麼樣去處理呢?我覺得我們不要立刻講no,就是要先解釋,因爲你看耶穌也有解釋,你們說你們不夠地,但是你想一想,真正的你們是夠地,只是你們沒有去處理。
[00:28:16.600 --> 00:28:23.600]  所以你要解釋,爲什麼你們所說的不剛,不合理。
[00:28:23.600 --> 00:28:49.600]  然後建議一些的提議給他們,一些的東西來代替他們應該要去做的,因爲耶穌也說,告訴他們,你們如果這樣做的時候,你們可以有更多的地。
[00:28:49.600 --> 00:28:59.600]  特別也要提出來就是,當他們不是照着神的話語去做的時候,就是在犯罪,不是在依靠神。
[00:28:59.600 --> 00:29:20.600]  因爲他們看到這些加拿人,他們的馬車,鐵車的時候,他們怕,怕的沒有照着神的話語去行,沒有依靠神,相信神去做,就讓他們住在他們的地方。
[00:29:20.600 --> 00:29:43.600]  但是很多時候我們怎麼處理呢?兩個方法,兩個行爲,我們常常說,第一我們就是被動,被動什麼都不講,不反對也不接納。
[00:29:43.600 --> 00:29:56.600]  或我們主動,沒有解釋,沒有給他們其他的提議,只是一個No,對不對?
[00:29:56.600 --> 00:30:10.600]  所以很多時候我們就是在關係裏面有這個衝突,在做上司跟下面的人就是有這個衝突,這個問題。
[00:30:10.600 --> 00:30:24.600]  第二個原因就是,我們可以說No的時候就是,當這個人不負責任,他不願意去even try。
[00:30:24.600 --> 00:30:49.600]  因爲他們這些以法聯人跟馬來西亞人他們這樣告訴耶穌亞,他說這些加拿人他們有鐵車,換個話來說,他們是說我們怕他,因爲他們有比我們好的武器或戰爭的東西。
[00:30:49.600 --> 00:31:07.600]  還有就是,當他們這樣講的時候,他們就是沒做他們的本分,沒照着神的話語把這些加拿人趕出去,因爲他怕他們。
[00:31:07.600 --> 00:31:26.600]  所以你看耶穌亞的反應,好像一個風箏的回答,你說你們人多,對不對?你們人多就是說你們也有很大的力量。
[00:31:26.600 --> 00:31:39.600]  imply就是,意思就是,你如果人多,你有這個能力,你可以把他們趕出去。
[00:31:39.600 --> 00:32:06.600]  這些人用他們的人多做一個excuse來討多的底,但是耶穌亞用他們的原因來挑戰他們去照着神的話語去做。
[00:32:06.600 --> 00:32:25.600]  因爲他們第一沒有信心,第二他們沒有順服神的話語,他們只是要他們的領袖耶穌亞,solve他們的問題,解決他們的問題。
[00:32:25.600 --> 00:32:42.600]  這是不是通常我們的反應?我們面對一個問題的時候,我們就是要其他人幫我們解決這個問題,我們自己沒有去想怎樣去解決這個問題。
[00:32:42.600 --> 00:33:03.600]  所以在今天的社會里面,如果有什麼事情發生的時候,我們就投訴誰?政府,對不對?如果我們society的問題,我們投訴就是政府,政府應該幫我們,政府應該要這樣做這樣做。
[00:33:03.600 --> 00:33:32.600]  我們沒有想到我們自己的責任在哪裏,或在工作上我們投訴誰?上面的人,這些上司,學校投訴老師,家裏投訴父母親,教會投訴牧師領袖,
[00:33:32.600 --> 00:33:43.600]  這是我們今天的文化,在社會上的文化,是這樣的,對不對?
[00:33:43.600 --> 00:34:08.600]  每個人在今天的社會里面,每個人要多的pay,少的工作,所以我們應該是要獎賞那個不願意的跟懶惰的人,然後懲罰那些勤勞的人。
[00:34:08.600 --> 00:34:17.600]  所以這個世界上變成一個好像upside down,倒反,對不對?
[00:34:17.600 --> 00:34:46.600]  好像剛剛這個禮拜,same sex marriage這個事情,我們覺得這個社會這個世界有很多的愛心,能接納這些人,但是沒有這個根基,道德的根基,沒有value,沒有principle。
[00:34:46.600 --> 00:34:59.600]  來measure這個愛到哪個程度裏面。
[00:34:59.600 --> 00:35:07.600]  所以看到這個世界是upside down,反倒過來。
[00:35:07.600 --> 00:35:28.600]  所以,神要我們要有聰明智慧,當我們說一個可以或不可以的時候,爲什麼我們說可以一方面,另一方面我們說不可以呢?
[00:35:28.600 --> 00:35:43.600]  很多時候我們就是好像以法兩人跟馬來西人這樣,我們的要求不合理,不合義,我們也不願意。
[00:35:43.600 --> 00:36:09.600]  我們第一個藉口就是我不能,I cannot,但是當我們還沒有去試驗的時候,我們怎麼知道我們不能,我們怎麼知道神不能使用我們去做祂要我們所做的事呢?
[00:36:09.600 --> 00:36:26.600]  常常我們第一個藉口就是我不能,你講太多次我不能我不能的時候,會backfire的,會始有業未,會backfire,爲什麼這樣講呢?
[00:36:26.600 --> 00:36:41.600]  因爲如果說我叫你參與這個侍奉,你每次都跟我說不可以不可以,但有一天你覺得你可以的時候,但是我不要問你的時候,你會生氣不會生氣?
[00:36:41.600 --> 00:36:55.600]  你會生氣,因爲爲什麼你現在不要用我了,我現在ready你不要問我,因爲你每次都跟我講不可以,我不要浪費我的時間去問你了,對不對?
[00:36:55.600 --> 00:37:12.600]  但是我不問你的時候你就生氣,所以我們的矛盾,我們的問題,跟我們的關係裏面的問題,都是好像一個vicious cycle,一個二輪圈這樣在運作。
[00:37:12.600 --> 00:37:32.600]  我們沒有好好去想,我們做的決定是用什麼原因去做,但是告訴一個人no,也是一個藝術來的,對不對?
[00:37:32.600 --> 00:37:57.600]  因爲你如果太強,太野蠻去說的時候,會傷到人,但是你太好,不敢講的時候,有些人就是他要跟你講一個no,他會走一大圈,走到一大圈,到你不知道他的answer是yes還是no,所以是一個藝術來的。
[00:37:57.600 --> 00:38:24.600]  所以我們要知道怎樣去講,還有就是要怎麼樣知道我們的原因是適合什麼,是造作什麼原因去說no,還要一個可當的時間告訴這個人no。
[00:38:24.600 --> 00:38:52.600]  雖然有這些的想法,但是還是不是容易的去講no,因爲很多時候這個no,對對方來看的時候,你講這個no,你拒絕他,不但是拒絕他所要求的人,有些人比較敏感,會覺得你在拒絕他這個人。
[00:38:52.600 --> 00:39:16.600]  所以不簡單,不容易,我可以承認,但是我們要學習來解釋給他們我們的原因,我們也要告訴他們應該要做的,他們要去做,也要幫助他們去怎麼樣去依靠神,相信神。
[00:39:16.600 --> 00:39:42.600]  這不是很簡單,很容易,我知道,特別複雜是有很多不合理,不願意的人在這個世界裏面,這些人只是會埋怨,批評,超過有這種的成熟跟責任。
[00:39:42.600 --> 00:40:00.600]  所以我們需要神的恩典來幫助我們,怎麼樣去幫助我們旁邊的我們的家人,我們的朋友,做一個成熟的人,成熟的基督徒。
[00:40:00.600 --> 00:40:13.600]  希望神可以幫助我們,來這樣做一個好的基督徒在我們做決定裏面。
[00:40:13.600 --> 00:40:33.600]  當我們跟一個人說Yes或No,我們的原因,我們的原則去做這些的回答的時候,是基於什麼?我們自己的感受,我們自己的聰明,我們自己的智慧嗎?
[00:40:33.600 --> 00:40:46.600]  還是照着神的話言,還是照着神的公義,公平去做?我們一起禱告。
[00:40:46.600 --> 00:41:04.600]  親愛的天父我們,活在這個世界上也是一個很複雜的世界,我們人跟人的關係也是很大的挑戰,也很複雜。
[00:41:04.600 --> 00:41:18.600]  因爲我們每個人在我們的生命裏面,我們的靈命裏面的成熟都不一樣,我們的感受也是不一樣,我們的看法也不一樣。
[00:41:18.600 --> 00:41:39.600]  所以我們要有一個measuring stick來幫助我們,那個就是你的話語,那就是你的教導,那就是你的道在聖經裏面的幫助我們。
[00:41:39.600 --> 00:42:00.600]  看到我們應該怎麼樣去先討你的喜悅,來幫助人更加的相信你,更加的依靠你,來做他們應當做的,來榮耀神自己的名。
