
[00:00:00.000 --> 00:00:02.320]  央行黃品統宣道教 央行同心禱告
[00:04:35.520 --> 00:04:37.840]  為什麼有這樣的表現呢?
[00:04:37.840 --> 00:04:39.600]  為什麼有這樣的表現呢?
[00:04:39.600 --> 00:04:43.160]  因為人喜歡包裝掩飾自己
[00:04:43.160 --> 00:04:46.040]  因為人喜歡包裝掩飾自己
[00:04:46.040 --> 00:04:47.800]  在別人面前要很光明
[00:04:47.800 --> 00:04:49.280]  很美麗
[00:04:49.280 --> 00:04:49.920]  很漂亮
[00:04:49.920 --> 00:04:52.080]  在人的面前要很光明
[00:04:52.080 --> 00:04:52.800]  很漂亮
[00:04:52.800 --> 00:04:53.520]  很美麗
[00:04:53.520 --> 00:04:54.600]  但裡面怎麼樣?
[00:04:54.600 --> 00:04:56.000]  但裡面怎樣?
[00:04:56.000 --> 00:04:58.600]  裡面似乎很多人都不留意
[00:04:58.600 --> 00:05:00.640]  裡面很多人都不留意
[00:05:00.640 --> 00:05:02.480]  上個禮拜我放了幾天假
[00:05:02.480 --> 00:05:04.280]  去到盧森堡
[00:05:04.280 --> 00:05:07.840]  上個禮拜我放了幾天假去盧森堡
[00:05:07.840 --> 00:05:10.200]  如果你去盧森堡其實沒什麼看的
[00:05:10.200 --> 00:05:12.760]  如果你去到盧森堡也沒什麼看的
[00:05:12.760 --> 00:05:15.200]  不過盧森堡有很多名牌店
[00:05:15.200 --> 00:05:17.320]  但是那裡有很多的名牌店
[00:05:17.320 --> 00:05:20.560]  我看到一間名叫Chanel
[00:05:20.560 --> 00:05:21.640]  是不是這麼讀的?
[00:05:21.640 --> 00:05:24.040]  我看到有一間Chanel
[00:05:24.040 --> 00:05:26.960]  掛著一個公仔、一個女士、一套衣服
[00:05:26.960 --> 00:05:29.200]  有一個公仔
[00:05:29.200 --> 00:05:33.160]  就是穿著衣服
[00:05:33.160 --> 00:05:35.160]  接著我就馬上叫師母
[00:05:35.160 --> 00:05:36.480]  所有人過來看看
[00:05:36.480 --> 00:05:38.000]  你看看多少錢
[00:05:38.000 --> 00:05:41.200]  我就叫師母來看看多少錢
[00:05:41.200 --> 00:05:44.760]  一件衣服、一條裙子、一雙鞋子、手袋
[00:05:44.760 --> 00:05:47.760]  哇!原來是一萬七千元!
[00:05:47.760 --> 00:05:50.760]  一件衣服、一條裙子、一雙手袋
[00:05:50.760 --> 00:05:53.840]  原來要一萬七千元!
[00:05:53.840 --> 00:05:57.320]  一萬七千元!
[00:05:57.320 --> 00:06:01.720]  為什麼人要花這麼多錢包著自己呢?
[00:06:01.720 --> 00:06:06.080]  為什麼人要花這麼多錢包著自己呢?
[00:06:06.080 --> 00:06:07.320]  我發覺有一個現象
[00:06:07.320 --> 00:06:09.040]  因為你的內心越污穢
[00:06:09.040 --> 00:06:11.200]  你表面上就越光鮮
[00:06:11.200 --> 00:06:16.400]  我看到一個現象就是內心越污穢
[00:06:16.400 --> 00:06:17.720]  外面要越光鮮
[00:06:17.720 --> 00:06:19.680]  不過她的說話不可以倒轉用
[00:06:19.680 --> 00:06:22.920]  但是這句話不能倒轉
[00:06:22.920 --> 00:06:25.520]  原來很多人是希望把表面越包裝
[00:06:25.520 --> 00:06:27.840]  讓人覺得它裡面是沒有問題
[00:06:27.840 --> 00:06:30.760]  所以很多人外面包裝起來
[00:06:30.760 --> 00:06:32.960]  讓人覺得它裡面沒有問題
[00:06:32.960 --> 00:06:34.960]  但是今天我們看的雅各書
[00:06:34.960 --> 00:06:37.760]  二章一節開宗明義就告訴你
[00:06:37.760 --> 00:06:40.920]  我們今天看的雅各書二章
[00:06:40.920 --> 00:06:42.440]  一開始就讓我們知道
[00:06:42.440 --> 00:06:46.760]  這個普世人所看的表面
[00:06:46.760 --> 00:06:50.920]  所看中的外貌
[00:06:50.920 --> 00:06:54.040]  作者這樣跟我們說
[00:06:54.040 --> 00:06:55.280]  我的弟兄們
[00:06:55.280 --> 00:06:58.440]  你們信奉我們榮耀的主耶穌基督
[00:06:58.440 --> 00:07:02.320]  便不可以按著外貌待人
[00:07:02.320 --> 00:07:03.640]  我的弟兄們
[00:07:03.640 --> 00:07:06.760]  你們信奉我們榮耀的主耶穌基督
[00:07:06.760 --> 00:07:09.200]  便不可按著外貌待人
[00:07:09.200 --> 00:07:12.680]  剛剛說了跟這個世界完全相反的現象
[00:07:12.680 --> 00:07:17.080]  這裡就講到跟世界完全相反的現象
[00:07:17.080 --> 00:07:20.880]  這個世界的人用外貌去斷定對方的價值
[00:07:20.880 --> 00:07:24.440]  這個世上的人用外貌斷定人的價值
[00:07:24.440 --> 00:07:27.600]  但是聖經告訴我們每一個信徒知道
[00:07:27.600 --> 00:07:29.480]  聖經告訴我們每一個信徒
[00:07:29.480 --> 00:07:31.000]  我們今天做基督徒的
[00:07:31.000 --> 00:07:31.840]  我們今天做基督徒的
[00:07:31.840 --> 00:07:33.520]  不應該是這樣的情況
[00:07:33.520 --> 00:07:34.800]  不應該是這樣的情況
[00:07:34.800 --> 00:07:38.680]  因為我們的生命應該跟外表是應該夾的
[00:07:38.680 --> 00:07:42.480]  因為我們的生命跟外表一定要合起來的
[00:07:42.480 --> 00:07:46.880]  但是很可惜今天大部分我們活在教會裡面的信徒
[00:07:46.880 --> 00:07:50.280]  但是很可惜今天我們活在教會裡面的信徒
[00:07:50.280 --> 00:07:53.080]  外表跟裡面夾不夾呢?
[00:07:53.080 --> 00:07:55.280]  外面跟裡面是不是相符?
[00:07:55.280 --> 00:07:57.080]  原來事實上未必是這麼夾
[00:07:57.080 --> 00:07:58.560]  事實上不一定
[00:07:58.560 --> 00:07:59.880]  為什麼有這樣的情況?
[00:07:59.880 --> 00:08:00.960]  為什麼有這樣的情況?
[00:08:00.960 --> 00:08:02.280]  因為很多時候
[00:08:02.280 --> 00:08:03.160]  因為很多時候
[00:08:03.160 --> 00:08:07.840]  我們都只是做些又不做些的基督徒
[00:08:07.840 --> 00:08:11.160]  因為我們都是做一點不做一點的基督徒
[00:08:11.160 --> 00:08:12.760]  很多基督徒很聰明
[00:08:12.760 --> 00:08:14.400]  很多基督徒很聰明的
[00:08:14.400 --> 00:08:16.880]  聰明在怎樣走法律那
[00:08:16.880 --> 00:08:23.680]  聰明在怎樣走法律的逆境
[00:08:23.680 --> 00:08:26.480]  所以上帝頒佈的說話
[00:08:26.480 --> 00:08:28.400]  所以上帝頒佈的說話
[00:08:28.400 --> 00:08:33.280]  我們仍然很容易走回基督徒在信主之前的光景
[00:08:33.280 --> 00:08:37.360]  所以我們很容易走到基督徒信主之前的光景
[00:08:37.360 --> 00:08:41.240]  去嘗試又要讓人覺得我們做基督徒很光榮
[00:08:41.240 --> 00:08:43.240]  很剛鮮的一個狀態
[00:08:43.240 --> 00:08:48.880]  嘗試讓人覺得做基督徒很光榮的狀況
[00:08:48.880 --> 00:08:49.600]  簡單一點說
[00:08:49.600 --> 00:08:50.600]  很聖潔
[00:08:50.600 --> 00:08:51.840]  很聖潔
[00:08:51.840 --> 00:08:54.760]  但是實際上我們的屬靈生命是不是真的聖潔呢?
[00:08:54.760 --> 00:08:57.800]  實際我們的屬靈生命是否聖潔?
[00:08:57.800 --> 00:09:00.560]  這個正正是雅各書的作者
[00:09:00.560 --> 00:09:03.440]  看到教會信徒的問題所在
[00:09:03.440 --> 00:09:07.600]  這個正正是雅各作者看到我們信徒的所在
[00:09:07.600 --> 00:09:11.400]  他不想我們一方面表面又做得很聖潔
[00:09:11.400 --> 00:09:14.800]  他不想我們一方面表面好像很聖潔
[00:09:14.800 --> 00:09:18.880]  但內裡又很多時候想逃避上帝的聖潔
[00:09:18.880 --> 00:09:22.280]  但內裡又很想逃避上帝的聖潔
[00:09:22.280 --> 00:09:26.560]  這種自相矛盾的自欺的屬靈狀態
[00:09:26.560 --> 00:09:30.000]  這個互相矛盾自欺的狀態
[00:09:30.000 --> 00:09:36.000]  就被人很容易跌入一種屬虔誠的假虛偽的狀態
[00:09:36.000 --> 00:09:41.560]  就會墮入一個唯屬靈的狀態
[00:09:41.560 --> 00:09:43.080]  所以在這段聖經當中
[00:09:43.080 --> 00:09:45.400]  從第二章第一至第七節裡面
[00:09:45.400 --> 00:09:49.880]  所以在第二章第一節到第七節
[00:09:49.880 --> 00:09:52.960]  作者有一個很重要的訊息要告訴我們
[00:09:52.960 --> 00:09:55.200]  作者有一個很重要的訊息告訴我們
[00:09:55.200 --> 00:10:00.080]  他要幫助我們從一個虛偽或者不匹配
[00:10:00.080 --> 00:10:03.640]  不銜接的屬靈生命光景扭正它
[00:10:03.640 --> 00:10:06.800]  他要讓我們在這個虛假
[00:10:06.800 --> 00:10:10.160]  或者不般配的一個屬靈觀景裡面
[00:10:10.160 --> 00:10:13.760]  讓我們這些很多時候做些上帝的說話
[00:10:13.760 --> 00:10:16.560]  又不做些的狀態的基督徒
[00:10:16.560 --> 00:10:18.480]  讓我們甦醒過來
[00:10:18.480 --> 00:10:22.400]  讓我們那些做一點又不做一點的基督徒甦醒過來
[00:10:22.400 --> 00:10:23.920]  怎樣解決這個問題呢?
[00:10:23.920 --> 00:10:25.240]  怎樣解決這個問題呢?
[00:10:25.240 --> 00:10:27.960]  所以從第四節至第七節裡面
[00:10:27.960 --> 00:10:30.160]  所以從第四節到第七節裡面
[00:10:30.160 --> 00:10:32.640]  作者連續問了四條的問題
[00:10:32.640 --> 00:10:34.560]  作者連續問了四條的問題
[00:10:34.560 --> 00:10:36.800]  而這四條的問題的結果
[00:10:36.800 --> 00:10:39.360]  都是要讓我們有一個反省
[00:10:39.360 --> 00:10:44.720]  而這四個問題的結果都要我們去反省
[00:10:44.720 --> 00:10:47.000]  問一下究竟這個是不是事實呢?
[00:10:47.000 --> 00:10:48.880]  問一下這是不是事實呢?
[00:10:48.880 --> 00:10:50.160]  這四條問題是什麼?
[00:10:50.160 --> 00:10:51.640]  第一條問題在第四節
[00:10:51.640 --> 00:10:53.560]  第一條問題在第四節
[00:10:53.560 --> 00:10:55.280]  我們一起讀好不好?第四節
[00:10:55.280 --> 00:10:56.280]  我們一起讀
[00:10:56.280 --> 00:11:02.880]  「這豈不是你們偏心待人,用惡意斷定人嗎?」
[00:11:02.880 --> 00:11:06.760]  在這裡作者去引用了一個個案
[00:11:06.760 --> 00:11:09.160]  在這裡作者引用了一個個案
[00:11:09.160 --> 00:11:13.360]  原來在當時的雅各書的收信的群體當中
[00:11:13.360 --> 00:11:17.760]  原來在當時收雅各信的當時
[00:11:17.760 --> 00:11:19.840]  他假設了一個這樣的情況
[00:11:19.840 --> 00:11:24.240]  他假設了一個這樣的情況
[00:11:24.240 --> 00:11:27.400]  他這個假設是的確當時發生的
[00:11:27.400 --> 00:11:30.240]  這個假設是的確在當時發生的
[00:11:30.240 --> 00:11:32.360]  就說原來在教會裡面
[00:11:32.360 --> 00:11:36.360]  有些人戴著珠光寶氣進來
[00:11:36.360 --> 00:11:38.240]  很漂亮的進來
[00:11:38.240 --> 00:11:42.760]  因為當時有些人戴著一些金銀寶具
[00:11:42.760 --> 00:11:46.720]  所以他說戴著金戒指穿著漂亮的衣服進來
[00:11:46.720 --> 00:11:50.040]  戴著金戒指穿著漂亮的衣服進來
[00:11:50.040 --> 00:11:51.800]  又有一個窮人
[00:11:51.800 --> 00:11:52.920]  又有一個窮人
[00:11:52.920 --> 00:11:56.240]  穿著一些骯髒的衣服來到你那裡
[00:11:56.240 --> 00:11:58.800]  穿著骯髒的衣服進來
[00:11:58.800 --> 00:12:01.840]  他說我看到你的情況是怎樣?
[00:12:01.840 --> 00:12:04.080]  我看到你的情況是怎樣?
[00:12:04.080 --> 00:12:05.640]  穿著光鮮的那個
[00:12:05.640 --> 00:12:06.800]  穿著光鮮的那個
[00:12:06.800 --> 00:12:08.160]  你就招呼他進來
[00:12:08.160 --> 00:12:09.200]  你就招呼他進來
[00:12:09.200 --> 00:12:11.160]  來來來,這個很漂亮的位置
[00:12:11.160 --> 00:12:12.720]  沒有人遮著你,請坐
[00:12:12.720 --> 00:12:16.280]  來來來,這個位置沒有人遮著你
[00:12:16.280 --> 00:12:17.680]  你坐在這裡
[00:12:17.680 --> 00:12:20.040]  另外一個窮人你就跟他說
[00:12:20.040 --> 00:12:22.120]  另外一個窮人你就跟他說
[00:12:22.120 --> 00:12:23.400]  站在一邊就可以了
[00:12:23.400 --> 00:12:24.880]  站在一邊就可以了
[00:12:24.880 --> 00:12:26.400]  這個是什麼圖畫呢?
[00:12:26.400 --> 00:12:27.800]  這個是什麼圖畫呢?
[00:12:27.800 --> 00:12:31.640]  原來在古晉東的當時文化當中
[00:12:31.640 --> 00:12:34.720]  原來在古晉東的當時文化當中
[00:12:34.720 --> 00:12:37.000]  他們所聚會的地方
[00:12:37.000 --> 00:12:39.720]  很多時候是一些樓房、閣樓
[00:12:39.720 --> 00:12:44.280]  他們當時聚會的地方都是閣樓、樓房
[00:12:44.280 --> 00:12:48.240]  於是乎很多人去擠湧進入一個很小的樓房裡面
[00:12:48.240 --> 00:12:49.680]  一起去聽道
[00:12:49.680 --> 00:12:52.560]  所以很多人就擠湧在那裡聽道
[00:12:52.560 --> 00:12:55.000]  或者去敬拜,或者一起聚會
[00:12:55.000 --> 00:12:56.840]  或者敬拜或者聚會
[00:12:56.840 --> 00:12:58.120]  在這樣的時候
[00:12:58.120 --> 00:12:59.160]  在這樣的時候
[00:12:59.160 --> 00:13:00.600]  有些地方就空出來
[00:13:00.600 --> 00:13:02.040]  特別給一些比較
[00:13:02.040 --> 00:13:04.480]  可能是有特別需要的人
[00:13:04.480 --> 00:13:08.520]  所以有些空位就空出來給一些有需要的人
[00:13:08.520 --> 00:13:10.200]  如果那些年輕力壯的
[00:13:10.200 --> 00:13:11.360]  站在一邊都OK
[00:13:11.360 --> 00:13:12.960]  因為他們可以站得久一點
[00:13:12.960 --> 00:13:16.760]  如果年輕力壯的站在一邊也可以
[00:13:16.760 --> 00:13:18.400]  原本的情況是這樣
[00:13:18.400 --> 00:13:20.240]  但是卻是改變了
[00:13:20.240 --> 00:13:22.400]  因為一個因素,就是人的外表
[00:13:22.400 --> 00:13:23.680]  原本是這樣的
[00:13:23.680 --> 00:13:24.800]  但是就改變了
[00:13:24.800 --> 00:13:26.360]  因為人的外表
[00:13:26.360 --> 00:13:30.720]  於是乎就有這麼偏差偏心的待遇
[00:13:30.720 --> 00:13:33.960]  於是就有這樣偏差偏心的待遇
[00:13:33.960 --> 00:13:34.720]  《聖經》這裡說
[00:13:34.720 --> 00:13:36.520]  他們不單叫他站在一邊
[00:13:36.520 --> 00:13:39.760]  還要他坐在我腳椅下邊
[00:13:39.760 --> 00:13:40.640]  《聖經》說
[00:13:40.640 --> 00:13:42.400]  他不但要他站在一邊
[00:13:42.400 --> 00:13:45.120]  還要他坐在我腳椅下邊
[00:13:45.120 --> 00:13:47.240]  根據我們《聖經》的研究所知
[00:13:47.240 --> 00:13:50.600]  腳椅的旁邊通常是什麼人坐的呢?
[00:13:50.600 --> 00:13:52.600]  根據研究
[00:13:52.600 --> 00:13:55.600]  那個腳椅下面旁邊是什麼人坐的呢?
[00:13:55.600 --> 00:13:56.480]  僕人
[00:13:56.480 --> 00:13:57.400]  是僕人
[00:13:57.400 --> 00:14:01.280]  大家同為信徒
[00:14:01.280 --> 00:14:02.640]  大家都是信徒
[00:14:02.640 --> 00:14:04.760]  就因為你穿的衣服不同
[00:14:04.760 --> 00:14:06.880]  就因為你穿的衣服不同
[00:14:06.880 --> 00:14:10.280]  你的甚至財產不同
[00:14:10.280 --> 00:14:12.200]  甚至財產不同
[00:14:12.200 --> 00:14:16.280]  於是被對待的態度也不同
[00:14:16.280 --> 00:14:18.720]  於是被對待的態度也不同
[00:14:18.720 --> 00:14:21.480]  一個是無上的貴賓
[00:14:21.480 --> 00:14:23.280]  一個是無上的貴賓
[00:14:23.280 --> 00:14:25.720]  一個是地底泥
[00:14:25.720 --> 00:14:27.720]  一個是地底泥
[00:14:27.720 --> 00:14:30.000]  地底泥
[00:14:30.000 --> 00:14:32.200]  果然很難發音
[00:14:32.200 --> 00:14:35.160]  作者在這裡說
[00:14:35.160 --> 00:14:35.960]  作者在這裡說
[00:14:35.960 --> 00:14:36.880]  你想一下
[00:14:36.880 --> 00:14:38.480]  你這樣對待人
[00:14:38.480 --> 00:14:41.560]  是不是用惡意去斷定人呢?
[00:14:41.560 --> 00:14:42.560]  你這樣對待人
[00:14:42.560 --> 00:14:45.040]  是不是用惡意去斷定人呢?
[00:14:45.040 --> 00:14:46.040]  是不是事實?
[00:14:46.040 --> 00:14:46.760]  是不是事實?
[00:14:46.760 --> 00:14:47.720]  他第一個問題就問
[00:14:47.720 --> 00:14:48.720]  是不是事實?
[00:14:48.720 --> 00:14:50.040]  是不是事實?
[00:14:50.040 --> 00:14:51.640]  作者不想你這麼快回答
[00:14:51.640 --> 00:14:52.600]  問第二條問題
[00:14:52.600 --> 00:14:53.440]  第五節
[00:14:53.440 --> 00:14:55.640]  作者沒有這麼快讓你回答
[00:14:55.640 --> 00:14:56.400]  我們一起讀了
[00:14:56.400 --> 00:14:57.800]  好不好?第五節
[00:14:57.800 --> 00:15:00.520]  我親愛的弟兄們
[00:15:00.520 --> 00:15:01.600]  請聽
[00:15:01.600 --> 00:15:06.040]  上帝豈不是揀選了世上的貧窮人
[00:15:06.040 --> 00:15:09.080]  叫他們在信上付足
[00:15:09.080 --> 00:15:15.040]  並承受他所應許給那些愛他之人的國嗎?
[00:15:15.040 --> 00:15:17.800]  在這裡他引用了第二個反省問題
[00:15:17.800 --> 00:15:19.920]  他引用了第二個反省的問題
[00:15:19.920 --> 00:15:22.040]  他說上帝揀選了貧窮的人
[00:15:22.040 --> 00:15:24.760]  上帝揀選了貧窮的人
[00:15:24.760 --> 00:15:26.320]  其實這裡所說的貧窮
[00:15:26.320 --> 00:15:27.840]  其實是回應回
[00:15:27.840 --> 00:15:31.400]  耶穌基督在說到登山補訓裡面
[00:15:31.400 --> 00:15:33.400]  說到貧窮的是什麼意思?
[00:15:33.400 --> 00:15:34.560]  他這裡的貧窮
[00:15:34.560 --> 00:15:39.640]  是回應耶穌基督登山補訓裡面的貧窮的意思
[00:15:39.640 --> 00:15:41.040]  不是錢有多少
[00:15:41.040 --> 00:15:42.120]  不是錢有多少
[00:15:42.120 --> 00:15:43.400]  不是衣著如何
[00:15:43.400 --> 00:15:45.160]  不是穿衣怎樣
[00:15:45.160 --> 00:15:49.560]  教會專心去服侍的人
[00:15:49.560 --> 00:15:55.560]  是應該是那些在靈裡面自覺貧窮的人
[00:15:55.560 --> 00:16:01.400]  教會裡面服侍的人應該是自覺靈裡面貧窮的人
[00:16:01.400 --> 00:16:02.640]  意思是什麼?
[00:16:02.640 --> 00:16:03.680]  意思是什麼?
[00:16:03.680 --> 00:16:06.240]  教會應該去招待
[00:16:06.240 --> 00:16:11.960]  接待每一個是來想知道自己靈命有軟弱不足
[00:16:11.960 --> 00:16:14.760]  又想上帝幫助的人
[00:16:14.760 --> 00:16:21.760]  教會是要幫助那些知道自己裡面靈命貧窮
[00:16:21.760 --> 00:16:25.120]  讓他能夠承受神的國度
[00:16:25.120 --> 00:16:27.440]  讓他可以承受神的國度
[00:16:27.440 --> 00:16:31.040]  重新跟上帝有一個永恆的屬靈生命的建立
[00:16:31.040 --> 00:16:34.120]  重新跟上帝有一個永恆的屬靈生命的建立
[00:16:34.120 --> 00:16:36.520]  作者在這裡也是同樣地結束
[00:16:36.520 --> 00:16:38.000]  作者在這裡同樣地結束
[00:16:38.000 --> 00:16:39.120]  是不是事實呢?
[00:16:39.120 --> 00:16:40.720]  是不是事實呢?
[00:16:40.720 --> 00:16:42.440]  你作為基督徒
[00:16:42.440 --> 00:16:44.520]  連續問這兩條問題
[00:16:44.520 --> 00:16:45.520]  連續兩個問題
[00:16:45.520 --> 00:16:48.040]  你應該開始有點醜醜的
[00:16:48.040 --> 00:16:49.600]  你應該會覺得醜醜的
[00:16:49.600 --> 00:16:50.680]  如果第一個問題
[00:16:50.680 --> 00:16:54.320]  真的是你這樣惡待一些貧窮的弟兄姊妹
[00:16:54.320 --> 00:16:55.280]  如果第一個問題
[00:16:55.280 --> 00:16:57.960]  你真的這樣惡待一些貧窮的弟兄姊妹
[00:16:57.960 --> 00:17:01.400]  但是那個心同樣是渴慕上帝的義的人
[00:17:01.400 --> 00:17:03.960]  但是那個心同樣是渴慕上帝的義的人
[00:17:03.960 --> 00:17:06.280]  你應該開始有點虧欠的感覺
[00:17:06.280 --> 00:17:08.200]  你應該會有虧欠的感覺
[00:17:08.200 --> 00:17:09.720]  作者不停
