
[00:00:00.000 --> 00:00:06.540]  我要多謝今天的敬拜小組
[00:19:58.360 --> 00:20:01.080]  你就求神幫你怎樣去影響他
[00:20:01.080 --> 00:20:02.000]  能夠認識神
[00:20:02.000 --> 00:20:12.120]  神的角度是唯一真正的角度
[00:20:12.120 --> 00:20:13.320]  在這個世界裏面
[00:20:13.320 --> 00:20:15.880]  各人是真正的一樣
[00:20:20.720 --> 00:20:23.120]  第三個新的思維他給我們的
[00:20:23.120 --> 00:20:24.560]  就是關乎神的
[00:20:24.560 --> 00:20:25.680]  怎樣去看神
[00:20:25.680 --> 00:20:32.160]  或者你以為
[00:20:32.160 --> 00:20:36.040]  上帝是有一些規則列了出來
[00:20:36.040 --> 00:20:37.480]  要你去遵守的
[00:20:37.480 --> 00:20:41.280]  或者你根本都不認識神
[00:20:41.280 --> 00:20:47.360]  在加拿大越來越多人
[00:20:47.360 --> 00:20:49.080]  未有機會認識上帝
[00:20:51.080 --> 00:20:56.480]  我很欣賞和歡喜
[00:20:56.480 --> 00:20:59.680]  我長大的和我一起的宣教機構
[00:20:59.680 --> 00:21:09.280]  那班宣教士特別去到埃塞俄比亞的地方
[00:21:09.280 --> 00:21:11.440]  將福音帶到那個國家
[00:21:17.080 --> 00:21:21.440]  當我的父母在1940年代去到埃塞俄比亞的時候
[00:21:21.440 --> 00:21:22.520]  教會是很小的
[00:21:22.520 --> 00:21:25.480]  不是很多教會
[00:21:25.480 --> 00:21:27.880]  今天呢
[00:21:27.880 --> 00:21:31.120]  我們慶賀感恩
[00:21:31.120 --> 00:21:38.400]  今天在埃塞俄比亞裏面
[00:21:38.400 --> 00:21:43.120]  是有多過900萬的基督徒感謝主
[00:21:43.120 --> 00:21:46.680]  他們是和我們一起的
[00:21:47.680 --> 00:21:51.080]  我們在全世界裏面都有這個大家庭
[00:21:51.080 --> 00:21:57.520]  當我在埃塞俄比亞長大的時候
[00:21:57.520 --> 00:22:02.480]  他們教我什麼叫做信耶穌
[00:22:02.480 --> 00:22:05.160]  這就是他們講的說話
[00:22:05.160 --> 00:22:08.760]  他說:好啊,Mark,你今天能夠信耶穌
[00:22:08.760 --> 00:22:15.160]  這些就是信耶穌的人要遵從的規矩
[00:22:17.160 --> 00:22:20.120]  如果你真的做到這些的話
[00:22:20.120 --> 00:22:21.600]  我就說你是一個好的基督徒
[00:22:21.600 --> 00:22:26.640]  如果你不是跟隨這樣做
[00:22:26.640 --> 00:22:28.120]  我就說你不是一個好的基督徒
[00:22:28.120 --> 00:22:34.960]  如果你遵從這些規矩
[00:22:34.960 --> 00:22:36.760]  而我們說你是一個好的基督徒
[00:22:36.760 --> 00:22:38.440]  上帝就會接納你
[00:22:38.440 --> 00:22:41.560]  這個問題很大
[00:22:41.560 --> 00:22:45.040]  因為當我長大的時候
[00:22:45.040 --> 00:22:46.000]  我很怕上帝
[00:22:48.000 --> 00:22:50.720]  因為我怕我做錯事的時候
[00:22:50.720 --> 00:22:51.720]  上帝就會罰我
[00:22:51.720 --> 00:22:56.760]  所以我經常都很害怕這個神
[00:22:56.760 --> 00:22:59.840]  還有一個問題
[00:22:59.840 --> 00:23:03.800]  當我17歲的時候
[00:23:03.800 --> 00:23:04.880]  我回到加拿大
[00:23:04.880 --> 00:23:07.960]  我來到加拿大的教會
[00:23:07.960 --> 00:23:14.960]  我發現加拿大教會又有一套的規矩
[00:23:14.960 --> 00:23:16.760]  和埃塞俄比亞不同
[00:23:16.760 --> 00:23:18.320]  那我就亂七八糟了
[00:23:18.320 --> 00:23:22.280]  由我今天鼓勵各位
[00:23:22.280 --> 00:23:24.840]  這個是錯的
[00:23:24.840 --> 00:23:27.200]  應該是這樣的
[00:23:27.200 --> 00:23:30.040]  你來到上帝面前
[00:23:30.040 --> 00:23:36.040]  神藉著聖靈在你的心裡面
[00:23:36.040 --> 00:23:38.920]  讓你成為上帝家裡面的人
[00:23:46.800 --> 00:23:47.960]  是你一直的成長
[00:23:47.960 --> 00:23:50.000]  藉著聖靈在你生命裡面的工作
[00:23:50.000 --> 00:23:51.400]  你一直的成長長大
[00:23:51.400 --> 00:23:53.800]  也有很多弟兄姊妹幫你
[00:23:53.800 --> 00:23:59.800]  因為這樣
[00:23:59.800 --> 00:24:02.440]  所以你的行為就有改變了
[00:24:02.440 --> 00:24:10.520]  因為你想討你有關係的那一位
[00:24:10.520 --> 00:24:11.440]  討他的喜悅
[00:24:16.800 --> 00:24:18.000]  當我們明白了
[00:24:18.000 --> 00:24:19.360]  無論我們做一些事情
[00:24:19.360 --> 00:24:21.400]  做多一點或者做少一點
[00:24:21.400 --> 00:24:23.760]  都不會影響上帝愛我們的
[00:24:23.760 --> 00:24:28.680]  我們就能夠成為一個真誠
[00:24:28.680 --> 00:24:29.800]  或者真摯
[00:24:29.800 --> 00:24:31.760]  為耶穌基督而活的領袖
[00:24:31.760 --> 00:24:38.600]  但祂不僅是給我們新的生命
[00:24:38.600 --> 00:24:39.840]  或是呼喚我們新的生命
[00:24:39.840 --> 00:24:40.680]  和新的生命
[00:24:40.680 --> 00:24:42.400]  祂還會給我們更多的信仰
[00:24:47.520 --> 00:24:48.760]  但是天父的呼召
[00:24:48.760 --> 00:24:50.640]  不僅是叫我們活出新的生命
[00:24:50.640 --> 00:24:52.280]  和建立新的思維
[00:24:52.280 --> 00:24:57.440]  祂叫我們要作出一個新的影響
[00:24:57.440 --> 00:25:03.160]  忽然間我們是被神呼召
[00:25:03.160 --> 00:25:04.640]  我們去影響其他的人
[00:25:04.640 --> 00:25:08.760]  第一個問題就是
[00:25:08.760 --> 00:25:10.680]  我不懂得怎樣去影響別人
[00:25:10.680 --> 00:25:16.320]  第一件事你要明白的
[00:25:16.320 --> 00:25:18.800]  就是你能夠做這件事的能力
[00:25:18.800 --> 00:25:19.920]  其實是來自神的
[00:25:19.920 --> 00:25:24.200]  神藉著聖靈在你裡面
[00:25:24.200 --> 00:25:30.720]  不是因為你和我
[00:25:30.720 --> 00:25:33.480]  而是因為神藉著我們去成就事情
[00:25:33.480 --> 00:25:40.520]  很多年前我去到魁北克省裡面
[00:25:40.520 --> 00:25:41.880]  和一群基督徒一起
[00:25:41.880 --> 00:25:45.480]  我們在一個餐廳裡面
[00:25:47.320 --> 00:25:50.280]  我們一起,有交通,我們大家好好
[00:25:50.280 --> 00:25:55.600]  侍者來到我們的桌前
[00:25:55.600 --> 00:25:57.120]  要問我們點什麼吃
[00:25:57.120 --> 00:26:02.320]  她是一個很可愛的侍者
[00:26:02.320 --> 00:26:03.840]  但是她和我們不同
[00:26:03.840 --> 00:26:06.640]  她很有禮貌
[00:26:06.640 --> 00:26:11.240]  但是她的頭髮是立起樹枝來的
[00:26:11.240 --> 00:26:13.000]  她的頭髮有三種顏色
[00:26:15.760 --> 00:26:18.000]  她的手裡面也有這些紋身
[00:26:18.000 --> 00:26:25.520]  她的臉上戴了很多那些環
[00:26:25.520 --> 00:26:34.040]  我從來沒有經歷過這件事
[00:26:34.040 --> 00:26:35.760]  當她來到我們前面的時候
[00:26:35.760 --> 00:26:38.480]  她忽然間是這樣
[00:26:38.480 --> 00:26:45.520]  她來到我們面前的時候
[00:26:45.520 --> 00:26:46.840]  忽然間她是退後
[00:26:46.840 --> 00:26:47.400]  然後她說
[00:26:47.400 --> 00:26:55.080]  她說有一些特別的東西
[00:26:55.080 --> 00:26:56.320]  在你們的周圍
[00:26:56.320 --> 00:26:59.760]  我感到是有一種溫暖和有特別的
[00:26:59.760 --> 00:27:04.120]  她說我不知道那些是什麼東西
