
[00:00:00.000 --> 00:00:03.560]  好 今天我們就看《新面記》識讀的第三
[00:02:12.200 --> 00:02:14.200]  就是當個人的品德
[00:02:14.200 --> 00:02:15.700]  他來到完善了之後
[00:02:15.700 --> 00:02:18.700]  才能夠妥善管理家庭
[00:02:18.700 --> 00:02:20.700]  讓家庭來到和諧
[00:02:20.700 --> 00:02:23.200]  齊家之後就是治國了
[00:02:23.200 --> 00:02:26.700]  其實國家是以家庭作為單位的
[00:02:26.700 --> 00:02:30.700]  每一個國家的所有家庭
[00:02:30.700 --> 00:02:32.700]  都能夠和諧和睦相處
[00:02:32.700 --> 00:02:35.200]  自然這個國家就會好
[00:02:35.200 --> 00:02:36.200]  平天下
[00:02:36.200 --> 00:02:39.200]  當國家穩定治理良好的時候
[00:02:39.200 --> 00:02:42.700]  才有能力令到世界大同
[00:02:42.700 --> 00:02:45.200]  其實這套思想很強調
[00:02:45.200 --> 00:02:48.700]  是由內而向外的
[00:02:48.700 --> 00:02:50.200]  層層推進
[00:02:50.200 --> 00:02:52.200]  認為個人的修養
[00:02:52.200 --> 00:02:55.200]  是影響到社會和世界的關鍵
[00:02:55.200 --> 00:02:58.200]  因此就成為歷代儒家
[00:02:58.200 --> 00:03:00.200]  和政治哲學家裡面
[00:03:00.200 --> 00:03:03.200]  一個很重要的指導原則
[00:03:03.200 --> 00:03:04.700]  其實這個儒家思想
[00:03:04.700 --> 00:03:07.200]  和聖經是很相似的
[00:03:07.200 --> 00:03:09.200]  我記得我讀神學的時候
[00:03:09.200 --> 00:03:10.700]  修中國文化的都有
[00:03:10.700 --> 00:03:14.200]  要找出聖經和中國文化教導
[00:03:14.200 --> 00:03:17.200]  有什麼相同和差異的地方
[00:03:17.200 --> 00:03:20.700]  我寫的文章好像也挺高分的
[00:03:20.700 --> 00:03:22.700]  聖經很清楚地教導我們
[00:03:22.700 --> 00:03:24.700]  作為一個領導人
[00:03:24.700 --> 00:03:27.200]  不單單要有恩慈
[00:03:27.200 --> 00:03:28.200]  更加很重要的是
[00:03:28.200 --> 00:03:30.700]  他有個人的生命力和修養
[00:03:30.700 --> 00:03:32.700]  越有才幹的人
[00:03:32.700 --> 00:03:34.700]  或者很有感染力的人
[00:03:34.700 --> 00:03:36.200]  但是如果沒有生命力
[00:03:36.200 --> 00:03:39.200]  或者有狼子之心的時候
[00:03:39.200 --> 00:03:41.200]  破壞力是更加大的
[00:03:41.200 --> 00:03:44.700]  如果大家最近都收到我一封信
[00:03:44.700 --> 00:03:47.700]  就是我建立的第六間教會
[00:03:47.700 --> 00:03:48.700]  使命教會
[00:03:48.700 --> 00:03:50.700]  之前有籌款
[00:03:50.700 --> 00:03:52.700]  我都把這封答謝信
[00:03:52.700 --> 00:03:54.200]  由他們發出的
[00:03:54.200 --> 00:03:55.700]  發了給大家
[00:03:55.700 --> 00:03:57.700]  寫了我自己一些的感想
[00:03:57.700 --> 00:04:00.200]  我都很強調剛才我所說
[00:04:00.200 --> 00:04:04.200]  如果一個人有很大的影響力
[00:04:04.200 --> 00:04:05.700]  但是沒有生命力
[00:04:05.700 --> 00:04:07.700]  破壞力是更加大的
[00:04:07.700 --> 00:04:09.200]  就好像耶羅波安
[00:04:09.200 --> 00:04:10.700]  聖經都說他很有才幹
[00:04:10.700 --> 00:04:12.700]  但是就令到國家分裂
[00:04:12.700 --> 00:04:15.200]  主耶穌提醒我們更加的
[00:04:15.200 --> 00:04:18.200]  不要只是單單注重外表
[00:04:18.200 --> 00:04:20.200]  是要有內在的生命
[00:04:20.200 --> 00:04:21.200]  所以你留意一下
[00:04:21.200 --> 00:04:24.700]  「欲修其身者,先正其心」
[00:04:24.700 --> 00:04:27.200]  就是內心裡面是很重要的
[00:04:27.200 --> 00:04:30.200]  我們看看聖經裡面的教導
[00:04:30.200 --> 00:04:33.200]  拜託 23章 25到26節
[00:04:33.200 --> 00:04:36.200]  「你們者假冒為善的民事
[00:04:36.200 --> 00:04:38.200]  和法理才人有和了
[00:04:38.200 --> 00:04:40.700]  因為你們洗正杯盤的外面
[00:04:40.700 --> 00:04:43.700]  裡面卻盛滿了勒索和荒蕩
[00:04:43.700 --> 00:04:45.700]  你們這黑眼的法理才人
[00:04:45.700 --> 00:04:47.700]  先叫正杯盤的裡面
[00:04:47.700 --> 00:04:50.200]  好叫外面也乾淨了」
[00:04:50.200 --> 00:04:51.700]  主耶穌責備當時
[00:04:51.700 --> 00:04:53.700]  「道貌岸然,表面看上來
[00:04:53.700 --> 00:04:57.200]  道德操守很高的法理才人和民事」
[00:04:57.200 --> 00:04:59.200]  但是他說你們是什麼呢?
[00:04:59.200 --> 00:05:00.700]  是粉色的墳墓
[00:05:00.700 --> 00:05:02.200]  如果你有去過菲律賓
[00:05:02.200 --> 00:05:03.200]  有些華人墳場
[00:05:03.200 --> 00:05:04.700]  那些墳墓是很漂亮的
[00:05:04.700 --> 00:05:06.700]  但是裡面是骨頭來的
[00:05:06.700 --> 00:05:09.200]  他說你們只是洗杯盤的外面
[00:05:09.200 --> 00:05:10.700]  外面乾淨是沒有用的
[00:05:10.700 --> 00:05:12.200]  最主要是裡面
[00:05:12.200 --> 00:05:13.700]  如果裡面不乾淨的時候
[00:05:13.700 --> 00:05:17.700]  你喝的水就不能讓你有健康
[00:05:17.700 --> 00:05:19.200]  所以這個很重要
[00:05:19.200 --> 00:05:22.200]  好了 有好的生命也在影響著他和家人
[00:05:22.200 --> 00:05:24.700]  他的家庭是不是很和諧呢?
[00:05:24.700 --> 00:05:27.700]  他可不可以好一點管理自己的家呢?
[00:05:27.700 --> 00:05:29.700]  這個是很影響的
[00:05:29.700 --> 00:05:32.200]  所以聖經裡面很清楚講到
[00:05:32.200 --> 00:05:33.700]  做教會的領導
[00:05:33.700 --> 00:05:35.700]  甚至做教會的牧者
[00:05:35.700 --> 00:05:38.700]  一定要有好的家庭
[00:05:38.700 --> 00:05:40.200]  好 我們一起來看看
[00:05:40.200 --> 00:05:41.700]  《哥林大提摩太前書》
[00:05:41.700 --> 00:05:44.200]  第三章第二到第五節
[00:05:44.200 --> 00:05:47.200]  「作監督的必須無可指責
[00:05:47.200 --> 00:05:49.200]  只作一個婦人的丈夫
[00:05:49.200 --> 00:05:51.700]  有節制、自首、端正
[00:05:51.700 --> 00:05:53.700]  樂意接待婉人
[00:05:53.700 --> 00:05:54.700]  善於教導
[00:05:54.700 --> 00:05:57.200]  不因酒之事不打人
[00:05:57.200 --> 00:06:00.200]  只要溫和、不憎恨、不貪財
[00:06:00.200 --> 00:06:02.200]  好好管理自己的家
[00:06:02.200 --> 00:06:04.700]  子兒女凡事端莊信服
[00:06:04.700 --> 00:06:07.200]  人若不知道管理自己的家
[00:06:07.200 --> 00:06:10.200]  應能照管神的教會呢?」
[00:06:10.200 --> 00:06:11.700]  這個是不是要層層
[00:06:11.700 --> 00:06:15.200]  由修身齊家、自覺
[00:06:15.200 --> 00:06:17.200]  你才可以治理教會
[00:06:17.200 --> 00:06:19.200]  很重要的是怎麼樣?
[00:06:19.200 --> 00:06:21.700]  你自己的兒女都管得不好的時候
[00:06:21.700 --> 00:06:23.200]  那就很糟糕了
[00:06:23.200 --> 00:06:24.700]  不得不承認我見過
[00:06:24.700 --> 00:06:26.200]  或者很多的弟兄姐妹見過
[00:06:26.200 --> 00:06:28.200]  有些牧者他們的兒女
[00:06:28.200 --> 00:06:30.700]  不單單不信主
[00:06:30.700 --> 00:06:33.700]  甚至很可能有很多的反叛
[00:06:33.700 --> 00:06:36.700]  令到很多人搖頭嘆息的
[00:06:36.700 --> 00:06:40.700]  也有一些很大的感受是什麼呢?
[00:06:40.700 --> 00:06:42.700]  如果一個教會裡面的領導
[00:06:42.700 --> 00:06:44.200]  特別是牧者
[00:06:44.200 --> 00:06:46.700]  如果他沒有一個和諧的家庭
[00:06:46.700 --> 00:06:48.200]  家庭關係不好
[00:06:48.200 --> 00:06:50.700]  他怎麼可以牧養教會呢?
[00:06:50.700 --> 00:06:52.700]  很簡單舉個例子
[00:06:52.700 --> 00:06:57.200]  當有會友、夫婦之間有衝突
[00:06:57.200 --> 00:07:00.700]  可以去做協調工作
[00:07:00.700 --> 00:07:03.700]  他說的可能是對的理論
[00:07:03.700 --> 00:07:06.200]  但是他自己本身做得不好的時候
[00:07:06.200 --> 00:07:08.700]  哪有說服力呢?
[00:07:08.700 --> 00:07:10.700]  所以這是一個悲哀
[00:07:10.700 --> 00:07:13.700]  所以是先修身齊家之後
[00:07:13.700 --> 00:07:15.200]  才自覺平天行
[00:07:15.200 --> 00:07:16.700]  在《生命記》裡面
[00:07:16.700 --> 00:07:19.200]  我們都可以看到這方面的教導
[00:07:19.200 --> 00:07:23.200]  我們這次將次序倒轉
[00:07:23.200 --> 00:07:27.200]  我們先去探討各之四維的重要性
[00:07:27.200 --> 00:07:29.200]  《生命記》上次我已經講過了
[00:07:29.200 --> 00:07:31.200]  有四種很重要的人物
[00:07:31.200 --> 00:07:35.700]  就是法官、軍王、祭司
[00:07:35.700 --> 00:07:37.200]  還有先知
[00:07:37.200 --> 00:07:40.200]  我們上次看到審判官了
[00:07:40.200 --> 00:07:43.200]  今天我們就會看自覺
[00:07:43.200 --> 00:07:45.700]  這個自覺的時候
[00:07:45.700 --> 00:07:47.700]  要講到什麼呢?
[00:07:47.700 --> 00:07:49.700]  再一次給大家看
[00:07:49.700 --> 00:07:52.700]  法官就是神聖若的執行者
[00:07:52.700 --> 00:07:55.700]  軍王就是神子民的監護人
[00:07:55.700 --> 00:07:58.700]  祭司就是我們下個星期要講的
[00:07:58.700 --> 00:08:00.700]  就是神聖若的表述者
[00:08:00.700 --> 00:08:03.700]  先知是神聖若的傳輸者
[00:08:03.700 --> 00:08:05.700]  所以很重要的
[00:08:05.700 --> 00:08:09.200]  他們是要分權、分責
[00:08:09.200 --> 00:08:11.700]  這樣免得權力濫用
[00:08:11.700 --> 00:08:14.200]  法官是什麼呢?很清晰
[00:08:14.200 --> 00:08:16.700]  我們上次看到法官一定要公正的
[00:08:16.700 --> 00:08:20.200]  我們再看看《生命記》二十五章第一到第二節
[00:08:20.200 --> 00:08:23.200]  人若有憎衷,來聽審判
[00:08:23.200 --> 00:08:26.200]  審判官就要定義人有理
[00:08:26.200 --> 00:08:27.700]  定惡人有罪
[00:08:27.700 --> 00:08:29.700]  惡人若該受責打
[00:08:29.700 --> 00:08:33.200]  審判官就要叫他當面伏在地上
[00:08:33.200 --> 00:08:35.700]  按著他的罪照數責打
[00:08:35.700 --> 00:08:37.700]  這裡很清楚的講
[00:08:37.700 --> 00:08:40.700]  一定要有公平的審訊
[00:08:40.700 --> 00:08:43.200]  但是我們上次看了
[00:08:43.200 --> 00:08:46.700]  對著現在這個社會
[00:08:46.700 --> 00:08:50.200]  很多人可能是因為政治壓力
[00:08:50.200 --> 00:08:53.700]  可能因為對方的來頭太猛了
[00:08:53.700 --> 00:08:56.200]  請那些律師又很厲害了
[00:08:56.200 --> 00:09:00.200]  很可能在審訊上面是會有偏差的
[00:09:00.200 --> 00:09:02.700]  就算可能很公正的審判
[00:09:02.700 --> 00:09:04.200]  但是在制度上面
[00:09:04.200 --> 00:09:05.700]  很可能這些官員
[00:09:05.700 --> 00:09:08.200]  很快就會被降職
[00:09:08.200 --> 00:09:10.700]  或者逼他離開
[00:09:10.700 --> 00:09:12.200]  這是很大的悲哀
[00:09:12.200 --> 00:09:15.700]  好了 這次我們就會看《君王》
[00:09:15.700 --> 00:09:17.700]  看《君王》之前我們看看
[00:09:17.700 --> 00:09:25.700]  當天你看到很多很多判案是兩把尺的
[00:09:25.700 --> 00:09:28.200]  同樣可能犯了一些錯的時候
[00:09:28.200 --> 00:09:33.700]  竟然會有很嚴重的判決
[00:09:33.700 --> 00:09:35.200]  或者很輕的判決
[00:09:35.200 --> 00:09:37.200]  所以你要留意到
[00:09:37.200 --> 00:09:39.700]  那時候很悲哀的一件事
[00:09:39.700 --> 00:09:44.700]  好了 大家可以回去聽上個星期的《柴經》
[00:09:44.700 --> 00:09:46.700]  今天我們就會看《君王》
[00:09:46.700 --> 00:09:49.200]  這段經文講到《君王》制度
[00:09:49.200 --> 00:09:52.200]  和這個制度所產生的問題
[00:09:52.200 --> 00:09:54.200]  因為當他們進入加南地的時候
[00:09:54.200 --> 00:09:57.700]  他們發現加南地裡面有不同的國家
[00:09:57.700 --> 00:10:00.700]  他們的國家裡面有不同的民族
[00:10:00.700 --> 00:10:03.200]  可能是阿滿 即是現在的約旦
[00:10:03.200 --> 00:10:07.200]  摩訶 以當 有君王做首領
[00:10:07.200 --> 00:10:08.200]  但是不要忘記
[00:10:08.200 --> 00:10:10.200]  當他們進入加南地的時候
[00:10:10.200 --> 00:10:12.700]  是摩西帶領著他們
[00:10:12.700 --> 00:10:14.700]  但是進入加南地之後摩西都死了
[00:10:14.700 --> 00:10:17.200]  他們是沒有君王的
[00:10:17.200 --> 00:10:19.700]  他們似乎是陷在弱勢當中
[00:10:19.700 --> 00:10:24.200]  於是他們就要求有君王的出現
[00:10:24.200 --> 00:10:28.700]  我們看《生命記》第17章第14節
[00:10:28.700 --> 00:10:40.200]  你留意到
[00:10:40.200 --> 00:10:43.200]  神已經預見到這一幫人
[00:10:43.200 --> 00:10:44.700]  當他們進入加南地的時候
[00:10:44.700 --> 00:10:46.700]  他們看到其他的強國
[00:10:46.700 --> 00:10:49.200]  他們認為有君王治理
[00:10:49.200 --> 00:10:53.200]  他們也很想有君王來治理他們
[00:10:53.200 --> 00:10:56.700]  但是神也允許的
[00:10:56.700 --> 00:11:01.700]  但是不管以色列人是誰做王
[00:11:01.700 --> 00:11:04.700]  但是仍然最重要的作王是誰
[00:11:04.700 --> 00:11:05.700]  就是耶和華神
[00:11:05.700 --> 00:11:07.700]  耶和華神就是他們的王
[00:11:07.700 --> 00:11:10.700]  聖經沒有禁止到
[00:11:10.700 --> 00:11:13.700]  以色列人設立君王這個制度
[00:11:13.700 --> 00:11:16.200]  神要透過這個制度
[00:11:16.200 --> 00:11:18.700]  來表達祂的統治權
[00:11:18.700 --> 00:11:20.200]  神也曾經應許的
[00:11:20.200 --> 00:11:22.700]  這個應許什麼時候會有君王
[00:11:22.700 --> 00:11:24.700]  知不知道什麼時候
[00:11:24.700 --> 00:11:28.700]  原來是遠自阿爾巴拉罕
[00:11:28.700 --> 00:11:32.700]  我們一起來看《創世紀》第17章第6節
[00:11:32.700 --> 00:11:39.700]  看到嗎
[00:11:39.700 --> 00:11:41.700]  神應許阿爾巴拉罕
[00:11:41.700 --> 00:11:44.200]  祂的後裔都會成為角度
[00:11:44.200 --> 00:11:47.200]  有君王從祂的後裔而出
[00:11:47.200 --> 00:11:49.700]  當然最終是指著主耶穌
[00:11:49.700 --> 00:11:51.700]  我們再看另外一段經文
[00:11:51.700 --> 00:11:54.700]  35章《創世紀》第11節
[00:11:54.700 --> 00:12:09.200]  所以你留意到神並沒有否定君王的制度
[00:12:09.200 --> 00:12:12.200]  不過仍然跟他說人是有限
[00:12:12.200 --> 00:12:15.200]  始終耶和華神是他們的君王
[00:12:15.200 --> 00:12:18.700]  好了 神有條件的
[00:12:18.700 --> 00:12:21.200]  立君王 君王要怎麼樣呢
[00:12:21.200 --> 00:12:23.700]  我們就對照神的條件
[00:12:23.700 --> 00:12:27.200]  就看其後的以色列的王
[00:12:27.200 --> 00:12:29.700]  他們究竟符不符合這些條件
[00:12:29.700 --> 00:12:33.200]  所以如果你不符合就引致國家衰落
[00:12:33.200 --> 00:12:35.200]  很重要當中
[00:12:35.200 --> 00:12:38.200]  是有七個「不」
[00:12:38.200 --> 00:12:39.700]  是不可以 不可以
[00:12:39.700 --> 00:12:41.700]  我們看看第一個「不」
[00:12:41.700 --> 00:12:44.700]  就是不是自取的
[00:12:44.700 --> 00:12:47.700]  你總要立耶和華
[00:12:47.700 --> 00:12:49.700]  你神所揀選的人為王
[00:12:49.700 --> 00:12:51.700]  別從你弟兄中立一人
[00:12:51.700 --> 00:12:55.200]  不可立你弟兄以外的人為王
[00:12:55.200 --> 00:12:59.200]  君王是神基於祂主權的揀選
[00:12:59.200 --> 00:13:03.200]  而不是看外表的才華是否卓越
[00:13:03.200 --> 00:13:06.700]  那是祂對神有沒有這份心
[00:13:06.700 --> 00:13:12.200]  就好像掃羅 大衛都是神親自去揀選的
[00:13:12.200 --> 00:13:14.700]  那神揀選的時候 記不記得我說
[00:13:14.700 --> 00:13:16.700]  神不是看人的外貌
[00:13:16.700 --> 00:13:18.700]  我們看識讀大衛的時候
[00:13:18.700 --> 00:13:22.700]  第一講的是金玉其內
[00:13:22.700 --> 00:13:25.700]  就是神不是揀選人的時候
[00:13:25.700 --> 00:13:27.700]  是在乎祂的外表
[00:13:27.700 --> 00:13:30.200]  很熟悉也很喜歡一段經文
[00:13:30.200 --> 00:13:32.700]  《十字記》上第十六章第七節
[00:13:32.700 --> 00:13:35.200]  耶和華卻對撒姆爾說
[00:13:35.200 --> 00:13:38.200]  不要看他的外貌和他身材高大
[00:13:38.200 --> 00:13:39.700]  我不揀選他
[00:13:39.700 --> 00:13:42.200]  因為耶和華不像人看人
[00:13:42.200 --> 00:13:45.700]  人是看外貌 耶和華是看內心
[00:13:45.700 --> 00:13:49.700]  如果你還記得我和大家看大衛的時候
[00:13:49.700 --> 00:13:53.200]  大衛其實不是那麼受人重視的
[00:13:53.200 --> 00:13:54.700]  包括他的爸爸
[00:13:54.700 --> 00:13:56.700]  因為撒姆爾去到他家
[00:13:56.700 --> 00:13:59.200]  國家的宗教領袖去到的時候
[00:13:59.200 --> 00:14:02.200]  竟然大衛都沒有被叫回來家裡
[00:14:02.200 --> 00:14:03.700]  還在外面放羊
[00:14:03.700 --> 00:14:06.700]  大哥哥以利亞出現的時候
[00:14:06.700 --> 00:14:08.700]  撒姆爾都認為這個高大威猛
[00:14:08.700 --> 00:14:09.700]  一定是王
[00:14:09.700 --> 00:14:11.700]  誰知道神就說不是
[00:14:11.700 --> 00:14:13.700]  就揀這句話了
[00:14:13.700 --> 00:14:16.700]  原來君王是神所揀選
[00:14:16.700 --> 00:14:19.700]  甚至有神的容許
[00:14:19.700 --> 00:14:22.200]  所以羅馬書第十三章
[00:14:22.200 --> 00:14:24.700]  很多人就說你要信奉掌權者
[00:14:24.700 --> 00:14:26.700]  因為他不是空空配劍的
[00:14:26.700 --> 00:14:28.700]  君王不要忘記
[00:14:28.700 --> 00:14:30.700]  他只是神的代表兒子
[00:14:30.700 --> 00:14:31.700]  特別是指猶太人
[00:14:31.700 --> 00:14:35.700]  第二就是絕對不是外族人
[00:14:35.700 --> 00:14:36.700]  第十五節同樣說
[00:14:36.700 --> 00:14:40.700]  不可立你弟兄以外的人為王
[00:14:40.700 --> 00:14:43.700]  神禁止以色列人被外邦人管治
[00:14:43.700 --> 00:14:46.700]  因為外邦人是不認識耶和華的
[00:14:46.700 --> 00:14:49.700]  也都不會遵從
[00:14:49.700 --> 00:14:51.700]  謹守神的律法
[00:14:51.700 --> 00:14:54.700]  我們回顧以色列的歷史
[00:14:54.700 --> 00:14:56.700]  無論是北邊的以色列國
[00:14:56.700 --> 00:14:58.700]  南邊的猶太國
[00:14:58.700 --> 00:15:01.700]  全部都是西伯來人
[00:15:01.700 --> 00:15:03.700]  去做王的
[00:15:03.700 --> 00:15:06.700]  特別南邊的國家
[00:15:06.700 --> 00:15:09.700]  全部都是猶大之派的
[00:15:09.700 --> 00:15:12.700]  雖然曾經有一個女王
[00:15:12.700 --> 00:15:14.700]  想謀朝篡位
[00:15:14.700 --> 00:15:15.700]  但是很短
[00:15:15.700 --> 00:15:16.700]  如果你看的時候
[00:15:16.700 --> 00:15:18.700]  就給祭司
[00:15:18.700 --> 00:15:22.700]  去撫養幼小的王
[00:15:22.700 --> 00:15:26.700]  然後幫助王推翻了
[00:15:26.700 --> 00:15:32.700]  這個群雞師臣的王球
[00:15:32.700 --> 00:15:34.700]  所以你留意到
[00:15:34.700 --> 00:15:38.700]  原來不適合政治領袖
[00:15:38.700 --> 00:15:40.700]  政治是絕對錯的
[00:15:40.700 --> 00:15:43.700]  因為政治就是我們的生活
[00:15:43.700 --> 00:15:45.700]  和生活息息相關
[00:15:45.700 --> 00:15:47.700]  甚至北邊以色列國
[00:15:47.700 --> 00:15:48.700]  你知道北邊以色列國
[00:15:48.700 --> 00:15:50.700]  最短命的王是多久嗎
[00:15:50.700 --> 00:15:53.700]  做了一個星期就被人謀朝篡位
[00:15:53.700 --> 00:15:56.700]  有很多次都是謀朝篡位
[00:15:56.700 --> 00:15:58.700]  但是全部都是什麼呢
[00:15:58.700 --> 00:16:01.700]  都是西伯來民族的人
[00:16:01.700 --> 00:16:02.700]  來做王
[00:16:02.700 --> 00:16:04.700]  不過北邊以色列國
[00:16:04.700 --> 00:16:07.700]  不一定是猶大之派的
[00:16:07.700 --> 00:16:09.700]  第三個不是什麼呢
[00:16:09.700 --> 00:16:12.700]  就是不可以靠外力
[00:16:12.700 --> 00:16:16.700]  第十七章的十六到二十二節
[00:16:16.700 --> 00:16:19.700]  是很詳細列出了君王的條件
[00:16:19.700 --> 00:16:21.700]  其中一點是什麼呢
[00:16:21.700 --> 00:16:23.700]  我們看看第十六節
[00:16:23.700 --> 00:16:26.700]  只是葉王不可為自己加添馬匹
[00:16:26.700 --> 00:16:29.700]  也不可使百姓回埃及去
[00:16:29.700 --> 00:16:31.700]  唯要加添他的馬匹
[00:16:31.700 --> 00:16:33.700]  因有話曾吩咐你們說
[00:16:33.700 --> 00:16:36.700]  不可再回那條路去
[00:16:36.700 --> 00:16:41.700]  為什麼說不可為自己加添馬匹呢
[00:16:41.700 --> 00:16:44.700]  那麼加些馬又如何呢
[00:16:44.700 --> 00:16:45.700]  不要忘記
[00:16:45.700 --> 00:16:48.700]  原來在那個年代裡面
[00:16:48.700 --> 00:16:51.700]  他們最厲害的武器不是核彈
[00:16:51.700 --> 00:16:53.700]  你看到現在有很多國家
[00:16:53.700 --> 00:16:54.700]  當我們國慶的時候
[00:16:54.700 --> 00:16:56.700]  就會來帶去閱兵
[00:16:56.700 --> 00:16:59.700]  除了很雄偉的士兵
[00:16:59.700 --> 00:17:01.700]  很齊的步伐之外
[00:17:01.700 --> 00:17:03.700]  就有武器推出來的
[00:17:03.700 --> 00:17:04.700]  你不要忘記
[00:17:04.700 --> 00:17:06.700]  那個年代裡面最厲害的武器是什麼
[00:17:06.700 --> 00:17:07.700]  就是馬匹
[00:17:07.700 --> 00:17:09.700]  馬匹可以拖著那些鐵車
[00:17:09.700 --> 00:17:12.700]  那就已經所向非彼了
[00:17:12.700 --> 00:17:14.700]  所以不可加添馬匹
[00:17:14.700 --> 00:17:19.700]  就是不要單單靠你自己的軍事力量
[00:17:19.700 --> 00:17:22.700]  去擴張你的國勢
[00:17:22.700 --> 00:17:26.700]  馬匹就代表了軍事力量和財富
[00:17:26.700 --> 00:17:30.700]  那時候當他們進入加南地的時候
[00:17:30.700 --> 00:17:34.700]  發覺自己的民族死了 我們勢孤力弱
[00:17:34.700 --> 00:17:36.700]  又不是財雄勢大
[00:17:36.700 --> 00:17:41.700]  更加不會有很多的戰爭的馬匹
[00:17:41.700 --> 00:17:42.700]  那怎麼辦呢
[00:17:42.700 --> 00:17:44.700]  如果你留意到
[00:17:44.700 --> 00:17:45.700]  後來所羅門
[00:17:45.700 --> 00:17:48.700]  所羅門是整個猶大國
[00:17:48.700 --> 00:17:50.700]  包括未分裂的以色列國
[00:17:50.700 --> 00:17:53.700]  是最頂盛的一個王來的
[00:17:53.700 --> 00:17:55.700]  那時候因為大衛委打好了根基
[00:17:55.700 --> 00:17:58.700]  到所羅門那個局勢是很強盛
[00:17:58.700 --> 00:18:00.700]  他都要做什麼呢
[00:18:00.700 --> 00:18:03.700]  他要向埃及人來買馬
[00:18:03.700 --> 00:18:05.700]  獵王記上第十章的二十八節
[00:18:05.700 --> 00:18:08.700]  所羅門的馬是從埃及帶來的
[00:18:08.700 --> 00:18:10.700]  是王的商人一群一群
[00:18:10.700 --> 00:18:12.700]  按著定價買來的
[00:18:12.700 --> 00:18:15.700]  如果我們有機會去以色列的時候
[00:18:15.700 --> 00:18:18.700]  一定會去一個地方叫米吉多
[00:18:18.700 --> 00:18:20.700]  米吉多這個地方裡面
[00:18:20.700 --> 00:18:22.700]  你就看到當日所羅門
[00:18:22.700 --> 00:18:24.700]  在這個地方裡面
[00:18:24.700 --> 00:18:27.700]  是有很多的戰馬在當中
[00:18:27.700 --> 00:18:29.700]  在米吉多還很特別
[00:18:29.700 --> 00:18:30.700]  我們是會怎麼樣呢
[00:18:30.700 --> 00:18:32.700]  在一個半高的山丘
[00:18:32.700 --> 00:18:34.700]  我們會走一條的水道
[00:18:34.700 --> 00:18:37.700]  那這條水道其實是很多很多年前
[00:18:37.700 --> 00:18:39.700]  已經有這條水道
[00:18:39.700 --> 00:18:41.700]  我們會透過這條水道出去
[00:18:41.700 --> 00:18:43.700]  去另外一個地方
[00:18:43.700 --> 00:18:45.700]  那在米吉多裡面就有
[00:18:45.700 --> 00:18:48.700]  所羅門所養馬的馬匹
[00:18:48.700 --> 00:18:50.700]  那些的遺跡在當中
